DOY2,HR2,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,CO2_1_5_1,CO2_1_6_1,CO2_1_7_1,H2O_1_1_1,H2O_1_2_1,H2O_1_3_1,H2O_1_4_1,H2O_1_5_1,H2O_1_6_1,FC_1_1_1,G_1_1_1,H_1_1_1,LE_1_1_1,WS_1_1_1,WS_1_2_1,WS_1_3_1,WS_1_4_1,USTAR_1_1_1,PA_1_1_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,TA_1_7_1,TA_1_8_1,TA_1_9_1,TA_1_10_1,TA_1_11_1,VPD_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,NETRAD_1_1_1,NETRAD_1_2_1,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,SW_IN,SW_OUT,LW_IN,LW_OUT,T_BOLE_1_1_1,T_BOLE_2_1_1,NEE,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1
1,5.25,413.728,413.768,413.78565,414.0172,414.2796,414.29005,416.43545,1.47264025,1.526067,1.542958,1.581281,1.54047775,1.59687,0.6829782,4.254833,-1.42322375,0.7992171,3.498468,1.7356335,0.5497701,0.3126667,0.733423875,95.6141,-5.59623975,-5.988934,-5.9685,-5.844333,-5.871466,-5.516266,-4.955266,-5.003,-4.995,-3.311666,1.018933,0.261538,1.5586,1.710667,1.980433,2.974133,4.139166,-2.18372225,-0.7374017,0,0,0,0,0,0,1.017333,281.000825,289.83715,-4.598867,-4.7727,0.6764092,0.6035507,1.055578,1.4877235,2.332577,2.472983,2.5267895
1,5.75,413.6896,413.7978,413.88245,413.8683,413.9383,414.36445,416.2352,1.46804025,1.50923625,1.534317,1.578108,1.53310875,1.60942025,0.712024,4.1351,-1.319121,0.8545008,3.4949355,1.7698335,0.5594667,0.3155833,0.7279013,95.61884,-5.5336935,-6.012434,-5.9958,-5.803667,-5.796667,-5.568167,-4.986,-5.009,-5.02,-3.415334,0.9921067,0.256301525,1.513,1.708933,1.996667,2.939,4.082333,-2.194541,-0.828593375,0,0,0,0,0,0,1.019,280.83145,289.59015,-4.646101,-5.006633,0.8006192,0.6064351,1.0546145,1.487727,2.3309475,2.474613,2.526136
1,6.25,413.7158,413.8097,413.824575,414.0894,414.2246,414.3074,416.15465,1.468993,1.50808275,1.52238225,1.552664,1.523253,1.6040245,0.7161448,4.12755,-0.7459329,0.79641685,3.441146,1.83626675,0.567444975,0.319719175,0.7317725,95.62243,-5.6771745,-6.121783,-6.05805,-5.91795825,-5.95875825,-5.64759175,-5.06266625,-5.0992835,-5.07885825,-3.43965,1.020752,0.25255335,1.567942,1.71750025,1.993892,2.9663415,4.132408,-2.1925505,-0.732689125,0,0,0,0,0,0,0.97261665,281.1219,289.58815,-4.73890825,-5.05429175,0.7537717,0.6029058,1.05558,1.486435,2.3280195,2.471353,2.523526
1,6.75,413.5996,413.7297,413.76865,413.7993,414.1861,414.420925,416.336075,1.465939,1.4880885,1.5123475,1.5316625,1.5094795,1.59383125,0.7594287,4.127,-1.074599,0.8344839,3.484575,1.831333,0.59135995,0.30117835,0.7424993,95.6238275,-5.722363,-6.3513,-6.2326665,-5.959067,-6.1114,-5.604183,-5.239733,-5.286417,-5.27495,-3.4663835,0.97878165,0.256248675,1.50925,1.7085,1.98795,2.9385005,4.0857835,-2.0170875,-0.9276716,0,0,0,0,0,0,0.9603174,280.8289,289.56555,-4.7608335,-5.0440005,0.7803562,0.6057948,1.053327,1.4870795,2.3247625,2.4700485,2.5232
1,7.25,413.7219,413.6819,413.6836,413.7819,413.9358,414.56845,416.0066,1.4552305,1.4905865,1.4979305,1.535221,1.505177,1.57379125,0.757238975,4.0675665,-1.66339,0.7002984,3.435985,1.829933,0.5535,0.32314,0.7450711,95.624665,-5.749192,-6.4991665,-6.3426835,-6.0428665,-6.1461335,-5.688233,-5.216667,-5.2830005,-5.268417,-3.4493,1.0165,0.247505175,1.5656665,1.726767,2.0432335,3.02005,4.158634,-1.7126005,-0.6975,0,0,0,0,0,0.235119425,1.184847,280.75195,289.1702,-4.8683665,-5.1133335,0.780288975,0.60162505,1.0581525,1.487081,2.3257395,2.470375,2.522547
1,7.75,413.6819,413.6819,413.832875,414.0149,414.0619,414.48195,416.029075,1.45756775,1.475796,1.498512,1.538618,1.5102305,1.5724255,0.80324025,4.03347525,-0.4309304,0.9275945,3.431854,1.8217085,0.53025,0.330144175,0.7502813,95.6484975,-5.81362375,-6.37830875,-6.33495,-6.09751625,-6.253958,-5.7331335,-5.22975,-5.249,-5.24924975,-3.45564175,0.97773085,0.24981235,1.54424975,1.699083,2.023567,2.98076725,4.125875,1.75021275,-1.27127775,0,0,0,0,0,11.9630425,4.6839325,280.5426,289.3917,-4.913658,-5.1973915,0.836487625,0.6054728,1.0520395,1.483206,2.322482,2.4707005,2.522547
1,8.25,413.7858,413.8058,413.647875,413.8159,414.0046,414.363125,415.967,1.45792725,1.48018,1.4957245,1.50394475,1.50631,1.564681,0.80260965,4.00390025,3.662478,0.929962025,3.373023,1.951892,0.585271675,0.2498267,0.7395581,95.6742775,-5.78928,-6.35136675,-6.212033,-6.076475,-6.124392,-5.65233325,-5.12475025,-5.15775025,-5.15208325,-3.37687525,0.946958325,0.2424692,1.5706665,1.69525,1.99094175,2.9883325,4.1259915,16.73588,-1.5318525,76.232,54.282425,40.0236925,22.3165425,17.60749,57.93,16.34933,281.169025,289.87045,-4.85316675,-5.0674245,0.808657425,0.60483145,1.047858,1.486758,2.3234615,2.472983,2.523526
1,8.75,413.7858,413.7358,413.727325,413.7358,414.2949,414.401025,415.69955,1.472396,1.4944435,1.504606,1.52048625,1.505309,1.59086,0.9030135,4.12642525,12.008745,1.850947,3.5708695,2.109708,0.611867475,0.33779,0.7725405,95.69776,-5.7094635,-6.14216675,-5.9166665,-5.85303375,-5.8541835,-5.46120825,-4.99218325,-4.9913165,-4.983858,-3.324742,0.90113335,0.2225468,1.4625585,1.67525,1.9395165,2.86167525,4.02689975,49.111865,0.0285941475,176.8134,110.838075,82.3010025,45.8332425,33.114355,121.4449,27.73451,282.374,291.09325,-4.92668325,-5.03471675,0.88233255,0.6073939,1.0510745,1.4851425,2.324761,2.473309,2.522223
1,9.25,413.7143,413.7243,413.699825,413.9368,414.0268,414.1169,415.427125,1.480741,1.5107795,1.521871,1.54841,1.52056575,1.6284,1.01033425,4.6077835,28.512215,2.95883425,3.548675,2.214367,0.70371335,0.3881767,0.78885095,95.67699,-5.511783,-6.013,-5.751833,-5.4991005,-5.6461835,-5.2709665,-4.7178335,-4.7278335,-4.716167,-3.1551665,0.92687165,0.219063675,1.563483,1.6743,1.95285,2.9127665,4.10365,96.377845,3.1887835,297.453925,184.54625,127.4842,79.930815,54.69962,187.3501,39.213065,282.2616,291.8868,-4.5556335,-4.6395665,0.906995,0.6061132,1.046893,1.4864355,2.3185775,2.4677665,2.5232005
1,9.75,413.575375,413.625375,413.57145,413.681775,413.80355,413.902475,415.1392,1.47878775,1.528155,1.532529,1.546199,1.51743225,1.64686375,0.97649605,4.9818,49.72314,4.373187,3.62257525,2.211967,0.85701835,0.46448495,0.8344817,95.68982,-5.078697,-5.691,-5.518283,-5.26365,-5.2695005,-4.8499165,-4.48835,-4.49265,-4.5255165,-3.0642495,0.96173335,0.22576145,1.526667,1.6658335,1.9638835,2.87075,4.069,151.7917,6.05795,433.080025,261.57,164.22495,95.978465,69.093205,261.0618,51.19433,282.70235,294.3348,-4.2505005,-4.213033,0.91664335,0.6086766,1.0472145,1.4825605,2.32867,2.4651585,2.5196125
1,10.25,413.516975,413.546225,413.54645,413.529425,413.504475,413.556975,414.718775,1.48569575,1.543516,1.552551,1.57938425,1.551444,1.666396,0.953506175,4.8783,72.4926925,6.360263,3.69775175,2.1702085,0.94110995,0.565195,0.8459617,95.723785,-5.0403495,-5.56760825,-5.52535,-5.314583,-5.32757475,-4.5571915,-4.075333,-4.086333,-4.104633,-2.959733,0.9713133,0.2340214,1.565,1.659667,1.9581,2.9284,4.095666,184.374675,10.944845,535.11325,337.197375,230.7788,132.1488,104.798375,306.972225,62.37467,283.68255,294.87115,-3.978667,-3.898666,0.798913675,0.61284565,1.0486625,1.49369275,2.3359855,2.47722125,2.52825875
1,10.75,413.3648,413.396975,413.397725,413.30765,413.282725,413.3927,414.725675,1.511027,1.563575,1.5818325,1.628022,1.5869685,1.68090025,0.9283441,4.5026165,89.5284775,9.06153625,3.77272025,2.37967475,0.98438335,0.6648633,0.87215005,95.70274,-4.7108635,-5.2046835,-5.108067,-4.940233,-4.931483,-4.2501665,-3.6694505,-3.620417,-3.7115,-2.76965,0.974195,0.310277325,1.534,1.6451,1.953717,2.9188835,4.063467,218.95055,20.38743,624.9333,377.142475,309.28175,173.14105,138.952,352.83565,71.0596,284.0475,296.2229,-3.5144335,-3.53645,0.8604856,0.61268185,1.04625175,1.49143725,2.33029175,2.477711,2.526299
1,11.25,413.15615,413.17965,413.26965,413.20535,413.1635,413.21615,414.6586,1.52905075,1.5670265,1.589805,1.64861225,1.614729,1.718807,1.043593,4.19000825,102.8235,10.7085075,3.789228,2.3383,1.054556,0.6660708,0.8655377,95.70398,-4.4929005,-4.85798375,-4.719641,-4.4473745,-4.4968665,-4.08108275,-3.4147165,-3.346225,-3.41485875,-2.59820825,0.948203325,0.4152,1.5408335,1.63162475,1.9761585,2.954667,4.0925,233.69925,7.8615,696.956925,406.48805,352.201325,230.3338,161.63735,385.0728,79.9754275,283.8693,297.6464,-3.06846675,-3.25132525,0.9582524,0.6205353,1.053326,1.500635,2.346243,2.483742,2.538535
1,11.75,413.13575,413.186875,413.17665,413.178075,413.1714,413.25245,414.533725,1.533034,1.596787,1.59864425,1.6555085,1.633264,1.72859175,1.03958875,3.87835825,112.6623,11.174685,3.72405175,2.509917,1.05228275,0.7105725,0.8722846,95.6784725,-4.329888,-4.61542475,-4.385083,-4.1961,-3.973,-3.58166675,-3.128667,-3.17100875,-3.15349175,-2.5058835,0.9463333,0.546992275,1.5149335,1.61667475,1.928342,2.89435825,4.05674975,240.39485,14.057,731.3836,442.1373,351.0645,240.0729,166.4067,399.2473,85.60379,283.806475,299.398575,-2.637208,-2.86815,0.912391,0.61669,1.04818,1.501277,2.342981,2.483742,2.533966
1,12.25,413.173925,413.219225,413.23435,413.258825,413.19305,413.2181,414.4368,1.531176,1.6151565,1.615848,1.6765215,1.632172,1.723659,0.966776125,3.66980825,121.7945,12.14425,3.827351,2.4286,1.1026705,0.74485755,0.878131575,95.65199,-3.87750775,-4.28757525,-4.0119165,-3.90677475,-3.7229165,-3.3468255,-2.76411675,-2.7630335,-2.83583375,-2.19680825,0.930833375,0.6540366,1.5174165,1.62631675,1.979592,2.96092525,4.082516,234.313,26.22375,748.7758,484.5536,347.53695,270.654125,191.4347,397.6574,88.3174475,284.3156,301.761725,-1.97462475,-2.7393165,0.963991,0.616689,1.048824,1.498698,2.342983,2.485046,2.535927
1,12.75,413.057975,413.07145,413.0978,413.042275,413.0422,413.179275,414.330375,1.538369,1.644154,1.631953,1.675151,1.63152625,1.753938,1.00395835,3.5444335,121.759125,11.09833,3.897394,2.44517525,1.14341,0.79179335,0.883273025,95.61669,-3.58749475,-3.864833,-3.6822335,-3.524683,-3.366,-3.047333,-2.39165,-2.32325,-2.2903165,-2.028833,0.922485,0.74536925,1.4811835,1.606583,1.910867,2.92115,4.0479835,224.82595,20.205085,736.183675,458.9705,352.98645,238.84555,184.99005,385.78685,85.6159175,283.93095,302.8429,-1.303373,-2.232183,0.9190691,0.6049904,1.045125,1.47352725,2.3018235,2.45603,2.512926
1,13.25,412.9894,413.0394,413.1793,413.128,413.148,413.218,414.1928,1.53122975,1.650119,1.65584425,1.68424225,1.635276,1.752804,0.9155344,3.253867,118.953225,10.504685,3.852729,2.363192,1.10406175,0.760166675,0.895254925,95.56968,-3.3385825,-3.64048325,-3.39849975,-3.11564975,-3.1354165,-2.83086675,-2.162867,-2.08322475,-2.12858375,-1.7264165,0.9357567,0.771337,1.516333,1.60575025,1.959833,2.937058,4.093025,204.2589,15.2120275,710.2361,474.082975,386.696675,283.141975,198.985475,360.76995,81.1374425,284.1895,303.526325,-0.788507525,-2.02014175,0.9003854,0.603869875,1.0422295,1.46835975,2.29808,2.451139,2.5051005
1,13.75,412.7419,412.8194,412.832,412.762,412.772,412.8819,414.04265,1.514063,1.638782,1.641818,1.675223,1.642157,1.74551425,0.9090155,3.2548335,109.316225,9.715748,3.78820875,2.45205,1.153575,0.85563335,0.8855882,95.55269,-3.059456,-3.4846335,-3.200783,-3.0690335,-2.930383,-2.6391,-1.9191835,-1.9558665,-1.862767,-1.73565,0.9045,0.8797916,1.4525035,1.590833,1.897467,2.9016665,4.043567,178.02075,4.829733,649.594825,453.6199,384.00805,235.09105,165.80585,322.4976,72.24899,283.8615,303.8011,-0.6531667,-1.774867,0.922747225,0.604507675,1.04496525,1.469814,2.2988915,2.45065,2.51145725
1,14.25,412.7894,412.8494,412.8194,412.8619,412.8494,413.0219,414.0747,1.535711,1.6342125,1.615928,1.687218,1.6147295,1.760213,0.9687669,3.128675,96.39246,9.391467,3.7515945,2.435483,1.14591725,0.838698275,0.883460875,95.5436075,-2.9163335,-3.38508325,-3.15179975,-2.94261675,-2.93585,-2.5548335,-1.874875,-1.8017835,-1.84015,-1.76882525,0.918985875,0.98418965,1.50500025,1.648925,1.9597915,2.959983,4.07611675,142.586425,10.28162,568.152475,422.096375,299.07225,197.986375,138.861225,279.9599,63.45855,282.386525,303.552975,-0.439749975,-1.666133,0.9198892,0.60579325,1.0446425,1.476114,2.311746,2.462876,2.5192875
1,14.75,412.838825,412.9564,412.98505,413.035225,413.0788,413.150225,414.263675,1.539159,1.636411,1.621577,1.6828295,1.62083775,1.75329525,0.7917063,3.126333,72.7432,7.85464375,3.88392375,2.36385,1.09836,0.7793334,0.876186325,95.54335,-2.92330675,-3.367666,-3.216133,-3.092667,-2.963767,-2.645333,-2.053,-2.046633,-2.084333,-1.775533,0.9259999,0.9972545,1.459667,1.6502,1.934467,2.939667,4.043933,93.51734,7.0014505,433.48165,345.07165,231.3909,133.7139,98.30917,215.52285,51.1953275,280.194925,303.441325,-0.7757034,-2.142667,0.8356575,0.61251805,1.0480185,1.4822455,2.32150475,2.471842,2.52189575
1,15.25,412.81555,412.75965,412.8183,412.99705,413.09205,413.328,414.312,1.53368675,1.635683,1.613182,1.678946,1.603489,1.7431965,0.68966325,3.106167,50.31254,5.8546915,3.7066255,2.347,1.048979,0.739750025,0.860242125,95.537935,-3.058245,-3.55291675,-3.333933,-3.28945,-3.11429175,-2.81549975,-2.14160825,-2.15869975,-2.21295825,-1.93004975,0.925954075,1.005709,1.502917,1.64874175,1.96507475,2.9527915,4.074758,51.63501,2.9394165,300.296925,225.7687,143.073025,82.7906625,64.0373425,147.7273,38.2740525,281.2131,301.964325,-1.0059185,-2.19758325,0.75091165,0.6154032,1.047538,1.487734,2.33712,2.47983,2.534619
1,15.75,412.96495,412.94265,413.01745,413.00755,413.2289,413.403025,414.3963,1.526517,1.63475925,1.614012,1.678191,1.607276,1.71963925,0.7131112,3.170617,29.0054,4.35701,3.66502675,2.276233,0.9819709,0.63211585,0.8358001,95.54282,-3.237121,-3.64308325,-3.4114415,-3.3133085,-3.29194225,-3.10559175,-2.5302,-2.64308325,-2.7519415,-2.134725,0.92233335,1.003744,1.48534975,1.65050025,1.932492,2.88327475,4.0708495,20.0977875,-1.2521965,189.272425,137.963,94.7076675,54.3425,42.18575,90.35489,27.89443,281.387075,300.6996,-1.39275,-2.52612475,0.8152627,0.6186086,1.053325,1.481925,2.333871,2.481134,2.530707
1,16.25,412.9758,413.0333,413.19655,413.19565,413.505025,413.439325,414.58485,1.531217,1.632778,1.61336425,1.653536,1.5966195,1.7003855,0.6344805,3.27425,12.49536,2.99882,3.54470275,2.217267,0.842366575,0.5177383,0.797866925,95.5504475,-3.4535675,-3.8925585,-3.72920025,-3.64053325,-3.5860335,-3.50385025,-2.80066675,-2.95980825,-2.989,-2.2380165,0.955944975,0.96613125,1.488917,1.6595,1.9565415,2.9412745,4.09432475,1.342651,-1.699608,79.59457,58.93658,44.7014575,25.84139,20.1447375,38.1444675,13.5547775,280.0888,299.21645,-1.8198835,-2.88110825,0.68296275,0.616686,1.048826,1.48257,2.333866,2.47983,2.530704
1,16.75,413.1621,413.1568,413.27435,413.208275,413.3313,413.27525,415.38515,1.5261625,1.62692,1.59439,1.6435465,1.58313625,1.68174425,0.6233624,3.4826835,2.67184925,2.090555,3.5086215,1.988517,0.7480033,0.4690733,0.77946065,95.565845,-3.7166,-4.335001,-4.117733,-3.9651,-4.0784,-3.941334,-3.395158,-3.455267,-3.554842,-2.70058325,0.922583325,0.8844206,1.4323335,1.67807475,1.956558,2.89320025,4.0261665,-5.968821,-1.4161,17.156915,13.34353,10.8013175,7.058811,5.303766,6.883,3.266721,279.1198,297.2118,-2.199358,-3.3601665,0.6928501,0.6256643,1.050757,1.48257,2.334519,2.479178,2.531357
1,17.25,413.172325,413.198375,413.230425,413.183375,413.3319,413.471875,415.723875,1.5245865,1.58105,1.5797555,1.6270105,1.572613,1.6511365,0.5665705,4.106983,0.7872198,1.47474725,3.395439,1.9184,0.642149125,0.37315085,0.7787078,95.563025,-4.0122,-4.46708375,-4.381933,-4.318533,-4.38591675,-4.111617,-3.63862525,-3.69617525,-3.76418325,-2.77309175,0.914009225,0.8063984,1.48366675,1.670625,1.94245025,2.84270825,4.03715825,-7.105576,-1.330533,0,0,0,0,0,0,1.4326995,278.567,296.188,-2.44425,-3.55702475,0.623818,0.6147664,1.052041,1.476756,2.331268,2.475265,2.529397
1,17.75,413.25065,413.2356,413.21695,413.288825,413.51285,413.6972,415.7296,1.520538,1.6065425,1.591068,1.63694575,1.5961925,1.67271,0.6379516,4.6363665,0.003815489,1.313836,3.47480575,1.94964975,0.672139175,0.403720025,0.78076865,95.54144,-4.1564425,-4.771059,-4.61916675,-4.38925,-4.56995825,-4.252834,-3.8411835,-3.92359975,-3.93175,-2.9394165,0.89403085,0.71496585,1.45913325,1.675083,1.92241675,2.81999975,4.014391,-6.51592625,-1.143775,0,0,0,0,0,0,1.333,278.13675,296.2495,-2.680858,-3.69712475,0.705184375,0.6065905,1.04641225,1.46820475,2.28115975,2.4185425,2.50510175
1,18.25,413.422825,413.392375,413.4051,413.465025,413.75195,413.88415,415.3678,1.523503,1.60280175,1.59794875,1.648102,1.59155425,1.6717135,0.6326783,4.792767,-0.3957563,0.8994793,3.4398685,2.059483,0.771,0.40466,0.785393375,95.555855,-4.17161225,-4.8165,-4.747133,-4.479,-4.6885,-4.224667,-3.577,-3.6762,-3.862333,-2.885667,0.95625,0.6549073,1.5395,1.6905,1.942667,2.867333,4.083167,-6.0740205,-1.145333,0,0,0,0,0,0,1.36877075,278.5905,295.5107,-2.762767,-3.6445,0.626502,0.6013036,1.0448035,1.46448775,2.280836,2.42018125,2.50526225
1,18.75,413.207375,413.217875,413.4092,413.49875,413.4792,413.970325,415.5538,1.522509,1.6005565,1.5976765,1.63861,1.58612925,1.65246675,0.58842825,4.669733,-0.85225675,0.797941525,3.595577,1.9876,0.7298734,0.424,0.7929574,95.55634,-4.24870925,-4.8867,-4.822333,-4.606033,-4.732,-4.376067,-3.786667,-3.832333,-3.860067,-3.0331,0.89347,0.6050771,1.4992,1.642667,1.935644,2.858967,4.041333,-5.7947235,-1.31115,0,0,0,0,0,0,1.329,279.1756,294.5352,-2.832,-3.840667,0.6446957,0.60339,1.0481805,1.4669115,2.2847425,2.439891,2.5052625
