DOY2,HR2,CO2,H2O,FC,G,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,NETRAD,PPFD_DIF,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT
2,19.25,418.273643,11.442551,2.7872205,-18.231759,-9.139717,2.035927,1.708961,0.082888,-0.0047005,0.424967,0.070599,101.92,75.795,12.27,3.434253,18.781998,0.390241,12.4966665,12.5308335,12.6966665,12.2825,12.1033335,-57.816727,-0.528169,0,0,-2.925731,0.6,292.315936,350.613034
2,19.75,423.610974,11.170533,2.410456,-19.096818,-6.400978,1.012446,1.780389,0.075013,-0.003996,0.382493,0.074072,101.9285,78.45,11.59,2.883649,18.275342,0.3822085,12.2316665,12.2883335,12.6566665,12.28,12.1133335,-56.897813,-0.528169,0,0,-2.775694,0.6,292.312115,348.598477
2,20.25,426.627985,11.218381,2.4118275,-20.45303,-5.40002,0.4727155,1.732647,0.083395,-0.004088,0.396526,0.071825,101.9375,80.6,11.26,2.546605,17.947705,0.362039,12.0483335,12.1925,12.5183335,12.2825,12.105,-55.139959,-0.528169,0,0,-2.625656,0.666667,291.033109,346.7000445
2,20.75,426.552142,10.936065,3.015871,-20.810776,-5.121657,0.607115,1.882148,0.079413,-0.004497,0.430771,0.081703,101.951,82.2,10.725,2.1053025,17.525163,0.351365,11.7483335,12.1375,12.375,12.28,12.1033335,-54.4293235,-0.528169,0,0,-2.5131285,0.6,291.787666,346.1622065
2,21.25,423.4654745,11.0508995,2.597688,-20.248329,-5.534459,0.23136,1.801185,0.089299,-0.006457,0.408223,0.076233,101.962,83.7,10.6,1.97532,17.315151,0.3968945,11.5966665,11.9325,12.28,12.2825,12.111667,-53.9974675,-0.528169,0,0,-2.475619,0.666667,292.9368505,344.9997895
2,21.75,422.70759,10.914413,2.418308,-20.5801455,-4.649719,0.04295,1.7549055,0.073473,-0.004176,0.397027,0.080619,101.969,84.55,10.22,1.865659,17.0127405,0.375537,11.373333,11.68,12.11,12.285,12.14,-54.0195135,-0.528169,0,0,-2.625656,0.733333,290.97711,344.946018
2,22.25,423.519637,10.46331,2.491804,-20.765753,-5.153931,0.150241,1.661635,0.082162,-0.0046905,0.3818055,0.073827,101.964,85.4,10.06,1.722073,16.6844535,0.357457,11.116667,11.47,12.03,12.253333,12.156667,-52.8418815,-0.528169,0,0,-2.5131285,0.666667,292.5987425,344.982795
2,22.75,425.041367,10.382676,2.799943,-21.4334385,-7.3323955,-0.307083,1.724353,0.0843525,-0.0055585,0.411276,0.0859525,101.973,85.5,9.75,1.628727,16.486436,0.3901035,10.95,11.263333,11.846667,12.233333,12.173333,-53.002847,-0.528169,0,0,-2.5131285,0.6,293.838465,343.5286145
2,23.25,422.2673215,10.579057,2.6075745,-21.256121,-7.619229,0.554339,1.682125,0.077099,-0.005501,0.369391,0.091796,101.983,86.2,9.665,1.549144,16.471441,0.369075,10.783333,11.075,11.68,12.19,12.158333,-50.628386,-0.528169,0,0,-2.250563,0.666667,293.301614,343.498166
2,23.75,421.371513,10.019714,2.463297,-21.348363,-7.826913,0.212767,1.760931,0.0874,-0.004934,0.38213,0.084961,101.98,87.5,9.265,1.401614,16.395774,0.339933,10.6116665,10.955,11.558333,12.1466665,12.1616665,-48.376777,-0.528169,0,0,-2.175544,0.666667,296.827609,343.677722
3,0.25,429.001303,11.220763,4.160031,-19.320011,-13.552828,0.733568,2.135355,0.1091745,-0.0129835,0.444269,0.129183,101.822,83.65,11.12,2.173922,17.0164735,0.3550675,12.94,13.358333,14.045,14.676667,14.4166665,-55.140882,-0.528169,0,0,-2.550638,0.8,291.636033,352.147131
3,0.75,428.284459,11.034476,4.640206,-19.4663395,-14.9897335,0.790149,2.187887,0.1306755,-0.015914,0.441628,0.145059,101.828,83.3,10.98,2.1077335,16.8247955,0.361713,12.7366665,13.1675,13.94,14.615,14.43,-50.959244,-0.528169,0,0,-2.550638,0.8,291.186968,352.582501
3,1.25,428.570179,10.771281,4.4135895,-19.501784,-13.0541025,1.235676,1.8798245,0.115031,-0.013108,0.4447645,0.1376895,101.83,83.6,10.76,2.0437065,16.713317,0.357107,12.6183335,13.0183335,13.85,14.545,14.4383335,-53.848028,-0.528169,0,0,-2.475619,0.8,292.547712,349.11472
3,1.75,426.685677,10.79154,4.273596,-20.286733,-12.615631,0.452331,1.9273895,0.1046765,-0.009806,0.4788515,0.127105,101.815,85,10.86,1.924147,16.6046595,0.360118,12.5083335,12.8466665,13.7216665,14.495,14.4533335,-54.323181,-0.528169,0,0,-2.475619,0.733333,292.294477,349.036705
3,2.25,426.970791,10.805879,4.0115195,-20.507135,-10.298028,0.735542,1.698634,0.0945635,-0.006982,0.461011,0.098832,101.81,85.3,10.49,1.8340655,16.403712,0.3382345,12.3966665,12.7341665,13.596667,14.42,14.465,-51.853035,-0.528169,0,0,-2.550638,0.666667,291.729743,348.571709
3,2.75,428.5651015,10.6677565,4.063811,-21.218172,-10.7685315,1.046029,1.580269,0.098836,-0.0077525,0.4362645,0.1081675,101.8055,85.6,10.315,1.6840325,16.306878,0.3641155,12.2366665,12.6125,13.488333,14.34,14.4783335,-50.970203,-0.528169,0,0,-2.475619,0.733333,294.488471,347.650395
3,3.25,427.5510385,10.6541605,3.8964145,-21.671498,-10.5525745,0.0787305,1.6265495,0.0898685,-0.0067985,0.4297795,0.1019265,101.8,86.7,10.12,1.542598,16.282506,0.349047,12.1166665,12.4983335,13.3816665,14.265,14.4883335,-52.5451,-0.528169,0,0,-2.475619,0.733333,294.041901,345.775673
3,3.75,428.214014,10.7764225,4.091728,-20.8230455,-12.460852,0.5300175,1.8746425,0.101167,-0.009287,0.439303,0.132056,101.785,87,10.01,1.525199,16.0657555,0.343794,12.036667,12.3516665,13.301667,14.2,14.495,-50.372235,-0.528169,0,0,-2.4006,0.8,291.25421,345.236529
3,4.25,425.870842,10.62548,3.979347,-20.7943805,-9.758607,0.184028,1.7085095,0.0886325,-0.007881,0.4341785,0.10896,101.8,87.7,9.82,1.5023055,15.890284,0.33494,11.9,12.1833335,13.205,14.155,14.505,-49.742739,-0.528169,0,0,-2.475619,0.866667,291.480769,345.185581
3,4.75,425.773691,10.719079,3.409638,-21.586749,-8.0193505,0.731103,1.7205725,0.1062775,-0.0104845,0.416515,0.1135435,101.8105,88.2,9.79,1.4013095,15.915827,0.3462905,11.755,12.0808335,13.113333,14.1,14.515,-45.940234,-0.528169,0,0,-2.4006,0.733333,294.66781,344.257945
3,5.25,426.3645795,10.6793625,3.602673,-21.5414005,-7.167642,0.287899,1.7185835,0.094145,-0.006739,0.4364365,0.106432,101.825,89,9.745,1.354538,15.7538075,0.332087,11.6233335,11.9625,12.9916665,14.0325,14.51,-42.914736,-0.528169,0,0,-2.475619,0.733333,296.425641,342.617284
3,5.75,427.575557,10.833306,3.7434245,-21.2458275,-7.3382335,1.183896,1.643616,0.0871045,-0.005958,0.4286435,0.1070185,101.8445,89.1,9.495,1.2638325,15.798636,0.3308295,11.5016665,11.8841665,12.896667,13.96,14.505,-36.147221,-0.352113,0.111111,0,-1.500375,0.866667,299.023502,342.469411
3,6.25,432.5032,10.638054,2.933613,-20.172782,-7.629615,-0.047998,1.7121275,0.1003525,-0.009461,0.419474,0.119695,101.88,89.3,9.29,1.21324,15.4501065,0.3643425,11.461667,11.7733335,12.7983335,13.875,14.4766665,-27.439126,5.9859155,13.333333,0.628931,3.675919,2.466667,303.606471,343.942774
3,6.75,426.942601,10.762586,1.026886,-17.893371,-7.5102345,2.857531,1.701012,0.108905,-0.0130835,0.425394,0.127778,101.9145,88.85,10.045,1.332668,15.4737865,0.3027005,11.4633335,11.7466665,12.6916665,13.781667,14.426667,-1.835016,45.070423,76.666667,3.563941,45.386347,10.933333,303.115867,350.673584
3,7.25,425.460201,11.313514,-0.3260635,-12.39516,-3.6240275,20.14924,1.6432675,0.1302275,-0.0196605,0.4187915,0.1539585,101.9535,86.1,11.035,1.658631,15.804763,0.262181,11.5483335,11.83,12.6533335,13.7283335,14.403333,33.832082,104.225352,210.222222,11.320755,122.955739,29.2,301.526881,358.486896
3,7.75,416.952245,11.590832,-3.807183,-6.459799,6.562631,48.59689,2.2750805,0.174018,-0.037312,0.4726405,0.2106665,101.971,84,11.73,2.1369705,16.643047,0.2678605,11.7583335,12.0158335,12.6483335,13.7033335,14.415,94.32468,141.549296,411.777778,19.496855,220.405101,52.4,297.051063,366.605609
3,8.25,414.369885,11.7245685,-6.577733,0.332239,22.693721,71.2443405,2.8041,0.219504,-0.058641,0.527223,0.262011,101.992,79.6,12.595,3.010087,17.070499,0.2927035,12.201667,12.2516665,12.736667,13.67,14.43,162.185913,162.147887,579.111111,25.57652,324.606152,73.2,293.231671,373.820345
3,8.75,412.201224,11.6131315,-7.8791745,6.129432,42.690323,95.7784,3.034579,0.2370385,-0.0684735,0.627798,0.282866,102.0065,75.775,13.66,3.688615,17.5971085,0.3416305,12.5816665,12.671667,12.8533335,13.6325,14.43,231.522701,197.007042,756.888889,31.865828,418.304576,87.266667,295.337127,380.586037
3,9.25,409.412891,11.524689,-9.011028,13.173686,60.2884445,122.23333,3.207345,0.264325,-0.081375,0.7536925,0.309166,102.023,72.21,14.4,4.636523,18.1998545,0.427325,12.983333,12.8766665,12.97,13.6225,14.433333,301.447779,205.8098595,925.777778,38.155136,496.774194,105.733333,297.20151,389.242059
3,9.75,406.479625,11.3840735,-9.596971,20.598042,75.505649,139.276735,3.1050575,0.266995,-0.0858115,0.7711895,0.315285,102.0345,68.775,15.3,5.354995,18.7572455,0.4739875,13.35,13.3083335,13.1383335,13.6158335,14.425,359.866093,228.257042,1095.555556,42.557652,585.971493,118.133333,296.150515,395.568873
3,10.25,405.500278,11.436758,-11.238984,29.529441,90.967513,165.8694415,2.928867,0.269303,-0.087506,0.807691,0.325215,102.03,65.45,16.21,6.392778,19.403684,0.524085,13.873333,13.593333,13.36,13.616667,14.443333,412.011334,242.605634,1236.666667,46.750524,659.4148535,132.2,298.464685,404.584253
3,10.75,403.8085965,11.6890405,-11.0360835,36.6035785,104.185448,179.811319,2.877918,0.266337,-0.082473,0.869022,0.324004,102.025,63.245,16.64,7.104055,20.073829,0.55246,14.39,13.98,13.54,13.625,14.446667,463.016167,259.330986,1373.111111,51.991614,726.556639,141.1333335,301.883628,410.497031
3,11.25,403.670247,11.5629015,-12.21803,42.9374335,105.296583,198.793218,3.073042,0.280885,-0.094827,0.895474,0.339851,102.004,60.64,17.185,7.609401,20.550883,0.5696765,14.913333,14.446667,13.816667,13.705,14.43,480.281257,290.669014,1414.6666665,51.572327,740.060015,143.8,304.668505,415.7937245
3,11.75,401.62576,11.679709,-12.1153035,47.134453,105.908935,207.385147,2.991287,0.277105,-0.088201,0.936235,0.338152,101.99,58.6,17.79,8.428374,20.795443,0.55989,15.4133335,14.8366665,14.108333,13.7725,14.4033335,494.034785,315.140845,1470.888889,54.1928725,774.943736,149,307.542388,420.486305
3,12.25,401.1622185,11.421874,-12.16959,50.223867,94.0447315,211.5786985,2.981812,0.269974,-0.080518,0.8897455,0.3235685,101.958,55.975,18.26,9.1646095,21.236608,0.5487215,16.0333335,15.4366665,14.376667,13.8525,14.3983335,478.555953,285.739437,1471.555556,49.266247,768.192048,147.2,310.190895,423.800894
3,12.75,400.5511085,11.2590305,-11.462571,51.780173,95.332715,225.1724035,2.827482,0.260998,-0.078489,0.9423615,0.3193725,101.928,54.18,18.57,9.5956245,21.7335,0.5265195,16.5016665,15.9083335,14.635,13.9325,14.3916665,481.59102,274.911972,1433.111111,49.475891,757.689422,144.6,310.303461,424.535006
3,13.25,400.2635175,11.1905525,-12.01922,50.750549,89.8774085,214.3458075,2.8957575,0.2692955,-0.080206,0.9874305,0.3325245,101.89,51.58,18.865,10.6793325,21.6584425,0.5112745,16.886667,16.2025,14.9416665,14.03,14.386667,459.999242,261.091549,1407.111111,50.733753,747.936984,144.533333,311.739829,425.658096
3,13.75,399.757192,11.051266,-10.708372,48.299423,79.3586955,208.3500455,2.916851,0.255647,-0.076054,0.913755,0.319318,101.84,50.58,19.295,11.029831,21.856278,0.4589955,17.1066665,16.4575,15.22,14.1125,14.3766665,432.598351,244.630282,1332.666667,50.314465,717.179295,136.8,312.238138,426.260473
3,14.25,399.10337,10.905847,-10.597326,42.344428,64.481723,200.924072,2.994671,0.261919,-0.07294,0.921315,0.314074,101.826,49.05,19.6,11.589996,22.209527,0.427845,17.2133335,16.8083335,15.4616665,14.215,14.3683335,394.41547,298.8556335,1227.777778,48.427673,658.664666,130.133333,311.621506,424.774372
3,14.75,399.4376225,10.805554,-8.665568,36.679559,41.701961,180.2224355,3.020839,0.25322,-0.076577,0.833835,0.306555,101.8,50.38,19.88,11.608145,22.403331,0.344299,17.346667,16.9225,15.6066665,14.3541665,14.358333,323.4639,259.5070425,1077.555556,40.67086,587.396849,117.266667,316.128546,420.841141
3,15.25,399.234063,11.120413,-7.793508,27.113785,25.354209,157.112044,3.175584,0.262601,-0.07878,0.831189,0.303493,101.7895,49.225,19.745,11.907631,22.554631,0.264144,17.16,16.8833335,15.7666665,14.5066665,14.351667,261.8026045,234.5950705,924.666667,36.477987,504.726182,104.933333,314.225684,416.245032
3,15.75,399.508477,11.248554,-6.127424,19.882602,11.795526,135.5252575,3.309174,0.258034,-0.076345,0.744573,0.292351,101.778,48.19,19.52,11.7119655,22.595006,0.218777,17.1016665,16.7525,15.8833335,14.5966665,14.36,197.5310605,194.5422535,749.333333,31.656184,411.027757,86.6,313.574685,412.4334325
3,16.25,399.501336,11.130481,-4.261445,13.76291,0.607613,107.288243,3.048296,0.247745,-0.066142,0.674484,0.285472,101.755,50.12,19.45,11.0054475,22.444194,0.186024,16.91,16.69,15.9133335,14.68,14.36,128.250995,176.4084505,572.888889,25.366876,316.729182,71.4,312.847704,405.7077085
3,16.75,400.382386,11.48443,-2.322168,7.727998,-9.514051,69.62543,2.919457,0.226323,-0.061054,0.574312,0.270206,101.7455,51.95,18.775,10.5858105,22.296759,0.21997,16.7016665,16.5025,15.9166665,14.7591665,14.358333,59.81239,137.6760565,384.888889,18.02935,217.329332,51.6,310.6022865,399.0879965
3,17.25,402.0319775,11.6722755,0.235055,2.036753,-15.8248235,43.92616,2.57157,0.191191,-0.042958,0.498705,0.225959,101.74,56.2,17.905,9.018925,21.601774,0.2531165,16.475,16.2725,15.875,14.8375,14.37,5.627511,104.841549,226.444444,10.062893,128.207052,32.333333,309.312871,391.5252315
3,17.75,405.636708,11.802907,1.85449,-3.606822,-14.911291,19.262226,2.41979,0.168988,-0.033111,0.42474,0.200635,101.745,59.695,17.035,7.8485455,20.877975,0.314658,16.26,15.9816665,15.7716665,14.895,14.4016665,-35.730818,57.394366,75.888889,3.563941,42.9107275,10.433333,308.023707,380.359047
3,18.25,410.1444975,11.592304,3.881798,-9.617521,-14.216391,8.9991305,2.217466,0.129753,-0.019333,0.429325,0.153644,101.749,64.89,15.665,6.3578525,20.517829,0.3626325,15.9166665,15.8291665,15.6033335,14.945,14.421667,-61.176903,8.802817,10,0.419287,1.2003005,1.2,302.920585,369.900886
3,18.75,414.975821,11.614212,4.2957785,-13.765044,-13.700243,5.608283,2.156328,0.120866,-0.015407,0.404744,0.145562,101.763,69.345,14.625,4.946299,19.678108,0.380661,15.565,15.525,15.473333,14.96,14.415,-61.099485,0,0.222222,0,-3.3383345,0.4,300.253261,363.683343
3,19.25,418.9959565,11.731289,4.7575285,-15.541708,-11.612018,3.724192,2.071759,0.117798,-0.015315,0.393909,0.136367,101.765,72.525,13.93,4.110233,19.123778,0.373134,15.2416665,15.2766665,15.32,14.97,14.4033335,-60.824408,0,0,0,-3.0382595,0.5666665,297.028264,362.709078
3,19.75,422.618175,11.598836,4.453733,-16.97623,-14.5635995,3.306373,2.18673,0.122888,-0.0125165,0.429529,0.136716,101.776,75.995,13.45,3.808717,18.894634,0.373612,14.945,15.11,15.2,14.9675,14.405,-60.156479,0,0,0,-2.925731,0.666667,296.820707,358.760679
3,20.25,425.573086,11.369113,4.2121195,-18.268329,-13.323955,2.271177,2.117626,0.103594,-0.010687,0.4036,0.122776,101.7895,77.465,13.085,3.348317,18.479668,0.351003,14.741667,14.9116665,15.07,14.9566665,14.4016665,-62.908281,-0.176056,0,0,-2.850713,0.733333,294.899356,357.521395
3,20.75,425.8888935,11.2568295,4.096319,-19.073374,-13.123001,1.36657,2.179252,0.109258,-0.013219,0.417035,0.140407,101.8,78.835,12.695,3.067195,18.044973,0.351957,14.5133335,14.705,14.9266665,14.9416665,14.395,-62.623124,-0.352113,0,0,-2.850713,0.8,295.290844,355.80758
3,21.25,421.548595,11.326966,4.809159,-19.527793,-16.444313,2.147561,2.246755,0.129969,-0.018723,0.424308,0.151965,101.813,80.75,12.28,2.860209,17.767858,0.371052,14.2633335,14.4933335,14.7783335,14.92,14.4066665,-62.779556,-0.528169,0,0,-2.700675,0.8,293.322463,355.728115
3,21.75,423.8130285,11.067759,4.433348,-20.238144,-14.123566,1.0501535,2.193717,0.130886,-0.017232,0.435002,0.150247,101.82,80.7,12,2.624473,17.65639,0.378769,13.9883335,14.2808335,14.646667,14.88,14.43,-61.38711,-0.528169,0,0,-2.850713,0.8,291.802763,354.87905
3,22.25,426.60281,11.132789,4.515277,-19.265676,-16.293813,0.437735,2.279666,0.126079,-0.017702,0.42027,0.146087,101.8115,82.4,11.95,2.519035,17.508335,0.381855,13.7666665,14.0933335,14.535,14.84,14.441667,-60.747402,-0.528169,0,0,-2.6631655,0.9666665,290.103724,354.534171
3,22.75,425.155401,11.1907505,4.331751,-19.39035,-15.373569,2.05344,2.362902,0.12611,-0.019196,0.432052,0.147721,101.8155,81.6,11.67,2.571314,17.30736,0.362771,13.5766665,13.9175,14.4233335,14.8025,14.45,-57.846374,-0.528169,0,0,-2.625656,0.933333,291.002855,352.764871
3,23.25,424.2631085,11.109537,4.574839,-19.868065,-14.533056,1.218922,2.159532,0.127878,-0.014722,0.394617,0.130762,101.8235,82.7,11.49,2.290974,17.225913,0.363677,13.376667,13.7583335,14.2933335,14.761667,14.46,-58.016185,-0.528169,0,0,-2.475619,0.8,290.927389,352.500333
3,23.75,424.23872,11.103623,4.429781,-19.3070975,-15.540363,1.77362,2.184579,0.117072,-0.014398,0.421689,0.135861,101.8245,82.9,11.35,2.287142,17.079447,0.34841,13.2066665,13.5616665,14.185,14.726667,14.466667,-54.827005,-0.528169,0,0,-2.475619,0.866667,290.754716,351.321365
4,0.25,416.985528,11.437321,5.411304,-17.395707,-35.191542,5.59876,2.873166,0.2376715,-0.069703,0.5189165,0.2734725,101.6445,79.025,12,2.961028,16.868994,0.347456,14.4116665,14.6266665,15.3933335,15.78,15.561667,-74.6233695,-0.176056,0,0,-2.775694,0.866667,289.0407365,358.887141
4,0.75,419.060501,11.337219,5.4251855,-17.445065,-31.046669,6.031961,2.875615,0.234,-0.0663435,0.518489,0.2759735,101.6405,79.515,11.88,2.828137,16.69025,0.3522045,14.28,14.5,15.301667,15.74,15.57,-70.9332035,-0.176056,0,0,-2.850713,0.8,288.985365,358.062187
4,1.25,419.777499,11.321694,5.3147005,-17.413262,-29.3103425,4.770656,2.6365495,0.196259,-0.0435355,0.523055,0.241745,101.6415,79.875,11.69,2.685644,16.5928785,0.3392005,14.128333,14.39,15.1933335,15.6858335,15.581667,-71.115274,-0.176056,0,0,-2.775694,0.8333335,288.7539635,357.367776
4,1.75,418.456633,11.436125,5.199658,-17.637947,-32.1046045,4.335092,2.6806555,0.2114835,-0.054232,0.52577,0.257408,101.6465,81.3,11.48,2.507445,16.531444,0.358623,14.003333,14.26,15.0533335,15.6325,15.593333,-69.5671725,-0.176056,0,0,-2.775694,0.866667,289.625847,356.8009045
4,2.25,420.266103,11.082398,5.283783,-17.4730735,-27.8583525,3.04497,2.473849,0.193711,-0.046152,0.497329,0.234285,101.6425,81.1,11.24,2.448,16.488423,0.345209,13.91,14.1591665,14.9483335,15.6025,15.595,-68.785618,-0.176056,0,0,-2.775694,0.733333,288.6380735,355.4202185
4,2.75,419.020865,11.028048,4.9296595,-17.9460095,-23.9401035,2.573654,2.276566,0.170326,-0.0336145,0.4795965,0.2045335,101.635,81.55,11.09,2.331976,16.4731365,0.353784,13.8,14.0416665,14.855,15.5525,15.6066665,-65.5353045,-0.176056,0,0,-2.7381845,0.8,288.2975235,353.439299
4,3.25,423.098486,10.959892,5.182114,-18.2202105,-27.5987755,2.015416,2.202453,0.162738,-0.029933,0.5119665,0.1932655,101.6275,81.9,10.77,2.201823,16.223376,0.353488,13.67,13.936667,14.7266665,15.505,15.6083335,-66.1290565,-0.176056,0,0,-2.700675,0.866667,289.344259,352.632123
4,3.75,420.4932135,10.992577,4.978986,-18.3043475,-25.647248,2.280736,2.361379,0.167347,-0.0303805,0.513532,0.206784,101.6365,82.8,10.68,2.045071,16.210108,0.3580215,13.5366665,13.8683335,14.6683335,15.4525,15.6083335,-62.4261905,-0.176056,0,0,-2.625656,0.9,288.567767,352.3489025
4,4.25,418.187309,10.913177,4.772061,-18.038564,-23.1262205,2.454172,2.1657125,0.1544895,-0.0264545,0.4947955,0.1803705,101.6395,83.5,10.58,2.148876,15.9496775,0.371456,13.435,13.781667,14.565,15.41,15.6116665,-64.514466,-0.352113,0,0,-2.700675,0.8,287.357559,351.896639
4,4.75,419.21871,10.869198,4.861257,-18.2065855,-22.9837955,1.730504,2.1623635,0.168771,-0.0335085,0.489634,0.2007615,101.643,84.6,10.28,1.9222635,15.8932795,0.3590805,13.315,13.7316665,14.46,15.3525,15.616667,-64.9252395,-0.176056,0,0,-2.550638,0.8,288.2671385,351.945481
4,5.25,421.182319,10.839107,4.484393,-18.577693,-20.4432725,0.525301,2.0520455,0.1547725,-0.0245145,0.447749,0.1649365,101.665,85.05,10.1,1.9475845,15.754899,0.351735,13.255,13.5625,14.35,15.3175,15.613333,-57.8577865,0.616197,2.222222,0.209644,-0.825206,1.2333335,287.748924,349.365129
4,5.75,421.346493,11.150635,2.985541,-18.16098,-18.0204275,3.971397,2.039896,0.1403165,-0.023628,0.4540375,0.176311,101.687,84.65,10.265,1.9145845,15.6000775,0.329625,13.165,13.4308335,14.231667,15.2275,15.603333,-36.8164365,26.9366195,34.5555555,1.572327,19.992498,6.7333335,287.532934,352.406603
4,6.25,418.931006,11.264198,0.695814,-15.7409845,-12.598574,14.0410645,2.2170875,0.1757655,-0.035658,0.4725925,0.211157,101.7125,83.15,11.065,2.2843785,15.6974245,0.3116715,13.0333335,13.3675,14.13,15.1175,15.57,6.179889,79.31338,133.6666665,7.54717,82.2955735,23.833333,288.678007,359.1251435
4,6.75,413.851037,11.625479,-2.849107,-12.0594415,-3.8268145,41.080466,2.571313,0.2304865,-0.0634805,0.5014895,0.270554,101.747,80.7,12.07,2.8571275,16.2768795,0.2789745,13.0233335,13.3208335,14.023333,15.03,15.5433335,53.2462285,119.806338,307.222222,16.981132,174.043511,48.533333,287.8613125,367.1987645
4,7.25,409.65015,11.800914,-6.7627875,-7.2966695,7.999003,68.579167,2.8240295,0.2566255,-0.080854,0.5962175,0.298926,101.7765,76.56,13.055,3.4974895,17.039363,0.287881,13.1566665,13.3225,14.0383335,14.9775,15.55,124.515335,142.4295775,492.3333335,25.57652,281.282821,73.833333,289.7166225,375.2869265
4,7.75,406.950101,11.7386005,-9.959261,-2.238072,26.0408085,96.3137385,3.301494,0.299698,-0.109689,0.702781,0.3345675,101.783,73.455,13.95,4.3392115,17.635297,0.312733,13.49,13.4791665,14.076667,14.9475,15.561667,198.590599,157.570423,686.2222225,31.341719,388.1845465,98.3,291.691345,382.144078
4,8.25,405.424322,11.721892,-12.349617,2.773691,46.9101065,126.48153,3.5015845,0.3271205,-0.130963,0.7987925,0.372276,101.7915,70.27,14.505,5.0578065,18.191391,0.365443,13.835,13.695,14.1483335,14.9375,15.58,272.673726,186.1795775,876.8888885,36.897275,488.709677,117.4666665,292.5401295,389.1892035
4,8.75,404.2701565,11.711558,-15.0951335,7.754452,65.462952,157.2286155,3.7151485,0.337535,-0.135018,0.8660295,0.389023,101.801,66.18,15.27,5.9555995,18.631956,0.4588945,14.195,14.0341665,14.2583335,14.9225,15.58,345.5376405,194.366197,1067.666667,41.1949685,581.3578395,136.2,295.6402165,394.943029
4,9.25,403.29852,11.852481,-16.310665,13.7457175,84.059463,182.146693,3.641729,0.3366485,-0.13396,0.8902445,0.380716,101.804,62.315,16.02,6.926861,19.140843,0.476317,14.603333,14.4091665,14.383333,14.915,15.575,418.682344,202.9929575,1259.3333335,45.702306,680.045011,154.033333,299.3425465,401.6618855
4,9.75,401.96682,11.792401,-17.6077005,20.5395745,99.611595,210.962601,3.7204845,0.340122,-0.139698,0.9361575,0.3880455,101.802,59.66,16.65,7.868016,19.770838,0.5171655,15.3283335,14.75,14.5766665,14.9175,15.571667,467.576421,208.890845,1408,48.637317,748.6871715,164.7666665,302.225155,408.866467
4,10.25,401.113803,11.7342885,-19.056148,26.4412465,109.3798345,223.103513,3.632169,0.342256,-0.1399965,0.9886345,0.3873365,101.807,57.37,17.11,8.585506,20.272521,0.5673195,15.92,15.2225,14.716667,14.9358335,15.575,515.225303,220.774648,1543.888889,51.677149,803.8259565,173.2666665,305.8564155,414.028896
4,10.75,400.611135,11.892786,-18.44672,30.6101275,109.7924595,247.52057,3.416715,0.3278915,-0.1236335,0.973535,0.37886,101.809,55.35,17.52,9.431213,20.772501,0.570572,16.395,15.6125,14.9733335,14.97,15.573333,555.375466,239.7887325,1682.888889,53.668763,869.467367,184.2,307.723684,418.553661
4,11.25,399.4654475,12.0805755,-18.8404505,35.8297765,113.965252,259.39571,3.373026,0.322584,-0.121281,1.0445255,0.374504,101.79,53.685,18.65,10.358957,21.085558,0.5911855,16.89,16.1275,15.265,15.0075,15.5566665,574.062267,284.6830985,1742,54.507338,894.5986495,185.133333,312.106358,422.729754
4,11.75,399.308382,12.127259,-19.0982635,39.413429,117.536941,280.11318,3.4566195,0.3211145,-0.1198885,1.051389,0.375118,101.763,52.2,19.39,11.025164,21.41094,0.585017,17.408333,16.6325,15.5633335,15.0475,15.5566665,594.36417,277.552817,1787.7777775,55.136268,915.603901,188.4333335,315.077115,427.294944
4,12.25,399.536977,11.8629235,-19.454188,41.473795,112.037706,283.609079,3.319056,0.324237,-0.117858,1.056176,0.37168,101.7325,49.79,19.94,12.140458,21.849274,0.565801,17.935,17.0725,15.855,15.115,15.5516665,598.6469105,234.859155,1804.444444,55.450734,924.981245,190.8333335,316.5569875,429.3907365
4,12.75,398.9232185,11.9906395,-18.683107,42.1277165,99.090554,288.9305295,3.605622,0.334729,-0.126353,1.0760865,0.389273,101.71,48.48,20.17,12.870176,22.1000045,0.548048,18.271667,17.5083335,16.1316665,15.1775,15.55,588.704577,234.859155,1776.666667,55.6603775,912.603151,190.266667,317.401572,432.2956855
4,13.25,398.6168745,11.792625,-18.093655,40.6378705,98.347758,285.4836155,3.404257,0.3274205,-0.1226805,1.092323,0.3790235,101.7,46.5,20.34,13.2608155,22.5149255,0.509426,18.6033335,17.805,16.365,15.255,15.538333,558.7712365,233.5387325,1706.777778,54.716981,883.3458365,185.0333335,316.237171,431.6404515
4,13.75,398.1922785,11.9134855,-17.642077,37.408372,86.514826,277.8076455,3.7116135,0.3331645,-0.1262715,1.059451,0.3887795,101.68,45.7,20.485,13.562939,22.6779345,0.468173,18.733333,17.9525,16.5666665,15.3325,15.54,521.5242575,243.0457745,1602.333333,53.9832285,841.710428,177.333333,317.6692005,431.0716155
