DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,0.276888864327872,0.0270883558414704,0.322042178410524,0.414503931298015,0.0736953783869304,0.404362592211742,2.33539302323852,0.801183386557136,0.919800251894562,419.324395054023,4.17227775490166,430.430021324721,4.25214822611505,423.586139409091,432.881228054476,5.40912346480699,423.957100543543,430.704278820909,4.21345547873295,423.561030159801,430.319635884263,4.2794926308052,423.590561953488,8.43697618575023,-5.09844950025456,0.309696552116463,6.975,6.1,3.1125,-3.467275,-4.22325,-3.42875,-3.934325,-3.9005,95.344335,89.02,0.645075,-3.7375,-1.13,-3.4175,2.1,-0.3675,3.8,0.1025,276.875,295.8,283.375,306.525,0.18,0.135,0.215,0.165,0.16,0.09,0.18,0.13,-1.0755,-0.69725,-0.19775,0.1585,0.92575,1.6785,2.7995,5.11175,-0.54375,-0.14025,0.12875,1.413,0.75925,1.39675,2.69925,3.19775,5.196,-1.2125,-0.6275,0.10075,0.52725,1.21375,1.24,2.6705,3.803,5.70925,-0.458,-0.169,-0.2535,0.68875,0.86575,1.17975,2.2545,2.849,5.32075,-2.76375,-0.30625,0.37525,0.67325,1.0545,1.59925,2.327,3.06825,5.2555,-1.618,-2.87525,-2.1245,-2.6275
1,5.75,0.263900311621568,0.0117346065626566,0.220050309517364,0.499801993033729,0.447309862532082,0.433515551979586,4.67999141585746,0.490980378826103,0.933659741263002,419.602378244243,4.15467159342785,430.361661224823,4.25172895623264,423.544187351673,434.095733585813,5.53337278843345,423.568805772857,430.712509799925,4.26085333731054,423.821944565365,430.715481685157,4.28859065778832,423.702427281251,8.53048391959263,-5.24720406839795,0.277882547408637,7.16,6.09,3.19,-3.60925,-4.24475,-3.5254,-3.90885,-3.6755,95.3306225,88.9825,0.642,-3.595,-1.1275,-3.215,2.225,-0.3175,4.025,0.12,277,295.625,284.275,306.375,0.18,0.155,0.18,0.165,0.16,0.09,0.185,0.13,-1.07125,-0.70125,-0.204,0.1435,0.92775,1.6775,2.79925,5.1105,-0.5445,-0.14125,0.12875,1.417,0.7585,1.39675,2.69925,3.19675,5.19425,-1.2275,-0.63125,0.09925,0.52175,1.21375,1.24,2.66875,3.802,5.70775,-0.455,-0.16825,-0.2545,0.68875,0.86575,1.17925,2.2535,2.84575,5.31975,-2.76975,-0.3,0.37625,0.67425,1.0545,1.598,2.32725,3.0645,5.256,-1.833,-2.91175,-2.17975,-2.905
1,6.25,0.217255505705198,0.0272603558171956,0.161082365286281,0.495493664285789,0.336010476024017,0.419503990216501,4.38955034923877,2.19390813179449,0.953237450048627,419.742652870926,4.15810012330473,430.815668398648,4.29197742795765,423.389300278146,434.597885464985,5.08168433389266,423.238771061216,430.817120684781,4.2334674597107,423.422803167406,431.25389922585,4.2882312531205,423.494168534451,8.3037091681641,-5.22745170058868,0.289356464731909,6.95,5.99,2.9,-3.803475,-4.22925,-3.64215,-3.92245,-3.7766,95.3440575,88.7525,0.6793,-3.675,-1.1875,-3.19,2.125,-0.3675,3.925,0.0725,274.15,295.225,281.975,306.25,0.17,0.14,0.215,0.16,0.16,0.085,0.205,0.13,-1.06975,-0.709,-0.20475,0.1375,0.927,1.67725,2.79875,5.10925,-0.54975,-0.14575,0.12875,1.417,0.75725,1.397,2.698,3.19675,5.19225,-1.2335,-0.638,0.0905,0.5195,1.21475,1.24,2.66925,3.81,5.70675,-0.459,-0.16725,-0.2555,0.8265,0.86575,1.178,2.25325,2.8425,5.3175,-2.7995,-0.2955,0.377,0.67475,1.05375,1.5965,2.3265,3.06125,5.25425,-1.67725,-2.931,-2.2305,-3.3625
1,6.75,0.220303620204558,0.00378005564677373,0.189129639859412,0.659640487561374,0.586934133257097,0.428605722376909,4.94851048151838,1.35023140050564,0.955145803955124,419.335401832704,4.12777062371347,430.154565982679,4.26321692297482,423.280442710847,434.760204351103,5.3860065673616,423.063823538036,430.393575248725,4.37032969174734,423.50428274,429.950499816842,4.36459208026838,423.18995638796,8.28202603500672,-5.37639627875759,0.274714449961997,7.04,5.93,3.08,-3.550225,-4.0395,-3.573075,-3.71765,-3.633975,95.345595,88.685,0.639125,-3.7325,-1.065,-3.17,2.025,-0.3375,4,0.0725,275.925,295.4,281.625,306.375,0.18,0.115,0.235,0.165,0.16,0.0775,0.205,0.13,-1.067,-0.71125,-0.20325,0.136,0.928,1.6765,2.79875,5.10825,-0.555,-0.15625,0.12875,1.417,0.75675,1.39675,2.69625,3.1945,5.19125,-1.22975,-0.64025,0.0905,0.5025,1.2155,1.257,2.67,3.80925,5.706,-0.4625,-0.161,-0.37525,0.685,0.8335,1.23675,2.25325,2.84,5.318,-2.8385,-0.29225,0.378,0.67525,1.05375,1.596,2.32675,3.06025,5.25325,-1.85,-2.81925,-2.2515,-3.315
1,7.25,0.220865510938794,0.0408802950609707,0.217176914432544,0.498806370011364,0.457212049167207,0.408558580557248,3.05114446191781,0.787692636056277,0.906159885778645,419.320734674197,4.0369291778662,429.865323714604,4.26073357336082,423.19618190149,434.155616859526,5.15084381204238,422.707644365322,430.365055090358,4.29411421630241,423.501914916107,430.103816527707,4.3065682918327,423.514436442931,8.46355333098729,-5.46488873062918,0.254724707046302,7.1925,6.29,3.0625,-3.647925,-3.8835,-3.618025,-3.652,-3.63065,95.3923775,89.59,0.6148,-3.845,-1.12,-3.4625,2.025,-0.4125,3.9,0.075,277.7,296.15,282.65,305.65,0.18,0.135,0.225,0.16,0.16,0.0825,0.1925,0.13,-1.0655,-0.71225,-0.20475,0.13825,0.9295,1.67525,2.79775,5.107,-0.5585,-0.176,0.13075,1.416,0.75525,1.3885,2.69575,3.1945,5.191,-1.22575,-0.644,0.089,0.486,1.217,1.256,2.6705,3.8035,5.70425,-0.468,-0.164,-0.503,0.672,0.833,1.2375,2.25225,2.83975,5.31575,-2.87825,-0.289,0.3795,0.67575,1.05325,1.595,2.32625,3.065,5.2525,-1.8785,-2.789,-2.327,-3.4075
1,7.75,0.232350377729014,0.0432201043229623,0.298599648067571,0.42555285684651,0.567579004522854,0.423300514637248,2.19857845279098,1.2191574813074,0.895527720710336,419.440094842673,4.05361672969729,429.615725657647,4.39862954561882,423.144889928094,433.713545413714,5.14249998500912,423.002094116883,429.701235725957,4.46370903072219,423.358390043429,429.856319615759,4.48371091062328,423.47780552911,8.19988607756557,-5.71492097217521,0.286100603835037,7.1925,6.18,2.8,-3.7749,-3.85275,-3.773975,-3.8713,-3.7609,95.39394,89.11,0.58155,-3.865,-1.06,-3.4675,2.425,-0.27,4.2,0.18,277.825,295.325,281.925,306.225,0.52,0.44,0.52,0.31,0.425,0.0925,0.19,0.13,-1.0645,-0.7115,-0.20775,0.138,0.92875,1.6745,2.797,5.105,-0.5745,-0.1995,0.13125,1.41625,0.75375,1.388,2.69525,3.19325,5.19,-1.2545,-0.65775,0.0885,0.48775,1.21775,1.256,2.671,3.795,5.70325,-0.474,-0.1675,-0.507,0.665,0.833,1.23825,2.252,2.8395,5.3155,-2.89675,-0.28675,0.38,0.6765,1.0515,1.59425,2.32625,3.069,5.25225,-1.78525,-2.73275,-2.284,-3.9825
1,8.25,0.243454339903348,0.0217015533160949,0.263975038087628,0.612859818919504,1.02276452819121,0.395530140722413,2.74817361634187,1.33598962476555,1.00618094784307,419.461248380189,4.03027751154139,429.866363718204,4.39209959346778,423.195499880532,433.814390534455,5.22576505969549,423.117221788053,430.542177218325,4.36836906215943,423.443456278294,430.270526301952,4.40079425960366,423.524543512094,8.00636919655904,-5.69058928002187,0.317618078187978,6.9775,5.79,2.97,-4.1414,-4.175,-3.937475,-4.20965,-4.2929,95.4409775,88.3725,0.556875,-3.84,-1.0375,-3.25,6.5,5.55,7.875,4.105,277.875,294.525,284.025,306.125,11.4375,11.845,11.755,8.085,9.65,0.4,0.29,0.15,-1.06375,-0.711,-0.211,0.13825,0.92925,1.673,2.7975,5.10375,-0.5945,-0.198,0.1275,1.416,0.75525,1.388,2.6935,3.19325,5.18875,-1.275,-0.692,0.082,0.485,1.219,1.25075,2.6705,3.795,5.70175,-0.47925,-0.10575,-0.3695,0.66725,0.865,1.239,2.252,2.8385,5.31525,-2.96225,-0.29575,0.38025,0.6765,1.05075,1.5935,2.3265,3.06825,5.25125,-1.699,-2.8425,-2.462,-3.0125
1,8.75,0.270489758029618,0.0679118294562509,0.296295219013998,0.393958819191388,0.938772377216659,0.40201758271881,4.38839226657892,2.58442416027046,0.984358885816187,419.53231928003,3.97058403247765,430.438040887606,4.29827379780428,423.43258822526,433.554681559165,5.08799518028227,423.402168881548,430.540247168538,4.29636492567564,423.386424906977,430.193220473431,4.34811257641679,423.479491291197,7.59608927372342,-5.78298246099337,0.284825443491938,6.9,5.88,2.875,-3.9643,-4.512,-3.9839,-4.240225,-4.38175,95.4942175,89.1975,0.543875,-3.79,-1.0875,-3.395,23.925,44.375,31.8,26.9475,276.875,293.925,285.625,307.675,63.91,63.825,64.56,43.705,55.315,2.07,0.515,0.18,-1.06425,-0.7095,-0.22225,0.139,0.9285,1.672,2.7965,5.1025,-0.59575,-0.2375,0.1275,1.416,0.757,1.3945,2.69275,3.1915,5.18775,-1.27675,-0.69075,0.07175,0.494,1.22,1.25075,2.671,3.78875,5.7005,-0.487,-0.105,-0.3185,0.6815,0.8635,1.239,2.251,2.839,5.3135,-2.988,-0.317,0.38075,0.6765,1.05,1.593,2.32575,3.0685,5.251,-1.84,-2.946,-2.409,1.93
1,9.25,0.232998824053512,0.039923972985688,0.231053565166651,0.440537309336597,0.529170740736743,0.415672902351131,6.24887869617068,2.64922441715186,0.932875468078121,419.368511113462,4.11706715104038,430.145250006101,4.2845407563342,423.311997592715,433.731626423533,5.06205071798226,423.173145086111,430.896596778745,4.39508148918481,423.617337180832,429.932765922464,4.34329426106157,423.332320996721,8.22033289457412,-5.64246542361578,0.271583955470594,7.22,5.97,2.89,-4.2241,-4.573,-3.93915,-3.83995,-4.0646,95.5305575,89.1525,0.5479,-3.4675,-0.955,-3.055,52.2,112.945,80,67.55,273.75,296.25,285.525,307.875,170.22,165.56,179.505,104.555,136.99,4.3725,1.365,0.2425,-1.065,-0.70925,-0.22125,0.139,0.9255,1.67275,2.7955,5.10125,-0.5935,-0.2395,0.12825,1.4165,0.75625,1.3955,2.68975,3.19025,5.18675,-1.27475,-0.68925,0.064,0.487,1.222,1.25,2.671,3.7985,5.699,-0.4965,-0.10275,-0.317,0.682,0.862,1.192,2.24925,2.838,5.314,-2.9905,-0.319,0.38175,0.6765,1.04925,1.59125,2.32575,3.06775,5.25,-1.864,-2.8995,-2.338,11.77
1,9.75,0.252685934335187,0.0278049676024887,0.183068205268408,1.4489782115364,1.03720234062234,0.430039208272046,13.618298492022,3.16261554986567,0.913290208656129,419.249999446592,4.22638136667639,430.296105204888,4.2805050254276,423.330774675497,433.691683596859,4.94896927004782,423.031729507809,430.781729451527,4.22705461694912,423.340441923588,429.934756906369,4.35238436556368,423.395673374302,8.71247956807025,-5.1392244738931,0.252207943820982,7.63,6.435,3.23,-3.6693,-4.53525,-3.6568,-3.5825,-3.581925,95.50922,89.48,0.634175,-2.7825,-0.7275,-2.5875,85.625,165.0675,136.175,102.9,279.35,298.175,289.525,309.85,283.785,292.995,314,182.51,224.01,7.765,2.3925,0.345,-1.08425,-0.7075,-0.2375,0.14025,0.92725,1.67275,2.7955,5.1,-0.58675,-0.2405,0.12825,1.416,0.7545,1.39575,2.69025,3.19025,5.18575,-1.27325,-0.68725,0.06275,0.481,1.22525,1.25,2.6715,3.8005,5.7,-0.5075,-0.0985,-0.2555,0.682,0.8605,1.1925,2.25075,2.8375,5.31025,-2.9765,-0.3,0.38125,0.6765,1.05,1.5905,2.317,3.06775,5.24925,-1.83625,-2.84875,-2.3025,28.05
