DOY2,HR2,FC,H,LE,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_OUT,VPD,RH,PA,TA,TS_1,TS_2,G_1,G_2,WS
3,19.25,0.2799805885,-6.6135,0.223635,0.05175,0.13524,0.7805,234.41,261.51,-27.5815,2.5311,1.295,68.756,99.293,-5.1658,-0.24382,-0.37239,-4.2229,-4.6171,0.37507
3,19.75,0.396133353,-6.90515,0.62695,0.05695,0,0.26416,230.1,256.24,-27.447,0.17323,1.0168,71.376,99.312,-6.8488,-0.21627,-0.32461,-4.4676,-4.5753,0.39333
3,20.25,0.485883626,-6.7018,0.251745,0.0614,0,0.4097,229.37,255.07,-26.354,0.055668,0.83584,73.908,99.326,-8.0015,-0.18694,-0.27877,-4.19865,-4.5337,0.40825
3,20.75,0.3231095765,-4.91595,-0.169,0.0527,0,0.51794,226.98,255.45,-25.866,0.016752,0.70708,74.306,99.333,-9.1024,-0.2003,-0.29491,-4.08345,-4.4387,0.39415
3,21.25,0.435592731,-6.0328,-0.10216,0.0533,0,0.52751,225.34,251.44,-23.395,0.014253,0.64494,75.302,99.339,-9.7368,-0.2018,-0.33686,-4.36655,-4.3709,0.41941
3,21.75,0.4020933975,-7.8733,-0.25338,0.04775,0,0.5459,224.58,250.52,-23.918,0.0097723,0.54442,76.406,99.341,-9.9376,-0.21364,-0.37374,-4.20445,-4.3615,0.4264
3,22.25,0.495357947,-5.1162,-0.11095,0.0571,0,0.53379,224.87,247.77,-23.442,0.008066,0.49143,78.207,99.345,-10.366,-0.22614,-0.39339,-4.4091,-4.3234,0.38693
3,22.75,0.44701206,-5.0529,-0.31386,0.0563,0,0.50842,225.84,247.22,-23.223,0.0081423,0.38695,79.25,99.324,-10.567,-0.23773,-0.41954,-4.22505,-4.2968,0.42463
3,23.25,0.452278249,-4.7925,-0.43738,0.0501,0,0.53195,228.18,247.16,-22.485,0.0062675,0.36149,79.74,99.313,-11.41,-0.23008,-0.37886,-4.22205,-4.2554,0.38269
3,23.75,0.368216146,-5.507,-0.43295,0.0531,0,0.51104,225.84,247.18,-21.084,0.0042794,0.34341,79.758,99.306,-11.914,-0.24336,-0.43183,-4.21525,-4.2111,0.34637
4,0.25,0.738529203,-5.4344,1.012055,0.0619,0,1.1802,253.445,302.49,-49.197,0.0013406,0.92116,80.375,99.09,-1.6449,0.24236,0.27123,0.862075,0.83115,0.4132
4,0.75,0.539217547,-4.4139,0.674915,0.0581,0,1.0565,252.58,300.92,-44.458,0.0015479,0.84032,81.675,99.089,-1.989,0.20811,0.24207,1.3423,1.0062,0.36042
4,1.25,0.743935449,-4.9781,0.89073,0.0587,0,1.2377,251.27,300.55,-48.1595,0.00031691,0.68567,81.434,99.077,-2.4167,0.2081,0.24334,0.569005,0.62404,0.36974
4,1.75,0.742862697,-3.6285,0.80422,0.0564,0,1.1132,249.08,300.53,-45.152,0,0.65403,84.495,99.098,-2.7066,0.2,0.22358,0.37556,0.59558,0.38588
4,2.25,0.770710255,-5.018,0.87813,0.05995,0,1.1184,250.05,300.1,-43.431,0,0.47404,85.843,99.1,-2.7476,0.18814,0.21255,-0.0870535,0.51428,0.39122
4,2.75,0.459763826,-3.8332,0.80047,0.0518,0,1.0786,250.18,298.595,-45.308,0.000123155,0.4557,86.683,99.132,-2.8805,0.176275,0.208195,0.094103,0.665395,0.35147
4,3.25,0.734764271,-3.2788,0.593635,0.0539,0,1.12095,252.39,297.09,-44.197,0,0.39998,87.4725,99.161,-3.318,0.185545,0.20913,-0.0595415,0.56547,0.33378
4,3.75,0.558610158,-3.47925,0.4537,0.05615,0,1.1102,249.805,296.4,-42.4365,0.00367845,0.328335,87.056,99.193,-3.64225,0.170965,0.201025,-0.0815065,0.55209,0.338775
4,4.25,0.772385436,-3.6828,0.27298,0.048,0,1.1307,250.47,295.28,-44.397,0.01944,0.30128,88.1555,99.153,-3.78595,0.18531,0.215165,-0.117755,0.43953,0.3471
4,4.75,0.636126649,-1.9814,0.7944,0.04585,0,1.2265,250.41,295.1,-39.9405,0.27737,0.315925,87.86,99.165,-4.2668,0.179185,0.206575,-0.148935,0.48361,0.31998
4,5.25,0.852482361,-4.0677,0.7943,0.047,2.61215,2.2312,250.955,296.335,-24.561,1.88065,0.478605,86.6195,99.1235,-3.7343,0.192105,0.216985,0.1643,0.51699,0.314425
4,5.75,0.537360933,-1.84955,1.42495,0.0569,19.513,4.5461,251.37,298.105,-15.137,6.68565,0.634505,82.4875,99.212,-2.8705,0.17183,0.19902,0.423245,0.78146,0.33135
4,6.25,0.773587563,-2.5914,3.06785,0.06235,44.68,9.29795,249.25,300.235,-7.7353,16.1655,0.82399,78.4255,99.211,-1.96895,0.18305,0.195995,0.703515,1.00526,0.33664
4,6.75,0.665753131,-1.50585,5.2841,0.07665,75.951,19.383,251.105,303.845,19.29,29.4445,1.4841,71.142,99.077,-0.82712,0.215995,0.22305,1.28535,1.48395,0.405505
4,7.25,0.2993074805,5.5003,7.5828,0.0894,143.77,26.244,255.02,308.3,67.5,43.218,2.11055,64.611,99.1385,0.42833,0.29052,0.29889,1.21205,1.6285,0.53023
4,7.75,-0.00515,9.1261,9.5048,0.137715,142.66,32.5045,255.02,312.83,51.583,55.011,2.7456,59.723,99.1305,1.69255,0.359795,0.35933,1.27375,1.96065,0.906125
4,8.25,0.00463,17.348,15.673,0.184555,206.2,38.191,258.375,316.815,82.9955,81.217,3.5481,53.1885,99.126,3.00625,0.45337,0.429695,1.4915,2.218,1.14775
4,8.75,-0.175500844,17.8135,19.68,0.19194,282.81,45.1575,259.04,319.06,147.125,90.5455,4.09205,49.741,99.13,3.9508,0.507025,0.4936,1.59685,2.1328,1.40745
4,9.25,-0.39604786,24.666,19.765,0.20035,365.86,50.854,261.88,321.81,191.74,97.2225,4.5805,45.455,99.14,4.90505,0.541725,0.55192,1.3184,2.03305,1.5303
4,9.75,-0.373232579,23.2765,21.6735,0.216205,401.4,54.6995,263.67,323.81,216.05,108.53,5.08355,42.4085,99.149,5.67425,0.593725,0.59204,1.01023,1.8626,1.6606
4,10.25,-0.53646149,28.662,24.953,0.23942,466.695,59.0885,264.545,324.67,234.93,165.88,5.4262,41.1855,99.1535,6.3537,0.62352,0.64042,0.621755,1.60645,1.6581
4,10.75,-0.710963859,34.598,27.939,0.25191,505.315,64.611,268.245,326.16,263.645,184.295,5.8757,38.9025,99.1375,6.7474,0.640565,0.668095,0.35377,1.6064,1.7324
4,11.25,-0.519482759,29.828,29.357,0.24937,509.36,64.6045,273.36,326.94,281.21,142.64,6.32785,37.4065,99.1155,7.4164,0.667005,0.6764,0.766815,1.70745,1.66505
4,11.75,-0.587223464,31.062,37.7775,0.24398,534.955,67.272,274.79,328.33,318.58,150.165,6.7604,36.3935,99.0955,8.17145,0.66408,0.686585,0.74976,1.93635,1.69285
4,12.25,-0.6571356395,36.765,35.336,0.24878,530.08,67.937,275.74,330.05,303.89,141.55,6.9221,35.513,99.079,8.4214,0.69515,0.77133,0.80298,1.678,1.6888
4,12.75,-0.526524084,36.0315,34.46,0.24282,549.77,67.769,277.03,331.01,306.57,155.93,7.3056,34.158,99.042,9.171,0.78086,0.8508,0.59001,1.9795,1.829
4,13.25,-0.4090206035,31.281,32.975,0.23488,530.75,69.065,279.28,331.53,307.05,163.71,7.6743,33.848,99.007,9.3127,0.82407,0.91913,0.44501,1.9101,1.7905
4,13.75,-0.618585287,35.889,33.5255,0.24125,529.555,68.0755,280.425,334.585,331.145,173.045,8.03875,32.3795,98.979,10.1005,0.83576,0.885555,0.284695,1.85425,1.8227
4,14.25,-0.648269112,37.379,31.1955,0.24504,509.45,64.1325,282.01,335.28,322.13,170.9,8.1799,31.7125,98.975,10.247,0.872505,0.96667,0.29852,1.4199,1.81155
4,14.75,-0.544167258,31.654,41.364,0.24067,464.39,65.5,283.49,336.83,258.025,148.23,8.4825,30.597,98.941,10.28,0.898,0.94988,-0.34434,1.1656,1.8956
4,15.25,-0.6393297685,25.3495,34.479,0.2551,429.08,60.053,284.97,336.06,242.71,138.09,8.4917,30.892,98.938,10.469,0.84847,0.99637,-0.99349,0.79963,1.8509
4,15.75,-0.34894668,17.924,33.275,0.25467,381.48,53.3945,283.01,336.215,205.02,124.505,8.4382,30.608,98.97,10.517,0.791165,0.942715,-1.4248,0.45926,1.7674
4,16.25,-0.269413871,14.633,26.0465,0.24309,327.52,49.6385,284.085,336.52,168.575,101.44,7.98855,30.709,98.979,10.00015,0.735845,0.879715,-2.04975,-0.067625,1.80915
4,16.75,-0.176174967,7.3654,25.943,0.24076,280.785,44.8875,281.435,336.285,141.785,96.482,8.07115,30.556,98.9685,9.55085,0.679465,0.847415,-2.29965,-0.313495,1.77745
4,17.25,0.018645,5.80205,24.073,0.23338,247.62,39.434,279.285,335.97,125.66,86.3715,7.865,31.0165,98.955,9.57315,0.59171,0.75579,-2.7456,-0.800625,1.74835
4,17.75,0.0709,-1.9605,22.615,0.236135,190.375,32.8105,276.55,334.79,77.5355,63.8755,7.8465,32.12,98.972,9.0546,0.48837,0.63821,-2.91185,-0.8116,1.7844
4,18.25,0.128939502,-2.229,22.594,0.23607,154.705,27.153,277.115,333.13,48.8665,45.583,7.7643,32.7085,98.9705,8.75885,0.37166,0.55583,-3.19535,-1.086445,1.6931
4,18.75,0.282552057,-8.9392,21.4785,0.21344,89.436,20.6055,275.28,330.175,8.6277,32.3855,6.925,36.823,98.964,8.2148,0.332425,0.40663,-2.8195,-0.60198,1.5736
4,19.25,0.502428542,-15.913,16.76,0.18361,42.497,11.1545,273.15,326.83,-12.3,22.132,5.78015,40.742,98.962,6.9826,0.26701,0.33932,-2.2675,-0.376845,1.2772
4,19.75,0.602026131,-23.35,7.2595,0.144995,18.924,4.1023,269.53,320.88,-37.281,9.4628,4.8584,47.157,98.9695,5.32475,0.223685,0.29339,-1.5327,-0.156015,0.967615
4,20.25,0.7453881585,-17.123,5.1998,0.10975,5.8469,1.9517,267.165,317.64,-44.033,2.85755,3.64075,52.6445,98.987,4.2333,0.230775,0.29344,-1.0758,0.011079,0.830365
4,20.75,0.8776055625,-18.927,4.8572,0.12339,0,1.1295,264.95,315.555,-45.529,0.689975,3.32515,55.209,99.007,3.08445,0.257245,0.320045,-0.624425,0.33059,0.87219
4,21.25,0.846884452,-15.554,2.3357,0.0879,0,0.796415,260.89,312.33,-49.0235,0.09188,2.7577,61.714,99.047,2.35065,0.24453,0.322925,-0.474085,0.44725,0.674515
4,21.75,0.671534055,-11.1505,2.4433,0.0843,0,0.923095,259.91,310.175,-49.671,0.016258,2.11115,66.624,99.071,1.19475,0.23719,0.28959,-0.0015299,0.687315,0.624605
4,22.25,0.789062362,-11.182,1.9354,0.0656,0,0.902145,256.58,309.05,-51.404,0.00273365,1.76435,71.072,99.087,0.652015,0.238065,0.290885,-0.0081478,0.604045,0.478
4,22.75,0.7560274355,-9.77595,1.52205,0.07045,0,1.05385,254.76,307.575,-47.141,5.4715e-05,1.42365,72.47,99.098,-0.118845,0.22538,0.270985,0.079206,0.50734,0.47774
4,23.25,1.039050661,-6.44075,1.54755,0.06475,0,1.0978,254.71,306.38,-48.167,0.0008637,1.21085,75.94,99.0905,-0.829385,0.229105,0.273005,-0.20571,0.24342,0.480015
4,23.75,1.052124042,-6.63165,1.2823,0.0592,0,1.13105,251.19,304.245,-48.705,0.000690075,0.98437,77.4095,99.0945,-1.06394,0.226685,0.253315,-0.258795,0.24964,0.47275
5,0.25,1.585584747,-7.5908,0.793135,0.0567,0,0.91854,293.2,320.875,-37.7505,0.0138315,1.52905,81.4515,99.9795,4.59255,2.38665,2.6877,-2.4038,-2.25715,0.45365
5,0.75,1.473972162,-4.9666,0.45804,0.0555,0,0.923265,291.885,318.93,-35.8835,0.00931365,1.3679,81.2265,99.9905,3.6883,2.1945,2.32945,-2.19835,-2.09585,0.418475
5,1.25,1.560472332,-6.2834,0.48467,0.05795,0,1.003465,293.1,318.51,-32.76,0.0078209,1.26275,82.6865,100.004,3.74195,2.00195,2.1692,-2.3155,-2.1449,0.442465
5,1.75,1.4347352765,-6.0842,0.781095,0.0578,0,0.957045,293.805,318.455,-30.658,0.0070487,1.06585,85.1385,99.992,3.30875,1.8695,1.95495,-2.0959,-2.216,0.39422
5,2.25,1.239280961,-4.3366,-0.19662,0.05395,0,0.962625,293.89,317.855,-31.328,0.0146135,0.882895,88.184,100.009,2.9417,1.7975,1.77395,-2.0883,-2.5344,0.398535
5,2.75,0.898013834,-4.3188,-0.0091,0.057,0,0.986715,294.09,317.565,-30.199,0.066236,0.94354,86.669,100.02,2.97965,1.65535,1.6298,-1.8945,-2.2736,0.39626
5,3.25,1.1880800135,-3.94295,-0.36469,0.0549,0.793035,1.2547,291.315,316.31,-29.1405,0.23558,0.813395,87.8985,100.01,2.84,1.54585,1.518,-1.49755,-1.83385,0.42722
5,3.75,1.0165317105,-3.5743,-0.40636,0.0534,4.8841,1.64305,288.01,315.7,-22.028,0.75628,0.734405,89.0115,99.999,2.1436,1.453,1.3979,-0.850585,-1.6703,0.39241
5,4.25,1.077735341,-3.9671,0.566065,0.0522,14.1845,2.5366,289.195,317.67,-11.708,2.07385,0.895015,86.998,100.01,3.06285,1.35655,1.26795,-0.94212,-1.26445,0.41099
5,4.75,0.647004833,-4.6326,1.0276,0.054,31.4425,4.34585,288.4,319.745,4.22535,4.1327,1.37225,83.065,100.04,3.5191,1.25985,1.1618,-0.336355,-0.52035,0.41697
5,5.25,0.9073025205,-4.5858,1.5071,0.06185,53.924,7.43725,289.11,325.515,14.911,7.96,1.7584,78.0995,100.06,4.76795,1.24275,1.14635,-0.0308365,0.093577,0.44766
5,5.75,0.1105863605,-0.16926,6.37605,0.0733,85.975,11.616,290.95,330.32,35.538,13.0435,2.507,72.047,100.06,6.0003,1.2575,1.14785,0.375915,0.803775,0.49074
5,6.25,-0.287317365,5.7933,11.154,0.0969,109.35,17.385,291.92,339.43,39.776,19.705,3.4385,65.683,100.06,7.2917,1.312,1.12055,0.825025,3.1564,0.60243
5,6.75,-0.731317071,18.557,17.581,0.14708,188.005,23.8395,295.8,348.675,96.229,28.2585,4.40715,59.051,100.05,8.5486,1.2012,1.1951,1.3794,6.60065,1.0145
5,7.25,-1.0806702985,24.509,24.682,0.17785,209.335,28.763,297.8,357.305,119.975,34.8285,5.61545,54.234,100.07,9.44395,1.15855,1.4283,1.8339,11.486,1.2485
5,7.75,-1.483179149,41.018,33.6895,0.212695,297.15,31.2865,300.825,365.17,189.695,41.59,6.17195,52.2135,100.11,10.3375,1.1311,1.77295,2.81795,16.486,1.4125
5,8.25,-2.078575937,57.583,46.7475,0.222255,353.015,38.9005,301.71,371.58,234.59,51.7915,6.91065,49.4145,100.125,11.3275,1.2422,2.5128,3.6889,22.349,1.6998
5,8.75,-2.369545175,68.133,59.555,0.251125,385.14,44.292,305.43,378.685,270.9,59.6025,7.8891,46.3895,100.12,11.8205,1.39665,3.3744,4.93445,29.7645,1.846
5,9.25,-2.578205752,82.254,65.384,0.25439,469.58,48.8285,309.07,385.89,322.05,65.0205,8.008,44.1545,100.1,12.415,1.53755,4.1227,6.4157,35.6685,1.8828
5,9.75,-2.929176939,94.528,81.5695,0.25966,518.41,54.06,310.51,396.36,361.65,72.2035,9.0584,41.865,100.11,12.858,1.7411,4.52095,7.43835,40.933,1.9375
5,10.25,-3.114476197,109.505,96.3605,0.281015,571.03,58.6665,312.31,401.065,403.485,77.1265,9.56375,39.8185,100.08,13.499,2.0386,5.00395,7.9869,46.9795,1.9739
5,10.75,-3.2644722995,112.245,104.65,0.285015,606.445,61.419,317.665,405.62,426.235,82.0245,10.131,38.169,100.03,13.9505,2.31115,5.57035,7.8959,54.2575,1.9967
5,11.25,-3.140785718,117.165,121.69,0.29496,609.03,63.2225,321.535,408.21,443.595,83.697,10.7325,35.771,100.01,14.445,2.4802,6.00175,9.22075,62.468,1.8922
5,11.75,-3.268610293,119.14,122.025,0.27651,627.92,64.0875,321.15,413.165,458.1,84.8615,11.398,34.111,100,14.8865,2.7,6.69795,9.86995,70.128,1.9281
5,12.25,-3.174760086,116.73,136.055,0.29021,583.02,58.031,324.57,415.955,422.995,80.5935,12.082,32.1285,99.992,15.3925,2.7805,6.76105,10.33,74.6095,1.9903
5,12.75,-3.241687242,118.75,141.15,0.29306,586.73,56.201,327.05,415.58,420.32,79.759,12.07,31.913,99.97,15.921,3.2438,7.2391,10.533,75.685,2.0287
5,13.25,-3.206477828,117.245,137.705,0.28888,559.955,55.381,327.79,416.42,398.19,75.696,12.617,31.052,99.97,15.394,3.36045,7.5111,10.1595,74.186,1.9832
5,13.75,-3.169626532,110,129.02,0.27952,507.63,51.149,328.215,415.075,369.575,71.7855,13.003,30.7975,99.963,15.8465,3.4891,7.7596,9.1924,69.969,1.992
5,14.25,-2.828895625,100.31,125.62,0.28961,509.83,51.816,328.59,416.84,372.71,69.663,13.193,30.103,99.973,16.12,3.7638,7.8479,9.9431,67.062,1.9222
5,14.75,-2.739702311,95.179,117.72,0.28565,482.52,50.0575,326.5,411.125,338.355,68.668,13.385,29.7785,99.9695,16.1665,3.9908,7.7415,7.4421,64.3965,1.91155
5,15.25,-2.7523862465,90.865,115.035,0.2856,471.54,49.274,325.81,410.79,319.74,66.375,13.784,29.268,99.951,16.283,4.0682,7.7062,6.01025,62.527,1.9307
5,15.75,-2.718287624,84.1215,110.39,0.27705,428.21,46.06,323.61,408.31,288.665,65.086,13.88,28.503,99.922,16.3865,4.06135,7.53175,4.73635,60.2065,1.9043
5,16.25,-2.395432223,72.345,100.96,0.27967,421.49,44.6315,322.135,407.83,282.99,62.455,14.2175,28.734,99.91,16.6285,4.1165,7.6348,2.5629,57.6695,1.96615
5,16.75,-2.150754723,61.3865,91.103,0.28831,348.1,39.272,325.135,405.98,235.99,55.3675,13.5085,28.942,99.905,16.252,4.1688,7.45525,0.853415,51.6075,2.0025
5,17.25,-1.833399184,52.5845,86.475,0.28484,325.92,36.764,324.3,399.655,205.35,52.0105,13.225,28.6805,99.906,16.203,4.28175,7.41845,0.21096,46.869,2.0672
5,17.75,-1.499641238,37.631,74.902,0.285785,269.655,29.5655,325.545,396.32,159.915,41.294,13.182,28.7095,99.9015,16.086,4.2202,7.39505,-0.2155725,40.809,1.9514
5,18.25,-1.150494187,27.6085,60.7625,0.28031,219.12,28.727,323.66,393.235,109.14,38.122,13.228,28.5005,99.906,16.101,4.1427,6.94405,-0.706865,35.096,1.7451
5,18.75,-0.705862618,14.379,51.182,0.26121,165.21,21.7715,323.77,389.945,75.432,29.8465,13.0725,28.8575,99.9015,16.1985,4.1606,6.75175,-1.17497,30.511,1.75915
5,19.25,-0.336230436,2.375,37.5005,0.23139,134.01,16.913,320.35,383.49,55.374,22.403,12.491,29.8405,99.886,15.7775,4.1643,6.6075,-1.61695,26.8415,1.54345
5,19.75,-0.0636,-5.4783,29.715,0.21136,104.17,13.067,316.81,373.97,23.359,16.9075,11.862,32.7215,99.8775,15.551,4.10895,6.28225,-0.930685,22.9395,1.3279
5,20.25,0.333743966,-12.2765,17.7085,0.1691,59.158,6.87245,315.08,367.035,-7.3213,9.6048,10.335,37.7145,99.878,14.2345,3.86195,5.7645,-1.27005,19.801,1.1165
5,20.75,0.549661068,-14.642,9.70955,0.12399,32.6695,3.8168,310.355,358.11,-21.216,5.3912,8.32065,44.4285,99.887,12.394,3.70225,5.35655,-1.6344,15.777,0.99052
5,21.25,0.8187883395,-12.456,5.42805,0.07805,13.507,2.05135,306.12,351.535,-34.012,2.8686,6.50705,51.1885,99.9015,10.974,3.5357,5.0974,-1.64765,11.939,0.73629
5,21.75,1.066947234,-9.68005,2.7766,0.057,5.1307,1.14795,304.435,343.73,-39.272,1.27815,4.82005,60.444,99.9055,9.80745,3.4052,4.80255,-1.63925,7.97075,0.52645
5,22.25,1.412466318,-13.639,2.5609,0.0631,0.56296,0.88332,299.225,337.8,-40.521,0.40885,3.62175,66.6865,99.927,8.48825,3.306,4.50695,-1.7974,4.26875,0.58105
5,22.75,1.152436804,-8.8988,1.5147,0.05675,0,0.7587,295.435,333.54,-41.135,0.118775,3.01385,69.9435,99.9345,7.41755,3.1217,4.188,-1.82195,1.3222,0.45364
5,23.25,1.7474071935,-11.263,0.619,0.06855,0,0.82616,293.115,331.765,-40.6525,0.038247,2.1547,77.087,99.9495,6.30145,2.9215,3.7782,-1.6877,-1.043695,0.46557
5,23.75,1.6654058015,-8.6828,0.69115,0.0564,0,0.85127,295.23,329.74,-40.076,0.017049,1.82215,80.2005,99.973,5.749,2.68525,3.45905,-2.0305,-2.51765,0.46995
6,0.25,1.7265124735,-8.26975,1.1488,0.0591,0,0.67062,324.63,353.54,-32.211,0.163385,1.9521,82.2575,99.5495,10.0575,7.9955,8.7437,6.18595,-2.16855,0.492825
6,0.75,1.783067306,-9.4652,0.41701,0.0651225,0,0.759655,320.18,349.925,-32.815,0.130165,1.5444,85.807,99.561,9.1737,7.84295,8.54295,5.24425,-3.53815,0.47392
6,1.25,1.6192996975,-8.5594,0.829695,0.0658,0,0.905175,321.39,347.91,-30.261,0.13698,1.3172,88.6365,99.5615,8.87385,7.698,8.26335,3.82345,-4.83775,0.523505
6,1.75,1.8615095285,-7.38635,1.2127,0.0612,0.278845,1.0358,322.995,347.175,-26.4415,0.21133,1.14715,87.437,99.591,8.0429,7.45495,7.91765,3.30855,-5.78215,0.49211
6,2.25,1.782316063,-7.0368,-0.196815,0.0677,1.5466,1.0537,323.76,346.23,-26.538,0.36866,1.1006,87.977,99.563,8.0541,7.28035,7.72035,2.2806,-6.35125,0.453955
6,2.75,1.7413241885,-6.0547,0.87606,0.0588,4.60065,1.423,321.52,345.98,-22.494,0.740725,1.020645,88.9885,99.561,7.78155,7.0659,7.4695,2.33245,-6.31695,0.457295
6,3.25,1.4092034865,-5.73225,0.41643,0.058846,9.69515,1.8427,318.955,345.315,-14.4115,1.5159,1.04125,89.3655,99.574,7.4281,6.8543,7.28005,2.00315,-6.401,0.43588
6,3.75,1.3211076455,-6.22635,0.55202,0.065,21.619,3.183,318.25,345.185,-7.2654,2.73315,1.2987,87.2175,99.579,7.46575,6.7153,7.0516,2.1249,-5.488,0.43883
6,4.25,0.7850945455,-5.0169,1.2832,0.057183,36.755,4.6874,318.67,347.35,5.8837,4.4662,1.4539,85.236,99.593,7.78365,6.61385,6.8759,1.99525,-4.6752,0.47798
6,4.75,0.407051424,-5.1616,5.5079,0.0722,58.6175,7.1631,320.165,352.395,20.4475,6.8946,2.2807,76.8825,99.6235,8.9964,6.4911,6.7209,2.015,-3.50955,0.516165
6,5.25,-0.120233715,-1.82495,9.25285,0.08685,83.5925,10.369,321.075,359.41,39.5185,10.2265,3.1205,73.2325,99.639,10.2335,6.29245,6.64895,1.8379,-1.56035,0.651885
6,5.75,-0.8111322605,5.6261,14.0705,0.11316,109.24,12.44,321.22,365.88,60.567,13.864,3.6961,71.5945,99.643,11.3615,6.0877,6.6303,2.34985,1.5928,0.909005
6,6.25,-1.602174081,13.507,20.944,0.14927,124.92,14.6055,325.755,371.62,55.178,17.2525,4.29855,66.705,99.6665,12.0515,6.0019,6.6116,3.12965,4.59195,1.1735
6,6.75,-2.035487548,27.735,29.628,0.203465,162.815,19.611,325.535,376.36,63.265,23.109,4.85995,64.9205,99.6715,12.8395,5.92275,6.76915,3.8392,9.4878,1.46775
6,7.25,-2.625553351,42.5795,39.46,0.195,243.37,25.0975,328.37,381.03,163.07,31.162,5.8162,61.913,99.676,13.4245,5.92905,7.07965,5.2146,15.096,1.43325
6,7.75,-3.607645812,61.4075,54.148,0.21474,328.515,35.568,326.465,388.51,224.345,44.3725,6.4672,58.5715,99.667,13.7485,5.9588,7.53445,6.81525,21.5275,1.54015
6,8.25,-3.7786146845,70.71,64.383,0.23923,365.3,37.8295,329.935,394.84,256.27,48.0925,7.03325,55.9885,99.623,14.367,6.0658,7.89875,8.26905,27.3195,1.49925
6,8.75,-4.049608965,75.1055,79.17,0.265755,386.945,39.4105,332.14,400.63,266.035,49.3915,7.81815,53.5405,99.632,15.071,6.26265,8.44225,9.73075,35.4535,1.57455
6,9.25,-4.732489739,90.5455,93.991,0.275995,429.725,43.0685,337.49,408.425,309.19,54.889,8.59705,51.612,99.64,15.4735,6.4018,8.8203,11.6715,39.7955,1.9024
6,9.75,-4.582868184,99.249,107.325,0.27679,452.87,47.773,337.18,414.7,337.85,63.8985,9.63355,49.282,99.629,16.0825,6.7119,9.4599,12.887,44.6625,1.8501
6,10.25,-4.8675854675,102.58,118.76,0.28179,512.65,50.111,339.105,413.93,368.155,65.137,10.0187,47.4795,99.624,16.442,6.9295,9.85895,14.3365,47.4735,2.06815
6,10.75,-4.805606498,111.81,128.45,0.29419,550.11,54.4535,342.17,419.205,399.9,68.993,10.529,45.686,99.6305,16.545,7.1714,10.265,15.281,48.626,2.09395
6,11.25,-4.461765901,120.83,141.19,0.28028,555.52,59.945,342.41,422.33,414.02,77.766,10.697,44.766,99.624,17.067,7.2681,10.756,16.182,52.823,2.0154
6,11.75,-4.686555753,122.06,150.9,0.27356,581.97,60.3085,345.31,427.585,427.55,78.9535,10.998,42.8625,99.609,17.3535,7.6531,11.41,17.644,53.8385,1.97415
6,12.25,-4.707831188,120.35,169.16,0.288935,569.255,58.406,348.295,429.77,409.14,74.9815,12.4205,40.721,99.5945,17.8175,7.8369,11.725,18.0355,57.1055,1.93405
6,12.75,-4.7912036875,127.54,163.925,0.30005,570.105,58.4195,349.11,432.67,409.225,76.033,13.228,37.881,99.575,18.4375,8.0036,11.9495,19.615,58.057,2.02395
6,13.25,-4.783574357,118.64,159.17,0.29792,606.35,64.095,347.81,434.7,428.82,81.89,13.775,37.186,99.543,18.974,8.3286,12.292,20.255,58.263,1.9665
6,13.75,-4.568733072,120.45,158.87,0.29242,576.3,61.3205,346.84,432.62,421.13,81.13,13.608,35.9055,99.52,18.8945,8.6214,12.4615,20.636,57.426,1.94225
6,14.25,-4.4090557695,114.705,159.11,0.28938,549.685,58.4995,347.685,434.375,411.85,73.238,13.7435,37.205,99.497,18.7435,8.9523,12.5435,21.5375,57.7095,1.85305
6,14.75,-4.1698022975,102.805,141.8,0.29103,468.17,50.4505,348.92,427.575,340.475,68.2995,13.768,38.4185,99.4605,18.6295,9.11745,12.4835,20.656,57.1295,1.9045
6,15.25,-4.148306076,99.371,149.79,0.29736,449.5,48.5995,351.055,429.24,324.365,66.322,13.9875,36.481,99.455,18.9965,9.3966,12.559,19.2565,54.5835,1.8479
6,15.75,-3.790446827,89.9465,132.59,0.29996,441.025,47.276,348.925,427.305,309.8,63.3285,14.429,36.1075,99.447,19.075,9.56895,12.6295,18.6635,50.5085,1.9278
6,16.25,-3.2974583805,77.1385,117.67,0.30552,352.8,39.6685,351.78,424.655,243.84,52.8995,14.228,35.25,99.428,18.8385,9.6081,12.539,17.603,45.857,1.9035
6,16.75,-3.213249696,69.781,104.37,0.27742,359.7,39.253,351.22,425.755,254.75,53.08,14.186,35.9925,99.404,19.1475,9.7308,12.553,16.358,42.062,1.83105
6,17.25,-3.052981167,57.045,99.154,0.27469,322.605,36.2455,351.73,416.175,201.77,45.403,12.7395,39.327,99.398,18.5255,9.754,12.4915,14.7915,36.6375,1.8514
6,17.75,-2.5966884425,46.195,83.591,0.26994,283.65,30.5065,352.88,413.09,177.66,40.043,12.23,41.5865,99.3945,18.291,9.7125,12.298,13.863,31.9265,1.78725
6,18.25,-2.052565673,32.433,75.2705,0.2645,215.095,24.307,350.06,410.875,111.71,32.06,12.0025,40.3555,99.381,18.051,9.59075,12.165,13.1615,28.54,1.7008
