DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_1_1,RH_1_1_1,WS_1_1_1,SW_IN,PPFD_IN,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1
3,14.25,544.49975,132.434,35.6195,417.323,0.6612965,0.70664575,382.964,5.761825,24.897525,88.049675,27.37485,21.6905,3.901135,806.449,1644.3975,23.72785,21.53625,14.63625,13.73,14.455,14.3975
3,14.75,494.4185,106.326,34.243175,378.421,0.5638075,0.6842235,382.5855,5.790685,25.1466,88.0292,27.327,21.21505,3.987285,752.1245,1522.9575,24.387725,22.7125,15.12125,13.855,14.3675,14.4925
3,15.25,428.89025,72.485275,26.773725,343.502,0.53248875,0.68809975,382.4895,5.65529,25.17175,88.00665,27.43835,21.28535,4.0506525,673.094,1370.5275,25.095725,23.5825,15.5225,13.975,14.405,14.4875
3,15.75,356.438,38.18905,26.842925,298.8,0.67892525,0.704642,382.239,5.7636725,25.0073,87.9924,27.20705,21.74765,4.001815,580.67225,1178.595,25.284475,24.16375,15.9525,14.1425,14.455,14.4825
3,16.25,273.9405,22.7336,19.606175,234.70575,0.66748925,0.7019355,382.343,5.77473,24.9762,87.97575,26.94425,21.93715,3.98411,476.69125,963.8385,25.39875,24.4225,16.3475,14.31,14.3725,14.4
3,16.75,190.0615,-0.8489905,16.83885,167.19,0.783036,0.6679015,382.477,5.75209,24.68265,87.96335,26.45075,22.5046,3.832135,369.31375,739.301,25.309875,24.39125,16.71875,14.475,14.31,14.485
3,17.25,103.997,-15.0554,12.43825,100.633,0.7428075,0.630902,381.91525,5.6882275,24.01685,87.9748,25.5999,23.64995,3.512055,250.9515,508.723,24.613825,23.83375,17.02875,14.615,14.2475,14.2975
3,17.75,26.82395,-20.8474,8.39376,33.87485,0.844467,0.598867,381.647,5.7706025,23.4439,87.97685,24.50645,25.3305,3.49643,133.74475,280.044,23.614675,22.90125,17.06625,14.63,14.18,14.1525
3,18.25,-37.14125,-27.48095,3.58747,-7.16639,0.782558,0.508383,381.326,6.04736,22.2854,87.98525,22.4113,28.02605,3.10903,33.488225,79.0509,22.52515,22.05375,17.17,14.8225,14.1,14.0425
3,18.75,-57.2428,-32.883,2.4832,-11.34845,0.67474525,0.430389,380.6665,6.445985,21.0219,87.9993,20.2913,30.63995,2.60585,1.84602,5.50848,21.598375,21.29625,17.315,15.0575,14.0975,14.0175
3,19.25,-56.68725,-36.9697,1.16579,-12.4119,0.626687,0.3470265,380.464,6.6422725,19.7166,88.01005,18.5438,34.63525,2.053965,0,0,20.3207,20.5625,17.42625,15.2525,14.135,14.04
3,19.75,-54.6499,-37.45515,0.807102,-6.816315,0.5000935,0.303141,379.9235,6.6887,18.6433,88.0478,17.1948,38.7788,2.036265,0,0,19.280775,19.61125,17.54,15.44,14.1125,14.08
3,20.25,-54.0587,-37.9675,1.1180025,-5.0040425,0.395167,0.254764,380.08,6.63898,17.83895,88.08895,15.60405,41.7314,1.903815,0,0,18.414325,18.82625,17.54875,15.6375,14.165,14.0825
3,20.75,-52.78475,-37.0353,1.06955,-6.3928025,0.407757,0.234724,380.063,6.81526,16.82955,88.11395,14.5091,44.8079,1.83931,0,0,17.5105,18.02125,17.565,15.7425,14.18,14.1375
3,21.25,-51.7654,-37.20755,1.68312,-5.19387,0.400199,0.2226035,380.195,7.10073,15.73725,88.1475,13.5776,47.09965,1.570655,0,0,16.817025,17.4975,17.4975,15.915,14.25,14.175
3,21.75,-52.2417,-36.2649,0.818639,-3.71762,0.4488535,0.203901,380.235,7.25227,14.79025,88.16585,12.42585,52.57605,1.56362,0,0,16.114575,16.7925,17.3625,15.985,14.3075,14.17
3,22.25,-51.0239,-36.6675,1.708515,-3.151435,0.488373,0.2173565,380.308,7.5718325,14.06375,88.1706,11.3111,55.1679,1.526415,0,0,15.560625,16.26125,17.24125,16.025,14.3775,14.185
3,22.75,-48.8241,-35.55535,1.3607275,-1.424911,0.393099,0.1975155,380.13025,7.456885,13.5929,88.1797,10.7891,58.0312,1.47005,0,0,14.99625,15.6725,17.0625,16.0075,14.4125,14.17
3,23.25,-45.3141,-35.21125,1.089865,-2.02684,0.2945685,0.184685,380.962,7.72996,12.84645,88.1783,9.91412,60.7387,1.43186,0,0,14.68975,15.2275,16.9125,16,14.46,14.1775
3,23.75,-44.2486,-33.0391,0.7363045,-1.342105,0.34778125,0.2006755,380.938,7.81975,12.43445,88.1774,9.861555,63.1209,1.370695,0,0,14.199175,14.7775,16.6825,15.9525,14.495,14.1525
4,0.25,-49.36105,-35.991075,1.0379545,-2.45997,0.610262,0.295729,381.37525,7.9339975,15.664725,88.0274,13.761425,52.188525,1.860785,0,0,19.741525,20.4675,22.65375,21.325,18.955,18.275
4,0.75,-48.38665,-36.985225,1.22266,-1.641575,0.574553,0.333568,382.458,7.964795,15.5024,88.026,13.2664,55.209575,1.95741,0,0,19.12585,19.8725,22.4775,21.25,18.965,18.2825
4,1.25,-47.474925,-35.164525,0.52987375,-0.0838566,0.47370775,0.327682,383.304,8.00621,14.485,88.0162,12.43015,55.30135,1.73231,0,0,18.695375,19.43375,22.405,21.2225,18.9375,18.265
4,1.75,-45.9614,-35.398375,1.90822,-0.379845,0.619912,0.371058,384.732,8.05601,13.7435,88.0044,10.82655,57.7176,1.68331,0,0,18.146,18.93875,22.16125,21.1525,18.9875,18.2675
4,2.25,-45.60665,-35.314075,1.51974,-0.205548,0.471219,0.3579445,384.76,8.13278,13.452775,87.99165,11.024625,60.083425,1.6365875,0,0,17.619475,18.47125,21.9125,21.09,19.0025,18.2475
4,2.75,-45.08,-35.199675,2.63867,0.176920425,0.53550025,0.3570595,385.713,8.2636,12.794625,87.985625,9.987105,63.903075,1.7084225,0,0,17.19185,17.9975,21.68875,21.0675,19.045,18.235
4,3.25,-45.1098,-35.95325,0.88605,0.318624,0.4942945,0.367338,387.108,8.0894325,12.3413,87.97515,9.24183,67.39475,1.7636775,0,0,16.6851,17.6225,21.48875,20.9775,19.075,18.2175
4,3.75,-44.42675,-35.70165,1.3278725,-0.34036575,0.5836,0.3397915,386.1605,8.110895,11.861075,87.9779,9.00127,69.08585,1.746225,2.48031e-05,0,16.252,17.24375,21.25625,20.9725,19.0625,18.2325
4,4.25,-43.1675,-37.10225,1.79117,-1.033188,0.570021,0.3699925,386.10625,8.030665,11.55055,87.980475,8.588445,69.6087,1.794675,0.002207177,0,15.883925,16.875,21.00875,20.86,19.0875,18.24
4,4.75,-42.41915,-36.41935,1.916015,0.25530625,0.52941475,0.38340425,386.7,8.02678,11.2379,87.9973,8.123365,71.0817,1.717885,0,0,15.5917,16.51,20.805,20.6925,19.0925,18.2475
4,5.25,-43.497,-35.77365,1.71677,1.71581,0.69079475,0.337166,388.183,8.000565,10.7007,88.0172,7.701005,72.6955,1.574725,0.0160109,0,15.199225,16.22375,20.51125,20.6125,19.1025,18.2525
4,5.75,-39.10765,-36.49435,1.3739725,-0.493068,0.546229,0.34038075,388.743,8.082855,10.128185,88.029125,7.32935,73.2393,1.79762,5.238065,16.3454,14.775475,15.8475,20.2475,20.4625,19.0975,18.2525
4,6.25,-6.980265,-31.0114,3.35398,2.922735,0.437611,0.358904,389.8305,8.18482,10.23895,88.0551,7.200855,72.3143,1.55837,55.261575,120.271,14.521375,15.5575,19.9925,20.365,19.1125,18.2825
4,6.75,72.063275,-17.2231,5.1563025,23.74525,0.322542,0.3633085,390.927,8.59309,11.577575,88.089275,9.9853325,67.306,1.4690975,161.1375,336.80125,14.422325,15.38875,19.855,20.325,19.225,18.3725
4,7.25,165.369,7.20891,11.9809,66.403,0.252882,0.293623,388.633,8.88929,13.893,88.1112,13.5347,56.479,1.7575,276.216,581.856,14.513675,15.42375,19.9625,20.4975,19.5425,18.6325
4,7.75,253.171,48.4262,21.0133,115.674,0.0531297,0.379462,385.5015,8.92935,15.7138,88.1018,15.8545,46.0757,2.24558,395.767,813.936,14.93505,15.67625,19.96625,20.565,19.8525,18.925
4,8.25,347.334,89.7308,31.0204,173.068,0.150426,0.500642,383.18775,8.76279,17.65325,88.09745,18.467,39.695,3.034565,512.428,1049.61,15.341525,15.81,19.8925,20.515,19.9225,19.0525
4,8.75,424.385,101.785,38.75375,229.674,-0.3622565,0.57144125,382.198,8.3683,19.413975,88.096375,20.8851,33.3627,3.5678225,615.355,1260.38,16.11455,16.07625,19.755,20.395,19.8875,19.07
4,9.25,496.538,104.71775,47.2844,279.8805,-0.38179125,0.631459,381.197,7.9661125,21.0654,88.1083,22.3086,29.8007,4.0772,711.8855,1454.45,17.10055,16.605,19.52,20.295,19.775,18.985
4,9.75,556.673,113.985,49.243975,323.73575,-0.41274175,0.679567,381.22,7.58849,22.2679,88.104,23.9126,27.0365,4.22541,794.70825,1623.4,18.45975,17.19375,19.20625,19.9925,19.6,18.8325
4,10.25,613.526,128.103,53.389,376.44225,-0.53687,0.678953,380.863,7.23271,23.2571,88.0931,25.1553,24.4348,4.22163,871.90175,1769.45,19.7755,18.07375,18.9275,19.7725,19.5425,18.7325
4,10.75,658.099,125.248,58.24555,401.544,-0.5591325,0.706403,380.892,6.9892775,24.051,88.0704,26.23,23.6108,4.52994,924.9535,1885.64,21.243275,19.12375,18.83125,19.6025,19.355,18.645
4,11.25,685.587,145.18275,61.0096,440.933,-0.611616,0.699648,380.254,6.58314,24.7039,88.055,26.8526,22.339,4.41245,965.1455,1969.41,22.856325,20.365,18.83,19.4125,19.3125,18.6175
4,11.75,702.763,147.4465,62.800275,477.76825,-0.67963075,0.7488165,379.89175,6.2030625,25.357525,88.03535,27.4431,20.0259,4.32224,990.16975,2015.2925,24.845,21.84125,18.885,19.295,19.27,18.515
4,12.25,704.864,144.292,56.0406,472.188,-0.670248,0.74717175,379.81725,5.98789,25.6743,88.01565,27.9433,19.7544,4.357135,1001.38,2040.47,26.851825,23.4925,19.0025,19.175,19.2375,18.5275
4,12.75,698.816,142.726,61.4356,498.33575,-0.4911235,0.73458725,380.07225,5.87471,26.21005,87.9971,28.4874,18.7293,4.35458,1002.52,2028.02,28.625775,24.91,19.19875,19.1125,19.23,18.605
4,13.25,675.012,140.911,60.9279,493.113,-0.59365325,0.754919,379.64925,5.5549,26.34075,87.960325,28.6007,17.3087,4.4206375,980.341,1986.54,30.50205,26.53,19.4325,18.95,19.13,18.5425
4,13.75,641.32975,144.658,59.3038,484.55,-0.501965,0.784924,380.21175,5.5649975,26.80615,87.94005,28.9948,16.530825,4.204725,945.057,1913.355,32.250875,28.4325,19.735,18.8975,19.06,18.4725
4,14.25,599.63975,130.6865,56.1264,462.513,-0.370532,0.790796,379.13375,5.545765,27.0556,87.92615,29.118625,16.2194,4.402505,893.893,1801.7525,33.801075,29.82875,20.275,19.03,19.1225,18.52
4,14.75,548.3615,112.132,51.8882,451.247,-0.245857,0.8186775,379.18325,5.4479125,27.08275,87.9031,29.2264,15.74445,4.50694,837.76625,1677.955,34.7497,30.885,20.7075,19.075,19.0925,18.535
4,15.25,482.62175,75.835525,48.917725,410.057,-0.186578,0.80496,379.077,5.528595,27.10905,87.87435,28.99765,15.639275,4.53708,748.1365,1505.9475,35.572825,31.78,21.07375,19.15,19.075,18.5
4,15.75,407.927,42.3924,45.5911,345.11375,-0.123141,0.81715525,378.85675,5.655485,26.926025,87.854275,28.9642,15.8954,4.49071,658.224,1318.05,35.66675,32.54875,21.56625,19.255,19.1,18.52
4,16.25,328.75125,20.8201,36.5875,288.9695,0.11076395,0.803355,378.524,5.674265,26.8123,87.83285,28.6543,16.1986,4.47828,557.9375,1115.7475,35.83485,32.8425,21.9925,19.41,19.0725,18.585
4,16.75,243.8235,7.4258325,32.30135,226.799,0.226594,0.7803715,379.03775,5.5567525,26.548,87.83285,28.15895,17.422925,4.354785,445.2115,885.075,35.4921,32.64375,22.3125,19.5475,18.9375,18.495
4,17.25,154.3745,-10.963325,26.3787,153.2405,0.447383,0.756937,378.53175,5.58407,26.15205,87.8327,27.6021,17.592575,4.282975,326.53625,640.52025,34.952,32.53375,22.6925,19.7075,18.9725,18.51
4,17.75,76.884075,-24.4968,16.602725,78.499925,0.7135175,0.7020055,377.81925,5.685495,25.76735,87.83425,26.676575,18.4679,4.10275,219.8055,408.1575,34.091925,31.905,22.9825,19.825,18.84,18.41
4,18.25,-3.8406225,-32.7823,10.2386025,12.1923,0.9673975,0.643557,377.65,6.0002125,25.06245,87.84,25.2825,20.067025,3.70173,106.94425,187.80475,32.9369,30.9225,23.125,19.9075,18.61,18.2425
4,18.75,-60.8372,-40.314625,5.24242,-20.9737,1.0487225,0.557399,377.63,6.162655,23.7914,87.8426,23.6754,22.067725,3.201455,19.39945,36.98465,31.241475,29.82875,23.355,20.045,18.4875,18.0825
4,19.25,-72.058125,-40.767425,3.046765,-22.30975,1.0461,0.47743375,377.80425,6.4181125,22.421075,87.8463,21.8038,23.95395,2.850795,0.53896725,0,29.696975,28.58375,23.50125,20.2325,18.495,18.095
4,19.75,-69.219425,-42.077,1.73743,-16.262825,0.86496675,0.39975475,377.621,6.814875,21.357675,87.87565,19.92295,27.369375,2.3183275,0,0,28.144025,27.555,23.6575,20.5325,18.5725,18.165
4,20.25,-63.7992,-42.368675,1.797895,-10.7374,1.0335725,0.3618205,377.446,6.9549175,20.3086,87.90745,18.6007,30.330825,2.24418,0,0,26.728925,26.4475,23.7425,20.7625,18.645,18.235
4,20.75,-62.1381,-41.483875,0.835721,-9.0062,0.7813975,0.3162525,378.124,7.04853,19.641925,87.93755,18.1246,32.863275,1.885605,0,0,25.711475,25.5075,23.7625,20.9825,18.72,18.28
4,21.25,-59.36835,-40.5287,1.51595,-7.06974,0.784005,0.329263,377.619,7.09489,18.9406,87.97115,17.249725,35.208175,2.028525,0,0,24.717775,24.64875,23.78,21.1325,18.785,18.3425
4,21.75,-55.6536,-38.903125,1.8905975,-4.76355,0.659767,0.2926435,378.421,7.20091,18.1273,87.9792,16.686425,37.6858,1.897885,0,0,23.7805,23.9775,23.7525,21.275,18.86,18.3725
4,22.25,-54.677825,-38.273575,1.56818,-6.72903,0.6618775,0.279725,378.86475,7.334325,17.32045,87.9891,15.243125,41.843125,1.7693525,0,0,22.92185,23.29875,23.6425,21.41,18.91,18.44
4,22.75,-52.4237,-38.43315,1.2768825,-4.96469,0.598309,0.30385625,380.02475,7.5399625,16.7403,88.00335,14.570775,44.6211,1.90876,0,0,22.0409,22.605,23.52,21.4525,18.93,18.4025
4,23.25,-50.811125,-37.552875,1.28704,-3.886895,0.642544,0.330593,380.84725,7.76043,16.136075,88.0161,13.7381,46.504475,2.1262025,0,0,21.2644,21.8825,23.35,21.48,18.9425,18.395
4,23.75,-51.0918,-37.5921,2.44453,-5.578525,0.72841825,0.311921,381.57875,7.653035,15.807725,88.0171,13.7238,47.5996,2.096025,0,0,20.555775,21.205,23.165,21.51,18.9925,18.3925
5,0.25,-51.44155,-36.9913,4.113485,-0.937682,1.102225,0.24066625,386.3785,7.923725,19.654275,87.957575,16.177,40.564925,1.2906825,0.0072055075,0,26.5309,26.9075,28.57,26.245,23.41,22.27
5,0.75,-49.8926,-37.96915,3.49423,-2.34028,1.434485,0.21678725,387.1385,7.9678925,18.9175,87.944075,15.5823,43.61955,1.1592325,0.0084784125,0,25.86255,26.3675,28.405,26.265,23.465,22.285
5,1.25,-48.7716,-38.0481,3.002155,-0.670472,1.40777,0.219005,388.64625,7.937055,18.30705,87.926875,15.14275,45.3071,1.156445,0.0069020275,0,25.28415,25.8325,28.185,26.21,23.495,22.275
5,1.75,-47.7983,-36.9169,2.92102,-0.514173,1.30145,0.2120885,389.477,7.951625,17.6106,87.92355,14.60655,46.33435,1.3104275,0.00982012,0,24.779225,25.23,27.91625,26.1725,23.5575,22.335
5,2.25,-46.03565,-37.50485,3.6357175,-0.0429065,1.3604575,0.19609175,389.8695,8.2546975,17.05055,87.915925,14.28555,47.7885,1.18433,0.004247785,0,24.1186,24.71,27.6475,26.11,23.585,22.31
5,2.75,-45.05235,-37.48455,4.3635775,-0.526052,1.31466,0.1973485,389.673,8.152235,16.497325,87.909125,13.30485,51.1465,1.2063525,0.01094484,0,23.4515,24.19,27.415,26.05,23.58,22.305
5,3.25,-44.5523,-38.273,2.6859075,0.5660325,1.0777925,0.19408425,391.322,8.277745,16.031775,87.918075,12.6062,53.79095,1.1263825,0.007274645,0,22.80515,23.595,27.1775,25.915,23.58,22.31
5,3.75,-42.90115,-37.07225,4.024175,0.3481295,1.112565,0.2989255,390.937,8.46212,15.454125,87.922875,12.18285,54.7319,1.1724975,0.0085866825,0,22.3424,23.0625,26.9575,25.86,23.575,22.31
5,4.25,-44.1256,-37.48635,2.47828,-0.1230025,1.15381,0.262409,393.614,8.498175,14.79055,87.929475,11.6247,56.70315,1.13741,0.01021264,0,21.85605,22.51,26.675,25.745,23.57,22.32
5,4.75,-43.22795,-38.19115,2.644505,0.586123,0.8363105,0.2905395,392.37425,8.6075,14.702025,87.948875,10.98225,58.49645,1.2385975,0.020203925,0,21.4557,22.1175,26.4775,25.67,23.6,22.28
5,5.25,-39.8728,-36.8163,2.7631125,2.32341,0.8941535,0.265162,394.346,8.49053,13.7919,87.97,10.16705,60.6373,1.28122,2.67549,7.973115,21.0762,21.8225,26.265,25.525,23.625,22.3
5,5.75,-15.81655,-34.9921,5.1632975,0.61773375,0.582537,0.333538,393.921,8.593295,13.5874,87.9857,9.524795,63.1888,1.165045,38.792725,84.933525,20.6519,21.495,26.0525,25.44,23.655,22.29
5,6.25,54.58065,-24.461675,6.65634,3.7706375,0.0213687,0.1532715,396.546,8.72648,15.36585,88.01005,12.2996,58.47355,0.898056,134.56325,262.812,20.3172,21.135,25.8475,25.375,23.7,22.36
5,6.75,136.898,-5.010535,31.3065,26.23235,-0.33268625,0.21188025,394.586,9.467725,17.1074,88.027525,16.39875,49.2068,1.13016,239.9665,477.3375,20.50375,21.1825,25.77,25.5,23.815,22.49
5,7.25,227.405,27.529175,55.27895,61.2253,-1.0692075,0.366069,390.4135,9.560455,19.2836,88.0475,19.1638,40.1237,1.80843,352.50925,707.224,20.66605,21.2325,25.8325,25.58,24.055,22.6925
5,7.75,317.1815,56.751625,71.304525,108.9015,-1.31674,0.438321,388.512,9.26705,21.58,88.0691,21.13,34.793175,2.46791,462.856,936.509,20.88665,21.2775,25.72625,25.5525,24.1225,22.81
5,8.25,403.4885,86.55475,89.5412,159.428,-1.918265,0.600191,386.5115,8.959355,23.5761,88.085,23.5598,29.580175,3.14714,569.846,1156.6875,21.19175,21.485,25.535,25.485,24.17,22.8025
5,8.75,480.864,112.687,104.435,215.105,-2.382775,0.650187,385.385,8.56365,25.10205,88.0836,26.1286,25.277,3.465925,670.09075,1363.55,21.57015,21.64625,25.2575,25.265,24.0925,22.7425
5,9.25,548.076,114.771,118.458,260.05375,-2.397525,0.6805385,385.4985,8.224145,26.3525,88.0805,27.7864,22.9964,3.651365,757.95325,1551.85,22.666075,21.96875,25.0675,25.155,24.03,22.7125
5,9.75,606.42675,132.3955,122.36675,300.624,-2.308435,0.67588075,385.431,7.80462,27.3764,88.073475,29.370125,19.8256,3.8226075,838.6005,1713.825,24.378875,22.77,24.8975,24.985,23.99,22.665
5,10.25,652.505,134.27375,131.4045,349.625,-2.0235475,0.673718,385.567,7.59719,28.479525,88.054075,30.38685,18.54805,3.6237525,902.474,1852.13,26.09145,23.735,24.5925,24.7785,23.865,22.665
5,10.75,688.7195,130.737,135.25,387.615,-1.74994,0.62938,385.59425,7.52678,29.3432,88.0508,31.5696,17.56725,3.45532,951.6305,1960.305,28.00715,24.9375,24.3925,24.525,23.7425,22.5375
5,11.25,713.1675,124.794,136.274,417.9605,-1.879325,0.695,385.4415,7.408165,29.8528,88.0288,32.0897,16.7208,3.46837,987.57975,2039.735,29.966175,26.46375,24.31375,24.21,23.7,22.45
5,11.75,725.241,133.503,132.3495,436.947,-2.12209,0.674295,385.365,6.8177175,30.5548,87.9984,32.6537,15.516,3.50255,1008.6525,2080.31,32.365725,28.435,24.38875,24.18,23.6125,22.47
5,12.25,723.624,133.1045,133.66175,448.21975,-1.77914,0.655505,385.375,6.549055,30.9484,87.9653,33.2507,14.23325,3.39389,1013.205,2093.105,34.353025,30.00625,24.4925,24.0575,23.6275,22.4075
5,12.75,715.246,130.385,126.551,448.788,-1.4364175,0.657465,385.52875,6.514075,31.365425,87.93145,33.5212,13.4433,3.3435125,1012.52,2084.15,36.3682,31.61,24.83,24.13,23.62,22.43
5,13.25,693.581,139.399,131.6605,469.41875,-1.6100875,0.67564025,385.723,6.534445,31.758975,87.911,34.1464,13.4528,3.22345,994.06525,2044.2,38.4531,33.32,25.0275,23.9625,23.56,22.4675
5,13.75,659.69,126.8865,121.7155,445.7595,-1.31469,0.7156495,385.124,6.42068,31.80815,87.874475,34.1778,12.9413,3.65187,965.324,1959.8,40.1944,34.92,25.35,23.85,23.43,22.36
5,14.25,618.7135,126.816,120.414,470.48,-1.05531,0.73881,385.21875,6.378535,32.1174,87.8548,34.548,12.901975,3.59454,922.6095,1863.8275,41.772075,36.338,25.8175,23.995,23.5175,22.43
5,14.75,563.166,104.328,117.1745,406.20525,-1.00915875,0.719572,385.0605,6.17551,32.0742,87.8234,34.524975,12.980475,3.52057,854.343,1720.2075,43.2377,37.79875,26.175,24.1625,23.6075,22.5025
5,15.25,499.905,67.1957,112.015,367.952,-0.87111,0.7267925,384.67925,6.1368325,32.308075,87.79205,34.4944,13.0281,3.53296,781.36075,1562.2,44.223375,39.115,26.6675,24.21,23.54,22.4775
5,15.75,427.702,45.0611,102.527,317.44475,-0.744048,0.73296125,384.717,6.162195,32.12035,87.775,34.2046,12.983,3.551605,695.97825,1375.51,44.86385,39.905,27.055,24.225,23.4575,22.5275
5,16.25,350.711,40.88835,91.320675,257.7655,-0.6328645,0.71987225,384.046,6.121955,32.02755,87.76155,34.0274,13.3606,3.406935,595.0605,1176.01,44.79915,40.52125,27.3275,24.18,23.47,22.3975
5,16.75,261.179,21.6179,82.235925,192.04425,-0.435806,0.69051475,384.116,6.37618,31.76115,87.7577,33.7215,13.5013,3.1787425,482.0685,954.502,44.8064,40.715,27.7325,24.3675,23.425,22.4125
5,17.25,179.619,6.14784,76.6262,127.7325,0.04544585,0.72275575,383.9085,6.23177,31.468,87.7466,33.2552,13.8817,3.050815,375.31,726.118,44.4446,40.58625,28.14875,24.54,23.39,22.4075
5,17.75,97.6012,-20.5994,54.2332,65.9518,0.575276,0.69102975,383.561,6.40147,30.9243,87.7442,32.1797,14.8651,3.1287775,261.58075,489.949,43.595225,40.06375,28.48875,24.675,23.345,22.38
5,18.25,21.7828,-30.9409,36.38045,1.66592,1.0763,0.623055,383.135,6.8117525,30.32575,87.755125,30.8834,16.1261,3.046825,154.92325,271.348,42.017675,38.99125,28.56375,24.66,23.1475,22.2375
5,18.75,-42.8221,-36.2196,19.63465,-29.324025,1.8983475,0.55285475,383.231,6.9734525,29.385625,87.764775,29.3179,17.6416,2.767565,58.929,94.7858,40.091025,37.72375,28.66875,24.7425,23.08,22.075
5,19.25,-72.6526,-41.6026,11.3187,-33.122175,2.44926,0.41664825,383.45375,7.0279725,27.9013,87.788525,26.8276,20.3848,2.19738,6.85171,12.1908,38.057875,36.2875,28.8275,24.805,23.0225,22.015
5,19.75,-71.3907,-42.4247,7.6591975,-20.276325,2.1757525,0.3135745,383.927,7.22447,26.6088,87.814075,24.9525,23.1066,1.7242475,0.071729625,0,36.281125,35.015,28.95875,25.0175,23.03,22.0175
5,20.25,-65.9442,-42.2455,4.98941,-12.539875,1.82237,0.28366125,384.1225,7.2065675,25.209725,87.841575,23.13,26.011,1.503425,0.0184308,0,34.615875,33.7225,29.115,25.2275,23.0825,22.0375
5,20.75,-64.8276,-42.3653,5.58225,-12.063825,1.69125,0.25327225,384.06125,7.5087275,24.149775,87.864325,21.6714,27.699,1.441435,0.0138573,0,33.221125,32.5275,29.14875,25.46,23.125,22.0925
5,21.25,-59.522,-41.1719,5.35049,-8.290875,1.588585,0.24228125,383.55675,7.5837575,23.53995,87.89005,20.6316,29.2773,1.395295,0.0086812575,0,31.986,31.59125,29.2075,25.6675,23.1675,22.14
5,21.75,-57.1801,-39.1236,4.62936,-7.83025,1.5187,0.23134225,384.2685,7.4858475,22.727375,87.910275,20.0463,29.94,1.3670275,0.0063101625,0,30.8863,30.72,29.2225,25.835,23.25,22.1775
5,22.25,-56.9809,-40.3348,6.10236,-7.1324125,1.61287,0.266179,384.395,7.80856,22.18295,87.92385,19.2718,32.4741,1.395555,0.0053068275,0,29.784,29.8325,29.205,26.155,23.31,22.24
5,22.75,-55.4458,-38.2042,4.82849,-4.85673,1.49456,0.254084,384.59075,7.7387425,21.862825,87.9373,18.9952,34.5161,1.4618675,0.000123849,0,28.84285,29.095,29.11,26.165,23.37,22.275
5,23.25,-53.2681,-37.5778,3.9357475,-3.88566,1.3269075,0.249362,384.5035,7.67692,21.4138,87.951975,18.2932,36.1601,1.37506,0.0033055825,0,28.00345,28.3175,28.9925,26.285,23.385,22.3
5,23.75,-52.0896,-38.6378,4.1764775,-3.4429925,1.55361,0.246613,386.151,7.70125,20.615525,87.95125,17.5425,38.4939,1.2888225,0.003297085,0,27.2503,27.585,28.865,26.32,23.44,22.32
6,0.25,-50.1132,-36.643325,5.88892,-3.04839,1.352845,0.192521,385.4585,10.72375,23.53055,87.987,20.313175,45.6803,1.127065,0,0,30.09335,30.4025,31.785,28.8175,25.92,24.7125
6,0.75,-46.8865,-37.826275,4.1728675,-5.56223,1.384835,0.20104925,387.286,11.31425,23.0813,87.96905,19.6094,46.7978,1.13647,0,0,29.48035,29.7525,31.62125,28.825,25.9875,24.7425
6,1.25,-47.468025,-37.658625,3.4433425,-1.825265,1.271135,0.17912525,386.813,11.41655,22.3621,87.966575,18.614225,49.7842,1.01189,0,0,28.878475,29.2575,31.42875,28.8825,26.0725,24.7825
6,1.75,-45.988425,-36.55145,5.44441,-1.41873,1.2835825,0.17383125,387.66,11.55935,21.616825,87.953875,18.552125,52.106375,1.037405,0,0,28.353575,28.7725,31.16375,28.8525,26.11,24.8125
6,2.25,-45.135175,-36.093,6.90049,-2.170345,1.77398,0.17672175,389.85175,11.5921,21.490975,87.94835,17.878675,54.96905,1.0661,0,0,27.7748,28.23125,30.92,28.8075,26.15,24.79
6,2.75,-45.03505,-36.2659,3.92958,-0.77799175,1.33656,0.16645725,389.64375,11.252325,20.497325,87.958575,17.935425,56.3856,1.03186,0,0,27.2512,27.75125,30.7075,28.75,26.1725,24.81
6,3.25,-44.016725,-36.06935,4.47288,0.265868,1.6114725,0.17680925,391.5095,11.76125,20.3511,87.956425,17.348225,57.4375,1.058835,0,0,26.747225,27.26875,30.485,28.6475,26.22,24.8225
6,3.75,-43.75105,-35.9924,3.088625,-0.81580925,1.419995,0.17547,393.1455,11.822725,19.72445,87.9575,16.024325,61.172575,1.01473,0,0,26.2823,26.7775,30.20625,28.5525,26.2225,24.8325
6,4.25,-42.392,-36.3299,3.90653,0.21682825,1.54242,0.197566,393.11875,11.80075,19.309825,87.9648,15.7685,63.27465,1.028235,0,0,25.8705,26.3525,29.95125,28.5,26.25,24.8475
6,4.75,-42.205825,-35.039675,3.0078575,0.73543575,1.2258475,0.1602225,393.4795,11.63745,19.0357,87.979175,15.6311,64.8226,1.0651425,0.025335575,0,25.475275,25.94125,29.77125,28.4025,26.2525,24.845
6,5.25,-38.063725,-34.401775,4.66157,-0.631356,1.099885,0.15299425,394.3135,11.87105,18.532975,87.9959,15.418125,65.917225,1.052355,6.1545425,14.089325,25.129075,25.59125,29.55375,28.33,26.2825,24.8525
