DOY2,HR2,T_CANOPY,CO2,CO2_SIGMA,FC,H2O,H2O_SIGMA,G,H,LE,PA,RH,T_SONIC,T_SONIC_SIGMA,TA,VPD,LW_IN,LW_OUT,NETRAD,PPFD_IN,SW_IN,SW_OUT,TS,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS
1,5.25,-6.54174325,415.7195,20.3996384125,0.4978025,2.10993,1.454097658,-2.1945235,2.01225,4.1438,98.9856975,81.8485,-3.105,0.295447083,-4.665325,4.2824865,280.5518,290.53,-4.04793675,0.0010606765,-0.37649635,0.447134725,-1.418623175,-0.01617425,0.9020399475,0.27406375,0.6367618375,0.3267784225,5.7519695
1,5.75,-6.62770225,415.75,20.397794,0.618738,2.04428,1.431247707,-1.9446135,-2.071575,2.620425,98.9919225,80.945,-2.953,0.294618397,-4.349675,4.138311,279.232125,290.3654,-4.67494125,0.0010562665,-0.360221175,0.516228775,-1.405748,-0.0151,0.857335407,0.280366,0.714771292,0.3122499,5.88079025
1,6.25,-6.96595025,415.892,20.40281843,0.556846,2.11703,1.456519148,-2.517492,-2.952575,3.6999,98.99466,83.4559,-3.448,0.269814751,-5.1808,4.0908885,278.067,287.984925,-4.855802,0.001087151,-0.398783825,0.46334795,-1.4315415625,-0.012225,0.900103883,0.28895,0.618304941,0.324465715,5.97289125
1,6.75,-6.787931,416.017,20.40139701,0.491596,2.3333875,1.5287941275,-2.00848675,-3.9209,5.4038,99.0011675,82.91545,-2.99,0.296479342,-4.0918,4.04321575,278.57775,286.065025,-4.63504625,0.001122447,-0.4049103,0.480686975,-1.4164592625,-0.0116,0.918343618,0.27975,0.637648806,0.328361082,6.230476
1,7.25,-7.03573725,416.33275,20.40656143,0.447893,2.559275,1.601778029,-3.116607,-1.8794625,2.1235,99.01722,82.25465,-3.86075,0.30339739575,-5.225475,3.995158,277.56865,287.6832,-4.11677625,0.02965635,-0.3182517,0.534632,-1.4574115125,-0.012462,0.88631169325,0.290925,0.668543609,0.32551905775,6.193002
1,7.75,-7.39047,415.84075,20.407522935,0.515781,2.376555,1.5432725335,-2.5356745,-0.030475,3.340475,99.0301075,82.335,-4.0135,0.2743169265,-5.38005,4.08725195,278.639475,288.71685,-3.23036825,5.0976185,1.32458275,1.93404775,-1.499008625,-0.0151,0.8770904985,0.2867885,0.6776093615,0.327304613,5.974673
1,8.25,-7.061594,416.995,20.42708986,0.526268,2.37752,1.543706878,-3.44548975,0.4239025,4.467725,99.02558,82.161425,-4.361,0.29694750625,-5.408575,4.07097025,275.15275,289.2466,0.02366343925,40.78579,25.4300775,16.481445,-1.4919426,-0.01410975,0.86699953475,0.273503,0.62174321475,0.32311823475,5.844893
1,8.75,-6.639456,416.37075,20.41530625,0.543156,2.586395,1.610311639,-3.8143145,4.7032,6.00395,99.033285,82.664875,-4.134,0.297825452,-5.3161,3.96962345,277.4373,291.150875,11.3487875,149.194975,84.5892975,47.52411,-1.4920217625,-0.020449,0.90464026,0.289558,0.668662097,0.334914915,5.8535425
1,9.25,-6.210677,414.3755,20.3687810375,0.38807625,2.726425,1.6533152985,-2.40578625,6.9137,9.3718,99.04862,81.0659,-3.634,0.264764046,-4.911475,3.80926015,279.3892,291.77125,24.9954525,269.8164,146.34675,89.3147625,-1.48069985,-0.0228,0.950323103,0.316181,0.692295457,0.352137757,6.386568
1,9.75,-5.35275725,414.19925,20.3724690625,0.3016525,2.8295,1.684481221,-1.8486365,6.7814,11.8355,99.017905,79.32175,-2.79,0.293631402,-4.243275,4.0908,280.4794,294.90205,47.86397,406.592625,221.289125,128.75015,-1.45497095,-0.0284,0.994731622,0.326985,0.706419139,0.356289208,6.754579
1,10.25,-4.544673,413.52625,20.366455035,0.205584,2.61958,1.62063533975,-0.74646455,22.58125,13.889,99.0702125,78.712775,-1.982,0.296518237,-3.63625,3.978259,281.002275,300.0536,67.37007,529.3698,286.15915,167.45475,-1.44283475,-0.02976075,1.03083604825,0.327082,0.725949532,0.36137552975,6.8388805
1,10.75,-4.23769575,413.55175,20.36892851,0.14340725,2.7678225,1.66562361225,-0.4844432,21.2505,16.75525,99.07604,76.859,-1.88825,0.30442501425,-3.712475,3.9788013,282.363325,300.89905,85.5028975,644.293875,340.21045,210.532025,-1.3892364,-0.033875,1.02166235725,0.33190575,0.7754825905,0.36956354675,6.81009425
1,11.25,-4.012321,411.835,20.33287978,0.0841425,2.52902,1.592303363,0.101876745,31.2805,19.243,99.0720425,74.37475,-1.62375,0.275216959,-3.373575,4.1180604,283.233425,302.363525,95.104525,731.7918,391.4822,248.450825,-1.320325975,-0.037625,1.07042256525,0.3515935,0.78138761025,0.372749534,6.922635
1,11.75,-3.8099945,411.7365,20.3186659175,0.1361855,2.64677,1.629048802,0.6001453,29.562,13.607,99.051545,74.17775,-1.1995,0.2728183245,-3.20425,4.164510025,282.79425,305.099425,101.7336,792.3566,417.712725,264.244,-1.35284235,-0.03436,1.1235096835,0.358483,0.8185785235,0.397664167,7.475064
1,12.25,-3.4519935,412.114,20.33589135,0.10394,2.6441475,1.6280648785,1.03600225,28.693,16.4535,99.003615,73.73825,-1.07375,0.277430393,-2.929025,4.153596525,283.1049,306.80245,98.04372,808.608,414.747,275.5765,-1.28674195625,-0.0342,1.13350631575,0.35487075,0.888655208,0.396842065,7.626215
1,12.75,-2.95536175,411.0475,20.2954341625,0.1168515,2.681945,1.639861452,1.699301,26.8325,18.3655,98.98711,73.25375,-0.984,0.27429619,-2.83275,4.374367,282.8192,309.82345,99.10978,819.2457,425.33695,278.683,-1.28618873125,-0.031733,1.149652121,0.369396,0.909081955,0.392532801,7.70087
1,13.25,-3.051975,410.5665,20.28259106,0.1282035,2.66394,1.6343327185,1.4786545,25.0715,19.303,98.960025,73.33375,-0.516,0.262427323,-2.57375,4.158484325,284.7324,309.1666,96.42848,796.804325,413.14715,272.5826,-1.219532925,-0.0376,1.178672983,0.378082,0.911736804,0.41652851,7.815241
1,13.75,-3.0769955,411.087,20.29381679,0.167258,2.71931,1.65126676925,1.16373325,22.253,19.308,98.9547575,73.0115,-0.2755,0.24307594925,-2.179425,4.4231135,283.6582,310.69785,83.78843,756.55425,384.3882,270.6127,-1.1805507,-0.041875,1.124384027,0.37371475,0.87833696075,0.40807014075,7.402312
1,14.25,-2.797878,411.4555,20.3030960725,0.099775,2.804065,1.676715866,1.3061455,21.7635,19.506,98.9732775,73.5206,0.3605,0.2346006915,-1.446675,4.37959525,282.54065,311.035875,75.49941,662.66965,347.933575,234.449825,-1.1255788,-0.03684825,1.0755202085,0.3531735,0.8523777495,0.38885281375,7.389229
1,14.75,-3.0044075,410.763,20.30182258,0.20622,2.69505,1.643858618,0.7158795,17.582,20.11,98.9840125,73.757225,-0.194,0.207123152,-2.078875,4.4073,284.4437,307.3376,57.8276825,540.13825,289.434925,194.2985,-1.10693325,-0.0416,1.104947963,0.363694,0.862757788,0.386340523,7.546216
1,15.25,-3.38640275,410.822,20.31014525,0.26309,2.63791,1.626311778,-0.01857382,16.00425,18.0085,99.0015475,74.14485,-0.023,0.189208879,-1.84265,4.3801,286.5911,306.06495,39.55752,428.536375,227.7034,146.28735,-1.0859758125,-0.04,1.07668937,0.353575,0.81833795,0.383739495,7.5383775
1,15.75,-3.5053825,411.165,20.3104899,0.289034,2.6057,1.616322988,0.561268575,14.625,14.984,99.01036,74.41,-0.048,0.196214169,-1.8554,4.4337165,287.0409,304.9484,19.597335,284.5894,147.437675,103.9307,-1.0591316375,-0.0323,1.026781379,0.336052,0.805108688,0.373265321,7.247331
1,16.25,-4.009696,410.301,20.2968219825,0.35427175,2.47286,1.574480867,-0.0351985925,8.341125,12.21,99.031245,74.22475,-0.107,0.205912603,-2.0246,4.5105892,284.68985,303.1925,5.5697295,172.1083,90.8780275,59.85767,-1.01990588125,-0.02321,1.004634262,0.318644,0.757747319,0.348247039,6.991873
1,16.75,-4.2547765,410.277,20.2946539125,0.4797605,2.379545,1.544415653,-0.872727775,2.4649,8.1011,99.028295,74.21725,-0.506,0.25151443475,-2.215225,4.41917285,283.1252,301.5695,-2.5875565,70.697915,36.598815,23.58616,-0.9984062625,-0.0226,0.9677167435,0.3067215,0.71068247,0.34129593075,7.009522
1,17.25,-4.730227,410.576,20.29352113,0.481012,2.3156525,1.52346569675,-1.4491805,0.47265,6.4174,98.9982575,75.32925,-0.832,0.29855346225,-2.36705,4.2930275,284.16745,299.307,-5.333745,15.7633325,4.596562,4.6591705,-1.0062881,-0.017025,0.9536945135,0.2962075,0.7195003735,0.33164049525,6.86272525
1,17.75,-5.0360305,410.008,20.28035996,0.566093,2.292465,1.5157948715,-1.6364455,1.799,6.2063,98.9807675,75.74155,-0.882,0.263301442,-2.498175,4.2766406,282.49145,296.6446,-6.853041,0.260021525,-0.2458233,0.60638985,-1.0127844125,-0.018425,0.939037007,0.29561675,0.7225457825,0.33019436425,6.76169675
1,18.25,-5.0836655,410.069,20.28602968,0.559567,2.12968,1.460900407,-1.74555325,1.43315,4.7232,98.9900375,75.9415,-0.7085,0.288835132,-2.2911,4.3073395,283.00245,297.8293,-7.2689475,0.002124885,-0.4286336,0.35701905,-1.041998275,-0.0166675,0.89465317825,0.2850975,0.66267588575,0.3260548225,6.6688245
1,18.75,-5.163945,411.001,20.29611973,0.5651485,2.42463,1.55899701425,-1.391578,-1.1629,3.454775,98.9928025,77.7514,-1.18975,0.26724433675,-2.73375,4.2922003,283.5804,295.79575,-6.3142045,0.00105449325,-0.3774985,0.400003,-1.05783888125,-0.014125,0.90152652175,0.27790575,0.65982633625,0.310568454,6.7150805
1,19.25,-5.3576035,410.4555,20.280185755,0.573699,2.4271,1.559805846,-1.6112375,-1.65875,5.00085,98.9782,77.374025,-1.32875,0.262773203,-2.784475,4.353395975,284.871,296.6758,-6.2482675,0.00117979925,-0.3203959,0.4313347,-1.07557319375,-0.01635275,0.87009619575,0.284218,0.68406081,0.317470024,6.4568675
1,19.75,-5.22380725,411.76125,20.33066821,0.58023225,2.41234,1.555046623,-1.18910025,-0.64782,5.226725,98.9619475,78.10065,-1.95925,0.274180313,-3.275775,4.256003025,285.5668,296.4727,-4.775621,0.001095972,-0.346216625,0.4157182,-1.10178085,-0.01547675,0.891757988,0.2845395,0.63318642925,0.309070226,6.59021825
1,20.25,-5.36921475,411.58775,20.3211939525,0.59381025,2.2042275,1.48627044625,-1.3105275,-2.427825,8.85885,98.9759525,77.8195,-1.717,0.27879072375,-3.54705,4.324447,283.4835,295.28735,-5.2112215,0.001187746,-0.36742465,0.448345125,-1.143109675,-0.0195,0.87099609725,0.27639275,0.63166860175,0.317310107,6.2808775
1,20.75,-5.428347,411.372,20.29263413,0.580751,2.17264,1.475591407,-1.0295165,-0.749255,5.2771,98.972545,78.112575,-1.6815,0.3212229195,-2.98275,4.3277795,281.7806,296.321575,-5.058679,0.00131393,-0.3628576,0.38636885,-1.16585355,-0.01625,0.8510098735,0.282088,0.66496339,0.3078143545,6.25644
1,21.25,-5.545394,411.97675,20.330050505,0.49710275,2.16612,1.473370286,-1.49518875,-0.03224,6.1068,98.9685125,78.1265,-1.9375,0.25360434375,-3.079675,4.275406,281.71395,295.52405,-6.31276575,0.00115596925,-0.3687215,0.4751979,-1.1942991,-0.01508075,0.866113703,0.27531375,0.69267368425,0.3007432935,6.162486
1,21.75,-5.33762825,411.4585,20.3191214975,0.557003,2.20711,1.4872665455,-1.995206,-1.6505,3.62895,98.998395,78.78125,-2.4295,0.303321426,-3.632975,4.2763921,282.015325,296.2189,-6.089003,0.0012406935,-0.3955046,0.4562034,-1.2388814875,-0.01784975,0.89008964275,0.276573,0.69018475425,0.30892736925,6.1597485
1,22.25,-5.21979125,413.155,20.3573731975,0.52659425,2.29109,1.51534768,-2.18535875,-1.128755,5.2619,98.9551775,79.225,-2.413,0.2941923285,-3.580925,4.264612,283.0349,294.90015,-5.3604785,0.001189506,-0.3842439,0.4955598,-1.25307425,-0.0202,0.812863493,0.260762,0.6440846885,0.284872588,5.81930925
1,22.75,-5.42444,413.744,20.368908555,0.5648345,2.208455,1.48740520325,-1.7662,-2.87405,8.063275,98.95976,79.22325,-2.369,0.317464959,-3.54425,4.26553975,283.903125,295.175575,-5.70083475,0.00120626575,-0.42565135,0.474734725,-1.2592982875,-0.0165,0.850285834,0.257398,0.672878146,0.303315018,5.863017
1,23.25,-5.1169355,413.7985,20.3699839675,0.555035,2.351875,1.5351653675,-1.857337,-1.0053425,6.507425,98.96194,79.71325,-2.38975,0.2849987705,-3.502925,4.2165,284.78285,295.1475,-5.63231025,0.00112597375,-0.406368975,0.471992025,-1.2626158375,-0.01698275,0.8901221925,0.2600915,0.64275840775,0.31114664975,5.71001025
1,23.75,-5.088196,414.4,20.375058275,0.5331055,2.2576175,1.504232129,-1.54478025,1.104725,5.859625,98.95029,79.7225,-2.481,0.2945802135,-3.7718,4.05113405,284.776625,296.0315,-5.58094575,0.001235389,-0.2990289,0.458638225,-1.253792275,-0.01408,0.883258373,0.27535775,0.68371162475,0.31575168325,5.717713
2,0.25,-4.22950375,412.079,20.33177316,0.571319,3.86638,1.970121824,-0.265552075,-2.08827,6.8353,99.257155,77.454075,-0.432,0.348364738,-1.77945,4.1509936,276.461075,303.561875,-8.207575,0.00112067875,-0.46127555,0.7332275,-0.95315,-0.0133635,0.925425981,0.278207,0.7077086755,0.341909069,5.765583
2,0.75,-4.2251045,412.485,20.33730562,0.542127,3.79023,1.950546892,-0.14583042,-9.7502,12.715,99.232875,76.9805,-0.2565,0.374530381,-1.7844,4.2102981,275.216975,303.585275,-11.40064,0.001245981,-0.5434656,0.6609137,-1.01139894375,-0.014685,0.944994256,0.288988,0.7296684615,0.340116984,5.903887
2,1.25,-4.729009,412.006,20.32828079,0.60753,3.67484,1.920517773,-0.5992698,0.443725,8.5464,99.2247075,77.400725,-0.363,0.3265508755,-1.65725,4.20474185,275.072325,302.88925,-8.4891775,0.00120803975,-0.4579181,0.700815875,-1.03972075,-0.0136895,0.942755961,0.2705005,0.702993579,0.3391642205,5.849256
2,1.75,-4.661292,412.2055,20.331834615,0.676918,3.5875375,1.897481985,-0.482432,-1.565075,7.5045,99.2232675,77.54705,-0.632,0.32592507925,-1.735825,4.2835,272.9686,303.948125,-9.27722375,0.0012459805,-0.51305065,0.68577135,-1.03923395,-0.013375,0.945805196,0.2845415,0.67384813825,0.34485000925,6.114433
2,2.25,-4.9397585,412.87975,20.348611345,0.66298575,3.73045,1.9350345065,-0.259385275,1.3998,9.11935,99.1676225,77.7902,-0.75775,0.322630975,-2.227325,4.3558847,276.9904,304.04055,-9.3027425,0.0011789115,-0.670949725,0.690733775,-1.0301603625,-0.014075,0.955561633,0.283241,0.70070886925,0.34856601775,6.216756
2,2.75,-5.071699,412.933,20.35725915,0.622617,3.665925,1.918175222,-1.08497055,3.085,7.21285,99.1498675,77.88745,-1.39625,0.34173276475,-2.60985,4.3054948,270.042575,300.67485,-10.21207825,0.001193041,-0.5492526,0.687712825,-1.1188096125,-0.01063575,0.92021723125,0.2837785,0.69060272675,0.32696926475,6.075745
2,3.25,-5.177121,413.112,20.35660212,0.61018975,3.6660225,1.918204026,-0.794993875,-3.0807,6.76115,99.131465,77.584,-1.452,0.317089893,-3.03085,4.059826125,268.417025,301.069175,-7.134964,0.001185978,-0.598229425,0.780380725,-1.1868688625,-0.0192,0.93899574,0.288488,0.720904987,0.333877223,5.916307
2,3.75,-5.387582,413.465,20.36153236,0.676836,3.6443075,1.91246321675,-0.511377775,0.2802675,7.9591,99.11143,77.83675,-1.757,0.32945886275,-3.409425,3.9694075,271.052825,298.653825,-9.2270225,0.0010183165,-0.547209025,0.7212067,-1.2194218125,-0.017075,1.038832553,0.2777955,0.71402095625,0.33659466075,6.031765
2,4.25,-5.4736985,413.30975,20.358192445,0.573212,3.472345,1.86666382525,-0.737125925,1.29715,10.499,99.088745,77.943,-2.3,0.380645504,-3.737075,3.9504335,271.679475,297.443375,-10.9505,0.000977724,-0.5999435,0.71815895,-1.3077952,-0.015,0.986514572,0.281795,0.744222413,0.358397824,5.971479
2,4.75,-5.55513175,413.66225,20.377168595,0.6469245,3.5481625,1.88693783575,-0.84510745,0.536365,9.218275,99.0882275,78.95525,-2.56,0.31743847025,-3.68905,3.95607775,266.2716,295.592225,-13.0722375,0.000942431,-0.6963827,0.825236025,-1.432732575,-0.0116,0.953266357,0.29356475,0.7127105795,0.34342709125,6.272697
2,5.25,-5.872709,414.357,20.390708065,0.5814405,3.51733,1.878762891,-1.1946535,2.7867,9.2223,99.1055075,79.8612,-2.83425,0.34082278775,-4.2297,3.8751661,267.374725,295.243075,-10.365185,0.0009680175,-0.625717825,0.758942575,-1.4076975625,-0.0101575,1.01536936925,0.3152735,0.7375750545,0.354220709,6.331251
2,5.75,-5.8548665,415.121,20.38521523,0.538038,3.334795,1.8291403415,-0.995941625,1.2547,8.5129,99.08599,80.2145,-3.3645,0.38140155525,-4.3334,3.820570075,267.042925,295.077925,-10.3137475,0.00091772,-0.623561475,0.803327675,-1.435021625,-0.0093255,0.96487804175,0.3185945,0.6961009735,0.35370741975,6.269551
2,6.25,-5.960496,415.04225,20.3892861025,0.4845485,3.2077,1.793884054,-0.890762675,-0.3901,13.84575,99.1205425,80.5983,-3.386,0.314370164,-4.50765,3.967377325,264.8635,294.3377,-8.679186,0.001171862,-0.5687321,0.747418525,-1.4440544375,-0.008687,1.009371091,0.323152,0.762137127,0.35264855,6.360751
2,6.75,-6.2318545,414.67,20.37475151,0.664327,3.231345,1.8004905245,-2.6398165,2.81865,5.925125,99.1784825,80.511125,-3.414,0.35319774675,-4.5806,4.042707175,265.275325,293.4241,-9.75121,0.12593355,-0.47970465,0.753003625,-1.5094842125,-0.01488825,1.0828451805,0.30185775,0.7481017325,0.36625201875,6.324135
2,7.25,-6.18148175,415.6755,20.39079999,0.59973675,3.222895,1.79812010775,-3.07434175,1.8372,6.6856,99.188655,79.96125,-3.3435,0.35682885325,-4.7175,3.92472585,268.72645,292.909475,-9.972734,11.7903075,4.2773385,2.96618675,-1.605533,-0.01372675,0.87555927525,0.29052325,0.7494739875,0.3391897035,5.836197
2,7.75,-5.7734555,414.382,20.375150275,0.476182,3.30845,1.821933039,-4.2164925,3.5328,9.0039,99.192655,80.34025,-3.02525,0.339714217,-4.432875,3.98997575,270.2496,295.141975,1.9673215,69.23654,51.678,24.0559775,-1.652339775,-0.013725,1.0254113105,0.3118325,0.79443492425,0.37274785675,6.23505
2,8.25,-5.039219,413.24925,20.3617410675,0.47284075,3.4231,1.8533296235,-3.21993475,10.875025,14.20525,99.2157125,78.133,-2.7925,0.33546243975,-3.66525,3.95795,273.3073,298.090225,25.2586075,208.4365,130.340375,64.1315925,-1.6692218125,-0.01646975,0.99385955025,0.3231975,0.79353456925,0.3776278935,6.345665
2,8.75,-4.3263235,411.768,20.3238093575,0.329015,3.6389925,1.91109333975,-2.58512025,15.521,20.3825,99.1999325,77.81225,-2.42,0.37702122,-3.436,3.857313275,272.2659,301.793375,53.1841525,361.801175,217.4796,113.345575,-1.5285133125,-0.0182,1.116382551,0.350852,0.820198756,0.386590222,6.507719
2,9.25,-3.3767255,410.935,20.30429666,0.279803,3.7588625,1.94237919675,-0.51307455,24.432,24.1235,99.188305,77.567675,-1.68675,0.376460819,-2.608175,3.9269203,275.56115,305.71705,82.502755,524.487375,301.66665,164.050775,-1.216567925,-0.02042275,1.09213598725,0.3469875,0.872253389,0.4030184,7.086926
2,9.75,-2.65220825,410.657,20.29738899,0.1146965,3.727635,1.934275122,0.03247166,31.4265,31.763,99.16189,78.1675,-1.1895,0.3558244055,-2.0995,3.970299825,275.75535,308.5019,108.5092,685.0579,384.1883,221.337325,-1.1885332375,-0.02395,1.1554574025,0.3688005,0.881316874,0.41814984,7.176012
2,10.25,-1.9311665,410.86925,20.301693275,0.098862,3.826295,1.9598449905,1.4042645,41.01875,33.648,99.14178,78.075,-0.313,0.366511937,-1.355425,4.316262975,274.413325,312.345525,138.214875,846.5685,457.600775,266.687625,-0.95153168125,-0.0273,1.156620076,0.375831,0.906906831,0.414991566,7.117239
2,10.75,-1.933208,408.9595,20.230136615,0.073539,3.845,1.96442911525,1.972806,35.909,41.45025,99.142975,77.5443,-0.11,0.374269956,-1.1612,4.42697175,280.5196,313.03875,157.35835,962.01915,509.66685,308.0042,-0.833641925,-0.0301,1.152184881,0.370188,0.936072113,0.446742655,7.33978375
2,11.25,-1.77026575,410.202,20.277856235,0.02905,4.04069,2.014221934,2.4267865,54.8635,58.5395,99.16472,75.4235,0.44525,0.3787175485,-0.839785,4.56921125,280.66085,314.9519,172.10755,1066.319,562.26225,338.814,-0.6567393915,-0.035075,1.126385932,0.37731625,0.94068001125,0.42874426775,7.55348625
2,11.75,-1.645583,410.624,20.27204972,-0.005669,4.12042,2.034077186,2.51066125,62.063,56.769,99.13796,74.407,0.406,0.410167039,-0.5335,4.69807775,278.552675,316.36455,170.11185,1117.47475,586.46825,359.079325,-0.45716776075,-0.03934,1.142457877,0.368228,1.026255329,0.42038078,7.623036
2,12.25,-1.34447775,409.356,20.26139186,-0.151124,3.5805,1.895615995,3.96963025,53.342,52.5845,99.117935,73.649,1.016,0.383603962,0.0515,4.8557,280.887275,318.024025,180.913725,1164.28925,609.5593,376.033925,-0.40698879475,-0.0423,1.210437937,0.400777,1.053000475,0.434383471,7.74249625
2,12.75,-1.24171625,410.328,20.27786971,-0.186281,4.02546,2.0103743365,4.0820305,57.93025,60.271,99.1154925,72.164175,1.825,0.412245073,0.5678175,5.22225,279.22415,319.653225,182.21225,1174.90025,614.3036,380.554675,-0.419087978,-0.0431,1.161946642,0.389668,0.995443117,0.432293882,8.07943775
2,13.25,-0.7256958,410.089,20.27791903,-0.0661,4.017555,2.00810714525,4.59230825,48.736,58.5535,99.1155275,72.5339,2.273,0.4049421205,0.9162525,4.991275,280.049825,319.7065,184.0973,1149.98325,594.2589,372.870875,-0.43413264625,-0.04107625,1.19290512725,0.40031325,1.03887792925,0.44684172,7.81020775
2,13.75,-0.6681022,401.212,20.0518827,-0.0914,3.871105,1.97071548975,5.31294025,52.8055,63.265,99.077265,72.01935,2.71825,0.39374355075,1.349825,5.2685,280.934525,320.25495,169.176875,1099.6245,567.503425,358.559075,-0.4271101035,-0.044025,1.18650278175,0.40410175,1.025986847,0.43403923275,7.613673
2,14.25,-1.18280975,405.5545,20.16169686,0.0383085,3.9201525,1.9835917105,8.6855645,50.886,62.0565,99.0323875,70.8477,2.8535,0.356487608,1.70175,5.21615,278.624675,320.4994,155.664575,1016.69675,528.494675,334.05825,-0.41632439375,-0.03985725,1.167114337,0.3882575,1.03369603675,0.4335568835,7.817026
2,14.75,-0.99762125,406.57,20.17995592,-0.037036,4.0928,2.027219771,7.04607325,40.21525,57.244,99.035255,70.84545,2.961,0.34555302125,1.735,5.382127625,284.852375,319.382175,139.97075,906.61385,471.76755,295.0042,-0.4769564545,-0.0393,1.14406509875,0.37709475,0.99635906725,0.413272552,7.65865825
2,15.25,-0.91202645,409.781,20.27360353,0.0701,4.097645,2.028401247,8.20495525,35.50925,56.30125,99.0536375,70.530425,3.105,0.312409987,2.01035,5.3575016,277.04675,319.032375,109.404875,719.4404,406.01905,254.874725,-0.41591026625,-0.0344,1.163872845,0.385223,0.990301974,0.419430566,7.70842875
2,15.75,-1.160217,410.306,20.28479726,0.169537,4.2229775,2.0592220985,7.829556,21.27225,52.65425,99.06481,70.65475,3.261,0.234733892,1.928925,5.1180145,280.043375,318.7969,82.01617,562.664375,331.074975,208.3404,-0.34099848975,-0.0303,1.162665042,0.373469,0.947470844,0.424161526,7.4558
2,16.25,-1.213378,407.1835,20.2123335925,0.23927675,4.136255,2.03791370325,8.01490775,11.326,40.5455,99.0485575,70.69725,3.36375,0.254900792,2.206875,5.15243935,275.994925,318.406275,41.6643225,445.771,240.235725,153.932875,-0.386914025,-0.030325,1.13568058875,0.35836675,0.89804375575,0.4061282975,7.0935505
