DOY2,HR2,SLE,USTAR,H,SH,V_SIGMA,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.75,-0.357591250629228,0.504056997480964,-93.6417261626501,-0.821337714017679,1.52349901159222,1.76789816970345,415.936415466695,1.67729320498661,1.40025778867012,412.950051191203,1.51562701068654,1.84471835539395,416.3469305,1.96408755364324,1.74640637157307,416.108756097973,1.86697088610427,7.80976978438491,-13.6332295203609,0.200744348352103,8.0275,7.15,3.8275,-12.357,-14.138,-13.846525,-13.5236,-14.4017,65.61799,57.875,0.5401,-12.96,-12.735,-6.5,0.5,-2.925,1.65,-1.39,-0.1925,174.125,249.175,269.375,278.225,0.09,-0.03,-0.3,-0.5,-0.21,-0.2125,0.02,-0.165,-9.878,-8.33725,-6.7705,-5.4805,-4.5755,-2.71525,-1.50425,0.5785,0.294,-4.863,-3.757,-2.85625,-2.0065,-1.26775,-0.43875,-0.3,0.7255,1.21,-3.47725,-3.2315,-2.549,-1.886,-1.4005,-0.072,0.20125,0.931,1.17725,-9.2175,-7.7735,-6.15275,-4.98725,-3.52675,-0.402,0.472,0.7155,-7.65075,-6.89075,-4.94,-3.7815,-3.3515,-1.602,-0.738,0.61325,1.22425,-3.81975,-3.79275,-4.075,-87.975
1,6.25,-0.346183082012754,0.473548572455462,-99.6375367046109,-1.03930668800423,1.46886874311375,1.68725953909685,415.948754154627,1.64734399654675,1.54973704444131,413.322990612903,1.52319960372311,1.87332157530844,416.134614128713,2.0207015887139,1.77619518563399,416.139378520542,1.90485352893552,8.4186411081403,-13.6977141947278,0.207019801298328,8.075,6.95,4.235,-12.8825,-14.1405,-13.700175,-13.2101,-14.2076,65.6492,54.445,0.563775,-12.8525,-12.6925,-6.49,0.3,-2.84,1.85,-1.385,-0.19,174.725,249.775,269.2,277.85,0.09,-0.03,-0.3,-0.5,-0.21,-0.25,0.02,-0.1625,-9.864,-8.3405,-6.81275,-5.48425,-4.581,-2.71725,-1.50625,0.5785,0.294,-4.88475,-3.774,-2.8715,-2.011,-1.2695,-0.43775,-0.30675,0.72475,1.2135,-3.47825,-3.2185,-2.547,-1.887,-1.401,-0.08,0.20125,0.93125,1.1765,-9.2625,-7.8055,-6.20125,-4.97975,-3.5535,-0.403,0.4725,0.7155,-7.62375,-6.87875,-4.933,-3.775,-3.3525,-1.601,-0.739,0.61325,1.2235,-3.859,-3.886,-3.942,-88.47
1,6.75,-0.0415681478813133,0.461923009894907,-101.091211318767,-1.55755408112974,1.54138019435474,1.84668747934433,415.973721432787,1.71067576946386,1.58210733618124,413.284546221053,1.71854498908155,1.87373621454774,416.156249043013,2.06283941946108,1.79583864161732,416.036535521005,1.84787002226685,8.39060661912185,-13.720489028168,0.200724470379058,8.1625,7.14,4.295,-13.2467,-14.32425,-13.6241,-13.2186,-14.1188,65.68797,54.0425,0.5556,-13.18,-12.8,-6.52,0.4,-2.7025,1.75,-1.3325,-0.1725,178.5,249.8,269.3,277.675,0.13,0.02,-0.15,-0.3575,-0.16,0.0525,0.03,-0.1475,-9.8105,-8.35825,-6.84125,-5.482,-4.587,-2.71975,-1.5065,0.58125,0.2925,-4.91075,-3.7805,-2.889,-2.016,-1.273,-0.437,-0.307,0.7245,1.2125,-3.472,-3.2275,-2.546,-1.8895,-1.4005,-0.081,0.215,0.931,1.181,-9.3505,-7.942,-6.242,-4.97175,-3.55575,-0.4035,0.472,0.715,-7.6185,-6.86275,-4.9625,-3.7785,-3.354,-1.59925,-0.739,0.613,1.22325,-3.74875,-3.845,-3.787,-87.73
1,7.25,-0.248904768002117,0.530758506849153,-94.8456353468532,-0.783425659076403,1.49748579982594,1.88187181454401,415.809704401083,1.75013465364216,1.63819894363533,413.244139456645,1.67978841831742,2.1276568033926,416.150522577302,2.05611306745946,1.99069983013358,416.026446265788,1.85626397636671,8.06291454873582,-13.5657974582863,0.192213991361079,7.8575,6.82,4.49,-13.0873,-14.04825,-13.55965,-13.40265,-14.09335,65.6666425,50.215,0.527125,-13.22,-12.7,-6.515,2.575,1.52,4.075,2.11,2.3175,176.5,249.2,269.45,277.975,5.985,5.6525,5.51,5.31,4.8275,4.8025,0.1175,0.4525,-9.855,-8.37725,-6.82975,-5.48625,-4.59275,-2.72175,-1.50575,0.58025,0.29025,-4.92225,-3.78675,-2.90425,-2.02025,-1.275,-0.437,-0.308,0.72375,1.2125,-3.465,-3.223,-2.545,-1.8955,-1.4,-0.07,0.211,0.9345,1.18275,-9.355,-8.0225,-6.23675,-4.9685,-3.55325,-0.404,0.472,0.7145,-7.63025,-6.85275,-4.9865,-3.7825,-3.356,-1.59825,-0.73925,0.6115,1.2225,-3.827,-3.91775,-3.944,-87.86
1,7.75,0.116337696563623,0.452448576208671,-95.9790205609062,-0.717810705345072,1.45478027401755,1.81149896700351,415.815893205511,1.79982159000722,1.49165682540937,413.327749191216,1.59810633387469,2.12224454243685,416.025827742574,2.04208273737451,2.0039342498065,416.09560323061,2.00239150926483,7.80944440130527,-13.5515764308383,0.208306964069547,7.83,7.17,4.5825,-13.26155,-14.07575,-13.576925,-12.886025,-14.168625,65.7068275,49.825,0.53275,-13.015,-12.2425,-6.4,17.425,21.3425,21.7,21.63,18.2,178.85,250.575,269.2,279.1,46.45,45.8225,44.745,44.715,37.8775,36.76,0.385,4.195,-9.87675,-8.42475,-6.82725,-5.488,-4.5985,-2.725,-1.50675,0.58,0.293,-4.91925,-3.78275,-2.907,-2.022,-1.2785,-0.438,-0.30775,0.7235,1.2115,-3.466,-3.225,-2.542,-1.90025,-1.3985,-0.0715,0.2125,0.93425,1.185,-9.343,-8.0595,-6.261,-4.98925,-3.56275,-0.4045,0.4715,0.714,-7.6535,-6.8755,-5.01625,-3.78225,-3.355,-1.59875,-0.7395,0.61225,1.22225,-3.9035,-3.8645,-3.937,-85.705
1,8.25,-0.0775863670754024,0.420864491940957,-76.3993807993006,-0.095211673103226,1.56347182135618,1.87676480510257,416.0450068243,1.90860728027768,1.63638624172934,413.172290183486,1.75928058370134,2.00302826046769,416.061105242107,2.09813307668017,1.94546094040829,416.055529838205,1.99600916123901,6.84101044558074,-13.3570948984074,0.190699746040508,6.84,6.36,3.975,-13.1281,-13.9285,-13.3071,-13.043925,-13.6175,65.7305375,49.645,0.5535,-12.225,-11.835,-6.43,36.9,62.3975,63.175,61.7425,49.0725,174.9,252.4,269.525,279.25,127.885,127.1075,118.21,127.6425,107.8,99.32,0.8275,11.6725,-9.8505,-8.39525,-6.81975,-5.48825,-4.6045,-2.72725,-1.5065,0.579,0.29225,-4.92675,-3.77975,-2.9295,-2.0235,-1.281,-0.4435,-0.29675,0.7205,1.208,-3.466,-3.231,-2.543,-1.90175,-1.398,-0.07075,0.2125,0.931,1.18225,-9.22225,-8.0175,-6.2685,-4.98025,-3.57575,-0.413,0.4675,0.71475,-7.67675,-6.90775,-5.04575,-3.78,-3.357,-1.60125,-0.73975,0.612,1.22225,-3.969,-3.703,-3.8175,-82.115
1,8.75,-0.015277474718601,0.405867844768881,-70.2768803665358,-0.169840594974479,1.54387058417675,1.99129845052993,416.040969766447,2.08546015100945,1.49281628892868,413.122343364583,1.66919609236683,2.21396781759869,416.142465810608,2.28574044666475,2.05102054021131,415.967990839934,2.17025922301208,6.7702807153726,-13.5765250235863,0.17964030257309,6.3925,5.84,3.725,-12.801225,-13.92875,-13.073725,-12.6236,-13.21145,65.73478,50.575,0.538475,-11.485,-11.065,-6.35,52.8,109.5275,106.275,107.245,80.9625,180.65,254.05,270.85,279.2,235.505,227.095,213.5575,233.685,197.2675,171.29,1.45,19.6625,-9.68975,-8.305,-6.802,-5.4875,-4.60825,-2.72775,-1.507,0.579,0.29125,-4.962,-3.792,-2.92725,-2.028,-1.28175,-0.442,-0.292,0.722,1.20975,-3.461,-3.236,-2.546,-1.9025,-1.399,-0.0695,0.2,0.94075,1.1835,-9.12825,-7.86825,-6.2365,-4.972,-3.57975,-0.41375,0.4675,0.714,-7.65025,-6.8615,-5.04175,-3.7775,-3.359,-1.60475,-0.74075,0.61125,1.22225,-3.9555,-3.823,-3.9865,-68.175
1,9.25,0.0238119974396669,0.348544949798483,-40.3636713507039,-0.307057499245381,1.6261642660755,2.06863245506532,415.949276444444,2.13870902545288,1.70649768026319,413.212920439103,1.72174007102391,2.19453380341024,416.004628152601,2.30017017402273,2.20394327751036,415.965234565181,2.23704198994513,6.73293548354598,-13.0425873966321,0.164633902378137,6.3775,5.73,3.79,-12.694775,-13.56525,-12.82385,-12.28535,-12.820625,65.738485,50.5075,0.567925,-10.6625,-10.405,-6.2475,60.275,157.7025,155,157.5075,121.0075,181.25,257.775,272.35,279.6,342.88,327.3875,317.975,339.4425,274.065,247.8525,1.9525,26.2325,-9.33925,-8.0895,-6.7635,-5.48075,-4.61125,-2.72875,-1.50625,0.578,0.29325,-4.937,-3.758,-2.941,-2.0325,-1.285,-0.442,-0.291,0.724,1.215,-3.46475,-3.23975,-2.5505,-1.9035,-1.40425,-0.068,0.205,0.936,1.17725,-8.976,-7.77625,-6.216,-4.9705,-3.57875,-0.41475,0.46675,0.714,-7.5515,-6.815,-5.003,-3.7775,-3.361,-1.60725,-0.741,0.6125,1.2215,-3.713,-3.847,-3.853,-49.5975
1,9.75,-0.350544849565121,0.422115542144549,-42.3667247001127,-0.276314018971736,1.59072355669356,2.0483177158027,415.943145539885,2.20442616007573,1.52821019981185,413.602958347826,1.66778166062559,2.22656369827821,415.98836501846,2.406277730305,2.1414150105394,416.198219318627,2.2951722510026,6.45132268936304,-12.664467154981,0.160851577917026,6.23,5.4,3.4425,-12.515525,-12.991,-12.326,-11.9156,-12.31165,65.7909125,48.475,0.628775,-9.9,-9.8175,-6.1625,77.075,218.2375,204.55,190.97,162.5325,177.875,261.55,274.65,280.325,459.795,459.6725,444.91,477.42,370.28,376.0725,2.9425,34.7325,-8.96475,-7.92575,-6.7335,-5.4735,-4.615,-2.7285,-1.5065,0.578,0.29325,-4.99,-3.768,-2.94875,-2.0295,-1.28625,-0.442,-0.291,0.722,1.2095,-3.4675,-3.241,-2.558,-1.9035,-1.404,-0.0685,0.2,0.943,1.173,-8.6425,-7.6315,-6.1065,-4.9415,-3.5645,-0.407,0.4695,0.7125,-7.48525,-6.711,-4.979,-3.781,-3.366,-1.6115,-0.74125,0.61125,1.2215,-3.36475,-3.83825,-3.811,-32.825
1,10.25,-0.206387170268546,0.388103554577614,-37.3697975529098,-0.57314028458228,1.60464058686384,2.26522153480246,415.694528309764,2.16206534007546,1.6045621563124,413.281394729299,1.85654614914541,2.47645858570394,415.84489675,2.61045199752023,2.29589265413339,415.89960786659,2.47265821750305,6.45654207922197,-12.63495148941,0.166838469157796,6.17,5.6675,3.2925,-12.31425,-12.66725,-12.1849,-11.4749,-11.89155,65.7750325,45.075,0.6844,-9.5975,-9.115,-6.085,69.675,263.54,246.3,167.8125,190.1925,180.55,263.8,275.875,280.7,574.425,561.0975,543.7375,575.5,443.465,393.56,3.19,39.5225,-8.618,-7.72,-6.66875,-5.47375,-4.6155,-2.72825,-1.5105,0.57775,0.2855,-4.991,-3.764,-2.94375,-2.03775,-1.287,-0.441,-0.292,0.722,1.2095,-3.47,-3.242,-2.5685,-1.903,-1.404,-0.08275,0.19075,0.93975,1.167,-8.321,-7.3485,-5.9135,-4.89925,-3.552,-0.4075,0.4695,0.7125,-7.33475,-6.60575,-4.95675,-3.7855,-3.372,-1.61425,-0.7435,0.6105,1.2175,-2.829,-3.832,-3.725,-17.81
