DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,NEE_1_1_1,FC_1_1_1,SC_1_1_1,H_1_1_1,LE_1_1_1,G_1_1_1,TS_1_1_1,RH_1_1_1,PA_1_1_1,CO2_1_1_1,VPD_1_1_1,NETRAD_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1
3,22.25,0.06045,-6.26515,0.52785,0.110725,-0.230225,-0.702975,-69.046,-4.25525,-5.6571,0.5308,27.459,100.055775,379.828375,0.44,-83.07,-0.91845,-5.091175
3,22.75,0.068,-6.4904,0.5636,0.2835,-0.199,-0.757,-68.20135,-3.8864,-5.9342,0.54115,27.8815,100.055,379.819,0.43,-82.56,-0.9222,-5.1512
3,23.25,0.045,-6.8208,0.4178,0.218075,-0.21,-1.02555,-63.8179,-6.9545,-6.180175,0.54975,27.81425,100.05,379.643425,0.4385,-82.42,-0.926075,-5.1772
3,23.75,0.0548,-7.028175,0.53075,0.4974,-0.0727499999999999,-0.8085,-63.2434,-9.603425,-6.39245,0.55545,27.75125,100.02525,379.39225,0.41925,-81.8575,-0.922525,-5.1166
4,0.25,0.04425,0.1848,0.51185,-0.0634999999999993,-0.654175,-1.493,-65.305625,-21.322875,-8.425675,5.46455,36.99,99.7875,382.84305,0.49,-80.5175,-0.7261,-5.627575
4,0.75,0.055125,0.03145,0.2625,0.594325,-0.044425,-1.24155,-73.348375,-14.47825,-8.553275,5.30845,37.2025,99.7875,382.569075,0.539,-78.4075,-0.727,-5.439225
4,1.25,0.0324,-0.138225,0.51015,0.397125,-0.0583,-1.3326,-82.0142,-4.4235,-8.759375,5.2694,39.212,99.7,382.290525,0.51925,-74.615,-0.734625,-5.518375
4,1.75,0.030625,-0.428125,0.590025,-0.184075,-0.335625,-0.773075,-69.897875,-7.892625,-8.944075,5.207325,42.616,99.7125,382.214625,0.51925,-73.1175,-0.761,-4.965025
4,2.25,0.0572,-0.385975,0.690825,0.43,-0.0477,-1.09945,-66.8506,-8.1405,-9.054275,5.1268,41.77525,99.7125,382.574625,0.4995,-74.41,-0.79305,-5.22135
4,2.75,0.044125,-0.5635,0.557325,0.141,-0.04255,-0.92215,-67.933125,-39.6611,-9.20325,4.98205,44.71425,99.725,382.819825,0.48,-76.665,-0.776225,-4.783125
4,3.25,0.056125,-0.764725,0.6657,-0.757,0.00115,-1.57735,-70.1994,-15.359,-9.32475,4.834125,47.0055,99.725,385.6325,0.489,-75.3125,-0.750075,-5.585275
4,3.75,0.0532,-1.21485,0.73885,0.6599,-0.18645,-1.25145,-70.1618,-4.5925,-9.4673,4.7107,46.139,99.7375,383.8815,0.44975,-74.9375,-0.715975,-5.52005
4,4.25,0.04025,-1.393175,0.679375,0.317925,-0.051,-0.854025,-75.0758,-11.133,-9.571725,4.59785,46.03625,99.7375,383.2835,0.44925,-77.4125,-0.708875,-5.271875
4,4.75,0.0673,-1.3677,0.499725,0.44505,-0.1256,-1.381075,-74.32535,-3.435975,-9.669625,4.4779,45.38025,99.75,383.36975,0.41975,-77.635,-0.582075,-5.722625
4,5.25,0.07375,-1.631225,0.47285,-0.99,-1.214125,-1.25875,-61.10715,-11.871,-9.71805,4.357,46.9555,99.7625,382.90375,0.40975,-76.025,-0.44635,-5.1423
4,5.75,0.045125,-1.574075,0.407275,-1.9198,-1.18395,-2.29745,-50.1396,-16.9885,-9.71075,4.2688,46.79125,99.7625,381.7195,0.45825,-60.97725,1.01915,-4.997175
4,6.25,0.045625,-0.767875,0.544725,-2.8336,-1.69555,-2.40545,-35.7546,-6.943,-9.6249,4.276225,46.85975,99.775,380.7965,0.41925,-28.70825,5.4753,-2.815375
4,6.75,0.0694,-0.053,0.553575,-4.5075,-3.7251,-3.21695,-26.38125,-2.73925,-9.136425,4.50505,46.587,99.775,379.94325,0.429,-17.263,9.48675,0.02105
4,7.25,0.1068,0.82725,0.348775,-7.2788,-4.13925,-2.9841,-17.792575,-7.8515,-7.626625,4.725525,41.36575,99.775,379.387725,0.42975,-8.82175,9.7885,0.45085
4,7.75,0.16965,1.4027,0.53935,-6.80295,-5.0736,-4.691575,-3.00005,-12.72005,-6.0005,5.184075,35.80625,99.6875,379.5396,0.47725,-3.38735,22.09775,1.670425
4,8.25,0.228425,2.218975,0.56265,-5.9152,-4.8168,-2.6422,-5.6263,-3.51855,-4.8048,5.5823,30.72325,99.6875,380.4484,0.479,-1.5492,23.855,1.6306
4,8.75,0.228375,2.557025,0.70085,-6.94635,-5.274625,-2.6936,-11.7604,-1.710025,-2.97785,5.731425,27.1995,99.6875,380.306425,0.49875,-7.0696,27.8415,1.9303
4,9.25,0.2474,1.664675,0.933375,-5.83885,-4.6798,-2.823,8.041925,-2.7493,-2.4281,6.036625,24.817,99.6,380.84875,0.55,6.900875,42.127,2.4384
4,9.75,0.157125,2.74135,0.664175,-6.5907,-5.40875,-2.179375,5.6698,0.623,-1.802475,6.34885,22.207,99.69,380.9689,0.56,16.59875,39.5665,2.4513
4,10.25,0.182,3.184175,0.6367,-7.483,-6.77775,-2.0142,18.2222,10.898925,-1.148325,6.449225,19.16125,99.59,380.8119,0.61875,14.61325,27.5805,1.935475
4,10.75,0.2556,3.399475,0.87145,-4.6095,-5.6438,-2.336,16.42855,5.459,-0.48795,6.87345,17.1465,99.58,380.7851,0.678,18.07925,73.892,3.3505
4,11.25,0.231375,3.593025,1.056325,-6.3723,-5.48875,-1.3542,15.580325,-48.819225,0.246325,7.114625,15.8645,99.48,380.3897,0.679,17.77175,63.60825,3.609025
4,11.75,0.318875,4.15995,1.1689,-6.1088,-5.549625,-0.955,30.3624,0.270075000000001,0.23995,7.30675,15.58525,99.47,380.2369,0.7385,21.51725,62.186,3.782725
4,12.25,0.253125,4.7534,1.3396,-5.7236,-5.120625,-1.414625,39.293275,21.1895,0.6922,7.54115,13.54675,99.46,380.2398,0.86625,25.232,58.3865,3.2871
4,12.75,0.34605,5.5882,1.128,-5.7651,-5.64655,-0.934225,56.833975,15.511775,0.5073,7.7295,14.02125,99.45,380.2393,1.02375,3.952575,39.8865,2.333025
4,13.25,0.37035,5.17475,0.91895,-6.852775,-7.1251,-1.031425,41.965675,21.296,0.2736,7.893125,13.89475,99.36,380.246425,1.0555,11.81825,42.60525,2.714175
4,13.75,0.241475,5.01365,1.0391,-6.399475,-5.86025,-1.61515,24.35835,18.12815,-0.29495,7.91875,13.079,99.35,380.516825,1.0065,3.2637,51.894,4.1178
4,14.25,0.322675,4.4665,0.7939,-5.1229,-4.755,-0.9195,-4.307775,2.81865,-0.13365,7.92375,12.689,99.34,380.426,0.9085,17.2495,62.676,6.1552
4,14.75,0.412825,4.3187,1.002375,-4.614875,-4.4748,-0.5138,31.7045,15.2484,-0.0691,7.9,13.2285,99.33,383.57135,0.8795,7.9757,65.32125,4.353775
4,15.25,0.2959,4.1808,1.131125,-4.520375,-4.452575,-0.7341,16.17205,6.7865,0.08945,7.855625,13.7405,99.32,383.7256,0.8765,-1.28025,44.6115,3.50075
4,15.75,0.3615,4.293475,1.344125,-3.99835,-3.92295,-0.33385,-4.49457499999999,-0.167900000000001,0.41625,7.793625,14.14225,99.32,381.634625,0.8755,0.768975,50.55425,4.51655
4,16.25,0.2385,3.99295,1.0198,-3.40745,-3.570925,-0.31635,1.168,-2.1726,0.319375,7.791375,14.13625,99.31,381.5238,0.73775,-16.671,33.86925,2.50275
4,16.75,0.2429,4.0035,0.570125,-1.687975,-1.889275,-0.381825,-33.19705,-18.51565,0.6869,7.785875,15.1185,99.4,381.4798,0.79825,-21.183,22.877,1.7169
4,17.25,0.2458,4.12245,0.407725,-1.7555,-1.86175,-0.2405,-46.0577,-2.08955,0.414875,7.755375,16.56875,99.39,381.9048,0.80875,-30.74325,12.05875,-0.194775
4,17.75,0.206,4.3477,0.75595,-0.7856,-0.87515,-0.091225,-63.568,-21.068425,-0.156175,7.530125,19.35475,99.4,382.532675,0.829,-43.90225,4.04505,-1.877
4,18.25,0.1249,3.709875,0.625425,0.6537,-0.27,-0.0965,-67.74685,-6.383275,-0.78915,7.251,22.7545,99.41,383.134175,0.7985,-74.0075,1.351575,-3.529475
4,18.75,0.0835,2.854975,0.6612,0.897525,-0.2358,0.0675,-67.96255,-17.010525,-1.31495,7.043925,25.13525,99.41,383.330775,0.739,-82.13,-0.360675,-4.734875
4,19.25,0.0445,2.353275,0.6109,0.5038,-0.83155,-0.146225,-62.005525,-8.0798,-2.061325,6.85825,27.01925,99.42,383.0843,0.80775,-77.81,-0.63045,-4.82615
4,19.75,0.048,1.89935,0.49395,0.811125,-0.079375,-0.35435,-52.91785,-3.692675,-3.009675,6.595575,27.38,99.5109,383.438975,0.70975,-81.1425,-0.706025,-5.018025
4,20.25,0.0405,1.832625,0.38485,0.7657,-0.114475,-0.426775,-50.8438,-2.38705,-4.01025,6.3669,29.258,99.5209,384.353825,0.70875,-79.71,-0.704075,-5.13885
4,20.75,0.0587,1.5802,0.431575,0.75955,-0.28405,-0.359,-56.7715,-9.1218,-4.99215,6.191075,31.43175,99.61,385.71675,0.64975,-81.2625,-0.707075,-4.977575
4,21.25,0.041775,1.169325,0.401,0.9718,0.0255,-0.359,-70.0836,-9.001275,-5.73835,5.999325,32.1865,99.7009,385.952325,0.6195,-82.0425,-0.706125,-5.698125
4,21.75,0.0215,1.054875,0.50765,0.2052,-1.505225,-0.3569,-77.4725,-9.5494,-6.426675,5.969225,30.3885,99.8,384.37355,0.59,-81.91,-0.708025,-5.858625
4,22.25,0.039375,0.8292,0.54025,0.3989,-0.7714,-0.65005,-128.78405,-16.6862,-7.01505,5.955475,30.646,99.8,383.671125,0.5795,-82.9625,-0.708275,-5.245575
4,22.75,0.0775,0.674825,0.511875,0.54995,-0.07855,-0.8906,-84.30535,-6.77715,-7.487325,5.906825,31.494,99.8,383.672,0.54,-82.8475,-0.7102,-5.4449
4,23.25,0.058525,0.498125,0.417325,0.653875,0.0305,-1.142,-91.3344,-15.7712,-7.8674,5.851575,32.2445,99.8,384.39935,0.4995,-83.3,-0.714275,-5.37185
4,23.75,0.089025,0.522925,0.575325,-1.5536,-0.8294,-1.25055,-96.194,-5.4866,-8.1926,5.65705,33.19875,99.8,385.1521,0.45925,-85.2875,-0.718275,-5.7213
5,0.25,0.038125,4.874125,0.498125,1.01875,0.0649,-1.373325,-51.659275,-2.888325,-7.0199,10.12825,49.1545,99.601,388.085375,0.59875,-71.33,-0.485225,-6.9297
5,0.75,0.030025,4.4708,0.4845,1.3929,0.229475,-0.85525,-50.553325,-6.15715,-7.2193,10.0475,48.41025,99.601,387.879725,0.54925,-70.51,-0.442125,-6.4329
5,1.25,0.016175,3.7612,0.4535,1.7695,-0.18595,-1.383,-52.693275,-6.805175,-7.5105,9.967,48.94475,99.5225,388.310075,0.558,-69.36875,-0.3294,-6.41105
5,1.75,0.041525,3.73485,0.59395,0.482625,-0.36615,-2.376175,-53.257075,-6.2281,-7.9483,9.89725,50.357,99.522725,388.3927,0.509,-73.1425,-0.265975,-6.335025
5,2.25,0.072425,3.27675,0.481675,1.04735,0.118375,-1.157475,-66.962175,-2.9124,-8.306225,9.84825,51.24975,99.600225,386.770225,0.519,-72.23,-0.29515,-5.6949
5,2.75,0.047275,3.9766,0.51335,0.7808,-0.2864,-0.743725,-80.4985,-2.4246,-8.486975,9.79925,52.18775,99.600225,385.58845,0.4795,-75.1075,-0.24675,-5.8275
5,3.25,0.0594,3.995275,0.53165,0.48035,-1.9731,-1.3823,-73.4392,-4.3841,-8.69395,9.74975,53.44,99.600225,385.72075,0.4495,-72.32,-0.2576,-5.4914
5,3.75,0.0677,3.1991,0.57355,-1.13305,0.160925,-2.44385,-83.195275,-4.1003,-8.902675,9.7185,54.58525,99.601,386.744325,0.4495,-75.105,-0.245175,-5.34925
5,4.25,0.0412,3.065975,0.543275,0.5725,-1.01265,-1.527975,-72.628875,-6.3947,-9.0103,9.68725,52.51925,99.601,387.8994,0.4495,-74.125,-0.254075,-6.19415
5,4.75,0.0485,3.1177,0.34595,0.29465,0.09135,-1.9142,-69.4301,-8.519225,-9.127275,9.66575,53.42075,99.601,388.791275,0.43975,-66.0885,0.306825,-6.599275
5,5.25,0.0247,3.359425,0.299775,-0.908325,-0.631775,-1.919,-40.135275,-2.818175,-9.174475,9.64425,52.74775,99.7,389.82135,0.43975,-49.672,3.4278,-5.468775
5,5.75,0.05705,3.95305,0.294525,-2.079375,-1.32495,-3.122125,-45.428325,-7.60855,-9.025725,9.6135,51.1075,99.7,389.0785,0.41,-34.05875,10.39475,-0.394975
5,6.25,0.113375,5.3142,0.3096,-6.731,-3.643225,-4.493075,-13.27785,-5.381625,-8.606525,9.6225,47.8905,99.7,388.021325,0.42925,-17.14025,17.00325,2.061875
5,6.75,0.2901,7.2875,0.5359,-9.905325,-6.5796,-4.9974,-10.6833,13.7555,-8.161125,9.69225,45.223,99.7,386.6019,0.5195,-8.127,23.04625,2.68305
5,7.25,0.3434,7.7755,0.7467,-12.0941,-8.9686,-6.0474,-1.3894,6.3694,-6.332375,9.7345,37.98375,99.7,385.2482,0.56975,-0.491224999999999,35.7235,4.570925
5,7.75,0.3423,8.44525,0.74815,-14.3828,-12.8589,-3.7586,-11.2216,24.2144,-4.8687,9.80675,36.5645,99.7,383.52425,0.60925,-4.719575,39.305,4.131775
5,8.25,0.3954,8.93275,0.6018,-12.4447,-10.1395,-3.05025,40.116,31.789,-3.823775,9.8985,30.16075,99.623275,383.2224,0.67975,3.724775,43.3985,3.960275
5,8.75,0.4029,9.4895,0.713625,-12.0056,-10.9766,-2.102,87.2262,35.768,-2.52455,10.02,27.5765,99.623275,381.3018,0.83925,9.1185,45.95975,5.59405
5,9.25,0.3874,9.52075,0.95755,-15.1556,-13.6727,-2.7483,90.8668,39.8984,-2.365375,10.31725,25.899,99.7,380.4335,0.90775,21.97275,74.067,7.4715
5,9.75,0.35275,9.5495,0.847975,-13.9675,-13.235625,-1.883125,121.243375,52.384375,-2.108,10.69275,23.14425,99.623275,378.7026,1.108,28.8975,89.3955,9.97825
5,10.25,0.1627,9.457,0.9498,-12.720025,-12.3357,-0.993375,84.8666,40.8165,-1.8575,10.9805,22.323,99.623275,378.7906,1,23.376,71.61875,8.8965
5,10.75,0.26415,9.49725,0.9178,-12.1314,-11.6275,-1.376275,96.01465,44.8024,-2.014475,11.09275,20.86875,99.601,378.0774,0.92,37.454,81.4825,6.962225
5,11.25,0.274325,9.61125,1.0259,-11.4206,-10.77625,-0.9869,53.513575,32.426025,-1.54935,11.2055,19.34575,99.522725,377.967575,0.87,40.676,94.17,8.73675
5,11.75,0.272425,9.628,1.0667,-10.5686,-10.12955,-0.8946,20.84245,57.78415,-1.315225,11.30825,20.0235,99.522725,377.1258,0.8795,38.01125,91.0825,8.0485
5,12.25,0.139325,9.6265,1.27885,-11.5245,-11.610475,-0.969425,7.17055,42.776525,-1.109275,11.52675,19.46525,99.4225,376.500675,0.86975,46.878,94.75,8.575
5,12.75,0.350325,9.84025,1.23125,-11.2755,-10.7229,-0.79575,21.83445,32.92045,-1.114225,11.71225,19.21075,99.4225,377.09975,0.84975,44.729,94.8975,8.26575
5,13.25,0.419625,9.7275,1.392225,-10.149825,-13.006,-0.6682,18.42375,41.709875,-1.092525,11.741,19.79375,99.345775,377.366625,0.869,37.0325,81.4875,8.2165
5,13.75,0.330875,9.6545,1.5375,-10.61825,-10.5775,-0.735625,-3.47925,29.0745,-1.18275,11.8005,18.17375,99.345,377.135875,0.8685,31.31425,86.935,6.817525
5,14.25,0.27575,9.548,1.330425,-10.32425,-9.903,-0.55325,14.94725,38.8735,-1.240025,11.81625,18.465,99.3685,376.773625,0.8195,17.185,58.18025,5.9401
5,14.75,0.3404,9.54875,1.44215,-9.9198,-9.828,-0.45175,9.9585,34.4778,-1.24795,11.839,18.44425,99.4225,376.6041,0.80875,23.97975,57.6915,6.546575
5,15.25,0.3347,9.59,1.23,-7.409625,-7.655125,-0.553875,-10.5935,-6.48800000000001,-1.220025,11.9885,19.48075,99.5,376.77075,0.8095,17.06575,60.09,5.2696
5,15.75,0.228125,9.64925,1.242725,-9.189375,-9.1515,-0.5126,-0.729125,-14.46125,-1.2862,12.04775,20.03125,99.5,375.6065,0.7895,4.618075,56.06275,4.874025
5,16.25,0.30875,9.838,1.13525,-6.23815,-13.24695,-0.60595,-52.4843,-23.830075,-1.231175,12.05675,21.50675,99.5,375.587875,0.897,-3.2049,38.15375,3.078575
5,16.75,0.291375,9.88075,1.15705,-3.42995,-3.6391,-0.4523,-66.963875,-1.25915,-1.569625,12.06575,22.50925,99.5,375.2255,0.90925,-18.7665,27.32675,3.054675
5,17.25,0.21595,9.79625,1.1291,-3.2444,-3.2434,-0.35695,-18.6162,10.0674,-1.2401,12.03575,22.9655,99.5225,375.986125,1.025,-20.4715,25.283,2.673425
5,17.75,0.11905,9.5295,0.70245,-2.12225,-2.1502,-0.42615,-50.4233,10.46735,-0.9961,11.92775,24.04475,99.601,378.013375,0.88775,-39.368,14.38675,0.2428
5,18.25,0.1069,9.317,0.65815,-0.60575,-0.545,-0.238,-76.7704,-7.1398,-1.296975,11.81925,26.4165,99.601,381.287125,0.8385,-78.5875,5.196375,-0.7413
5,18.75,0.10005,8.77175,0.743675,1.24285,0.18375,0.2463,-73.7635,-0.721199999999998,-1.8722,11.73675,28.51625,99.623275,382.18025,0.76875,-74.4025,1.624325,-2.328625
5,19.25,0.0926,7.65625,0.589075,1.9195,0.1614,0.3461,-71.1158,-17.1024,-2.0702,11.5955,31.9395,99.623275,383.604875,0.7595,-81.61,0.05745,-4.44
5,19.75,0.06245,7.35015,0.434775,2.41415,0.00370000000000002,-0.16965,-64.38045,-17.9268,-2.4112,11.4445,34.41525,99.623275,384.334125,0.8175,-78.5625,-0.4907,-5.1072
5,20.25,0.01525,7.0135,0.428425,1.473,0.209125,-0.483625,-67.255625,-4.664875,-2.776725,11.245,37.2145,99.623275,384.564375,0.7,-77.11,-0.491225,-5.5549
5,20.75,0.015625,6.603075,0.5421,1.6785,0.07775,-0.368625,-46.7095,-3.863875,-3.3567,11.06525,38.3965,99.623275,385.95175,0.64,-74.31,-0.5224,-5.732175
5,21.25,0.0167,6.137875,0.588925,2.2661,-0.36275,0.058875,-53.3623,-5.915,-4.021475,10.88575,41.19225,99.645775,386.320625,0.61925,-74.0725,-0.5137,-6.086825
5,21.75,0.0454,6.007625,0.568675,1.43125,0.064125,-0.699125,-72.2949,-10.7904,-5.0028,10.73625,42.1535,99.623275,386.31755,0.6675,-73.5225,-0.488075,-6.379425
5,22.25,0.0244,5.828325,0.560925,1.961,-0.4844,-0.4676,-63.9364,-3.84425,-5.540175,10.58775,41.88175,99.7,385.99105,0.6575,-80.3025,-0.49925,-6.09675
5,22.75,0.01295,5.28565,0.448775,1.13275,-0.2973,-0.284925,-49.240875,-4.5705,-6.04175,10.449,45.0585,99.7,385.571925,0.648,-77.6,-0.49425,-6.028175
5,23.25,0.02455,5.097325,0.495575,1.2562,-0.1037,-0.90845,-59.68525,-3.663425,-6.224675,10.329,46.89675,99.7,386.122425,0.66725,-73.8525,-0.5021,-6.4381
5,23.75,0.0487,4.7505,0.434675,1.4764,-0.0127,-1.004225,-51.08975,-10.9927,-6.323025,10.219,47.898,99.7,386.2138,0.638,-72.875,-0.484,-6.264575
6,0.25,0.038,11.7715,0.512825,2.1892,-0.209475,-1.3245,-46.889875,-5.787,-5.00435,14.61925,58.5545,100.145,385.447,0.8095,-67.20825,-0.600325,-5.436525
6,0.75,0.044,11.63525,0.448375,1.6676,0.064625,-2.3139,-46.0991,-6.284,-5.231525,14.58725,59.95575,100.145,387.403,0.779,-65.581275,-0.661475,-5.569275
6,1.25,0.081875,11.4695,0.54265,1.678325,-0.44455,-2.07835,-51.833,-5.53815,-5.433075,14.56525,62.486,100.1225,388.17965,0.7485,-66.662,-0.6502,-5.81935
6,1.75,0.036,11.38125,0.4066,2.02,0.10595,-0.975525,-52.56,-6.235375,-5.654375,14.534,62.9335,100.1225,389.82805,0.68975,-69.01725,-0.666375,-5.57155
6,2.25,0.047,11.21425,0.407,2.09475,-0.0190749999999999,-0.999325,-40.209,-6.672975,-5.8124,14.51225,65.8815,100.1225,392.37175,0.68975,-68.36075,-0.665125,-5.9698
6,2.75,0.069,11.24875,0.54595,1.9038,0.087875,-1.562925,-47.678,-4.3395,-5.974975,14.4915,67.83875,100.1225,394.078875,0.69975,-66.61725,-0.680075,-5.81115
6,3.25,0.061,10.74425,0.488775,-0.0489999999999999,0.2781,-1.431125,-83.028,-9.62475,-6.096475,14.47175,67.7125,100.1225,394.78585,0.70975,-65.65225,-0.675225,-5.558975
6,3.75,0.058,10.6465,0.50975,1.738,0.22695,-1.94995,-73.881,-8.951475,-6.278275,14.45225,69.13075,100.1225,393.8467,0.7,-62.91975,-0.692025,-5.270875
6,4.25,0.0856,10.61275,0.541175,0.5916,-0.0716,-2.5528,-67.591225,-12.1484,-6.406775,14.423,70.0925,100.1225,393.878525,0.6995,-62.40275,-0.013475,-5.663575
6,4.75,0.116375,10.539,0.449,-0.366975,-0.15555,-3.7658,-46.921125,-4.5807,-6.4541,14.40325,71.0825,100.1225,392.014825,0.69975,-48.87325,1.64795,-5.296125
6,5.25,0.12895,10.988,0.454775,-2.242875,0.5341,-3.300225,-37.17,-7.701225,-6.46365,14.38375,71.16025,100.1,388.667625,0.68975,-19.23875,7.827775,-4.130175
6,5.75,0.168775,12.00475,0.58655,-4.1396,-1.1382,-4.4858,-17.5072,-15.691,-6.280925,14.3645,68.218,100.1,386.882375,0.68,-7.34225,13.14775,-0.161225
6,6.25,0.23875,12.5905,0.60185,-8.25175,-5.669425,-5.407125,6.18275,-17.195725,-5.639275,14.365,64.26225,100.1,385.1491,0.7195,-0.131025,19.59875,1.996075
6,6.75,0.20145,13.07125,0.540975,-15.92345,-11.37305,-6.3708,11.40575,-7.972175,-4.7194,14.36575,59.0855,100.1,383.8324,0.71975,8.7827,30.53475,3.556125
6,7.25,0.280275,13.3885,0.730475,-15.336925,-14.6139,-5.7823,18.912975,11.5073,-3.7529,14.376,52.644,100.1,381.023575,0.9965,10.9255,45.41225,4.382125
6,7.75,0.2759,13.82425,0.7161,-23.20795,-19.831575,-4.429475,14.7058,5.886525,-2.824,14.39625,45.9555,100.1,379.3282,1.029,15.7855,56.68975,4.675875
6,8.25,0.3143,14.07625,0.986475,-21.068175,-20.126425,-3.5675,24.9979,4.8475,-1.7101,14.4265,44.67,100.1,375.49195,1.19525,16.874,79.66525,5.343775
6,8.75,0.329875,14.21925,0.82785,-21.4924,-20.4785,-2.5083,46.2451,28.2456,-0.34005,14.606,39.898,100.1,372.697425,1.28375,35.6005,80.405,8.002
6,9.25,0.2262,14.4565,0.814675,-24.051,-22.656475,-2.6237,27.83025,35.594575,0.20175,14.9775,37.0085,100.1225,370.2886,1.2495,30.53875,103.1275,9.0305
6,9.75,0.214125,14.6685,0.921475,-19.46025,-18.11,-1.9878,54.1553,29.9343,0.824675,15.2125,35.64975,100.1225,368.93765,1.44675,31.7125,118.485,10.02975
6,10.25,0.31675,15.20975,0.970125,-20.523,-19.817825,-1.5455,99.04435,48.446175,1.451025,15.3495,34.45825,100.1225,368.5824,1.54575,55.6485,129.81,11.4395
6,10.75,0.17795,15.55625,1.134275,-27.5696,-26.95605,-1.400825,111.2216,48.30855,1.8201,15.49625,33.14975,100.045,367.5685,1.83075,55.9625,147.8225,12.7325
6,11.25,0.2926,15.98825,1.0323,-26.093775,-24.9738,-1.405525,129.1352,47.147,2.19835,15.665,31.65775,100.045,366.4409,1.685,71.163,170.565,16.1735
6,11.75,0.36335,15.68525,1.205275,-22.0663,-22.8721,-0.95595,107.81905,23.51565,2.73415,15.8095,31.06575,100.045,364.7841,2.27225,82.9005,163.7825,14.509
6,12.25,0.389625,15.98575,1.194625,-20.6062,-20.5674,-0.939,111.791425,75.366575,3.437675,15.95375,30.36425,100.0225,364.131,2.7755,65.5455,119.88,10.967
6,12.75,0.098225,16.866,1.161525,-20.5812,-23.2415,-0.90115,81.6741,63.389625,3.64485,16.09625,26.91275,100.1,364.2939,2.23025,77.2875,150.5775,13.2835
6,13.25,0.2348,16.80725,1.066825,-22.4196,-22.55495,-0.6045,83.9192,59.26615,3.65165,16.286,27.30575,100.1,364.5321,2.3175,55.7345,123.1025,14.4005
6,13.75,0.3357,17.2375,1.158475,-23.31345,-23.527625,-0.45515,64.1029,93.316,3.3068,16.46475,28.01925,100.1,363.7756,2.472,68.1525,129.915,11.3135
6,14.25,0.3702,17.71425,0.9979,-19.3212,-19.2465,-0.63575,56.7096,38.9354,3.015425,16.4775,26.66125,100.1,364.3716,2.25075,74.65025,123.2625,11.4245
6,14.75,0.3759,17.98775,0.87285,-22.5744,-22.2448,-0.5239,71.63785,55.7093,2.74715,16.51825,27.24475,100.1,364.3521,1.93725,37.34825,105.0825,8.865
6,15.25,0.377925,18.5905,0.871425,-15.6642,-15.4569,-0.3889,52.97715,24.5689,2.70755,16.546275,25.96275,100.1225,364.6858,2.5085,22.697,95.49,9.6965
6,15.75,0.313325,17.902,0.6474,-16.36975,-16.3649,-1.0491,36.4052,33.424,2.62915,16.45725,26.12525,100.1225,364.7766,2.0675,17.02025,69.65325,6.45535
6,16.25,0.4066,17.89175,0.8398,-12.315,-12.344125,-0.610375,14.3286,40.7445,2.837975,16.43475,26.634,100.1225,364.9627,2.127,-13.12275,47.24325,3.02145
6,16.75,0.37575,16.488275,0.9228,-8.5093,-8.67085,-0.3694,-1.968625,4.84285,2.592575,16.41425,27.738,100.12,364.2844,2.2285,-17.0665,32.53875,3.66955
6,17.25,0.2695,16.63325,1.062825,-7.75035,-8.39245,-0.4709,-22.506875,4.15485,2.10115,16.334475,30.3755,100.12,363.21225,1.81775,-17.43775,19.35175,2.22685
6,17.75,0.1768,16.328275,0.82685,-5.6138,-5.596125,-0.354625,-23.1934,-6.712125,1.24655,16.214,31.984225,100.1,363.43325,1.8865,-15.9505,13.81475,0.30355
6,18.25,0.1085,15.845,0.736425,-2.5805,-3.19505,-0.32595,-37.532375,-2.23885,0.763375,16.085725,34.224,100.1,364.8314,1.745,-25.334,9.8375,0.4918
6,18.75,0.0865,15.58525,0.528525,0.4449,-0.1978,0.1827,-39.467125,-4.7082,-0.0123499999999998,15.95525,37.80775,100.0225,366.9118,1.6075,-43.1225,3.003475,-1.7891
6,19.25,0.0555,14.827,0.63125,1.992175,-0.0957999999999999,0.57515,-34.374125,-8.16245,-0.3344,15.79625,41.50325,100.045,370.57025,1.57925,-63.59975,0.5024,-3.4442
6,19.75,0.065,14.4485,0.5518,2.909225,0.09875,0.5469,-47.08825,-7.99905,-0.917825,15.6375,44.3135,100.1225,373.50625,1.407,-69.835,-0.12175,-5.26255
6,20.25,0.07825,13.9545,0.617975,2.52505,0.0674,0.0630000000000002,-40.029,-10.1385,-1.429925,15.4695,46.6725,100.1,376.25815,1.36625,-67.65775,-0.465725,-5.55325
6,20.75,0.074375,13.72725,0.5607,2.86045,0.6151,-0.02245,-48.456875,-10.52285,-2.121725,15.31175,48.90725,100.1225,380.49545,1.33575,-72.0525,-0.480975,-5.9251
6,21.25,0.06075,13.5665,0.6977,2.6345,-0.92485,-0.1469,-42.92575,-13.34045,-2.8124,15.17325,50.042,100.2,382.41225,1.20875,-65.295775,-0.476875,-5.01045
6,21.75,0.053875,13.2245,0.513675,2.65625,-0.01375,-1.35925,-44.345625,-10.605625,-3.189425,15.035,53.10625,100.2225,382.5548,1.0895,-66.0235,-0.5667,-5.44975
6,22.25,0.05175,12.98775,0.546525,1.943,0.673675,-0.3584,-41.23725,-7.1246,-3.61035,14.907,51.95975,100.2225,383.340875,0.98975,-66.064,-0.572325,-5.05895
