DOY2,HR2,CO2,H2O,FC,H,LE,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT
6,14.75,354.83,18.8,-13.337,104.81,254.21,1.2945,0.404,0.712,0.85,0.475,99.648,52.8075,28.65,18.32,29.893,0.457,19.18,18.6435,1293.4,608.08,65.456,399.39,464.45
6,15.25,354.35,19.106,-11.5665,74.27,221.48,1.261,0.388,0.711,0.806,0.449,99.644,52.5165,28.52,18.06,29.904,0.435,19.2225,18.652,1111.5,520.12,55.113,398.84,464.32
6,15.75,353.815,19.3105,-10.908,57.3865,197.62,1.242,0.376,0.659,0.767,0.439,99.62,53.04,28.398,18.195,29.722,0.391,19.244,18.674,1005.05,489.74,54.449,396.34,464.18
6,16.25,354.89,19.7185,-9.852,41.975,184.915,1.2245,0.388,0.667,0.7235,0.4325,99.6215,55.094,28.332,16.775,29.6065,0.3535,19.26,18.6985,882.125,431.78,50.069,394.575,464
6,16.75,353.26,19.505,-6.277,21.516,147.48,1.225,0.354,0.631,0.719,0.4135,99.605,58.087,27.71,15.805,29.477,0.3,19.29,18.7185,691.15,327.9,40.002,392.34,458.82
6,17.25,354.63,19.912,-4.44,6.0515,114.655,1.1045,0.316,0.531,0.62,0.3595,99.611,62.2935,27.247,14.305,29.089,0.248,19.3,18.7335,494.6,227.01,27.958,389.47,454.74
6,17.75,355.965,20.047,-1.532,-2.196,75.409,0.968,0.263,0.458,0.503,0.306,99.61,65.4145,26.57,11.635,28.731,0.235,19.3175,18.75,359.015,174.29,22.193,387.55,449.4
6,18.25,356.63,20.837,0.28,-7.648,46.0035,0.8915,0.1965,0.3745,0.3955,0.24,99.621,70.1995,25.94,9.67,28.205,0.2675,19.334,18.755,232.2,112.64,15.141,385.2,445.055
6,18.75,360.05,21.311,0.8855,-8.837,19.0605,0.794,0.142,0.3005,0.334,0.188,99.625,76.8215,25.115,7.495,27.3345,0.326,19.33,18.7635,101.24,48.119,7.391,380.69,438.505
6,19.25,368.26,21.3495,2.803,-9.237,9.525,0.7,0.1035,0.2605,0.2965,0.139,99.629,82.887,24.005,4.83,26.185,0.363,19.339,18.7735,23,11.421,2.344,378.95,430.885
6,19.75,372.62,21.2545,1.919,-9.405,5.451,0.7385,0.1125,0.265,0.287,0.146,99.639,85.909,22.85,3.49,25.4085,0.363,19.34,18.782,0,-1.033,1.341,377.37,426.65
6,20.25,372.66,20.919,2.184,-8.192,2.622,0.6645,0.11,0.274,0.2925,0.138,99.653,89.379,22.005,2.68,24.954,0.339,19.34,18.7985,0,-1.725,1.598,376.63,425.005
6,20.75,373.62,20.734,2.051,-9.46,2.71,0.6125,0.106,0.266,0.297,0.136,99.683,91.809,21.52,2.11,24.646,0.322,19.33,18.805,0,-1.635,1.594,373.49,422.735
6,21.25,376.4,21.116,1.681,-11.564,1.706,0.657,0.113,0.287,0.306,0.154,99.715,92.4165,21.07,1.795,24.3335,0.325,19.314,18.8185,0,-1.516,1.689,369.38,420.705
6,21.75,379.74,20.944,2.555,-11.951,2.646,0.7105,0.1215,0.279,0.3315,0.147,99.738,93.111,20.96,1.66,24.1395,0.303,19.299,18.825,0,-1.279,1.791,372.49,419.865
6,22.25,381.755,20.8515,2.11,-15.111,2.185,0.729,0.148,0.3035,0.344,0.1855,99.744,93.37,20.88,1.57,23.946,0.289,19.27,18.8,0,-1.313,1.804,370.03,418.86
6,22.75,383.32,20.6465,2.173,-12.833,1.715,0.714,0.134,0.3095,0.346,0.18,99.749,93.512,20.63,1.47,23.484,0.281,19.273,18.8,0,-1.093,1.796,373.79,417.38
6,23.25,385.495,20.679,2.538,-13.381,1.979,0.709,0.1365,0.3205,0.3495,0.183,99.748,94.095,20.542,1.315,23.367,0.2885,19.258,18.8,0,-1.207,1.848,373.65,416.385
6,23.75,385.64,20.396,2.1995,-13.087,1.7055,0.709,0.1515,0.337,0.379,0.191,99.746,94.5245,20.22,1.195,23.151,0.293,19.24,18.8,0,-1.065,1.854,374.91,415.835
7,0.25,394.71,23.89,2.251,-8.878,0.813,0.6025,0.1195,0.284,0.312,0.15,99.7155,96.238,21.34,0.83,24.202,0.253,21.4415,20.787,0,-1.194,1.862,381.325,423.04
7,0.75,397.78,23.9495,1.807,-7.571,0.7085,0.658,0.115,0.28,0.326,0.157,99.692,96.979,21.14,0.73,23.801,0.231,21.42,20.8,0,-1.179,1.8245,379.505,422.155
7,1.25,400.025,23.9535,2.143,-6.4035,0.356,0.609,0.122,0.288,0.3285,0.164,99.6995,96.943,21.0155,0.69,23.73,0.223,21.405,20.8,0,-1.14,1.76,380.685,420.585
7,1.75,402.595,23.91,2.4,-7.796,0.006,0.641,0.127,0.299,0.311,0.172,99.683,96.914,20.852,0.765,23.627,0.222,21.395,20.8,0,-1.029,1.7465,379.775,420.98
7,2.25,402.925,23.682,2.441,-7.855,0.147,0.5945,0.121,0.2965,0.3025,0.1615,99.659,97.267,20.6715,0.67,23.554,0.224,21.3715,20.8,0,-1.1035,1.7975,380.15,420.395
7,2.75,404.65,23.658,2.318,-7.519,0.341,0.6395,0.1215,0.2935,0.29,0.1695,99.685,97.8145,20.6055,0.515,23.4065,0.218,21.3345,20.8,0,-1.1085,1.8125,381.3,420.03
7,3.25,406.18,23.434,2.239,-7.8845,0.1855,0.614,0.124,0.2715,0.3045,0.159,99.664,98.06,20.51,0.44,23.3135,0.2115,21.32,20.8,0,-1.0355,1.7395,380.355,419.8
7,3.75,407.86,23.2765,2.206,-8.065,-0.134,0.574,0.112,0.253,0.3055,0.149,99.6545,98.548,20.4205,0.32,23.259,0.207,21.31,20.7,0,-0.9905,1.7805,381.99,419.465
7,4.25,408.955,23.1705,1.864,-7.982,-0.073,0.566,0.116,0.269,0.289,0.157,99.675,98.794,20.279,0.29,23.096,0.208,21.2715,20.7,0,-1.066,1.846,379.45,419.07
7,4.75,411.08,23.271,1.7115,-6.267,0.1685,0.611,0.114,0.2495,0.287,0.154,99.698,98.639,20.31,0.3,23.137,0.2215,21.255,20.7,0,-0.821,1.8385,382.54,418.925
7,5.25,411.8,23.284,2.035,-5.9655,0.219,0.649,0.103,0.2555,0.2875,0.137,99.718,98.969,20.326,0.23,23.129,0.2085,21.2375,20.7,10.05,5.0525,2.6875,382.76,418.53
7,5.75,412.155,23.2465,1.836,-5.963,2.875,0.652,0.1175,0.284,0.2915,0.151,99.7335,99.044,20.478,0.22,23.1,0.199,21.221,20.7,67.747,37.7885,8.457,383.31,419.84
7,6.25,406.25,23.582,1.452,-1.544,13.254,0.679,0.152,0.3145,0.323,0.1895,99.748,99.0255,20.828,0.26,23.441,0.2495,21.2115,20.7,176,103.32,18.601,380.32,423.37
7,6.75,398.445,23.8125,-0.1405,5.906,37.733,0.782,0.208,0.373,0.398,0.252,99.7615,97.575,21.5435,0.655,24.1,0.306,21.2,20.7,311.4,187.08,28.2545,376.775,428.265
7,7.25,390.855,24.3025,-3.8345,21.134,71.017,0.8225,0.253,0.448,0.469,0.3005,99.793,94.038,22.35,1.64,24.9375,0.3435,21.18,20.665,463.91,278.33,36.28,375.32,432.79
7,7.75,381.24,24.703,-7.7515,42.7855,100.11,0.9205,0.291,0.507,0.5385,0.33,99.8045,88.818,23.21,3.215,25.696,0.368,21.17,20.662,647.36,376.9,45.6575,376.875,440.12
7,8.25,376.49,25.002,-11.145,68.978,147.33,0.962,0.321,0.5455,0.593,0.3695,99.826,83.321,24.378,5.13,26.421,0.4065,21.155,20.6485,839,481.035,54.869,379.27,446.87
7,8.75,369.27,24.751,-14.2235,86.0375,175.28,0.968,0.3455,0.571,0.642,0.397,99.8365,78.387,25.373,7.38,27.2705,0.4405,21.158,20.6355,1013.2,574.17,60.7645,381.385,453.51
7,9.25,366.18,24.647,-16.247,109.85,224.88,1.055,0.365,0.598,0.6905,0.422,99.844,74.0625,26.22,8.965,27.74,0.465,21.13,20.624,1164.75,651.04,65.642,386.25,458.305
7,9.75,362.47,24.571,-18.271,124.67,253.905,1.0995,0.3825,0.657,0.749,0.448,99.837,70.224,26.9785,10.72,28.587,0.494,21.1445,20.607,1323.5,718.485,69.3265,392.705,462.52
7,10.25,360.89,24.683,-19.766,137.15,292.115,1.132,0.397,0.689,0.7555,0.456,99.827,66.906,27.7305,12.35,29.154,0.526,21.15,20.6,1424.2,774.655,72.7055,398.755,466.005
7,10.75,359.07,24.496,-19.4255,147.125,310.115,1.182,0.4025,0.7145,0.801,0.4755,99.8515,64.181,28.265,13.74,29.6755,0.529,21.2,20.61,1531.35,830.925,76.4355,401.935,469.46
7,11.25,358.04,24.257,-20.215,161.895,340.32,1.127,0.405,0.731,0.799,0.479,99.8215,61.307,28.6515,15.16,30.1595,0.555,21.205,20.6,1574.25,834.17,77.9455,404.15,472.73
7,11.75,356.675,24.1855,-19.717,152.015,330.005,1.153,0.4015,0.743,0.83,0.4825,99.806,60.115,29.1295,16.08,30.399,0.574,21.21,20.6,1576.5,841.5,78.6735,407.835,476.09
7,12.25,355.12,23.85,-19.457,152.285,350.8,1.18,0.407,0.721,0.819,0.483,99.786,59.074,29.3235,16.88,30.535,0.567,21.2705,20.592,1592.45,841.69,77.533,411.68,477.515
7,12.75,354.71,23.7705,-18.444,144.705,347.37,1.2085,0.404,0.757,0.8315,0.48,99.765,58.141,29.5845,17.63,30.8055,0.559,21.2925,20.6335,1545.2,801.765,76.0375,412.69,479.655
7,13.25,354.935,23.549,-17.9525,137.3,334.96,1.1815,0.4025,0.745,0.839,0.486,99.741,57.4705,29.9085,17.695,31.203,0.5405,21.3275,20.6455,1520,802.665,76.19,412.73,479.825
7,13.75,353.81,23.4365,-17.258,119.905,319.02,1.1515,0.4085,0.747,0.81,0.4725,99.695,57.6535,29.9985,18.285,31.3975,0.5025,21.3715,20.627,1506.5,757.43,73.686,413.64,480.83
7,14.25,353.59,23.277,-16.2715,106.98,313.75,1.1765,0.393,0.734,0.8305,0.475,99.673,57.8665,30.07,18.375,31.3,0.48,21.4,20.65,1411.5,704.925,71.532,412.965,479.96
7,14.75,353.275,23.5055,-15.1215,86.244,290.78,1.224,0.378,0.713,0.787,0.458,99.644,58.146,30.105,18.435,31.364,0.424,21.415,20.687,1319.5,659.915,66.9275,410.44,479.425
7,15.25,353.4,23.129,-14.062,72.566,293.05,1.181,0.397,0.719,0.784,0.455,99.624,57.956,30.223,18.3,31.301,0.399,21.46,20.7,1226,623.9,62.1325,407.815,479.76
7,15.75,353.765,23.259,-10.749,51.715,234.17,1.179,0.379,0.671,0.751,0.431,99.621,58.785,30.0025,17.94,31.4,0.375,21.4815,20.705,1070.5,537.955,56.379,404.715,478.18
7,16.25,353.55,23.5335,-9.437,37.707,214.5,1.151,0.363,0.661,0.7145,0.41,99.6175,60.706,29.6545,17,31.105,0.342,21.5,20.7285,944.5,489.26,51.0645,402.755,474.595
7,16.75,353.71,23.82,-7.466,13.192,170.78,1.0885,0.3585,0.6185,0.679,0.4055,99.618,62.6105,29.307,15.895,30.8965,0.2855,21.51,20.7535,719.025,376.57,39.8015,402.155,471.35
7,17.25,353.725,24.355,-4.141,3.4605,137.51,1.055,0.316,0.5295,0.569,0.3515,99.606,65.1115,28.5475,13.75,30.3735,0.255,21.535,20.7785,540.45,272.71,30.5235,400.84,465.915
7,17.75,354.79,24.59,-1.955,-4.661,90.964,0.949,0.2695,0.457,0.5055,0.301,99.612,68.7605,27.752,11.96,29.842,0.26,21.5615,20.8,375.5,186.18,22.1365,393.325,460.91
7,18.25,357.385,25.163,0.433,-8.76,49.406,0.8155,0.1905,0.36,0.3825,0.226,99.6105,73.2,27.023,9.575,29.2,0.265,21.5715,20.8,233.625,101.8795,13.505,391.03,454.565
7,18.75,361.61,25.633,1.896,-8.592,21.1575,0.748,0.139,0.287,0.323,0.172,99.62,79.254,26.155,7.36,28.572,0.329,21.595,20.8135,105.7,45.8615,7.028,389.015,448.5
7,19.25,368.025,25.9475,4.666,-9.342,10.46,0.638,0.109,0.257,0.2715,0.1415,99.6275,84.26,24.932,5.08,27.576,0.365,21.5865,20.837,22.09,10.5675,2.2145,388.07,441.405
7,19.75,374.65,25.12,2.784,-6.999,6.201,0.638,0.091,0.251,0.255,0.131,99.645,87.775,23.8885,3.69,26.714,0.338,21.595,20.8785,0,-1.327,1.149,384.3,436.415
7,20.25,375.585,24.847,2.487,-6.9705,4.132,0.5765,0.093,0.248,0.28,0.127,99.6805,90.244,23.225,2.815,26.285,0.297,21.5855,20.847,0,-1.789,1.601,387.36,433.535
7,20.75,378.2,24.95,2.469,-8.575,2.7295,0.609,0.117,0.2665,0.2995,0.1345,99.6975,91.985,22.758,2.095,25.785,0.294,21.579,20.897,0,-1.468,1.776,385.48,431.275
7,21.25,381.6,24.641,1.7625,-9.0525,2.582,0.591,0.117,0.265,0.3055,0.1395,99.733,93.3485,22.5245,1.725,25.3535,0.2715,21.585,20.9,0,-1.4845,1.814,383.805,430.035
7,21.75,385.02,24.542,2.154,-10.277,2.8235,0.589,0.11,0.258,0.302,0.135,99.736,94.991,22.215,1.28,25.015,0.284,21.554,20.9,0,-1.1775,1.874,383.275,428.545
7,22.25,387.12,24.327,1.889,-8.817,2.059,0.602,0.115,0.2725,0.305,0.1415,99.7285,95.483,21.98,1.25,24.778,0.2465,21.561,20.9,0,-1.1975,1.8565,384.25,427.3
7,22.75,390.4,24.1845,1.8675,-8.594,2.3955,0.622,0.123,0.2975,0.329,0.1625,99.7325,95.815,21.805,1.09,24.65,0.2415,21.5,20.9,0,-1.1635,1.7685,383.5,426.81
7,23.25,391.715,24.004,2.195,-9.1985,2.082,0.604,0.135,0.3015,0.311,0.1595,99.729,95.929,21.645,0.96,24.413,0.245,21.5,20.9,0,-1.217,1.852,378.675,425.745
7,23.75,394.055,23.8035,2.263,-10.0665,1.998,0.599,0.124,0.2895,0.3315,0.161,99.7125,96.2745,21.5055,0.905,24.469,0.248,21.5,20.9,0,-1.1305,1.8225,381.7,425.23
8,0.25,396.985,23.824,1.9955,-6.146,0.3285,0.5735,0.0965,0.237,0.27,0.119,99.727,97.615,21.4945,0.65,24.299,0.254,22.279,21.8,0,-1.2135,1.71,380.855,423.285
8,0.75,399.72,23.855,2.2355,-6.715,-0.1295,0.528,0.088,0.25,0.2575,0.1165,99.7025,96.573,21.39,0.8,24.075,0.248,22.265,21.797,0,-1.1555,1.7795,381.56,422.495
8,1.25,399.49,23.906,1.991,-6.479,0.329,0.575,0.0955,0.2605,0.255,0.1285,99.691,97.428,21.285,0.565,24.0965,0.246,22.2515,21.795,0,-1.123,1.6885,381.605,422.22
8,1.75,398.48,23.647,1.955,-4.844,0.000999999999999997,0.528,0.082,0.25,0.284,0.1165,99.667,98.136,21.0905,0.52,23.756,0.237,22.235,21.7935,0,-1.0615,1.64,382.475,421.88
8,2.25,401.69,23.691,1.885,-5.8,0.0855,0.497,0.082,0.2585,0.257,0.111,99.66,98.759,21.0275,0.3,23.5965,0.2505,22.1955,21.7935,0,-1.031,1.7005,385.205,421.855
8,2.75,403.005,23.51,1.772,-5.5885,-0.252,0.543,0.09,0.237,0.263,0.122,99.661,98.992,20.816,0.22,23.471,0.234,22.204,21.795,0,-1.0745,1.7265,382.415,420
8,3.25,402.28,23.31,2.027,-5.538,-0.214,0.548,0.083,0.2285,0.259,0.112,99.661,99.2255,20.741,0.175,23.4415,0.2235,22.19,21.785,0,-1.048,1.71,382.295,420.38
8,3.75,408.115,23.1815,1.819,-5.3475,-0.52,0.546,0.0775,0.224,0.2625,0.116,99.6655,99.346,20.6125,0.145,23.257,0.213,22.1525,21.7835,0,-1.0345,1.6705,382.845,419.69
8,4.25,407.09,23.287,1.582,-4.6855,-0.61,0.5145,0.076,0.21,0.255,0.104,99.692,99.565,20.533,0.1,23.245,0.2175,22.15,21.77,0,-1.011,1.662,382.94,418.69
8,4.75,406.45,23.366,1.697,-4.3355,-0.1045,0.506,0.077,0.2275,0.254,0.1085,99.692,99.686,20.474,0.1,23.3365,0.213,22.13,21.754,0,-0.9805,1.6365,383.52,418.32
8,5.25,412.465,23.035,1.874,-4.291,-0.303,0.543,0.078,0.228,0.2455,0.106,99.712,99.806,20.4175,0.06,23.1015,0.223,22.109,21.735,0,-0.2365,1.651,386.1,417.94
8,5.75,415.11,23.037,2.161,-4.154,0.168,0.5655,0.091,0.2395,0.257,0.124,99.739,99.882,20.484,0.03,23.014,0.2095,22.0865,21.714,20.285,9.81,2.9015,387.02,417.995
8,6.25,413.21,23.256,1.735,-2.724,4.607,0.586,0.1,0.2705,0.2785,0.138,99.758,99.95,20.6035,0.02,23.146,0.2225,22.0525,21.697,94.3365,54.188,10.89,389.58,421.625
8,6.75,403.975,23.7975,1.579,1.438,18.3755,0.652,0.152,0.3195,0.326,0.187,99.769,99.818,21.085,0.07,23.87,0.28,22.0565,21.687,211.355,133.31,21.1845,388.73,426.675
8,7.25,391.95,24.148,-1.3935,13.668,45.369,0.769,0.2195,0.398,0.393,0.248,99.794,98.343,21.977,0.4,24.581,0.336,22.04,21.669,377.285,218.815,31.3635,388.645,431.535
8,7.75,383.3,25.037,-3.769,30.732,74.0105,0.824,0.261,0.4515,0.47,0.3,99.811,94.9995,22.8915,1.25,25.423,0.37,22.035,21.6605,561,317.08,40.1435,390.705,436.065
8,8.25,376.07,25.263,-8.715,57.043,112.005,0.944,0.296,0.523,0.54,0.351,99.8305,90.144,23.6685,3.1,26.3785,0.401,22.029,21.6585,737.205,412.28,46.0185,390.66,441.21
8,8.75,369.105,25.2795,-11.778,85.418,149.445,1.0155,0.337,0.579,0.607,0.385,99.852,84.3985,24.763,5.05,26.967,0.441,22.035,21.617,916.5,508.885,52.3615,392.735,446.575
8,9.25,364.68,25.264,-13.367,109.53,170.28,0.997,0.342,0.62,0.655,0.395,99.866,78.226,25.667,7.31,27.813,0.484,22.022,21.6085,1083.95,600.84,57.0095,394.735,452.3
8,9.75,361.245,25.2475,-15.244,127.53,202.515,1.117,0.373,0.658,0.684,0.4305,99.8735,73.66,26.5595,9.27,28.6,0.5325,22.035,21.6,1197,667.505,60.0965,397.515,456.735
8,10.25,359.31,24.945,-16.161,147.25,246.24,1.105,0.381,0.706,0.735,0.436,99.874,69.878,27.293,11.27,29.106,0.553,22.024,21.6,1316.5,734.42,66.0325,402.785,461.255
8,10.75,357.03,24.5455,-16.302,157.47,256.72,1.155,0.3855,0.697,0.776,0.456,99.843,66.959,28.028,12.73,29.696,0.579,22.02,21.5935,1409,763.8,68.612,404.815,464.215
8,11.25,356.78,24.3925,-17.7375,172.28,269.25,1.163,0.41,0.732,0.783,0.478,99.827,64.439,28.592,14.45,30.015,0.592,22.0485,21.5935,1480.35,779.48,69.65,407.94,467.855
8,11.75,355.45,23.5755,-18.091,159.11,279.44,1.157,0.393,0.756,0.786,0.4825,99.8065,61.398,28.9225,15.66,30.589,0.5905,22.05,21.592,1485.25,793.345,70.5535,412.65,471.38
8,12.25,354.385,23.4135,-16.8475,168.285,279.24,1.207,0.4015,0.771,0.826,0.4865,99.789,60.657,29.44,16.65,30.8615,0.6055,22.0665,21.595,1440,785.07,70.7005,413.305,473.05
8,12.75,353.73,23.285,-15.5585,160.06,277,1.186,0.407,0.768,0.833,0.477,99.7675,59.294,29.447,17.15,30.943,0.592,22.0815,21.6,1477.95,792.51,71.025,411.445,473.835
8,13.25,353.64,23.185,-14.86,158.41,283.515,1.2235,0.4045,0.765,0.845,0.482,99.746,58.213,29.791,17.38,31.202,0.591,22.11,21.609,1446.5,762.52,69.755,413.56,474.765
8,13.75,353.445,23.264,-13.848,140.13,279.885,1.204,0.395,0.753,0.8305,0.469,99.71,56.7925,30.01,18.34,31.2555,0.562,22.15,21.635,1396,754.21,69.7335,414.36,475.14
8,14.25,353.06,22.846,-13.651,131.01,253.475,1.181,0.398,0.771,0.811,0.474,99.67,56.486,30.0615,18.25,31.508,0.545,22.16,21.652,1365.55,695.305,68.399,411.67,475.995
8,14.75,352.595,23.205,-12.285,95.7235,250.665,1.192,0.387,0.747,0.767,0.447,99.648,56.657,29.7615,17.615,31.6355,0.4795,22.1995,21.677,1201,599.39,62.278,410.275,474.16
8,15.25,352.38,23.29,-10.482,70.036,231.195,1.208,0.388,0.724,0.762,0.447,99.636,57.3635,29.73,17.555,31.645,0.43,22.2235,21.69,1097.15,574.305,60.395,409.505,475.02
8,15.75,351.44,23.156,-9.267,52.404,203.655,1.15,0.362,0.7,0.704,0.424,99.623,58.717,29.6775,17.3,31.51,0.376,22.223,21.7,954,492.455,52.69,407.355,472.365
8,16.25,351.89,23.284,-7.0705,31.287,176.95,1.1245,0.3755,0.6475,0.689,0.411,99.615,60.328,29.3725,16.57,31.369,0.344,22.24,21.73,795.325,415.4,44.8335,404.105,470.045
8,16.75,351.405,23.4595,-5.624,14.2685,133.4,1.057,0.341,0.5935,0.614,0.369,99.613,62.826,28.8755,15.14,30.9805,0.29,22.27,21.724,621.45,318.865,36.364,400.47,467.215
8,17.25,351.5,23.948,-2.5005,1.935,102.92,0.9355,0.286,0.51,0.5165,0.3315,99.619,66.594,28.4655,12.55,30.66,0.2425,22.28,21.777,439.545,228.745,27.7275,396.735,464.02
8,17.75,352.17,23.85,-0.538,-4.446,58.302,0.846,0.222,0.425,0.441,0.258,99.619,73.522,27.9165,9.705,30.141,0.238,22.298,21.797,266.62,136.63,19.074,392.74,460.13
8,18.25,356.29,24.241,1.752,-7.354,28.7515,0.709,0.154,0.325,0.332,0.1765,99.6185,79.987,26.9375,7.115,29.333,0.3505,22.31,21.8,129.4,63.9375,10.4025,390.41,453.78
8,18.75,366.51,24.205,2.7945,-6.483,10.427,0.6065,0.097,0.231,0.261,0.126,99.627,85.1145,25.833,4.89,28.307,0.42,22.33,21.8,36,16.5345,3.006,387.585,446.06
8,19.25,374.655,24.2345,2.145,-6.8755,5.811,0.547,0.089,0.2295,0.244,0.11,99.6365,89.997,24.602,3.15,27.436,0.3775,22.34,21.817,0,-0.7855,1.132,386.135,439.185
8,19.75,376.34,24.689,1.842,-6.22,4.1495,0.47,0.0795,0.239,0.232,0.105,99.645,92.295,23.9335,2.15,26.826,0.359,22.33,21.83,0,-2.1825,1.49,384.695,434.99
8,20.25,377.455,24.8035,1.617,-6.92,3.105,0.5025,0.0765,0.2335,0.2445,0.0955,99.6735,94.398,23.39,1.4,26.373,0.297,22.32,21.847,0,-1.8405,1.738,382.885,432.51
8,20.75,380.37,24.817,1.922,-7.154,1.885,0.551,0.087,0.231,0.249,0.108,99.704,95.998,23.0435,1.1,25.9,0.3,22.33,21.857,0,-1.614,1.84,379.155,430.9
8,21.25,381.31,24.768,1.727,-6.4915,1.395,0.5615,0.09,0.236,0.268,0.113,99.729,96.413,22.619,1.02,25.6855,0.2955,22.31,21.87,0,-1.535,1.8495,378.025,429.135
8,21.75,385.87,24.415,2.166,-7.35,1.55,0.563,0.088,0.237,0.25,0.106,99.712,96.504,22.398,1.06,25.397,0.297,22.32,21.884,0,-1.3795,1.847,377.75,427.885
8,22.25,388.655,24.3625,1.847,-6.417,1.0255,0.547,0.088,0.243,0.265,0.1095,99.728,96.796,22.25,0.8,25.062,0.288,22.315,21.887,0,-1.352,1.796,379.36,426.68
8,22.75,391.08,24.027,2.413,-8.0885,0.912,0.555,0.0915,0.252,0.244,0.122,99.73,96.418,22.0145,0.92,24.845,0.28,22.325,21.89,0,-1.2705,1.7875,381.25,425.9
8,23.25,392.26,23.966,2.2575,-7.6985,1.0155,0.548,0.091,0.246,0.264,0.13,99.739,97.17,21.807,0.73,24.7,0.282,22.3,21.884,0,-1.2085,1.759,379.49,424.09
8,23.75,391.64,23.868,2.036,-7.9835,0.2965,0.5815,0.102,0.266,0.264,0.13,99.736,96.852,21.7165,0.815,24.5,0.26,22.2825,21.835,0,-1.221,1.8285,378.79,423.15
9,0.25,385.46,19.748,1.515,-11.2745,0.107,0.683,0.117,0.296,0.312,0.161,99.912,97.857,18.95,0.49,21.407,0.275,20.9765,21.049,0,-1.4225,2.0465,361.925,407.64
9,0.75,386.34,19.719,1.884,-10.8775,-0.042,0.707,0.128,0.288,0.3,0.168,99.9045,98.549,18.7715,0.34,21.095,0.263,20.9525,21.0205,0,-1.4125,1.977,360.19,406.88
9,1.25,385.235,19.608,2.022,-10.819,0.219,0.745,0.117,0.2895,0.291,0.1575,99.89,98.615,18.545,0.345,21.076,0.264,20.9355,21.017,0,-1.3995,1.9095,360.795,405.96
9,1.75,387.9,19.387,1.678,-9.0255,-0.3175,0.702,0.1075,0.27,0.297,0.15,99.885,99.048,18.295,0.22,20.607,0.246,20.8915,21.0525,0,-1.3465,1.835,364.485,404.515
9,2.25,388.215,19.497,2.183,-10.123,-0.459,0.712,0.1275,0.304,0.2985,0.1505,99.882,99.0555,18.247,0.235,20.3,0.236,20.853,21.012,0,-1.271,1.742,361.8,404.655
9,2.75,387.82,19.44,1.6255,-8.719,0.185,0.7195,0.134,0.296,0.31,0.175,99.8725,98.565,18.1395,0.28,20.2945,0.245,20.8225,21.012,0,-1.3075,1.819,362.105,403.605
9,3.25,389.48,19.464,1.588,-8.536,-0.0765,0.695,0.129,0.281,0.293,0.153,99.866,98.751,18.001,0.24,20.209,0.235,20.8185,21.0165,0,-1.223,1.8365,365.415,403.49
9,3.75,389.6,19.363,1.6545,-9.0515,0.062,0.754,0.133,0.294,0.311,0.156,99.868,98.841,17.9425,0.21,20.12,0.225,20.8385,21.0135,0,-1.0545,1.781,367.08,402.905
9,4.25,387.22,19.017,1.787,-11.093,1.041,0.754,0.166,0.321,0.318,0.192,99.873,99.257,17.915,0.18,20.07,0.235,20.8285,21.005,0,-1.128,1.711,372.815,402.9
9,4.75,387.97,19.1725,1.395,-11.712,0.422,0.7855,0.1515,0.339,0.325,0.1905,99.883,98.854,17.7295,0.24,19.946,0.218,20.8085,21.002,0,-1.0945,1.675,372.86,402.785
9,5.25,387.255,19.109,1.778,-9.6645,0.2865,0.8325,0.155,0.311,0.33,0.1985,99.892,99.1075,17.7775,0.185,20.039,0.2195,20.7785,20.9985,0,-1.116,1.636,372.6,402.615
9,5.75,390.605,19.29,1.9045,-8.546,0.7825,0.82,0.15,0.311,0.328,0.191,99.899,99.358,17.6305,0.13,19.7685,0.204,20.7475,20.9855,1.0615,0.263,1.7755,373.68,401.785
9,6.25,389.98,19.204,1.427,-7.77,1.719,0.8135,0.162,0.32,0.336,0.192,99.9235,99.646,17.595,0.1,19.811,0.19,20.72,20.9685,33.4415,16.504,5.3375,373.345,402.64
9,6.75,390.49,19.773,0.9745,-3.674,10.5565,0.8255,0.1935,0.354,0.385,0.223,99.972,99.248,17.7435,0.155,20.1275,0.236,20.71,20.938,128.05,69.7595,14.5305,373.66,405.965
9,7.25,383.3,20.29,-0.863,3.994,27.68,0.961,0.256,0.419,0.421,0.272,99.975,97.9525,18.485,0.425,20.6695,0.306,20.695,20.9,270.95,160.925,25.09,375.635,412.79
9,7.75,377.925,20.9465,-3.071,16.207,51.18,1.07,0.303,0.511,0.564,0.327,99.991,95.124,19.395,1.02,21.866,0.365,20.685,20.9,426.65,260.2,33.34,367.885,421.74
9,8.25,372.72,20.8925,-6.731,42.9245,84.815,1.205,0.352,0.599,0.625,0.394,99.996,92.33,20.66,1.785,22.983,0.389,20.66,20.887,587.3,348.2,39.229,371.27,425.835
9,8.75,367.65,21.036,-9.263,63.092,116.11,1.208,0.3915,0.651,0.688,0.4295,100,87.042,21.551,3.19,24.048,0.418,20.67,20.877,774.625,451.42,46.445,371.975,429.745
9,9.25,363.175,20.4845,-12.614,91.698,146.99,1.3005,0.413,0.737,0.753,0.469,100.01,80.6655,22.471,5.225,24.683,0.433,20.68,20.867,909.5,534.505,49.1165,372.305,434.31
