DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CH4_1_5_1,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,H2O_1_6_3,CH4_1_6_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1
1,5.25,423.6465,6.701,421.17625,6.791,1986.4595,424.564,6.418,422.79,7.1845,1986.78125,425.4295,6.351,422.6155,7.02,1993.05775,426.259,6.21,423.679,7.66,1985.05,428.1615,6.31475,424.13575,7.09075,1986.582,436.105,6.358,434.154,7.319,1988.789,1.4625,7.587,0.1555,421.622,6.48375,-0.111,-0.853,0.0825,-9.52375,-7.2645,0.086,-11.86675,-9.0045,0.2825,1.29,1.12,0.68,0.51,0.325,6.8505,6.581,6.5,6.2775,5.369,4.494,3.226,96.901,59.05,1.81,3.635,3.845,4.66,4.93,4.705,0,-4.56,0.8,-2.21,0.205,270.55,342,-82.41,315.2,333.375,-0.17,-1.96,-0.055,-0.27,-0.22,-0.26,-0.22,-0.075,0.04,-0.22,7.36875,8.619,10.244,4.80375,5.9385,7.59725,8.84325,10.6435,11.047,12.40625,13.2455,15.355,5.90325,6.80675,8.7185,10.1225,11.566,12.3005,13.6755,14.3245,15.7995,6.33875,7.36025,9.2455,10.16375,11.57375,12.75525,13.87675,14.5265,15.70825,3.99775,5.2025,6.977,8.4065,9.8655,12.301,13.0555,14.763,-7.46425,-11.425,-13.61725
1,5.75,423.7815,6.56775,419.7495,7.359,1988,425.63,6.464,421.34,7.0465,1982.99425,426.074,6.4275,421.1635,7.459,1988.12575,426.943,6.351,422.80575,7.92725,1984.93425,430.012,6.565,426.0925,7.95475,1986.27,435.47625,6.6165,429.02,7.499,1982.93175,1.5225,7.1895,0.14625,421.7685,6.321,0.13,-0.95625,-0.29075,-4.949,-9.18725,0.075,-17.017,-8.8395,0.252,1.285,1.08,0.66,0.48,0.31,6.6775,6.632,6.349,6.087,5.33425,4.591,3.382,96.904,59.3875,1.85425,3.695,3.96,4.65,4.82,4.5275,0,-4.5225,0.9,-2.19,0.15,270.95,342.375,-83.05,314.375,332.6,-0.17,-1.96,-0.06,-0.27,-0.23,-0.26,-0.22,-0.14,0.04,-0.23,7.3105,8.58475,10.1965,4.738,5.85625,7.5525,8.7935,10.63875,11.051,12.4035,13.245,15.355,5.84575,6.76025,8.65225,10.09975,11.567,12.30175,13.675,14.324,15.7995,6.27225,7.298,9.19775,10.14075,11.57425,12.753,13.8745,14.526,15.70875,3.993,5.1385,6.885,8.3535,9.849,12.3,13.056,14.762,-7.65225,-10.93,-13.835
1,6.25,423.479,6.365,420.286,6.8535,1980.043,425.703,6.2485,422.9165,7.101,1982.73075,425.651,6.473,423.145,6.8845,1993.93375,426.571,6.373,424.3925,7.9745,1978.603,430.098,6.549,424.9715,7.45175,1981.62675,437.3005,6.7485,433.33825,7.45775,1983.8425,1.318,7.084,0.155,421.506,6.00575,-0.03775,-0.655,-0.449,-5.836,-4.955,0.0805,-12.964,-12.22875,0.285,1.21,1.025,0.65,0.47,0.31,6.6225,6.69825,6.28175,6.136,5.35625,4.46425,3.41325,96.9145,57.625,1.801,3.4275,3.745,4.7125,4.555,4.345,0,-4.5325,0.8,-2.14,0.1975,269,341.3,-82.345,311.4,331.75,-0.17,-1.96,-0.06,-0.28,-0.23,-0.2475,-0.22,-0.125,0.04,-0.22,7.208,8.5235,10.17,4.70975,5.79575,7.537,8.748,10.634,11.05,12.405,13.243,15.3545,5.89175,6.6955,8.59125,10.08425,11.567,12.304,13.67225,14.3195,15.798,6.19075,7.244,9.148,10.11925,11.5765,12.75225,13.872,14.5255,15.709,3.918,5.05325,6.782,8.31225,9.8405,12.302,13.05575,14.761,-7.8375,-10.619,-14.622
1,6.75,424.379,6.584,421.31925,6.979,1982.9045,425.72075,6.2575,423.305,6.724,1981.098,426.759,6.2895,424.29325,7.62725,1991.487,428.208,6.0815,424.23525,8.23425,1985.566,431.511,6.39225,426.87875,7.2885,1989.039,438.138,6.372,430.79675,7.3045,1986.1725,1.31825,7.115,0.17925,422.057,5.837,-0.686,-0.87325,-0.09375,-11.2845,-7.491,0.08,-10.887,-12.069,0.32075,1.4,1.175,0.67,0.5,0.33,6.52575,6.5795,6.2485,6.003,5.215,4.32725,3.41775,96.9375,55.775,1.775,3.39,3.66,4.585,4.635,4.3175,0.1,-4.12,1,-1.87,0.2,269.6,341.3,-82.04,311.325,331.35,0.1875,-1.0075,0.15,0.11,-0.04,-0.02,-0.1825,-0.02,0.1275,-0.0875,7.231,8.566,10.164,4.708,5.732,7.5185,8.711,10.6365,11.049,12.41,13.241,15.354,5.79,6.602,8.539,10.065,11.566,12.306,13.677,14.31875,15.796,6.1,7.219,9.089,10.102,11.578,12.753,13.873,14.525,15.7125,3.834,5.057,6.70975,8.279,9.855,12.302,13.06,14.76425,-7.85975,-12.2615,-14.183
1,7.25,424.01525,6.4365,420.915,7.0405,1981.411,426.448,6.153,421.879,7.095,1983.768,427.064,6.07425,423.5065,6.8115,1987.038,427.737,6.0465,424.222,7.1015,1981.132,431.63275,6.3645,423.923,7.304,1979.965,436.20575,6.43,432.605,7.405,1981.7695,1.4595,6.72425,0.15575,422.45325,5.636,-0.14975,-0.694,-0.54,-8.674,-9.512,0.092,-14.95325,-10.63,0.295,1.41,1.145,0.62,0.46,0.29,6.4085,6.319,6.04525,5.774,5.07575,4.254,3.4105,96.9485,54.43,1.6535,3.59,3.77,4.555,4.745,4.4,4.6,2.86,5.4,3.3725,0.9,268.8,341.9,-70.17,313.825,332.2,11.04,9.0575,10.63,9.38,8.5,7.4,0.6025,1.1,4.88,4.275,7.123,8.531,10.158,4.659,5.633,7.461,8.675,10.641,11.051,12.407,13.238,15.3545,5.69,6.574,8.497,10.04,11.564,12.308,13.679,14.319,15.794,6.102,7.162,9.06,10.083,11.581,12.753,13.875,14.52475,15.712,3.738,4.983,6.625,8.231,9.843,12.301,13.059,14.764,-7.72325,-11.98175,-14.454
1,7.75,424.932,6.36325,421.21,6.848,1986.68,426.6275,6.151,423.37175,6.6625,1980.618,426.91175,6.107,425.136,6.83775,1984.586,427.6825,6.057,424.219,7.4155,1982.518,429.962,6.352,425.18075,7.13025,1979.1925,432.89175,6.265,430.956,7.225,1983.2535,1.491,6.7925,0.163,422.257,5.7915,0.1315,-1.56,-1.1695,-9.07,-3.23325,0.095,-16.50475,-4.667,0.2975,1.37,1.18,0.72,0.5,0.33,6.36475,6.3505,6.169,5.975,5.331,4.638,3.8895,96.9565,53.1575,1.78475,4.25,4.56,4.98,5.28,4.89,20.5,24.56,24.3,23.5175,3.54,266.9,343.5,-21.85,313.625,334.925,57.285,48.4875,52.15,43.64,44.36,38.3925,3.3325,4.815,22.045,18.98,7.125,8.538,10.153,4.722,5.602,7.434,8.628,10.635,11.055,12.4075,13.236,15.354,5.739,6.535,8.461,10.015,11.562,12.31075,13.68,14.3175,15.7935,6.083,7.098,9.044,10.052,11.584,12.752,13.877,14.52525,15.71225,3.653,4.903,6.599,8.177,9.828,12.301,13.059,14.763,-7.84975,-10.1485,-13.647
1,8.25,424.5575,6.48675,420.172,7.086,1982.288,425.654,6.206,420.667,7.118,1981.8765,426.5515,6.305,420.5085,7.1485,1985.042,427.1255,6.29175,423.183,6.9515,1985.96575,427.7615,6.66775,422.6795,7.17825,1982.27675,429.8215,6.846,424.7835,7.452,1981.217,1.1315,6.805,0.1575,422.5925,5.87575,-0.221,-1.26025,-0.53325,-9.6205,0.5665,0.1065,-10.233,2.658,0.3225,1.12,1.02,0.62,0.47,0.29,6.41425,6.629,6.271,6.10975,5.707,5.22,4.6855,96.957,53.555,1.88,6.33,6.93,6.7575,7.355,6.01,34.8,56.35,54.4,54.9625,7.64,267,347.3,20.87,318.375,340.8,118.465,102.065,110.06,95.51,91.145,78.1175,7.97,9.815,40.7775,37.4575,7.176,8.511,10.15,4.85,5.646,7.4005,8.627,10.627,11.054,12.40675,13.235,15.354,5.866,6.56,8.434,9.992,11.559,12.31425,13.667,14.31775,15.799,6.191,7.125,9.049,10.03,11.586,12.754,13.88,14.52525,15.7085,3.862,5.005,6.624,8.138,9.812,12.301,13.058,14.76225,-7.9375,-10.7765,-12.967
1,8.75,424.1215,6.69325,419.98475,6.98325,1994,425.261,6.701,422.677,6.9285,1986.4135,424.575,6.8195,422.158,6.6535,1991.229,424.845,6.823,421.78,7.8475,1981.399,424.85275,7.28075,419.943,7.21425,1980.681,426.216,7.475,420.894,7.532,1984.977,1.10425,7.0375,0.163,421.9335,6.212,-1.44525,-2.308,-2.036,-2.792,4.12825,0.13025,-6.32625,7.05025,0.32925,1.03,0.88,0.58,0.46,0.28,6.587,7.019,6.561,6.528,6.427,6.37,6.16925,96.9815,53.305,1.995,8.135,8.39,7.935,8.62,7.7775,47.4,104.745,103.2,101.115,12.85,268.325,353.25,51.8825,327.9,350.35,212.5275,191.3175,203.645,158.47,153.1775,143.195,13.45,15.665,75.3275,55.3675,7.328,8.528,10.147,5.264,5.797,7.411,8.637,10.618,11.05,12.4075,13.235,15.354,6.19,6.715,8.45,9.97,11.556,12.31625,13.666,14.3185,15.8,6.453,7.209,9.032,10.008,11.588,12.756,13.881,14.52375,15.709,4.39,5.249,6.6515,8.106,9.796,12.301,13.057,14.76125,-7.789,-10.5705,-11.55675
1,9.25,423.216,7.179,419.933,7.314,1981.03025,423.674,7.2055,419.82875,7.52275,1979.943,422.9675,7.1625,418.918,7.63775,1992.36425,422.8555,7.2335,420.3695,7.51575,1996.412,422.39,7.458,420.1,7.777,1989.7355,423.04,7.62525,417.9755,7.98825,1989.10625,0.948,7.3695,0.168,421.233,6.72625,-3.832,-2.48975,-4.915,9.9095,1.356,0.146,8.4515,5.766,0.383,0.98,0.9,0.65,0.52,0.34,6.8525,7.058,6.9,6.90175,7.1345,7.108,7.005,97.00975,54.58,2.03275,9.91,10.19,9.425,10.2725,8.8425,61.2,134.17,133.45,131.69,15.995,271.4,358.95,86.995,333.575,357.675,281.905,261.195,267.185,236.04,225.1,200.76,17.645,18.6375,96.5925,66.1325,7.56175,8.60775,10.14025,5.792,6.156,7.4305,8.619,10.61,11.043,12.4095,13.233,15.3535,6.939,7.112,8.548,9.945,11.553,12.3175,13.666,14.3195,15.8005,7.022,7.473,9.058,9.98625,11.589,12.759,13.881,14.522,15.705,5.735,5.801,6.76,8.085,9.779,12.3,13.056,14.76025,-7.5185,-9.505,-9.045
1,9.75,421.704,7.13075,417.89025,7.766,1996.2155,422.0865,6.972,418.129,7.777,1991,421.362,7.28925,419.065,7.737,2001.1555,420.65125,7.438,420.589,8.4655,1979.5135,420.4205,7.62,415.955,8.45175,1984.417,420.36525,7.8385,416.531,8.159,1994.6,1.026,7.595,0.191,420.883,7.01825,-5.129,-1.35975,-5.599,28.954,1.0755,0.176,23.5685,2.682,0.416,1.0875,0.99,0.755,0.6125,0.42,7.15925,7.6005,7.28875,7.2955,7.4605,7.80325,7.96475,97.031,56.02,1.947,11.575,11.915,11.3725,12.055,10.0525,74.625,188.43,182.175,179.87,23.56,272.15,362.9,120.925,336.1,363.5,393.185,341.48,362.4,310.495,311.1,248.88,25.8475,22.14,112.475,92.16,7.905,8.766,10.15,6.596,6.667,7.462,8.6095,10.60825,11.051,12.41125,13.2265,15.352,7.6565,7.65125,8.681,9.959,11.56925,12.3455,13.675,14.32,15.79975,7.4385,7.7925,9.0935,9.977,11.6025,12.7655,13.886,14.52025,15.693,6.8605,6.6265,7.0365,8.079,9.7875,12.308,13.0575,14.756,-6.9875,-7.0995,-6.591
