DOY2,HR2,USTAR,SH,V_SIGMA,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_8_1,TS_2_1_1,TS_2_2_1,TS_2_4_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_8_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_7_1,TS_4_8_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_7_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
3,11.25,0.593257634502046,1.91599449944177,1.28668955169885,422.96291288586,21.3633092672482,417.452371354225,422.627652698197,21.8766688424143,416.998642941558,422.005558526937,22.0965167471942,416.769556902062,420.06871363249,22.9056235885671,415.403345148071,4.31481155582987,29.9697925424774,0.618187952865682,3.06,2.225,0.635,28.0565,28.858,28.4235,28.8464,30.7442,101.52539,56.35,16.7707,36.42,35.1,33.34,205.8,894.62,845.6,148.14,408.9,514.5,413.5,524.2,1851.57,1742.12,1784.68,1832.07,107.63,868.11,500.17,1291.35,26.5145,25.5485,24.6785,24.379,24.9905,24.9535,25.5395,24.6185,24.3235,23.6975,23.289,24.337,24.785,26.626,27.831,26.759,24.607,25.053,26.1755,25.701,25.9205,27.179,26.21,25.4485,25.4895,25.4345,25.6005,26.13,18.168,6.115,4.6295,632.07
3,11.75,0.634569565814642,0.462133657769853,1.35072697422093,422.535385412602,22.3007371598052,417.628104538124,422.382694208033,22.4513920015551,417.201365940983,422.023010380043,22.4675485456957,416.935332509283,420.45514649672,23.4692161551769,415.706065322476,4.49076912002166,30.2622307016403,0.691547998718482,3.185,2.33,0.73,28.22195,29.001,28.5655,29.1254,31.0537,101.49822,57.53,16.5718,37.24,36.095,34.65,187.65,968.65,928.35,153.22,407.85,517.05,414.1,532.7,1956.96,1836.78,1886.13,1979.23,115.9,945.13,561.97,1399.455,27.017,25.989,24.8525,24.406,24.988,24.9535,25.5395,25.188,24.71,23.715,23.378,24.383,24.798,27.448,28.75,27.527,24.797,25.24,26.174,25.71,26.159,28.054,26.6235,25.574,25.5235,25.441,25.605,26.131,22.676,9.881,7.018,684.85
3,12.25,0.692584998145209,0.22976277561897,1.34185012337988,421.920062605297,22.0631248949462,417.246330326923,421.783888624635,22.2346504516458,417.068308439344,421.512934139007,22.5858023384877,416.905806794514,419.723757128081,23.6876301738915,415.496302655814,5.08029527560302,30.3128528986519,0.687570214615008,3.275,2.42,0.795,28.2455,28.8995,28.6624,29.20865,30.7389,101.458255,58.675,16.1778,37.56,35.44,35.28,233.9,1002.18,971.1,159.12,409.5,519.8,416.75,533.75,2064.84,1947.84,1977.7,2061.88,117.06,913.76,600.545,1393.48,27.563,26.316,24.981,24.4315,24.984,24.953,25.542,25.755,24.982,23.7315,23.462,24.4375,24.7885,27.447,29.5325,28.085,24.9705,25.346,26.172,25.706,25.921,28.918,27.178,25.6605,25.5525,25.4425,25.605,26.136,27.4205,13.6675,9.074,713.89
3,12.75,0.691118983450326,0.177183962327196,1.37876512826604,421.841938232035,22.2201042268078,417.341035247375,421.80469623498,22.374714420808,417.075169410714,421.749360063107,22.70621641067,416.835247396115,419.844843968652,23.2981433999353,415.300071957655,5.15154350662108,30.3685653727771,0.703511668220361,3.4,2.48,0.71,28.2234,28.903,28.6605,29.1986,30.8811,101.41043,58.205,16.0846,37.525,35.04,35.315,230.7,1006.43,971.4,157.1,412.5,522,418.65,530.2,2063.16,1930.475,1960.215,2037.38,118.48,883.71,599.43,1373.32,28.041,26.648,25.0885,24.477,24.99,24.954,25.5395,26.409,25.3675,23.7415,23.572,24.5115,24.797,27.032,30.4495,28.7885,25.1945,25.4505,26.1705,25.707,25.9215,29.485,27.587,25.783,25.597,25.444,25.603,26.135,31.161,16.826,11.589,711.83
3,13.25,0.707729353503395,-0.401847067320381,1.41529329981876,422.532386863536,22.226534488091,416.836409052288,422.247890256884,23.2049375209727,416.911288525581,421.442949576484,23.304823422249,416.869108706939,419.648446268699,23.6846604608279,415.648870326598,5.08312519354275,30.4413814650099,0.695668536407112,3.4,2.45,0.755,28.3088,28.9565,28.7152,29.1837,30.8903,101.37958,58.26,16.0954,36.83,35.23,35.47,233.6,986.16,949.4,159.52,416.6,518.5,419.4,535.3,2033.51,1934.525,1923.745,2016.72,115.94,835.88,537.96,1364.86,28.512,26.929,25.2515,24.526,24.99,24.954,25.5395,26.85,25.866,23.7535,23.692,24.567,24.781,27.0325,30.7485,29.1175,25.386,25.5445,26.1685,25.7075,25.922,29.745,27.624,25.887,25.627,25.445,25.604,26.1335,32.6565,18.8175,11.048,688.6
3,13.75,0.696915674936971,-0.189488231095007,1.3924138064069,422.026996873172,23.0304104999825,416.797578625343,421.670291343942,22.9566741293323,416.976142357143,421.258673079452,23.03436256388,416.727017176471,419.697619618451,24.0245602573005,415.396742116071,5.04087788724478,30.3608429279963,0.678269684869011,3.375,2.52,0.765,28.3207,28.8975,28.6563,29.1659,30.86955,101.34749,58.96,16.24855,36.34,34.635,34.94,233.3,935.8,880.5,149.23,414.7,519.2,419.4,532.7,1864.35,1849.92,1835.265,1867.225,112.88,753.1,491.24,1174.73,28.4975,27.1355,25.3835,24.551,24.9935,24.9545,25.5395,27.0305,26.101,23.789,23.773,24.617,24.778,27.032,30.8915,29.1685,25.521,25.6005,26.1675,25.7085,25.9215,29.687,27.9345,25.9835,25.667,25.4535,25.6065,26.1345,31.232,17.829,12.902,657.96
3,14.25,0.675063906387425,0.760011866952541,1.34846422838909,422.336006559647,23.4038130888166,417.000704318033,421.85761061952,23.8344629485393,416.690706770887,421.038008541877,24.1256082783349,416.82719436524,420.687359510988,24.6443649065537,415.827409205357,5.1082688424481,30.383593891108,0.663868930627979,3.27,2.46,0.7,28.2137,28.7945,28.4995,29.0413,30.76605,101.32794,58.625,16.14625,35.27,33.22,34.6,244.5,839.72,818.5,137.73,416.7,515,421.2,521.5,1731.01,1712.48,1639.31,1709.97,107.02,601.77,467.03,1002.46,28.56,27.2385,25.421,24.5705,24.994,24.9545,25.539,27.1905,26.2275,23.8605,23.845,24.642,24.777,27.033,30.904,29.438,25.612,25.688,26.1665,25.709,25.9215,29.901,28.0325,26.0175,25.7025,25.459,25.6065,26.1345,31.265,17.2005,13.6055,594.38
3,14.75,0.663184046657049,0.108054950355604,1.30749579451833,422.312939805135,23.3194750808839,417.185330164211,422.12575054772,23.5232518108263,416.76137918232,421.738095164781,24.3052221402558,416.751519237013,420.266491049804,24.9592717129476,415.767655481223,4.84209436249376,30.2048522107137,0.594749075904925,3.26,2.4,0.7,28.0151,28.5915,28.3023,28.84255,30.31545,101.29491,58.955,15.80065,34.56,32.76,34.13,248.1,754.11,725.4,123.92,421.3,510.4,424.9,516.9,1524.79,1536.19,1460.275,1504.57,98.3,513.06,410.44,786.35,28.469,27.167,25.4845,24.602,24.994,24.955,25.5395,27.3895,26.3795,23.92,23.946,24.679,24.805,27.0325,30.865,29.562,25.696,25.7225,26.1655,25.7095,25.9215,29.8765,28.107,26.0815,25.711,25.4635,25.6065,26.133,29.374,15.498,13.5885,530.64
3,15.25,0.634966972321778,-1.69232222620331,1.25166288960732,422.047459334136,22.9270279468439,417.128192105263,422.101322597674,23.4456086032111,416.867398430556,421.840695663353,23.8720717515377,416.821139960912,420.707206645775,23.8724438308115,415.528524367946,4.72265589978657,30.0352488231115,0.552877799322481,3.32,2.39,0.67,27.8312,28.477,28.1717,28.6291,30.07865,101.27033,60.07,15.2991,33.89,32.07,33.28,239.1,680.4,641.6,106.22,422.9,503.5,425,513.9,1304.12,1340.57,1233.86,1304.36,85.84,387.05,324.78,602.66,28.34,27.093,25.5225,24.624,24.994,24.9555,25.5395,27.32,26.5005,23.96,24.021,24.725,24.778,27.0305,30.9145,29.483,25.7925,25.755,26.165,25.71,25.922,29.75,28.0965,26.132,25.735,25.465,25.6065,26.133,26.8135,15.288,13.722,455.45
3,15.75,0.601915484674421,-4.09828766335187,1.18660900500179,422.585999452788,23.6253187189393,417.381863964745,422.486095982052,23.3743180598537,417.377217457964,422.26904896036,23.8256377992531,416.829763170103,421.712771694917,24.7799999432178,416.110805574675,4.37415081672473,29.8690295258593,0.509315411394874,3.01,2.2,0.68,27.5115,28.2525,27.7726,28.1355,29.6396,101.25002,60.92,14.55425,32.88,30.96,32.51,204.9,558.61,536.45,90.365,424.05,500.25,425.4,507.5,1122.75,1175.02,1064.955,1083.73,74.45,260.78,217.91,379.64,28.1755,27.04,25.543,24.6305,24.9945,24.9555,25.5385,27.323,26.5105,24.014,24.062,24.766,24.8,27.032,30.7115,29.48,25.843,25.806,26.1635,25.71,25.923,29.5865,28.0265,26.172,25.741,25.47,25.607,26.134,22.3655,16.378,13.869,372.02
3,16.25,0.55032912626928,-2.29601040424029,1.16063520318321,422.783862917494,24.4543664547667,417.434912982456,422.798620559944,24.486163822873,417.263685570175,423.093780527009,24.5560519160737,417.113166602564,421.98117000945,25.2337055551897,416.723772,4.01310803001839,29.605157837269,0.414471932822982,2.72,2.065,0.57,27.2993,27.951,27.5504,27.8204,28.6551,101.23721,63,13.48685,30.67,29.57,31.09,150.2,398.515,387.7,67.88,425,493.05,426.1,496.5,843.14,891.84,788.8,829.24,61.79,166.02,136.71,246.48,27.889,26.9115,25.5475,24.633,24.9935,24.9555,25.539,27.1385,26.4725,24.0305,24.141,24.7895,24.796,27.03,30.321,29.3975,25.8985,25.849,26.1605,25.71,25.923,29.2775,27.9585,26.1825,25.742,25.468,25.607,26.134,17.963,15.626,13.2015,261.585
3,16.75,0.508857684267019,-3.71453672312791,1.05202800642073,423.511709422264,24.175166705125,417.647110105263,423.858347299604,24.3022524890765,418.458810700326,423.710489975638,24.4665414585371,417.796592030928,424.884203412366,24.622862832334,417.466855711712,3.84307572906192,29.4217517445546,0.336308916253614,2.58,1.945,0.52,27.00195,27.594,27.1468,27.3182,28.0172,101.2463,64.625,12.7156,29.185,28.33,29.31,125.1,268.01,255.9,43.235,419.8,484.55,422.1,489.6,550.195,515.01,498.375,514.77,40.57,104.43,78.2,148.64,27.526,26.7735,25.539,24.628,24.993,24.9555,25.5385,26.9565,26.356,24.011,24.1075,24.8095,24.787,27.0285,29.78,29.107,25.9235,25.8885,26.159,25.7105,25.923,28.849,27.8275,26.198,25.751,25.466,25.6075,26.1345,13.7245,14.446,12.442,157.455
3,17.25,0.394022170995326,-3.64833685218824,0.943259851154277,424.127498916345,24.464958620969,418.624471151473,424.313041794043,24.9331004052501,418.913101442623,424.31883137904,24.4732081557651,419.021499957237,424.796414822407,25.2435535265787,418.822064891753,3.34033402051455,29.0342031760423,0.25935951756698,2.37,1.84,0.47,26.70785,27.3715,26.6972,26.958,27.0631,101.26952,66.39,12.06235,27.625,27.3,28.11,105.05,165.94,164.9,26.8,425.8,476.25,424.5,479.6,346.3,332.18,315.48,321.62,23.56,67.22,49.87,105.55,27.252,26.608,25.5155,24.623,24.992,24.956,25.539,26.638,26.204,24.001,24.1,24.802,24.788,27.03,29.1615,28.5365,25.8535,25.8935,26.161,25.711,25.9235,28.292,27.6075,26.1935,25.7525,25.466,25.6075,26.133,11.282,12.785,11.2895,87.875
3,17.75,0.388691035370729,-3.01853131980668,0.878664048888824,426.19430672557,24.4448664098952,419.137734269692,426.114456776841,24.439585730153,419.329185260586,426.354102685755,24.6633067867115,419.817556725806,427.737861102872,24.7806024960907,421.115333714052,3.25995485232068,28.6468796148415,0.179078704726326,2.25,1.675,0.45,26.29265,26.833,26.3126,26.2337,25.9704,101.28508,69.7,10.30855,25.99,25.96,26.53,61.9,83.255,80.5,13.72,425.45,468.3,427,469.2,180.72,172.82,160.775,143.3,11.8,44.27,27.84,56.835,26.9645,26.332,25.469,24.621,24.991,24.9555,25.539,26.307,25.836,24.014,24.066,24.81,24.8155,27.0295,28.42,27.949,25.7425,25.8785,26.1625,25.711,25.9235,27.758,27.3435,26.1915,25.75,25.466,25.608,26.133,7.861,10.836,10.139,23.69
3,18.25,0.33544057022769,-3.44143060868929,0.703368984626801,427.562504558573,25.4238419131438,420.40037059979,428.536063624261,25.4537178217536,421.590025282136,428.683288349472,25.0018736990254,422.61685877193,430.343837921157,25.2970191640812,425.141892824723,2.86154070700913,28.0847587688307,0.194030873684961,1.65,1.33,0.31,25.73705,26.1895,25.6544,25.4736,24.79595,101.30397,72.62,9.23115,24.68,24.84,24.76,25.4,26.39,27.6,4.2,420.85,460.85,419.2,458,62.595,54.74,53.51,50,3.95,16.8,10.67,21.865,26.5785,26.164,25.4105,24.618,24.99,24.955,25.539,25.925,25.57,24.014,24.0465,24.812,24.784,27.0315,27.666,27.534,25.657,25.836,26.164,25.7115,25.924,27.26,27.0285,26.168,25.744,25.464,25.6085,26.1295,3.164,8.8215,7.941,-15.87
3,18.75,0.213949448133683,-3.12105836657547,0.579329356700345,431.255039876115,25.3842148797661,422.791219626229,432.401080998095,25.1966266930393,426.446984395028,433.149931321146,25.366323006704,429.65059225817,442.876529315208,25.6595278318502,433.35592939088,2.18328866843923,27.4928474532485,0.223679419896337,1.29,0.96,0.22,25.14105,25.426,24.9346,24.8106,23.7179,101.333695,75.915,7.74525,23.54,23.67,23.27,2.6,-0.19,3.7,0.535,414.1,452.7,415.3,447.9,5.61,4.9,4.95,5.07,0.27,2.07,1.27,2.465,26.285,25.9665,25.347,24.6115,24.99,24.955,25.5385,25.55,25.364,24.007,24.0095,24.7755,24.7765,27.031,27.032,26.989,25.5325,25.7925,26.162,25.7115,25.924,26.755,26.724,26.129,25.739,25.464,25.606,26.131,1.045,7.225,6.2,-39.63
3,19.25,0.156084850744419,-3.65536849205866,0.440979737983525,433.702710665009,25.0620967787776,425.657065153271,438.139702549735,24.8254560612939,428.54824224183,439.445977099974,25.0379190325002,431.222025075949,449.273984253225,25.2701230771572,441.388333989839,1.95423752355327,26.9738444710209,0.23573107698191,1.14,0.82,0.16,24.5283,24.8675,24.2873,23.8942,22.7642,101.36348,78.445,6.7124,22.62,23.01,22.32,0.2,-2.535,1.4,0.215,407.1,447.4,410.3,440.9,-0.1,-0.32,-0.13,-0.02,-0.34,-0.03,0.08,0.11,26.0355,25.764,25.301,24.6025,24.9895,24.9545,25.5385,25.182,25.101,23.997,23.988,24.721,24.788,27.0305,26.372,26.4315,25.354,25.7325,26.1585,25.71,25.9245,26.3165,26.443,26.0745,25.736,25.461,25.6035,26.1235,-1.4145,5.561,4.287,-43.015
3,19.75,0.114044460460684,-3.07631787276371,0.362270074363313,433.316153714471,25.1146851948116,428.870766552782,439.404535447456,25.0754965358599,432.357019636364,446.467178849783,25.4110274449752,434.405367803279,455.586985976388,24.9455701426579,459.498888418301,1.35319883599325,26.4765322340454,0.219383751764841,0.83,0.57,0.14,23.9601,24.2755,23.5747,23.25455,22.0698,101.38675,80.12,6.1745,22.17,22.28,21.4,0.2,-2.38,1.4,0.38,401.25,444.9,402.8,435.6,-0.12,-0.33,-0.14,-0.04,-0.33,-0.05,0.07,0.1,25.7705,25.591,25.2605,24.593,24.989,24.9545,25.5385,24.801,24.953,24.011,23.955,24.678,24.7835,27.031,25.838,26.0755,25.1875,25.659,26.156,25.7105,25.9245,25.8765,26.189,26.0375,25.733,25.46,25.6035,26.1245,-3.851,3.8045,2.4875,-47.12
3,20.25,0.103550819339571,-1.63335837332399,0.337909403545264,435.87045650714,24.7041986119783,430.373380005587,439.507633390303,25.0948250846165,435.522820074563,447.868125840226,25.1104366811528,445.462961367133,487.118760806922,24.5595180145986,463.393462958763,1.2439716628652,26.2157998203737,0.209407611096086,0.7,0.485,0.12,23.58145,23.7155,23.2397,22.85455,21.5806,101.42836,81.765,5.33525,21.76,22.11,21.24,0.2,-2.645,1.4,0.535,399.05,442.6,403.6,431.5,-0.115,-0.33,-0.14,-0.03,-0.31,-0.05,0.07,0.1,25.54,25.463,25.222,24.581,24.9885,24.9545,25.538,24.535,24.754,23.985,23.9255,24.6255,24.7775,27.0325,25.3485,25.795,25.0205,25.574,26.1545,25.713,25.9245,25.4945,25.9715,25.997,25.718,25.458,25.604,26.1225,-5.531,2.0385,1.274,-46.205
3,20.75,0.084568146512268,-2.61436972045785,0.332997691889996,441.168463682159,24.9602789964595,433.117773965952,446.99700056017,24.9063471003408,441.046235986842,451.101850279181,25.0961214735593,451.520123370708,475.824199906178,24.517484146305,473.384607155563,1.19862474122235,25.8439879673927,0.223902392037285,0.735,0.48,0.12,23.0857,23.366,22.7307,22.4312,21.4618,101.459465,83.89,4.5823,21.33,21.71,20.68,0.2,-2.69,1.4,0.505,389.7,440.15,401,430.2,-0.115,-0.33,-0.14,-0.04,-0.28,-0.06,0.07,0.095,25.3725,25.35,25.187,24.57,24.9885,24.9545,25.538,24.293,24.608,23.978,23.8995,24.583,24.7715,27.0325,24.9325,25.373,24.876,25.5025,26.156,25.7155,25.9255,25.1415,25.76,25.9275,25.7135,25.458,25.6045,26.1225,-7.478,0.816,0.055,-49.15
3,21.25,0.0790117872209569,-3.08354589353794,0.301408648487605,445.623344572019,24.7651596619137,440.490454350649,459.211527695565,24.7253838612771,450.5611326536,476.407857067173,24.8005956717494,464.504613440253,513.934190990026,24.6955989726324,494.020166615385,0.864029277517363,25.4670933075032,0.258659845797455,0.515,0.43,0.1,22.8238,22.859,22.4512,22.1424,21.0348,101.48796,84.875,4.139,20.725,21.42,20.17,0.2,-2.545,1.35,0.555,393.3,437.7,401,427.6,-0.115,-0.33,-0.14,-0.04,-0.31,-0.06,0.07,0.09,25.2375,25.2275,25.1375,24.56,24.9885,24.9545,25.538,24.168,24.444,23.956,23.851,24.573,24.7725,27.033,24.614,25.1275,24.74,25.464,26.1565,25.7165,25.9255,24.9075,25.571,25.8805,25.705,25.46,25.6045,26.121,-9.4625,-0.5115,-1.205,-45.43
3,21.75,0.0668009014221864,-2.74807108136022,0.294503057982218,451.222460986923,24.5961799819686,438.105819221375,464.722413119017,24.6249795277692,450.786216432,473.139528329683,24.6065333657643,466.149199937908,528.903585151671,23.9968245350008,523.633937672131,0.763710068618423,25.1150620531255,0.220956429217546,0.49,0.35,0.1,22.5355,22.4875,22.0757,21.85735,20.5939,101.51,87.04,3.7562,20.545,20.7,19.4,0.25,-2.57,1.45,0.57,387.95,435.1,398.6,423.6,-0.115,-0.33,-0.14,-0.04,-0.32,-0.07,0.07,0.09,25.058,25.06,25.079,24.5525,24.9885,24.9545,25.538,24.031,24.372,23.94,23.8045,24.564,24.7765,27.0315,24.3265,24.8775,24.622,25.43,26.157,25.7165,25.9255,24.7665,25.364,25.84,25.7015,25.46,25.6045,26.124,-10.076,-1.945,-2.319,-48.94
3,22.25,0.0688772679252826,-1.60239532706532,0.288915046765736,455.260050942832,24.5084294874532,442.693609283578,468.44516302763,24.4044462403192,460.787811316456,486.465804363156,24.288954362957,473.618449344262,548.501614715565,23.6253109566898,535.692787483607,0.745758803844649,24.9155467754671,0.236518021143456,0.48,0.36,0.09,22.3515,22.445,21.9136,21.5455,19.9571,101.51543,87.82,3.3019,20.145,20.28,18.9,0.2,-2.375,1.4,0.715,385.9,433.95,399.5,420.9,-0.11,-0.33,-0.14,-0.04,-0.3,-0.07,0.07,0.09,24.8495,24.9115,25.022,24.546,24.989,24.9545,25.538,23.835,24.298,23.946,23.7565,24.555,24.78,27.0305,24.0825,24.607,24.5005,25.397,26.1565,25.7165,25.9255,24.621,25.248,25.8015,25.6975,25.461,25.6045,26.1255,-11.097,-2.714,-3.008,-50.005
3,22.75,0.0648879987592172,-1.58230207386011,0.269968106951234,462.148363482058,24.2542313840003,446.878197232143,487.237653920354,24.1488596628057,465.026283737596,496.205557724964,24.032707340876,470.815741663399,574.653944191226,23.2865077229808,549.831836105263,0.757932093910848,24.626531932668,0.263063766298473,0.47,0.35,0.09,22.1635,22.2965,21.6298,21.2404,19.5862,101.51393,88.875,3.0844,19.78,20.11,18.41,0.3,-2.375,1.4,0.695,382.55,431.6,396.3,418.5,-0.11,-0.33,-0.14,-0.04,-0.32,-0.08,0.06,0.09,24.6795,24.7785,24.967,24.539,24.989,24.955,25.5375,23.666,24.169,23.95,23.724,24.5455,24.7805,27.03,23.7635,24.4395,24.3555,25.367,26.155,25.717,25.9255,24.389,25.113,25.7585,25.6895,25.461,25.6045,26.1245,-11.996,-3.848,-3.962,-50.8
3,23.25,0.0676137674718625,-2.01705907554753,0.255476148198067,470.045656846781,23.9193918085484,463.824605420195,490.140434846075,23.8524526382795,467.367887786184,517.78419327191,23.7905888945473,479.006186363934,575.650632600062,22.5837273195602,582.501194758117,0.715622756964742,24.2928023658414,0.231154348294944,0.46,0.36,0.08,21.7458,21.8845,21.2412,20.973,19.2572,101.5043,89.67,2.7678,19.33,19.49,18.07,0.3,-2.57,1.5,0.63,377.95,427.9,396.3,415.6,-0.12,-0.33,-0.14,-0.04,-0.28,-0.09,0.06,0.09,24.51,24.645,24.9155,24.532,24.9895,24.955,25.5375,23.49,24.001,23.953,23.681,24.522,24.778,27.0305,23.484,24.2085,24.22,25.3035,26.154,25.717,25.926,24.2275,24.9805,25.729,25.6785,25.462,25.6045,26.1225,-12.359,-4.672,-4.914,-50.26
3,23.75,0.0696362801465921,-0.453403429421273,0.268126776590398,467.790625155417,23.6285465186793,460.473181502203,478.605056982686,23.7254699846433,473.755886448131,509.01229347458,23.5074711690316,490.260350865574,604.957187971431,22.3472744700336,577.314742822785,0.748019011854274,24.122449684198,0.267841525313302,0.46,0.36,0.09,21.4503,21.6025,21.0823,20.6344,19.0914,101.49297,91.285,2.21455,19.15,19.42,17.79,0.2,-2.45,1.4,0.725,378.35,428.25,395.4,413.6,-0.115,-0.33,-0.14,-0.04,-0.31,-0.08,0.06,0.09,24.3505,24.5305,24.8655,24.5245,24.99,24.955,25.5375,23.295,23.915,23.956,23.624,24.478,24.7815,27.0295,23.316,24.012,24.1105,25.27,26.1555,25.717,25.9265,24.075,24.8385,25.684,25.6725,25.462,25.6045,26.123,-13.965,-5.683,-5.7065,-51.18
4,0.25,0.0596610420466251,-1.51610853436556,0.291325987471947,459.687499236999,26.3316776546402,469.7828775623,475.209430711552,26.3975552360348,472.959210957237,504.105946882868,26.2966038385436,497.783761831925,600.127809389411,25.3777766037659,578.884510751484,0.819592929903443,25.0911260101058,0.231272638578148,0.445,0.345,0.11,22.40025,22.373,21.9829,21.6152,20.0576,101.36535,91.65,2.24,19.88,20.56,18.915,0.2,-2.74,1.45,0.6,385.1,435.85,397.9,419.85,-0.11,-0.34,-0.13,-0.04,-0.215,-0.09,0.06,0.13,25.081,25.3495,25.846,25.556,25.785,25.3405,25.636,23.7385,24.5085,25.078,24.372,25.4195,25.107,26.794,24.074,24.8875,25.548,26.7655,26.663,26.324,26.2845,25.0835,25.896,26.7205,26.698,26.1345,25.953,26.2575,-13.856,-7.074,-6.732,-54.11
4,0.75,0.0615569615486853,-0.705141963801003,0.249371980374476,466.342586536291,25.7803535542109,468.102598869469,492.809755456673,26.0987175650993,497.227914442235,515.075047412355,25.8042120003649,514.395410721628,581.234275907737,25.4901590077569,583.133845941747,0.767504215845921,24.7744758598853,0.234922709173279,0.45,0.34,0.11,22.1757,22.25,21.71145,21.1328,19.8997,101.34171,92.595,2.1016,19.7,20.31,18.75,0.3,-2.485,1.5,0.605,385.85,433.65,398.85,418.7,-0.11,-0.335,-0.13,-0.04,-0.18,-0.1,0.06,0.13,24.913,25.2325,25.817,25.5495,25.786,25.3405,25.6365,23.531,24.327,25.064,24.291,25.3775,25.106,26.7935,23.884,24.7255,25.407,26.7075,26.6655,26.3255,26.2845,24.9065,25.7495,26.6755,26.6885,26.1355,25.9535,26.257,-15.426,-8.0365,-7.3425,-53.14
4,1.25,0.0594345840138464,-1.54685403220327,0.254919249839221,466.214052770772,26.0470632403645,476.830582290514,483.461970943998,25.7918324750278,501.720801301653,514.357029196555,25.4914172176888,522.810018628018,576.466794617744,25.2320886588954,601.194447829657,0.826709140297139,24.5505700732455,0.245324315613028,0.47,0.365,0.11,21.99765,22.1185,21.56265,20.818,19.8804,101.304445,93.165,1.88065,19.745,19.945,18.665,0.3,-2.555,1.5,0.63,385.4,431.2,397.85,415.8,-0.11,-0.34,-0.13,-0.04,-0.175,-0.1,0.05,0.135,24.7705,25.12,25.771,25.5395,25.787,25.341,25.636,23.4405,24.19,25.049,24.209,25.3335,25.107,26.7955,23.6305,24.6075,25.287,26.6825,26.6645,26.3245,26.2855,24.787,25.6095,26.62,26.6785,26.1355,25.9535,26.254,-15.778,-9.105,-7.924,-53.235
4,1.75,0.0658320051491152,-0.38461839351766,0.301567370502444,476.03322852643,25.5092550408842,476.690586831465,496.510355605694,25.4155599547198,479.143809070288,519.005383848623,25.2046302429787,525.937459219178,597.36092483791,24.8825638016699,603.854076837061,0.79690377185892,24.3069191542,0.239960257901351,0.43,0.325,0.11,21.80995,21.814,21.38545,20.69195,19.6068,101.280435,93.99,1.5578,19.485,19.91,18.48,0.3,-2.42,1.5,0.57,386.2,429.9,399.25,415.65,-0.1,-0.34,-0.13,-0.04,-0.17,-0.1,0.05,0.12,24.673,24.977,25.72,25.526,25.7885,25.3405,25.637,23.2835,24.0805,25.033,24.1435,25.2975,25.107,26.795,23.437,24.4525,25.1385,26.647,26.665,26.3245,26.2855,24.6715,25.484,26.565,26.6625,26.1365,25.955,26.254,-16.521,-9.7905,-8.636,-51.92
4,2.25,0.0592196739137969,-1.31658924078458,0.254914817308025,477.134856959879,25.4824156728091,464.167831455149,500.761986613006,25.0635641651672,507.907944996774,521.745510054093,25.1123674846234,537.566700012048,597.126947396282,24.7977909230897,613.262915689769,0.763773542448664,23.9377102336823,0.214029212006119,0.415,0.34,0.11,21.64675,21.678,21.168,20.3945,19.4089,101.25374,94.35,1.3832,19.165,19.705,18.2,0.3,-2.375,1.5,0.605,387.1,428.75,396.6,415.8,-0.11,-0.34,-0.13,-0.04,-0.18,-0.105,0.05,0.12,24.562,24.8435,25.668,25.5085,25.789,25.341,25.637,23.089,23.96,25.015,24.0855,25.275,25.109,26.795,23.2125,24.2795,25.0575,26.608,26.667,26.3255,26.2855,24.554,25.366,26.5205,26.6445,26.1375,25.955,26.258,-16.127,-10.178,-9.303,-51.565
