DOY2,HR2,USTAR,TA,WS,FC,SC,H,LE,G,RH,PA,NETRAD,PPFD_IN,SW_IN,CO2,VPD,TS_1_1_1,TS_1_2_1,NEE
8,1.25,0.1065,13.44,0.4795,1.59,0.233,-20.86,-1.385,-9.95,64.3,88.2,-49.185,0,0,355.18,5.435,13.24,18.14,2.021
8,1.75,0.0985,13.195,0.5275,1.61,0.208,-24.585,-1.9,-10.203,64.735,88.2,-45.94,0,0,354.87,5.525,12.88,18.045,2.056
8,2.25,0.0985,12.76,0.5475,1.6685,0.159,-21.19,-0.85,-10.4915,64.735,88.2,-45.06,0,0,355.85,5.62,12.28,17.99,2.0045
8,2.75,0.102,12.52,0.5235,1.82,0.158,-27,-1.13,-10.7535,65.965,88.1505,-43.895,0,0,355.765,5.405,11.975,17.765,2.06
8,3.25,0.1075,12.1,0.527,1.73,0.1135,-19.79,-1.435,-10.8335,65.585,88.101,-43.59,0,0,355.83,4.91,11.62,17.56,2.0135
8,3.75,0.104,12.13,0.5145,1.7065,0.0685,-23.82,-0.89,-10.9735,66.12,88.1505,-43.77,0,0,356.225,5,11.165,17.375,1.709
8,4.25,0.1015,12.08,0.4845,1.796,0.1235,-22.25,-0.295,-11.014,66.86,88.1505,-43.17,0,0,355.68,4.995,10.84,17.265,1.8545
8,4.75,0.0845,11.98,0.538,1.595,0.088,-19.225,-0.71,-11.118,67.76,88.2,-41.13,0,0,356.27,4.67,10.745,17.105,1.91
8,5.25,0.1025,11.89,0.471,1.173,-0.194,-17.5,-0.38,-10.812,67.465,88.2,-34.435,16.285,6.1515,355.81,4.395,10.73,16.96,1.07
8,5.75,0.082,12.805,0.405,0.4235,-0.533,-11.23,1.24,-10.478,66.18,88.2,1.8055,53.035,47.155,353.79,4.825,10.695,16.76,-0.2275
8,6.25,0.101,13.7,0.284,-0.858,-0.7345,-5.99,8.43,-8.316,62.37,88.2,58.795,138.45,141.65,353.78,5.63,10.72,16.27,-1.747
8,6.75,0.167,14.765,0.1145,-3.848,-0.831,24.4,30.99,-4.307,59.36,88.2,132.2,433.35,228.25,351.855,7.055,10.27,15.07,-4.7785
8,7.25,0.261,16.3555,0.327,-4.3465,-0.691,68.665,52.66,1.3155,53.62,88.2,204.8,605.65,312.55,351.25,8.88,9.4,13.63,-5.116
8,7.75,0.291,17.235,0.622,-3.9485,-0.473,112.165,60.875,6.914,49.805,88.2,280.35,791.5,404.75,351.22,10.13,11.43,13.66,-4.4755
8,8.25,0.298,18.64,0.763,-4.2515,-0.267,154.22,68.99,12.9915,46.235,88.2,349.25,955.5,484.85,351.51,11.465,14.19,14.225,-4.4725
8,8.75,0.306,19.41,0.84,-3.962,-0.191,183.43,81.83,19.088,43.53,88.2,408.9,1073,559.9,350.055,13.015,17.095,14.32,-4.1535
8,9.25,0.3845,19.98,0.895,-3.827,-0.1925,226.905,91.13,25.248,38.645,88.2,478.8,1214.5,632.15,349.88,14.32,19.92,14.525,-3.9715
8,9.75,0.372,20.44,1.08,-3.72,-0.171,247.41,104.39,30.093,34.085,88.2,533.75,1361.5,692.9,349.49,15.77,22.33,14.835,-3.973
8,10.25,0.38,21.495,1.125,-3.455,-0.208,273.365,98.41,31.044,31.525,88.2,571.85,1475,744,348.94,17.02,24.455,15.185,-3.754
8,10.75,0.402,21.915,1.186,-3.32,-0.21,305.23,101.58,35.583,30.345,88.2,617.25,1555,784.5,348.27,18.635,26.24,15.385,-3.665
8,11.25,0.445,22.44,1.3105,-3.577,-0.1755,314.36,103.83,37.853,27.91,88.101,638.35,1609.5,811,348.52,19.575,26.645,15.785,-3.711
8,11.75,0.4405,22.74,1.48,-3.199,-0.184,313.81,101.665,38.165,26.265,88.101,644.4,1630,822.5,348.185,20.38,29.365,15.92,-3.35
8,12.25,0.4675,23.455,1.5105,-2.447,-0.1785,327.29,97.68,40.829,25.6,88.101,652.3,1652,830.5,347.9,21.87,31.765,16.56,-2.67
8,12.75,0.5125,23.645,1.6295,-2.554,-0.138,332.515,96.53,41.2615,25.21,88.101,648,1640,822.5,347.53,22.11,33.11,16.8,-2.631
8,13.25,0.5065,23.97,1.6265,-2.39,-0.109,311.65,97.21,40.033,24.56,88.101,627,1594,801.5,347.32,22.765,33.72,17.06,-2.493
8,13.75,0.5705,24.295,1.847,-1.803,-0.064,308.92,87.415,36.87,23.94,88.101,594.1,1517.5,768,347.365,23.115,34.345,17.02,-1.941
8,14.25,0.546,24.605,1.878,-2.287,-0.038,297.665,85.885,33.859,24.44,88,551.75,1445.5,725,347.14,23.57,34.545,17.185,-2.281
8,14.75,0.6005,24.665,1.826,-2.0335,0.0055,271.985,75.985,28.9925,26.21,88,503.05,1333.5,671.5,347.355,23.99,34.53,17.375,-1.958
8,15.25,0.6035,24.33,1.966,-1.919,-0.0035,235.555,69.155,24.7755,26.055,88,449.25,1219.5,606.8,347.76,23.41,34.53,17.915,-1.775
8,15.75,0.598,24.4,1.9815,-1.911,-0.008,199.57,64.025,20.246,25.925,88,384,1082,535.95,347.965,23.6,34.045,18.115,-1.907
8,16.25,0.5755,24.02,1.8485,-1.436,0.08,143.71,54.455,15.535,26.77,88,310.3,907.5,451.9,348.02,23.44,33.025,18.365,-1.336
8,16.75,0.59,23.61,1.7655,-1.176,0.118,114.245,47.875,12.251,27.845,88,241.3,727,367.25,347.82,22.32,31.525,18.6,-1.158
8,17.25,0.585,23.09,1.802,-0.961,0.171,69.255,35.575,9.608,30.235,88,169.4,544.4,281.35,348.545,21.405,30.185,18.76,-0.799
8,17.75,0.5355,22.385,1.69,-0.377,0.226,25.975,25.555,6.012,32.745,88,91.9,366.5,196.45,348.87,19.695,27.57,18.91,-0.1065
8,18.25,0.478,21.745,1.5415,0.303,0.352,-9.695,13.99,2.2955,36.145,88,23.08,210.55,102.55,349.43,17.795,25.185,19.065,0.644
8,18.75,0.465,20.7,1.3725,0.8465,0.4575,-23.535,3.805,0.0055,40.14,88.101,-35.62,58.005,21.1,350.24,15.525,23.51,19.27,1.4925
8,19.25,0.404,19.055,1.145,1.7115,0.5245,-35.095,-0.78,-2.75,44.765,88.101,-56.96,8.725,3.8225,351.24,13.055,21.995,19.37,2.2355
8,19.75,0.3945,17.995,0.995,1.982,0.436,-37.125,-2.3,-4.8115,47.995,88.101,-57.88,0,0,351.47,11.215,20.755,19.375,2.665
8,20.25,0.335,17.21,0.9655,1.973,0.398,-39.63,-2.93,-6.075,51.76,88.101,-55.865,0,0,352,10.045,19.67,19.335,2.308
8,20.75,0.268,16.595,0.8215,1.7645,0.3095,-37.835,-2.35,-6.8185,54.325,88.101,-55.09,0,0,352.59,9.13,18.705,19.215,2.0715
8,21.25,0.297,15.8905,0.762,2.043,0.205,-39.415,-2.275,-7.234,56.28,88.101,-52.71,0,0,353.26,8.52,17.755,19.04,2.24
8,21.75,0.25,15.455,0.7815,1.654,0.153,-37.01,-1.845,-7.7025,56.87,88.101,-51.48,0,0,353.56,7.795,17.06,18.895,1.8315
8,22.25,0.2325,15.305,0.855,1.6825,0.1785,-34.375,-3.18,-8.026,57.33,88.101,-51.24,0,0,353.66,7.59,16.39,18.855,2.043
8,22.75,0.1975,14.685,0.672,1.802,0.196,-32.45,-2.075,-8.2835,58.6,88.1505,-50.595,0,0,354.39,7.17,15.705,18.69,2.223
8,23.25,0.1435,14.25,0.539,1.872,0.194,-28.55,-1.74,-8.9845,59.64,88.2,-50.755,0,0,354.24,6.565,15.065,18.625,2.283
8,23.75,0.142,14.125,0.6165,1.8165,0.207,-23.88,-0.995,-9.343,60.925,88.1505,-49.545,0,0,354.375,6.345,14.59,18.525,2.24
9,0.25,0.0905,12.025,0.4405,1.021,0.15,-15.38,-1.2,-9.5615,61.88,88,-42.345,0,0,356.52,5.335,10.855,14.995,1.0405
9,0.75,0.0875,11.195,0.5685,1.0665,0.1275,-18.535,-1.175,-9.911,62.435,88,-40.365,0,0,356.96,4.94,10.385,14.915,0.996
9,1.25,0.088,11.065,0.5535,0.987,0.12,-15,-0.66,-10.123,62.575,88,-39.5,0,0,357.29,5,9.945,14.855,1.068
9,1.75,0.081,10.85,0.511,0.877,0.134,-14.425,-0.81,-10.355,61.845,88,-36.45,0,0,357.58,4.675,9.595,14.71,0.989
9,2.25,0.077,11.085,0.587,1.058,0.093,-16.26,-0.98,-10.0235,60.965,88,-34.505,0,0,357.87,4.685,9.055,14.635,1.011
9,2.75,0.0845,11.495,0.5775,0.978,0.089,-15.4,-0.625,-10.2885,61.98,88,-33.735,0,0,358.255,4.69,8.835,14.555,0.936
9,3.25,0.084,11.17,0.5015,0.898,0.097,-15.645,-0.88,-10.305,62.955,88,-33.61,0,0,357.78,4.47,8.625,14.415,0.926
9,3.75,0.081,10.495,0.413,0.95,0.141,-17.255,-0.755,-10.3445,64.17,88,-36.28,0,0,358.45,4.115,8.125,14.31,0.927
9,4.25,0.093,10.705,0.408,1.0135,0.1155,-16.385,-0.585,-10.4835,66.225,88,-34.91,0,0,358.2,4.315,7.88,14.22,1.061
9,4.75,0.0785,10.505,0.517,0.9285,0.15,-13.35,-0.175,-10.73,67.31,88,-35.07,0,0,358.26,4.49,7.62,14.14,0.9345
9,5.25,0.074,10.12,0.5045,0.98,0.0175,-16.2945,-0.64,-10.925,66.775,88,-34.25,0,0,358.11,4.31,7.38,14.06,0.9745
9,5.75,0.0835,9.775,0.59,0.814,-0.064,-16.54,-0.57,-10.8995,64.791,88,-27.89,11.15,5.0865,358.255,4.22,7.17,13.955,0.801
9,6.25,0.079,10.205,0.494,0.547,-0.454,-11.46,-0.075,-9.752,64.21,88,-3.3565,68.105,40.65,358.73,4.65,7.025,13.67,-0.098
9,6.75,0.079,11.545,0.2865,-0.076,-0.896,-4.76,3.83,-7.0885,61.7,88,50.435,222.3,125.8,357.39,5.46,6.536,12.775,-1.1685
9,7.25,0.124,13.3,0.1815,-2.154,-0.853,7.58,16.74,-2.8445,54.18,88,115.5,389.75,210.6,356.47,6.825,6.4035,11.32,-3.256
9,7.75,0.1895,14.9,0.225,-3.182,-0.6895,59.75,34.79,2.4665,49.38,88,192.65,561.7,301.55,355.92,8.5,7.45,10.79,-3.754
9,8.25,0.2315,16.09,0.5445,-2.965,-0.351,99.915,43.01,7.5115,45.445,88,263.75,721,387.9,355.425,9.365,9.63,10.885,-3.347
9,8.75,0.294,16.82,0.7055,-3.075,-0.2115,132.625,47.92,13.05,42.155,88,330.45,885,466.1,355.22,10.805,12.03,11.455,-3.4065
9,9.25,0.321,17.595,0.901,-3.228,-0.149,169.99,54.52,17.6715,38.675,88,385.6,1006.5,529.65,355.07,11.725,14.515,11.845,-3.423
9,9.75,0.333,18.21,1.0135,-3.221,-0.175,204.175,57.85,20.5005,36.365,88,441.75,1116.5,567.35,353.56,13.175,16.795,12.35,-3.383
9,10.25,0.374,18.865,1.109,-2.912,-0.17,224.42,57.665,26.9555,32.885,88,489.9,1243.5,625.75,353.61,14.545,18.725,12.895,-3.033
9,10.75,0.401,19.43,1.158,-2.6735,-0.179,262.7,63.8355,31.609,31.05,88,518.6,1328.5,677.9,353.62,15.59,19.8,13.15,-2.8715
9,11.25,0.399,20.415,1.2135,-2.6,-0.181,276.81,67.73,27.378,29.445,88,544.2,1404.5,710.5,352.98,16.645,22.02,13.52,-2.846
9,11.75,0.405,20.765,1.263,-2.225,-0.186,293.89,66.92,27.788,28.14,88,550.4,1418.5,715.5,353.04,18.125,23.935,13.28,-2.375
9,12.25,0.4595,21.67,1.398,-2.071,-0.1795,286.055,59.19,29.854,26.87,87.9,541.55,1403.5,710.5,352.38,19.43,23.815,13.215,-2.2985
9,12.75,0.487,21.73,1.525,-1.818,-0.117,281.475,59.275,29.809,26.215,87.9,534.95,1388.5,692.85,352.27,19.52,21.99,13.695,-1.978
9,13.25,0.4895,22.025,1.6215,-1.836,-0.1185,296.34,57.67,25.358,26.515,87.9,532.1,1340,672.8,351.705,19.965,22.22,13.885,-1.905
9,13.75,0.517,21.95,1.667,-1.6535,-0.092,281.97,55.44,24.8315,26.055,87.9,499.45,1280,647.9,351.305,20.025,23.615,13.855,-1.756
9,14.25,0.545,21.94,1.7495,-1.535,-0.0705,257.01,52.595,24.898,26.33,87.9,428.05,1167,585.1,351.33,19.56,25.625,14.275,-1.57
9,14.75,0.5235,22.15,1.6975,-1.651,-0.015,213.95,42.73,18.881,27.195,87.9,386.9,1060,476.55,351.565,19.54,25.995,14.315,-1.5925
9,15.25,0.5115,22.04,1.774,-1.211,0.0285,180.9,38.89,14.6765,27.7,87.9,323.85,915.5,165.35,351.635,18.735,24.845,14.685,-1.165
9,15.75,0.5745,21.795,1.7585,-1.198,0.077,138.275,30.605,11.414,29.145,87.9,260.4,756,148.3,352.2,18.45,23.42,14.86,-1.112
9,16.25,0.562,21.375,1.8415,-0.987,0.102,98.005,23.585,9.74,30.395,87.9,186.45,572.1,121.75,352.24,17.915,22.645,15.08,-0.873
9,16.75,0.52,20.86,1.76,-0.74,0.2175,53.14,15.055,6.7825,31.44,87.9,109.2,388.8,134.3,351.925,17.04,21.7,15.27,-0.538
9,17.25,0.489,20.405,1.547,-0.198,0.2805,14.85,10.43,3.871,32.6955,87.9,35.22,180.85,103.15,352.185,15.91,20.715,15.34,0.1065
9,17.75,0.4195,18.99,1.2315,0.3125,0.419,-11.45,3.55,0.924,35.21,87.9,-14.25,59.44,30.8,352.5,14.305,19.625,15.54,0.78
9,18.25,0.358,17.62,1.06,0.686,0.498,-22.545,0.265,-1.552,40.34,87.9,-44.475,14.725,6.768,354.43,12.145,18.175,15.75,1.312
9,18.75,0.314,16.236,1.0615,1,0.465,-29.4,-0.31,-3.4135,45.455,87.9,-49.975,0,0,355.445,10.22,16.9,15.88,1.486
9,19.25,0.307,15.49,1.0075,1.323,0.4155,-32.6,-1.245,-5.042,48.73,87.9,-50.81,0,0,355.84,9.2,16.06,15.86,1.703
9,19.75,0.261,14.825,0.831,1.148,0.3485,-31.29,-2.325,-5.7855,51.07,88,-48.965,0,0,356.03,8.22,15.16,15.655,1.5285
9,20.25,0.229,14.425,0.754,1.199,0.263,-26.04,-1.38,-6.741,52.94,88,-46.65,0,0,356.235,7.66,14.3,15.58,1.4805
9,20.75,0.1755,14.045,0.837,1.201,0.221,-30.375,-1.09,-7.1485,54.35,88,-46.17,0,0,356.54,7.345,13.93,15.42,1.388
9,21.25,0.201,13.57,0.74,1.071,0.1765,-23.125,-1.385,-7.469,55.27,88,-46.045,0,0,356.435,6.835,13.555,15.295,1.222
9,21.75,0.116,12.96,0.6425,0.928,0.217,-19.95,-1.075,-7.7975,56.49,88,-45.22,0,0,357.3,6.555,12.885,15.275,1.179
9,22.25,0.116,12.64,0.59,1.094,0.128,-21.09,-1.53,-8.31,58.225,88,-46.03,0,0,357.52,6.33,12.425,15.25,1.23
9,22.75,0.125,12.62,0.598,1.115,0.132,-22.065,-1.345,-8.9075,59.635,88,-44.14,0,0,357.725,5.93,11.89,15.23,1.123
9,23.25,0.1165,12.245,0.586,1.084,0.141,-18.64,-1.23,-9.3305,61.025,88,-42,0,0,357.445,5.59,11.59,15.115,1.1035
9,23.75,0.093,12.035,0.5205,1.021,0.1345,-17.1,-0.89,-9.4665,61.395,88,-39.85,0,0,357.86,5.44,11.11,14.94,1.081
10,0.25,0.081,7.045,0.6515,0.6905,0.1605,-15.695,-0.72,-12.162,67.045,88.2,-38.61,0,0,361.1,2.795,3.81,8.795,0.838
10,0.75,0.082,6.447,0.6385,0.7175,0.048,-15.09,-0.615,-12.2035,69.03,88.2,-37.17,0,0,360.945,2.805,3.6075,8.79,0.7955
10,1.25,0.0895,6.495,0.5825,0.62,0.076,-15.81,-0.6,-12.054,67.575,88.2,-37.485,0,0,361.28,2.705,3.3915,8.8,0.7065
10,1.75,0.0815,6.2345,0.5955,0.751,0.032,-12.67,-0.23,-12.1555,69.195,88.2,-37.18,0,0,361.16,2.785,3.289,8.82,0.81
10,2.25,0.0815,6.1755,0.562,0.724,0.016,-14.58,-0.375,-12.431,69.32,88.2,-35.95,0,0,361.09,2.52,3.0875,8.75,0.729
10,2.75,0.077,6.042,0.539,0.699,0.045,-18.15,-0.47,-12.661,68.82,88.2,-36.37,0,0,361.69,2.555,2.796,8.69,0.714
10,3.25,0.082,5.8445,0.5095,0.647,0.043,-15.52,-0.215,-12.5595,71.675,88.2,-36.315,0,0,361.54,2.395,2.7325,8.525,0.7685
10,3.75,0.0765,5.768,0.5285,0.894,0.01,-14.19,-0.17,-12.48,72.1,88.2,-36.79,0,0,362.045,2.595,2.7835,8.46,0.793
10,4.25,0.0675,5.5435,0.51,0.5875,0.0325,-14.75,-0.93,-12.362,70.815,88.2,-35.96,0,0,361.9,2.37,2.5925,8.39,0.6895
10,4.75,0.0755,5.584,0.505,0.595,0.0535,-15.36,-0.79,-12.532,71.25,88.1505,-33.855,0,0,362.14,2.26,2.4435,8.35,0.6415
10,5.25,0.078,5.513,0.574,0.553,0.059,-12.995,-0.32,-12.375,72.6,88.2,-36.005,0,0,362.36,2.21,2.197,8.305,0.5985
10,5.75,0.072,5.4775,0.5385,0.7255,0.0205,-13.28,-0.375,-11.877,73.8,88.2,-35.04,0,0,362.21,2.175,2.1525,8.225,0.714
10,6.25,0.064,5.6685,0.576,0.613,-0.132,-11.69,-0.07,-11.8415,74.2,88.2,-28.7,6.8975,3.0505,362.31,2.08,2.09,8.175,0.557
10,6.75,0.0825,5.2765,0.4635,0.257,-0.181,-13.68,0.25,-11.6415,70.8,88.2,-1.827,54.005,19.875,361.84,2.255,1.7165,8.045,-0.042
10,7.25,0.0885,6.407,0.325,-0.0525,-0.3405,-6.03,1.11,-9.5215,66.595,88.2,47.62,173.2,63.34,361.46,2.905,0.887,6.904,-0.648
10,7.75,0.1745,7.43,0.219,-1.167,-0.378,2.855,13.895,-6.422,61.855,88.2,100.05,219.45,140.85,360.72,3.555,1.5015,6.018,-1.708
10,8.25,0.2465,8.955,0.597,-2.509,-0.336,47.815,30.775,-0.9915,58.92,88.2,161.85,281.55,271.45,360.105,4.19,2.4615,6.0405,-2.843
10,8.75,0.3375,9.5,0.8565,-2.892,-0.296,86.835,35.315,3.1195,55.46,88.2,222.6,252.8,353.2,359.765,4.835,3.8065,6.178,-3.105
10,9.25,0.3415,9.88,0.992,-3.354,-0.183,129.005,37.045,7.313,52.61,88.2,272.2,276.3,360.65,359.43,5.375,5.508,6.6665,-3.511
10,9.75,0.368,10.23,1.0095,-3.2375,-0.195,162.145,41.635,13.121,49.075,88.2,329.6,582.8,464.05,358.81,6.06,7.465,7.39,-3.4645
10,10.25,0.3745,11.035,1.1145,-3.728,-0.1475,195.07,48.66,17.898,46.97,88.2,365.75,1010,528.85,358.53,6.62,8.63,7.96,-3.8605
10,10.75,0.424,11.66,1.253,-3.496,-0.1255,216.315,49.625,21.2905,45.805,88.2,407.6,1094,566.35,358.485,7.1,9.395,7.955,-3.782
10,11.25,0.396,12.375,1.2065,-3.214,-0.109,223.53,47.48,24.064,43.22,88.2,412.45,1132.5,583.5,358.09,7.48,10.79,8.17,-3.37
10,11.75,0.415,13.16,1.276,-3.215,-0.1705,222.59,51.26,26.5315,42.39,88.2,422.45,1122,576.95,357.64,7.78,10.75,7.85,-3.2825
10,12.25,0.398,13.45,1.302,-2.807,-0.141,217.86,48.1,24.505,39.02,88.2,419.2,1140,584.55,357.37,8.385,10.865,7.94,-2.881
10,12.75,0.451,14.02,1.472,-2.419,-0.1135,207.94,48.075,21.76,39.17,88.2,403.45,1104.5,563.7,357.435,8.85,10.485,7.845,-2.511
10,13.25,0.453,14.115,1.4455,-2.442,-0.0995,225.8,45.56,17.56,37.085,88.101,381.85,1057.5,533.8,357.52,9.195,11.08,8.225,-2.554
10,13.75,0.4945,14.645,1.527,-2.346,-0.0835,202.005,43.18,14.1495,35.095,88.101,336.65,941.5,444.25,356.845,9.655,11.885,8.285,-2.3595
10,14.25,0.466,14.675,1.5895,-2.425,-0.0595,172.655,34.55,10.569,36.635,88.101,293.5,843,387.55,356.97,9.975,12.56,8.72,-2.54
10,14.75,0.481,14.445,1.5645,-2.008,-0.011,149.29,33.395,9.571,38.13,88.101,241.85,724,251.25,356.71,9.755,11.935,8.72,-2.066
10,15.25,0.495,14.365,1.52,-1.872,0.015,118.02,26.29,6.1115,39.105,88.101,175.9,569.4,55.975,356.685,9.57,11.95,8.955,-1.832
10,15.75,0.518,14,1.523,-1.091,0.072,70.965,20.62,3.6195,40.185,88.101,109.05,402.3,55.135,357.09,9.15,11.53,9.17,-1.064
10,16.25,0.475,13.33,1.4355,-0.8245,0.142,26.45,14.215,0.499,40.99,88.101,42.76,242.05,38.47,357.22,8.77,11.21,9.265,-0.7105
10,16.75,0.405,12.585,1.258,-0.305,0.2655,-1.935,7.645,-1.565,45.855,88.101,-0.4495,115,23.81,357.175,7.685,10.675,9.415,-0.175
10,17.25,0.349,11.33,0.8765,0.4715,0.394,-20.26,2.55,-3.649,50.25,88.101,-39.92,23.745,7.905,357.55,6.48,10.06,9.435,0.779
10,17.75,0.254,9.755,0.7105,0.928,0.477,-25.72,0.03,-6.644,54.025,88.101,-49.1,0,0,357.75,5.3,9.39,9.405,1.135
10,18.25,0.206,8.825,0.7915,1.1225,0.403,-26.265,-0.665,-7.829,56.365,88.101,-50.5,0,0,358.175,4.58,8.835,9.295,1.299
10,18.75,0.19,8.605,0.7995,1.172,0.26,-25.44,-0.72,-9.0385,58.79,88.101,-48.57,0,0,358.88,4.28,8.01,9.375,1.252
10,19.25,0.169,8.025,0.755,1.178,0.1825,-22.92,-1,-9.7935,60.435,88.2,-48.26,0,0,359.11,4.08,7.315,9.39,1.287
10,19.75,0.168,8.185,0.8235,0.982,0.12,-20.21,-1.065,-10.201,62.8,88.2,-47.46,0,0,359.395,3.85,6.9085,9.245,1.231
10,20.25,0.135,7.98,0.78,1.076,0.061,-20.77,-0.8,-10.715,63.9905,88.2,-47.89,0,0,359.585,3.36,6.4945,9.09,1.092
10,20.75,0.134,7.1855,0.684,0.906,0.0375,-23.53,-1.39,-10.8815,64.5855,88.2,-45.085,0,0,360.44,3.305,6.007,9.045,0.9335
10,21.25,0.121,7.205,0.75,0.895,0.037,-19.11,-1.24,-10.826,66.19,88.2,-43.475,0,0,360.81,3.16,5.6785,8.995,0.8775
10,21.75,0.122,6.741,0.6985,0.9715,0.1015,-21.095,-0.85,-11.216,66.865,88.2,-42.11,0,0,360.715,2.965,5.3845,8.855,1.0655
10,22.25,0.111,6.7635,0.638,0.844,0.103,-18.11,-0.46,-11.5145,67.44,88.2,-40.08,0,0,360.485,2.935,5.0085,8.815,0.854
10,22.75,0.108,6.9375,0.5855,0.7905,0.0785,-16.52,-0.42,-11.729,67.15,88.2,-39.94,0,0,360.34,2.945,4.5535,8.76,0.8225
10,23.25,0.109,6.7455,0.598,0.887,0.062,-17.47,-0.36,-11.2995,66.575,88.2,-39.44,0,0,360.6,2.8,4.335,8.85,0.888
10,23.75,0.088,6.8595,0.6995,0.855,0.088,-19.11,-0.55,-11.591,65.5055,88.2,-39.14,0,0,360.83,2.55,4.0455,8.775,0.72
11,0.25,0.115,2.0355,0.626,0.926,0.094,-6.94,0.79,-8.418,83.1,88.2,-21.845,0,0,366.375,1.28,1.3555,4.4565,0.77
11,0.75,0.094,1.842,0.5305,0.677,0.169,-10.6,0.57,-8.1505,83.85,88.2,-25.435,0,0,366.19,1.24,1.342,4.499,0.812
11,1.25,0.098,1.856,0.4925,0.726,0.148,-11.48,0.97,-8.047,83.5,88.2,-23.135,0,0,365.97,1.195,1.344,4.427,0.694
11,1.75,0.121,1.876,0.49,0.921,0.051,-17.575,0.13,-8.0055,82.75,88.2505,-20.855,0,0,365.17,1.14,1.3225,4.3845,0.8895
11,2.25,0.132,1.9455,0.473,0.888,0.052,-11.98,0.56,-8.3575,82.7,88.2,-18.395,0,0,364.225,1.27,1.212,4.2055,0.695
11,2.75,0.132,1.9695,0.577,0.969,0.076,-15.81,1.46,-8.455,83.15,88.2505,-18.175,0,0,364.53,1.15,1.209,4.207,0.979
11,3.25,0.119,2.0035,0.5065,0.598,0.128,-15.5,0.73,-8.3645,83,88.301,-17.305,0,0,365.21,1.195,1.202,4.314,0.789
11,3.75,0.153,1.953,0.438,0.707,0.099,-13.865,0.44,-8.2455,83.6,88.2,-21.615,0,0,364.64,1.115,1.1705,4.3545,0.7465
11,4.25,0.108,1.9435,0.513,0.495,0.227,-10.505,0.22,-8.1275,83,88.2,-19.675,0,0,364.23,1.055,1.1675,4.3535,0.713
11,4.75,0.113,1.808,0.417,0.629,0.239,-13.17,0.295,-8.6415,82.2,88.2505,-17.955,0,0,365.67,1.175,1.1815,4.316,0.692
11,5.25,0.172,1.783,0.46,0.464,0.101,-14.39,0.57,-8.7965,82.45,88.2,-19.435,0,0,365.81,1.16,1.075,4.222,0.596
11,5.75,0.149,1.7925,0.532,0.412,0.129,-12.39,0.675,-8.5775,82.35,88.2505,-16.76,0,0,365.91,1.125,1.011,4.0425,0.651
11,6.25,0.103,1.752,0.441,0.2615,0.2065,-6.51,0.755,-8.509,82.6,88.301,-16.98,0,0,366.27,1.155,1.0085,4.066,0.603
11,6.75,0.1,1.862,0.4775,0.535,0.071,-9.93,-0.13,-8.671,84.05,88.301,-14.225,0,0,366.83,1.135,0.998,4.119,0.66
11,7.25,0.102,1.9835,0.451,0.454,-0.07,-12.72,0.835,-8.702,82.1,88.301,-4.321,19.885,10.67,365.125,1.3,0.981,4.1,0.478
11,7.75,0.134,2.354,0.3715,0.329,-0.17,-7.77,3.245,-8.1945,79.45,88.301,14.87,60.695,39.71,366.14,1.49,0.6035,3.832,0.063
11,8.25,0.172,2.6185,0.3165,-0.0985,-0.1935,-3.43,8.14,-6.9385,77.9,88.301,41.89,105.2,76.35,365.54,1.675,0.327,3.297,-0.4455
11,8.75,0.195,3.4435,0.4105,-0.741,-0.2355,9.63,18.015,-6.023,75.95,88.301,82.25,142.75,134.15,363.97,1.965,0.5785,3.424,-1.008
11,9.25,0.266,3.685,0.54,-1.9575,-0.2875,28.52,26.03,-4.3675,73.55,88.301,123.3,183.9,184.3,364.22,2.17,1.0805,3.488,-2.359
11,9.75,0.2675,3.976,0.5785,-1.741,-0.271,42.285,32.525,-2.685,72.7,88.301,148.65,272.6,213.9,363.285,2.255,1.4225,3.7875,-2.239
11,10.25,0.313,4.453,0.775,-2.406,-0.2945,65.73,36.71,0.1735,68.45,88.301,182.85,475,291.7,362.765,2.605,1.8805,3.9395,-2.757
11,10.75,0.323,4.7945,0.89,-2.233,-0.253,79.91,35.07,3.378,67.27,88.301,225.3,598.85,327.5,363.8,2.77,2.3745,3.8115,-2.665
11,11.25,0.3415,5.447,0.7995,-2.275,-0.223,85.61,37.49,6.6855,66.805,88.2,216.3,631.65,343.5,361.54,3.035,2.7175,3.9535,-2.289
11,11.75,0.36,5.63,0.943,-2.1875,-0.204,85.33,42.67,8.991,66.045,88.2,212.85,570.85,294.85,361.55,3.14,3.1915,3.916,-2.643
11,12.25,0.3665,6.0585,0.909,-1.972,-0.095,79.93,38.54,9.913,62.4,88.2,193.75,549.45,282.55,361.53,3.45,3.7805,4.0385,-2.331
11,12.75,0.358,6.394,0.9015,-1.7235,-0.0985,77.61,40.495,11.032,61.51,88.2,179.8,516.3,263.65,360.92,3.455,3.908,3.9965,-1.863
11,13.25,0.357,6.286,0.881,-2.015,-0.098,64.81,28.22,9.1845,60.67,88.2,154.15,467.25,249.05,360.96,3.43,4.446,4.187,-2.102
11,13.75,0.3335,6.1445,0.8255,-1.3405,-0.0445,58.175,26.36,6.6795,61.09,88.2,135.4,416.9,150.1,361.28,3.525,4.6165,4.3105,-1.3915
