DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1
1,5.25,416.777,1.03,416.957,1.309,2028.4245,416.508,0.992,416.666,1.29,2027.2865,416.4385,0.973,416.6345,1.275,2028.15675,416.874,1.0295,416.656,1.363,2027.71,4.2025,-20.0745,0.091,417.491,1.06825,0.14425,-0.0455,0.175,-0.8625,-0.439,0.185,-28.8985,-1.475,0.47875,3.535,2.935,0.85,-20.469,-19.31825,-18.94,-20.1,-19.93075,94.063,77.1475,0.233,-16.2025,-13.07,-13.23,0,-2.2175,0.5,-1.12,-0.39,209.925,236.725,-52.0125,235.7,262,0.1,-0.4,-0.13,-0.18,0.17,-0.31,-0.16,0,-4.30375,-3.22575,-1.938,-1.352,-0.33575,0.423,3.264,4.09725,-6.07175,-5.08575,-4.39075,-3.96125,-2.55725,-0.2755,1.39725,2.94975,3.66625,-2.94,-2.42,-1.811,-1.223,-0.35975,0.81,2.064,3.604,4.111,-4.505,-3.85375,-3.082,-2.36625,-1.35,0.375,1.83575,3.468,4.245,-5.405,-4.88,-3.99875,-3.13275,-1.65275,0.04175,2.17475,3.401,4.31725,-3.6315,-5.526,-7.26375
1,5.75,416.80475,1.012,416.85225,1.0675,2026.538,416.592,0.98075,416.679,1.055,2025.4445,416.6145,0.96425,416.5675,1.0835,2026.4805,416.649,1.015,416.7315,1.244,2026,4.17,-19.8155,0.08425,417.49375,1.07475,0.14975,-0.037,0.157,-0.752,-0.485,0.192,-34.117,-1.97,0.49325,3.44,2.72,0.84,-20.269,-19.502,-19.272,-20.176,-19.707,94.0495,77.475,0.23275,-15.87,-13.1325,-13.26,0,-2.1375,0.6,-1.1075,-0.3475,207.5,236.725,-51.4425,237,262.8,0.09,-0.4,-0.13,-0.18,0.16,-0.31,-0.16,0,-4.31825,-3.236,-1.974,-1.371,-0.33875,0.419,3.263,4.0965,-6.1335,-5.1,-4.4045,-3.97825,-2.56,-0.278,1.396,2.96,3.6645,-2.935,-2.4435,-1.816,-1.2375,-0.365,0.807,2.063,3.6,4.11,-4.56575,-3.8825,-3.07725,-2.367,-1.34925,0.373,1.83475,3.46625,4.24325,-5.47325,-4.903,-3.989,-3.1285,-1.6525,0.03875,2.17375,3.4,4.3155,-3.5705,-5.157,-7.3695
1,6.25,416.46325,1.09175,416.879,1.06075,2027.8275,416.5465,0.99425,416.8235,1.076,2024.752,416.472,1.02,416.919,1.27225,2026.333,416.751,1.14025,416.795,1.0695,2029.167,4.177,-19.669,0.091,417.5665,1.11025,0.15025,-0.03675,0.1395,-1.119,-0.31875,0.187,-26.7415,-1.295,0.481,3.21,2.5775,0.84,-20.151,-19.222,-19.30475,-20.09175,-19.7725,94.03475,77.505,0.235,-15.8575,-13.2525,-13.28,0,-2.0875,0.5,-1.1225,-0.3675,207.475,237.95,-50.595,238.4,262.1,0.1,-0.4,-0.13,-0.19,0.1625,-0.3,-0.16,0,-4.30925,-3.253,-1.981,-1.37325,-0.3255,0.4165,3.26125,4.0955,-6.14425,-5.1315,-4.4115,-4.002,-2.56175,-0.27875,1.3955,2.959,3.6635,-2.986,-2.41775,-1.815,-1.22625,-0.35925,0.806,2.062,3.597,4.11,-4.59225,-3.9235,-3.082,-2.367,-1.34825,0.369,1.829,3.465,4.2425,-5.52125,-4.951,-3.98825,-3.12475,-1.654,0.03525,2.17225,3.39925,4.31425,-3.449,-5.167,-7.3575
1,6.75,417.14825,1.122,417.23125,1.167,2026.20575,416.664,1.0505,416.9635,1.3205,2025.734,416.87,1.135,416.9065,1.18475,2028.3805,416.92,1.134,417.193,1.18725,2024.304,4.29825,-19.74425,0.0935,417.534,1.13,0.126,-0.046,0.11175,-0.7645,-0.408,0.191,-27.102,-1.788,0.52075,3.23,2.6975,0.89,-20.2175,-19.32575,-19.71025,-20.157,-19.685,94.012,77.58,0.231,-15.35,-13.1,-13.1925,0,-1.99,0.5,-1.13,-0.38,209.6,240,-48.79,239.225,261.075,0.1,-0.4,-0.1325,-0.19,0.16,-0.3075,-0.16,0,-4.343,-3.28625,-2.01475,-1.37525,-0.34525,0.411,3.254,4.093,-6.143,-5.209,-4.433,-4.02575,-2.566,-0.2815,1.392,2.95475,3.658,-3.10925,-2.399,-1.81725,-1.2385,-0.365,0.803,2.06075,3.59675,4.107,-4.615,-3.944,-3.108,-2.37275,-1.349,0.369,1.828,3.464,4.239,-5.592,-4.9785,-4.008,-3.122,-1.6855,0.03125,2.164,3.396,4.308,-3.877,-5.3835,-7.944
1,7.25,417.12775,1.0755,417.2515,1.2445,2027.756,416.6285,0.972,416.865,1.35225,2025.122,416.438,1.0225,417.1675,1.3905,2025.879,416.7625,1.11525,417.3245,1.269,2025.265,4.36975,-19.81925,0.08525,417.584,1.048,0.131,-0.036,0.147,-1.262,-0.35775,0.1985,-25.515,-1.298,0.53825,3.575,2.8025,0.885,-20.519,-19.3875,-19.472,-20.331,-19.681,94.01625,77.8,0.236,-15.54,-13.14,-13.1575,0,-2,0.5,-1.13,-0.37,209.1,239.4,-50.04,241.8,260.4,0.1,-0.4,-0.13,-0.19,0.17,-0.31,-0.16,0,-4.434,-3.285,-2.008,-1.37475,-0.34725,0.4125,3.253,4.092,-6.125,-5.245,-4.483,-4.04125,-2.56625,-0.2825,1.392,2.94,3.656,-3.125,-2.37325,-1.81875,-1.229,-0.3575,0.802,2.06075,3.597,4.10575,-4.627,-3.912,-3.11925,-2.378,-1.348,0.366,1.826,3.464,4.237,-5.628,-5.00425,-4.025,-3.119,-1.683,0.026,2.162,3.397,4.307,-3.94275,-5.367,-8.1775
1,7.75,417.416,1.1055,417.027,1.253,2025.224,416.6465,0.99625,416.861,1.2895,2022.7455,417.091,1.0795,416.9815,1.28275,2026.32,417.28075,1.11025,417.0085,1.416,2026.44,4.609,-20.271,0.097,417.394,1.0355,0.166,-0.06525,0.17675,-0.86825,-0.413,0.204,-30.64325,-1.4595,0.522,3.59,2.95,0.865,-21.2245,-19.55475,-19.43225,-20.385,-19.877,94.00775,77.96,0.23175,-15.72,-13.42,-13.0925,0,-1.69,0.6,-0.96,-0.23,210.3,238.9,-50.5,238.15,260.1,0.28,-0.05,0.02,-0.01,0.33,-0.2975,-0.16,0.01,-4.424,-3.316,-2.0015,-1.373,-0.34775,0.411,3.253,4.091,-6.165,-5.2715,-4.475,-4.058,-2.57125,-0.2845,1.39225,2.939,3.654,-3.1555,-2.35625,-1.82,-1.24,-0.35775,0.8,2.05975,3.5965,4.10525,-4.671,-3.915,-3.108,-2.38275,-1.351,0.364,1.825,3.462,4.236,-5.661,-5.029,-4.041,-3.116,-1.6825,0.0225,2.159,3.396,4.306,-4.111,-5.9375,-8.2435
1,8.25,417.48,1.193,417.326,1.235,2023.4025,417.0425,1.068,417.21125,1.363,2023.778,417.1205,1.13925,417.09325,1.435,2025.6155,417.53575,1.19,417.1385,1.28875,2024.857,4.85325,-19.1525,0.09225,417.03825,1.02625,0.121,-0.048,0.139,-1.1135,-0.197,0.2045,-30.70225,-1.764,0.51975,3.8325,3.1125,0.86,-20.8335,-19.546,-19.45875,-20.462,-20.122,94.02425,77.6,0.2295,-15.45,-13.38,-13.1675,1.625,1.6475,2.8,2.09,1.85,211.2,239.675,-44.1775,238.475,259.375,6.42,5.8925,6.15,4.3225,4.76,-0.19,-0.12,0.0125,-4.475,-3.349,-1.951,-1.357,-0.348,0.4085,3.251,4.09,-6.161,-5.246,-4.459,-4.074,-2.57575,-0.286,1.39075,2.938,3.653,-3.17575,-2.3475,-1.822,-1.241,-0.35725,0.78775,2.059,3.59475,4.10425,-4.66,-3.941,-3.128,-2.38025,-1.354,0.363,1.823,3.461,4.235,-5.702,-5.04,-4.055,-3.114,-1.658,0.021,2.158,3.395,4.305,-3.813,-5.36175,-7.819
1,8.75,417.1855,1.199,417.20425,1.2465,2025.182,417.205,1.014,416.9185,1.473,2023.8005,417.159,1.191,416.783,1.28875,2025.0475,417.412,1.187,417.1985,1.269,2025.0175,4.731,-19.35125,0.09525,417.07025,1.026,0.13025,-0.042,0.1475,-0.7195,-0.062,0.219,-29.116,-0.412,0.515,3.69,3,0.91,-21.058,-19.12025,-19.492,-20.233,-20.1745,94.04925,77.605,0.224,-15.3275,-13.075,-13.06,14.025,16.36,15.6,17.14,12.17,208.8,241.4,-32.18,238.375,259.7,40.8975,38.95,38.82,28.69,29.86,-0.11,-0.04,0.04,-4.479,-3.365,-1.918,-1.35025,-0.353,0.413,3.256,4.09075,-6.06225,-5.2495,-4.435,-4.07975,-2.58125,-0.2875,1.392,2.94175,3.65625,-3.172,-2.33,-1.82,-1.242,-0.35,0.786,2.059,3.595,4.105,-4.70475,-3.944,-3.118,-2.372,-1.36,0.36025,1.82425,3.46025,4.2365,-5.774,-5.017,-4.07575,-3.11775,-1.65475,0.01725,2.1615,3.39575,4.308,-3.9505,-5.21675,-7.097
1,9.25,417.3395,1.142,417.323,1.177,2024.48,416.989,1.034,417.374,1.332,2024.17325,416.857,1.09075,417.313,1.173,2024.72025,417.36225,1.132,417.2145,1.311,2028.20825,4.7705,-19.66825,0.104,416.829,1.02875,0.204,-0.049,0.21475,-1.112,0.0095,0.21375,-25.86725,-0.4995,0.5515,3.7525,3.2075,0.8675,-21.057,-18.861,-18.70025,-20.023,-19.854,94.074,77.2925,0.225,-14.65,-12.78,-12.85,30.2,40.4175,40.3,43.8,31.14,206.7,243.2,-17.24,239.825,260.7,98.7175,94.005,97.1025,66.935,71.86,-0.1,0,0.07,-4.439,-3.37775,-1.9145,-1.35075,-0.3525,0.41225,3.255,4.09025,-6.06475,-5.232,-4.42575,-4.09925,-2.58675,-0.289,1.39,2.94,3.65525,-3.166,-2.31725,-1.821,-1.234,-0.349,0.78375,2.059,3.595,4.103,-4.69425,-3.92,-3.12925,-2.36975,-1.36175,0.35725,1.8225,3.459,4.23475,-5.80425,-5.011,-4.10075,-3.1215,-1.65425,0.019,2.15925,3.39475,4.30675,-4.216,-5.172,-7.84225
1,9.75,417.473,1.1415,417.63825,1.183,2025.175,417.481,1.0485,417.589,1.121,2023.8655,417.087,1.123,417.4635,1.26,2028.197,417.503,1.137,417.57325,1.405,2026.5825,4.85575,-19.64875,0.105,417.197,1.0505,0.159,-0.04375,0.148,-0.7635,0.01025,0.22175,-18.32975,-0.105,0.57325,3.7575,3.1075,0.89,-20.826,-18.58625,-18.253,-19.5465,-19.3835,94.072,76.63,0.2395,-14.235,-12.1625,-12.38,45.7,69.3675,75.6,75.86,54.4675,209.25,244.8,-1.4525,240.6,262.3,172.74,169.99,174.39,119.29,125.46,-0.09,0.01,0.11,-4.465,-3.39025,-1.9515,-1.35525,-0.3485,0.4025,3.254,4.08925,-6.0305,-5.19575,-4.41575,-4.10525,-2.59475,-0.29,1.383,2.939,3.6535,-3.162,-2.306,-1.8205,-1.23625,-0.357,0.78325,2.058,3.595,4.103,-4.616,-3.90125,-3.12975,-2.36575,-1.36275,0.35475,1.821,3.45725,4.234,-5.754,-5.04475,-4.117,-3.1245,-1.65525,0.01675,2.15675,3.39425,4.30575,-4.21625,-5.4115,-7.86175
1,10.25,417.277,1.217,417.75575,1.22975,2024.79975,416.95725,1.1515,417.785,1.417,2022.24975,417.02225,1.18825,417.619,1.47525,2026.32675,417.172,1.27575,417.654,1.207,2024.523,5.024,-19.6235,0.112,416.85,1.125,0.13825,-0.05025,0.1235,-0.247,0.042,0.2255,-8.8555,0.58325,0.5615,3.7675,3.24,1.01,-20.39875,-18.434,-17.892,-19.659,-18.868,94.0855,75.44,0.248,-13.6375,-11.895,-11.94,62.4,93.765,104.3,108.375,75.8,210.5,247.4,6,238.35,264.175,243.435,240.87,249.6,176.0475,176.47,-0.08,0.02,0.15,-4.269,-3.379,-1.985,-1.362,-0.3345,0.39175,3.272,4.092,-5.9235,-5.16225,-4.411,-4.11275,-2.60375,-0.29275,1.38025,2.933,3.6525,-3.16775,-2.291,-1.8195,-1.237,-0.365,0.78325,2.07725,3.593,4.1225,-4.51175,-3.9145,-3.10625,-2.362,-1.367,0.351,1.819,3.457,4.233,-5.6405,-5.105,-4.11725,-3.126,-1.661,0.01075,2.15675,3.39325,4.315,-3.87525,-5.091,-7.912
