DOY2,HR2,SC,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,-0.0783817818120119,0.325450446740079,0.171124917388592,-22.4823569619615,-1.60389320092655,0.544860775010068,425.352356240718,4.09968382862612,420.639148478723,425.869519815074,4.08622466316848,420.478240115866,425.606820527922,3.95498411728956,420.624638749155,426.224705165511,3.99988686140918,420.836460003195,4.47668299317874,-3.0901237959101,0.307297241156592,3.55,2.55,1,-3.44785,-4.0515,-3.6707,-4.4034,-4.9493,86.057015,68.26,1.4789,-4.435,-3.725,-3.935,0.3,-2.575,1.6,0.32,231.25,293.95,239.65,290.9,0.025,0.07,-0.29,-0.01,0.03,-0.04,0.09,-0.175,-1.8045,-1.188,0.0355,0.8375,1.696,4.237,5.4015,6.875,8.77,-1.7045,-0.9105,-0.0265,0.1425,1.2765,2.969,4.0315,5.741,8.861,-2.1445,-1.43,-0.5745,0.174,0.6485,3.456,4.7755,6.902,9.29,-1.917,-1.0415,-0.2635,0.4425,1.605,3.1915,4.3685,5.8905,8.3285,-3.1625,-2.043,-0.4675,0.057,0.771,3.104,4.277,6.0365,8.712,-5.078,-4.6135,-18.31,-56.845
1,5.75,-0.0207394628767882,0.117136674219967,0.221832822829991,-26.333913389521,-0.247101733868992,0.549000388650162,426.267692366589,4.02442886009111,420.399199867089,425.432881693779,4.01769144820368,420.42960155914,425.705707153664,3.91734160389923,420.553921033357,426.160110550892,3.95761580149256,420.538746060317,4.41862495330582,-3.22016817536499,0.323540300657988,3.66,2.63,1.05,-3.53275,-4.386,-3.88555,-4.34735,-4.81945,86.04512,68.07,1.462,-4.575,-3.855,-4.145,0.4,-2.425,1.65,0.355,230.45,294.8,241.8,290.45,0.02,0.07,-0.285,-0.01,0.04,-0.035,0.095,-0.24,-1.9175,-1.2865,0.026,0.829,1.697,4.228,5.4,6.8655,8.7595,-1.828,-0.9865,-0.0475,0.133,1.273,2.9665,4.0315,5.7385,8.8585,-2.378,-1.4505,-0.5965,0.154,0.6495,3.4545,4.775,6.9005,9.2885,-1.9655,-1.1515,-0.2785,0.4465,1.6005,3.1935,4.366,5.889,8.3265,-3.1815,-2.088,-0.4825,0.056,0.776,3.129,4.2785,6.0355,8.7105,-5.082,-4.48,-17.221,-59.055
1,6.25,0.0608963856675388,-0.323769832715538,0.209897197144731,-27.9279232475164,0.386129769904284,0.557269874481418,425.684551091918,4.02146378856058,420.466716730919,426.533901359843,4.03224994653133,420.364927294118,426.431150479698,3.79884766397389,420.230800650176,426.493072425812,3.84612120091707,420.211309379845,4.18127154625519,-3.22984404897656,0.320511293834276,3.54,2.45,0.99,-3.8613,-4.373,-4.09875,-4.4476,-5.17045,86.06577,69.45,1.3727,-4.775,-3.98,-4.15,0.4,-2.43,1.7,0.325,227.4,292.05,240.35,290.15,0.03,0.07,-0.29,-0.005,0.045,-0.04,0.1,-0.245,-2.078,-1.349,-0.0025,0.818,1.6945,4.2225,5.3995,6.8655,8.758,-1.982,-1.062,-0.08,0.1245,1.2695,2.9625,4.04,5.696,8.8585,-2.526,-1.5755,-0.598,0.132,0.6535,3.4535,4.7745,6.899,9.287,-2.0965,-1.1915,-0.3015,0.4555,1.596,3.196,4.364,5.8875,8.325,-3.376,-2.185,-0.503,0.05,0.778,3.16,4.279,6.035,8.709,-5.142,-4.5775,-17.215,-58.22
1,6.75,0.0245025506548823,0.433269554441038,0.206603483667678,-23.2971473712371,0.430890142494464,0.598258131248964,425.455410417347,4.21755102966593,420.125656629231,425.735803982109,4.21429531990757,420.389821152417,425.854201993306,3.97093628900948,420.222102030983,425.981993269669,4.31216049984062,420.361415661996,4.21885731738754,-2.99357610901003,0.30915266725649,3.5,2.45,1.05,-3.669,-4.181,-3.8199,-4.3514,-5.0068,86.06612,68.7,1.4002,-4.485,-3.915,-4.15,0.5,-2.05,1.9,0.395,229,293.6,239.2,289.65,0.35,0.37,0.14,0.27,0.16,0.225,0.305,0.055,-2.223,-1.3975,-0.0205,0.8165,1.691,4.219,5.4,6.865,8.757,-2.0175,-1.1115,-0.09,0.112,1.2655,2.9595,4.038,5.6935,8.855,-2.5125,-1.687,-0.602,0.127,0.6595,3.453,4.774,6.897,9.2855,-2.1165,-1.298,-0.331,0.4605,1.5905,3.1965,4.3625,5.886,8.3235,-3.391,-2.278,-0.5225,0.0415,0.779,3.162,4.279,6.034,8.708,-5.187,-4.523,-16.803,-59.03
1,7.25,0.0130348453037157,1.16432743628115,0.200580751598761,-26.4580325236719,0.0112212778836182,0.593301148241308,425.91512689041,3.96644723383845,420.334601438744,426.000251178684,3.98733026962982,420.453023724876,425.618268174961,3.90822374177968,420.292756514052,426.136356693426,4.04146067352569,420.682093015974,4.57542052206025,-3.09389382958597,0.302307721768886,3.62,2.62,1.05,-3.76875,-4.152,-3.97465,-4.31045,-4.5821,86.07946,69.31,1.39,-4.525,-3.895,-4.12,5.75,6.835,7.8,2.54,234.95,293.55,241.4,291.05,14.945,15.455,14.385,14.1,3.105,10.63,10.98,10.575,-2.3085,-1.4715,-0.0525,0.8105,1.6895,4.2165,5.4,6.8645,8.7555,-2.081,-1.17,-0.1035,0.102,1.262,2.9565,4.036,5.693,8.8535,-2.5105,-1.7175,-0.621,0.128,0.665,3.453,4.774,6.8955,9.284,-2.1775,-1.354,-0.35,0.452,1.58,3.197,4.362,5.885,8.3215,-3.4855,-2.345,-0.56,0.034,0.7735,3.161,4.279,6.033,8.7065,-5.672,-4.519,-16.543,-48.78
1,7.75,0.0443308136921857,0.771317378999263,0.216506566989609,-21.6619246976071,4.27531405260889,0.562490426158057,425.6581966934,4.03238523271209,420.385788847134,425.925206827484,4.17658809861382,420.457730036416,425.520699085682,4.08904866371944,420.49358235379,425.999121040618,4.31696755858186,420.415219451421,4.38975365234586,-2.46861999462237,0.260765216346299,3.69,2.71,1.12,-3.2038,-3.873,-3.43745,-3.667,-3.7197,86.08107,66.8,1.5188,-3.445,-3.135,-3.09,22,53.745,45.2,16.285,233.3,298.6,243.55,294.7,78.415,95.625,86.81,84.96,20.08,51.515,54.675,52.635,-2.2595,-1.4805,-0.071,0.801,1.689,4.2145,5.4,6.864,8.754,-2.0025,-1.245,-0.117,0.0945,1.263,2.9535,4.029,5.691,8.853,-2.486,-1.7665,-0.6775,0.124,0.671,3.4525,4.774,6.894,9.283,-2.219,-1.4205,-0.351,0.431,1.572,3.197,4.3615,5.8835,8.32,-3.435,-2.3125,-0.5695,0.03,0.7735,3.126,4.2785,6.0315,8.705,-5.177,-4.459,-17.093,-16.395
1,8.25,-0.0470273681750364,0.550039963534475,0.231733710772636,-11.7665770820396,5.62789611245388,0.594893231302814,425.924632627356,4.01600031879243,420.150858854839,425.159181258218,4.1898801824922,420.243181930718,425.184388543038,4.24956942700178,420.256884802071,426.010378543383,4.46304093952651,420.545477470468,4.79573996317239,-1.91385601895797,0.301284520101225,4.02,3.12,1.36,-2.5459,-2.8595,-2.54215,-2.50415,-2.5244,86.09658,64.28,1.7279,-1.77,-1.36,-1.41,41.4,121.73,113.1,35.43,235.1,306.6,247.3,302.9,201.875,244.1,228,205.66,49.855,130.455,131.645,125.16,-2.0385,-1.479,-0.0665,0.796,1.682,4.213,5.3995,6.864,8.7535,-1.743,-1.166,-0.113,0.091,1.309,2.9515,4.028,5.704,8.8505,-2.0855,-1.708,-0.7005,0.103,0.6765,3.452,4.774,6.8925,9.278,-1.8245,-1.264,-0.334,0.4185,1.571,3.196,4.3615,5.882,8.319,-2.916,-2.104,-0.5515,0.029,0.7785,3.1245,4.279,6.027,8.704,-5.31,-4.5795,-15.971,18.1
1,8.75,0.00398588965180842,0.526903950732501,0.280757022348399,11.3495757795401,5.83698562605524,0.665930320446652,425.774601627402,4.37034917679017,420.408779426267,426.142835046799,4.46831045280597,420.24886156486,426.460826674197,4.351150860068,420.23476796124,426.524633803398,4.62789960201836,420.391075688889,5.25678649185572,-1.03932414323589,0.333517933250737,4.46,3.42,1.49,-1.7029,-1.8085,-1.6385,-1.50265,-1.1956,86.11655,61.21,2.01335,0.255,0.54,0.52,64.6,190.46,194.3,55.21,233.2,313.9,244.65,311.8,374.975,426.175,402.98,361.56,83.64,251.845,226.235,204.975,-1.608,-1.292,-0.056,0.8055,1.683,4.21,5.3905,6.854,8.752,-1.235,-0.952,-0.0545,0.0985,1.3,2.9515,4.0275,5.7235,8.8505,-1.285,-1.189,-0.6875,0.098,0.679,3.453,4.774,6.926,9.277,-1.285,-1.045,-0.292,0.422,1.572,3.197,4.3615,5.8805,8.317,-1.955,-1.789,-0.471,0.035,0.777,3.122,4.281,6.025,8.702,-5.326,-5.743,-14.387,49.05
1,9.25,-0.0425797139516682,0.431689005285187,0.291248414066192,24.4220031148476,5.43323763543238,0.694744113611493,425.931115443227,4.49049351242582,420.314580299322,425.769971656884,4.54374162551226,420.116187946188,426.074473518525,4.46993611143768,420.649736511254,426.126815740852,4.86148675602191,420.602677820628,5.22355051826471,-0.156334236731027,0.329391227717966,4.475,3.505,1.52,-0.7575,-0.885,-0.6774,-0.40285,0.0627,86.146605,58.1,2.3037,2.005,2.39,1.885,75.25,258.165,271.3,71.365,236.65,322.9,247.5,319.7,544.68,580.555,567.455,537.645,113.41,363.675,323.565,294.515,-0.8795,-1.059,0.0145,0.8295,1.6885,4.2125,5.4,6.8625,8.751,-0.682,-0.7285,0.000499999999999999,0.118,1.2575,2.951,4.026,5.699,8.85,-0.75,-0.9445,-0.6165,0.1375,0.6795,3.4535,4.7745,6.8895,9.279,-0.5965,-0.675,-0.231,0.4455,1.578,3.198,4.362,5.879,8.3155,-1.1405,-1.422,-0.465,0.0455,0.774,3.1215,4.2795,6.0295,8.701,-5.054,-4.0725,-8.813,84.11
1,9.75,-0.0848227580099591,-0.767259604073922,0.287034974786478,50.0631738313701,5.82947726493533,0.721996252615735,425.966842863019,4.66053062584446,420.451957604396,425.226022854736,4.51254603115802,420.572588890282,426.267453568592,4.62057806013855,420.235650593617,426.631488785466,4.86358997798172,420.596440150538,5.12784590889142,1.02476823928544,0.390551522935684,4.5,3.7,1.7,0.5415,0.353,0.6833,0.9811,1.3341,86.176335,54.63,2.7912,3.765,4.1,2.735,79,323.34,337.2,84.09,236.55,331.5,244.85,327.45,679.97,698.57,710.895,703.145,134.97,494.135,461.66,420.1,-0.2905,-0.7765,0.0735,0.8445,1.6905,4.2125,5.4005,6.8625,8.758,-0.18,-0.4575,0.0745,0.1405,1.255,2.951,4.0255,5.697,8.849,-0.2045,-0.568,-0.519,0.1725,0.6735,3.4535,4.791,6.8875,9.2775,-0.1025,-0.363,-0.1865,0.478,1.575,3.198,4.362,5.878,8.3145,-0.158,-0.9565,-0.4045,0.057,0.7725,3.12,4.2785,6.029,8.6995,-4.963,-3.929,-4.59,120.875
1,10.25,-0.0705516760808366,-1.44888923426133,0.307518659034601,69.9905894269381,5.84067135758244,0.855340160256115,425.570307177087,4.75455040942342,420.406625099593,425.455230791118,4.68065437497034,420.342358036047,424.797828953083,4.77471705757422,419.952515951923,425.905829451556,5.14025238049916,420.352953729373,5.59373800338098,2.037148142011,0.415197374972707,4.945,3.86,1.85,1.3764,1.604,1.59765,1.9501,2.6603,86.18071,51.77,3.10295,5.38,5.85,4.355,89.25,384.065,390.5,98.97,231.95,338.9,245.3,333.95,807.14,816.605,830.76,809.63,145.11,596.13,580.805,536.095,0.016,-0.555,0.144,0.865,1.692,4.215,5.389,6.853,8.74,0.0275,-0.2355,0.1445,0.165,1.254,2.951,4.025,5.681,8.8465,0.1315,-0.228,-0.3845,0.213,0.687,3.462,4.7755,6.886,9.277,0.334,-0.157,-0.09,0.508,1.577,3.199,4.385,5.874,8.313,0.225,-0.346,-0.315,0.078,0.781,3.154,4.281,6.024,8.682,-4.737,-3.493,-0.601,160.51
1,10.75,-0.0159732290707608,0.365578537283932,0.335966569123423,76.6369880949462,4.20727458109864,0.895672688608415,424.725802880898,4.74165374033554,420.19209262844,424.566919008791,4.74095959759732,420.212451,424.597987093194,4.77452921222796,420.103932990385,424.694270951058,5.36384289144977,420.159019050794,5.79228258144069,2.92351387701112,0.406738582896088,5.195,3.965,1.79,2.2487,2.412,2.4305,2.7975,3.9742,86.15966,49.345,3.58635,6.565,7.155,5.88,107.25,429.72,431.8,107.545,238.1,345.25,245.45,340.95,890.73,891.6,913.335,922.47,156.96,669.46,658.79,591.44,0.208,-0.356,0.2,0.872,1.693,4.217,5.411,6.869,8.754,0.116,-0.0445,0.2015,0.194,1.2535,2.951,4.0245,5.6795,8.847,0.4785,-0.075,-0.3525,0.22,0.66,3.459,4.775,6.885,9.276,0.6855,0.055,-0.002,0.5475,1.5785,3.1995,4.3625,5.8755,8.3115,1.193,-0.023,-0.249,0.104,0.784,3.154,4.281,6.034,8.713,-4.247,-2.968,1.5365,186.25
