DOY2,HR2,RH,TA,PPFD_IN,PPFD_OUT
11,9.75,92.0075,0.861825000000001,12.43644425,12.74798275
11,10.25,91.46,0.64775,32.746248,32.0635275
11,10.75,90.8975,0.540725000000003,54.0465855,58.16743475
11,11.25,90.62,0.225750000000005,75.2608605,92.56974725
11,11.75,90.705,0.732925000000003,105.4885275,114.0720625
11,12.25,90.69,0.309225000000005,131.111105,141.2824225
11,12.75,90.875,0.213350000000004,134.15369,158.770515
11,13.25,91.4375,1.169775,138.197025,156.7932425
11,13.75,91.615,0.978350000000002,130.10614,141.506515
11,14.25,92.0075,0.680825000000004,114.507015,136.721915
11,14.75,91.55,1.3271,97.1435755,107.4568025
11,15.25,91.74,0.467199999999998,76.409836,78.0418845
11,15.75,92.05,-0.263100000000001,50.11247475,51.50827975
11,16.25,91.94,0.371099999999996,27.026209,29.19760425
11,16.75,91.81,0.3557,11.038244175,12.022088
11,17.25,91.84,0.3564,3.164560625,3.50320825
11,17.75,91.72,0.273799999999999,0.37811971,1.12838585
11,18.25,91.7,-0.56675,0.0770563814999998,1.0401134
11,18.75,91.5,-0.2675,0.010987268475,1.0369835
11,19.25,91.85,-0.873875,0.00899803529999999,0.98425333
11,19.75,91.2125,-0.83025,0.00429361669999999,0.97338081
11,20.25,92.0125,-1.97175,0.00444413934999997,0.96716375
11,20.75,92.16,-1.50720000000001,0.0163103677,1.01344675
11,21.25,92.2375,-0.03325,0.0230230429999999,1.04841725
11,21.75,91.2125,-0.577875,0.0436923783999998,1.1533045
11,22.25,91.025,-0.38575,0.0672869719999997,1.095561125
11,22.75,90.8375,-0.776375,0.264824372999999,0.967899860000001
11,23.25,90.95,-0.73525,0.270822774999999,0.983225330000001
11,23.75,90.925,-0.634125,0.272686890999998,0.961984225
12,0.25,84.125,-14.46125,-0.0083850146825,1.56800425
12,0.75,84.125,-13.985,-0.007949193375,1.4901046
12,1.25,83.95,-14.0975,-0.008564873,1.45818275
12,1.75,83.7,-14.22875,-0.008261775625,1.4465445
12,2.25,83.825,-14.44125,-0.020260175,1.490346125
12,2.75,83.45,-14.41625,-0.0187674125,1.45696625
12,3.25,82.925,-14.335,-0.0149466725,1.477285625
12,3.75,82.6875,-14.1175,-0.005027136125,1.496216125
12,4.25,82.9375,-14.015,-0.0186019575,1.483932
12,4.75,81.3375,-14.04125,-0.0164998025,1.39577825
12,5.25,81.05,-14.535,-0.00277863825,1.4005115
12,5.75,81.1375,-15.025,-0.009211527125,1.4670605
12,6.25,80.5625,-15.10875,0.00758335075,1.44226325
12,6.75,83.85,-14.8775,-0.002006922625,1.51089325
12,7.25,83.9375,-14.99375,0.004814597125,1.54487805
12,7.75,83.6125,-14.88,-0.014648973625,1.494352125
12,8.25,82.8,-14.88,0.0001420745,1.499412125
12,8.75,82.4875,-15.805,-0.002063773125,1.495895125
12,9.25,82.3,-16.33625,-0.004544340375,1.507018
12,9.75,82.2625,-15.8725,-0.002314743625,1.5205403
12,10.25,82.425,-16.00875,0.04191724625,1.4796945
12,10.75,82.4625,-14.82875,0.404050925,1.51800925
12,11.25,81.3625,-14.89125,1.9255325,2.28313825
12,11.75,83.2625,-15.7325,5.587285,5.572333
12,12.25,83.9375,-14.55,10.1647325,9.972302
12,12.75,84.075,-14.61125,13.87793375,13.5974425
12,13.25,83.7625,-16.5,15.435515,15.15751
12,13.75,83.325,-14.81125,14.37809375,14.148585
12,14.25,83.1125,-14.95875,10.944325,10.94129
12,14.75,83.1125,-14.97625,6.393832,6.523350375
12,15.25,82.675,-13.74875,2.566347375,2.74819
12,15.75,82.8625,-13.9225,0.5930697375,1.602289375
12,16.25,82.7125,-13.7225,0.057434435,1.432324
12,16.75,82.2125,-14.43625,-0.004018890125,1.42152425
12,17.25,81.7,-14.24,-0.01573288625,1.460564875
12,17.75,81.625,-13.6325,-0.01444752875,1.46911775
12,18.25,81.1875,-13.7725,-0.012972464125,1.461082
12,18.75,81.4875,-13.00375,-0.005543181125,1.4626709
12,19.25,81.35,-14.03625,-0.005344377375,1.463383625
12,19.75,81.075,-12.8875,-0.009805124625,1.449424375
12,20.25,81.4125,-12.80625,-0.01940954875,1.480787
12,20.75,81.2625,-12.91875,-0.01961692,1.4906576
12,21.25,80.85,-12.90625,-0.01457273875,1.58191675
12,21.75,81.05,-12.81375,-0.01925085875,1.645263125
12,22.25,83.1875,-15.24,-0.0139520975,1.59101075
12,22.75,84.2375,-15.0725,-0.006314807625,1.57789715
12,23.25,84.0875,-14.525,0.0009419925,1.56719675
12,23.75,84.1875,-14.74,-0.00830008,1.5876685
