DOY2,HR2,USTAR,TA_1_1_1,WS_1_1_2,NEE,FC,SC,H,LE,G,TS_1_1_1,TS_1_2_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O
3,15.75,0.43,27.69,2.305,2.58,-0.445,4.89,43.01,207.72,7.21,25.17,25.165,80.732,98.44,382.68,13.12,221.565,731.0975,350.4325,18.22,40.46,443.66,467.8475,26.765
3,16.25,0.43,27.53,2.21,5.54,0.155,6.05,20.71,145.225,6.95,25.205,25.175,80.551,98.415,383,13.46,148.7525,495.3325,237.42,13.16,30.37,439.18,464.515,26.59
3,16.75,0.38,27.39,2.0025,7.9575,1.2325,8.03,3.46,94.2875,4.695,25.23,25.2,81.7105,98.4275,384.48,12.9975,65.075,246.38,118.095,7.85,16.011,438.39,461.865,26.49
3,17.25,0.3,26.95,2.0475,10.1575,1.27,9.31,-1.16,54.5175,3.18,25.26,25.23,84.069,98.4525,386.44,12.38,24.88,107.36,51.46,4.03,7.4625,436.12,457.11,26.81
3,17.75,0.23,26.48,1.93,13.09,2.26,12.2025,-0.41,19.86,1.92,25.29,25.26,84.1145,98.49,388.03,10.36,-6.38,20.5075,9.8325,1.4025,1.34,435.13,453.795,26.895
3,18.25,0.2,26.1075,2.07,13.7925,3.585,12.57,-0.71,16.1,0.785,25.305,25.28,83.541,98.5,390.965,9.46,-13.5775,-1.31,-0.6275,0.7725,0.21,433.8025,450.9,26.955
3,18.75,0.17,25.995,2.3125,12.7,3.8525,10.695,-0.5275,15.98075,-0.04,25.315,25.29,84.496,98.52,392.8175,8.9425,-14.98,-1.61,-0.77,0.565,0.12,433.61,449.38,26.62
3,19.25,0.22,25.84,2.37,13.83,4.0125,10.95,-1.25,10.61,-0.78,25.325,25.305,85.001,98.58,395.04,8.86,-14.1975,-1.53,-0.7325,0.5275,0.1675,433.5975,447.59,26.415
3,19.75,0.205,25.73,2.5,12.075,4.765,8.99,-1.115,10.54,-1.41,25.335,25.315,85.784,98.6075,397.215,8.36,-13.18,-1.45,-0.695,0.53,0.18,433.2525,445.78,26.49
3,20.25,0.215,25.65,2.5075,12.825,5.85,9.06,-1.39,11.19,-2.2,25.345,25.3375,85.56325,98.655,397.71,8.6075,-11.3575,-1.54,-0.74,0.55,0.14,432.48,444.35,26.4125
3,20.75,0.195,25.57,2.5425,12.4725,5.675,10.41,-1.17,10.4125,-2.63,25.35,25.34,86.145,98.6975,402.05,8.265,-11.74,-1.5075,-0.72,0.5675,0.12,432.22,443.63,26.455
3,21.25,0.2,25.32,2.5025,12.435,5.41,9.595,-1.965,8.45,-2.96,25.3675,25.34,86.55225,98.72,403.63,8.0675,-10.86,-1.6,-0.76,0.59,0.11,431.65,443.835,26.1775
3,21.75,0.21,25.25,2.44,12.1325,5.285,8.375,-2.44,8.06,-3.0825,25.37,25.34,86.00475,98.75,403.9475,7.785,-10.435,-1.6475,-0.7925,0.63,0.065,431.24,442.905,26.115
3,22.25,0.22,25.01,2.505,12.7375,6.8675,9.43,-2.2775,8.875,-3.3175,25.37,25.3475,86.657,98.76,404.955,7.53,-9.72,-1.63,-0.7825,0.7625,0.09,431.5925,442.1075,26.0475
3,22.75,0.21,24.85,2.615,12.21,6.2475,7.63,-1.665,7.4225,-3.5225,25.37,25.3475,83.22,98.76,405.08,7.58,-8.61,-1.49,-0.7175,1.19,0.04,431.8725,441.7025,25.61
3,23.25,0.23,24.675,2.555,13.8775,8,9.34,-2.18,6.7075,-3.595,25.36,25.34,83.0055,98.74,406.135,7.075,-9.35,-1.445,-0.6925,0.9,0.0475,431.4975,441.2375,25.55
3,23.75,0.2425,24.56,2.595,12.475,7.605,7.72,-1.59,6.945,-3.62,25.3475,25.3375,94.614,98.7075,408.8375,4.89,-6.95,-1.275,-0.61,1.3125,0.055,431.375,440.645,26.54
4,0.25,0.2775,24.5175,2.63,11.15,8.8,6.35,-1.515,6.5975,-3.37,25.31,25.35,87.934,98.68,413.5875,5.7,-8.025,-1.015,-0.4825,1.13,0.09,432.62,440.83,26.515
4,0.75,0.25,24.5025,2.475,16.045,9.2075,8.765,-1.59,4.2325,-3.46,25.29,25.35,89.8115,98.6425,418.13,5.57,-7.4875,-0.845,-0.4025,1.645,0.085,432.03,439.91,26.5175
4,1.25,0.22,24.385,2.4825,12.5325,9.295,6.05,-1.49,4.1,-3.565,25.2725,25.34,89.882,98.59,418.4,5.6,-6.995,-0.8275,-0.395,1.65,0.0625,433.43,439.4,26.505
4,1.75,0.24,24.2,2.385,11.46,8,7,-0.975,6.1275,-3.565,25.255,25.33,90.757,98.57,421.26,5.34,-6.9075,-0.8075,-0.385,1.6675,0.1,431.84,439.07,26.3525
4,2.25,0.2725,23.91,2.2875,11.825,7.3275,7.8,-1.5925,4.895,-3.54,25.24,25.32,90.77875,98.58,421.13,5.055,-6.6,-0.805,-0.385,1.705,0.1,433.2,438.52,26.3
4,2.75,0.26,23.82,2.585,12.865,9.2075,7.22,-1.12,4.985,-3.6225,25.2275,25.3,91.96975,98.57,421.4675,5.0325,-6.86,-0.72,-0.34,1.785,0.09,433.2,438.36,26.28
4,3.25,0.26,23.7,2.48,11.175,8.725,5.29,-1.8525,5.575,-3.64,25.2,25.2875,91.337,98.56,424.785,4.89,-6.72,-0.68,-0.32,1.84,0.07,432.49,437.83,26.28
4,3.75,0.27,23.73,2.47,14.05,9.36,6.94,-2.185,6.7875,-3.7325,25.18,25.26,91.70475,98.57,426.9425,4.715,-7.35,-0.74,-0.35,1.815,0.06,432.62,437.82,26.16
4,4.25,0.27,23.68,2.3,11.99,8.92,6.36,-1.295,4.6875,-3.8325,25.16,25.24,92.8195,98.585,428.0425,4.6775,-4.93,-0.67,-0.32,1.895,0.05,431.98,437.88,26.04
4,4.75,0.27,23.53,2.215,13.43,8.74,6.425,-2.58,7.98,-3.85,25.1475,25.23,93.018,98.6075,431.8275,4.36,-4.86,-0.57,-0.27,1.93,0.04,433.01,437.81,25.93
4,5.25,0.255,23.41,2.31,12.18,9.535,7.01,-2.2925,6.3,-4.0275,25.13,25.2175,92.13,98.63,436.5725,4.38,-4.03,-0.4,-0.19,1.94,0.09,432.04,437.04,25.88
4,5.75,0.23,23.3,2.2575,10.365,9.53,4.9075,-0.675,4.165,-4.045,25.11,25.2,92.69975,98.6625,438.33,4.4025,0.84,20.96,10.05,2.4525,1.47,431.87,437.03,26.07
4,6.25,0.3,23.35,2.31,6.5575,11.4025,1.0325,-1.925,10.575,-3.9825,25.0975,25.1875,94.32825,98.69,437.355,4.47,37.88,140.99,67.58,5.66,9.23,432.67,438.14,26.24
4,6.75,0.33,23.57,2.1525,4.8,14.695,-6.0175,3.51,46.8,-3.6625,25.0875,25.17,93.59325,98.75,439.9425,4.57,112.29,352.35,168.89,11.36,20.93,434.65,440.18,26.36
4,7.25,0.41,23.96,2.425,-3.025,14.16,-9.83,17.1425,95.7,-3.1125,25.075,25.1475,91.2155,98.8,434.95,5.21,203.9975,592.05,283.78,15.66,29.19,435.96,444.37,26.47
4,7.75,0.5,24.4625,2.655,-8.01,8.81,-9.51,37.4,160.545,-2.44,25.0575,25.1275,90.06925,98.84,427.7475,6.11,263.01,773.115,370.5675,20.2675,37.16,436.3,448.51,26.715
4,8.25,0.55,25.115,2.6325,-11.3425,1.96,-8,82.03,241.8975,-0.7775,25.0375,25.105,88.24825,98.88,422.35,7.11,353.385,1016.9625,487.4475,22.77,48.675,439.06,453.78,26.5725
4,8.75,0.56,25.64,3.01,-11.305,-1.605,-4.65,90.3675,269.98,0.5975,25.0175,25.085,83.509,98.89,414.23,7.97,396.52,1122.355,537.965,24.425,55.4225,438.87,457.3275,26.475
4,9.25,0.56,26.115,2.865,-13.5875,-6.67,-4.96,94.47,273.4425,2.09,25,25.0575,81.97775,98.89,408.16,8.6,419.85,1224.51,586.9275,25.8075,60.685,441.96,461.06,26.5225
4,9.75,0.575,26.5225,2.635,-13.145,-7.68,-4.33,116.34,284.7,3.66,24.98,25.04,79.661,98.9,402.11,10.17,497.51,1409.48,675.585,27.13,67.455,446.49,465.33,26.55
4,10.25,0.55,27.08,2.8,-11.175,-6.4275,-3.21,121.42,345.4275,5.05,24.97,25.02,78.52775,98.88,398.0875,10.9375,508.2425,1435.255,687.945,27.28,69.8675,447.0825,468.135,26.53
4,10.75,0.58,27.45,2.7975,-15.4175,-10.22,-2.13,144.45,352.975,6.195,24.965,25.01,77.1700833333333,98.86,394.1,11.7958333333333,543.435,1497.21,717.64,29.52,71.83,447.19,469.2425,26.4925
4,11.25,0.57,27.8075,2.7225,-14.6175,-11.55,-1.87,127.04,405.6275,7.48,24.955,25.005,75.8124166666667,98.83,391.08,12.6541666666667,553.88,1574.5025,754.6875,28.975,75.44,447.775,472.3425,26.455
4,11.75,0.59,28.155,2.6925,-11.235,-8.1,-0.885,141.475,465.6325,9.965,24.96,24.995,74.45475,98.78,388.59,13.5125,596.1,1680.15,805.32,31.2825,81.0125,450.285,475.335,26.4175
4,12.25,0.62,28.525,2.58,-9.9025,-8.25,-0.0775,176.2325,442.36,10.655,24.955,24.98,75.3105,98.71,387.455,14.375,606.985,1741.3,834.6375,31.93825,85.4875,451.15,478.825,26.42
4,12.75,0.61,28.615,2.775,-9.57,-8.98,0.7025,145.4375,461.4525,10.77,24.9575,24.9875,75.868,98.675,386.365,14.5,596.19,1678.9525,804.75,32.2025,84.37,450.66,478.45,26.6925
4,13.25,0.565,28.65,2.31,-5.225,-5.4,0.68,131.2825,387.91,10.4475,24.97,24.9875,73.567,98.6,386.08,14.555,549.29,1563.21,749.27,31.4,78.0525,449.02,477.875,26.625
4,13.75,0.54,28.54,2.2925,-4.2,-3.8025,1.785,122.365,336.7525,10.6,24.9875,24.99,74.2155,98.56,384.7475,13.6675,508.1775,1409.1575,675.43,27.81,72.6875,448.8325,477.2875,26.86
4,14.25,0.4575,28.46,2.355,-0.69,-2.71,2.8,100.2825,321.01,10.505,25.015,25.015,76.446,98.505,385.5425,14.48,448.9325,1227.8175,588.515,24.8525,59.7275,445.2775,476.425,26.86
4,14.75,0.4975,28.245,2.25,-1.75,-3.16,2.58,72.81,263.4975,10.4325,25.0425,25.0425,78.7765,98.46,385.425,14.895,340.61,911.06,436.69,22.29,52.0425,445.8325,473.52,27.01
4,15.25,0.445,28.0475,2.1,-0.81,-1.06,3.8675,86.7325,239.27,9.385,25.0825,25.08,78.482,98.4325,386.45,13.52,289.61,775.99,371.95,19.02,44.1525,445.8875,467.46,27.4775
4,15.75,0.4,27.9925,1.91,1.845,-1.13,4.23,49.2675,229.905,6.765,25.1125,25.1125,78.05,98.415,386.55,12.66,238.92,737.98,353.73,17.05,46.14,442.8025,467.85,27.315
4,16.25,0.375,27.7,2.01,3.775,0.2225,5.9025,17.045,147.9925,5.4475,25.1425,25.15,80.22075,98.4,383.655,12.195,139.33,492.4175,236.03,13.335,29.34,441.095,465.725,27.53
4,16.75,0.26,27.5075,1.985,7.09,1.45,6.505,2.825,85.695,4.0825,25.1725,25.1925,84.972,98.405,384.1475,11.27,71.78,264.185,126.63,7.76,17.765,435.73,462,27.46
4,17.25,0.22,27.245,1.945,11.2125,1.7375,9.81,-0.84,37.92,3.15,25.22,25.23,85.0915,98.44,386.58,11.075,12.025,85.37,40.92,3.1275,6.875,432.97,459.395,27.3725
4,17.75,0.2,26.815,1.98,13.25,1.415,11.8,-0.6075,17.29,1.84,25.25,25.26,85.0225,98.48,388.8625,10.365,-13.665,5.75,2.755,1.01,0.93,432.67,454.1,27.22
4,18.25,0.18,26.5,2.13,14.45,2.7725,12.155,-0.38,14.38,0.6,25.28,25.28,83.889,98.5,391.72,9.73,-16.995,-1.44,-0.69,0.95,0.345,434.5225,452.295,27.13
4,18.75,0.2125,26.09,2.4275,14.05,3.4,10.9,-0.2,12.0625,-0.13,25.3,25.3,85.443,98.57,394.6,9.21,-15.1075,-1.37,-0.66,1.06,0.3,435.23,450.24,27.175
4,19.25,0.225,25.8375,2.345,14.395,3.1875,11.4325,-0.45,7.57,-1.06,25.33,25.32,86.5615,98.58,396.9625,8.5875,-13.8,-1.33,-0.635,0.85,0.3175,434.425,447.88,26.9975
4,19.75,0.2075,25.775,2.43,11.55,3.675,10.165,-0.39,6.065,-1.56,25.33,25.33,87.01675,98.62,397.87,8.8325,-13.655,-1.29,-0.62,0.86,0.2725,433.07,445.89,26.645
4,20.25,0.21,25.67,2.47,13.38,5.67,9.4275,-0.8675,14.085,-2.13,25.33,25.35,86.113,98.66,398.9925,8.8,-13.5125,-1.35,-0.645,0.68,0.25,434.15,445.835,26.3425
4,20.75,0.22,25.49,2.62,13.105,7.3475,9.125,-1.61,9.8575,-2.64,25.35,25.36,86.948,98.7,401.1225,8.0025,-13.42,-1.3,-0.62,0.81,0.2175,433.57,445.175,26.58
4,21.25,0.19,25.275,2.55,12.1225,5.7675,9.84,-1.815,9.11,-2.85,25.34,25.36,86.98,98.73,403.35,7.935,-12.81,-1.3825,-0.665,0.99,0.25,432.855,444.49,26.5825
4,21.75,0.2325,25.18,2.49,13.68,6.12,10.06,-1.5425,10.47,-3.08,25.34,25.36,87.785,98.76,404.36,7.52,-11.27,-1.28,-0.61,0.895,0.185,431.72,443.195,26.4825
4,22.25,0.19,25.005,2.385,13.04,7.6525,10.055,-0.89,7.39,-3.1,25.35,25.36,88.20125,98.76,406.745,7.215,-11.59,-1.37,-0.6525,0.79,0.1775,431.7475,443.035,26.54
4,22.75,0.23,25,2.565,10.39,4.55,6.66,-0.56,8.08,-3.14,25.35,25.37,87.9661666666667,98.7525,408.0675,6.91,-11.66,-1.2875,-0.6225,1.045,0.11,431.6775,442.63,26.4925
4,23.25,0.21,24.955,2.535,10.62,5.55,5.4575,-0.815,4.33,-3.24,25.35,25.37,87.7310833333333,98.74,409.055,6.605,-9.37,-1.23,-0.585,0.835,0.1,432.3075,442.44,26.445
4,23.75,0.22,24.96,2.51,10.4275,8.58,5.63,-1.415,5.58,-3.32,25.33,25.37,87.496,98.71,410.99,6.3,-7.75,-0.98,-0.465,1.22,0.08,431.305,441.485,26.3975
5,0.25,0.1625,25.755,2.43,9.815,4.2525,7.405,-0.57,3.3175,-3.9,25.61,25.64,87.3255,98.7,407.9475,7.445,-14.17,-2.07,-0.995,0.48,0.04,423.3675,443.4475,27.01
5,0.75,0.15,25.6,2.49,9.46,3.7,6.6375,-0.665,3.6525,-4.03,25.6,25.64,87.186,98.665,409.4025,7.35,-14.285,-1.985,-0.95,0.52,0.07,419.5175,443.1,26.91
5,1.25,0.15,25.27,2.51,10.63,3.95,8.0175,-1.38,2.855,-4.19,25.59,25.63,88.001,98.65,411.11,6.78,-13.195,-1.9575,-0.9375,0.54,0.06,423.2,442.65,26.77
5,1.75,0.16,25.05,2.36,10.22,3.77,6.68,-0.79,3.415,-4.32,25.58,25.62,88.09,98.625,412.3,6.32,-12.12,-1.72,-0.825,0.57,0.0775,424.995,442.1775,26.79
5,2.25,0.17,24.96,2.36,12.92,4.65,8.2825,-0.33,4.22,-4.32,25.57,25.61,88.27275,98.6225,416.14,6.395,-12.7125,-1.58,-0.755,0.7075,0.0525,424.45,441.705,26.785
5,2.75,0.165,24.88,2.4825,10.915,3.3,6.845,-0.89,3.9125,-4.49,25.55,25.6,88.35175,98.605,416.325,6.145,-10.9825,-1.57,-0.75,0.8775,0.04,428.535,441.425,26.88
5,3.25,0.2,24.74,2.455,11.755,6.94,8.38,-1.215,3.1,-4.49,25.53,25.58,89.087,98.61,419.605,5.865,-8.65,-1.42,-0.68,1.045,0.03,431.0525,441.0975,26.76
5,3.75,0.215,24.56,2.5,9.05,5.255,5.41,-0.7,2.735,-4.38,25.51,25.57,88.9005,98.625,419.135,5.475,-8.89,-1.35,-0.65,1.2675,0.0525,428.015,441.2575,26.63
5,4.25,0.26,24.42,2.45,11.45,9.31,5.945,-1.3625,6.915,-4.48,25.48,25.56,88.849,98.64,422.785,5.31,-9.0825,-1.08,-0.52,1.32,0.075,428.485,440.3475,26.0975
5,4.75,0.21,24.41,2.51,10.02,8.745,5.365,-1.48,5.495,-4.45,25.47,25.54,89.095,98.64,427.9225,5.17,-8.815,-1.195,-0.5725,1.4525,0.05,427.46,439.585,26.155
5,5.25,0.2,24.29,2.445,10.9,8.945,6.305,-1.27,5.4625,-4.37,25.44,25.53,89.74925,98.66,429.855,5.8075,-8.0375,-1.045,-0.5025,1.5175,0.09,427.7575,439.4975,26.165
5,5.75,0.2425,24.14,2.555,10.85,9.93,5.36,-3.0225,5.5025,-4.27,25.42,25.51,90.0685,98.69,430.23,5.365,-1.45,26.145,12.5325,2.08,2.0525,426.9925,439.1425,26.1675
5,6.25,0.26,24.11,2.58,10.0925,9.525,4.51,-1.7825,10.9275,-4.3,25.4,25.49,90.016,98.7275,434.65,5.03,36.5725,160.115,76.7475,6.175,10.67,429.505,439.65,26.23
5,6.75,0.33,24.225,2.4825,3.15,10.63,-5.54,-1.03,38,-4.2,25.38,25.47,90.22275,98.76,446.465,5.135,107.59,336.17,161.13,13.0425,20.67,432.68,442.17,26.29
5,7.25,0.4025,24.48,2.5925,1.1525,16.98,-8.435,12.815,99.9775,-3.81,25.35,25.45,89.232,98.7925,444.825,5.79,191.51,624.1,299.14,17.575,34.29,435.51,446.91,26.42
5,7.75,0.525,25.14,2.9025,-3.97,9.9675,-7.2875,44.29,163.26,-2.83,25.33,25.42,87.579,98.84,440.7525,6.78,294.915,860.52,412.46,24.1025,41.37,432.725,451.3025,26.5325
5,8.25,0.585,25.525,2.96,-10.93,2.05,-8.59,75.535,218.7,-1.385,25.31,25.4,86.3075,98.865,431.0725,7.535,356.9825,1036.955,497.0325,25.85,48.8825,434.425,454.615,26.6675
5,8.75,0.635,25.995,3.15,-10.26,-1.4025,-6.765,88.03,236.005,0.66,25.28,25.37,83.588,98.89,423.53,8.3725,392.885,1098.275,526.425,28.14,52.99,436.4925,457.7275,26.7
5,9.25,0.58,26.52,3.08,-13.35,-3.17,-5.565,88.76,271.96,1.715,25.26,25.34,81.958,98.895,417.6575,9.59,436.45,1218.665,584.13,26.82,59.965,438.6875,461.5575,26.755
5,9.75,0.62,27.05,3,-13.15,-5.055,-4.155,112.735,303.8275,3.4,25.24,25.32,78.83475,98.8975,411.04,10.48,465.0125,1312.17,628.9475,27.24,64.0575,440.4075,463.99,26.8
5,10.25,0.61,27.5,3,-14.2,-6.65,-3.56,117.655,351.9525,4.595,25.225,25.3,76.239,98.88,407.2,11.4925,521.18775,1434.165,687.4225,30.1675,70.9025,443.855,468.265,26.85
5,10.75,0.6225,27.94,2.97,-13.1075,-8.56,-2.34,124,379.95,6.07,25.22,25.29,74.9065,98.8575,399.12,12.6633333333333,553.2525,1556.81,746.2075,30.305,75.3075,444.8225,470.3575,26.6941666666667
5,11.25,0.63,28.38,2.96,-12.29,-8.43,-1.51,135.21,389.8625,7.505,25.21,25.275,73.574,98.7975,396.0725,13.8341666666667,571.455,1578.825,756.76,34.28,71.65,445.735,472.39,26.5383333333333
5,11.75,0.605,28.69,2.855,-12.35,-8.77,-1.49,142.135,412.31,8.665,25.21,25.255,72.2415,98.77,393.345,15.005,568.12,1569.725,752.395,33.57,75.05,448.05,475.7975,26.3825
5,12.25,0.6,28.955,2.79,-8.135,-6.84,-0.04,133.115,407.955,9.3975,25.21,25.2375,72.151,98.715,389.945,15.6925,575.735,1603.2575,768.4675,33.15,79.88,447.57,476.15,26.4575
5,12.75,0.585,29.16,2.78,-6.51,-6.09,1.66,120.06,394.87,9.75,25.21,25.26,72.641,98.6675,390.3,16.4625,575.92,1594.075,764.0725,32.4005,82.505,448.125,478.2,26.4225
5,13.25,0.5425,29.235,2.67,-4.75,-3.895,0.95,125.815,407.525,10.5425,25.22,25.2725,71.267,98.63,390.74,16.725,530.63,1487.54,713.01,31.15,77.96,448.56,476.69,26.6675
5,13.75,0.5325,29.08,2.545,-4.465,-4.64,1.015,90.245,341.175,9.915,25.2525,25.2925,73.0125,98.5525,389.93,15.975,494.31,1430.35,685.59,28.79,71.81,444.355,479.155,26.88
5,14.25,0.515,29.3075,2.6,-1.87,-2.89,2.79,67.21,325.22,10.6375,25.26,25.3,73.5045,98.5125,386.91,17.0375,406.125,1140.845,546.8225,24.175,58.075,441.44,477.44,27.07
5,14.75,0.5025,29.455,2.56,-1.24,-2.94,3.07,74.275,279.3375,9.8725,25.28,25.3325,72.76075,98.51,387.07,17.63,373.85,1090.75,522.821,24.9,62.78,444.62,477.9,26.88
5,15.25,0.5075,29.165,2.285,0.7,-0.85,3.44,58.21,241.395,9.6275,25.33,25.3675,75.749,98.47,385.46,16.12,257.74525,823.025,394.49,20.65,49.425,439.76,475.285,27.405
5,15.75,0.4,28.635,2.3175,3.105,-0.865,5.395,29.8225,193.79,8.81,25.36,25.4,78.40625,98.46,386.1175,15.195,192.35,654.345,313.64,17.235,37.995,437.985,469.99,27.475
5,16.25,0.4125,28.585,2.0975,5.6,0.3975,5.69,12.0225,121.84,8.725,25.395,25.42,82.1275,98.46,388.685,13.885,113.04,397.3675,190.4625,12.775,29.6125,439.62,468.0875,27.78
5,16.75,0.31,28.04,1.95,8.06,0.89,7.615,5.1,66.4125,6.89,25.425,25.445,82.6925,98.47,390.0575,12.385,57.57,258.56,123.93,8.23,14.05,436.69,465.14,28.075
5,17.25,0.23,27.52,1.86,9.8925,1.225,8.9275,-0.76,22.75,4.47,25.46,25.48,82.75725,98.5,391.75,10.8275,0.375,72.595,34.795,2.655,5.09,427.975,460.585,27.8625
5,17.75,0.18,27.1925,2.15,12.5125,2.47,11.32,-1.4075,11.27,2.8925,25.4775,25.51,83.1495,98.52,392.215,10.1825,-20.06,0.78,0.375,0.53,0.37,422.705,456.14,27.7
5,18.25,0.15,26.85,2.23,15.58,2.31,13.9525,-0.34,10.2025,1.94,25.53,25.53,83.764,98.54,393.13,9.42,-19.43,-1.935,-0.9325,0.47,0.19,422.985,454.195,27.585
5,18.75,0.16,26.785,2.345,13.9075,1.99,11.285,-0.545,10.48,0.5025,25.5375,25.56,83.31775,98.58,395.77,9.2075,-16.8,-2.03,-0.98,0.47,0.165,423.665,453.085,27.295
5,19.25,0.1925,26.5725,2.5225,12.4,3.245,10.65,-0.14,10.565,-0.7325,25.5675,25.56,84.08725,98.61,397.1,9.275,-16.7575,-1.995,-0.955,0.455,0.1025,420.2,451.835,27.3225
5,19.75,0.16,26.4925,2.415,12.385,3.7925,10.85,-0.615,5.61,-1.24,25.575,25.585,84.64375,98.64,398.5,9.0275,-16.795,-1.9375,-0.925,0.4375,0.0725,416.13,451.065,27.33
5,20.25,0.16,26.3775,2.5,12.0425,4.44,10.1175,-2.03,8.695,-1.8425,25.58,25.5975,84.2645,98.69,401.84,8.595,-18.6825,-2.1,-1.01,0.4175,0.03,414.995,449.3775,27.215
5,20.75,0.175,26.13,2.56,11.66,3.71,10.16,-1.6875,8.455,-2.125,25.6,25.61,84.4345,98.73,402.48,8.36,-17.3625,-2.06,-0.99,0.44,0.04,418.565,448.875,27.385
5,21.25,0.165,25.8925,2.55,11.92,4.7675,8.19,-2.84,7.95,-2.47,25.63,25.62,84.22,98.7575,402.97,7.7275,-14.94,-2.24,-1.08,0.44,0.0675,420.67,448.14,27.2
5,21.75,0.165,25.78,2.6325,10.4025,3.62,8.2125,-1.03,6.59,-2.91,25.64,25.6325,84.881,98.77,405.81,7.78,-17.225,-2.2875,-1.095,0.4475,0.0775,415.61,447.26,27
5,22.25,0.17,25.7075,2.55,10.01,4.24,8.0325,-0.165,5.775,-3.1375,25.6425,25.6425,84.617,98.76,406.745,8.02,-16.97,-2.27,-1.09,0.4775,0.03,413.75,445.95,27.105
5,22.75,0.185,25.825,2.64,11.68,4.2025,7.6525,-0.8,6.3575,-3.455,25.65,25.65,84.9245,98.76,406.18,7.79166666666667,-16.2145,-2.545,-1.2225,0.475,0.06,415.62,445.12,27.0966666666667
5,23.25,0.1725,25.6375,2.47,10.725,3.5175,8.4725,-0.5,4.1,-3.7425,25.65,25.6525,85.232,98.7575,406.6575,7.56333333333333,-15.91,-2.4925,-1.1925,0.475,0.075,416.51,444.46,27.0883333333333
5,23.75,0.16,25.8025,2.44,9.52,3.3125,7.3075,-0.5575,2.5625,-3.76,25.65,25.65,85.5395,98.7325,407.7425,7.335,-16.375,-2.17,-1.045,0.455,0.0375,419.52,444.02,27.08
6,0.25,0.13,24.88,2.4475,7.85,2.8575,6.16,-0.455,2.565,-4.32,25.08,25.13,84.2215,98.8375,403.1,7.495,-14.86,-2.045,-0.98,0.415,0.005,414.35,440.825,25.245
6,0.75,0.13,24.82,2.385,9.18,2.6325,7.37,-0.85,2.7575,-4.495,25.07,25.12,84.4585,98.81,402.74,7.515,-15.55,-2.08,-1,0.425,-0.0025,412.2175,440.42,25.265
6,1.25,0.13,24.77,2.445,9.6525,2.6,7.4,-0.3775,2.73,-4.49,25.06,25.11,84.79,98.78,401.82,6.5075,-12.625,-2.1475,-1.0325,0.42,0.05,410.99,439.905,25.195
6,1.75,0.1675,24.545,2.4975,12.01,4.68,7.535,-0.5,1.725,-4.67,25.03,25.105,85.16,98.75,401.81,6.9625,-12.2425,-2.2,-1.06,0.4525,0.09,413.93,439.83,25.22
6,2.25,0.15,24.45,2.4675,10.15,4.59,8,-0.54,2.29,-4.71,25.02,25.1,85.229,98.73,403.21,6.61,-10.7925,-1.9075,-0.9175,0.4575,0.1,416.31,439.26,25.195
6,2.75,0.16,24.31,2.4075,9.19,4.825,7.1575,-0.54,3.2575,-4.805,25.005,25.09,85.598,98.71,404.58,6.735,-11.425,-1.6625,-0.8,0.4475,0.08,412.53,438.41,25.065
6,3.25,0.17,24.23,2.54,11.5925,4.535,7.3775,-0.2575,2.61,-4.93,24.99,25.075,86.067,98.71,408.05,6.59,-10.6875,-1.6,-0.77,0.4975,0.055,412.07,437.55,24.95
6,3.75,0.16,24.125,2.5275,11.36,4.78,8.3975,-0.485,2.73,-4.975,24.98,25.065,86.531,98.725,410.53,6.29,-11,-1.83,-0.88,0.5575,0.01,413,437.7,25.025
6,4.25,0.18,23.955,2.485,8.3,5.06,6.6825,-0.855,2.515,-5.04,24.96,25.055,87.593,98.7575,410.57,6.16,-7.985,-1.64,-0.79,0.6425,0.0175,420.99,437.01,25.02
6,4.75,0.17,23.88,2.4475,8.7975,3.91,5.395,-0.9,3.2625,-4.995,24.945,25.045,87.473,98.75,411.03,5.9,-8.44,-1.5725,-0.755,0.6475,0.04,418.03,436.4775,25.095
6,5.25,0.2075,23.77,2.535,10.11,4.71,6.8175,-0.77,2.19,-4.96,24.93,25.03,87.63625,98.76,412.24,5.6375,-8.4525,-1.3775,-0.6625,1.0125,0.09,419.69,435.85,25.145
6,5.75,0.21,23.635,2.52,8.6975,4.665,5.285,-0.58,3.3125,-5.085,24.915,25.015,87.69875,98.835,416.09,5.6275,-5.3775,15.205,7.285,1.675,2.02,420.41,435.47,25.12
6,6.25,0.22,23.705,2.42,7.7675,8.1775,3.385,-1.075,7.1225,-5.23,24.895,25,87.9365,98.8625,416.7,5.585,28.1925,144.535,69.275,6.57,17.09,419.68,436.1,25.03
6,6.75,0.29,23.75,2.445,5.4025,11.315,-2.9225,-0.27,31.86,-5.215,24.875,24.975,87.311,98.865,421.25,5.56,106.53,356.3325,170.7975,12.635,25.25,419.7,439.23,25.235
6,7.25,0.36,24.14,2.3825,4.355,15.77,-7.99,15.68,90.1875,-4.645,24.85,24.955,87.269,98.925,421.79,6.06,193.865,596.695,286.01,17.1575,33.87,423.96,444.43,25.3425
6,7.75,0.45,24.65,2.5275,-0.8225,13.08,-7.3475,33.51,156.8725,-3.945,24.83,24.935,85.9305,98.945,420.88,7.2525,283.3675,844.72,404.8875,22.735,43.31,423.29,449.25,25.555
