DOY2,HR2,FC,FCH4,H,LE,WS,USTAR,PA,RH,TA,VPD,T_SONIC,TS_8,TS_7,TS_6,TS_5,TS_4,TS_3,TS_2,TS_1,NETRAD,SW_IN,LW_IN,SW_OUT,LW_OUT,PPFD_IN,G,CH4,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA
4,1.25,0.7363735,-5.19428,-1.95525,21.91945,2.32005,0.154961,101.651,82.75,12.205,2.71339316684803,16.673,14.7817333333333,14.9290666666667,13.9034,13.7834,13.3934,11.6583333333333,12.62,12.6583333333333,-75.4341745459399,-3.66777094178893,303.926083334908,1.14840989399293,370.5717513847,0,-13.7847000358601,1958.955208,420.103,10.3982,0.522027777038732,0.503699315068027,0.177482393492988
4,1.75,0.8733535,-6.61314,-1.66135,21.9071,2.20938,0.156663,101.652,82.85,12.035,2.7409225421162,16.601,14.8000666666667,14.8500666666667,13.7174,13.7100666666667,13.3777333333333,11.5116666666667,12.4766666666667,12.565,-70.1533954853918,-3.71509701845717,303.403821463292,1.14840989399293,369.390676820884,0,-13.2643920117225,1964.01,419.984,10.23325,0.507834618749057,0.448129445584644,0.175783958312469
4,2.25,0.996222,-4.45144,-1.6531,20.4975,2.19953,0.1587865,101.6495,82.8,11.975,2.72087090389012,16.4915,14.8070666666667,14.8219,13.5817333333333,13.5134,13.1900666666667,11.4866666666667,12.595,12.5533333333333,-71.6383134506266,-3.62044486512068,302.877936209363,1.12632508833922,369.10737146023,0,-13.4142017611933,1987.119051,420.948,10.1966,0.509876575806757,0.489941203110005,0.169114311474149
4,2.75,0.985375,-4.17399,-2.19533,17.5736,2.034085,0.143423,101.642,83.15,11.905,2.69628292204026,16.363,14.8134,14.7684,13.4049,13.3875666666667,13.0219,11.4166666666667,12.5525,12.72,-70.5492754484133,-3.57311878845244,305.028997724207,1.12632508833922,368.043148122049,0,-14.0853295297593,1999.885179,424.339,10.2115,0.498903808766589,0.460526785239579,0.156355065672911
4,3.25,0.996464,-2.76,-2.636725,16.4762,1.93303,0.134801,101.6385,83.25,11.715,2.59110623230319,16.2055,14.8175666666667,14.7619,13.2462333333334,13.2675666666666,12.7815666666667,11.3966666666667,12.4516666666667,12.74,-69.3806188330581,-3.36015144344534,304.10659741824,1.17049469964664,366.733621198358,0,-14.4689927714237,2016.88,425.48,10.0891,0.465752097566103,0.465814876588122,0.159059737205869
4,3.75,1.0016625,-3.1,-2.45166,14.6027,1.78684,0.136772,101.635,84,11.485,2.55337030251449,16.168,14.8397333333333,14.7100666666667,13.0400666666667,13.1600666666667,12.6244,11.5716666666667,12.35,12.75,-65.7778425696754,-3.43114055844771,303.898749408483,1.14840989399293,365.944554595389,0,-14.9723959388579,2041.46,425.931,9.826575,0.448342503004121,0.464707434844763,0.14456832294801
4,4.25,1.019205,-2.71009,-3.24866,12.6457,1.824885,0.121443,101.6505,84.9,11.405,2.57107181630281,15.9335,14.8237333333334,14.6100666666667,12.8180666666666,12.9009,12.3567333333333,11.84,12.6,12.8166666666667,-63.8015014731941,-3.17084713677236,306.109702741677,1.06007067137809,364.104095109961,0,-15.989004777144,2021.848595,428.664,9.92269,0.452594363274769,0.433600075277249,0.14194971236253
4,4.75,0.8944555,-5.707295,-2.536745,14.22575,1.63124,0.128892,101.661,84.9,11.285,2.75522081564345,15.857,14.8280666666667,14.5200666666667,12.6194,12.7000666666667,12.2667333333333,11.8716666666667,12.6033333333333,12.9183333333334,-61.5960220458199,-2.8868906767629,307.133503963527,1.10424028268551,363.356511348888,0,-16.4014317233758,2039.507886,431.652,9.9894,0.479317222724158,0.449327274934429,0.142828568570857
4,5.25,0.461912,-4.37931,0.612974,19.81795,1.78553,0.132654,101.681,84.9,11.19,3.09392021531801,15.766,14.8254,14.4404,12.3854,12.5745666666666,12.0555666666666,11.8166666666667,12.91,12.8666666666667,-59.3431381943835,-1.46710837671557,306.795304840517,1.28091872791519,362.244344763527,1.31108462455304,-17.7133299055197,2084.935394,436.843,10.11265,0.450971174245095,0.427929900801521,0.15
4,5.75,-0.341923,-4.78117,6.17094,30.98695,1.69441,0.1448905,101.6915,84.9,11.165,3.45561498706442,15.7130000000001,14.8299,14.3334,12.2540666666667,12.4060666666666,11.9082333333333,11.7533333333333,12.6283333333333,12.4166666666667,-26.7470668517763,9.86748698532892,309.291925215169,2.34098939929329,362.673463117856,25.6257449344458,-17.8135130768304,2065.578755,434.337,10.21265,0.472484471125885,0.443457935026009,0.177059255798117
4,6.25,-1.32146,-6.318345,15.50545,44.58655,1.808645,0.162028,101.708,84,11.37,4.00831607189189,15.779,14.8057333333334,14.2367333333333,12.2800666666666,12.3119,11.9217333333333,11.5766666666667,12.19,11.6433333333333,7.25576863763978,54.7326076668244,307.313845682039,6.18374558303887,364.583924364537,107.866507747318,-17.6119067142217,2077.434578,427.7675,10.32205,0.551684861677793,0.509952880289521,0.218509077563782
4,6.75,-2.783915,-6.701315,32.071,60.63625,1.82947,0.181609,101.709,82.65,11.835,4.55916875859132,16.015,14.7834,14.1707333333333,12.6200666666667,12.4160666666667,12.2000666666667,12.175,12.21,11.5,50.2202336896001,124.183625177472,311.057059032073,11.7049469964665,369.611090883328,265.613825983314,-15.9105060918163,2073.33,424.0595,10.3737,0.565459105506313,0.558996422171019,0.241039415863879
4,7.25,-3.98682,-8.68016,49.1446,79.842,2.01675,0.193575,101.7285,80.45,12.3,4.84840207071608,16.2525,14.7750666666666,14.0467333333333,12.9684,12.6167333333333,12.5550666666667,13.59,13.45,12.7133333333333,126.645427979814,224.846190250828,308.996998671559,18.5512367491166,375.200764127206,502.145411203814,-12.222079198358,1985.64,424.356,10.61145,0.5897519582779,0.602970485643011,0.264385810773178
4,7.75,-5.11821,-8.68395,80.4632,103.006,2.25443,0.206954,101.745,78.33,12.82,5.41182004979238,16.551,14.7734,13.9900666666667,13.2234,12.8800666666667,12.9434,15.0583333333333,14.4533333333333,13.1833333333333,219.579204567912,331.424514907715,311.092772594386,25.9717314487633,379.987494363121,721.990464839094,-9.32943843672241,1984.29332321053,421.3655,10.70415,0.663727353662632,0.641620604407309,0.283372546306095
4,8.25,-5.410875,-9.96471,102.0815,123.283,2.399445,0.22481,101.752,76.93,13.205,5.98849743636215,16.986,14.7769,14.0317333333333,13.4517333333334,13.3050666666667,13.4100666666667,17,16.475,14.56,312.675758968263,445.338381448178,313.719486762503,33.6572438162544,386.333140312835,957.687723480334,-4.53337690941596,1982.94664642105,420.8575,10.7931,0.669434948682679,0.664651632063169,0.303232572793272
4,8.75,-6.13412,-6.21439,119.507,146.258,2.50519,0.231636,101.735,75.365,13.515,6.55137544063102,17.38,14.7717333333333,14.0367333333333,13.8534,13.7900666666667,14.2700666666667,18.0233333333333,17.725,15.0766666666667,415.810439261468,555.134879318505,313.113172075503,39.863074204947,391.194518743981,1167.46126340881,2.33954557788647,1981.59996963158,420.497,10.7455,0.690903032270086,0.673933231114181,0.318149336004336
4,9.25,-6.10468,-6.91,133.956,176.533,2.752855,0.2589595,101.746,73.94,13.85,7.10948328974816,17.862,14.8050666666667,14.0800666666666,14.6717333333333,14.4684,15.3717333333333,18.0533333333333,17.5383333333333,14.6866666666667,502.157887577407,654.756270705158,310.99205689511,48.0344522968198,396.728249975742,1370.08343265793,10.5294492716945,1980.25329284211,418.819,10.87625,0.703247814465316,0.748351157957912,0.329238130731098
4,9.75,-6.04141,-9.563695,136.836,202.614,3.049195,0.254932,101.7315,72.38,14.15,7.64855240401718,18.3105,14.8134,14.1067333333333,15.7534,15.4417333333333,16.4234,17.9966666666667,16.3,14.0866666666667,578.830300344144,739.706578324656,310.091932922836,54.4611307420495,403.853170983989,1544.69606674613,21.0541731154096,1978.90661605263,418.769,10.8008,0.753700254286966,0.771660862537629,0.337795783431554
4,10.25,-6.34353,-7.46,141.531,229.851,3.46143,0.281019,101.721,71.225,14.5,8.0405939706235,18.679,14.8034,14.2000666666667,16.1700666666667,16.1167333333333,17.1100666666667,17.7633333333333,16.1216666666666,14.7566666666667,641.48720132833,815.664931377189,309.845656703033,59.5848056537102,408.061897175614,1692.49106078665,27.9292834844594,1977.55993926316,418.588,10.9413,0.80688908779336,0.84229389170289,0.358503835404867
4,10.75,-5.99593,-13.24685,154.3145,252.7545,3.59447,0.305392,101.699,70.35,14.84,7.96627560528475,18.828,14.8267333333333,14.4134,16.5900666666667,16.7234,17.7400666666667,17.3366666666667,16.2575,15.08,693.043246706884,872.692853762423,310.583796346592,65.2826855123675,413.539857780244,1803.93325387365,36.582687612975,1976.21326247368,416.915,10.9088,0.860939022230959,0.878133816681717,0.368995934936958
4,11.25,-6.198965,-11.8695,160.809,271.9985,4.10422,0.335844,101.682,68.775,15.34,8.05104731664646,19.018,14.8417333333334,14.6534,17.2117333333333,17.4434,18.6150666666666,17.2666666666667,16.6308333333333,15.8883333333333,722.238289707675,907.714150496924,311.148095091277,68.4628975265018,418.746537881778,1877.83075089393,42.1851693027843,1974.86658568421,416.48,11.0324,0.880200118041628,0.943262674581447,0.388593494338913
4,11.75,-6.090245,-13.4568,157.649,287.9105,4.50193,0.349891,101.673,66.71,15.66,8.22970948558964,19.349,14.8334,14.8034,17.7600666666667,18.0034,19.2400666666667,17.2866666666667,16.545,15.8633333333333,740.834154534688,932.796971131093,311.456363844448,70.8922261484099,422.273818763759,1933.25387365912,47.9536550329437,1973.51990889474,415.7995,10.9546,0.907714162057638,0.985171051137821,0.411531286781455
4,12.25,-5.99187,-11.5,163.538,290.604,4.87752,0.396482,101.656,65.58,16.02,8.38615865910237,19.442,14.8500666666666,14.9950666666666,18.0800666666666,18.5200666666667,19.6667333333334,17.1866666666667,17.055,15.92,742.890959540302,936.10979649787,312.308735964783,71.3780918727915,424.16711203589,1943.98092967819,49.7954442934769,1972.17323210526,415.494,11.2332,0.958281795715644,0.99179483765545,0.442478248052941
4,12.75,-5.91731,-15.20355,162.037,283.631,5.20227,0.421407,101.636,65.765,16.075,8.57018006912533,19.531,14.8600666666667,15.1867333333333,18.3600666666667,18.7367333333333,19.8167333333333,17.84,17.88,16.6933333333333,731.84279313485,922.858495030762,312.066825556623,72.0627208480566,423.632050698733,1926.10250297974,51.7936373543304,1970.82655531579,415.0435,11.3519,1.01841052626139,1.03283106072581,0.450058885036169
4,13.25,-5.68476,-16.5939,153.421,281.6945,5.63575,0.452144,101.605,66.57,16.19,8.74507963848009,19.51,14.8367333333333,15.4967333333333,18.5934,18.9334,19.9000666666667,17.5866666666667,17.855,17.14,704.386497042248,898.722195929957,313.496227036448,71.113074204947,421.54138785621,1873.063170441,51.2268160218302,1969.47987852632,414.914,11.47385,1.06187099028083,1.03489129863962,0.486506937257836
4,13.75,-5.68114,-17.9,151.776,263.988,5.981445,0.4547615,101.582,66.35,16.26,8.74445320305608,19.524,14.8284,15.6300666666667,18.6934,19.0834,19.8834,17.7216666666667,17.3925,16.83,665.668952375441,852.815901561761,314.57960093127,69.5008833922261,420.512485239822,1784.86293206197,48.0213927772299,1968.13320173684,414.712,11.5188,1.09480410934682,1.04977845958166,0.506358038504916
4,14.25,-4.951075,-23.45,138.889,244.711,6.10414,0.4812965,101.5745,65.815,16.255,8.68854299004959,19.474,14.8167333333333,15.7917333333333,18.6034,18.9484,19.5384,17.5266666666666,17.2575,16.415,606.958485440932,790.108849976337,314.004722653947,67.756183745583,420.294086495617,1655.54231227652,42.0281216967778,1966.78652494737,413.736,11.5371,1.09966746260584,1.05880120786197,0.517331165364846
4,14.75,-4.682275,-22.5765,121.522,218.047,6.20741,0.486592,101.562,66.5,16.08,8.3487360437973,19.346,14.8234,15.9000666666667,18.4600666666667,18.6434,19.2134,17.41,17.2833333333333,16.3933333333333,535.229739905942,712.257453857075,313.659891738271,64.708480565371,416.777025065384,1508.93921334923,35.5649352594554,1965.43984815789,414.007,11.59145,1.12194028361584,1.05558988248278,0.524907610918341
4,15.25,-3.9497,-20.9,97.5778,184.834,6.05391,0.475839,101.54,66.905,15.935,8.17593705179935,19.33,14.8134,16.0300666666667,18.3300666666667,18.4400666666667,18.6934,17.3833333333333,17.15,16.18,455.388644835328,629.436819687648,311.281035357276,60.9098939929329,411.740286255369,1325.98331346841,29.6116244179871,1964.09317136842,413.514,11.5241,1.10325880916492,1.01767873123103,0.508965617699271
4,15.75,-3.15745,-19.3,75.379,152.79,5.96184,0.45209,101.55,68.18,15.75,7.61895057190228,19.179,14.8067333333333,16.0934,18.1000666666667,18.1734,18.2134,17.3366666666667,17.3833333333333,16.0333333333333,364.586667420451,533.128253667771,309.740305525837,56.6033568904594,407.604631571387,876.519666269368,22.5732405643271,1962.74649457895,413.289,11.3639,1.08950906375303,0.991801895541645,0.49891983323977
4,16.25,-2.260255,-18.4,48.6082,123.0375,5.82708,0.434284,101.558,68.88,15.49,6.90537534810983,19.042,14.7934,16.1467333333334,17.6200666666666,17.7417333333334,17.6934,17.8316666666667,17.26,15.905,266.755047856513,422.385234264079,307.809839589954,49.6466431095406,403.03501302975,660.071513706794,14.1981111983826,1961.39981778947,413.27,11.2213,1.08418089986638,0.973924278268428,0.479183669268331
4,16.75,-1.40486,-15.3,24.9151,95.1025,5.64904,0.417122,101.558,69.58,15.24,5.9212203165602,18.883,14.7767333333333,16.1800666666667,17.2100666666667,17.2834,16.9734,18.13,17.5725,16.5133333333333,176.329958457635,315.168007572173,306.298087337707,40.3268551236749,398.307880369491,425.506555423123,7.05587170483527,1960.053141,412.2285,11.2296,1.04534204928339,0.943841088319427,0.45634855100022
4,17.25,-0.387178,-21.3,4.54565,70.3941,5.45672,0.390804,101.557,70.815,15.065,4.97058557048862,18.846,14.7700666666667,16.2000666666667,16.8534,16.7534,16.3300666666667,18.37,17.835,17.1233333333333,86.1729435508078,214.316138192144,306.081299917473,31.8242049469964,393.119427542837,326.102502979738,0.731516609750454,1963.849489,412.5125,11.12925,0.994165982117674,0.881214502831178,0.430158110466373
4,17.75,0.520501,-13.2379,-7.21001,54.1544,5.09458,0.369251,101.575,72.18,14.67,4.36705104163953,18.736,14.7534,16.2200666666667,16.4434,16.2234,15.7100666666667,18.3366666666667,18.2033333333334,17.7433333333333,-0.22385046386181,124.51490771415,304.350280859804,20.3401060070671,388.005927406203,252.622169249106,-5.4702596012249,1939.65166,412.448,11.02625,0.973875762096994,0.81198891618051,0.410703055747093
4,18.25,0.884598,-11.566,-11.8533,44.7397,4.792,0.3460615,101.59,73.91,14.29,4.07547637218949,18.5465,14.7750666666667,16.1900666666666,15.8300666666666,15.7150666666667,15.1234,17.6866666666667,17.8733333333333,17.8183333333333,-37.7406121060502,45.2437292948415,302.286315682741,7.59717314487632,383.257993042869,88.7365911799762,-10.0851037086354,1951.600749,412.668,11.0648,0.923773495213474,0.781393176451134,0.385078563254553
4,18.75,1.05049,-8.17244,-13.8737,38.8161,4.56072,0.3221125,101.615,75.68,13.945,3.7820724548458,18.3545,14.7684,16.1205666666667,15.2984,15.0650666666666,14.4650666666667,16.6733333333333,17.05,17.2583333333334,-76.4510200637284,2.55560814008519,301.135939378741,1.36925795053004,379.309246353865,12.2765196662694,-14.8791769736168,1957.1878595,413.177,10.9869,0.866385429137885,0.761856866426891,0.359516250697359
4,19.25,1.01848,-9.54728,-11.7997,35.0974,4.19307,0.299787,101.63,76.575,13.725,3.65657530078947,18.3200000000001,14.7634,16.0500666666667,14.8734,14.7034,14.0434,15.4133333333333,15.915,15.93,-83.6314487262894,-3.88073828679602,300.695383830785,0.706713780918728,377.367757797338,0.119189511323004,-17.6664041384835,1954.419804,413.139,11.02855,0.823703223254589,0.682463918460163,0.339122396783226
4,19.75,0.967457,-8.27419,-10.32715,28.791,3.65336,0.270247,101.654,77.74,13.525,3.41261318258811,18.24,14.7600666666667,15.9500666666667,14.5500666666667,14.3767333333333,13.7700666666667,14.7,15.125,15.19,-81.4456878042093,-4.070042593469,299.895919506081,0.706713780918728,375.012988506091,0,-19.5137404393865,1942.784345,413.1135,10.8718,0.764476945368531,0.651168948891146,0.302489669245083
4,20.25,0.8549065,-2.38297,-8.66606,27.03895,3.50143,0.243573,101.671,78.735,13.335,3.35156008368689,18.159,14.7534,15.8587333333333,14.3567333333333,14.1854,13.6300666666667,14.1233333333333,14.6166666666666,14.5766666666667,-81.3113024376569,-4.02271651680076,300.084490229924,0.750883392226148,373.792792052836,0,-19.7716441060144,1970.303876,413.598,10.9237,0.742982503158722,0.605437858082892,0.281069386451104
4,20.75,0.882394,-4.38678,-7.76448,25.3271,3.48405,0.251876,101.68,79.315,13.24,3.28200165449155,18.051,14.7600666666667,15.7467333333333,14.2367333333333,14.1100666666667,13.4867333333333,13.8766666666667,14.37,14.3466666666667,-80.4392361872393,-4.070042593469,300.604928626918,0.839222614840989,373.181107094788,0,-19.6699948556356,1967.2571155,414.675,10.9615,0.706495576773132,0.606151796169903,0.278028775489157
4,21.25,0.862619,-5.09877,-5.216085,26.3967,3.391765,0.225035,101.694,79.75,13.17,3.24448894568339,17.8775,14.7434,15.6547333333333,14.1327333333333,14.0234,13.4467333333333,13.5916666666667,14.13,14.2133333333334,-78.6147065201144,-3.97539044013251,300.126372758871,0.88339222614841,372.345394734209,0,-19.458968703667,1991.2,415.1025,10.8459,0.698718244688979,0.583163450368189,0.261055532079005
4,21.75,0.77733,-4.26369,-4.13273,24.1336,3.1973,0.20867,101.69,80.35,13.02,3.14766073946982,17.749,14.7534,15.5667333333333,14.0167333333333,13.9800666666667,13.3667333333333,13.34,13.9883333333334,14.1333333333333,-75.1373708184513,-3.97539044013251,301.241727582231,0.92756183745583,371.016155578153,0,-18.8828987785962,1985.225,415.42,10.8053,0.658228683665487,0.574042681339985,0.243515913237718
4,22.25,0.813336,-2.73,-2.85205,23.0251,3.0577,0.206465,101.689,80.65,12.96,3.08339785628696,17.591,14.7834,15.4934,13.9134,13.8834,13.2634,13.19,13.77,13.8833333333333,-76.5500789700045,-3.92806436346427,302.835836457157,0.971731448763251,371.09582130756,0,-17.8493844226151,1981.46,415.775,10.72185,0.638524079420659,0.541127526559128,0.233238075793812
4,22.75,0.778269,-4.07929,-1.570085,25.197,2.90123,0.204821,101.682,81.4,12.78,3.05181654617375,17.484,14.7867333333333,15.3934,14.0900666666667,13.9980666666667,13.4667333333333,12.6833333333333,13.4583333333333,13.7033333333333,-79.3683018733242,-3.78608613345954,303.909960167258,0.971731448763251,371.201498851798,0,-17.4259698152695,1999.224483,415.97,10.74315,0.610706148650888,0.551293932489738,0.221810730128188
4,23.25,0.649132,-3.90875,-1.75522,22.0544,2.80525,0.204297,101.6765,81.75,12.67,3.05539118946871,17.376,14.7984,15.3087333333333,14.0567333333333,13.9567333333334,13.6364,12.1116666666667,13.14,13.395,-74.9727755141917,-3.92806436346427,302.288775223788,1.06007067137809,371.869999671942,0,-15.8797481760007,1975.655732,415.9355,10.7226,0.602248588184046,0.55032912386829,0.222315974921023
4,23.75,0.66127,-4.75301,-0.6978155,25.2009,2.87183,0.188224,101.67,81.9,12.585,3.06170333344101,17.224,14.8000666666667,15.2070666666667,14.0500666666667,13.9614,13.6900666666667,11.9566666666667,12.9433333333333,13.3133333333333,-71.3634103333469,-3.6441079034548,303.68630640729,1.10424028268551,370.636276383398,0,-15.2813069948152,1935.8,416.5195,10.65845,0.590884083386919,0.518920032374932,0.217255609824004
5,0.25,0.74704,-12.80905,4.24705,33.07505,3.0933,0.213604,101.425,83.3,13.63,3.14704617335355,18.405,17.0267333333333,17.3900666666667,15.8294,15.9300666666667,15.6100666666667,12.97,14.125,14.0833333333333,-67.1969754633356,-3.36015144344534,320.208132848577,1.06007067137809,381.237177245588,0,-13.1092797887239,1953.9368515,415.79,11.43585,0.640042186109634,0.594233960658594,0.244744765010408
5,0.75,0.6891935,-10.59545,3.34088,34.7525,2.91024,0.1959215,101.405,83.2,13.49,3.08101293384498,18.262,17.0567333333334,17.3484,15.9104,15.9017333333334,15.5867333333333,12.695,13.775,14.1083333333334,-69.1987140580346,-3.45480359678183,317.746359340263,1.06007067137809,381.163527798589,0,-13.0116328416623,1960.12,417.017,11.37315,0.604758079197754,0.591648315717424,0.229454610592506
5,1.25,0.749806,-9.74466,2.1231,29.2919,2.98596,0.201462,101.404,84.1,13.41,3.02334474585051,18.016,17.0617333333334,17.2770666666666,15.8617333333334,15.8984,15.4934,12.47,13.75,14.0066666666666,-68.6498832540963,-3.31282536677709,319.586454799096,1.06007067137809,380.156358028348,0,-12.6501947769988,1971.4284755,416.8715,11.2735,0.627316846174545,0.576401009289237,0.23
5,1.75,0.940147,-12.3324,1.70475,31.0471,3.00669,0.19185,101.402,84.2,13.36,2.95049720850591,17.8985,17.0750666666667,17.2400666666666,15.7417333333334,15.8612333333333,15.4634,12.4766666666667,13.57,13.8916666666667,-62.5608968912443,-3.07619498343587,324.60103233545,1.01590106007067,379.568717176383,0,-13.3293119493958,1973.838953,418.1325,11.11225,0.597262284634012,0.581171146849477,0.223382966897096
5,2.25,0.889851,-7.96107,0.902975,27.72455,2.80094,0.1980525,101.405,84.6,13.32,2.88289013550906,17.774,17.0754,17.2135666666667,15.6634,15.7634,15.4159,12.6166666666666,13.7766666666667,13.9233333333333,-58.4724269533656,-2.60293421675343,330.565830124219,0.971731448763251,379.071551202306,0,-13.4676164814361,1981.19,417.986,11.15905,0.599981780951425,0.560854616759632,0.217829937001014
5,2.75,0.957235,-9.03843,-0.311763,23.59985,2.510555,0.186743,101.3995,84.1,13.16,2.85559000259573,17.647,17.0767333333333,17.1560666666666,15.4950666666667,15.6505666666666,15.1784,12.6483333333333,13.9525,14.165,-48.453447320778,-2.41362991008045,335.95639820335,0.92756183745583,378.390392642347,0,-14.7629138629502,1988.6975725,418.6905,11.03275,0.57571670406115,0.528535186044293,0.21470897924866
5,3.25,0.9069585,-8.018745,-0.563449,21.2759,2.464425,0.176095,101.3945,84.2,13.18,2.77498926268041,17.554,17.0922333333333,17.0649,15.3500666666666,15.4192333333333,14.9787333333334,12.5883333333333,13.8366666666667,14.0483333333333,-44.9285475990283,-2.41362991008045,339.052400370854,0.839222614840989,377.225694558307,0,-15.1395666291426,1979.47,419.6465,10.96515,0.56589448957674,0.531981177838495,0.203714896447818
5,3.75,1.030635,-6.795985,-1.35872,19.12,2.325595,0.1754535,101.398,84.5,13,2.72601812168842,17.4465,17.1027333333333,16.9627333333333,15.0634,15.1267333333334,14.5767333333333,12.6333333333334,13.9283333333333,14.0983333333334,-39.8342478350367,-2.27165168007572,340.367631672263,0.795053003533569,376.122551825593,0,-16.2060393415245,1980.4055195,421.1385,10.9044,0.570196630510168,0.503894889080992,0.19672315572906
5,4.25,0.892488,-17.0792,-0.8975875,23.25685,2.41593,0.179424,101.419,84.6,12.92,2.84854564851677,17.23,17.1067333333333,16.9087333333333,14.6934,14.9034,14.2167333333333,12.8833333333333,14.0666666666667,14.2233333333333,-33.5633076937227,-1.98769522006626,343.2629408557,0.795053003533569,375.245930560798,0,-16.9281857362748,1953.8301045,421.948,11.0122,0.554040612229826,0.489405762123823,0.197484176581315
5,4.75,0.4960705,-13.9969,0.82612,25.3063,2.368675,0.1728425,101.4315,84.8,12.85,3.20896422754348,17.0115,17.1309,16.8584,14.5065666666667,14.8017333333333,14.1107333333334,13.11,14.1941666666666,14.3166666666667,-28.2658569328645,-0.757217226691907,349.607238500103,0.795053003533569,374.346898750167,1.31108462455304,-18.0882072486386,1954.1940565,422.258,11.11685,0.531293497204927,0.500932860377681,0.2003736779884
5,5.25,-0.456933,-11.7867,7.80005,35.6297,2.349655,0.187,101.4515,84.9,12.88,3.73639300036875,17.028,17.1425666666667,16.7800666666667,14.3400666666666,14.5722333333333,13.9234,13.2216666666666,14.2533333333333,14.06,-14.5032091022786,7.71415049692381,350.36331665532,1.59010600706714,373.485967011921,22.7056019070322,-18.7319336160456,1959.5850055,423.706,11.175,0.566265835633905,0.539255956250186,0.215522339681365
5,5.75,-1.33283,-14.9607,15.41735,42.8206,2.3958,0.1975265,101.4675,84.9,12.95,4.13278572778703,17.081,17.1200666666667,16.7017333333334,14.3300666666667,14.4160666666667,13.9134,13.175,13.865,13.5133333333333,5.50027155522876,37.1982962612399,351.312233654165,3.40106007067138,374.703714088788,93.4445768772348,-18.6126986877548,1955.6098285,422.363,11.26295,0.601486483679696,0.586325990121156,0.233666428910958
5,6.25,-2.72831,-14.03105,28.427,59.319,2.484495,0.214644,101.486,83.7,13.11,4.55178717653104,17.106,17.0942333333333,16.5617333333334,14.4484,14.3400666666667,13.9567333333334,13.4483333333333,13.625,13.2933333333333,45.7148677904878,83.3885470894463,349.885351506058,7.06713780918728,377.523677540568,202.264600715137,-17.1390473013688,1965.292361,420.373,11.3445,0.592880149253404,0.604418359073398,0.248192737077647
5,6.75,-4.25667,-8.122015,44.0322,73.0179,2.38343,0.213583,101.491,82,13.46,4.90736749701621,17.532,17.0700666666667,16.4400666666667,14.7500666666667,14.5100666666667,14.2934,14.5833333333333,14.2566666666666,13.6233333333333,103.734104307747,154.566966398486,351.041707169123,11.5282685512367,381.24949646178,347.794994040524,-15.008948105851,1942.5201135,420.764,11.3852,0.633375086342998,0.645780148347717,0.26153393661244
5,7.25,-5.09693,-5.45,59.4841,92.50235,2.41998,0.218107,101.499,80.8,13.76,5.23837338002823,17.829,17.0634,16.3900666666667,15.0767333333333,14.6567333333333,14.6467333333333,15.58,14.705,14.0033333333333,169.02777567242,235.257927117842,346.710784952576,19.0371024734982,386.344043632723,570.560190703218,-12.25374267248,1937.024532,420.074,11.45735,0.652800122549008,0.662055133655801,0.279284800875379
5,7.75,-5.81136,-5.55,84.9261,118.7315,2.52469,0.228206,101.483,79.27,14.03,5.67602251749364,18.2695,17.0784,16.3734,15.3684,15.1100666666667,15.1284,16.6283333333334,15.4933333333333,14.6683333333334,251.039381764811,322.290582110743,346.433618927407,25.2208480565371,391.250767446607,718.712753277711,-8.9848569763855,1936.5558852619,419.91,11.6623,0.706109047756614,0.699143012629992,0.30066588157808
5,8.25,-7.04436,-6.985,114.329,155.129,2.73074,0.2409255,101.4655,77.45,14.38,6.42711400047807,18.4295,17.0700666666667,16.3667333333334,15.6067333333334,15.5434,15.7917333333334,17.85,16.4683333333333,15.0583333333333,388.6509458171,502.602934216753,334.420002573126,39.0017667844523,396.849209164554,1121.57330154946,-2.53518517054545,1936.08723852381,420.0405,11.789,0.729475213101628,0.727293170769958,0.323300160118308
5,8.75,-7.07549,-7.295,126.71,183.371,3.00409,0.2584265,101.469,76.47,14.69,6.76693364540967,18.7285,17.0550666666667,16.3850666666666,16.1117333333333,16.0934,16.4234,18.56,16.9166666666667,15.44,486.516933579482,637.008991954567,322.409810595351,48.1007067137809,403.706295538964,1343.26579261025,5.80283216863553,1935.61859178571,418.0055,11.8012,0.739870354742512,0.772949656285648,0.335990725271753
5,9.25,-7.34707,-9.88,146,213.735,2.9307,0.270359,101.452,74.99,15.1,7.10864687021158,19.202,17.1067333333333,16.4600666666667,17.0934,16.6367333333333,17.5767333333333,18.6733333333333,17.4883333333334,15.7233333333333,578.696242612221,738.760056791292,321.718712760823,57.5309187279152,411.318055449234,1538.14064362337,15.4021547422793,1935.14994504762,416.934,11.9006,0.755937828131388,0.799776218701207,0.352481205172701
5,9.75,-7.89345,-11.6968,158.998,237.7155,3.26059,0.305224,101.4615,74.26,15.48,7.45594730922745,19.567,17.0934,16.4917333333333,17.9034,17.6467333333333,18.6434,18.8783333333334,17.3683333333334,16.2283333333333,643.396570364085,814.0085186938,321.631864250927,62.4558303886926,417.643356654053,1691.29916567342,25.2603665208246,1934.68129830952,416.996,11.9269,0.821210311897491,0.838142494169205,0.375946739921998
