DOY2,HR2,FC,LE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,4.82239785717434,77.877174723972,1.23968030116666,189.483206523271,30.6548954511659,2.90404491348053,435.296177859726,16.4347432216584,435.056390652627,12.8095777943227,442.552798791542,435.031040276867,13.1670173001496,441.36366999077,435.23918585235,13.0735243034445,437.89368770874,438.8179576524,13.3353800516842,442.167278118699,445.863279597627,13.7206189849813,447.852935862356,470.9375299801,13.4189931775996,467.346725779263,5.10735434601644,17.5089034277876,1.66860958032374,3.99224999999999,3.53024999999999,2.1495,1.8275,1.1705,16.19331,15.7846,15.762955,15.4830025,15.33056,15.16025,14.1961775,96.3756085,98.0905,8.216505,14.1915,13.418,13.02525,13.57175,13.0225,3.2125,-0.026500000000001,4.505,2.31125,384.3075,395.02,381.45,383.6,2.56925,0.14,0.09,0.20025,3.454,0.33025,21.44475,0.0407499999999997,-0.13,0.15,11.7532,11.324,11.1536,10.67315,11.08045,10.84475,10.8591,11.90275,11.62175,11.4205,11.07575,11.6195,10.125775,10.7737,11.59955,11.35335,11.533125,11.27795,11.196875,11.688525,7.00787499999999,3.92672499999999,5.42139999999999,8.1155
1,5.75,14.9649088201386,57.3132521580571,1.29860426597361,18.4357873460175,32.8630409359118,2.64602955718918,435.032086856285,16.3741160067883,435.611653744059,12.7631856154172,433.805255037356,434.736391058705,12.8161326102656,436.723277523962,435.109423103852,12.8290932118926,436.869312389078,443.150708393049,13.2021072788716,443.726148757479,450.467282995991,13.7968612111485,434.909362818768,470.719169820115,13.4361054768992,441.836846007573,4.81686884588247,18.607420496302,2.03950240837189,3.65249999999999,2.99549999999999,2.14775,1.9265,1.19275,17.138795,16.9192,16.8852475,16.7519225,15.2006975,15.246945,14.1096175,96.387994,98.21575,8.49521,14.141,13.39975,13.13825,13.211,13.1375,3.01,0.24875,4.3025,2.241,381.875,395.6775,382.55,383.75,2.83225,0.14,0.09,0.19025,3.432,0.32025,20.67875,0.07,-0.13,0.16,11.6259,11.2386,11.12545,10.6695,11.000925,10.884975,10.860025,11.85,11.62875,11.415,11.0575,11.598375,10.1193,10.723925,11.510825,11.290825,11.4975,11.26585,11.19345,11.6789,7.32784999999999,3.456375,5.88825,9.23875
1,6.25,23.1612976898978,60.9516774268359,1.27552749546657,85.8222005036752,110.836395509732,2.67420755068567,433.114885354564,16.8869560337522,432.698353361771,12.7150468870251,437.361777889976,436.45708952477,12.5395379493677,440.762866037794,438.822434040913,12.9343762455007,436.270506794142,442.340100066472,13.1831009196899,442.29608472742,446.915311855835,13.315485117384,447.892226550845,467.004985850869,13.3335020983635,466.589980841602,5.06291465119481,19.088515359385,1.69764937373129,4.12025,3.39925,2.5575,1.9285,1.12475,17.7453825,17.7138,17.8017625,17.8431775,15.05969,16.486865,13.980805,96.4105195,98.175,8.422085,13.81125,13.81725,13.323,13.252,13.185,2.8025,0.14025,4.4,2.2535,370.75,395.5175,382.525,383.35,2.921,0.14,0.09,0.1805,3.37275,0.33,20.60475,0.07,-0.13,0.15025,11.496,11.2152,11.0928,10.6659,10.9067,10.893025,10.85905,11.83,11.59125,11.411,11.0475,11.517525,10.1124,10.681975,11.457575,11.226675,11.462325,11.250975,11.18855,11.663475,5.62525,3.20280000000001,4.60774999999998,8.3025
1,6.75,7.02371493072584,78.7142862976944,1.47192011593147,16.5444057838863,36.3582498399148,3.20507252350634,435.650540867304,17.1423974001299,432.490453486628,12.922674043521,433.483526574883,434.589032739459,12.9032128954858,438.044948831839,436.445747195052,12.7961190815051,437.29041731962,440.585373220628,12.9425738924267,439.549110791295,446.405467394987,13.0249624395975,435.902639293681,464.908632222356,13.0405488935761,442.542542757903,6.33357265678322,19.0551273078975,0.982517663919394,4.45424999999998,3.9485,3.2115,2.18875,1.32649999999999,17.6010425,17.97735,17.6602875,17.6925875,16.5534375,17.660545,15.8196875,96.413721,98.097,8.561615,13.8025,13.8575,13.64,13.6815,13.535,2.6,0.0509999999999999,4.1,2.23125,371.9275,399.8,382.95,384.725,2.92225,0.14,0.09,0.20025,3.323,0.32,20.52875,0.0702499999999999,-0.13,0.16,11.51945,11.2072,11.05735,10.6613,10.805825,10.925375,10.856175,11.81325,11.608,11.38725,11.03575,11.436775,10.10445,10.686825,11.503,11.241625,11.426825,11.234775,11.183125,11.654825,3.013,1.82455,2.1513,7.83275
1,7.25,7.9033642967663,96.8542038982764,1.62273503975433,46.8284118867514,38.6043131226167,3.42633093756919,431.910298969865,17.0687256899949,430.41844605806,12.9555149397991,441.83902779039,433.177900210515,12.5289747173583,441.472241422581,433.645141980496,12.771037868164,437.055719364498,436.461527808008,12.6553838952793,440.891098432086,450.647228929441,12.7655348577948,448.794055414199,461.029170544069,13.0568587088993,469.255285313941,8.04428813601468,18.8494033208248,1.2468425828126,4.71799999999997,4.2685,3.5495,2.43374999999999,1.4025,17.7934075,17.911825,17.839765,17.8829725,16.281635,17.741945,15.8778425,96.41727825,98.105,8.71078,13.9005,13.6205,13.43175,13.49725,13.4225,2.6025,0.01,4.2025,2.23425,370.6475,398.5325,382.1,385.2,3.0005,0.781,0.61025,0.61075,3.4855,0.521749999999999,20.66825,0.3105,0.125,0.29,11.6391,11.2046,11.01905,10.65675,10.748,10.903575,10.849625,11.79475,11.60025,11.34,11.023,11.350375,10.094975,10.691675,11.5327,11.266425,11.38855,11.217025,11.177175,11.646175,5.32900000000001,1.626175,4.38839999999998,9.46
1,7.75,5.02903797799912,62.6623802825477,1.48334533630153,71.3417911771712,19.1317157502419,3.40496246019264,429.965525349264,17.3766080415692,433.395373871766,13.0692600982866,435.483779122259,434.587189881297,12.9485657338729,439.107506480847,432.999785444288,13.1501540347228,440.185968041668,437.530481960894,13.0119387831287,442.56859516908,447.696329489611,13.1211466868695,435.594458308423,461.206264682486,13.0514112363462,445.576045133566,7.14707806775741,18.9856201536837,0.967939995296524,4.75624999999997,3.70849999999999,3.4505,2.64599999999999,1.50925,17.8613125,18.09035,17.92828,17.9645675,16.5289825,17.8585025,16.0830125,96.457601,98.033,9.53873249999999,13.984,13.701,13.5125,13.62,13.5575,10.605,5.623,11.61,2.6805,368.6525,399.7225,383.25,386.075,23.1545,21.4205,21.17075,15.56275,12.8775,9.45175,21.246,8.48699999999999,8.045,6.89199999999999,11.42435,11.2304,10.9384,10.6512,10.849275,10.832,10.8417,11.68475,11.58875,11.29175,11.00775,11.264975,10.081925,10.6975,11.5345,11.308075,11.351175,11.2048,11.1697,11.636525,7.95155,2.19375,6.291275,12.0355
1,8.25,3.13430796526159,42.3476242346015,1.43585037550661,100.028994197502,23.2519193286922,3.47083876720377,428.732800446956,17.3930401705341,433.204229278262,13.1317825790615,440.583656646423,434.012052645339,13.2972193662431,440.07239525,434.514777578671,13.3018701499687,432.673212175932,440.385202458788,13.2092123383989,441.175647767549,447.061134753487,13.2358997087651,448.002348006961,463.994952601899,13.306699285073,455.25873342101,8.52177761522653,19.0149144710753,0.90261693155354,6.04899999999998,5.09874999999999,3.5635,2.68349999999999,1.5385,18.1594275,18.125875,18.2191325,18.24551,16.6053725,17.3163225,15.33028,96.4923105,97.8875,9.473065,14.28225,14.004,13.78575,13.95225,13.82,46.66,40.1865,45.4675,5.21225,373.8175,401.3275,383.625,388.975,87.302,79.87725,80.72475,60.82525,47.594,38.18325,23.724,35.68425,34.985,31.79125,11.2254,11.1212,10.85775,10.64565,10.879725,10.85895,10.8318,11.627,11.59075,11.24225,10.9915,11.258125,10.0652,10.704325,11.3649,11.3631,11.312375,11.1838,11.1627,11.626875,7.30359999999999,3.47859999999998,5.04180000000001,19.08075
1,8.75,7.31621947359431,74.9328014544371,1.40055992171243,55.9742201550409,26.7478146000195,3.69997106571146,427.471954851591,16.6036273972036,433.386643674317,13.2326372556771,432.144412516185,435.22511777458,13.2206114781918,439.367354041534,432.703491758569,13.3522032852248,438.333936286013,438.190132440161,13.4256189145829,441.03090179643,444.057381473376,13.3982915728715,436.502668994298,452.928794962739,13.4840846443226,442.649563696613,8.4272102006194,18.7803391453727,0.900464377986588,6.6845,5.4955,3.2445,2.394,1.4405,17.147275,17.423,17.099725,16.99568,15.90016,16.50839,15.26664,96.5222665,98.1575,8.64807,14.013,14.6065,14.3925,14.5545,14.36775,83.21,92.646,90.27,9.6355,374.6,399.755,383.29,390.6,202.7595,196.34,167.05,133.879,89.4405,74.109,29.516,68.366,70.98525,60.54,11.102675,10.95195,10.86405,10.6443,10.4669,10.72585,10.8287,11.34305,11.2816,11.196575,10.9782,11.1236,10.046425,10.7262,11.0082,10.92575,11.2802,11.178025,11.15465,11.62455,3.94,2.86545,3.364,45.59
1,9.25,6.35785370869767,35.2015136265013,1.36748622231402,79.3939821548292,47.0118870589212,3.04438217288152,430.68066867249,14.0305610417262,437.418651513561,13.2809115629868,439.679585774451,437.536000716493,13.3100019892463,440.404217585128,439.21154368714,13.1620247059709,433.765529655476,439.65797467448,13.0520479700266,440.006204520126,444.920615698912,13.4291011667044,441.317452063025,450.359763876237,13.863707961805,449.069739989363,8.99314050187237,18.0616920893809,1.09723849248047,6.8845,5.5225,2.9725,2.2,1.293,16.697565,17.0137,16.77274,16.810545,15.86596,16.392065,14.62643,96.530923,98.1225,8.91972999999999,14.1075,14.982,14.8105,15.0885,14.83325,117.575,253.336,260.625,25.104,372.865,400.21,385.285,393.2375,526.9665,524.2915,517.172,288.66,151.6705,112.434,49.5415,112.469,97.1075,91.2145,11.257475,10.9035,10.8869,10.63695,10.4658,10.71025,10.81895,11.3343,11.31735,11.1489,10.95935,11.09235,10.03175,10.734,11.01525,10.91845,11.2476,11.158,11.14655,11.6286,6.5605,3.2655,5.06335,151.742
1,9.75,10.5731072105265,53.7993100386078,1.35483515185837,81.6552533071781,69.0270733377299,3.00002322511513,430.356842945219,13.6447974915339,435.50578893225,13.2283269363601,437.421584904135,438.299344496639,13.2281295889419,439.382155192308,437.610770074396,13.221481717577,439.806869558081,440.755190011862,13.3733704065214,438.458760970543,444.195632930902,13.9317154074105,433.411208311682,452.267949018515,14.4016530520158,455.507147657462,7.26422728441267,18.4562801425074,0.82995846145625,5.98775,4.854,2.3655,2.0155,1.2615,16.8700025,16.2801,16.8780475,16.605775,15.526995,15.9663675,14.8903625,96.53417575,98.12025,8.6695525,14.95625,14.997,14.628,15.28325,14.188,171.57,345.37125,363.825,33.4745,376.4525,399.7,385.14,389.36,686.606,727.06875,698.7425,519.051,248.485,230.06325,62.6765,166.27275,172.672,131.21575,11.1248,10.895175,10.8717,10.6337,10.511775,10.725275,10.81545,11.3618,11.359,11.1086,10.9482,11.09725,10.0237,10.755475,11.060575,10.94505,11.2216,11.145,11.13745,11.640825,4.31075,2.46992499999999,2.8735,231.95975
1,10.25,9.42841123863572,109.490517323434,1.47831472399894,113.440520300288,63.429617997004,3.18213682042789,430.341183092973,14.5270602309642,432.917031772908,13.2198669674763,438.01176990981,433.351096509027,13.2538936360488,438.484405997596,433.782952147455,13.7020762349676,432.958808719667,435.03392814019,13.7147849257464,438.522125055779,436.859421278017,14.071755082544,443.168545969376,445.059744381413,14.7896148672515,442.902554828214,7.4238996237827,17.5703211440237,1.03934953021842,5.60025,4.4325,2.3775,1.74775,1.52225,16.69341,16.3842,16.74664,16.68855,15.5354125,15.7042675,15.0016175,96.5545735,97.812,9.33607999999999,15.19325,15.23625,15.11975,15.36525,15.172,219.8875,427.645,446.1,40.958,383.7975,399.4475,385.46,395.66,841.557,859.91525,869.24975,671.54625,350.19975,244.628,68.15025,228.74,253.698,210.83725,11.28305,10.9034,10.859475,10.6221,10.5709,10.748825,10.808575,11.43,11.3992,11.077,10.9378,11.110975,10.02285,10.764875,11.1136,10.9693,11.22,11.133,11.128825,11.643975,6.35434999999999,2.86932499999999,4.5097,304.88925
1,10.75,9.88130153607182,85.5170490541307,1.39813642533054,183.266150782039,42.5985012071056,3.04176033145455,431.271063598316,16.0358489418481,433.023265064737,13.6970203243717,435.229653479713,431.671813264507,13.67382121676,435.319830258858,432.074051819977,13.7728588164075,437.961532317296,436.10836994599,13.7384592403987,441.627325347935,437.096903483293,14.1556958172376,437.326899554138,442.310183381413,14.4304562615606,436.42935279235,6.96615871144248,18.2842614377863,1.14913525537143,5.4225,4.304,2.8115,1.80825,1.561,16.22858,16.7948,16.9616325,17.011445,15.39858,17.01122,16.12202,96.5599995,97.949,9.556985,15.406,15.26575,15.355,15.7275,16.0055,289.1,492.862,516.15,48.362,382.035,401.88,389.48,399.82,974.0705,983.3875,990.50075,913.30075,550.5345,571.1465,72.2047500000001,345.7595,441.54125,208.901,11.76855,10.9512,10.8516,10.60955,10.6701,10.7875,10.8031,11.60135,11.443025,11.062375,10.9241,11.13995,10.0281,10.76785,11.34195,11.00955,11.2394,11.1218,11.1211,11.671,6.77012499999999,3.2304,4.79959999999999,350.536
