DOY2,HR2,SLE,USTAR,H,SH,V_SIGMA,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,0.234523800247673,1.02412205749911,-35.7072068919005,0.910418897184178,2.48697232862336,3.67706745238778,418.225163548246,3.92843421726722,3.69235179636709,416.159689808581,3.64488349787338,3.79853236856793,418.394931491803,4.06576013407565,3.77286351749263,418.297750836,4.07193523411246,16.9318335913042,-6.12544113862589,0.41891994936932,16.7625,14.37,8.76,-5.98835,-6.721,-6.45185,-6.36055,-7.7469,66.289115,80.2425,2.1255,-7.0975,-6.98,-3.1225,1,-0.96,2.7,-0.6775,0.06,240.05,275.625,298.5,298.725,0.3125,0.095,0.19,0.01,0.44,0.14,0.12,0.09,-6.5855,-5.66825,-5.17725,-4.5195,-3.74625,-1.92225,-0.6945,0.8495,0.7235,-3.4375,-2.6525,-2.12925,-1.45625,-0.834,-0.0885,0.317,0.9665,1.475,-2.08775,-1.89825,-1.507,-1.0115,-0.639,0.33475,0.471,1.161,1.4815,-6.053,-5.233,-4.073,-3.6495,-2.73425,0.0455,0.7215,1.047,-5.33875,-4.844,-3.59225,-2.855,-2.4945,-0.85575,-0.30875,0.8605,1.67,-1.805,-2.54,-2.014,-20.4775
1,5.75,0.0372954629799798,0.981402786009664,-32.8918360396028,0.579462716828776,2.48210247846611,3.51955160463513,418.241104820414,2.98859140818023,3.57969039891783,416.377433131014,3.59933772402335,3.70286629117307,418.52992810231,3.19577886901164,3.59060829931947,418.378864069307,3.78634756847218,16.9672368212628,-6.23105859698683,0.44514835081923,17.1025,14.56,8.58,-6.311925,-6.756,-6.529075,-6.2738,-7.6384,66.31478,80.125,2.207,-7.32,-7.185,-3.1825,1,-0.975,2.7,-0.71,0.07,243.15,275.775,298.5,298.775,0.32,0.11,0.19,0.01,0.44,0.1325,0.12,0.09,-6.55675,-5.65675,-5.172,-4.53,-3.7495,-1.92175,-0.69575,0.849,0.728,-3.459,-2.657,-2.136,-1.463,-0.8335,-0.0875,0.316,0.966,1.475,-2.08625,-1.90225,-1.508,-1.0125,-0.6395,0.333,0.47025,1.16,1.48025,-6.105,-5.292,-4.12125,-3.67025,-2.745,0.0445,0.721,1.049,-5.335,-4.86525,-3.58975,-2.87325,-2.5,-0.85825,-0.309,0.8605,1.66975,-1.69425,-2.53825,-2.015,-20.495
1,6.25,0.116111769337349,1.01316816261683,-28.7286974260612,1.54796952340648,2.44805767445875,3.56182455907884,418.262492964391,3.96615857227248,3.72416291197842,416.045925122112,3.74939735293166,3.73737906876387,418.372130730263,4.0544310154058,3.69970180213148,418.429660250649,3.80559014272178,16.6977193638747,-6.06120899773202,0.450348434742262,16.8225,14.32,8.605,-6.3431,-6.6125,-6.329275,-6.121325,-7.6699,66.34973,79.705,2.11855,-7.37,-7.2275,-3.2,1,-1,2.7,-0.725,0.08,242.725,275.1,298.4,298.8,0.32,0.1125,0.18,0.0075,0.4325,0.14,0.12,0.09,-6.5665,-5.68275,-5.197,-4.53975,-3.7575,-1.92025,-0.696,0.849,0.7255,-3.505,-2.688,-2.13825,-1.47175,-0.83325,-0.0905,0.316,0.96575,1.476,-2.085,-1.9025,-1.5075,-1.013,-0.6405,0.33225,0.4695,1.16,1.47925,-6.105,-5.3365,-4.12925,-3.68975,-2.74975,0.044,0.7205,1.047,-5.33275,-4.8855,-3.60325,-2.89325,-2.506,-0.8605,-0.30975,0.8595,1.67,-1.718,-2.536,-2.055,-22.475
1,6.75,0.347290065524244,1.03312968788892,-32.9098281014923,0.804860162070403,2.41377964147024,3.51105985397953,418.120781132013,3.92875036128091,3.5813055867882,416.20099621645,3.68337688141376,3.62116706112261,418.309296035378,4.08724890460024,3.56255815629753,418.328513198606,4.06954056753993,16.7682558887508,-6.17242377081772,0.417366088323319,16.9325,14.49,8.575,-6.338725,-6.57025,-6.45705,-6.1399,-7.6176,66.36734,80.375,2.0088,-7.415,-7.31,-3.21,1,-0.9625,2.8,-0.675,0.12,241.475,274.4,297.225,298.6,0.38,0.1925,0.25,0.07,0.48,0.19,0.12,0.1525,-6.568,-5.72875,-5.2225,-4.5445,-3.7665,-1.9215,-0.6965,0.84825,0.7255,-3.5515,-2.69975,-2.142,-1.47625,-0.835,-0.0905,0.31525,0.96575,1.4755,-2.08375,-1.9035,-1.5075,-1.0125,-0.6415,0.33225,0.46925,1.16,1.479,-6.1095,-5.359,-4.16675,-3.70325,-2.75425,0.0435,0.7205,1.048,-5.331,-4.8955,-3.638,-2.893,-2.512,-0.86225,-0.31,0.85875,1.6685,-1.596,-2.5525,-2.03475,-21.94
1,7.25,0.337304484413412,1.00740702468142,-30.7410445053239,0.769039918136792,2.39516840968861,3.57622632705319,418.682549808308,3.94252257735789,3.72612379497698,416.197248027677,3.67181576347298,3.63186135386667,418.862491437705,4.04072420729312,3.59041579237737,418.916987110932,3.96800394811304,17.0342334598782,-6.27405189571658,0.445321610982755,17.3075,14.88,8.1075,-6.571925,-6.77675,-6.6699,-6.0841,-7.606325,66.3542975,80.295,1.8899,-7.335,-7.3375,-3.225,6.45,6.1425,8.2,5.5425,7.555,237.125,274.3,297.025,298.325,11.1375,10.6725,9.785,9.8225,10.2775,10.045,0.32,6.2825,-6.566,-5.78,-5.2505,-4.5495,-3.776,-1.92375,-0.697,0.84725,0.7245,-3.5935,-2.74875,-2.14425,-1.47725,-0.83925,-0.09225,0.315,0.96475,1.4745,-2.072,-1.891,-1.5075,-1.0115,-0.6415,0.33675,0.4695,1.15975,1.47825,-6.098,-5.443,-4.195,-3.71575,-2.75775,0.043,0.72,1.0475,-5.33075,-4.8875,-3.6385,-2.8935,-2.515,-0.8645,-0.31075,0.8615,1.66825,-1.708,-2.58125,-2.119,-24.945
1,7.75,0.51295223834952,1.00283361926438,-31.4715429509393,1.31727912477952,2.45871888877349,3.41515631992249,418.801728775838,3.81462448773621,3.58254903387026,416.169487113812,3.58911831843344,3.5599091370899,418.842960534426,3.93434202600671,3.5369742820113,418.870165582781,3.98742817196019,16.465295784338,-6.08306834328613,0.467371611911709,16.74,14.49,8.42,-7.0522,-6.5605,-6.46965,-5.821775,-7.710225,66.3646525,79.485,1.7892,-7.23,-7.04,-3.225,35.5,59.77,44.15,50.195,62.8325,234.6,274.875,297.15,297.2,83.6325,86.9275,87.3625,86.695,101.6525,81.0375,1.895,45.7375,-6.5425,-5.783,-5.27625,-4.55425,-3.7875,-1.9265,-0.699,0.84725,0.72425,-3.62,-2.768,-2.158,-1.48625,-0.8395,-0.0925,0.315,0.96475,1.4745,-2.07,-1.89,-1.5155,-1.0115,-0.6415,0.33675,0.469,1.159,1.4775,-6.1235,-5.4325,-4.198,-3.727,-2.76125,0.0425,0.719,1.047,-5.33075,-4.875,-3.64925,-2.89325,-2.5185,-0.8655,-0.311,0.85775,1.6675,-1.6005,-2.5535,-2.041,-17.915
1,8.25,0.683924261754542,0.998982514128349,-22.5809190518217,2.84369860131365,2.39727631443193,3.43606859985888,418.706505425428,3.6617231510282,3.63024708815536,416.00553014377,3.64893616684238,3.57504303665575,418.883805976973,3.91547079021391,3.50085873254819,419.019414639372,3.97740139648258,16.4800508145907,-5.90834761024763,0.472269778652913,17.18,14.11,8.45,-6.64725,-6.37,-6.09575,-5.577025,-7.659825,66.3714375,78.955,2.32855,-6.8975,-6.6,-3.2175,88.5,147.5475,119.85,131.99,131.8375,233.225,276.65,297.125,296.225,232.4725,263.2775,264.635,264.19,270.0725,226.73,4.9775,127.07,-6.4745,-5.76375,-5.30175,-4.5605,-3.791,-1.931,-0.70025,0.8465,0.72425,-3.63175,-2.78225,-2.1745,-1.497,-0.839,-0.09375,0.313,0.964,1.472,-2.075,-1.894,-1.5145,-1.01125,-0.6415,0.3365,0.469,1.159,1.47725,-6.0895,-5.44875,-4.1815,-3.7375,-2.76475,0.0405,0.718,1.045,-5.256,-4.8615,-3.66175,-2.89225,-2.5205,-0.8665,-0.312,0.857,1.6675,-1.705,-2.5305,-2.04,-1.8
1,8.75,0.609363863971635,0.976312484043451,-16.3848474289446,2.22969393312628,2.33736332643403,3.32464228341814,418.648764269103,3.58770317683021,3.64303296729523,416.031585150943,3.79466047813536,3.61851123066108,418.629806040208,3.99850741025265,3.52025455596404,418.688101591235,3.86119605721764,16.1071937814034,-5.79140918229104,0.440611952065914,16.6775,14.08,8.295,-6.49835,-6.13125,-5.802575,-5.6087,-7.34135,66.3777325,79.1375,2.285275,-6.3275,-6.135,-3.165,141.525,237.5025,209.1,224.31,207.7325,235.95,278.425,297.55,297.9,424.22,472.9075,474.9875,491.1225,442.9775,396.26,8.63,227.83,-6.38275,-5.73325,-5.31075,-4.56475,-3.796,-1.937,-0.7005,0.8465,0.7225,-3.632,-2.798,-2.19525,-1.50225,-0.84175,-0.094,0.312,0.963,1.4715,-2.081,-1.898,-1.5105,-1.01125,-0.642,0.338,0.46775,1.1615,1.478,-6.02025,-5.381,-4.167,-3.741,-2.76825,0.0395,0.718,1.04425,-5.205,-4.83375,-3.6725,-2.88875,-2.5225,-0.86675,-0.3125,0.85675,1.6675,-1.624,-2.5515,-2.109,7.6625
1,9.25,0.600276539454228,0.967777709403379,-4.40428211310997,2.55696892335473,2.39724387585359,3.38572729650617,418.723052279605,3.79560114778279,3.60864672347503,416.002871324,3.73286910949356,3.62582849539144,418.786600268092,4.15431652948918,3.51532245798189,418.724366819562,3.81760689863311,16.7444389979684,-5.66810685868153,0.420380399883393,16.825,14.41,8.31,-6.29595,-6.12275,-5.91865,-5.3981,-7.0233,66.397945,78.93,2.442,-6.08,-5.9575,-3.1325,164.075,323.735,282.35,305.015,273.855,230.875,281.3,298.6,298.225,606.665,658.9925,658.2575,682.4925,595.34,545.65,11.3,343.98,-6.1475,-5.643,-5.3,-4.56625,-3.798,-1.94425,-0.70175,0.8465,0.723,-3.631,-2.823,-2.1965,-1.502,-0.846,-0.095,0.311,0.963,1.4715,-2.0855,-1.90275,-1.5055,-1.0095,-0.65225,0.338,0.4685,1.164,1.47925,-5.97125,-5.35,-4.109,-3.74675,-2.7715,0.03875,0.71775,1.0435,-5.18325,-4.722,-3.6615,-2.88625,-2.524,-0.867,-0.3135,0.8605,1.66675,-1.55,-2.551,-2.19,17.4025
1,9.75,0.586452698879942,0.986740262987268,4.93145795980724,2.37943727909188,2.43029541780667,3.29228535568642,419.083581928689,3.78122806526651,3.64814078732535,415.865023457237,3.73591157997363,3.66607723287905,418.946302940773,4.05164221476807,3.57112563058523,418.755579577563,3.92835704265813,16.9289363598929,-5.47793302057454,0.405452412553346,16.395,14.23,8.065,-5.75315,-5.9965,-5.9972,-5.0169,-6.6012,66.4277575,77.4475,2.4128,-5.48,-5.4575,-3.1325,203.225,398.985,367.225,321.24,326.805,238,283.95,300.025,297.95,757.1775,811.1075,812.88,833.4225,731.5,698.265,15.8725,444.155,-5.86625,-5.537,-5.28275,-4.5625,-3.79825,-1.94775,-0.70225,0.8465,0.723,-3.683,-2.841,-2.2275,-1.5105,-0.853,-0.096,0.311,0.962,1.47075,-2.108,-1.9175,-1.505,-1.0095,-0.65225,0.33625,0.467,1.158,1.4785,-5.6585,-5.2375,-4.1075,-3.74925,-2.765,0.04,0.7185,1.0455,-5.09825,-4.657,-3.62375,-2.884,-2.5255,-0.86775,-0.31525,0.856,1.66675,-1.27525,-2.50925,-1.98625,32.02
1,10.25,0.279720867006093,0.990053271039483,7.28936215317517,1.55188253767502,2.41062491102919,3.44352112071782,418.313124633663,3.71132087307973,3.62384586782953,415.830055763158,3.73168991076421,3.63806528113648,418.472010562173,4.05906087330205,3.57429649616655,418.444320730905,3.939703350054,16.4958430904783,-5.3013012907961,0.432900847636356,16,13.6875,8.2275,-5.24955,-5.3005,-5.841775,-4.476375,-6.662025,66.43744,77.11,2.882625,-4.965,-4.7825,-3.08,231.35,453.6525,427.4,270.8475,367.4325,242.1,286.125,301.4,298.05,875.335,923.69,920.5625,952.7175,807.7325,828.105,19.4025,531.3675,-5.68825,-5.27875,-5.24525,-4.5565,-3.79725,-1.94975,-0.7125,0.84675,0.72225,-3.669,-2.842,-2.21775,-1.50775,-0.85525,-0.097,0.312,0.962,1.47,-2.133,-1.937,-1.505,-1.0085,-0.653,0.33025,0.4615,1.158,1.46875,-5.432,-5.08,-4.10725,-3.72825,-2.747,0.0395,0.718,1.0445,-4.95075,-4.617,-3.60625,-2.88225,-2.527,-0.8665,-0.315,0.859,1.671,-1.084,-2.569,-1.947,45.7825
