DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,TA,PA,NETRAD,G_1_1_1,G_2_1_1,TS_1_1_1,TS_2_1_1,PPFD_IN
2,6.25,0.004145,9.96107649999998,47.9605625,8.60697,4.091815,0.7131495,14.9706,587.8422,16.6324,1.9571,1.627885,0.8804155,0.958335,13.32224,99.611165,5.18780749999999,19.110495,17.9242275,8.66248775,8.64092224999999,0.233425
2,6.75,0.00562,6.68792799999999,67.6835399999998,7.83985599999997,3.7091,0.796427,15.27,669.203775,16.184145,1.77009,1.58539,0.884856,0.8949405,13.912065,99.618965,6.0122575,18.99544,17.79339,8.722052,8.689293,2.21076
2,7.25,0.00403549999999998,12.78788,42.53335,30.4208799999999,3.93988175,0.751246325,15.3686825,566.2642,15.80592,1.9962955,1.5633865,0.9248035,1.385648,13.976475,99.61089,7.4646725,17.685055,15.582275,8.743146,8.6791325,38.92809
2,7.75,0.009265,31.822,32.447255,48.9884399999999,4.18052,0.769361,15.00675,620.44515,16.009655,1.954965,1.48339,0.888367,1.215685,13.79363,99.607825,38.01822,17.511895,13.67121,8.7271785,8.655414,161.60425
2,8.25,-0.00216,32.08445,47.0123325,9.83767199999994,4.609745,0.7191945,14.5199,632.181175,15.6010875,1.795425,1.448495,0.8846035,0.7271795,13.37181,99.78343,80.78981,19.6363725,14.5311525,8.709327,8.63631125,324.0094
2,8.75,-0.009485,49.23485,51.1212125,10.954376,4.315205,0.6562795,13.9752,585.12465,15.567025,1.64692,1.53174,0.833036,0.657273,12.9739925,99.8003575,142.123625,19.5159375,15.2505325,8.78703825,8.71428475,529.849525
2,9.25,-0.0193325,84.73649,54.28242,44.89576,4.380095,0.66654065,14.222755,588.4351,15.81849,1.72017725,1.44370175,0.825545375,0.805453975,13.061645,99.8042475,204.54185,21.5334525,14.501655,8.8348875,8.837937,692.561249999999
2,9.75,-0.02497,106.186845,98.2611624999996,18.04725,4.6604345,0.69301985,14.774505,611.6572,15.8399425,1.7677415,1.540915,0.8333893,0.6675314,13.72815,99.8201,243.7135,23.39315,17.91215,8.9272,8.939345,943.702
2,10.25,-0.035825,156.2268,94.544925,21.0639975,4.6431275,0.71802955,15.32373,606.8841,15.90215,1.8552855,1.5154325,0.87853425,0.64042655,14.31645,99.82825,338.37,26.4073,22.7044,9.23312,9.12484,1068.23
2,10.75,-0.028565,165.83285,117.441525,19.3019475,4.4987765,0.67818475,15.888925,611.79,16.0117,1.7984935,1.5170905,0.8577826,0.7959018,14.85411,99.80559,354.845775,32.8592025,27.3582724999999,9.325883,9.165734,1261.85225
2,11.25,-0.03857,197.92515,139.5118,14.2266,4.8289985,0.7652456,16.38478,604.638,15.96468,1.874076,1.603638,0.9583098,0.8065108,15.57409,99.7840675,406.055425,39.34973,33.0674674999999,9.63195525,9.4502775,1306.112
2,11.75,-0.0448549999999999,229.06435,111.205225,4.93385999999998,4.872086,0.74643565,16.85015,616.6135,16.08599,1.907434,1.673028,0.88903005,0.839677,16.6150425,99.8836,433.709875,46.351915,41.345575,9.834562,9.719371,1441.1405
2,12.25,0.00879150000000011,221.5082,97.7060299999999,3.3965895,5.055471,0.8091301,17.595595,632.4952,16.0885075,2.075486,1.817134,0.9630758,0.82604565,17.2737075,99.8520625,442.38105,51.6549125,47.662225,10.05663425,9.927832,1490.02675
2,12.75,0.000120000000000193,224.81265,109.21975,17.372725,5.3554875,0.82159455,18.42282,588.338275,16.079825,2.229354,1.8724365,1.01713075,0.8359238,18.127155,99.8180625,470.84485,53.5932525,51.74703,10.2669515,10.11146925,1447.64725
2,13.25,-0.0296075000000002,210.44965,132.8002,21.64053,5.54307575,0.872096575,18.72037,536.4596,16.00802,2.20532075,1.89797525,1.071027,0.75245845,18.3997675,99.792945,460.39645,58.353565,53.85215,10.6030775,10.4113825,1439.13175
2,13.75,0.00481749999999965,198.8658,126.388375,43.83295,5.484411,0.806629575,19.3224675,545.5255,15.423905,2.06833825,1.82135875,1.02994775,0.72993525,18.5314525,99.7323175,421.424075,65.1079775,54.247795,11.111255,10.85898,1260.73725
2,14.25,-0.0234225,191.1572,112.6565,12.0647044999999,5.4686635,0.82451145,19.1509075,524.297725,15.95415,2.061728,1.799949,0.994352325,0.9057046,18.7361425,99.7125425,391.34425,65.2061125,52.3611,11.2585725,11.0979925,1259.369
2,14.75,-0.0489,173.6215,97.97628,17.132595,5.6416,0.8166695,19.3441,571.3964,15.95008,2.14102,1.8242,0.985261,0.65696,18.6826,99.6952825,327.518425,62.183995,51.0540525,11.31624,11.0961075,1061.81875
2,15.25,-0.0308275,152.929475,94.0929025,19.26161,5.0594535,0.78235535,18.947005,611.876,16.2326125,2.0366865,1.7102865,0.9688613,0.657063999999999,19.1255525,99.6772425,280.929875,59.3949,48.6116,11.3404625,11.0694325,913.20765
2,15.75,-0.0400675000000001,113.19785,77.182075,16.9906725,4.80780675,0.78572815,18.8758375,553.662,16.140685,2.0495785,1.60425125,0.9238721,0.5950746,18.6035075,99.678625,216.330525,55.7935125,44.1738625,11.358975,11.0907175,759.96565
2,16.25,-0.00840925000000002,78.6028425,53.43096,20.87974,4.964767,0.814954199999999,19.1648925,552.7517,16.01376,2.1064935,1.73498825,1.0125227,0.627564225,18.897255,99.761575,166.2018,51.546285,41.924695,11.3531,11.083935,615.13585
2,16.75,-0.01711,44.5867725,43.18279,10.46383,5.01323099999999,0.829727625,19.0230875,559.718425,16.07036,1.93051075,1.610308,0.936026299999999,0.837846274999999,18.804855,99.800445,99.180865,45.440435,38.756565,11.313985,11.04547,414.99805
2,17.25,-0.01021575,20.852065,63.7784,13.9598034999999,4.93872,0.744591275,18.2761525,524.5484,15.91375,1.9123935,1.59100675,0.8872164,1.29875925,17.586715,99.80283,45.809595,37.55098,35.76114,11.24059,10.964705,263.06695
2,17.75,-0.00659650000000001,20.3688,104.89084,12.507599,4.99307625,0.8348825,18.6217,573.504,14.83362,2.1733785,1.97164725,1.06067725,0.647595349999999,16.612085,99.82185,10.35463,32.65497,31.8801,11.09452,10.83937,94.175885
2,18.25,-0.00106875000000004,13.485525,63.6698599999999,13.96682,5.4005535,0.824008274999999,17.76018,576.984,15.11084,2.2680775,1.8275785,1.074566,0.505939399999999,14.6726,99.834785,5.03807550000001,27.98906,26.91694,10.862305,10.65739,9.000435
2,18.75,0.00543,7.51159,36.01222,36.5348199999999,5.05027,0.807113,16.22125,526.484675,14.78534,2.09822,1.81055,1.05896,0.5826025,14.387755,99.81151,5.05787500000001,23.88561,22.99045,10.600805,10.435245,0.35656995
2,19.25,0.005285,11.2164774999999,55.86234,14.97176175,5.1482855,0.910892575,17.467495,587.3235,15.73364,2.37548875,1.936805,1.12132175,0.930922324999999,14.066025,99.791125,5.71850850000001,21.24997,20.384275,10.3080475,10.144656,0.2215808
2,19.75,0.00493999999999998,22.1066974999999,47.3838175,27.3635025,5.73391825,0.971625524999999,16.891725,527.191,14.3374,2.23826875,2.190436,1.11224725,1.182480925,13.69403,99.78523,6.0407575,20.846405,19.11653,9.982671,9.8165315,0.2198448
2,20.25,0.003185,7.092355,42.40369,21.815445,5.70157,0.9369985,15.7898,524.82515,15.60977,2.472345,1.935375,1.103585,0.850658,13.754635,99.75028,6.759119,19.029225,17.977515,9.6551275,9.485722,0.2210555
2,20.75,0.00878449999999997,7.21778274999997,39.00089,37.9273999999999,5.356039,0.863220075,15.54217,506.815,15.52762,2.176958,1.84787275,1.04310725,0.707223699999997,13.9412025,99.7377,6.24389724999999,18.59532,15.976725,9.37974724999999,9.21504374999999,0.225534
2,21.25,0.0039995,6.19240099999999,35.4979975,2.60754799999999,5.1560065,0.897419525,16.13765,511.1736,15.63228,2.1972795,2.2306365,1.1721095,0.6072557,14.59647,99.7456025,6.08277624999999,18.103765,15.5965425,9.10930124999999,8.95241924999999,0.227687325
2,21.75,0.00350924999999999,10.3724215,27.048345,2.49340925,5.49473875,0.930524475,16.3357325,513.4768,15.762915,2.42064825,2.13103925,1.152287,0.751767799999998,14.804955,99.7251025,6.55294475,17.931915,15.4572975,8.87907324999999,8.80665124999999,0.2232974
2,22.25,0.00563849999999998,8.813495,68.3826199999998,7.4267405,5.38515075,0.830579125,16.5710875,536.740875,15.937695,2.24954625,1.80377325,1.0884475,0.567820399999999,15.0631125,99.716035,5.15277949999999,18.5621775,15.5632975,8.80859299999999,8.73713949999999,0.229160925
2,22.75,0.0016735,5.41672625,52.0008625,17.60734,5.144471,0.83490385,16.4967475,526.899175,15.064225,2.14717275,1.93972875,1.08212075,0.586632475,15.0480925,99.6844575,5.76509025,19.39051,15.6090175,8.75556575,8.685166,0.226958775
2,23.25,0.00200399999999999,6.44481624999997,61.87686,5.91923,5.44893825,0.920305324999999,16.3721975,506.3016,15.05874,2.31057875,1.9978515,1.165134,0.704733875,14.9090025,99.6771125,6.25305349999999,19.87474,15.74443,8.70392499999999,8.63382175,0.228638825
2,23.75,0.0049905,8.55155199999998,78.905195,6.36336174999999,5.629593,0.94933595,14.719615,541.71255,15.2535925,2.417873,2.096989,1.191604,0.77970365,14.0220775,99.6611025,6.40390099999999,19.14161,16.1206125,8.6525295,8.5844005,0.225965425
3,0.25,0.008976,7.883068,95.8624375,8.07147199999998,6.379233,0.8454765,15.13243,581.70495,13.656475,2.189343,2.06728,1.0160104,0.4061609,13.8082975,99.73539,-0.37388785,17.702775,15.41867,10.08329,9.85154675,0.210772525
3,0.75,0.008748,5.240162,62.7165875,9.75409849999995,6.181516,0.8226528,15.0936,606.166775,12.51776,2.253509,1.924973,1.064554,0.4604997,13.62487,99.74481,1.33252934999999,16.5536625,14.3658075,9.9795885,9.740265,0.21475805
3,1.25,0.006506,13.47655,58.035,5.4430875,5.733408,0.8167339,14.96475,590.219999999999,12.563225,2.093299,1.836452,0.943326199999999,0.749541699999999,13.738885,99.7568975,1.93503325,13.8728975,13.00059,9.899478,9.66578175,0.21469455
3,1.75,0.006392,6.72881299999999,45.6356,31.8710799999999,5.202176,0.751842,14.24077,545.015,13.260075,2.08742,1.871681,0.9449235,0.6431968,13.246135,99.7731275,1.54746149999999,13.8111325,12.09377,9.85238275,9.6225235,0.2171865
3,2.25,0.00785,6.38539299999999,72.1472199999998,9.79485625,5.342068,0.821647,13.43543,546.419625,13.7732775,2.036987,1.739488,1.0003659,0.6327089,12.512205,99.77134,1.65359099999999,14.57608,12.4563725,9.82084075,9.57007925,0.216627425
3,2.75,0.00666,6.03053399999999,42.7647,13.73278,5.495647,0.7774324,13.22468,550.8282,13.30572,1.823768,1.716552,0.8980388,0.7676199,12.0497675,99.765985,0.779345049999992,13.7359125,11.8547675,9.71490275,9.41347975,0.213438675
3,3.25,0.00950999999999999,7.0907,35.140125,7.02802,5.170403,0.7325786,12.95196,605.209125,13.514275,1.930648,1.711588,0.9184563,0.5996096,11.8845825,99.7610725,1.02699227499999,11.7307775,11.3327225,9.474873,9.1583105,0.2159825
3,3.75,0.00524399999999999,8.856471,41.1444475,11.064125,5.271193,0.7226097,13.13734,557.3232,13.295635,1.772692,1.446775,0.8153366,0.779347,11.843945,99.77714,1.57847049999999,11.9314225,10.9761875,9.27494799999999,9.1207405,0.2159285
3,4.25,0.00777399999999999,11.25806,54.29875,28.3147125,5.428918,0.6840136,13.00606,554.75475,13.233575,1.702058,1.559687,0.8410929,0.6711275,11.77555,99.7729525,2.08484575,11.670635,10.6393175,9.269029,9.11684775,0.21830825
3,4.75,0.00998899999999998,12.7349,57.0592299999999,21.05398,4.893645,0.6690972,12.94032,541.0754,13.219765,1.81515,1.728916,0.8727003,0.8465534,11.929465,99.779695,2.0151255,11.5431925,10.214107,9.2701855,9.11917875,0.218121725
