DOY2,HR2,USTAR,TA,WS,FC_1_1_1,H,LE,G,TS,RH,PA,CO2,VPD,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O
4,11.75,0.2845,21.3315,2.16,-1.67,282,26.053,66.8825,30.55,11.2955,89.9915,374.117,18.945,589,984.25,179.84925,311.065,505,5.175
4,12.25,0.306,22.2,2.28,-1.38975,283.51475,25.425,75.3135,32.201,10.5335,89.9,373.92525,19.97,583,998.157,183.583,313.04675,517.38425,5.1925
4,12.75,0.31325,22.8365,2.419,-1.598,299,23.75,80.2835,33.8025,10.50475,89.9,373.746,20.57,577.787,999.25,188.25,315.7405,523.586,5.1
4,13.25,0.31125,23.0925,2.48325,-1.2765,297.2305,24.625,81.8705,34.844,9.76975,89.886,374.03075,21.5575,558.13075,985,185.25,318,523.25,4.9165
4,13.75,0.34625,23.5,2.65725,-1.28,290,24.5,80.35,35.3155,9.89675,89.8025,374.162,22.27,529.05975,942.47075,180,319,525.25,4.894
4,14.25,0.343,23.9,2.75925,-1.295,276.5,21.3645,81.5,35.8055,9.4045,89.8,373.977,22.8975,493,897.25,170.0535,318.25,523.67875,4.68
4,14.75,0.3765,24.075,2.871,-1.3125,260,20.55,78.925,35.915,9.284,89.79875,373.96125,23.425,440.117,813.792,152.5155,318.5,515.5,4.667
4,15.25,0.40975,24.064,2.983,-1.135,232.5,17.928,74.147,35.5235,9.2185,89.7,373.7045,23.9,376.0355,722.4765,136.481,318.25,505.25,4.72
4,15.75,0.386,24.0915,2.96,-0.949,209.64325,16.55,65.3055,34.637,9.477,89.7,373.70675,23.5,308.626,625.474,120,318,496,4.73
4,16.25,0.4085,23.91,2.9525,-1.03,176.94,13.772,56.8615,33.35,8.94725,89.7,373.861,22.9175,238.63775,522.61125,101.23,316.25,484,4.7525
4,16.75,0.3985,23.75,3,-0.94875,138.1535,12.09075,44.9,32.075,9.23,89.7,373.73625,22.99,159.2295,402.3155,78.493,314.019,471,4.7375
4,17.25,0.4115,23.301,2.9815,-0.782,91.485,9.734,32.875,30.85,9.75,89.7,373.5395,22.2,78,293.5,58.91425,311.5,453.5,4.8
4,17.75,0.397,22.575,2.82,-0.6495,43.494,7,24.65,29.475,9.795,89.7,373.582,21.51,-7.845,142.5,32.8005,309,442,4.83
4,18.25,0.359,21.8885,2.6075,-0.333,1.61,3.494,15.25,28.06575,10.6985,89.7,373.449,20.3575,-72.0545,67.0065,19.667,305.5,427.5,4.805
4,18.75,0.251,20.3,1.8275,-0.0945,-24.6375,0.1575,5.44,26.6065,11.84225,89.7375,373.5495,17.56,-116,5.375,4.755,302.5,415.957,5.1
4,19.25,0.112,18.9195,1.105,-0.059,-31.45,-0.455,-3.67,25.2,13.0435,89.8,373.636,15.59,-120.4965,-4.2105,2.48825,299,404.25,5.11
4,19.75,0.076,17.581,1.005,-0.058,-33.33525,-0.64275,-11.8,24.2,14.1125,89.8,373.546,14.7375,-113,-4.40975,2.5205,296,393.94175,5.12
4,20.25,0.1005,16.15,1.385,-0.03475,-34.8,-0.86475,-17.8,23.05,15.9015,89.898,373.4095,12.7825,-109,-4.145,2.64,292.989,387.058,5.2095
4,20.75,0.1145,15.6,1.4415,-0.055,-33.7,-0.817,-22.433,21.9965,17.448,89.9,373.127,11.21,-106,-3.516,2.7475,290.652,383,5.43925
4,21.25,0.1335,15,1.5465,-0.01875,-36.875,-0.87475,-26.85,21.088,18.725,89.934,373.11175,10.64,-104,-3.33,2.685,289,379,5.408
4,21.75,0.1445,14.15,1.685,-0.04125,-35.46275,-0.82,-29.7,20.35,20.0815,89.998,375.378,10.37,-102,-3.18975,2.77,287.80725,376.25,5.14175
4,22.25,0.162,13.7,1.7095,0.0215,-35.775,-1.15925,-32.1,19.823,20.93775,90,373.744,10.46,-101,-3.11,2.69,286,373.3355,5.348
4,22.75,0.1565,13.35,1.7475,-0.02,-36.2,-0.95,-34.25,19.2545,21.639,90,373.502,9.55,-99.275,-3.0375,2.73025,284.25,371,5.49
4,23.25,0.15125,12.7,1.695,-0.018,-34.68275,-0.8555,-35.25,18.75,22.0665,90,373.39525,8.5575,-98.075,-3.0725,2.71,283,369.053,5.51
4,23.75,0.15925,11.95,1.7425,-0.012,-37.2,-0.769,-35.8,18.2,22.71,90,373.53,8.3,-97.2075,-2.985,2.6,282,366,5.51
5,0.25,0.127,16.17525,1.58,-0.0645,-33.075,-1.7,-34.72875,22.43425,20.055,89.96775,371.46875,11.22,-98.475,-3.2475,2.86175,299.25,386.562,5.301
5,0.75,0.13175,15.57825,1.51975,-0.069,-30.8,-1.71,-36.05,21.861,20.1535,89.98175,371.17,10.76,-96.9,-3.17,2.783,297.25,384,5.49
5,1.25,0.122,15.039,1.5755,-0.086,-29.26025,-1.59,-36.95,21.266,20.8825,89.943,371.36175,10.545,-95.4735,-3.065,2.78,295,381.25,5.495
5,1.75,0.12325,14.6,1.50925,-0.12775,-28.2725,-1.7125,-37.7,20.7,21.487,89.92375,371.043,10.35,-94.13125,-2.965,2.78,294,379,5.515
5,2.25,0.12725,14.408,1.545,-0.131,-29.2,-1.35,-38.3,20.19425,21.705,89.91875,371.247,9.95,-92.95,-2.88275,2.721,292.1905,376.25,5.45
5,2.75,0.12,14.042,1.53,-0.1215,-30.226,-1.214,-38.925,19.71725,22.6035,89.9145,371.173,9.665,-92.175,-2.73525,2.73,292,374,5.44
5,3.25,0.137,13.9,1.6095,-0.12,-31.7,-1.4975,-39.2,19.25025,23.0275,89.92175,371.1985,9.405,-90.675,-2.66,2.78,291,373,5.355
5,3.75,0.1345,13.5,1.525,-0.1405,-32.45,-1.5095,-39.4295,18.8255,23.5365,89.93125,371.213,8.93,-89.93375,-2.79925,2.5905,291,371.13325,5.4
5,4.25,0.1235,13.05025,1.56,-0.1555,-31.025,-1.361,-39.65,18.42025,24.17575,89.98975,370.94975,8.63,-88.9945,-2.7375,2.6025,290.44725,369.73375,5.4875
5,4.75,0.133,12.5,1.5275,-0.13725,-29.7775,-1.101,-40.4325,17.99975,24.7885,89.991,371.04075,8.3825,-88.2135,-2.5475,2.678,290,368.25,5.47
5,5.25,0.118,12.6,1.5225,-0.1475,-29.75,-1.1255,-40.625,17.61875,25.628,90,370.93875,8.36,-86.15,-1.66925,2.805,289,367.4555,5.57
5,5.75,0.116,12.96175,1.38,-0.198,-26,-0.663,-40.7,17.3,25.864,90,370.51,8.6,-71.85,15.025,7.61,289.25,367.75475,5.5375
5,6.25,0.128,14.4,1.1,-0.51975,-16.71125,1.0375,-40.325,17.2,24.18825,90,370.45775,10.44,-23.30325,83.675,23.425,291,376,5.6875
5,6.75,0.129,17.175,0.848,-0.7705,4.737,4.5605,-38.38,17.5,20.4,90,370.52225,13.54,55.875,186,35.22775,294.25,391,5.82
5,7.25,0.138,18.82625,0.9165,-1.1525,38.375,7.76375,-34.2025,18.25,18.829,90,371.56325,15.93,144,298.5635,47.46175,301,405.86575,5.804
5,7.75,0.163,19.7,1.158,-1.0775,71.948,11.4725,-27.8,19.375,16.8,90,371.656,16.35,229,414.25,63.77725,306,421.17925,5.6125
5,8.25,0.18025,20.6,1.3325,-0.9975,107.5,13.6325,-19.05,20.8185,15.066,90,372.0125,17.15,306,533,84.6,310,438,5.53
5,8.75,0.2005,21.446,1.4545,-0.923,140.31725,16.7,-8.535,22.75,15.254,89.998,372.336,18.84,373,641,106.697,313,457,5.52
5,9.25,0.206,22.3495,1.554,-0.87825,177.5705,18.33125,3.8975,25.05,14.09925,89.9945,372.1705,19.945,435,741.204,126.646,315.622,476,5.375
5,9.75,0.2125,23.15,1.67175,-0.89875,210.14775,18.625,19.25,27.666,13.16675,89.9695,371.98975,21.385,488,828,146,320,496,5.215
5,10.25,0.225,23.9565,1.77,-0.796,243,21,35.1,30.4195,12.437,89.9515,372.12675,22.2575,527.8275,902.931,164.81825,324.75,516,5.19
5,10.75,0.259,24.66175,2.02825,-0.872,261.419,19.5,48.3,32.55025,11.228,89.92875,371.926,23.21,560.841,962,178.89875,329,531,5.0925
5,11.25,0.2795,25.3,2.26,-0.56725,286.25,19.25,59.7,34.7,10.6045,89.9,372.09725,24.4375,582.975,999.739,188.9875,331,547.5,4.94
5,11.75,0.30075,25.725,2.42775,-0.6145,305.05825,18.406,68.4,36.74225,9.973,89.9,372.119,25.775,595.6215,1031.091,195.9195,334,560.75,4.906
5,12.25,0.3275,26.4,2.5485,-0.436,319.04,17.5,75.575,38.45,9.268,89.9,372.143,27.18,595,1050,200.63875,336.75,566,4.73
5,12.75,0.353,26.8,2.73675,-0.3975,321.34525,18.00325,81.35675,39.95,8.79925,89.83775,371.96625,27.6,584.35,1049.07025,201.9875,339.75,570.81725,4.8125
5,13.25,0.376,27.2,2.89,-0.36,327.0595,17.882,83.7,41.2,8.798,89.8,372.1785,29.5,565.1425,1029.289,201.799,340,574.97025,4.77
5,13.75,0.378,27.7295,2.89675,-0.443,314.03025,16.713,84.75,42.2,8.5025,89.8,372.16275,31.065,539.992,993,194.545,340,574,4.61
5,14.25,0.3865,27.925,2.965,-0.44975,309.104,15.196,83.80575,42.65,8.3035,89.78325,372.559,30.725,497.131,940,187.015,341,571,4.54
5,14.75,0.38775,27.85,2.9665,-0.40475,287,13.231,81.95,42.7,8.407,89.73925,372.07025,31.805,447.968,870,168.001,341,563.304,4.66
5,15.25,0.417,27.95,3.17,-0.279,264.496,12.6,78.15,42.471,7.9445,89.7,372.16,31.26,394.4745,790.014,153.9145,340,554,4.5225
5,15.75,0.40125,27.925,3.02225,-0.411,228.023,11.7,72.025,42.025,7.92,89.6895,372.199,31.26,329.248,691.985,137.135,339,543.923,4.549
5,16.25,0.414,28.15,3.05,-0.33025,197.5,9.619,62.8,40.608,7.96,89.6785,372.1695,30.94,258.2985,587.48,116.33775,338,533,4.605
5,16.75,0.427,28.10075,3.1475,-0.2675,161.5,8.415,52.45,39.51125,7.95875,89.6585,372.2365,30.655,183.549,475,95.716,336.5,518,4.44
5,17.25,0.43125,27.79075,3.115,-0.265,124.957,6.51,42.725,38.586,8.52975,89.649,372.318,29.53,108.7965,361.106,74.226,333.253,501,4.4925
5,17.75,0.43425,27.4385,3.145,-0.2785,77.615,5.135,33.28325,37.1555,8.47075,89.677,371.9445,29.235,30.85,247.0905,53.35,331,487,4.4775
5,18.25,0.41125,26.795,3.005,-0.29225,33.3,1.9175,25.02775,35.425,9.03825,89.69025,371.78875,28.115,-44.313,132.7875,33.35,328.5695,469.5,4.415
5,18.75,0.3605,25.7,2.6145,-0.1785,-8.8455,0.7125,15.15,33.5,9.68,89.7,371.5895,26.16,-102.5,41.65,14.85,325.9835,454,4.35
5,19.25,0.23325,24.6,1.83625,-0.10375,-27.6,-2.594,4.885,31.9,10.616,89.73125,371.44075,24.32,-128,-0.609,3.97,322,440,4.5175
5,19.75,0.11475,22.893,1.2835,-0.112,-27.4,-1.53,-3.9075,30.296,11.56875,89.799,371.415,22.0275,-125,-4.505,2.925,317.967,427,4.67
5,20.25,0.10325,21.875,1.3,-0.07,-30.52925,-1.2015,-11.525,28.9395,12.4,89.8,371.5805,19.65,-119,-4.5125,2.935,314,420,4.865
5,20.75,0.12575,20.50125,1.5445,-0.06375,-34.275,-1.55,-17.22575,27.71875,14.252,89.8715,371.71125,17.52,-115,-4.16,3.125,312,413,4.895
5,21.25,0.1305,19.8045,1.565,-0.04125,-35.225,-1.958,-22.325,26.8,14.791,89.9,372.11175,15.58,-113,-3.74625,3.02,310.7665,407.5865,4.84
5,21.75,0.14,19.075,1.6,-0.042,-34.912,-1.8655,-25.825,26.00725,16.13075,89.9045,371.86425,15.1675,-109.9,-3.58,3.0725,308.7215,404.0925,4.99625
5,22.25,0.1385,18.675,1.61,-0.0705,-35.8,-1.9705,-28.375,25.27025,16.874,89.94975,371.6205,14.52,-107.224,-3.51,3.02925,305.2995,400,5.05
5,22.75,0.148,17.82975,1.67075,-0.04,-34.675,-2.02975,-30.471,24.475,17.576,89.976,371.70375,13.6,-105.5,-3.415,3.04,302.232,398,5.03
5,23.25,0.14625,17.43875,1.6575,-0.04075,-37.875,-2.02375,-32.725,23.85,18.6005,90,371.49125,12.5575,-103,-3.332,2.998,301,394,5.31
5,23.75,0.143,16.875,1.6355,-0.079,-37.125,-1.79725,-34.125,23.14425,19.64675,90,371.39225,11.9125,-100,-3.16,2.93,300.5,391,5.35275
6,0.25,0.12475,22.21575,1.55,-0.001,-26.8,-2.21275,-33.175,28.09,19.083,89.9,370.8535,18.15,-99.1,-3.1025,3.07175,329,419,7.045
6,0.75,0.121,21.66225,1.5275,-0.032,-26,-1.74,-34.525,27.4,20.176,89.9,370.722,17.4475,-96.45,-3.1325,2.9535,327.94575,416,7.04
6,1.25,0.12475,21.2,1.52,-0.0255,-25.8,-1.8625,-35.85,26.775,20.559,89.9,370.83325,16.095,-94.38425,-2.99475,2.885,326.955,412.37875,7.09
6,1.75,0.12475,20.8,1.50925,-0.04225,-25.3,-1.7245,-36.7,26.21125,21.123,89.9,370.64175,15.47,-92.975,-2.89125,2.81,324,410,7.09
6,2.25,0.119,20.1,1.5075,-0.084,-24.6,-1.5375,-37.775,25.775,22.109,89.899,371.02975,14.785,-91.75,-2.8425,2.72,323.75,408.80125,7.1225
6,2.75,0.12175,19.68,1.48525,-0.085,-24.7,-1.18,-38.25,25.3,22.79075,89.9,371.38,14.53,-90.55,-2.677,2.79,322,405.00375,7.1575
6,3.25,0.11875,19.49825,1.53825,-0.07175,-25.175,-1.38,-38.9695,24.8,22.79,89.9,370.97825,13.84,-89.425,-2.63,2.7895,320.2745,403,7.27
6,3.75,0.1275,19.275,1.5275,-0.08375,-26.95,-1.53,-39.57825,24.375,23.4495,89.9,370.264,13.69,-88.725,-2.66,2.739,318.15525,401,7.2575
6,4.25,0.11875,18.8,1.4395,-0.084,-24.6,-1.34,-40.0115,23.9,23.77875,89.9,369.413,13.105,-88.325,-2.6725,2.677,317.75,399,7.24
6,4.75,0.1225,18.5,1.48975,-0.103,-25.825,-1.21,-40.3,23.5,23.646,89.9,369.76625,12.775,-87.675,-2.44475,2.75,316.826,396.959,7.19
6,5.25,0.116,18.4335,1.479,-0.107,-26.05,-1.09,-40.65,23.1,24.96,89.9,369.2285,11.995,-83.515,1.02,3.3645,316,396,7.17
6,5.75,0.1155,19.1,1.32975,-0.164,-21.625,-0.7365,-40.9,22.80075,24.171,89.94225,369.67025,12.85,-59.42075,32.375,11.675,316,398,7.28
6,6.25,0.1235,20.9595,1.035,-0.396,-9.45875,1.44375,-40.15,22.8175,21.586,90,369.75875,15.265,-1.73,109,25.35,320,408,7.39
6,6.75,0.125,23.2445,0.885,-0.539,12.26825,4.2255,-37.85,23.1,19.583,90,369.47725,18.6725,70.95,202,36.65,323.945,424,7.5275
6,7.25,0.144,24.725,0.9245,-0.6615,39.75,7.4835,-32.9,23.91,17.3,90,370.6395,21.39,144.25,302.25,49.7235,329.2025,442.25,7.4925
6,7.75,0.15525,26,1.1,-0.72375,69.75,10.3,-26.175,25.1,16.576,90,371.488,22.975,221.5,408.5,66.575,335,461.25,7.40975
6,8.25,0.177,27.0865,1.29,-0.5655,102.75,12.35,-17.65,26.515,15.5045,90,372.06425,24.86,292,517.25,87.80625,339.85675,482.071,7.3725
6,8.75,0.191,28.1,1.45,-0.485,134.59725,13.825,-7.365,28.50325,14.38725,90,372.04075,27.1225,356.25,618.25,109.02575,344.7885,503,6.94975
6,9.25,0.19775,29.01175,1.5405,-0.45825,167,13.65,6.1475,31,13.344,90,372.527,29.8025,414.25,713.5,126.386,349.7045,519.25,7.1675
6,9.75,0.214,29.832,1.6325,-0.59,195.32425,15.55,19.233,33.49475,12.5835,90,372.24075,31.94,460.5,788.709,142.95525,354.682,539.14575,6.88325
6,10.25,0.2145,30.415,1.7425,-0.499,220,13.35,34.095,36,12,89.99575,372.076,32.72,497.25,859.8645,158.7195,358,557.35925,6.76
6,10.75,0.2415,31.25,1.835,-0.593,248.5,15.15,48.1,38.3975,11.346,89.9255,371.96,34.57,535,929.783,173.5,361,574.258,6.7
6,11.25,0.2655,31.95,2.057,-0.478,265,13.1,58.958,40.5505,10.7,89.9,370.6955,37,561.5,980.5,188.1575,364,590.2895,6.29
6,11.75,0.286,32.7215,2.295,-0.60925,296.3225,15.125,69.262,42.7,9.8055,89.9,371.80125,38.37,574.5,1018.608,197.64,368,602.149,6.215
6,12.25,0.3085,33.223,2.4735,-0.4195,304.566,14.51775,77.35,44.543,9.6395,89.9,371.41725,40.7325,573.5,1030,202.965,369.5,611.903,5.9425
6,12.75,0.311,33.6,2.5695,-0.3435,319.5,12.5,83,46.058,8.933,89.839,371.626,41.72,563,1030,204.1375,372.5,616.5,5.885
6,13.25,0.333,34,2.72,-0.386,311,11.5,86.2,47.05,8.1805,89.8,371.715,42.665,546.5,1010,202.071,373,619.3765,5.73
6,13.75,0.379,34.293,2.78,-0.37525,310.009,11.925,87.575,48.08925,8.101,89.8,371.50275,43.9625,525,981,198,372.94125,617,5.9725
6,14.25,0.363,34.5715,2.885,-0.269,300.985,11,87.25,48.5495,7.9235,89.7515,371.814,45.51,489.345,933.5,188,375.5,613.0165,6.014
6,14.75,0.389,34.6515,2.8585,-0.359,287,9.56,85,48.8,7.7905,89.7,371.811,46.145,445,868,174.5,375,609.5,5.78
6,15.25,0.3815,34.55,3.01,-0.459,266.84025,7.4675,81.406,49.1,7.7755,89.7,371.83625,45.92,395,796.818,160,375,600.1615,5.8325
6,15.75,0.384,34.5665,3.155,-0.308,239,7.58,75.65,48.451,7.8285,89.7,373.426,46.57,337,709,140.9285,374.666,587.5,5.75
6,16.25,0.414,34.474,3.19,-0.32475,204.25,5.1075,66.55,47.2935,7.96125,89.6545,372.20925,46.0125,272.5,608.5,124.031,373.5325,575.571,5.79525
6,16.75,0.4235,34.4,3.235,-0.253,170,5.13,56.4,45.85,8.355,89.6,372.048,45.03,201.5,507,103,372,561.418,5.755
6,17.25,0.43475,34.39175,3.2675,-0.1595,124,4.27,46.475,44.611,8.139,89.6,371.9005,44.44,130.75,397.75,82.35,369,545,5.724
6,17.75,0.42575,33.941,3.2825,-0.1315,95.5,3.1075,38.175,43.375,8.37,89.6,371.79375,43.4625,52.8,286.25,60.925,366.995,527.798,5.7505
6,18.25,0.44175,33.4,3.2125,-0.118,51.2,1.6,29.45,41.8,8.528,89.6,371.885,42.195,-14.95,175.32175,40.896,365,512.66975,5.72
6,18.75,0.41675,32.701,2.98,-0.082,12,0.027,19.775,40,9.1675,89.6,372.013,40.88,-76.85,80.9,23.475,362,497.91425,5.78
6,19.25,0.318,31.75,2.4425,-0.0175,-18.95,-1.096,9.7525,38.3,9.997,89.7,372.419,36.99,-118,15.8,8.5925,358,483.94225,5.76
6,19.75,0.1785,30.3,1.5275,-0.045,-28.05,-2.078,0.47775,36.8,10.859,89.7,372.1625,33.35,-126.25,-3.8595,3.15,352,471,5.855
6,20.25,0.10225,28.59375,1.1375,-0.0545,-26.91,-1.9275,-7.865,35.5,12.12025,89.7,371.90525,30.465,-121.1925,-4.53,3.15825,348,456.75,5.97
6,20.75,0.09375,27.475,1.2025,-0.102,-28.3,-1.9375,-14.45,34.242,13.13075,89.8,371.1975,27.6375,-115.67325,-4.3325,3.0965,344,448,5.95
6,21.25,0.103,26.30675,1.34825,-0.0565,-31,-1.53525,-19.4175,33.1,13.509,89.8,371.054,25.1925,-112.43075,-3.8895,3.225,342,441.46525,6.0825
6,21.75,0.1095,25.58475,1.485,-0.0245,-32.68775,-1.75325,-23.2,32.1,14.467,89.8075,371.02175,23.8575,-109.024,-3.565,3.28,339.6615,437.76125,6.24
6,22.25,0.11775,24.975,1.54625,0.008,-31.964,-1.977,-26.24375,31.24425,15.7875,89.9,370.976,22.84,-107,-3.41,3.21,337,433,6.49
6,22.75,0.12225,24.675,1.508,0.0095,-31.9575,-2.56325,-28.55,30.29775,16.6015,89.9,371.4795,21.4825,-105,-3.2535,3.1725,335.861,430,6.81
6,23.25,0.1355,24.1,1.58,0.0365,-32.925,-2.13,-30.65,29.5,17.33775,89.9,371.359,20.475,-102.33925,-3.2145,3.158,333.75,427.17175,6.8
6,23.75,0.1285,23.3975,1.497,0.0115,-27.80175,-2.1825,-32,28.775,18.22125,89.9,370.88325,19.38,-100,-3.3975,2.9725,332,424,7.115
7,0.25,0.10925,23.09925,1.1,0.24075,-20.1645,2.18,-46.175,26.1935,44.539,90.1,374.80875,6.28,-65.4515,-2.0625,1.68,384,433.6095,18.09125
7,0.75,0.10225,22.89725,1.03525,0.182,-18.4,1.15,-46.075,25.84725,46.904,90.1,375,5.99,-65.81775,-2.05475,1.8015,381.86,432.903,17.9
7,1.25,0.1025,22.79725,1.04,0.266,-18.98,1.28,-46.21575,25.55175,46.574,90.1,376,5.24,-64.85,-2.0345,1.8,381,431.11925,18
7,1.75,0.11075,22.6615,1.05975,0.273,-17.3,2.31,-46.45,25.22775,47.561,90.1,375.793,4.89,-64.8005,-1.9205,1.675,378.9595,430,19.2
7,2.25,0.109,22.5,1.085,0.16075,-17.07425,0.73725,-46.3,24.98625,50.6965,90.1,375.115,5.9675,-65.4385,-2.0115,1.746,378.37625,428,19.125
7,2.75,0.10475,22.3045,1.03675,0.129,-16.682,1.06,-45.8565,24.775,52.14,90.1,375.512,5.21,-63.82225,-1.97,1.76,377,427,19
7,3.25,0.103,22.10825,1.016,0.1465,-14.34825,1.0755,-45.6,24.6,53.605,90.1,376.08325,4.4475,-61.9155,-1.9065,1.69675,376,426,19.29775
7,3.75,0.09375,21.91125,0.96975,0.155,-14.6,0.725,-45.4575,24.375,54.725,90.1,377,4.1,-62.85,-1.88275,1.7225,374.645,425.6105,19.4
7,4.25,0.09275,21.79875,0.99125,0.14325,-15.874,1.35525,-45.47425,24.2,57.23775,90.1,377,3.79,-62.3895,-1.955,1.705,373.75,425,19.525
7,4.75,0.09,21.6795,0.9475,0.0785,-15.7295,0.6015,-45.22225,24,57.4205,90.1,377.844,2.78,-61.98575,-1.977,1.69,371.9905,423.39875,19.6305
7,5.25,0.092,21.4,0.97675,0.08275,-14.725,1.035,-44.72175,23.875,57.266,90.1,377.23875,3.4,-60.075,-0.86575,1.83,371.201,422.503,19.925
7,5.75,0.08875,21.3,0.8455,0.086,-13.0315,2.428,-45.1465,23.7,57.954,90.1,378.116,2.935,-45.825,10.9,3.92,371.329,422.919,20
7,6.25,0.096,22.1,0.806,-0.2115,-5.652,4.315,-44.025,23.775,56.61975,90.15125,376,3.8925,-12.75,42.225,8.893,372.01425,427,20.4
7,6.75,0.114,23.2,0.75025,-0.78525,1.975,12,-39.68875,24.0555,53.204,90.17075,374.859,6.27,34.226,86.3,16.35,376.47925,434.234,20.925
7,7.25,0.128,24.77625,0.8135,-1.2375,16.8895,20.52675,-33.131,24.66975,47.6485,90.2,374.607,8.96,93.75,149.8675,27.175,382.50125,442.4635,20.15
7,7.75,0.158,25.57975,1.06125,-1.343,38.898,23.6,-23.625,25.36075,44.894,90.2,374,10.5,157.75,265.68075,40.8925,385.48825,452.76275,20.2
7,8.25,0.178,26.26925,1.2575,-1.76375,58.35525,28.95,-13.625,26.27975,42.1335,90.2,374.03025,12.255,224.5,363.5,55.125,390,461,19.925
7,8.75,0.17625,26.982,1.27675,-1.77,73.2,28.9,-3.2575,27.4,39.659,90.2,373.118,13.61,271.5,399.63225,62.33775,394.53175,472.9455,19.4
7,9.25,0.19,27.675,1.33625,-1.97,101,29.6,9.9,28.75275,37.262,90.2,373,14.62,327.25,494.40775,80.6,398,481,18.925
7,9.75,0.18525,28.16725,1.5325,-2.18425,129.81275,32.73575,23.8,30.5,36.412,90.2,373,16.355,411.5,604.75,98.425,401,495.73075,18.8
7,10.25,0.186,28.8,1.64975,-1.9475,136.1305,34.925,39.384,32.2,33.30925,90.19875,372.01475,17.975,470.5,702.83775,115.05225,405,507.85775,18.125
7,10.75,0.20375,29.3,1.60525,-1.6,159,35.925,52.875,34.1,31.3975,90.172,372.331,19.78,482.82375,729.25,126.9565,408,518.75,17.85
7,11.25,0.214,29.95,1.7385,-1.79,176.711,35.8,63,35.6,29.607,90.121,372.183,22.21,512.2035,756.7075,132.5,412,531,17.2
7,11.75,0.2095,30.292,1.79,-1.504,181.70525,37.225,70.1825,36.85,29.118,90.1,371.98475,23.6675,470.5,717,123.5,414.7865,537.5,17.275
7,12.25,0.231,30.699,1.913,-1.2,194.144,31.8,74.7,37.825,26.276,90.1,371.664,25.55,415.5,697.82475,116.99875,416.93425,537.638,16.7
7,12.75,0.241,30.9165,1.98,-1.3,194.48,36.8,76.3655,37.9965,25.289,90.0735,371.033,28.66,355.02875,564.5,105.105,419,542.92625,16.3
7,13.25,0.2725,31.3,2.035,-1.0995,192.45225,28.45,72.1,39.161,25.45725,90,370.43575,29.805,306.7275,513,86.611,420,541.1225,16.4
7,13.75,0.27425,30.82975,2.19475,-0.8445,163.396,26.75,64.0235,38.86875,23.93525,90,370.8215,28.72,276.5,500,90,421.91075,528.75,16.0865
7,14.25,0.28625,30.775,2.2375,-0.88225,157.38275,23.975,57.51525,38.145,23.5,89.95725,369.85525,30.55,214.75,380,68.4,420.7725,518.98625,15.75075
7,14.75,0.29,30.17725,2.23475,-0.854,131,22.8,46.82025,37.925,23.109,89.9,370.09,26.7,171.4245,303.27125,54.3,419.00975,510.9665,15.9
7,15.25,0.281,30.07575,2.2625,-0.847,117.638,26,33.4,37.375,23.9075,89.9,368.9725,26.595,198,340.7495,64.2,417.9045,508.8205,16.1505
7,15.75,0.3235,30.16825,2.283,-0.803,110.447,20.796,24.1465,36.475,24.123,89.86675,369.02,26.45,123.58075,262.58825,47.1,417,509,16.2
7,16.25,0.2805,30.175,2.13925,-0.591,75.075,17.325,22.1225,36.075,23.9685,89.81125,370.52525,26.32,91.245,181.77825,33.005,415,504.75,15.99175
7,16.75,0.3,29.5,2.18,-0.3805,52.825,18.625,12.8,35.4,24.1805,89.8,370.00075,25.14,61.135,145,27.0545,414.683,494,15.5
7,17.25,0.285,29.017,2.17,-0.208,34.5,16.6,2.27,34.583,24.962,89.8,370.457,24.69,27.5,116,22.6,412.718,484,15.8
7,17.75,0.267,28.4,1.99,-0.0845,14.7525,12.575,-6.29,33.3,25.2375,89.80075,369.77625,21.965,6.9,81.85,15.65,410.629,476,15.6
7,18.25,0.245,27.7,1.84,0.07725,2.785,10.625,-13.5,32.4,25.5845,89.84525,370.01925,19.415,-17.1,53.896,10.8,410,469,15.7
7,18.75,0.219,27.5,1.51,0.2005,-5.23275,8.43,-19.6,31.9,27.335,89.9,370.48275,16.725,-44.2,24.973,6.235,406,465,16.475
7,19.25,0.171,27,1.36,0.181,-10.05,2.34,-26,30.9,29.5885,89.9,371.4505,14.745,-67.4,6.34,3.161,403,459,16.5
7,19.75,0.138,26.3,1.141,0.19375,-17.6,0.467,-33.1,30.088,31.4105,89.9,372.383,12.675,-76.83,-2.45275,1.59,398.249,454.838,16.475
7,20.25,0.106,25.601,1.1,0.221,-15.638,1.15,-36.7,29.5,34.785,89.965,373.9505,11.625,-75.2,-2.988,1.6445,395,451,17.4
7,20.75,0.111,25.3,1.09,0.206,-17.289,0.847,-39.241,28.9,39.511,90,374.595,10.76,-70.4,-2.575,1.75,394,447.217,17.8
7,21.25,0.12,24.88,1.23,0.31,-17.4,2.192,-41.1,28.444,39.314,90.024,375,8.84,-70,-2.486,1.7575,393,443,17.4
7,21.75,0.125,24.6,1.21,0.3605,-17.6,1.75825,-42.6,27.9,42.20175,90.1,375,8.4325,-70.2,-2.4395,1.60575,389.721,441,18.3
7,22.25,0.126,24.1,1.19,0.313,-18.443,1.5815,-44.252,27.6,43.09725,90.1,374.39075,8.545,-70.6,-2.257,1.713,388,439,18
