DOY2,HR2,CH4,CO2,FC,FCH4,H2O,SC,SCH4,H,LE,SH,SLE,PA,RH,T_SONIC,TA,VPD,NETRAD,PPFD_IN,PPFD_OUT,TS_1_3_1,TS_1_2_1,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS,NEE
3,18.75,1862.0825285,408.4004219,0.825363875,-9.65,2.68338752275,0.015,-0.7,-57.75667635,0.375183269,-2.39771013075,-0.16571179525,101.4,46.375,5.03451505000002,2.0625,2.8771143435,-80.8583675,0,0.35765437425,7.59101105143445,5.78720354287741,-0.2362960195,0.525450903379456,0.18762311725,0.440655333459136,0.283497350402477,1.324758918,0.929201693
3,19.25,1858.068303,409.252873175,1.02339627025,-0.7325,2.74027507575,0.012125,-1.079,-57.957530005,1.758104855,-1.79332081925,-0.38412722,101.4,50,4.90916225000002,1.625,3.13484336725,-79.180936665,0,-0.086125,6.9595809340177,5.02494506485818,-0.222024539,0.472375850948061,0.16536851,0.382196498350005,0.22241527118391,1.1413461095,1.2263169325
3,19.75,1860.0336785,410.009411925,0.99278525275,-22.25,2.697652382,0.0080525,-0.2455,-45.17980524,1.248061571,-1.42470506425,-0.12079235325,101.45,52.625,4.66156777500001,1.4875,2.88883595175,-78.1112025025,0,-0.093025,6.78373963549658,4.81267055199206,-0.2382532395,0.401555262515434,0.122206987,0.353652998224976,0.157701600538773,1.12078637925,1.040728322
3,20.25,1868.86195025,410.39856665,1.135967002,2.417,2.65168531075,0.00846,-0.4765,-53.0768141575,1.44632450475,-1.1260747915,-0.20420132975,101.4875,53.25,4.60678147500003,1.2375,2.6507517045,-79.2078225,0,-0.09835556675,6.63986948216111,4.6389914051016,-0.2162127785,0.402470737156091,0.12963290975,0.40697258457113,0.178750831620061,1.25533689175,1.1176657435
3,20.75,1868.77615375,410.66942135,1.008576832,1.6285,2.47727683,-0.023675,-0.5095,-51.47791839,1.320056562,-1.051987222,-0.48151916825,101.5,55.625,4.14619212500004,0.9625,2.63806910925,-75.4426291675,0,-0.09738055675,6.65585505475394,4.65828908808943,-0.1956470645,0.557375537653425,0.20321910875,0.434570348295243,0.281382049559819,1.18504467175,1.09397334925
3,21.25,1847.02593575,410.5063725,0.9072003185,-7.94,2.36922699225,-0.012275,-1,-51.65934731,0.07789458475,-1.03021207625,-0.53593128925,101.4875,56,3.65456990000002,0.775,2.46797317875,-76.61287583,0,-0.1096143625,6.20825902215473,4.15680214781255,-0.1855895945,0.369559356155246,0.158793308,0.42477868633831,0.208141630860049,1.110098216,0.9028003185
3,21.75,1863.26172325,411.428720675,0.93728060525,-0.902,2.2266737305,-0.0100925,-1.51775,-56.1294838625,1.134048218,-1.05579670825,-0.37551812825,101.4375,58.375,3.41480200000004,0.4625,2.45247450125,-77.421638335,0,-0.1102765995,6.38410032067585,4.33022847729634,-0.18806832575,0.453705953562912,0.1374075675,0.444213879152608,0.194742884554815,1.126534715,1.00914289675
3,22.25,1866.2271785,410.459986425,0.93807622075,-4.875,2.203939239,-0.057775,-0.3805,-41.59987941,-0.6758569775,-0.92151778325,-0.375394182,101.4,57.125,3.12374242500003,0.4,2.3857151515,-73.8617566675,0,-0.11259477425,6.32393774713895,4.29163311132069,-0.213742532,0.538427280967628,0.1771071875,0.429207094801835,0.174988172056612,1.18673722175,1.084715608
3,22.75,1861.1642965,410.8648528,0.96131231925,3.92,2.4337476295,-0.044775,-1.12,-41.806618405,-0.52853012725,-0.997689608,-0.681553159,101.4,57.125,2.64352537500004,0.05,1.91117642075,-73.1166775025,0,-0.1072961765,6.12291430119464,4.03462353648245,-0.2169876385,0.469015386568041,0.1181304375,0.40775441609566,0.121182782411524,1.46873841525,1.01031231925
3,23.25,1870.533811,410.84597835,1.00102982925,6.025,2.1145877965,-0.04435,-0.05895,-45.34733077,1.07891602725,-0.83784902925,-0.2361905765,101.4,58.25,2.41128027500003,-0.0375,2.74541636025,-74.0045791675,0,-0.114250575,6.15127427118527,4.14807020407778,-0.21826668725,0.415134371315413,0.13661304125,0.380148383639849,0.182101301862288,1.36661429075,0.827071104
3,23.75,1866.8894715,410.46657475,0.909232723,-2.565,2.158579294,-0.0296,-1.17,-51.40533579,0.47732569175,-1.052413825,-0.30938002725,101.4,58.25,2.26691155000001,0.1125,2.80005089075,-75.1682474975,0,-0.110939011,6.24163448151509,4.25237366499255,-0.244598683,0.506891610925803,0.1964039215,0.413331914674759,0.247281963900958,1.38194873675,0.927887471
4,0.25,1868.40612825,403.581237475,1.16959504075,2.435,7.0454900525,-0.0779,-0.996,-23.07612365,-1.240030491,-0.82896386525,-0.601506285,101.0740779,67.25,12.662375775,7.0125,2.64382055875,-61.531015,0,-0.145048637,8.61266788083729,7.10211516047961,-0.11626815675,0.297648337095407,0.0894,0.165075531396823,0.134847915272634,0.65436763125,1.134563653
4,0.75,1879.5214515,402.5572038,1.755438339,3.225,7.337073139,-0.1097731565,-0.5695,-28.10741872,-0.714588493,-0.8728491505,-0.9170319095,101,67,12.6399106,6.8125,2.253742277,-64.04328417,0,-0.13975004075,8.4900718412715,6.95697129674877,-0.114244984,0.254361946839538,0.122407629,0.175499287747842,0.145258390463339,0.597247639,1.768844878
4,1.25,1888.19686375,403.766350225,0.85759084825,-6.485,7.28954233825,-0.092175,-0.51,-29.6086699125,-0.12894679675,-0.972857532,-0.5184128885,101.0057666,66.625,12.057822825,6.6375,1.8879136255,-62.60398,0,-0.14471740075,8.36079838524874,6.78916194768964,-0.135060327,0.319776273310093,0.088875,0.156695502747115,0.114345809194425,0.54893488375,0.85696584825
4,1.75,1876.636081,403.8583629,0.61994854675,-1.68,7.274665882,-0.0626,-0.8905,-26.5918733125,-0.7607127695,-0.94831388575,-0.84191626,101.05,67.25,12.238826225,6.5625,1.86960494175,-62.298675,0,-0.1437239865,8.08012843243526,6.54789808029609,-0.12772206925,0.283344227661712,0.1007358875,0.1427389970339,0.128159049493383,0.618748252,0.67087093975
4,2.25,1876.058434,403.959033125,1.00686978175,-5.09,7.23361397525,-0.0266,-0.838,-21.423302365,-0.87373648425,-0.73592769425,-0.26149168725,101.0579263,68.125,11.7586956,6.2125,1.91366174175,-61.996133335,0,-0.1364383585,8.05735379861103,6.60298470966913,-0.1259009315,0.27047704499611,0.081675,0.162985721134383,0.121325096703663,0.6135039865,0.904078962
4,2.75,1875.967691,405.025484625,0.959229884,6.8425,7.19297647475,-0.067025,-2,-19.566965015,-0.86640999475,-0.73108340875,-0.3927479565,101.0265917,69.625,11.7550251,6.2625,1.7241892335,-62.82568833,0,-0.139087655,8.05735379861102,6.57420536412638,-0.122229222,0.296892668752343,0.091375,0.172893912112062,0.147434502357005,0.553615397,1.04233782075
4,3.25,1875.9766545,407.1011186,1.48006582075,3.465,7.3647030995,-0.08145,-0.37425,-29.235597685,-1.5022519225,-0.67098110675,-0.28809839,101.0138398,68.125,11.464667375,6.4125,1.745731429,-63.63044,0,-0.1271659015,7.91421372942376,6.42834583497384,-0.1186626935,0.262085709826543,0.0805,0.181361739942967,0.105817162242702,0.52910214125,1.5596466175
4,3.75,1887.578927,407.619671425,1.3637411575,9.3,7.10797800925,-0.1856860595,-1.1,-25.35607906,-1.7450168355,-0.7499107515,-0.475758998,100.9984751,72,11.01932915,6.375,2.044268132,-59.546175,0,-0.1483602035,7.76685234995557,6.02924292162573,-0.1224258895,0.276547713460598,0.0868,0.156322346383162,0.121340105337535,0.54173009575,1.34048842075
4,4.25,1875.39796475,407.7778325,1.107289741,-6.28,7.008315885,-0.074775,-1.2875,-19.90532523,-1.71666338,-0.74795893275,-0.6822010725,101.0022335,71.25,11.0323073,6.1,1.553116427,-59.64396,0,-0.137763043,7.57577210809661,5.78720354287741,-0.139475321,0.293938769133981,0.0946,0.223159136044214,0.130384048104053,0.494597228,1.255744032
4,4.75,1876.73422525,407.1767098,1.705397257,4.9725,7.144373437,-0.0609,-0.577,-25.1555456,-1.060480291,-0.720918678,-0.48231749,101.0387061,73.25,10.98078625,6.0125,1.376280483,-61.10525667,0,0.135776312,7.21548658967205,5.54149655146879,-0.160848734,0.254165300542777,0.0946,0.210475651798492,0.143178210632764,0.571319506,1.713910773
4,5.25,1870.8910965,407.1304857,1.3653838965,4.065,7.2038883635,-0.126210478,-0.843,-23.30204592,-1.4791708935,-0.1504467225,-0.138782254,101.0758432,74.375,10.7690435,5.7125,1.6868639995,-59.36714667,0.25,0.7497494165,7.11943665994599,5.2554589765486,-0.1383419975,0.301760930080787,0.12686047225,0.242280828791714,0.180692951330196,0.711050503,1.2799067875
4,5.75,1877.9201865,406.49884895,1.06678898075,-2.555,7.16827081425,-0.41768193,-1.71,-20.420568705,-1.16103689625,-0.291397174,-0.467578331,101.0894521,75.625,11.682928825,5.625,2.1972121395,-38.1565,11.05,0.963016733,7.25464803777745,5.65993478631453,-0.16236873175,0.428565591678529,0.13916928725,0.205384022086881,0.206093331892343,0.734416852,0.70588155175
4,6.25,1864.57816975,403.824601875,0.80694590175,-10.725,7.401603627,-0.167784184,-1.035,-11.9601302975,-1.1145331685,-0.192839647,-0.2382187335,101.0852635,72.5,12.3864668,6.5125,1.7499256065,-24.3789675025,43.5,2.47580799983333,8.37718519952991,6.79752548014797,-0.17005548425,0.465338431873567,0.15132965725,0.257384155373622,0.224483422259008,0.884694607,0.73075579675
4,6.75,1877.7297375,401.89854185,0.61611185525,-13.425,7.37729382925,-0.21729058425,-1.0925,-9.73841628375,0.67867284275,0.020325,-0.3044668655,101.061544,66.625,12.5424652,6.9875,2.30081499475,-0.66803150025,98.05,5.6973,9.1400469779437,7.7969602381785,-0.182641298,0.439001697035444,0.177418751,0.284731387236357,0.281247222208505,1.0968585315,0.414793348
4,7.25,1871.5485145,400.6112032,-0.0948,-29.25,7.278158384,-0.2123595,-1.09,0.590572581,3.653103455,0.231290583,-0.303419252,101.0644536,62.5,12.7327047,8.7375,2.96613363,27.82393917,209.9625,9.475194667,9.6212119878752,8.40176511903069,-0.220772346,0.660534025618666,0.216251659,0.341799796664656,0.359560681943952,1.318962269,-0.276808293
4,7.75,1877.63358225,400.1746678,0.123805679,-28.4,7.098262377,-0.19575827,-0.757,7.21532676075,3.21147592875,0.0558,-0.405468063,101.1,54.5,13.11322755,9.6625,3.71282451275,53.36950167,239.975,21.38905667,9.99319767367106,8.80046554608021,-0.2441266985,0.711992007384409,0.2711234045,0.405366857303357,0.399670626693463,1.630932377,0.174853877
4,8.25,1878.966057,398.91906805,0.16607566725,-29.05,6.9660435025,-0.148110888,-0.792,10.5329387275,11.9074083375,0.178193541,-0.296965052,101.15,50.25,13.28857365,10.3625,3.24474955125,98.0317400025,277.9125,20.174025835,10.3196578350009,9.16851828451053,-0.271176572,0.75671579935931,0.281291161,0.472268088672602,0.426496621323077,1.64082868075,0.06692041025
4,8.75,1869.6958685,396.87547375,-0.48492601275,-41.95,6.72656122225,-0.13998420075,-1.38,13.5541265125,9.638922375,0.30703675025,-0.84093164825,101.1,46.5,13.670631325,10.825,3.95908987675,145.7557667,436.175,27.692046665,10.4975528283286,9.33828116420149,-0.30780324125,0.802296403597547,0.3008799895,0.665969474126099,0.43899423546849,1.862818827,-0.50009994625
4,9.25,1867.90814825,396.4631204,-0.48750310275,-51.975,6.81027834375,-0.12304816175,-0.9195,14.615529455,19.99952007,0.046375,-0.6701176415,101.1,44,14.088777275,11.2375,4.30835818175,159.284600825,485.8,19.0696083333333,10.7021553385286,9.60574086279933,-0.2960495285,0.790214711750412,0.30093896375,0.565957943025262,0.44766037604553,1.7506338675,-0.576777024
4,9.75,1863.18760125,396.619530125,-0.8003214765,-71.4,6.6704938645,-0.11584871525,-0.723,14.20815096,39.8642790875,0.2568896265,-0.8001459225,101.1,41.625,14.644493575,11.4625,4.591905508,218.28115665,548.925,20.10145,10.8586895496448,9.80151121600076,-0.317533345,0.77051814243399,0.3241955525,0.656019391510988,0.447042957578035,1.31372524675,-0.8150464765
4,10.25,1860.0363135,396.0360726,-0.809505037,-51.875,6.464699137,-0.086175,-0.37575,12.582911265,45.48773856,0.10980389825,-0.79189277325,101.1,40.25,14.5948659,11.8,4.95717672075,217.13544165,598.2,25.0860999983333,11.1698870879232,10.1454077648622,-0.3041061665,0.837810255586508,0.326482594,0.613111934315423,0.443863859188117,1.639672856,-0.937931168
4,10.75,1864.49767175,396.225105375,-0.82611495125,-43.45,6.6877588045,-0.08985,-0.33,15.34457853,37.75255162,0.04365,-0.67425139375,101.1,39,15.503132525,12.5625,4.538259436,201.391991675,733,24.8748516675,11.2894334313339,10.3033366337757,-0.30351042,0.774747968051546,0.33048940125,0.783481254197836,0.465786201546453,1.48738894925,-0.90569531575
4,11.25,1862.6490625,395.271513525,-0.911018934,-47.75,6.595599851,-0.0732,-0.5355,18.17019209,33.93413529,0.159670954,-0.451304825,101.1,37,14.66031935,12.7125,5.5091149945,281.75726665,698.5625,27.6321333316667,11.403306600455,10.4450399529657,-0.317025718,0.787953353652066,0.3108836535,0.672806651013542,0.453381022340002,1.5092323915,-1.011874807
4,11.75,1866.340094,394.9517337,-0.5692098535,-49.725,6.2555240415,-0.047,-0.4455,17.17558236,42.234646195,0.10779398,-0.547165472,101.1,36.125,14.676838675,12.8,5.68614778975,278.5254,643.5375,30.6658933308333,11.4914029259617,10.5107098100151,-0.364656349,0.818927564562337,0.329100507,0.664312240070424,0.484891361028427,1.294058827,-0.548340744
4,12.25,1861.456619,394.8968805,-1.25328184925,-68.225,6.230705525,-0.045225,-0.406,16.676658425,41.33657589,0.0832618805,-0.770835118,101.1,35,15.36947465,13.0875,6.206553012,312.150274975,759.0125,16.32890333,11.9343455288025,11.0533240671606,-0.333116243,0.865235341395623,0.339291922,0.795379802322711,0.454335372824965,1.4132400765,-1.2819801665
4,12.75,1863.16007975,395.1398246,-1.18543527275,-61.9,6.3619395355,-0.0465,-0.1985,14.1476242,60.08482354,0.0365,-0.53696319525,101.099993775,34,15.918457925,13.5375,6.864781319,258.125416675,817.7375,20.8046,12.2955617839539,11.4738112980452,-0.40558827225,0.874695746136306,0.35446986425,0.670479487381978,0.471218983667135,1.533400607,-1.30544429
4,13.25,1858.8852855,395.3939739,-0.80064393825,-58.375,6.486911397,-0.0435,-0.22625,14.165365685,67.4306360825,-0.0582,-0.61891073,101.09167875,33.5,16.17413595,13.2875,6.5253724955,309.11516665,740.45,25.5074,12.3845342252158,11.5801926384851,-0.426706738,0.709719289457919,0.325979005,0.717328721130692,0.476048398633162,1.4101267845,-0.88770648875
4,13.75,1858.993306,395.15103435,-0.64219417575,-56.4,6.485771618,-0.0339,-0.267,16.661920285,31.9144387075,-0.0503,-0.3436154135,101.0865766,34.5,16.07469775,13.325,5.9759147355,229.53735,676.0125,29.25346667,12.3617595913916,11.5539968072808,-0.381521594,0.853280700041996,0.3371828945,0.697562198291118,0.455277445120197,1.653666109,-0.69569417575
4,14.25,1862.498812,395.0973253,-0.745733373,-44.525,6.42898484,-0.01795,-0.237,13.5557042375,48.56801766,-0.288836109,-0.89622377175,101.05436015,34.125,15.918824,12.9625,6.0798260245,191.438358325,707.3125,24.6867516683334,12.3162103237431,11.5016051448722,-0.410598682,0.897521953491947,0.357970401,0.763944409606894,0.465153258494863,1.499540471,-0.802783373
4,14.75,1862.7484095,395.1096823,-0.138175213,-47.35,6.60178820825,-0.02275,-0.2565,11.64031798,53.75404465,-0.424252371,-0.5592515865,101.005122975,34.125,15.8659335,13.25,6.3950633175,197.24575585,505.2875,19.9647033325,12.5819143850258,11.807223175589,-0.371596686,0.832202768308582,0.372245647,0.719448017962136,0.460164814766444,1.5740571055,-0.410462637
4,15.25,1865.395238,394.652428,0.203762049,-28.075,6.781191214,-0.038075,-0.4425,7.94546139575,40.679394145,-0.593275954,-0.85179913825,100.998695825,34.625,15.9662759,13.25,6.444903087,172.6408475,478.5625,28.0507,12.2402948776623,11.4142857075246,-0.3613444535,0.789319055244152,0.3385522955,0.634395607645576,0.433075300180294,1.571387554,-0.041416882
4,15.75,1859.679746,394.6035213,0.26990375225,-27.1,7.101782008,-0.0127,-0.437,7.57623960475,28.85916522,-0.951562367,-0.5844903725,100.970128775,35.25,16.293273125,13.1,6.2274166015,121.286535025,419.95,28.615990835,12.1491963423653,11.3095023827074,-0.3327829875,0.814289675827459,0.32380007175,0.468424924046877,0.421094818904517,1.5684774125,0.261060412
4,16.25,1852.2877175,394.7716331,0.429201615,-16.4,6.710054097,-0.02695,-0.44,6.135527057,18.1246632,-0.7356783485,-0.559559568,100.994820125,36.25,15.58937865,13,5.6015968325,116.921671675,307.425,38.61475333,12.4756327605127,11.5278009760765,-0.326244703,0.751553879717435,0.3175768145,0.414318167595871,0.436167525539683,1.473383986,0.474601615
4,16.75,1856.110836,394.9012891,0.688475773,-11.05,6.877639329,-0.0352,-0.37225,-1.139592563,21.2888235375,-0.953114337,-0.32740121025,100.949094375,37.5,15.4893408,12.7625,5.671022994,82.12012833,232.1375,28.56995333,12.4149004036481,11.4492134824637,-0.308161395,0.752753596470983,0.302448679,0.468493596175876,0.419334266427155,1.5982200035,0.700410766
4,17.25,1853.169921,394.9539157,1.144145592,-8.1,7.016883906,-0.0067375,-0.394,-3.200769046,12.03960503,-1.326526027,-0.25739348675,100.9746548,38.75,15.97349035,12.225,5.52055110325,31.684041665,141.3625,23.720428335,12.0505062624603,11.0737399018687,-0.281891566,0.655621052974447,0.2538560045,0.304959013639538,0.371827249084682,1.517531951,1.14811986
4,17.75,1857.22488325,395.927843825,1.64974573225,-15.4,7.31144635575,0.00305,-0.163,-10.630365835,5.87910524225,-1.207575365,-0.311536935,101,40.125,15.36739205,11.6,4.9496421055,-0.87869295,72.225,14.92047667,11.6861121212726,10.6720704900695,-0.2120626935,0.548405786988604,0.2081182705,0.206837539721032,0.355248781947203,1.51975591925,1.7459042345
4,18.25,1856.75854,396.7781873,1.4822551385,-8.38,7.275260116,-0.00222,-0.326,-17.21008794,0.54759517275,-2.515306103,-1.33694333,100.979977475,42.75,15.6157168,11.075,5.36679557775,-30.9854842816667,21.725,10.1851990015,10.8965914820324,9.85126777900166,-0.16326254525,0.481553499917873,0.16846209575,0.203224014329016,0.263017697753706,1.059804565,1.5067013875
4,18.75,1863.186085,398.994852225,1.800338006,-0.185,7.6022036165,0.0142,-0.09945,-25.35166529,0.51519554575,-3.064188152,-0.883862206,101.0239168,47.625,14.99119575,10.45,4.877386245,-52.343485,1.55,3.8037195835,10.6840282330062,9.4932580858763,-0.151726148,0.306920185064456,0.134179621,0.221386874879665,0.194164878389476,1.00798001575,1.75969930275
4,19.25,1867.9588755,399.7547981,1.044538262,3.095,7.695298561,0.0144,-0.771,-22.01960751,-1.75490982,-2.046350865,-0.499308833,101.06242695,54,15.01541245,10.1125,4.30040456075,-68.43457833,0,0.125841305,10.1007459485086,8.79173360234545,-0.145462098,0.32821422272656,0.0987,0.178044938147649,0.12369316876853,0.74010454,0.999348551
4,19.75,1878.02281975,399.6136556,0.452704107,-5.6,7.394299938,-0.0043425,-0.682,-17.48151661,-1.249017641,-1.42403781475,-0.8062256385,101.08544895,57.25,14.88209335,9.8125,4.0755842635,-66.470553335,0,-0.13113983,9.89450759376602,8.65448168965807,-0.14165644075,0.277823858806148,0.0944,0.168522995463527,0.129998282894852,0.562181149,0.793039164
4,20.25,1881.45910425,401.622991175,0.89818721425,-1.3255,7.16822209175,-0.0038,-0.4275,-20.01569494,-0.898472044,-1.424202905,-0.585546415,101.105257625,61.25,14.6551214,9.0125,3.131577181,-64.23221333,0,-0.1337890985,9.8337752369014,8.57314350276774,-0.13601569325,0.254395776880547,0.07555,0.154994948767815,0.10901767914721,0.56434000375,1.2808741425
4,20.75,1878.1186255,400.6286421,1.587567951,-2.1225,7.342102854,-0.0159,-0.71525,-22.2084456425,-0.703876906,-1.399280222,-0.524436563,101.1166109,62.75,14.28604735,8.55,3.2226160145,-63.45618,0,-0.130477477,9.56047963101057,8.27258982474914,-0.11007217175,0.234961745232194,0.060875,0.151327459504216,0.112303970401048,0.488088642,1.674121173
4,21.25,1871.66195725,400.8518636,1.284021227,-18.9,7.788079171,-0.0743,-0.99325,-25.03344357,-0.124434008,-0.73752068225,-0.41115742325,101.1,63.125,14.2626776,8.5,3.39086825825,-62.403609165,0,-0.1274970665,9.408648738849,8.13980680698775,-0.11588063225,0.274746174750853,0.088175,0.155884572681199,0.121134982745736,0.529802646,1.478078378
4,21.75,1874.345013,401.6080455,1.566655023,1.176,7.744637226,-0.086425,-1.125,-20.1491176925,-0.79396962325,-0.892961146,-0.3116138275,101.1,65,13.9884968,8.2625,2.725469853,-61.27801833,0,-0.129815153,9.37828256041668,7.978934294947,-0.138093271,0.317334408786693,0.0824,0.130502269632617,0.127279220613579,0.72514698525,1.629955023
4,22.25,1863.709624,401.3957286,1.35641979,-1.7,7.354124605,-0.0677,-0.628,-23.98012743,-3.052883874,-1.104842798,-0.20163307625,101.1,66.625,13.5449634,7.6875,2.6710567105,-61.66566667,0,-0.141736967,9.16571931139049,7.83418877627097,-0.120798806,0.324489767173019,0.0936,0.178605710994918,0.128062484748657,0.576511464,1.34071979
4,22.75,1872.01098475,401.4442687,1.51661541075,-0.94,7.43574797525,-0.0612,-0.9995,-16.20374162,-2.41471446275,-0.847293891,-0.43444667,101.1,66.75,13.284024925,7.5625,2.644942352,-62.118961665,0,-0.1344514015,9.04425459766123,7.7032096202495,-0.1089573765,0.257671345911156,0.083475,0.190718253804965,0.108728321825765,0.48734613275,1.61813751275
4,23.25,1867.89734,404.15894035,1.0893073635,-5.81,7.2342779375,-0.01885,-0.129,-17.159959285,-1.2757061995,-0.96199229225,-0.2589985255,101.1,68.875,12.75794,7.3125,2.253088666,-62.49309833,0,-0.1384253565,8.74059281333809,7.26204084098282,-0.098637612,0.26182011393976,0.0794,0.154596416908493,0.0834119964426046,0.5391303725,1.10126277175
4,23.75,1866.5108595,402.89671125,1.360467176,0.9765,7.3583389535,-0.021475,-0.714,-14.477285765,-0.53509334,-0.68591564675,-0.49258243925,101.1,65.625,12.6947805,7.1375,2.050925335,-60.314439165,0,-0.1327956085,8.63007326996835,7.17929299616361,-0.103164197,0.299611880867671,0.08655,0.171469257843103,0.115517673107682,0.609208064,1.085526191
5,0.25,1862.412848,401.5740727,1.888563242,-2.64,10.6145066,-0.0063775,-0.69925,-24.1327504575,-0.973310612,-0.64085004975,-0.281420112,101.257333475,75.75,15.5178945,11.0625,1.66718003675,-59.052469165,0,-0.19902794475,12.3693511359996,10.1568858097184,-0.122804237,0.329750845730921,0.10227451,0.307083050655682,0.12328828005938,0.84199386275,2.00587326625
5,0.75,1866.876397,402.41378375,2.334540918,-3.58,10.3564888475,-0.071975,-1.22,-24.52179871,-0.63226675725,-0.7646658895,-0.4636763385,101.25073045,77.75,15.659370675,11.1,1.67039215425,-60.6887541675,0,-0.188099617,12.3425865953244,10.1306899785141,-0.116115222,0.329244987460122,0.123572341,0.301336309337311,0.120827399411176,0.80559675425,2.18793548
5,1.25,1866.03532825,403.003352575,2.32865696925,-1.8825,10.551172815,-0.02765,-0.75275,-24.729229575,-0.60692712075,-0.768896527,-0.45186903275,101.2,79.75,15.431204,10.85,1.61739097175,-59.946388335,0,-0.1831322545,12.302221422154,10.0782983161055,-0.122493082,0.32237547004456,0.11014532475,0.322199563777976,0.13057522869955,0.70203509725,2.337576204
5,1.75,1866.4761275,403.959045625,1.7289308085,-2.1985,10.429114395,-0.06145,-0.4015,-24.951217865,-0.9257604355,-0.7759759145,-0.534086927,101.2,80.625,15.15956445,10.9125,1.22100018625,-60.9081566675,0,-0.1943917275,12.1736958285363,10.0346385974317,-0.11261159,0.318720550569809,0.10258556,0.318344880245568,0.123791120259889,0.77339217,1.6863558085
5,2.25,1868.65148925,404.061421225,2.27663796525,-6.7425,10.639085045,-0.11177227325,-0.879,-22.4106591,-0.97589184375,-0.521011974,-0.6885969495,101.2,81.125,15.115289825,10.825,0.97825685525,-59.9693658308333,0,-0.18677502,12.1548920266872,9.85999972273642,-0.10766498425,0.31624732686365,0.093325,0.286103857289209,0.124384073381544,0.65224783125,2.1513327175
5,2.75,1875.076422,403.6919581,2.1633651545,-1.6,10.6050295175,-0.0729,-0.992,-24.9952635925,-1.14404449925,-0.68918135075,-0.53914735875,101.2,80.5,15.245589875,10.65,1.0298889915,-58.8896116675,0,-0.18611256025,12.2630599740485,9.76394834165401,-0.1113710895,0.333943590345161,0.0957,0.272803722233062,0.121346480048857,0.73800192275,2.04720981175
5,3.25,1874.48902,404.24492375,1.96798151,-2.31,10.7024157475,-0.074325,-0.731,-25.2985469975,-1.6844865655,-0.929919778,-0.58457270975,101.2,79.25,14.9835831,10.475,0.92294125685,-59.0288591675,0,-0.18346336725,12.3047582953153,9.62423724189777,-0.11159859375,0.310831797154926,0.0914,0.29265186966687,0.121032473659553,0.694903627,1.81974449075
5,3.75,1879.18762,404.622134625,1.384024821,-3.37,10.600197755,-0.067525,-0.874,-25.7293204275,-0.93599565925,-0.70225915475,-0.547369998,101.2,82.25,14.786940175,10.5375,0.887342764725,-59.7155275,0,-0.19604753075,12.2630695114865,9.71155667924542,-0.1133154855,0.316724030264248,0.0881,0.262154521574237,0.104877663348666,0.62526283325,1.465910414
5,4.25,1880.804048,404.257638575,1.454683318,3.2575,10.529892025,-0.1836082655,-0.76175,-24.07273741,-0.99505147,-0.738993187,-0.59855752675,101.2125,82.625,14.747570525,10.375,0.9038585503,-59.2407591641667,0,0.029125,12.1567878869735,9.84253583526689,-0.117139397,0.315277655408689,0.0877,0.263717203369087,0.10295630140987,0.65680400975,1.531212786
5,4.75,1873.89995,403.4418338,1.67789641575,-4.66,10.402439265,-0.11080951775,-0.857,-21.2801350575,-1.2612451815,-0.3160260635,-0.3065820555,101.29278005,83.5,14.6538262,10.4375,0.943382032775,-57.4407491675,1.65,0.884863133,12.0808724408926,9.92112332887978,-0.114867274,0.321650325657314,0.08825,0.273139098402971,0.121241466586749,0.6872854925,1.69941203175
5,5.25,1879.403716,401.0351534,1.3449306305,-6.81,10.3629274225,-0.26653658425,-0.88625,-12.5260950075,-0.520411009,-0.18267044075,-0.1475016745,101.3,81.75,14.85306115,10.5125,1.144544376,-40.7398325,18.1875,1.512745233,12.0429147178522,10.0084427662274,-0.116666752,0.312569992161756,0.108274377,0.284473187153707,0.134164078649987,0.77797527475,1.2788410845
5,5.75,1882.9319225,400.621616275,-0.31217638275,-8.015,10.73110605,-0.37206302175,-1.07,-7.9758763195,-0.69570716075,0.24907724375,0.13077821325,101.3,79.875,14.822566575,10.875,1.31654362575,-18.7432654775,57.4875,3.297042667,12.2364343938426,10.0084427662274,-0.1344305095,0.447061760993327,0.14427562825,0.365406482815969,0.17796972954332,1.08874299125,-0.67940336225
5,6.25,1866.423471,398.7973584,-0.37503530925,-9.1425,10.96193584,-0.38343601425,-1.46,-2.59942327675,3.271413894,0.414607063,-0.104270378,101.3,77.125,15.5271707,11.7,2.05762641725,5.67291666666667,120.6,5.81649050016667,12.6308255192446,10.7593899274172,-0.1694432145,0.465795915556128,0.1744174145,0.422937007186293,0.220448429801533,1.261577604,-0.8595811695
5,6.75,1866.584721,397.406949125,-2.546261165,-8.78,10.93788602,-0.3616948975,-1.18,8.3442462435,5.82577296,0.47155481625,-0.42549038225,101.3,73.125,16.044108,12.6,2.32961777625,28.9636666666667,155.5,8.15584583308333,13.1054483737382,11.388797216007,-0.184499066,0.525797155754955,0.209338215,0.503065018883465,0.256709953059869,1.449455418,-2.824966492
