DOY2,HR2,FC,LE,H,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,G_5_1_1,G_6_1_1,G_7_1_1,G_8_1_1,CO2,H2O,PA,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_1_2,TA_1_1_3,RH,PPFD_IN,PPFD_DIF,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS,FC_2_1_1,LE_2_1_1,H_2_1_1,CO2_2_1_1,H2O_2_1_1,T_SONIC_2_1_1,T_SONIC_SIGMA_2_1_1,WS_2_1_1,USTAR_2_1_1,TA_2_1_1,TA_2_1_2,RH_2_1_1,PPFD_IN_2_1_1,SW_IN_2_1_1,SW_OUT_2_1_1,LW_IN_2_1_1,NETRAD_2_1_1,PA_2_1_1,LW_OUT_2_1_1
3,17.25,-1.89,5.563325,-18.82775,-1.92625,-1.1,-1.703,-1.92875,-1.737,-1.5672,-1.5976,-1.956525,379.9,4.576925,86.0355,1.2808,0.1214,1.0068475,0.21442,0.4542475,45.19225,95.3,82.513,44.03,5.79015,235.5,315.1025,-21.50975,0.2545,0.3635,0.531,0.7955,1.30975,2.30725,0.39225,0.88375,0.7545,0.45315,2.5033,0.3387425,1.7537,-20.0141,351.381,3.39685,-0.988083,0.1297855,1.24213,0.1878465,-2.13967,-1.84373,46.1857,73.7643,50.4327,30.4623,223.373,-36.2687,86.47,299.23
3,17.75,-0.659,2.401,-37.545,-2.17025,-1.13975,-1.7325,-1.98575,-1.75975,-1.5672,-1.59775,-1.98192,381.2,4.62701,86.02639,1.1382,0.12187,0.57946,-0.0293325,0.1435025,48.26667,32.75,29.87,12.959,1.9609225,232.911665,312.745,-65.32275,0.242,0.352,0.52475,0.788,1.30275,2.306,0.3187925,0.79609,0.62907,0.36533,2.413,0.3726055,0.1837935,-24.15115,351.386,3.44474,-1.28824,0.1345085,1.13008,0.1351585,-2.43037,-2.14827,50.1763,27.8494,13.6717,12.7724,219.553,-58.525,86.5,297.38
3,18.25,-0.02,0.4707325,-47.942185,-3.53025,-1.269,-1.768,-2.025,-1.8,-1.567225,-1.598625,-2.025525,381.4575,4.673,86.04932,0.7558,0.1279025,0.1624075,-0.293335,-0.0725,51.247,2.7,2.96942,0,0,232.366665,310.0149975,-88.0167525,0.2295,0.343,0.522,0.7875,1.2925,2.2985,0.239,0.698735,0.527745,0.2914375,2.4059,0.243011,-0.126102315,-21.73785,351.6775,3.295765,-1.31586,0.1471465,0.941677,0.113959,-2.59167,-2.27223,55.408,2.1946,0,0,224.527,-80.941,86.5,297.2885
3,18.75,0.136,-0.049825,-49.03,-4.5705,-1.5055,-1.819,-2.094,-1.85,-1.56821,-2.1303,-2.060525,382.4,4.715,86.0685,0.427795,0.129795,-0.0318245,-0.50608,-0.391415,53.214,0,0,0,0,230.19,308.4825,-87.9083325,0.217,0.335,0.518,0.78,1.284,2.283,0.20484,0.62149,0.53393,0.26284,2.4104925,0.324279,-0.6782085,-25.42295,352.7405,3.2692,-1.512795,0.1511355,0.753617,0.130065,-2.84067,-2.2654,58.3643,0,0,0,219.19,-81.32,86.5233,295.5685
3,19.25,0.199,-0.73798,-53.7825,-5.29025,-1.6445,-1.863,-2.202,-1.896,-1.615125,-2.33875,-2.0866525,381.5,4.69345,86.0885,0.267855,0.13008,-0.23492,-0.8112525,-0.577,55.057,0,0,0,0,229.8416675,307.585,-87.0083325,0.202,0.3215,0.511,0.775,1.277,2.2705,0.2,0.587765,0.558365,0.24472,2.27833,0.04956165,-0.784279,-26.67205,352.0475,3.38701,-1.83263,0.145116,0.702549,0.07649645,-3.1008,-2.6168,61.3717,0,0,0,214.023,-80.6623,86.6,291.902
3,19.75,0.1797225,-1.0066,-55.8775,-5.827,-1.699,-1.9215,-2.2885,-2.0125,-1.923825,-2.6625,-2.570475,381.3,4.7243,86.1,0.115425,0.12924,-0.2425,-0.88025,-0.6725825,56.567,0,0,0,0,229.9858325,307.2,-85.91675,0.191,0.319,0.498,0.766,1.271,2.261,0.19784,0.580825,0.537795,0.2300275,2.19433,0.2078045,-0.4493015,-25.1566,351.665,3.439615,-2.011145,0.159299,0.634976,0.08389765,-3.1497,-2.91593,61.4387,0,0,0,214.49,-74.4607,86.6,291.465
3,20.25,0.13979,-0.795965,-51.527835,-5.33775,-1.747,-1.9605,-2.372,-2.13,-2.6119625,-2.6634075,-2.5969,381.85,4.7132,86.1,0.02105,0.13115,-0.345,-1.04042,-0.9239175,57.12,0,0,0,0,229.87,306.5825,-84.325,0.187,0.309,0.496,0.762,1.26,2.249,0.188,0.56186,0.49495,0.230765,2.09,0.232856,-0.654902,-23.678,351.695,3.43266,-2.25826,0.1409785,0.681187,0.08645575,-3.5999,-3.0615,64.2,0,0,0,215.383,-71.846,86.6,292.715
3,20.75,0.10742,-0.72,-56.901,-4.49,-1.766,-1.989,-2.485,-2.281,-2.6124,-3.106575,-2.5973025,381.5,4.75,86.1225,-0.046775,0.131625,-0.474735,-1.2125,-0.9385,57.805,0,0,0,0,231.07,305.3375,-83.56875,0.1785,0.305,0.4855,0.754,1.26,2.2435,0.1654575,0.528515,0.480325,0.2064475,1.91025,0.0969065,-1.45278,-22.73025,357.181,3.37211,-2.40658,0.1828735,0.632298,0.0702863,-3.46863,-3.21243,62.1467,0,0,0,215.027,-73.5337,86.6,290.7415
3,21.25,0.10888,-0.4215,-55.87175,-4.14175,-1.82325,-2.038,-2.59625,-2.31725,-2.75055,-3.5498375,-2.5979875,381.4,4.6527,86.125,-0.0902345,0.1299,-0.523385,-1.192525,-1.0312475,58.367,0,0,0,0,229.49,304.87,-82.41675,0.166,0.28825,0.47725,0.74225,1.25325,2.2475,0.156285,0.536315,0.4946725,0.1947275,1.935825,0.1998605,-0.975688,-33.6137,352.485,3.33357,-2.487465,0.1796335,0.633076,0.08336315,-3.72633,-3.1902,62.94,0,0,0,211.68,-79.6813,86.6,289.025
3,21.75,0.1075,-0.38205,-54.209,-3.802,-1.8775,-2.08175,-2.65775,-2.44875,-3.144125,-3.727225,-2.847675,381.5,4.635,86.1435,-0.25077,0.1291725,-0.7483925,-1.2995775,-1.13525,58.74,0,0,0,0,229.3575,304.2691675,-82.44375,0.159,0.27975,0.47275,0.74325,1.24875,2.2445,0.14686,0.5010875,0.4663975,0.1864725,1.95915,0.1202615,-0.581229,-22.6523,354.23775,3.1631825,-2.8193275,0.213044,0.66754,0.066085175,-3.89767,-3.5157,64.8873,0,0,0,213.85,-73.4713,86.6,291.22
3,22.25,0.10225,-0.3802525,-53.8875,-4.32175,-1.933,-2.092,-2.809,-2.517,-3.209225,-3.7278225,-3.1158,381.3,4.55085,86.1495,-0.28895,0.12405,-0.845,-1.375775,-1.2498225,59.52,0,0,0,0,228.605,303.7075,-82.4025,0.157,0.288,0.468,0.742,1.244,2.241,0.1442325,0.494775,0.4634375,0.17275,1.8767,-0.029889,-1.71111,-20.8045,353.05925,3.2952525,-3.0221325,0.19712575,0.561604,0.0705107,-4.12277,-3.9481,65.2883,0,0,0,214.757,-68.2373,86.69,290.2615
3,22.75,0.095,-0.5021,-54.26,-4.864,-1.95,-2.091,-2.942,-2.547,-3.282045,-3.7281325,-3.116855,381.5,4.5349,86.131,-0.446,0.12607,-0.98661,-1.5653225,-1.35975,60.27,0,0,0,0,225.566665,302.7249975,-81.8908325,0.15,0.278,0.466,0.737,1.237,2.235,0.14074,0.48417,0.43661,0.1763,1.9289075,0.215573,-1.060996,-24.2155,353.432,3.25207,-3.172685,0.2202585,0.540989,0.07114555,-4.05473,-3.9196,66.6637,0,0,0,215.7,-70.333,86.6767,289.315
3,23.25,0.09,-0.3660275,-55.743,-4.69,-1.96,-2.1105,-2.9555,-2.823,-3.1511675,-3.7287,-3.116795,381.4,4.4806,86.10075,-0.4517,0.1267925,-0.9775,-1.62255,-1.386,59.76,0,0,0,0,225.915,302.395,-81.6879975,0.143,0.278,0.461,0.732,1.235,2.229,0.1452225,0.47156,0.4295,0.169795,1.9385,0.037544475,-1.7995775,-24.3761,351.898,3.1919925,-3.3590975,0.209857,0.413205,0.0612244,-4.2696,-4.14227,66.4463,0,0,0,215.15,-70.9543,86.6,286.1565
3,23.75,0.07595,-0.56277,-56.385,-4.772,-1.992,-2.1215,-3.0945,-2.877,-3.299575,-3.83412,-3.11665,381.25,4.40521,86.114,-0.5472175,0.1233675,-1.1,-1.6822475,-1.45,60.53275,0,0,0,0,225.34,301.88,-80.98,0.138,0.274,0.459,0.726,1.238,2.224,0.13341,0.46351,0.42509,0.17594,1.87075,0.0381475,-1.0439915,-25.053975,354.5765,3.1849525,-3.23384,0.215692,0.545529,0.053125,-4.2504,-4.1508,66.2237,0,0,0,210.647,-75.9717,86.6,283.64
4,0.25,0.2,-0.32272,-49.5906375,-13.995,-5.352,-11.0625,-9.1275,-9.85,-10.448,-6.923225,-7.79222,382.9,4.90345,86.193,0.1641975,0.1292,-0.077773,-0.423835,-0.1165,61.3374975,0,0,0,0,227.03,306.3675,-85.51667,1.15925,2.4195,3.16725,3.29525,2.8835,2.7525,0.1475,0.4750375,0.470425,0.1958,1.813575,0.4107725,-1.14804,-30.39265,395.0155,4.30332,-0.4136565,0.162576,0.57004525,0.1112335,-1.9032,-1.34833,65.2507,0,0,0,224.503,-79.835,87.1,302.18
4,0.75,0.1275,-0.598565,-49.139,-13.83,-5.381,-11.2575,-9.22,-9.8975,-10.69225,-6.92425,-8.311025,382.45,4.89175,86.1804425,0.0998,0.12913,-0.291035,-0.6462475,-0.341,61.607,0,0,0,0,226.03,305.775,-84.738,1.10175,2.37525,3.04475,3.25,2.88825,2.763,0.1387525,0.48774,0.463,0.1789,1.813025,0.5091225,-0.5723745,-34.5797,394.98,4.15773,-0.083898,0.1809085,0.7724905,0.154136,-1.43503,-0.925867,61.1943,0,0,0,225.883,-77.443,87.1,302.495
4,1.25,0.2275,-0.2905,-47.061,-13.455,-5.34375,-11.1975,-9.32,-10.12,-11.15425,-7.2123,-8.7853325,382.2127075,4.895,86.171,-0.0048,0.1278,-0.41822,-0.7765825,-0.4684175,60.96075,0,0,0,0,226.423335,305.4475,-84.365,1.022,2.2705,2.982,3.197,2.9005,2.7475,0.13625,0.47023,0.45259,0.1673,1.75975,0.51150825,-0.80410625,-28.246175,395.085,4.155155,-0.265707,0.1684095,0.80576075,0.1062935,-1.86573,-1.22317,58.3943,0,0,0,229.137,-76.394,87.1,302.813
4,1.75,0.128,-0.24537,-47.7453825,-13.51,-5.35825,-11.38,-9.35,-10.09,-11.41475,-7.4567225,-9.23715,382.74215,4.8145,86.1605,-0.143775,0.1280575,-0.45,-0.842,-0.5234175,61.15975,0,0,0,0,225.2,304.92,-84.2825,0.94625,2.1755,2.88175,3.155,2.90575,2.74625,0.12749,0.4552225,0.436235,0.17925,1.72554,0.386383,-0.729482,-28.91935,395.3135,4.17236,-0.3193675,0.1631495,0.64926575,0.1020807,-1.97227,-1.23683,63.9033,0,0,0,225.173,-78.4567,87.08,298.8565
4,2.25,0.111,-0.2,-50.21,-12.975,-5.32725,-11.3925,-9.445,-10.2675,-11.445,-7.4558,-9.271975,383.15,4.735105,86.163,-0.1686675,0.126025,-0.42592,-0.843915,-0.58892,60.6475,0,0,0,0,224.685,304.54,-83.9835,0.8865,2.0955,2.82975,3.116,2.9075,2.74125,0.1331125,0.47153,0.415475,0.17209,1.7287475,0.3031825,-1.13842,-28.4338,395.53,4.19613,-0.5304145,0.173009,0.67540875,0.10325185,-1.95343,-1.32147,66.5733,0,0,0,220.21,-77.2767,87.0167,298.785
4,2.75,0.1,-0.121,-48.345,-12.815,-5.31375,-11.5125,-9.4625,-10.3925,-11.495,-7.455625,-9.3499,382.75,4.729,86.15458,-0.323275,0.1283525,-0.5494,-0.9689975,-0.6833325,60.5,0,0,0,0,223.7324975,303.75,-84.525,0.85,2.0025,2.76075,3.071,2.91675,2.756,0.1249025,0.447135,0.4022675,0.162525,1.635,0.5117355,-0.8904155,-30.72445,395.167,4.28387,-0.831559,0.1946215,0.737572,0.119076,-2.28313,-1.85523,68.5857,0,0,0,230.557,-72.923,87,299.015
4,3.25,0.11,-0.113,-50.11,-12.5,-5.23975,-11.5575,-9.4975,-10.4825,-11.495,-7.455775,-9.3499,382.5613875,4.7105,86.155045,-0.31825,0.1202375,-0.631235,-1.15325,-0.72225,60.89825,0,0,0,0,222.295,303.6825,-84.52,0.824,1.91225,2.69575,3.04675,2.929,2.754,0.124345,0.41642,0.396315,0.161765,1.64,0.341604,-1.00083,-24.1313,395.431,4.26655,-1.00745,0.147061,0.7431245,0.124832,-2.3521,-1.81647,68.55,0,0,0,227.09,-71.986,87,299.1835
4,3.75,0.133,-0.26,-46.042,-12.35,-5.2165,-11.5975,-9.6375,-10.505,-11.36725,-7.4557,-9.349825,383,4.67625,86.1455,-0.3676,0.12278,-0.63305,-1.23825,-0.8300825,61.11775,0,0,0,0,222.3325025,303.29,-83.8,0.727,1.8305,2.655,3.0215,2.9345,2.751,0.13,0.4655075,0.437285,0.1487475,1.6852,0.35052,-1.49799,-25.8261,395.39,4.218925,-0.7835,0.167477,0.65490925,0.08861825,-2.18763,-1.74537,68.658,0,0,0,230.967,-69.3663,87,298.3485
4,4.25,0.11,-0.17622,-46.61225,-12.17,-5.208,-11.56,-9.615,-10.4525,-11.2605,-7.455975,-9.3499,384.2175,4.61991,86.1465,-0.44553,0.1281,-0.79,-1.307575,-0.957665,62.43025,0,0,0,0,223.2925025,303.0975,-82.195,0.66375,1.75875,2.625,2.9975,2.949,2.742,0.1262675,0.43085,0.39775,0.1493,1.58784,0.2884085,-1.333825,-29.8348,395.3575,4.13545,-0.8066545,0.177665,0.5942425,0.09085,-2.289,-2.11563,66.5477,0,0,0,230.07,-75.1733,87,299.3165
4,4.75,0.09,-0.05,-47.021305,-11.865,-5.198,-11.47,-9.6075,-10.3825,-11.32625,-7.4564,-9.3499,384.325,4.618975,86.1353725,-0.574425,0.12671,-0.84459,-1.3129,-1.0825,62.6067525,0,0,0,0,224.1,302.5174975,-82.173335,0.647,1.69075,2.58625,2.984,2.95575,2.742,0.12,0.4268875,0.382175,0.15285,1.62305,0.382924,-1.329675,-29.58435,395.4585,4.14403,-1.0183135,0.169989,0.6159515,0.105524,-2.59737,-2.39233,67.473,0,0,0,223.487,-74.398,87,297.2585
4,5.25,0.04,-0.321605,-45.9925,-11.455,-5.241,-11.225,-9.6,-10.5075,-11.4935,-7.444825,-9.3499,384.4,4.654,86.13125,-0.81995,0.11825,-0.92638,-1.50475,-1.13475,62.8260825,0,0,0,0,224.9,302.085,-80.1165,0.62875,1.60825,2.5475,2.97225,2.95775,2.71425,0.111,0.432085,0.391825,0.14552,1.5315,0.2597915,-0.71767775,-26.550275,395.70825,4.06346,-0.94889725,0.18081225,0.6321965,0.083504075,-2.6668,-2.40203,67.3547,0.431333,0,0,224.86,-73.4783,87,295.2235
4,5.75,-0.08,0.077,-39.02,-10.67,-5.19075,-11.1575,-9.5875,-10.3975,-11.0755,-7.412825,-9.3500075,384.4,4.596925,86.1445,-0.7265,0.1127,-0.95,-1.494725,-0.99275,61.69425,17.5,15.248,6.147335,1.16315,224.44,302.26,-57.8,0.63025,1.56675,2.50925,2.96725,2.97,2.72,0.12,0.4237,0.42148,0.151,1.5785,0.2336725,-1.164155,-19.61295,395.5325,4.0357,-1.186062,0.14199,0.67836,0.0968054,-2.67677,-2.3772,70.2583,24.5938,12.6151,4.0559,230.487,-48.321,87,297.11
4,6.25,-1.0895,0.96875,-23.8365,-10.23,-4.79875,-10.715,-9.25,-9.8075,-10.77375,-7.247375,-9.1510525,383.94036,4.56469,86.1595,-0.60989,0.1117,-0.6275,-1.35,-0.7336625,60.9658325,77,64.4374975,40.2315,6.2165,224.0425025,304.92,-14.318335,0.66275,1.57825,2.4965,2.963,2.9485,2.746,0.14871,0.4498,0.43132,0.1885,1.46375,0.38682,0.7154985,-14.62195,395.7845,4.015645,-0.633361,0.1284875,0.8647475,0.12488,-2.40163,-1.49433,65.054,94.377,62.7263,15.0633,232.15,-10.2393,87,304.6235
4,6.75,-3.1035,6.91475,-8.633,-9.38,-4.295,-10.045,-8.7525,-9.105,-9.967125,-6.925875,-8.5592,383.3475,4.672,86.17125,-0.45046,0.1315,-0.2988425,-1.050175,-0.4235025,59.572,165.43333,117.4150025,84.156335,10.5545,224.6725,308.0533325,29.6925,0.81775,1.639,2.45225,2.93975,2.95875,2.73725,0.1860825,0.48828,0.45338,0.24967,1.31828,0.35400975,4.7144075,-2.5550075,395.7085,4.037985,0.269939,0.15319925,0.9407885,0.15287275,-1.8111,-0.9445,60.0407,193.78,131.29,25.746,236.037,31.4543,87.05,316.498
4,7.25,-5.178,17.269,5.80325,-8.5,-3.55475,-8.78,-7.8655,-8.1275,-8.7680975,-6.702725,-7.810625,381.95,4.685215,86.17857,-0.021179,0.16275,0.1425,-0.662415,0.02349975,57.6075,279,150.226665,141.47,17.6485,229.1883325,311.5825,74.2765,0.996,1.6545,2.4235,2.923,2.9715,2.72675,0.23573,0.53555,0.508385,0.33065,1.35375,0.3230325,11.60954,6.80407,395.71625,4.158585,0.397481,0.154747,0.99985025,0.15328925,-1.26793,0.2327,56.4973,297.363,198.817,32.723,230.863,64.0027,87.1,325.2
4,7.75,-6.8,26.6925,27.41,-7.295,-2.86675,-7.38,-6.78925,-6.932,-7.2756,-5.8694,-6.787975,381.3,4.654365,86.17175,0.4019825,0.209785,0.405,-0.11375,0.362085,55.255,409.9,177.485,208.58,25.203,229.696665,315.04,132.633335,1.153,1.70375,2.41275,2.888,2.992,2.7365,0.31,0.6384275,0.61818,0.434005,1.47,0.02008345,14.1563,18.01765,395.5065,4.148345,1.328852,0.2220835,1.1905525,0.197472,-0.960367,-0.207433,54.2347,423.43,287.66,35.443,228.65,99.9383,87.1,330.375
4,8.25,-8.24025,37.1310325,55.61014,-5.909,-2.17375,-6.09875,-5.89925,-6.0405,-5.7935,-5.01049,-5.7605,381.804955,4.634,86.16975,0.7817,0.23889,0.8629125,0.2199975,0.76825,51.8155,518.4,210.066665,263.601665,33.5505,235.068335,318.185,172.9,1.377,1.83925,2.47925,2.86,3.01575,2.7675,0.341,0.73455,0.707095,0.5081475,1.6308,-0.283112,24.31205,26.3249,395.5065,4.07622,1.83146,0.279408,1.4485675,0.2319805,-0.100667,0.616133,53.0143,526.743,345.83,41.514,227.407,136,87.1,341.1615
4,8.75,-9.311,42.91925,72.75,-4.738,-1.51425,-4.44075,-4.934,-4.99475,-3.53485,-3.728415,-4.211,381.825,4.57925,86.17175,1.0934,0.28481,1.53,0.56742,1.1147475,49.38575,604.4,227.95,314.043335,38.6999975,237.7350025,321.73,215.8,1.74175,1.9265,2.454,2.8605,3.012,2.776,0.3720975,0.8302375,0.8384575,0.565075,1.72,-0.2471475,27.66185,56.4221,395.638,4.029225,2.552485,0.3362195,1.5748675,0.2562395,-0.302633,1.34157,48.5347,633.483,417.25,46.338,232.937,157.267,87.0667,346.0085
4,9.25,-10.08175,49.425,105.38,-3.419,-1.0115,-2.11775,-4.06875,-3.4135,-1.61925,-1.95708,-2.5835075,381.5840675,4.575035,86.18066,1.5484,0.3271425,1.704075,0.929085,1.46525,46.631,719.56667,247.6725,367.85,47.38425,239.31,325.6275,264.466665,2.4295,2.18025,2.46,2.846,3.01975,2.8055,0.40464,0.92735,0.91315,0.614455,1.88,-0.3648575,41.93345,84.99575,395.7375,3.96404,3.023655,0.375342,1.8323625,0.234236,0.582433,1.81467,45.896,736.19,484.1,64.964,239.187,289.09,87.1,355.133
4,9.75,-10.724,61.06,130.01952,-1.2545,-0.115,-0.7925,-2.57125,-1.39575,-0.5223125,-0.51911,-1.0384,381.3769575,4.515,86.1795,1.829975,0.3641325,2.1175,1.258275,1.810275,44.3455,778.1,261.5675,399.11,47.4565,242.0425,328.9225,298.335,3.14275,2.58325,2.47575,2.8185,3.0285,2.832,0.427,0.99305,1.02235,0.6529175,1.93,-0.2512025,41.5676,80.2626,396.101,4.10237,3.253175,0.376029,1.55024,0.2541615,1.3698,2.32207,44.5757,632.673,414.023,54.3417,243.457,225.31,87.1,360.315
4,10.25,-11.006,65.70325,138.88502,-0.5775,0.7405,3.139,1.387,0.589,1.1054,0,3.717125,380.5,4.34024,86.18625,2.1962275,0.393625,2.543625,1.78845,2.25935,41.76275,870.1,266.51,443.29,50.820335,244.72,331.6775,337.245,4.377,3.1545,2.656,2.8085,2.9955,2.8525,0.4693025,1.0659,1.08065,0.702175,2.043,-0.2112125,47.41915,80.486475,395.97475,3.9779275,3.5311575,0.36831675,1.493155,0.2571655,1.97543,2.70217,43.3847,637.933,425.963,64.3117,249.2,263.18325,87.1,364.9
4,10.75,-11.51775,69.58625,160.3,4.581,2.0315,6.298,5.129,5.598,4.26535,1.0378725,7.204725,380.31767,4.315975,86.19,2.54225,0.4210575,2.71475,2.127475,2.673,38.6214175,933.75,275.3,473.9875,52.659,245.6349975,334.5075,362.48,5.2865,3.8325,2.96,2.8575,3.031,2.96975,0.48,1.1408825,1.132725,0.7262325,2.116225,-0.2555855,46.46045,89.2556,396.04675,3.960525,4.0160625,0.4326375,1.72852,0.27541075,2.60307,3.1908,40.043,776.503,490.033,70.706,251.583,290.5275,87.1,366.8615
4,11.25,-11.6975,75.81575,169.52,10.145,3.773,9.96,8.25,9.11,8.530575,5.53467,12.149,380.48309,4.30325,86.167,2.86264,0.43124,2.965,2.440975,3.000725,37.3874975,946,289.97,490.165,55.283,248.29,336.81,375.925,5.917,4.322,3.214,2.929,3.161,3.0095,0.51021,1.2111,1.17505,0.74365,2.202,-0.341089,45.2291,107.069,396.266,4.0526,4.346555,0.4465935,1.4382475,0.2799945,2.4957,3.26223,37.769,894.833,598.91,68.56345,248.373,272.773,87.1,369.4935
4,11.75,-11.4,75.7275,173.692415,11.55,5.124,13.16,10.19,12.07,11.466,8.8171525,14.45325,381,4.3033725,86.159,3.1218,0.450565,3.3975,2.867775,3.298475,35.7075,966.8275,290.5725,493.7833325,52.5115,250.92,338.83,391.3833325,6.195,4.722,3.428,2.9555,3.25,3.149,0.495255,1.2263925,1.20402,0.7459,2.34,-0.239984,54.96675,101.47835,395.978,3.96855,4.81397,0.4701295,1.69389,0.3133415,1.6917,2.52807,33.5753,1067.88,688.35,74.7359,249.48,310.717,87.1,371.05
4,12.25,-11.06875,81.2565,190.31,16,6.09425,16.2,11.8,15.44,12.5895,10.59,15.5045,381.2695025,4.455,86.15321,3.404675,0.4734675,3.406125,3.158575,3.53675,35.065,969.25,274.175,494.03,52.106,250.6175025,341.4325,386.3,6.8185,5.0945,3.659,3.013,3.3095,3.2035,0.5171225,1.295275,1.2378,0.766075,2.40065,-0.3648725,55.14755,108.311,395.764,4.12605,5.10777,0.483908,1.802575,0.3012515,2.7396,3.4116,33.074,1131.87,730.26225,100.4815,247.737,285.94,87.1,371.705
4,12.75,-11.2755,78.8192075,186.03,16.65,6.574,16.62,12.92,17.62,15.5972575,10.377,16.527,380.30628,4.43866,86.15789,3.817275,0.4683575,3.9336525,3.41265,3.786,33.8,1012.75,266.5825,517.7,54.059,251.7825025,341.7525,403.9625,6.7565,5.336,3.8345,3.1075,3.3675,3.2565,0.57193,1.37003,1.272,0.773025,2.525,-0.1210914,50.6217,114.084,395.687,4.253275,5.495205,0.508158,1.8411,0.33474,3.341,3.8098,32.9703,927.623,584.963,71.0475,250.623,314.607,87.1,377.077
4,13.25,-11,73.28,169.25935,12.745,6.665,16.0775,12.675,17.2875,16.489,10.962,14.81975,379.9,4.43975,86.1432225,3.8709,0.43875,4.17,3.5505,3.970325,32.93425,928.133335,276.4499975,474.6,51.3205,253.2499975,341.7975,361.9475,6.54825,5.3935,4.04475,3.187,3.35675,3.2615,0.558025,1.36165,1.30055,0.776075,2.62715,-0.1910835,65.5589,108.0575,395.238,4.29551,5.33584,0.507221,2.0614475,0.322357,3.47313,3.99837,31.2253,1037.9,685.363,80.7505,249.46,287.95,87.1,370.53
4,13.75,-11.0745,78.09,169.27,5.338,5.32825,14.6825,11.365,14.635,16.06275,12.05675,13.34675,379.962425,4.525,86.12275,4.02995,0.4258725,4.32,3.854,4.142025,32.335,884.35,281,426.61,46.9555,253.76,342.28,331.4,6.3895,5.442,4.17,3.186,3.24725,3.16875,0.58418,1.410775,1.313875,0.775175,2.72585,-0.0424175,66.74605,138.6465,395.051,4.259645,5.37259,0.573742,2.02456,0.340758,2.54037,3.78667,31.418,1013.47,666.053,88.0147,246.737,324.647,87.06,380.565
4,14.25,-10.74675,64.7855,157.29,2.2055,4.4425,13.2125,10.68,13.2025,13.76925,9.81135,12.42475,379.45,4.6131,86.10525,4.1699,0.4094,4.1,3.873,4.13125,31.9110825,849.225,275.25,413.1,45.72,252.93,341.425,311.83,6.426,5.454,4.212,3.204,3.2445,3.1575,0.5975925,1.3674,1.3205,0.7753,2.72331,-0.22108225,51.310625,109.74275,395.20725,4.33475,4.6764725,0.437544,2.014235,0.35467375,2.98557,3.93313,30.672,768.233,514.487,71.1727,248.277,282.78,87,370.47
4,14.75,-10.055,56.576,144.675,5.332,3.93,11.74,8.85,10.33,11.65,7.4701,10.6735,379.321465,4.69875,86.0745,4.1542,0.37881,4.09,3.8726725,4.149675,32.1807475,730.425,264.3825,363.52,39.3795,252.065,339.79,263.43,6.491,5.468,4.379,3.344,3.204,3.147,0.59963,1.3829,1.307,0.75261,2.77,0.10466335,48.14025,97.5927,394.6675,4.3403125,4.6818775,0.36147775,2.310365,0.375433,2.49313,3.86407,33.6717,668.84,438.783,54.469575,252.483,209.351,87,378.892
4,15.25,-8.8245,54.372,113.485,-0.6605,2.708,9.2,6.6385,7.6905,10.0828,6.4057,8.427275,379.375,4.7035,86.057895,3.90435,0.312505,3.96,3.6372525,3.90725,32.6460825,603.55,253.15,299.9,33.586835,253.848335,337.675,208.72,6.236,5.375,4.451,3.332,3.144,2.9985,0.59525,1.335325,1.242425,0.728775,2.88835,-0.1180745,39.62965,74.47435,394.626,4.4058275,4.70961,0.32817925,2.428475,0.37291075,2.80613,3.42273,35.2233,605.66,402.89,46.7903,251.03,225.033,87,375.9235
4,15.75,-7.884,49.331,78.975,-1.4785,1.571,6.2165,4.822,5.218,7.379925,4.831175,6.4808075,378.9,4.806175,86.08075,3.597425,0.279385,3.7168175,3.438825,3.69975,33.99775,503.625,222.72,250.24,28.371165,252.201665,335.56,161.77,5.961,5.246,4.469,3.397,3.154,2.967,0.5701975,1.27425,1.23665,0.6998125,2.91442,-0.068483,33.39625,59.348875,394.37875,4.550195,4.59805,0.3269635,2.1847625,0.37594225,2.7433,3.3026,34.3847,412.647,278.263,34.101,251.403,154.247,87,364.5015
4,16.25,-6.97,38.635,47.519235,-4.1095,0.5615,3.98175,2.9445,3.10975,4.7527725,3.48705,4.490115,380.8,4.9015,86.07975,3.37495,0.2256775,3.35,2.9859275,3.3164975,34.50775,385.35,194.28,190.82,22.3715,248.72,332.915,111.2,5.625,5.143,4.50525,3.44325,3.16975,2.961,0.566295,1.282275,1.1351,0.67846,2.90265,0.2086865,23.2607,45.8801,393.98,4.431375,3.883205,0.326729,2.201815,0.344309,2.47703,2.7789,33.9737,376.393,245.343,29.6753,246.54,101.66,87,356.1185
