DOY2,HR2,RH,TA,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT
3,11.25,86.6375,-7.49605,371.6225,297.7,263.2125,276.4125,85.215,822.49427,679.931995
3,11.75,86.3575,-5.47265,401.13,319.95,267.6975,278.725,92.6,885.7846525,739.31921
3,12.25,86.2125,-5.860925,429.33,348.4275,272.74,278.9,100.12,933.3584125,799.1595575
3,12.75,84.1825,-4.871525,446.01,359.3375,276.36,282.7175,87.2675,990.562885,823.33391
3,13.25,83.8475,-5.089175,468.58,382.735,264.9925,282.6975,91.455,984.7647025,852.623375
3,13.75,84.1825,-5.29565,449.2475,363.8775,265.1725,282.1425,76.6349999999999,968.5437625,833.100715
3,14.25,84.4275,-5.6062,448.8025,369.22,265.6,281.0975,72.7675,952.874025,850.8492425
3,14.75,83.385,-4.9488,436.5275,356.87,266.4775,282.565,72.175,913.451615,808.7118075
3,15.25,82.515,-4.9236,416.33,343.555,268.695,282.1275,62.8725,847.4977925,779.1978375
3,15.75,85.07,-4.9938,388.7575,320.64,266.245,281.0875,58.435,769.5461775,726.5321775
3,16.25,84.68,-6.253025,352.8975,293.605,265.2375,277.81,47.935,687.6280775,666.1979425
3,16.75,84.6075,-6.084275,314.67,264.79,262.41,275.7725,38.4475,602.9206475,602.00993
3,17.25,85.4225,-5.81965,277.3325,236.66,261.5825,273.39,27.8375,492.80725,516.5733075
3,17.75,86.0025,-6.854775,234.375,203.64,254.9675,269.9075,16.0475,407.435715,428.27369
3,18.25,85.7575,-6.188775,176.325,155.1425,257.3325,268.245,11.63,317.0124675,335.942415
3,18.75,85.8475,-6.542475,120.115,110.5275,255.775,267.605,7.21595,211.8910025,240.681305
3,19.25,85.6025,-6.326225,75.605,71.585,253.6575,265.68,3.951,128.4210775,146.675705
3,19.75,85.775,-6.8452,36.21,36.391,251.6225,266.7075,5.90045,69.58067925,73.70140225
3,20.25,85.9275,-7.183725,12.4665,12.1775,247.7375,263.91,2.1324,26.8302385,27.72238
3,20.75,84.885,-7.224175,2.6215,2.6712,247.02,265.6675,2.91125,6.9684064,6.721343375
3,21.25,84.875,-7.598175,2.6215,0.9884,248.335,264.5325,2.91125,0.812717115,0.86592275
3,21.75,85.465,-10.298,2.6215,1.650875,249.6875,256.63,2.91125,0.06826338525,0.1690300525
3,22.25,85.655,-9.383725,2.6215,1.914175,251.94,257.45,2.91125,0.0542646395,0.184391945
3,22.75,85.8925,-8.4413,2.6215,1.954525,252.5525,261.9575,2.91125,0.05007714325,0.14485036
3,23.25,83.96,-8.48675,2.6215,1.11515,252.9875,261.3,2.91125,0.054598248,0.15461191
3,23.75,84.4575,-9.97795,2.6215,1.9656,252.44,259.94,2.91125,0.0442568025,0.1455383375
4,0.25,90.99,-3.6812,4.0194,0.973,287.4425,295.5425,0.381400000000001,0.2515985575,0.3090871125
4,0.75,90.8825,-3.903625,4.0194,0.88025,286.7375,294.9,0.381400000000001,0.1675266675,0.198864715
4,1.25,90.8475,-4.16655,4.0194,0.98375,274.585,290.985,0.381400000000001,0.132973825,0.18136775
4,1.75,90.7125,-4.193375,4.0194,0.860125,278.8725,289.925,0.381400000000001,0.1445926375,0.149562555
4,2.25,90.55,-3.944075,4.0194,0.72765,287.8675,294.03,0.381400000000001,0.15613955,0.18813965
4,2.75,90.625,-3.957175,4.0194,0.7873,283.1475,294.0925,0.381400000000001,0.255474305,0.277050415
4,3.25,90.8975,-4.399175,4.0194,1.1271,270.065,288.355,0.381400000000001,0.739922855,0.773210385
4,3.75,91.025,-4.4788,4.0194,1.76305,270.6625,283.995,0.381400000000001,2.7003893,2.6414272
4,4.25,91.46,-5.005075,4.0194,4.710575,271.4025,282.1175,0.381400000000001,9.48864795,8.560381875
4,4.75,91.5875,-4.68965,10.281,10.549,275.915,288.125,-0.842100000000002,26.5124055,24.014258
4,5.25,91.705,-4.627475,22.84,20.794,281.1625,290.1275,0.085,59.3672095,53.1859505
4,5.75,91.77,-4.804375,46.32,44.8655,274.12,288.6225,0.81125,124.7196725,97.16077025
4,6.25,91.8425,-4.85415,71.2535,68.18775,282.1325,289.5375,3.77175,196.3691975,161.859235
4,6.75,91.87,-4.853725,127.0075,105.895,282.1075,290.2075,37.10725,311.36508,235.1928175
4,7.25,91.87,-4.988525,186.9175,155.83,274.4275,287.5525,70.4925,406.7277175,328.68825
4,7.75,92.0325,-5.13325,273.29,200.67,275.1675,283.625,64.54,532.69158,419.8667425
4,8.25,91.795,-5.099475,314.64,235.28,275.455,287.4925,67.2325,659.0130875,493.868045
4,8.75,91.1575,-5.04835,371.55,288.1875,279.2075,291.155,81.5075,782.9744225,625.329825
4,9.25,91.165,-4.93367500000001,426.3025,342.12,283.83,292.28,95.8025,894.59076,754.5680125
4,9.75,90.845,-5.57095,466.955,367.2175,285.9075,291.7775,99.56,1004.41231,817.1852325
4,10.25,89.76,-6.70665000000001,491.465,383.7925,280.995,287.88,93.2275,1105.113225,859.0617625
4,10.75,89.1225,-5.876175,542.3125,443.92,278.1225,287.44,92.135,1187.196175,982.154055
4,11.25,88.885,-4.697975,560.17,460.5125,273.4375,292.7325,96.555,1252.298975,1056.87095
4,11.75,88.5125,-3.78315,582.5375,494.1375,273.96,297.13,77.2775,1304.563175,1131.339175
4,12.25,87.81,-3.260525,599.8725,496.375,269.685,299.5575,69.94,1361.341375,1188.875375
4,12.75,87.6925,-2.99085,616.515,504.7075,269.785,299.7375,72.855,1363.37225,1158.094925
4,13.25,87.3925,-2.824375,627.9275,522.515,269,301.33,69.4175,1368.315275,1209.865475
4,13.75,86.8575,-2.638675,644.32,535.385,266.8,302.7675,62.63,1366.363925,1228.061725
4,14.25,84.845,-2.275975,632.5225,539.6575,268.75,305.555,65.15,1332.281625,1226.28485
4,14.75,85.0625,-2.2192,653.1675,560.4425,263.085,305.565,67.37,1300.6333,1208.282425
4,15.25,85.3425,-2.26405,609.1625,519.2425,266.535,304.2925,55.86,1229.4342,1149.358275
4,15.75,84.9525,-2.244375,578.88,480.9675,272.9925,304.9475,53.71,1154.569425,1093.84265
4,16.25,85.65,-2.14605,530.1825,443.1725,270.0525,305.2175,46.74,1053.150575,999.10175
4,16.75,85.315,-2.355,502.41,415.19,267.42,301.9675,43.9,974.11411,950.75927
4,17.25,85.615,-2.6824,435.6625,360.2675,270.0375,299.6925,30.28,871.366375,855.83063
4,17.75,85.77,-2.770325,384.8025,318.6275,272.1875,299.7425,29.46,736.5859525,744.979335
4,18.25,87.175,-2.9115,319.665,266.3825,273.0475,297.985,22.35,607.1999175,644.45985
4,18.75,87.3875,-2.997525,270.9975,233.1825,272.3775,295.5375,16.1725,545.07905,591.59119
4,19.25,88.4575,-3.08785,217.6,187.12,272.835,294.02,11.88,439.842245,499.7346925
4,19.75,88.615,-3.392575,213.1625,181.785,273.605,291.76,5.98775,346.5151,398.2581175
4,20.25,89.0225,-3.232475,170.185,150.34,273.8475,293.535,1.7285,252.504985,290.3938775
4,20.75,88.7225,-3.29765,123.5575,111.825,273.66,292.8525,-0.646500000000004,176.50963,192.3035825
4,21.25,89.115,-3.944325,71.2759999999999,63.589,273.6075,288.39,-1.08675,123.1490875,127.0392175
4,21.75,89.9225,-3.7222,28.0155,23.199,274.9975,289.905,-1.18105,59.11666775,60.0161155
4,22.25,90.6475,-4.101375,12.14875,10.8345,274.7475,286.19,-4.116875,25.6607375,25.65269
4,22.75,91.495,-4.564275,5.1372,4.831725,273.8925,285.0925,-4.3438,10.9859195,10.8962275
4,23.25,91.2425,-4.346675,5.1372,1.693925,271.5325,286.7225,-4.3438,3.588152,3.7600647
4,23.75,91.4425,-3.84555,5.1372,0.888275,286.3525,294.5275,-4.3438,0.954867955,1.0312061325
5,0.25,98.2075,7.090125,27.052,17.46725,325.3,332.095,8.39409999999999,37.9668515,29.2235385
5,0.75,98.3525,7.0326,22.97125,12.9635,325.43,331.27,5.563875,31.548349,21.092936
5,1.25,98.475,5.3439,21.59325,11.4,320.53,329.34,3.91614999999999,24.786639,18.436436
5,1.75,98.13,5.631425,19.527,11.53325,318.27,328.6975,3.1879,23.3302225,18.9735465
5,2.25,99.045,4.95279999999999,21.6025,13.20225,319.4975,325.855,4.333125,25.5043875,23.3141335
5,2.75,98.72,5.133925,26.428,16.7985,320.035,326.8575,8.1243,30.9851885,28.762839
5,3.25,98.7,5.34199999999999,46.658,24.32925,321.3925,326.2625,16.106,46.2849655,47.2355405
5,3.75,99.81,4.86872499999999,57.72125,35.316,322.46,325.1175,19.77025,78.056042,69.126776
5,4.25,98.925,5.2337,77.9137499999999,51.1425,321.225,328.1825,26.572425,126.55602,102.3359645
5,4.75,99.1,5.53725,116.6025,72.694,320.575,332.3275,37.7145,169.62645,149.103645
5,5.25,97.9875,6.371725,153.4725,100.165,319.22,331.4275,59.665,234.96542,225.807815
5,5.75,97.425,5.93335,191.975,126.42,317.1425,336.51,76.55725,313.7578,289.561865
5,6.25,98.445,6.69872499999999,250.4025,158.44,316.0225,342.215,103.82875,401.05741,367.299475
5,6.75,98.015,7.15625,265.805,202.7625,320.6575,350.5525,145.52375,547.45888,463.19957
5,7.25,97.63,8.4785,342.155,233.025,322.805,357.0275,184.87625,613.20695,559.691555
5,7.75,97.6325,8.50325,400.9425,269.645,323.22,361.5675,249.57675,733.35517,654.294925
5,8.25,98.695,9.2885,474.1025,311.25,324.8525,367.02,268.20625,851.567055,753.80788
5,8.75,97.8975,9.5615,536.5175,354.3275,325.055,371.685,332.30525,994.705245,841.29053
5,9.25,99.37,9.799,565.6575,389.74,328.68,374.325,418.90288475,1078.58195,951.42143
5,9.75,98.025,10.30975,665.5125,436.7425,331.9875,377.295,437.414632,1191.29537,1040.01275
5,10.25,96.895,10.447,639.14934675,462.5475,331.17,380.5125,444.430053,1251.78385,1132.55635
5,10.75,97.02,11.7335,662.4780525,494.79,334.4325,380.76,451.31935125,1311.6718,1209.5038
5,11.25,97.885,11.275,740.689999999999,526.365,338.085,387.96,475.7807145,1393.819575,1263.755825
5,11.75,97.79,11.949,763.955,577.555,337.765,386.685,510.899999999999,1430.204675,1375.462675
5,12.25,97.28,12.50975,867.375,587.8625,330.5375,389.65,638.3,1494.6554,1395.1022
5,12.75,97.0875,13.28375,804.219999999999,594.42,332.99,391.25,614.3,1473.494,1384.683875
5,13.25,95.75,13.306,846.975,612.28,333.895,393.215,614.7975,1491.79065,1437.9557
5,13.75,95.67,13.334,880.525,610.43,331.765,392.8075,643.9025,1458.9684,1412.6443
5,14.25,94.21,13.354,836.9,583.43,331.11,393.015,589.225,1476.304725,1381.920575
5,14.75,94.215,13.2605,788.51,602.185,335.025,390.945,569.635,1437.95865,1396.304125
5,15.25,93.955,13.41775,833.25,596.105,338.095,390.795,588.875,1464.594075,1422.977675
5,15.75,94.7375,13.9925,793.8225,567.8,337.5525,390.7,569.5475,1333.11,1326.2451
5,16.25,93.66,13.452,735.6,508,336.1675,390.305,520.69,1236.69225,1203.5686
5,16.75,93.82,13.5425,706.1,479.7,333.7225,390.0025,502.3475,1168.2668,1142.3091
5,17.25,94.64,13.49525,632.6,436.1,331.805,389.5125,441.6875,1074.474,1051.600175
5,17.75,95.39,13.35875,600.995,400.985,333.18,385.58,411.465,959.563675,965.23455
5,18.25,94.405,13.29575,542.34,363.125,331.9,384.3,364.104,881.7971,867.495975
5,18.75,94.84,12.965,485.555,315.25,330.165,380.365,313.2795,793.483825,768.514925
5,19.25,95.365,12.638,401.095,287.57,336.905,378.315,247.5745,686.239575,686.5449
5,19.75,94.9725,13.0525,369.645,240.765,337.085,376.015,220.6705,589.3811,571.73715
5,20.25,95.94,12.78975,306.815,214.235,329.3,374.395,166.806,494.4443,476.6131
5,20.75,96.34,12.44475,241.35,166.94,322.775,372.56,109.357,379.26955,381.22365
5,21.25,97.16,12.544,188.115,135.84,323.245,370.14,76.442,305.790975,302.604725
5,21.75,97.36,11.12075,147.19,106.195,326.525,363.74,43.508,242.56555,225.672875
5,22.25,98.275,9.52025,117.57,79.9115,328.99,351.095,26.713,184.86675,157.365025
5,22.75,98.195,8.3815,84.3035,59.1275,326.43,344.675,15.18765,123.528975,104.096925
5,23.25,97.47,8.013725,50.64,37.871,330.835,341.805,12.6375,81.28901,68.6371625
5,23.75,98.05,7.50809999999999,40.15,28.4575,324.93,343.22,7.74032499999999,56.779315,47.4402275
6,0.25,98.3,15.036,52.75,19.555,366.3475,380.425,12.1229,76.8465175,13.8183935
6,0.75,98.4,14.389,42.846,17.0625,364.125,377.6125,10.06695,59.33372665,14.019197
6,1.25,98.5,14.207,40.96,16.29375,363.6,375.88,9.81075,55.7915575,15.4748115
6,1.75,98.705,13.874,44.764,17.947,360.7625,375.225,11.9994274249999,64.3708085,15.6432175
6,2.25,98.7,13.409,48.438,18.1425,359.3765925,373.246699,15.595,71.77760215,18.9332175
6,2.75,98.815,13.149,57.388,25.608,360.0025,372.8573325,19.8931249999999,103.85432,24.7337389999999
6,3.25,98.9,12.976,74.0045384,35.678,362.2975,372.693734,27.815375,121.980225,34.7775065
6,3.75,98.9,13.205,81.1039999999998,42.986,362.4875,373.0675,38.60825,155.507474999999,47.93196
6,4.25,99,13.3210842,109.84,47.099,364.25,375.2025,45.64,216.4381595,52.11224
6,4.75,98.9,13.517,133.58,54.916,361.7375,377.4475,61.4735668499999,260.632845999999,78.812467
6,5.25,98.99,13.973,173.96,66.144,361.58,382.0925,83.11325,325.689645,113.07862
6,5.75,99,14.6744954,217.7,82.76,363.18,387.205,110.75475,438.184959999999,144.169229999999
6,6.25,99.0775,15.608,276.66658,99.2199999999999,362.49,390.59173425,166.264039499999,503.5295615,198.176945
6,6.75,99,16.453,372.52,116.02,362.7475,396.705,219.036,709.127004999999,240.830939999999
6,7.25,98.9,17.587,376.72,134.32,362.7275,404.815,245.76375,700.23339,322.82992
6,7.75,98.9,18.181,462.619872,127.5,365.145,412.1575,288.832,850.00202,317.350165
6,8.25,98.835,19.4075,517.3,171.04,363.65,421.1969175,337.46043,911.660702999999,379.27695
6,8.75,98.625,19.715,580.702504,153.34,364.0575,424.78537325,384.1865,1027.4823,361.320085
6,9.25,98.5,20.12375,624.015,181.7975,367.493755,430.95,426.665,1094.34585,377.082645
6,9.75,98.115,20.6591523,670.06,193.7,369.017919,437.345,455.27425,1134.34075,392.976985
6,10.25,98.3,21.355,717.06,187.42,369.7575,440.04872825,503.915,1237.2029,402.146394999999
6,10.75,97.89,21.6405,763.68,174.6325,371.4375,444.881691,536.0525,1324.7284,351.7190425
6,11.25,97.36,22.1975,795.2525,185.5675,371.435,450.0875,571.50925,1373.8542,371.271925
6,11.75,96.165,22.42,833.824999999999,174.295,374.475,454.125,592.775,1377.470875,385.87418
6,12.25,95.75,22.81375,863.125,173.209999999999,376.925,454.4,619.95,1409.811075,373.334635
