DOY2,HR2,CO2_1_1_1,H2O_1_1_1,T_SONIC_1_1_1,WS_1_1_1,USTAR_1_1_1,H_1_1_1,FC_1_1_1,LE_1_1_1,CO2_2_1_1,H2O_2_1_1,T_SONIC_2_1_1,WS_2_1_1,USTAR_2_1_1,H_2_1_1,FC_2_1_1,LE_2_1_1,CO2_2_1_2,H2O_2_1_2,FC_2_1_2,LE_2_1_2,PA_2_1_1,PPFD_IN_1_1_1,PPFD_IN_2_1_1,PPFD_IN_2_2_1,PPFD_IN_2_3_1,SW_IN_2_1_1,SW_OUT_2_1_1,LW_IN_2_1_1,LW_OUT_2_1_1,NETRAD_2_1_1,PPFD_IN_3,PPFD_IN_4,PPFD_IN_5,PPFD_IN_6,PPFD_IN_7,PPFD_IN_8,PPFD_OUT_2_1_1,TA_1_1_1,TA_1_1_2,TA_2_1_1,TA_2_1_2,TA_2_2_1,TA_2_3_1,TA_2_4_1,TA_3_1_1,TA_3_2_1,TA_4_1_1,TA_4_2_1,TA_5_1_1,TA_5_2_1,TA_6_1_1,TA_6_2_1,RH_1_1_1,RH_2_1_1,RH_2_2_1,RH_2_3_1,VPD_2_1_1,VPD_1_1_1,WS_2_2_1,CO2_3_1_1,CO2_3_2_1,CO2_3_3_1,CO2_3_4_1,CO2_3_5_1,CO2_3_6_1,CO2_3_7_1,CO2_3_8_1,SC_2_1_1,TS_1,TS_10_1_1,TS_10_2_1,TS_10_3_1,TS_10_4_1,TS_10_5_1,TS_10_6_1,TS_10_7_1,TS_10_8_1,TS_10_9_1,TS_11_1_1,TS_11_2_1,TS_11_3_1,TS_11_4_1,TS_11_5_1,TS_11_6_1,TS_11_7_1,TS_11_8_1,TS_11_9_1,TS_12_1_1,TS_12_2_1,TS_12_3_1,TS_12_4_1,TS_12_5_1,TS_12_6_1,TS_2,TS_3,TS_4,TS_5,TS_6,TS_7,TS_8,TS_9
1,6.75,426.3875,9.4625,7.29999999999997,4.139,1.082,7.41999999999998,1.5895,9.181,447.5375,9.866,4.3025,6.2645,1.2536,14.7805,2.0116,17.8575,452.09,12.1105,2.354625,23.036,98.21375,2,1.4,0.6,0.2,0.25,1.82,345.5,347.5,1.40999999999999,1.08395,1.2783,3.204825,0.2214,0.644,0.29575,0.347999999999997,7.64092499999999,6.93565,6.71499999999999,10.56,7.0725,6.5,6.43399999999998,3.7,3.75,4.6425,3.539,5.76549999999999,3.93999999999999,4.43835,3.781,100,100,100,100,1.7015775,2,5.4715,444.7925,444.9575,444.55,444.3375,447.42,449.4,450.845,452.9,1.25188200618959,4.5,3.355,3.5325,4.5775,5.0775,5.4775,5.8,6.055,6.4775,6.9775,4.13,4.5625,5.8,6.5,7.005,7.4525,7.7525,7.9525,8.3,2.8,3.1,4.0775,4.4775,4.955,5.455,4,4.3525,4.095975,3.8875,2.335,2.935,3.1532,2.635
1,7.25,427.11,9.5375,7.65999999999998,4.45,1.14,10.824,1.765,10.1525,447.96,9.97499999999999,4.3,6.35875,1.274275,13.452,2.316525,13.3055,452.105,11.2675,1.42635,18.6265,98.264,30.5815,27.1,13.2,3.1525,17.6,5.53,345.5,347.5,4.78249999999999,2.2,1.887,3.6131,1.6295,1.811225,1.974075,3.055,7.90469999999999,7.23324999999999,6.71999999999998,10.445,7.105,6.64,6.57599999999999,3.8147,3.92469999999999,4.588,3.768,5.12464999999998,3.73605,4.47242499999999,3.6,100,100,100,100,1.6318175,2,5.3765,445.12,445.1225,445.175,445.225,448.0225,450.8025,451.6,452.2225,1.33193063781831,4.6,3.4325,3.4775,4.5775,5.0775,5.4775,5.8,6.055,6.4775,6.9775,4.125,4.515,5.7525,6.5,7.005,7.4525,7.7525,7.9525,8.3,2.8,3.1,4.0775,4.4775,4.955,5.455,4.075,4.3575,4.09655,3.88175,2.26999999999999,2.9,3.135,2.635
1,7.75,426.44,9.55625,7.75249999999999,4.24175,1.13,10.28375,1.3315,10.882,448.005,9.8025,4.32,6.777,1.28335,27.318,2.196475,15.96,452.0325,11.129,1.18788,27.8,98.28,156.65,125.6,66.6,12.62,82.8,17,344.44,345,25.1125,9.07325,6.03594999999999,6.17865,6.44865,6.55179999999999,7.235,14.655,8.20200000000001,6.455,6.19074999999999,10.4925,6.37,6.2,6.18,3.2962,3.719,4.601675,3.43,5.27635,4.11069999999998,4.66532499999999,3.795325,100,100,100,100,1.67033,2,5.47199999999999,445.43,444.675,444.3825,446.96,447.92,451.4,452.275,453,1.2186239970224,4.5,3.5875,3.5,4.5775,5.0775,5.4775,5.8,6.055,6.4775,6.9775,4.125,4.515,5.7525,6.5,7.005,7.4525,7.7525,7.9525,8.3,2.7775,3.0775,4.0775,4.4775,4.955,5.455,4.075,4.3675,4.097125,3.87925,2.26999999999999,2.9,3.135,2.635
1,8.25,425.1025,9.4875,7.015,4.23774999999999,1.1915,48.1776,1.0953,14.8325,447.3375,9.709,4.42500000000001,6.0785,1.2318,63.7065,1.90025,21.5775,453.54,11.724,1.25385,26.718,98.29675,328.75,280.6,181.8,24.21,162.6,28.6,340.5,345.5,69.1004999999997,18.4105,14.0685,12.121,14.942,14.3185,15.8245,28.86,8.45,6.87124999999999,6.41499999999999,10.53,6.22,5.8,6.31999999999999,4.14965,3.4295,4.2525,3.27134999999998,5.10835,4.1235,4.51014999999999,3.667625,100,100,100,100,1.722925,2.1715,5.107,445.46,445.075,444.99,445.24,447.025,448.9,449.7,451.54,0.973519286758677,4.5,3.66499999999999,3.5775,4.5775,5.0775,5.4775,5.8,6.055,6.4775,6.9775,4.125,4.5625,5.7525,6.5,7.005,7.4525,7.7525,7.9525,8.3,2.7775,3.0775,4.0775,4.4775,4.955,5.455,4.075,4.36,4.098275,3.875,2.235,2.9,3.05905,2.635
1,8.75,424.82,9.6,7.5125,4.3805,1.145,90.28375,1.37305,22.162,447.125,9.65775000000001,5.01,6.2975,1.26345,105.84,2.3664,33.19975,454.36,11.554,1.78515,29.644,98.307,491.4,443.6,314.8,39.7775,251.72,38.4,340.5,346,143.0975,29.42375,22.227,22.664,25.079,22.9975,25.628,43.325,8.78,7.06499999999999,6.31499999999999,10.615,6.2875,5.74,6.45999999999999,4.3525,3.96487499999999,4.447775,3.39684999999998,4.96284999999999,4.159,4.44375,3.53495,100,100,100,100,1.8720225,2.9775,5.359,445.45,445.46,445.78,445.24,446.79,451.0475,450.4825,451.0825,1.18728624000267,4.575,3.61,3.6325,4.5775,5.0775,5.4775,5.8,6.055,6.4775,6.9775,4.12,4.5625,5.7525,6.5,7.005,7.405,7.7525,7.9525,8.2525,2.8325,3.155,4.0775,4.4775,4.955,5.455,4.005425,4.36,4.06135,3.802325,2.235,2.9,3.07725,2.635
1,9.25,423.75,9.95599999999999,9.505,4.64025,1.212,147.268,1.505775,31.761,447.975,9.67399999999999,5.3075,6.063,1.3272,161.2075,2.631375,30.255,456.44,11.595,1.86,42.72,98.338,645.1,594.9,443,49.0875,325,46.2,341.5,345.5,217.8475,44.7225,31.5875,37.14575,33.058,30.7245,36.935,54.995,9.59499999999999,6.96499999999999,6.20499999999999,10.805,6.39,6,6.61199999999999,4.4,4.46222499999999,5.26017499999999,4.03472499999998,5.17389999999999,4.41934999999999,4.6019,4.2856,100,100,100,100,2.135115,3,5.546,447.03,446.42,445.9625,445.285,447.45,449.77,450.875,451.8175,0.599217566680637,4.6,3.555,3.6325,4.5775,5.0775,5.4775,5.8,6.055,6.4775,6.9775,4.0675,4.5625,5.7525,6.5,7.005,7.405,7.7525,7.9525,8.3,2.91,3.155,4.0775,4.4,4.955,5.455,4.0124,4.4,4.06435,3.8775,2.235,2.9392,3.11435,2.56999999999999
1,9.75,421.93,10.0625,9.215,4.6,1.16705,174.91,1.59775,33.862,447.155,9.6505,5.505,6.2075,1.33825,213.835,2.5202,34.69,456.2525,11.8505,1.6228,55.887,98.3375,773.55,716.4,553.5,70.2925,387,50.6,338,344,253.4475,74.3325,40.04875,41.9675,45.24625,39.9,45.6625,68.1199999999999,10.375,6.8,5.76749999999998,10.92,6.51,6,6.41,4.76249999999999,5.03564999999999,5.18955,4.34775,5.461875,4.5725,5.14499999999998,4.4063,100,100,100,100,2.39746,3.166,5.531,445.26,445.22,446.2275,446.5,446.63,449.6,449.4625,452.9975,0.922925469724886,4.5,3.5775,3.6325,4.5775,5.0775,5.4775,5.8,6.055,6.4775,6.9775,4.115,4.5625,5.7525,6.5,7.005,7.405,7.7525,7.9525,8.2525,2.8875,3.155,4.055,4.4,4.955,5.455,4.0838,4.4,4.0659,3.87555,2.2375,2.988875,3.1,2.57125
1,10.25,422.475,10.0625,10.195,4.771,1.229975,212.31,2.28,47.9609999999999,447.0575,9.84249999999999,6.1,6.384,1.322675,254.605,2.64275,45.13075,454.5925,11.0725,1.7875,58.495,98.3455,896.15,854,659.4,80.4975,460,57.8,339,344.275,307.16,79.7875,47.1999999999999,55.15,61.0075,49.797,59.1535,74.88,9.97,7.28,6.01999999999998,10.9825,6.4875,6.2,6.1815,4.57127499999999,4.654075,4.621,4.19555,5.29044999999999,4.735,4.9,4.382125,100,100,100,100,2.5105,4,5.5015,444.24,444.33,444.7375,444.65,445.82,446.4925,449.17,450.09,1.03609745929052,4.5775,3.5775,3.6875,4.5,5.08,5.48,5.8,6.06,6.48,6.98,4.1575,4.5575,5.7525,6.5,7.005,7.405,7.7525,7.9525,8.3,2.96499999999999,3.155,4.055,4.4,4.955,5.455,4.0846,4.4,4.0685,3.8908,2.235,3.0371,3.1,2.55669999999999
1,10.75,421.6125,10.067,10.755,4.76,1.307975,249.305,1.6895,56.765,446.275,10.3575,6.7,6.4,1.3787,277.03,2.82322499999999,44.9625,454.3625,11.94775,2.71755,70.39525,98.3355,989.3,921,754.1,106.265,488.1,59.8,340.5,345,330.34,77.9239999999998,59.4585,53.1375,69.732,56.957,73.222,75.72325,10.2725,7.68,6.43374999999999,11.1975,6.6125,6.17,6.385,4.8625,4.587,4.711,4.381,5.42449999999999,4.7042,4.8429,4.422,100,100,100,100,2.7961175,4,5.822,444.95,444.16,443.6425,443.725,445.3625,446.78,446.75,449.2,1.04084259620036,4.4775,3.655,3.6875,4.5,5.0775,5.4,5.8,5.9775,6.4775,6.9775,4.205,4.5575,5.7525,6.4525,7.005,7.405,7.7525,7.9525,8.2525,3.11999999999999,3.255,4.055,4.4,4.955,5.455,4.0775,4.4,4.075275,3.88525,2.235,3.03325,3.1,2.55284999999999
1,11.25,421.3,9.97,11.085,4.53875,1.256075,274.23775,1.4,66.611,446.1525,10.75,7.3375,6.48225,1.425,324.7125,2.849375,52.3937499999999,453.47,11.882,0.688925,77.43,98.3225,1031,984,843,110.065,525.8,64.4,339.5,348,373.33,93.0799999999998,111.22,78.2699999999999,71.841,100.375,94.6399999999999,74.8875,10.14,8.08,7.005,11.255,7.0375,6.6,6.48375000000001,5.039375,4.7,5.0525,4.5714,5.84414999999999,4.9098,5.40825,4.699375,100,100,100,100,3.173375,4,5.7475,444.23,444.2475,444.17,444.305,445.58,445.8825,446.4,447.5575,1.23528660631859,4.57999999999999,3.655,3.76499999999999,4.5,5.0775,5.4,5.8,5.9775,6.4775,6.9775,4.3525,4.605,5.7525,6.4525,7.005,7.405,7.7525,7.9525,8.2525,3.11999999999999,3.255,4.055,4.4,4.955,5.455,4.0964,4.4,4.077425,3.8882,2.3,3.09805,3.1,2.55284999999999
1,11.75,421.125,9.75,12.62,4.732,1.2702,286.771,1.127925,79.7859999999995,446.56,10.993,7.74499999999999,6.4565,1.35425,340.105,2.84315,62.288,453.515,11.803,1.1659075,104.915,98.275,1072.2,1019,888.5,123.7725,544.4,62.7,341.0075,350,393.06,68.872,62.2525,61.937,63.735,62.4925,211.97,78.0075,9.88,8.18,7.36249999999999,11.6275,7.7,7,6.73439999999998,5.35,4.844,5.45,4.65,6.01855,5.0693,5.686,4.916125,100,100,100,100,3.3616825,5,5.735,445.61,444.42,444.8,444.135,445.725,446.265,446.33,448.66,1.30597001897366,4.5,3.76,3.78,4.5,5.08,5.4,5.8,5.98,6.48,6.98,4.42,4.655,5.755,6.455,7.01,7.41,7.755,7.955,8.3,3.22,3.26,3.98,4.4,4.96,5.46,4.09475,4.4,4.077,3.89325,2.3,3.1,3.10945,2.55354999999999
1,12.25,420.845,9.89499999999999,12.34,4.536,1.19365,287.099,1.225,78.1485,445.775,10.869,8.21249999999999,6.386,1.34205,330.155,2.5144,56.9057499999999,453.12,11.628,1.8759,63.6705,98.229,1022.45,1023,887,150.61,543,61.6,340.75,351.475,379.1,69.3839999999999,118.48,76.8375,60.2675,61.72,116.78,75.3399999999997,9.94,8.52,7.76749999999998,11.895,7.945,7.3,6.592,5.65,4.6955,5.7,4.28,6.30235,5.1499,5.586875,4.76979999999999,100,100,100,100,3.823075,5,5.641,445.5375,445.3225,444.9375,444.8,445.32,445.7975,446.02,447.145,1.00260411051285,4.5,3.84,3.84,4.5,5.08,5.4,5.8,5.98,6.48,6.98,4.53,4.655,5.7,6.455,6.965,7.41,7.755,7.955,8.255,3.3,3.18,3.98,4.4,4.96,5.46,4.1705,4.5,4.07585,3.89975,2.3,3.1014,3.1,2.5399
