DOY2,HR2,USTAR,H,SH,V_SIGMA,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_4_2,H2O_1_4_2,CO2_1_5_2,H2O_1_5_2,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,0.206085078712775,-6.88124072562824,-5.42956857137631,0.522470354325924,431.644394119087,7.16154530907425,433.235248666667,431.583202519406,7.12391159764172,429.025150647436,431.962798115189,7.19891097091978,432.443027682333,6.7998769072068,441.997242292948,7.02426506634309,453.865122285644,7.15678571911137,447.518911142405,1.97455727611919,4.28356993486261,0.152481341131462,1.74,1.13,0.58,0.3,0.22,4.6295,3.8355,4.5982,4.5535,3.9195,4.6229,4.1569,102.01174,80.12,1.3439,5.525,5.355,7.24,6.355,6.08,1.2,-2.315,2.7,0.67,306.15,340,322.7,337.4,0.02,-0.09,-0.155,-0.01,-0.29,-0.16,0.12,-0.09,0.09,-0.03,9.4685,10.011,10.844,11.075,11.584,12.757,15.006,16.0275,16.5135,8.7345,9.4405,10.853,11.19,11.582,13.0595,14.392,15.226,16.04,10.8725,11.288,11.855,11.906,13.9065,15.194,15.898,16.4885,9.2415,9.9945,11.2515,11.5285,11.8125,14.953,15.9445,16.2505,10.2875,10.8875,11.4005,11.997,12.106,15.379,16.489,16.493,-16.896,-15.669,-14.3985,-33.595
1,5.75,0.235854165895205,-8.67778664845151,-3.0735132125133,0.546482003498936,431.510981111433,7.16151613707309,432.295596175532,431.695153875619,7.19953556928185,431.510372381284,431.293252008772,7.17458318600586,433.08714520109,6.61417743870794,441.375015744361,7.05161786662389,451.035467134003,7.42150127452109,452.473805349054,2.20109095327102,4.32867974826002,0.154583314520815,1.79,1.22,0.555,0.29,0.21,4.3859,3.838,4.2644,4.1309,4.1717,4.30315,3.9602,102.022865,81.375,1.3946,5.55,5.21,7.12,6.125,5.98,1.15,-1.63,2.65,0.555,302.4,340.5,318.7,337.8,0.02,-0.09,-0.165,-0.01,-0.295,-0.15,0.12,-0.09,0.09,-0.03,9.463,9.937,10.7955,11.0685,11.59,12.752,15.004,16.012,16.515,8.6495,9.397,10.841,11.183,11.575,13.06,14.383,15.2085,16.022,10.857,11.27,11.8375,11.8835,13.9065,15.1925,15.887,16.4875,9.204,9.9155,11.233,11.5215,11.8055,14.9505,15.9435,16.2325,10.276,10.8345,11.4055,11.988,12.098,15.377,16.488,16.492,-16.2515,-14.238,-14.116,-32.37
1,6.25,0.270751785896154,-10.4740372944989,-2.65847495194484,0.544653960450675,431.374582865639,7.49030877176883,433.995784412258,432.034999672038,7.53568368325027,432.495916913872,432.13705441493,7.43242959355902,432.75995085366,6.52480825903648,437.634427305347,7.32863491711927,453.028963267389,7.54825683050881,448.73153637013,2.02004911391428,4.26905182286674,0.149319835988108,1.62,1.135,0.54,0.285,0.21,4.4203,3.632,4.4331,4.4695,4.3264,4.40615,3.5353,102.026415,83.425,1.32315,5.57,5.045,6.75,5.745,5.83,1.2,-2.085,2.7,0.63,306.05,340.95,318.7,336.6,0.02,-0.08,-0.16,-0.01,-0.29,-0.16,0.12,-0.09,0.09,-0.03,9.434,9.8955,10.745,11.0735,11.593,12.7475,15.0055,16.015,16.517,8.6845,9.334,10.802,11.165,11.5675,13.059,14.3735,15.207,16.0205,10.8435,11.2575,11.821,11.8915,13.9065,15.1905,15.88,16.486,9.139,9.845,11.209,11.503,11.799,14.9485,15.9425,16.249,10.262,10.7685,11.422,11.979,12.0885,15.375,16.487,16.491,-18.478,-15.995,-15.985,-25.52
1,6.75,0.22808337482354,-5.00164406899664,-2.57039352243396,0.531503571020704,431.982920197975,7.64465231676808,431.83115235,431.987769885321,7.41285398883564,430.824106025806,432.403257175912,7.43028062880845,434.540808974577,6.42014254163238,442.383173110859,7.39684416139773,448.867725669675,7.5976884779682,439.570484899687,1.93474147391731,3.97116144988735,0.140373112912328,1.65,1.095,0.525,0.3,0.22,4.3863,3.5165,4.4174,4.4785,4.05155,4.3978,3.8785,102.039245,81.6,1.3547,5.555,5.065,6.865,5.8,5.89,1.2,-1.98,2.65,0.71,306.85,341,319.1,336.8,0.02,-0.08,-0.165,-0.01,-0.3,-0.16,0.12,-0.09,0.09,-0.03,9.3895,9.8635,10.699,11.08,11.595,12.743,15.017,16.0255,16.514,8.657,9.242,10.7615,11.1465,11.559,13.057,14.3705,15.2055,16.038,10.8265,11.2355,11.8065,11.8995,13.907,15.189,15.879,16.485,9.114,9.826,11.1865,11.488,11.7955,14.9455,15.941,16.2485,10.1215,10.712,11.4285,11.9685,12.083,15.374,16.488,16.49,-17.741,-15.683,-15.9635,-18.91
1,7.25,0.221435720659091,-6.05890684612607,-0.701004570157175,0.464459860482919,432.255334521706,7.31551607642901,433.452188638514,432.79480798131,7.33271738066748,432.213182482611,432.911476059451,7.35449092904306,434.897325077871,6.48513347868212,441.707155516893,7.30846549894729,450.636108060283,7.48582303136013,449.476751745223,1.87068356320896,3.55654878162602,0.13446274696881,1.66,1.1,0.565,0.315,0.22,4.5724,3.19,4.3353,4.393,3.8151,4.56035,3.434,102.05976,83.57,1.1471,5.125,4.855,6.825,5.545,5.61,1.2,-1.73,2.7,0.57,310.85,338.7,319.7,336.3,0.05,-0.05,-0.14,-0.005,-0.3,-0.15,0.12,-0.09,0.1,-0.03,9.337,9.803,10.6805,11.0865,11.605,12.737,15.0145,16.0245,16.509,8.6165,9.207,10.7125,11.129,11.549,13.0565,14.38,15.2235,16.044,10.811,11.1965,11.789,11.9065,13.8965,15.1875,15.877,16.484,9.0575,9.804,11.1515,11.4725,11.797,14.943,15.9395,16.247,10.0725,10.613,11.414,11.9575,12.074,15.372,16.486,16.4915,-18.265,-16.0305,-16.782,-16.7
1,7.75,0.203965122847661,-7.6692452103691,-0.535181117511003,0.54321193316776,433.620201037013,7.02968909558095,433.153952648269,434.514453870723,7.04834886045264,433.530508535839,434.478561184312,7.30438008491368,435.511330988062,6.43918127492454,441.433464569434,7.18594735181192,452.496909147451,7.31864522707092,454.373821501567,1.90739181598924,3.75448900133404,0.138200831939153,1.72,1.1,0.575,0.29,0.22,4.3963,2.891,4.4477,4.4681,3.6801,4.49255,3.3293,102.08485,84.28,1.139,4.99,4.705,6.83,5.28,5.38,3.1,0.41,4.4,0.875,310.4,337.25,318.9,335.1,5.375,4.985,4.85,2.665,0.515,0.555,0.5,0.63,1.27,0.98,9.314,9.7605,10.661,11.094,11.613,12.731,15.0125,16.0235,16.508,8.5845,9.142,10.661,11.1115,11.539,13.0525,14.377,15.2315,16.043,10.807,11.174,11.774,11.91,13.891,15.186,15.882,16.4825,9.0085,9.7825,11.163,11.4555,11.7975,14.9415,15.9395,16.245,10.04,10.563,11.3955,11.946,12.056,15.371,16.484,16.49,-19.4,-15.936,-13.846,-17.88
1,8.25,0.241911509049276,-4.36799845005659,-0.402380180015391,0.489071571495482,433.136584234515,6.95412585852099,431.847041782748,433.72802720053,6.91301788716436,431.163607439873,434.46003818236,7.06942295522789,435.565882942274,6.31645511627025,447.820170186078,7.18508841212551,451.825605875703,7.1917755473305,446.904635433962,1.93602095887692,3.85831385025307,0.117618378526813,1.75,1.125,0.58,0.31,0.225,4.6747,2.814,4.4828,4.5175,3.7388,4.3609,3.3616,102.10604,82.97,1.2606,5.135,4.725,7,5.35,5.56,18.45,20.27,23.15,3.19,307.9,337.8,318.5,335.4,51.455,46.01,45.56,26.165,8.68,7.165,2.83,5.32,9.33,8.74,9.303,9.7305,10.657,11.0995,11.6205,12.726,15.01,16.022,16.5125,8.5665,9.0625,10.5995,11.109,11.5265,13.05,14.374,15.23,16.042,10.8175,11.159,11.7555,11.91,13.89,15.184,15.881,16.4815,9.018,9.74,11.151,11.4535,11.798,14.9395,15.9365,16.244,10.027,10.5255,11.3675,11.933,12.0515,15.369,16.49,16.489,-19.753,-16.543,-15.429,-8.115
1,8.75,0.270696355976518,1.79540698581113,5.61448115902134,0.530132494134255,433.370649560152,7.10009966213878,432.566509612903,433.942344837736,7.15796531171442,432.258242835962,434.2394636019,7.23532334138618,435.892553556192,6.38933777885179,444.529898928182,7.3174922208033,450.921627162664,7.34645041832844,446.999534507841,1.95259851734702,4.01858164843492,0.151838506890937,1.55,1.16,0.67,0.33,0.245,4.47,3.408,4.5228,4.5604,3.9692,4.6013,3.436,102.14526,82.24,1.1555,5.76,5.03,7.155,5.88,6.21,34,65.545,64.95,7.58,309.45,341.65,318.9,337.3,135.685,129.195,131.475,59.55,22.435,17.145,7.875,14.78,24.86,21.97,9.3195,9.7055,10.6535,11.104,11.6295,12.722,15.0075,16.021,16.521,8.5785,9.0075,10.545,11.107,11.513,13.0515,14.371,15.2285,16.0525,10.7425,11.169,11.733,11.898,13.89,15.183,15.879,16.4795,9.0195,9.7015,11.124,11.449,11.797,14.9385,15.935,16.2435,10.0345,10.5275,11.343,11.9205,12.049,15.368,16.49,16.486,-18.578,-15.5435,-14.43,16.4
1,9.25,0.328680423927921,14.4663341683578,10.8557661843337,0.62563681214015,432.439542539635,7.34529386366554,431.420736925996,433.130833686569,7.16605971070215,430.205307936869,433.619730412336,7.43637889206114,433.727416853673,6.78963094382584,437.433995951596,7.53709777486223,440.32391911344,7.74560326039686,437.867756066392,2.01762334082542,4.18605546728742,0.250910513054873,1.675,1.21,0.65,0.35,0.25,5.1994,3.864,5.1396,5.2203,4.7898,5.16075,4.4423,102.19315,78.985,1.32475,6.465,5.795,7.41,7.035,7.2,51.85,123.97,122.4,14.715,308.2,343.8,320.6,342.7,252.84,247.275,242.03,110.23,45.425,30.91,15.66,25.47,43.42,35.49,9.426,9.6885,10.6535,11.108,11.6385,12.7175,15.005,16.0195,16.5205,8.58,9.022,10.51,11.093,11.502,13.0525,14.368,15.2275,16.0505,10.699,11.1825,11.7235,11.878,13.8895,15.181,15.878,16.4785,9.057,9.693,11.105,11.4435,11.8,14.956,15.9335,16.246,10.115,10.5405,11.3375,11.9135,12.0585,15.365,16.49,16.485,-18.5365,-15.318,-15.0975,58.64
1,9.75,0.408927912750439,53.8736168181605,17.8892590027458,0.681684754030053,431.031548790421,7.866281064131,431.431831614584,431.437357995118,8.00627430470242,429.83495100116,431.881114838037,7.79171839361095,431.98397181248,7.34006510543897,433.075391099014,8.08403881534148,436.831699141556,7.75843965655804,432.831299763407,2.11925105083946,5.00295870781451,0.296980845190438,1.83,1.41,0.795,0.37,0.265,5.7286,4.5915,5.8106,6.0857,5.8179,6.51615,5.8595,102.22706,75.53,1.7857,7.59,7,8.555,8.385,8.4,66.25,183.465,177.4,21.84,308.45,351.35,322.8,349.9,385.28,372.295,355.77,129.16,72.05,38.875,24.27,36.93,54.16,51.825,9.4695,9.7305,10.6525,11.098,11.6485,12.7125,15.003,16.018,16.5195,8.676,9.0955,10.5165,11.078,11.4885,13.052,14.365,15.2265,16.049,10.7095,11.191,11.715,11.866,13.886,15.1795,15.877,16.477,9.1545,9.7145,11.089,11.4425,11.7985,14.955,15.9315,16.2445,10.166,10.5245,11.319,11.9125,12.068,15.363,16.493,16.484,-17.954,-15.6875,-14.619,116.28
1,10.25,0.466840604881342,63.0310414265166,19.0427773869978,0.743572799509068,430.553528998174,7.92564619193007,430.579221441177,430.145316707905,7.77528488072957,429.809904355769,430.31295563129,7.96523911976913,430.388093551737,7.2542169026445,431.897119216965,8.12946861125234,433.028661685284,8.19354541564499,433.291597564714,2.31038937281934,5.96285524412968,0.275849043144757,1.8,1.45,0.84,0.415,0.28,6.53935,5.882,6.61455,6.93885,6.73915,7.64165,7.4126,102.234285,73.05,2.1691,8.695,7.9,9.47,9.48,9.5,88.6,259.645,253.6,28.7,302.35,356.65,326.1,354.7,539.16,533.03,518.38,164.76,111.89,59.17,28.045,48.08,73.27,108.56,9.5655,9.8085,10.653,11.0795,11.66,12.707,15.0005,16.0165,16.5185,8.779,9.177,10.5285,11.0645,11.483,13.0515,14.3615,15.217,16.0475,10.724,11.164,11.7105,11.8585,13.8825,15.177,15.8755,16.476,9.333,9.821,11.085,11.435,11.7915,14.954,15.932,16.243,10.2135,10.526,11.3135,11.9135,12.078,15.36,16.492,16.484,-16.2085,-14.517,-13.4,178.94
