DOY2,HR2,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,CO2_1_5_1,CO2_1_6_1,CO2_1_7_1,H2O_1_1_1,H2O_1_2_1,H2O_1_3_1,H2O_1_4_1,H2O_1_5_1,H2O_1_6_1,FC_1_1_1,G_1_1_1,H_1_1_1,LE_1_1_1,WS_1_1_1,WS_1_2_1,WS_1_3_1,WS_1_4_1,USTAR_1_1_1,PA_1_1_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,TA_1_7_1,TA_1_8_1,TA_1_9_1,TA_1_10_1,TA_1_11_1,VPD_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,NETRAD_1_1_1,NETRAD_1_2_1,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,SW_IN,SW_OUT,LW_IN,LW_OUT,T_BOLE_1_1_1,T_BOLE_2_1_1,NEE,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1
1,5.25,386.5411,386.6764,386.673775,386.5798,386.6631,386.9938,387.71385,0.538814875,0.6348391,0.6143411,0.5907649,0.56485475,0.60133,0.1302093,-1.515967,-25.0719675,-0.8431947,1.8899645,0.16207835,0,0,0.3416334,94.3589375,-16.3861175,-16.88433,-17.01967,-16.828,-17.08767,-16.68333,-16.52267,-16.67533,-16.729,-14.47633,0.1313333,0.03603506,0.504,1.013333,1.350333,2.283333,3.279233,-35.9981075,-9.5476825,0,0,0,0,0,0,0.1408687,210.091175,244.512275,-15.20333,-16.146,0.137018,-0.0998281,0.2915095,0.7074234,1.509345,1.8798,2.086122
1,5.75,386.4741,386.5159,386.56865,386.5914,386.9435,387.016125,388.235825,0.550583675,0.6366258,0.6168675,0.5901985,0.563540375,0.60120565,0.1801432,-1.585667,-24.73097,-0.7393269,1.86615275,0.159585,0,0,0.3383675,94.363905,-16.6096625,-17.10066,-17.08833,-16.887,-17.13133,-16.84333,-16.47433,-16.657,-16.826,-14.63,0.1056667,0.03109151,0.489,0.9883334,1.336667,2.253267,3.288633,-31.155085,-9.7177255,0,0,0,0,0,0,0.1417108,213.317975,244.301025,-15.27,-16.19233,0.1892686,-0.099510705,0.2927907,0.71095175,1.505472,1.8801225,2.0870965
1,6.25,386.394,386.4177,386.3799,386.563,386.8324,386.784425,387.7047,0.5480019,0.630728825,0.595363375,0.5882928,0.5613758,0.60053445,0.0979969,-1.58125025,-25.16507,-0.8708134,1.913007,0.1906308,0,0,0.331028725,94.367525,-16.479415,-17.18283,-17.1554975,-16.841665,-17.1375025,-16.9517525,-16.5508325,-16.85717,-16.9658325,-14.9585,0.11633335,0.02409804,0.475750025,0.965750025,1.3361665,2.233217,3.276683,-30.279165,-8.633941,0,0,0,0,0,0,0.13383585,214.15295,243.63075,-15.30483,-15.979165,0.0998264,-0.099190305,0.28927155,0.7096695,1.506764,1.8801235,2.08645
1,6.75,386.6118,386.558,386.718375,386.7639,387.0419,387.1518,388.77925,0.5448593,0.6254865,0.593847125,0.5935115,0.56216555,0.59719775,0.1194494,-1.5601665,-25.00718,-0.8290636,1.832505,0.14244,0,0,0.3381199,94.355055,-16.56237,-17.2785,-17.315,-16.968335,-17.31367,-17.091835,-16.669165,-16.968335,-17.133665,-14.879335,0.08683333,0.0274944475,0.44475665,0.97577165,1.3328335,2.2473505,3.2740335,-29.305165,-6.8151335,0,0,0,0,0,0,0.1400217,213.49435,243.49665,-15.573,-16.395335,0.1954589,-0.10238545,0.2873525,0.70966895,1.508377,1.8794705,2.084499
1,7.25,386.9465,386.9243,387.00885,387.0674,387.1632,387.433475,389.01555,0.5374535,0.604046325,0.5813328,0.579979475,0.5591718,0.58806775,0.150508675,-1.5305,-27.200685,-1.149779,1.83924625,0.1467233,0,0,0.32932475,94.34321,-16.7943,-17.546335,-17.446,-17.134165,-17.5825,-17.317665,-16.8,-16.94283,-16.9545,-14.9815,0.1318567,0.02763006,0.50333335,0.98033335,1.3521665,2.2658335,3.3073835,-27.80358,-7.29435,0,0,0,0,0,0,0.20429125,214.51635,242.9042,-15.742835,-16.450335,0.149197425,-0.1039744,0.2876729,0.7090276,1.5090215,1.8788235,2.084824
1,7.75,386.8845,386.9154,386.894575,386.8777,386.9034,387.595525,388.913975,0.5231125,0.5902404,0.5891891,0.5796626,0.569195525,0.5876137,0.15808655,-1.489333,-20.438105,-0.62023555,1.877164,0.1417683,0,0,0.35585215,94.349585,-16.950215,-17.512415,-17.4994175,-17.2827475,-17.69667,-17.229335,-16.9141675,-17.06167,-17.0428325,-15.1650025,0.0972824975,0.023960235,0.458500025,0.963666725,1.30019975,2.2057495,3.26808325,-15.5624975,-6.34076675,0,0,0,0,0,3.3809625,1.255729,217.3397,242.9422,-15.78275,-16.6457475,0.2031152,-0.10078637,0.2857544,0.70934805,1.5087005,1.87915,2.088072
1,8.25,386.7681,386.773,386.804425,386.7701,386.9385,387.43275,388.72665,0.5292133,0.59876355,0.5940225,0.58445435,0.5556914,0.6053901,0.193206475,-1.4396665,-14.79084,-0.657323,1.8536875,0.159005,0,0,0.364829675,94.37607,-17.0775,-17.4840025,-17.486085,-17.135165,-17.4705,-16.9294175,-16.69492,-16.76133,-16.7447475,-14.7952525,0.08929083,0.02656054,0.440833325,0.954833325,1.33700025,2.218918,3.253667,1.762665,-6.817558,29.87575,20.5088175,13.110875,7.264997,5.44039675,14.71908,4.754023,216.534925,244.06765,-15.5705025,-16.528085,0.148096825,-0.1014272,0.28895215,0.71319885,1.509022,1.881095,2.0877475
1,8.75,386.8594,386.9702,386.911925,386.9381,387.0329,387.202775,388.4374,0.5453641,0.62920175,0.6088829,0.611819975,0.5891184,0.6268255,0.2230041,-1.51585825,-3.31978025,-0.3942948,1.86263975,0.216885875,0,0,0.3899426,94.4129475,-16.573505,-17.2472475,-17.1315,-16.8057525,-17.16,-16.485085,-16.15417,-16.233,-16.28075,-14.05917,0.0661158375,0.02499962,0.420600025,0.93088665,1.27399975,2.169667,3.2340835,17.391035,-9.32369125,68.6741,47.82622,30.2038,17.0284825,12.47067,34.320225,10.1467,218.6972,245.4376,-15.403,-15.975,0.1625451,-0.10109965,0.2873535,0.7096695,1.5093455,1.879151,2.085798
1,9.25,386.3509,386.4058,386.360025,386.2896,386.3923,386.4746,388.036025,0.5604998,0.6534171,0.64947745,0.6337287,0.613031675,0.66698455,0.289786425,-1.478,6.2627535,-0.036778015,1.90653525,0.24587,0,0,0.42178725,94.40298,-16.036815,-16.532335,-16.505335,-16.441165,-16.524335,-15.5235,-15.3775,-15.402,-15.439835,-13.276665,0.079826665,0.0106617475,0.4266667,0.9455,1.334078,2.239008,3.2590665,32.02143,-9.656484,113.166925,78.848865,47.08628,27.09557,20.386075,53.10242,15.89651,220.86625,248.73075,-14.87167,-15.142665,0.1952456,-0.100465905,0.285434,0.7099904,1.509343,1.879797,2.0838495
1,9.75,386.441875,386.48135,386.37695,386.3232,386.438475,386.653425,387.6399,0.5714158,0.67854465,0.6760666,0.6600853,0.648686425,0.698649075,0.25771505,-1.5681665,14.98013,0.422359375,1.85639,0.3890767,0,0,0.4319252,94.4245,-15.5837,-15.746,-15.63867,-15.474335,-15.64783,-14.72183,-14.474665,-14.5985,-14.565,-12.615165,0.06216667,0.003714278625,0.3793233,0.9091,1.2971665,2.2243335,3.23895,47.32063,-10.57558,151.659275,106.23335,66.68915,37.269455,26.931335,74.83901,22.79667,218.19865,252.3598,-14.2405,-14.288,0.1213171,-0.1033325,0.2844747,0.71255645,1.509021,1.8801215,2.0861225
1,10.25,386.3541,386.475225,386.34555,386.43085,386.5834,386.6192,387.10715,0.5852284,0.694864425,0.69094715,0.688533775,0.6721624,0.7265484,0.2113523,-1.638867,20.7416925,0.9457588,1.93880275,0.437215825,0,0,0.450397325,94.4166925,-14.86603,-15.096665,-14.839165,-14.73158,-14.7045025,-13.90575,-13.37667,-13.29333,-13.386,-11.81567,0.065,0,0.4053334,0.9136367,1.2898,2.209566,3.224334,59.33956,-12.273835,191.0793,137.126,91.069045,49.075945,38.77884,90.2848475,28.6175225,213.5027,255.99325,-13.34,-13.29,0.0551090025,-0.0953694775,0.2859144,0.713197325,1.51483075,1.8893555,2.095703
1,10.75,386.1856,386.2577,386.264875,386.30095,386.40325,386.376475,387.266725,0.5794384,0.6956276,0.698576725,0.7154542,0.68629205,0.7481389,0.180951,-1.7053335,28.4563075,1.764651,1.96779975,0.469443375,0.0008600002,0,0.4820755,94.4085875,-14.077365,-14.196165,-13.92317,-13.843835,-13.71267,-13.210335,-12.500335,-12.540335,-12.506335,-11.382835,0.059833335,0.00092589825,0.38136505,0.8933333,1.263617,2.182,3.205333,71.96263,-13.82967,245.5667,169.10445,111.95825,58.50043,46.592665,110.51575,33.19194,211.76,260.6376,-12.125835,-12.410835,0.09117195,-0.09361421,0.283834075,0.712718675,1.51047625,1.8916235,2.09554125
1,11.25,386.09175,386.076475,386.0855,386.015675,386.01575,386.29025,387.41915,0.58997365,0.7025851,0.6968729,0.709604675,0.6825282,0.7602335,0.2029164,-1.738375,34.980305,2.10751425,2.008463,0.494320825,0.003491667,0.000689166675,0.4731038,94.36919,-13.5192,-13.86158,-13.77942,-13.3657475,-13.409915,-12.86508,-12.07171,-11.8934975,-12.13033,-11.13608,0.0482574975,0.03493214,0.36424585,0.8541667,1.21824975,2.1386665,3.18920775,84.749865,-20.60733,269.3835,189.1356,125.8796,74.06249,54.1741125,127.35195,37.25096,212.238,264.199,-11.4799975,-11.7964175,0.06403917,-0.08452556,0.2819133,0.7135172,1.512897,1.892104,2.091969
1,11.75,385.77095,385.685525,385.629025,385.677775,385.70585,385.847725,387.05185,0.5851571,0.71768355,0.687251925,0.71683485,0.6987824,0.7708231,0.105601825,-1.955833,36.38791,2.7988665,1.958192,0.536586675,0.013265,0.00298416675,0.4935127,94.35069,-12.84667,-13.116415,-12.9165025,-12.817,-12.66233,-12.08875,-11.35833,-11.32533,-11.31367,-10.6035825,0.0336466725,0.0664047025,0.3565883,0.860766675,1.23885825,2.10265825,3.167042,88.232095,-21.31367,273.8043,195.2925,132.4362,75.36593,56.15756,131.3595,38.24034,213.277875,265.819075,-10.4512475,-10.98531,-0.0457913275,-0.079423,0.2883118,0.7115946,1.505796,1.883036,2.090022
1,12.25,385.01055,385.042825,385.050275,385.0199,385.140025,385.1727,385.881075,0.5867391,0.7013741,0.66209695,0.7039132,0.6892837,0.7764375,0.1460471,-2.004175,39.02256,2.321677,2.0104685,0.577882475,0.036750005,0.0052500005,0.488414325,94.34587,-12.39272,-12.759915,-12.5165825,-12.54192,-12.2125,-11.51167,-11.0477825,-11.050625,-11.02574,-10.0579925,0.0430425,0.09367698,0.343527525,0.848430025,1.24645825,2.14047525,3.17500025,85.42461,-14.6653325,273.7936,190.715125,126.826925,73.5498075,58.0182825,128.62295,37.35891,213.778125,266.79315,-9.76416625,-10.6481675,0.0876076925,-0.06219686,0.2883118,0.6679688,1.406396,1.721763,1.872668
1,12.75,384.838775,384.869175,384.889,385.1004,385.11945,385.081725,385.2654,0.58507425,0.7098016,0.6652675,0.7044588,0.689625225,0.77557495,0.19734185,-2.027767,39.6348075,2.7021995,2.02792,0.559482525,0.05767333,0.008985,0.50176085,94.31075,-12.04977,-12.453165,-12.19,-12.0105,-11.897835,-11.295665,-10.73225,-10.85682,-10.7245,-9.8313835,0.01516667,0.1133795,0.32342,0.8541567,1.2317165,2.157933,3.196983,82.034065,-16.1219175,282.8619,193.694,137.44895,76.986015,57.325735,129.374525,37.6724925,214.4026,267.3383,-8.9012335,-10.24105,0.10425635,-0.06283366,0.29022975,0.6639633,1.405752,1.72257025,1.87056325
1,13.25,384.9721,384.9053,384.849,384.9544,384.9121,385.0086,385.3413,0.59751365,0.7051341,0.679165125,0.7070461,0.7007093,0.7771429,0.1301703,-2.14875,39.53653,2.707211,2.072621,0.622917475,0.040265005,0.01,0.4945958,94.2368225,-11.982415,-12.1310025,-11.919335,-11.87142,-11.5702475,-10.9659975,-10.8561975,-10.638665,-10.81581,-9.690867,0.01188416675,0.1384947,0.32341665,0.80652665,1.219667,2.126083,3.20199975,76.52377,-14.681085,272.5705,188.06295,136.758375,76.9745925,56.5433525,123.45645,35.681815,213.0036,268.322075,-8.33342525,-10.283175,0.03960308,-0.056939195,0.2868726,0.668449375,1.40478325,1.72176325,1.873969
1,13.75,384.7239,384.7148,384.9443,384.8213,385.1136,385.0021,385.32705,0.5944225,0.6947051,0.6661397,0.6933323,0.67973655,0.76802055,0.150249075,-2.0830665,35.994835,2.173122,2.0191985,0.644605,0.053385,0.016575,0.4839313,94.21965,-11.9092,-12.05517,-11.992,-11.716665,-11.751165,-10.804335,-10.55533,-10.495635,-10.45845,-9.7020005,0.023666665,0.143516525,0.3053333,0.8130583,1.2066665,2.1021665,3.186833,68.0512925,-29.280815,244.832675,163.278,124.96825,67.031275,50.79429,114.9803,31.80377,212.2613,267.4218,-8.2712665,-9.8625005,0.11248465,-0.05821483,0.29198885,0.663162225,1.4046215,1.71852475,1.87218125
1,14.25,384.5362,384.4193,384.5046,384.7887,385.0134,385.1181,385.196,0.5958189,0.68733675,0.67278025,0.68880775,0.6783607,0.75714845,0.1013391,-1.95700825,31.4868175,2.018323,2.074898,0.60460165,0.060235835,0.0223549975,0.500740275,94.2210675,-11.593265,-11.92108,-11.79867,-11.5419975,-11.6505,-10.9196675,-10.609665,-10.6009975,-10.636335,-9.481133,0.0302500025,0.17604915,0.315271675,0.803250025,1.207867,2.112017,3.20574975,52.7924025,-11.48372,202.865175,137.4475,104.610925,61.358025,43.4358675,92.161465,25.36684,213.109425,267.848375,-7.9552255,-9.96166675,0.07915789,-0.051036085,0.29151,0.6682892,1.402525,1.720791,1.8684535
1,14.75,384.50335,384.507775,384.552025,384.571475,384.749975,384.956625,385.053875,0.5964023,0.6893375,0.66883495,0.6953643,0.66200505,0.769121075,0.1569643,-2.0084,23.417125,1.2709715,2.075559,0.56089835,0.03933334,0.01133333,0.4873027,94.252895,-11.528275,-11.85,-11.79233,-11.65333,-11.65,-11.08033,-10.602,-10.555,-10.55867,-9.708633,0.053,0.18647895,0.3016666,0.8223333,1.198333,2.080667,3.159,38.03489,-5.523083,150.80275,106.11905,81.62436,44.74795,32.35598,70.912085,20.2771925,208.889925,266.614325,-8.486667,-10.16,0.1674369,-0.037488557475,0.298701425,0.66236115,1.39881475,1.71949625,1.8678035
1,15.25,384.75535,384.7523,384.81825,384.84825,384.9642,385.09445,385.5909,0.5952559,0.69494785,0.669140925,0.6976326,0.67200885,0.754050475,0.1357982,-1.9553,16.33901,0.80696385,2.0115635,0.61,0.03319,0.00749999975,0.482780775,94.2758625,-11.40502,-11.857335,-11.82667,-11.872665,-11.934335,-11.287335,-10.868585,-10.85975,-10.858,-10.0275025,0.058726665,0.188520625,0.3388333,0.84565165,1.2507495,2.10950025,3.1974165,17.67904,-9.0499,101.442375,72.44733,54.504595,29.0450475,21.7941725,49.8100125,14.07046,210.09655,264.9,-8.78583325,-10.6179175,0.14239395,-0.05007935,0.2959839,0.6615601,1.400589,1.71464,1.867482
1,15.75,384.81415,384.77275,384.81465,384.8005,384.932025,385.160475,385.526675,0.58553495,0.6883309,0.6622799,0.6915984,0.661644275,0.74768355,0.1633344,-1.8881835,7.231831,0.0157114395,1.93624275,0.49,0.01440333,0,0.46976875,94.32559,-11.892495,-12.2242525,-12.1735,-12.00867,-12.117375,-11.6050025,-11.26442,-11.35675,-11.39092,-10.4275025,0.0592500025,0.19977665,0.353583325,0.86616665,1.22774175,2.119333,3.20341675,-2.45556725,-12.166665,61.5171175,43.98133,34.70719,19.732105,13.7287975,30.48955,8.7768335,211.992525,263.2617,-9.147058,-10.916085,0.2033772,-0.04817303,0.2998189,0.6583557,1.403816,1.716583,1.866833
1,16.25,384.978975,384.948975,385.0023,384.9303,385.080325,385.264475,385.5384,0.59034695,0.67959675,0.668007425,0.6863935,0.6553778,0.73684065,0.1137537,-1.8886,-2.79404775,-0.4096754,1.83715925,0.4344333,0.00798499975,0,0.408419825,94.344285,-12.322205,-12.75825,-12.689835,-12.48475,-12.650665,-12.0661675,-11.767665,-11.795835,-11.9091675,-10.84492,0.070952505,0.20120595,0.38146665,0.876666675,1.24174975,2.1616665,3.22625025,-40.51582,-12.961665,23.07345,17.31463,13.7055575,7.5188895,5.71534925,10.407,3.52432675,208.1015,261.0185,-9.743275,-11.3710575,0.09515296,-0.05072429,0.2959849,0.6609192,1.402524,1.714641,1.866833
1,16.75,385.01695,385.15865,385.14485,385.036425,385.12385,385.31985,385.487375,0.5940841,0.6918393,0.6719419,0.6911497,0.6553919,0.725854775,0.091707465,-1.929167,-12.8203425,-0.9141192,1.8001465,0.313563375,0,0,0.371654475,94.365425,-12.56127,-13.15667,-13.20267,-12.97333,-13.02333,-12.549,-12.2338325,-12.30267,-12.3688325,-11.3877525,0.0794516725,0.180534375,0.3889033,0.892416625,1.233983,2.12131675,3.2155125,-64.7294825,-14.024,0.7957637,0.8925033,0.99132905,0.735922275,0.5374701,0.5366668,0.7682683,205.586,258.3358,-10.3865275,-11.8072525,0.1458135,-0.0386068,0.2991801,0.6622009,1.399299,1.716581,1.864886
1,17.25,384.9724,384.932875,384.980725,384.982025,385.1227,385.210625,385.86865,0.602901,0.69514,0.67709085,0.6915241,0.663464,0.733002,0.04209306,-1.8548335,-18.491675,-0.98191185,1.875936,0.2458066,0,0,0.3433857,94.3882525,-12.9805,-13.4820025,-13.4244175,-13.4581675,-13.338165,-13.1569975,-12.44267,-12.6825025,-12.688585,-11.7705025,0.0758725025,0.16862585,0.385451675,0.903583275,1.2090835,2.1363335,3.22249975,-70.3518675,-16.12567,0,0,0,0,0,0,0.2342158,206.39,257.382,-10.8947525,-12.35383,0.1060534,-0.0462606,0.3049347,0.6589966,1.40317,1.715287,1.869429
1,17.75,385.12705,385.2159,385.172,385.2477,385.37075,385.45315,385.6674,0.617662125,0.698898,0.67747715,0.684000725,0.6715656,0.73670365,0.0895880625,-1.9049335,-22.75833,-1.011841,1.96831975,0.2946742,0,0,0.3616611,94.40486,-13.153065,-13.7772475,-13.6708325,-13.56158,-13.5594975,-13.4280825,-12.8505825,-12.915,-12.9674975,-11.99667,0.0501475,0.14703895,0.310443325,0.845273325,1.19875025,2.119392,3.21283325,-69.29271,-17.533165,0,0,0,0,0,0,0.18722585,204.23545,256.1269,-11.149755,-12.355415,0.076532395,-0.0516698425,0.276156625,0.652427675,1.35091525,1.70541175,2.00662475
1,18.25,385.176075,385.272325,385.3905,385.472875,385.42305,385.61455,385.8382,0.60271385,0.69057835,0.6932499,0.6891117,0.66268385,0.733704675,0.04939679,-1.808667,-23.987955,-1.116071,2.004039,0.30646,0,0,0.36168955,94.389935,-13.3177975,-13.95833,-13.83333,-13.83367,-13.79233,-13.43667,-13.082,-13.11667,-13.22267,-12.06567,0.09,0.14383745,0.3925,0.9194734,1.266577,2.181,3.234333,-68.209315,-17.010835,0,0,0,0,0,0,0.18930115,204.3578,255.302,-11.36333,-12.48967,0.09288973,-0.0604421075,0.275997425,0.6583557,1.35656075,1.75348025,2.00727375
1,18.75,384.892475,385.042675,384.8656,384.9853,385.3312,385.5297,385.84195,0.60180625,0.69561145,0.6995067,0.6966411,0.668420425,0.73424665,0.08618457,-1.5972,-25.289345,-0.988792125,2.03957,0.325987475,0,0,0.385115825,94.38398,-13.7761525,-14.16667,-14.11333,-14.11,-14.013,-13.57667,-13.40867,-13.509,-13.52967,-12.43333,0.06133333,0.1431193,0.281,0.7873333,1.194667,2.097333,3.192034,-66.4146425,-18.286335,0,0,0,0,0,0,0.162,205.571,254.042,-11.62933,-12.951,0.13861225,-0.062835185,0.277757275,0.66652755,1.421886,1.79023275,2.013925
