DOY2,HR2,USTAR_1_2_1,WS_1_2_1,FC_1_2_1,H_1_2_1,LE_1_2_1
9,18.75,0.5696,2.160425,4.95755,-0.0608499999999943,42.32695
9,19.25,0.584575,2.12135,4.9421,-1.46447499999999,25.5432
9,19.75,0.6035,2.2595,5.217,2.04,19.731
9,20.25,0.562,2.31625,8.503,1.95475,19.22
9,20.75,0.5811,2.145,7.0428,2.0464,37.4339999999999
9,21.25,0.675175,2.581175,6.023725,11.947675,21.304925
9,21.75,0.675425,2.338075,5.53215,9.56807499999996,24.6714
9,22.25,0.595525,2.01775,5.35195,5.13199999999999,20.16255
9,22.75,0.62945,1.963225,6.696575,7.18422499999997,25.319725
9,23.25,0.6176,2.1067,6.392375,2.53732499999998,19.337625
9,23.75,0.5554,2.10935,10.54145,3.92189999999999,24.34185
10,0.25,0.8506,2.82215,8.599,8.63470000000001,32.3476
10,0.75,0.8217,2.8063,5.8773,6.78519999999999,47.1944999999999
10,1.25,0.767325,2.452175,8.138275,1.953075,18.9076
10,1.75,0.753325,2.4445,9.79772500000001,1.1664,17.64175
10,2.25,0.6276,2.1228,6.8638,3.1694,17.4318
10,2.75,0.719,2.203375,9.958625,9.187375,22.36675
10,3.25,0.763075,2.548975,7.470375,3.05662499999998,25.0223
10,3.75,0.814625,2.6105,10.046375,3.838625,16.66925
10,4.25,0.8114,2.6282,9.0303,5.43379999999999,19.6545
10,4.75,0.7261,2.4899,11.7261,4.0202,25.0991
10,5.25,0.7245,2.306375,15.73675,4.2575,24.468875
10,5.75,0.705874999999999,2.4399,8.414625,3.90985,17.618475
10,6.25,0.698075,2.395975,12.19045,1.57944999999999,29.232925
10,6.75,0.71615,2.3017,12.33195,2.80619999999999,22.85975
10,7.25,0.825875,2.498875,14.7545,10.14625,37.728375
10,7.75,0.74625,2.52825,15.074,40.16775,58.171
10,8.25,0.8659,2.8828,14.4389,97.9279999999999,106.4998
10,8.75,0.90475,2.814725,9.02875,129.14645,139.43795
10,9.25,0.9347,3.1688,11.6353,171.4729,191.0707
10,9.75,0.94525,2.89725,-1.3045,212.8125,223.5095
10,10.25,0.903725,3.278625,-4.33825,210.4205,254.984125
10,10.75,0.9433,3.46125,-4.86195000000001,249.69695,278.2178
10,11.25,0.922375,3.209125,-8.067125,268.640625,292.864875
10,11.75,1.04375,3.388125,-6.70475,304.770625,322.29375
10,12.25,1.0004,4.016075,-2.07895,320.604575,282.1118
10,12.75,1.139,4.0056,-3.8652,322.0524,290.0286
10,13.25,1.0887,4.02165,-3.60195,289.7238,247.11955
10,13.75,1.1255,3.860875,0.77025,281.024,284.998
10,14.25,1.12935,3.88475,-4.09195,268.13085,280.53335
10,14.75,1.0036,3.7626,-0.26,210.2088,253.5598
10,15.25,1.011625,3.52925,0.71425,177.349625,242.580375
10,15.75,0.9796,3.3846,0.220200000000001,148.847,253.9496
10,16.25,0.8976,3.4934,1.0572,77.8752,182.2334
10,16.75,0.8356,3.28,1.192,40.7774,157.4716
10,17.25,0.92525,3.247125,3.36,11.759375,128.555
10,17.75,0.796875,2.943875,2.81275,7.228125,59.656875
10,18.25,0.654625,2.0425,3.893,3.27925,33.716
10,18.75,0.661,2.11835,4.69835,-0.3657,40.0497
10,19.25,0.6661,2.2453,4.53755,0.2905,31.39855
10,19.75,0.73945,2.4,5.8715,0.31905,20.00865
10,20.25,0.8032,2.6921,6.13639999999999,0.164899999999998,16.85
10,20.75,0.796099999999999,2.6837,7.151,-0.938400000000001,17.9465
10,21.25,0.7629,2.689025,5.362,0.693799999999994,20.0246
10,21.75,0.710075,2.695275,5.3471,8.75974999999999,15.576
10,22.25,0.7548,2.6785,5.14369999999999,12.3339,15.0932
10,22.75,0.74065,2.489475,4.62955,6.78932499999998,14.4253
10,23.25,0.764975,2.662925,8.7545,5.50482500000001,26.59375
10,23.75,0.702775,2.54445,7.1069,5.399125,24.8245
11,0.25,0.932975,2.9458,7.13605,5.70869999999998,18.906675
11,0.75,0.817675,2.950675,9.95834999999998,4.54662499999997,22.0872
11,1.25,0.747625,2.470125,8.6825,4.610875,16.96125
11,1.75,0.719,2.419,5.1858,10.5358,17.1166
11,2.25,0.756725,2.711025,8.56629999999999,20.5070749999999,14.56735
11,2.75,0.8012,2.7235,8.7192,4.84519999999999,15.09785
11,3.25,0.823975,2.7765,9.56597499999999,6.13907499999999,38.6458249999999
11,3.75,0.79295,2.2398,7.45845,17.5374,43.69575
11,4.25,0.71575,1.9897,9.65435,11.12345,38.2639
11,4.75,0.7608,2.313,10.665,7.10859999999999,32.6129
11,5.25,0.7435,2.30625,6.51275,4.2025,26.6655
11,5.75,0.682,2.07225,6.71775,4.7785,22.90425
11,6.25,0.7102,2.385025,5.86615,11.759925,21.060275
11,6.75,0.695825,2.4005,5.176975,3.455875,24.7224
11,7.25,0.7987,2.288925,7.297325,3.342825,20.50575
11,7.75,0.771,2.672875,6.10795,29.737725,31.962225
11,8.25,0.853275,2.779925,5.25195,65.518525,63.198925
11,8.75,0.9938,3.2802,3.9326,125.293,87.858
11,9.25,0.9515,3.47355,9.46502499999999,151.6748,125.387775
11,9.75,0.9998,3.6358,4.3918,209.6892,141.0338
11,10.25,0.996625,3.685125,0.126125,233.998125,147.203125
11,10.75,1.0814,3.9584,-0.555199999999998,264.195,190.1536
11,11.25,1.119,3.96475,-3.466375,296.2765,207.862875
11,11.75,1.0974,4.147,-2.9454,284.0016,234.529
11,12.25,1.2072,4.3751,-3.9895,287.5337,209.14665
11,12.75,1.14175,4.32275,-3.22225,280.08675,209.338625
11,13.25,1.18645,4.477975,-2.14265000000001,263.521425,235.097625
11,13.75,1.15525,4.15525,-2.20925,255.011875,202.587
11,14.25,1.222,4.7334,-2.7336,228.817,211.7652
11,14.75,1.17855,4.4816,-2.795525,215.082675,180.97675
11,15.25,1.1415,4.0914,-2.331625,172.54555,186.382675
11,15.75,1.056225,3.7515,-0.51885,116.6859,135.673925
11,16.25,1.0009,3.75475,1.32555,61.4913,118.53025
11,16.75,1.040625,3.933275,1.9042,45.60305,104.5937
11,17.25,0.89395,3.45835,2.89935,13.1987249999999,73.009975
11,17.75,0.940774999999999,3.438,5.16392499999999,5.62797499999996,43.468725
11,18.25,0.7849,2.7714,4.1244,23.4917499999999,26.4689
11,18.75,0.73885,2.6353,4.0998,10.6986,32.754
11,19.25,0.7766,3.0623,4.5499,13.70465,28.9944
11,19.75,0.87935,3.2964,3.15705,16.1881,41.3082
11,20.25,0.82365,3.0085,3.99845,7.36829999999998,43.48175
11,20.75,0.894225,2.9926,4.1866,13.4045749999999,33.9939749999999
11,21.25,0.870575,3.2286,5.43729999999999,14.0691749999999,25.9274
11,21.75,0.85495,3.10145,5.14939999999999,3.56054999999999,23.24075
11,22.25,0.709175,2.3786,4.30305,4.20555,22.94245
11,22.75,0.77815,2.40625,3.704,-0.0525000000000019,20.58685
11,23.25,0.86065,2.55045,6.11399999999999,3.9164,21.60755
11,23.75,0.8448,2.8342,5.1598,6.8606,19.1408
12,0.25,0.9211,3.4655,2.74935,0.069499999999999,17.90175
12,0.75,0.87025,3.471825,6.46764999999999,1.346325,16.344525
12,1.25,0.853625,3.318175,4.87315,1.534175,25.42405
12,1.75,0.8604,3.4782,8.7094,-0.325799999999999,27.2442
12,2.25,0.848875,3.27355,5.4596,0.283849999999991,26.022575
12,2.75,0.933,3.33,5.2235,2.0075,23.735
12,3.25,0.845275,2.855225,4.927325,0.412375,17.712575
12,3.75,0.754574999999999,2.7439,4.72934999999999,0.324649999999998,26.9193999999999
12,4.25,0.6992,2.7406,4.6996,0.552800000000001,24.0094
12,4.75,0.6158,2.5628,5.0552,0.940800000000003,18.467
12,5.25,0.6298,2.240125,7.572275,3.588925,11.2339
12,5.75,0.65885,2.35815,5.452775,0.906075,33.64475
12,6.25,0.709175,2.321775,6.0221,1.025475,39.25455
12,6.75,0.76575,2.5185,8.7315,1.3225,28.224
12,7.25,0.8761,2.8678,5.34925,0.631750000000001,17.7981
12,7.75,0.74865,2.705125,5.68485,3.742975,26.177525
12,8.25,0.843,2.7413,7.51979999999999,17.5287,50.5493
12,8.75,0.83025,2.74025,3.384125,65.974375,64.0138
12,9.25,0.8095,3.221,12.216375,104.3025,84.05975
12,9.75,0.945,3.465,13.8416,142.1004,117.4044
12,10.25,1.14475,3.4852,3.1163,175.20125,150.50545
12,10.75,1.25995,4.1284,10.11805,202.2034,191.957575
12,11.25,1.123175,3.8411,-0.384399999999999,220.4084,196.742125
12,11.75,1.1793,4.2302,-0.7365,229.897625,224.78795
12,12.25,1.32475,4.3221,-3.18230000000001,220.21985,217.02185
12,12.75,1.3505,4.71845,-2.37865,214.71035,200.3163
12,13.25,1.3045,4.366525,-3.13955,217.8377,183.970725
12,13.75,1.169,4.3565,-2.3165,205.4615,174.8305
12,14.25,1.334075,4.867725,-3.65395,177.308275,207.00595
12,14.75,1.1522,4.288325,-1.11575,149.4273,177.995225
12,15.25,1.18385,4.597,-0.696700000000005,114.76,146.5885
12,15.75,1.1775,4.24,-0.00595000000000208,129.22255,158.0631
12,16.25,1.28285,4.4968,0.507999999999991,48.3586999999999,118.3857
12,16.75,1.19,4.3225,2.985,0.8125,69.181
12,17.25,1.284325,4.723075,3.09675,9.40477500000002,69.236875
12,17.75,1.14345,4.03915,3.45089999999999,4.50769999999996,34.6255
12,18.25,1.157,4.22945,2.8665,10.2328499999999,34.8576
12,18.75,1.1185,4.0809,3.58225,11.68765,32.2191
12,19.25,1.04435,3.776,2.59415,0.767699999999988,23.21095
12,19.75,1.06635,4.0769,3.74975,4.89644999999999,25.77235
12,20.25,1.0568,3.97355,2.8087,6.56124999999996,24.35305
12,20.75,1.10775,4.1691,3.253,9.56124999999999,28.28915
12,21.25,1.149275,4.42285,3.5674,4.41955,31.5578999999999
12,21.75,1.0741,4.1498,3.71535,4.23534999999997,32.5156999999999
12,22.25,1.0244,3.9136,5.843,0.124999999999998,41.7252
12,22.75,1.0604,4.2554,4.0902,1.44,29.7016
12,23.25,1.06615,4.0307,5.43035,0.668249999999989,20.75835
12,23.75,0.907099999999999,3.4595,3.8848,0.323899999999993,17.39775
