DOY2,HR2,USTAR,TA,WS,FC,H,LE,G,RH,PA,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT
5,8.25,0.2045,18,1.5425,-9.931,40,72,11,72.35,100.5,1.78,169.75,430.75,241,36,48.75,309.75,413
5,8.75,0.18875,18.475,1.5875,-10.028,39.5,88.75,18,68.8,100.5,2.525,215.75,581.25,312.25,42.75,61,313,422
5,9.25,0.219,19.25,1.57,-11.749,49,96,25.75,65.775,100.5,2.7925,252.5,670.5,375.75,50,72,316,427.75
5,9.75,0.213,19.8,1.6175,-13.068,64,116,31.75,62.8,100.5,3.51,324.25,857,462.75,61.5,88,320.75,431
5,10.25,0.244,20.3,1.7175,-13.05075,64,124,38.75,60.575,100.5,4.1775,318,813,464.75,62,92,328.5,436
5,10.75,0.23,20.7,1.7575,-13.14175,77.25,154.5,47.75,58.275,100.5,5.3525,384.25,994.5,553,69,107.75,331.5,442.75
5,11.25,0.24575,21.1,1.845,-13.5105,74.75,154.5,52.25,55.9,100.475,6.1075,381.75,1024.75,545.5,71.75,105.75,332.75,449
5,11.75,0.253,21.575,1.9625,-12.74375,78.25,172,60.75,53.675,100.4,6.93,438.75,1210,619,79,111.75,333.5,452.75
5,12.25,0.23675,21.85,1.9725,-13.2835,84,174.5,68.25,51.425,100.4,7.3925,426.5,1124.5,656,81.5,119,338.5,455
5,12.75,0.227,21.875,2.0075,-12.68675,74.5,180,68.25,50.775,100.4,7.93,411,1087,609.75,80,112.25,341.75,451
5,13.25,0.241,22.05,1.95,-11.659,75.5,173.5,63,49.075,100.37525,7.9325,440.5,1221.25,674.75,87.75,120.75,340,452
5,13.75,0.237,22.2,1.87,-11.772,66.5,163,61.5,48.875,100.301,8.0225,391,992,586,72.5,109.75,340.5,449
5,14.25,0.25,22.375,1.87,-11.409,69.75,154,53.75,47.35,100.301,7.7975,382.5,1033.5,581.25,78.5,107.5,337.75,446.75
5,14.75,0.248,22.475,1.8375,-10.147,52.5,145,47.75,47.175,100.301,7.95,312.5,943.5,517,70.75,97,336,443.75
5,15.25,0.219,22.475,1.6875,-9.386,40,126.25,36,47.125,100.27575,7.2425,245,701.75,387,58,76,335,438
5,15.75,0.2205,22.6,1.6975,-8.0735,25.25,103.75,29,47.5,100.2,6.3275,194.5,605.75,341.25,49,65.75,331.75,437.75
5,16.25,0.202,22.275,1.6025,-6.318,10.75,85,22.75,47.15,100.2,6.2375,135,476.5,264,40.5,52,335.75,433
5,16.75,0.177,21.975,1.55,-4.4655,2.75,67.5,13,47.775,100.2,5.7325,79.25,352.5,192.75,30.75,40,330,425
5,17.25,0.1555,21.6,1.2925,-2.545,-6,44.75,3,50.2,100.2,5.0725,37.75,237.5,127,20,25.75,329.5,419
5,17.75,0.1275,21.075,0.9675,-0.409,-14,21,-4,53.775,100.27575,4.2675,-4,152.5,78.5,13,16,323.75,412.75
5,18.25,0.07,20.425,0.6875,0.25,-13,7,-12,60.525,100.301,3.135,-47,57,29,5,6.75,319,403.75
5,18.75,0.0525,19.275,0.56,0.182,-13,2,-20.25,70.125,100.301,1.88,-71.25,10,3,1,1,317.5,392
5,19.25,0.051,17.95,0.4175,0.199,-16,0,-29.25,78.4,100.301,0.965,-73.5,0,0,0,0,313.75,383.75
5,19.75,0.058,17.3,0.3725,0.023,-13,-1,-32,82.35,100.301,0.4875,-75,0,0,0,1,312.75,381.5
5,20.25,0.054,16.575,0.3775,0.489,-11,-1,-32.25,85.475,100.301,0.2775,-71,0,0,0,1,310.75,376.75
5,20.75,0.061,16.45,0.31,0.074,-16.5,0,-34,87.75,100.301,0.145,-71,0,0,0,1,309.75,377.5
5,21.25,0.06,15.6,0.3875,0.466,-13,-1,-35.25,88.975,100.301,0.16,-69,0,0,0,1,315.25,373.75
5,21.75,0.06,15,0.3125,0.1255,-15,-1,-35.25,89.275,100.4,0.03,-67,0,0,0,1,316,371.75
5,22.25,0.046,14.6,0.3775,0.091,-14,0,-35,91.45,100.37525,0,-67.25,0,0,0,1,314,370.75
5,22.75,0.0515,13.95,0.315,0.1485,-13,-1,-35,91.275,100.4,0,-63.25,0,0,0,1,321,370
5,23.25,0.07325,13.6,0.28,0,-15,-1,-35.25,90.2,100.301,0,-58,0,0,0,1,322.5,369.75
5,23.75,0.071,13.3,0.285,0.06825,-12.5,-1,-36,91.4,100.3505,0,-57,0,0,0,1,325,368
6,0.25,0.0305,18.3,0.21,0,-7,-2,-34,96,100.4,0,-46,0,0,0,1,360,394
6,0.75,0.04575,18.2,0.24,0,-7,-1.75,-35,95.9,100.4,0,-47,0,0,0,1,364,393
6,1.25,0.03875,17.8,0.23,0,-8,-1.75,-35,96.2,100.4,0,-42,0,0,0,1,364,392
6,1.75,0.03425,17.8,0.2,0.04,-5,-2,-35,97.8,100.4,0,-39,0,0,0,1,362,392
6,2.25,0.044,17.6,0.16,0,-6,-2,-36,97.7,100.4,0,-36,0,0,0,1,363,392
6,2.75,0.04325,17.4,0.22,0,-8,-3,-34,97.6,100.4,0,-36,0,0,0,1,364,390
6,3.25,0.0395,17.2,0.19,0.023,-7,-2,-37,97.8,100.4,0,-31,0,0,0,1,365,390
6,3.75,0.032,17.4,0.16,0.1365,-6,-2,-34,97.2,100.4,0,-27,0,0,0,1,366,391
6,4.25,0.038,17.1,0.16,0,-7,-2,-35,96.8,100.4,0,-27,0,0,0,1,366,391
6,4.75,0.03775,17,0.15,0,-7,-3,-36,97.1,100.4,0,-24,4,1,0,1,366,392
6,5.25,0.056,17.3,0.12,0,-6,-2,-33,97.8,100.5,0,-11,31,17,3,5,369,395
6,5.75,0.039,18.4,0.14,0.432,-2.25,3,-25,96,100.5,0,7,99,55,9,14,371,402
6,6.25,0.08,19.4,0.37,-0.136,2,23.75,-15,92.9,100.5,0.05,42,192,108,16,24,371,412
6,6.75,0.101,20.7,0.72,-3.49375,10.25,45.25,-7,86.5,100.5,0.6,87,287,158,26,32,360,420
6,7.25,0.1315,21.6,0.99,-7.0905,27,68.5,0,81.1,100.5,1.7,137,425,227,40,47,352,429
6,7.75,0.1555,22.2,1.12,-9.874,42,89.75,7,75.9,100.601,2.94,197,566,303,48,60,356,435
6,8.25,0.163,23.1,1.22,-13.011,53,108,12,70.4,100.601,4.01,233,644,364,59,68,361,444
6,8.75,0.179,23.8,1.35,-13.74375,67,126.5,19,67.6,100.5,5.26,298,759,434,69,81,363,450
6,9.25,0.188,24.3,1.48,-15.499,78,151,28,64.1,100.5,6.3,387,1034,574,76,110,366,458
6,9.75,0.2,25.3,1.55,-16.068,85.75,172.75,34,61.1,100.5,7.43,406,1040,572,82,107,369,465
6,10.25,0.205,25.7,1.57,-16.9425,86,161.75,40,57.8,100.5,8.4,441,1067,629,82,114,372,468
6,10.75,0.2025,26.2,1.56,-16.6925,85,165.5,47,56.6,100.5,8.96,454,1175,642,87,118,373,473
6,11.25,0.18375,26.6,1.56,-17.48775,89,207,52,55.1,100.5,9.97,477,1233,711,92,121,374,477
6,11.75,0.198,27,1.65,-16.6015,90.75,217,60,54.3,100.5,10.42,485,1211,688,92,119,380,479
6,12.25,0.194,26.9,1.66,-16.318,91.5,203.5,60,52.7,100.5,11.57,493,1273,714,92,125,380,479
6,12.75,0.19375,27.4,1.69,-15.8175,79.25,219.25,62,53.5,100.5,11.95,496,1243,703,95,119,381,481
6,13.25,0.206,27.6,1.63,-15.4425,71,208,52,51.5,100.5,11.6,444,1165,652,85,109,383,478
6,13.75,0.2045,27.3,1.57,-14.136,68.5,190.5,49,51.3,100.4,12.06,375,976,588,86,105,383,473
6,14.25,0.178,26.9,1.49,-14.30625,65,161.25,41,51.1,100.4,11.48,364,965,560,84,98,383,471
6,14.75,0.1835,26.9,1.43,-12.534,49,146.25,33,50.3,100.4,10.28,307,842,470,73,86,382,467
6,15.25,0.18975,26.725,1.5275,-11.585,41,140,25,51,100.37525,9.9725,268.75,742.25,424.25,62.25,77.25,380.75,463
6,15.75,0.15425,26.2,1.3,-10.42025,27,123,18,50.8,100.301,8.71,205,610,343,56,61,378,458
6,16.25,0.148,25.85,1.2475,-7.613,19,92.25,15,50.95,100.301,8.8475,142,475,272.75,44.5,52.5,376.25,453
6,16.75,0.145,25.575,1.1575,-5.8345,9.5,70.5,10,52.15,100.301,8.635,99.5,352,197,34.5,33,372.75,446
6,17.25,0.13,25.175,1.0175,-3.59575,2,53.75,1,53.575,100.301,8.235,68.75,275,148.5,24,29.25,369,440
6,17.75,0.1025,24.8,0.7825,-1.022,-5,30.25,-5.25,58.35,100.301,6.6175,22,179.5,96.75,17,18,368,436.75
6,18.25,0.0595,24.1,0.4875,0.489,-7,13,-10,65,100.301,4.5275,-18,88.5,48,8,9.75,364,432
6,18.75,0.03875,23.35,0.4275,0.228,-8,1,-18,74.775,100.37525,2.775,-52,35,15,3,3,358.75,423.75
6,19.25,0.028,22.275,0.33,0.069,-6,-1,-28.25,81.9,100.4,1.87,-65,4,0,0,0,353.75,415.75
6,19.75,0.02625,21.25,0.2875,0.1025,-5.75,-2,-32.25,86.275,100.4,0.93,-65,0,0,0,0,350.75,411.75
6,20.25,0.031,20.9,0.25,0.023,-5,-1,-34,88.5,100.4,0.29,-62,0,0,0,1,351,408
6,20.75,0.0335,20.6,0.21,0.1025,-5,-1,-34.25,92,100.4,0.06,-59,0,0,0,1,350,405
6,21.25,0.032,20.2,0.23,0.182,-7,-1,-35.25,92.9,100.4,0,-58,0,0,0,1,355,403
6,21.75,0.035,19.9,0.25,0.114,-8,-1,-36.25,93.4,100.4,0,-56,0,0,0,1,357,403
6,22.25,0.02775,19.5,0.23,0.046,-7,-1,-36.25,93.9,100.4,0,-53,0,0,0,1,359,401
6,22.75,0.024,19.1,0.23,-0.068,-5,-1,-35.25,95.5,100.4,0,-53,0,0,0,1,359,399
6,23.25,0.04625,18.9,0.2,0,-8,-1,-35,95.8,100.4,0,-51,0,0,0,1,359,398
6,23.75,0.041,18.65,0.225,0.046,-5,-2,-36,96.675,100.4,0,-48.75,0,0,0,1,361,398
7,0.25,0.0465,21.1,0.32,0.51725,-7.5,-2,-26,96.2,100.601,0,-44,0,0,0,1,381,413
7,0.75,0.051,20.8,0.24,0.091,-7,-2,-28,96.3,100.601,0,-41,0,0,0,1,380,412
7,1.25,0.04675,20.7,0.3,1.06875,-7,-3,-29,96.5,100.601,0,-41,0,0,0,1,381,411
7,1.75,0.0475,20.7,0.3,0.36975,-7,-2,-30,96.3,100.5,0,-42,0,0,0,1,378,411
7,2.25,0.05425,20.5,0.28,0.57975,-8,-2,-29,97,100.5,0,-39,0,0,0,1,380,410
7,2.75,0.045,20.4,0.28,0.353,-9,-3,-29,97.3,100.5,0,-36,0,0,0,1,380,410
7,3.25,0.03825,20.4,0.23,0.648,-7,-2,-28,97.7,100.601,0,-32,0,0,0,1,380,410
7,3.75,0.042,20.2,0.28,0.228,-5.5,-2,-28,97.9,100.601,0,-31,0,0,0,1,381,410
7,4.25,0.03475,20.1,0.25,0.05175,-6,-3,-27,98.3,100.601,0,-29,0,0,0,1,382,409
7,4.75,0.034,20.2,0.25,0.36375,-7,-3,-27,98.3,100.601,0,-26,0,0,0,1,382,409
7,5.25,0.0525,20.1,0.23,0.2845,-6,-2,-26,98.2,100.601,0,-20,15,7,1,3,382,411
7,5.75,0.038,20.8,0.25,1.5405,-4,1,-21,97.8,100.601,0,-2,63,34,5,9,384,416
7,6.25,0.077,21.8,0.34,0.21625,0.5,16,-13,94.4,100.7,0,30,146,85,12,20,385,424
7,6.75,0.0995,22.6,0.7,-2.653,8,37.75,-6,89.3,100.7,0.5,78,261,150,21,32,380,431
7,7.25,0.128,23.7,0.93,-6.102,19,58.25,-1,84.5,100.7,1.71,111,357,200,30,41,378,438
7,7.75,0.156,24.4,1.15,-8.5905,34,75,4,80.5,100.7,2.735,155,456,253,37,46,379,444
7,8.25,0.181,25.2,1.24,-10.95425,46,93,8,76.5,100.7,3.71,216,572,320,47,59,381,452
7,8.75,0.18075,25.8,1.39,-12.36325,59,113,13,73.9,100.7,4.86,278,691,428,59,75,384,457
7,9.25,0.183,26.4,1.34,-13.40275,71,124,18,70.7,100.7,6.05,320,820,455,66,80,390,464
7,9.75,0.18125,27.1,1.43,-14.6355,80.5,142.25,24,67.8,100.7,6.65,358,936,509,74,95,397,471
7,10.25,0.18,27.6,1.46,-15.4315,78.5,148,28,65.6,100.7,7.65,381,918,549,72,95,401,473
7,10.75,0.191,28.1,1.44,-16.37425,80,151,32,63.6,100.7,8.51,420,1002,578,75,104,403,478
7,11.25,0.187,28.4,1.48,-16.431,85.5,184,36,61.9,100.7,9.64,438,1076,616,75,109,407,481
7,11.75,0.1875,28.7,1.5,-16.522,83.5,187.25,40,60.5,100.7,10.25,449,1120,637,78,111,408,479
7,12.25,0.2,29.1,1.49,-16.272,78,191,39,58.8,100.7,11.15,481,1174,686,80,112,409,484
7,12.75,0.195,28.9,1.55,-15.079,75,180.5,39,56.6,100.601,11.42,430,1049,624,76,106,408,484
7,13.25,0.195,29.1,1.5475,-14.505,61,164.5,35.75,55.5,100.601,12.06,374.75,942,544.5,70,92,406,481.75
7,13.75,0.186,29.1,1.6475,-14.045,67.5,168,31,54.525,100.601,11.8575,338,904,509.5,72,86.75,406,479.75
7,14.25,0.181,29.2,1.54,-13.69275,60,142.75,28.75,54,100.601,11.775,315.5,821.5,460,71.5,81.25,406.75,480
7,14.75,0.182,29.075,1.4475,-12.5445,45,133,24,53.15,100.5,10.9225,281.5,794.25,433.5,57,74,405.75,471
7,15.25,0.18175,28.875,1.445,-11.159,43,118.5,19,53.55,100.5,11.47,270.75,748,422.5,55.75,76.75,401,471
7,15.75,0.174,28.5,1.35,-9.8065,39,107,15,53.625,100.5,10.165,229.5,596,355.5,53.5,66,397.75,470
7,16.25,0.1555,28.075,1.36,-8.295,26,94.5,10,54.225,100.5,9.2475,155.5,477.5,265.25,39,45.75,395.75,463
7,16.75,0.155,27.7,1.2975,-6.204,15.25,66.5,7,54.7,100.5,8.7575,107,374.5,200,35.75,38.75,394.75,459
7,17.25,0.13,27.275,1.06,-3.948,7,56,1,55.875,100.5,6.9725,70.75,271.5,143.5,23.5,26,390.75,451
7,17.75,0.102,26.775,0.89,-1.545,-1,33,-4,59.5,100.5,6.1725,29.25,182.5,98.75,14,18,386,448
7,18.25,0.082,26.2,0.6,0.228,-7,17.25,-8,66.5,100.5,4.725,-13,94.75,48.75,8,11,382.75,442.75
7,18.75,0.05,25.6,0.42,0.83,-8,2.25,-14,74.6,100.5,2.9175,-43,37,17,3,3,379.75,437
7,19.25,0.045,24.5,0.3075,0.137,-9,0,-20.25,81.375,100.5,1.675,-56,4,1,0,0,376,428
7,19.75,0.0455,23.675,0.2975,-0.3235,-8,-1,-24,84.9,100.601,0.7075,-57,0,0,0,0,374.75,424
7,20.25,0.0385,23.075,0.2675,0.0345,-6,-1,-25.25,88.375,100.601,0.3575,-55.25,0,0,0,1,373,421
7,20.75,0.059,22.6,0.2775,0.046,-7,-1,-27,90.5,100.601,0.1475,-53,0,0,0,1,373,418.75
7,21.25,0.04825,22.3,0.26,0.02875,-8.75,-1,-28,92.6,100.601,0.09,-51.25,0,0,0,1,375.75,419
7,21.75,0.046,22,0.29,0.091,-8,-1,-29,92.775,100.601,0.0375,-50,0,0,0,1,377,418
7,22.25,0.043,21.8,0.31,-0.017,-6.75,-1,-30,93.5,100.601,0,-49,0,0,0,1,376,417
7,22.75,0.035,21.6,0.2875,0.495,-7,-2,-30,94.75,100.601,0,-47,0,0,0,1,378,416
7,23.25,0.052,21.375,0.2975,0.6255,-8,-1,-29.25,94.325,100.601,0,-44.25,0,0,0,1,378.75,415
7,23.75,0.0445,21.35,0.28,0.0115,-7.75,-1,-28.5,95.25,100.601,0,-44,0,0,0,1,378,415
8,0.25,0.05325,20.6,0.18,1.114,-8,-2,-34.5,94.15,100.601,0,-47.5,0,0,0,1,375,412
8,0.75,0.035,20.6,0.205,0.216,-7,-1,-37.5,94.95,100.601,0,-46,0,0,0,1,375,412
8,1.25,0.043,20.5,0.21,0.023,-7,-2,-37.5,95.4,100.601,0,-45,0,0,0,1,377,411.5
8,1.75,0.0525,20.4,0.215,0.137,-7,-2,-38,96.1,100.5,0,-44,0,0,0,1,377.5,411
8,2.25,0.053,20.1,0.245,0.10275,-7.25,-1,-37.5,97.05,100.5,0,-43.5,0,0,0,1,377,410
8,2.75,0.05225,20.1,0.185,0.341,-7,-2,-37,96.8,100.5505,0,-42,0,0,0,1,376,409.5
8,3.25,0.04475,19.95,0.18,0.046,-6,-2,-37.5,97.5,100.601,0,-44,0,0,0,1,376,407.5
8,3.75,0.03,19.9,0.235,0.20525,-6,-2,-37,97.3,100.601,0,-40.5,0,0,0,1,379,409
8,4.25,0.055,19.75,0.195,0.10825,-6,-3,-35,97.9,100.601,0,-39,0,0,0,1,379,409
8,4.75,0.0515,19.65,0.21,0.21625,-6.75,-2,-35.5,98.6,100.601,0,-37,0,0,0,1,381,407.5
8,5.25,0.041,19.6,0.15,0.023,-5,-2,-35,98.85,100.601,0,-31,2,0,0,1,382,407.5
8,5.75,0.023,19.8,0.16,0.046,-6,-1,-32,98.75,100.601,0,-16,28,14.25,2,5,382.5,410
8,6.25,0.046,20.8,0.26,0.523,-3,5.25,-23,95.4,100.601,0,10,103,57,8,16,384,416.5
8,6.75,0.087,21.95,0.475,-0.4425,4,27,-11,90.45,100.7,0.125,53.5,209.5,123.5,17,30.5,381.5,426.5
8,7.25,0.116,23.1,0.8,-3.954,13,52,-4,84.4,100.7,0.775,111.5,341.5,198.5,28.5,43,376,432.5
8,7.75,0.147,24,1.035,-8.67025,27,61,1,79.65,100.7,2.205,173.5,484,276,41,55.5,369.5,438.5
8,8.25,0.172,24.85,1.23,-10.76075,56,84.5,5,74.75,100.7,3.755,254.5,710.5,421,52,78,371.5,447.5
8,8.75,0.15625,25.75,1.25,-13.772,62.5,108,10,70.5,100.7,5.185,313,854,486.5,61,89.5,377,457
8,9.25,0.177,26.45,1.27,-16.386,76,120,14,67.8,100.7,6.54,367.5,964,553.5,66.5,95.5,383,463.5
8,9.75,0.179,27.15,1.31,-17.09,80,133,18,64.15,100.7,7.905,421.5,1037.5,631,72,108,386,471
8,10.25,0.17625,27.8,1.315,-18.1475,83.75,125.75,23,61.6,100.7,9.095,434.5,1060.5,609.5,75.5,106,391,474
8,10.75,0.18275,28.4,1.415,-19.545,89,158,27,58.35,100.7,10.155,451.5,1118.5,662,78,107.5,396,478
8,11.25,0.186,28.7,1.5,-19.386,80,152,32.5,55.2,100.7,10.985,476.5,1166,674.5,78,110,400.5,481
8,11.75,0.1855,29.2,1.58,-18.369,89,148.75,35,53.6,100.7,12.115,462,1156,662.5,82.5,111.5,403.5,483.5
8,12.25,0.199,29.2,1.57,-17.931,85,192,37.5,52.25,100.601,13.5,497,1286.5,713,80.5,116,403,484.5
8,12.75,0.185,29.25,1.605,-19.1415,89.5,203.5,37,50.65,100.601,13.565,479,1165,681.5,85.5,113,401.5,483.5
8,13.25,0.20725,29.4,1.68,-18.159,77.25,182.5,33.5,49.75,100.601,13.885,416.5,1055,601.5,76,100.5,403,483.5
8,13.75,0.1845,29.35,1.615,-16.931,59,156.5,29.5,49.3,100.5505,14.345,424.5,1025.5,590,72,97.5,403.5,479.5
8,14.25,0.185,29.35,1.65,-15.92,65,151.5,28.5,48.9,100.5,14.305,400.5,991,575.5,73.5,100.5,403,480
8,14.75,0.199,29.5,1.64,-14.499,48.5,153,23.5,49,100.5,14.285,296.5,795.5,445,63,77.5,400,477
8,15.25,0.174,29.35,1.56,-13.295,36,120,19.5,48.55,100.5,13.335,265,714,418.5,59,72,398.5,473.5
8,15.75,0.185,29.2,1.53,-11.409,26,97,15,49.3,100.5,13.56,209,576,320,48.5,58,395.5,469
8,16.25,0.15775,28.7,1.375,-7.653,11.25,74.75,9.5,50.5,100.5,12.01,143,452,266,39,46.5,392,463
8,16.75,0.1505,28.4,1.205,-5.72125,4,61.25,4,52.35,100.5,11.885,84.5,295,163.5,26.5,30.5,391,458
8,17.25,0.126,27.6,1.08,-2.27225,-3,42,-4,56.35,100.4,9.22,51.5,222,129,23,24,389,451
8,17.75,0.0945,26.85,0.84,0,-6.5,23,-10.5,58.6,100.4,7.215,0.5,136,73.5,14,14.5,388,444.5
8,18.25,0.061,25.6,0.56,0.444,-10,6,-17,64.8,100.45,4.79,-36,39.5,21,4,4,383,437
8,18.75,0.0535,24.55,0.405,0.4155,-11,1,-23,72.8,100.5,2.625,-56,5,2,1,0,379.5,430
8,19.25,0.0395,23.65,0.32,0.455,-9,0,-28.5,78.7,100.5,1.465,-58,0,0,0,0,375.5,423
8,19.75,0.037,23.1,0.29,0.16,-7,-1,-31.5,81.9,100.5,0.845,-57,0,0,0,0,373,419.5
8,20.25,0.031,22.8,0.265,0.17075,-7.25,-1,-35,85.95,100.5,0.18,-56,0,0,0,1,372,420
8,20.75,0.055,22.45,0.275,0.091,-7,-1,-34.5,87.5,100.5505,0.105,-54,0,0,0,1,372,418.5
8,21.25,0.03425,22.2,0.25,0.6025,-7,-2,-36,88.9,100.601,0,-52,0,0,0,1,375,417.5
8,21.75,0.0505,22,0.24,0,-8.75,-1,-36.5,90.65,100.601,0,-52,0,0,0,1,374,416.5
8,22.25,0.049,21.7,0.23,0.728,-8,-1,-36.5,91.3,100.601,0,-50.5,0,0,0,1,375,416
8,22.75,0.042,21.4,0.235,-0.022,-6.75,-1,-37.5,93.05,100.601,0,-50,0,0,0,1,375,414.5
8,23.25,0.0445,21.15,0.23,0.10825,-7,-1,-38,93.95,100.601,0,-49,0,0,0,1,376.5,414
8,23.75,0.045,20.9,0.18,0.02875,-8,-1,-39,94.2,100.601,0,-49,0,0,0,1,376,413
9,0.25,0.06,17.65,0.1825,0.228,-11,-2,-34,92.9,100.5,0,-46.5,0,0,0,1,351.5,394.25
9,0.75,0.07325,17.65,0.12,0.086,-11,-2,-35,93.85,100.45,0,-43.75,0,0,0,1,356.5,393
9,1.25,0.065,17.3,0.125,0.069,-10.75,-3,-36,93,100.5,0,-44.5,0,0,0,1,350,391.5
9,1.75,0.047,17.15,0.12,0.546,-10.75,-2,-36,94.6,100.5,0,-44,0,0,0,1,352.5,391
9,2.25,0.0465,16.9,0.15,0.182,-8.5,-2,-37.5,95.3,100.4,0,-45,0,0,0,1,350.5,390
9,2.75,0.052,16.6,0.155,0.07975,-9,-2,-37.5,96.6,100.45,0,-40,0,0,0,1,352.5,389
9,3.25,0.06275,16.4,0.14,0.4325,-9,-2,-38,96.5,100.45,0,-39,0,0,0,1,352.5,388
9,3.75,0.0605,16.4,0.125,0.796,-9,-2,-38,97.175,100.5,0,-37,0,0,0,1,355.5,387
9,4.25,0.044,16.2,0.175,0.5915,-8,-3,-37.5,97.15,100.5,0,-34.25,0,0,0,1,358,386
9,4.75,0.048,15.95,0.165,1.137,-10,-2,-36,96.825,100.5,0,-32,0,0,0,1,359.5,385
9,5.25,0.0475,15.95,0.15,1.182,-10.5,-3,-35.5,96.6,100.5,0,-30.5,0,0,0,1,359,384
9,5.75,0.0535,15.9,0.13,1.0235,-10,-2,-34.5,97.025,100.5,0,-28.5,8,3,1,2,360.5,384.5
9,6.25,0.066,16.45,0.165,2.296,-9,2,-31.5,95.875,100.601,0,-7.25,59,33,5,8,359.5,392
9,6.75,0.0735,17.9,0.4,0.3525,-1.75,17.25,-19.5,92.775,100.601,0,23.5,135.5,79.5,11.5,16,359.5,403
9,7.25,0.114,19.4,0.87,-3.352,5,38.5,-10,88.825,100.601,0.65,65.5,224.5,132.5,19,26.5,354.5,413
9,7.75,0.1435,20.6,1.13,-6.215,20,67.5,-5,82.45,100.601,1.85,115.5,350,214.5,26,40.5,340,420
9,8.25,0.173,21.8,1.5,-9.47125,42,97.25,0,75.3,100.601,3.25,183.25,517.5,301,41,58,341,428
9,8.75,0.1935,22.95,1.47,-11.636,63.75,114.5,4,70.825,100.601,4.625,245,617,377,48.5,70.5,345,435
9,9.25,0.195,23.4,1.595,-14.198,70,122,8,66.675,100.6505,5.75,256.5,663.5,401.5,56,69.5,348.5,442.5
9,9.75,0.1935,24.3,1.59,-14.227,74,138.25,12,63.275,100.601,7.085,315.75,784,468.5,62,82,356,449
9,10.25,0.197,24.55,1.545,-14.82325,90.5,153,17,60.375,100.601,7.9,353.5,881.5,531,66,92,359.5,454
9,10.75,0.22,25.35,1.745,-14.818,101,172.25,21,56.825,100.601,9.25,423,994,601.25,70,99,360.5,459
9,11.25,0.215,25.8,1.81,-15.3575,88,170,25,55.95,100.601,10.1325,384,993.75,589,70,98.5,366,463.75
9,11.75,0.205,26.2,1.7425,-14.66975,87.25,172,25,54.35,100.52525,10.9875,370,932,555.75,70.25,95.5,363.5,466.25
9,12.25,0.21075,26.7,1.7875,-14.9085,96,184.5,26.25,52.8,100.5,11.845,372.5,951.25,547,70,97,368,466
9,12.75,0.222,26.8,1.865,-14.8235,85,182.75,27,51.775,100.5,12.39,362.5,887,529,70,89.5,367,469
9,13.25,0.20675,27.3,1.94,-13.488,78.75,172.75,26,50.3,100.4,12.7,340.25,945,559,71,102,368,472
9,13.75,0.2255,27,1.88,-13.67575,70,170,22,48.175,100.4,13.21,319.25,860,524,65,87,369,468
9,14.25,0.2,27.4,1.71,-12.59,63,150.75,20,47.8,100.4,13.3,281.5,797,467,64,88,367,465
9,14.75,0.193,27.3,1.72,-10.2725,48.5,126.75,17,48.025,100.4,13.51,244.5,670,390,57,73,365,460
9,15.25,0.19225,26.8,1.7,-8.27775,35,109.5,12,48.425,100.4,13.31,166.25,547,306,48,53,361,453
9,15.75,0.17825,26.9,1.66,-6.1815,14.75,87.75,9,49.5,100.4,12.27,129,442,254,38,49,360,450
9,16.25,0.17325,26.5,1.48,-4.659,1,62.5,4,51.325,100.4,11.5,72,265,151,23,27,358,442
9,16.75,0.12925,25.9,1.13,-2.147,-7.25,42.75,-3,54.35,100.4,10.81,19,215,123.5,19,25,356,436
9,17.25,0.089,25.2,0.83,-0.318,-13,17,-9,57.45,100.4,8.14,-25,103,51.5,11,11,353.5,431
9,17.75,0.048,23.9,0.4,0.319,-11.75,6,-15,66.425,100.4,5.44,-56.75,27,10,3,2,349,422
9,18.25,0.0395,22.3,0.28,0.2445,-10,0,-22,74.75,100.4,2.13,-70.75,1,1,0,0,346,414
9,18.75,0.0385,21.3,0.2125,0.137,-8,0,-28,81.65,100.4,1.13,-72,0,0,0,0,344,407
9,19.25,0.03425,20.4,0.17,-0.051,-8.5,-1,-31,85.5,100.4,0.5525,-69,0,0,0,1,342,404
9,19.75,0.029,19.925,0.1425,0.154,-10.75,0,-31,88.1,100.425,0.2875,-68,0,0,0,1,341,402
9,20.25,0.059,19.55,0.14,0.2275,-9,-0.5,-31,89.7,100.5,0.1,-64,0,0,0,1,342.5,400.25
9,20.75,0.05,19.325,0.14,0.37525,-11,-1,-32,90.7,100.5,0,-61,0,0,0,1,344.5,399
9,21.25,0.03375,19.1,0.165,0.5005,-15,-1,-33,90.45,100.5,0,-58.5,0,0,0,1,347,398.25
9,21.75,0.02975,18.75,0.1625,0.6995,-13.25,-1,-34,91.6,100.5,0,-57,0,0,0,1,350.25,398
9,22.25,0.05175,18.7,0.1325,0.7615,-12.5,-1,-34,89.95,100.5,0,-55,0,0,0,1,349.75,397.25
9,22.75,0.035,18.425,0.125,1.07425,-12,-1,-34,92.1,100.5,0,-54,0,0,0,1,352.25,395.25
9,23.25,0.05325,18.225,0.1425,0.875,-13,-1,-33,92.05,100.5,0,-50,0,0,0,1,355.25,395.5
9,23.75,0.045,18.025,0.14,0.614,-12,-1,-34,91.95,100.5,0,-48,0,0,0,1,355.25,396
