DOY2,HR2,USTAR,TA_1_1_1,WS_1_1_2,NEE,FC,SC,H,LE,G,TS_1_1_1,TS_1_2_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O
3,15.25,0.28,24.61,1.35,-8.465,-8.145,-0.7475,-1.58,103.2125,0.93,24.685,24.73,63.514,98.31,369.955,6.29,79.34,253.6225,121.5675,7.2875,16.755,430.77,447.8,24.2975
3,15.75,0.225,24.77,1.195,-6.015,-6.755,-0.27,-1.52,72.36,0.91,24.71,24.755,64.224,98.28,370.02,6.4,71.6325,222.23,106.5175,6.45,13.79,426.87,449.3525,24.315
3,16.25,0.21,24.7,1.18,-2.35,-4.28,0.9,-4.45,61.31,-0.085,24.75,24.77,64.191,98.27,369.8,6.3,46.0525,178.2575,85.4425,4.95,11.11,423.29,448.545,24.38
3,16.75,0.175,24.57,1.1375,0.23,-2.4675,1.7,-6.42,30.0025,-0.89,24.785,24.79,64.66775,98.28,370.21,5.6925,28.63,114.115,54.7,3.71,6.6,417.51,446.26,24.44
3,17.25,0.12,24.41,1.1825,5.34,-0.57,4.6,-7.5375,11.375,-1.045,24.805,24.81,66.154,98.29,371.28,4.895,4.5375,55.54,26.62,2.08,2.915,414.4575,443.81,24.405
3,17.75,0.1,24.22,1.01,5.55,0.02,5.145,-7.42,4.36,-1.525,24.825,24.825,70.9,98.32,374.09,5.0875,-18.22,6.675,3.2025,0.6575,0.55,411.5525,441.42,24.66
3,18.25,0.09,23.9975,1.18,7.4725,0.17,4.94,-7.92,2.335,-2.51,24.835,24.84,73.03475,98.35,377.61,4.9875,-27.4025,-3.3375,-1.6,0.31,-0.05,406.8525,440.2675,24.795
3,18.75,0.08,23.9675,1.3875,7.55,0.2125,4.98,-8.85,0.715,-3.19,24.86,24.87,74.005,98.375,380.2025,4.625,-26.095,-3.5,-1.68,0.305,-0.08,407.31,440.1975,24.86
3,19.25,0.08,23.89,1.52,6.34,0.2725,2.65,-12.05,0.33,-3.925,24.885,24.885,74.003,98.42,382.645,4.74,-27.1875,-3.44,-1.65,0.31,-0.125,406.9775,439.76,24.685
3,19.75,0.07,23.81,1.67,6.0775,0.44,2.06,-11.285,0.41,-4.25,24.9,24.895,74.102,98.46,383.1925,4.06,-24.745,-3.365,-1.615,0.31,-0.08,406.155,438.88,24.6
3,20.25,0.075,23.6,1.585,5.475,0.175,2.71,-11.99,-0.2,-4.7125,24.9125,24.9025,74.253,98.515,383.39,4.325,-24.8325,-3.42,-1.64,0.29,-0.1675,407.76,437.815,24.4125
3,20.75,0.075,23.59,1.5425,4.9375,0.16,0.15,-11.42,0.05,-4.8,24.9125,24.92,74.877,98.54,383.66,3.87,-23.6,-3.2125,-1.545,0.29,-0.1625,407.95,437.685,24.31
3,21.25,0.09,23.475,1.615,5.38,0.595,1.525,-12.475,0.795,-4.89,24.91,24.9225,75.23275,98.57,384.945,3.985,-24.25,-3.09,-1.48,0.28,-0.195,407.15,437.525,24.235
3,21.75,0.08,23.37,1.56,4.435,0.765,-0.065,-11.5375,0.3875,-5.09,24.9125,24.9325,75.919,98.605,387.275,4.1625,-24.795,-3.1375,-1.5075,0.3,-0.13,406.4125,436.87,24.355
3,22.25,0.1,23.285,1.4075,4.3475,0.595,0.515,-13.325,0.475,-5.1775,24.9025,24.94,76.681,98.6275,387.5425,3.91,-22.67,-2.9425,-1.4125,0.31,-0.1425,408.25,436.0375,24.2125
3,22.75,0.08,23.265,1.5925,4.71,0.25,1.18,-12.775,-0.075,-5.41,24.91,24.94,75.693,98.62,387.2775,5.11,-23.08,-3.01,-1.44,0.325,-0.14,406.5325,435.845,23.67
3,23.25,0.08,23.01,1.61,3.745,0.9075,0.095,-13.7075,0.255,-5.565,24.89,24.94,76.8945,98.59,389.6175,4.975,-20.16,-2.8325,-1.36,0.33,-0.1275,406.97,435.635,23.69
3,23.75,0.08,22.935,1.715,4.85,0.3825,-0.41,-12.73,-0.415,-5.6525,24.8725,24.9325,83.839,98.58,391.4225,1.5,-22.565,-2.93,-1.405,0.355,-0.09,407.64,434.88,25.09
4,0.25,0.08,23.3525,1.6925,4.23,0.82,-0.375,-10.585,-0.15,-5.25,24.95,24.99,80.666,98.54,393.95,3.54,-20.855,-2.5575,-1.2275,0.3575,-0.07,410.21,436.73,24.85
4,0.75,0.08,23.16,1.585,4.61,1.4425,-2.98,-9.06,-1.06,-5.07,24.95,24.99,81.8525,98.51,395.5,2.85,-20.3175,-2.5,-1.2,0.3975,-0.085,409.69,436.41,24.875
4,1.25,0.08,23.165,1.4875,0.9875,0.46,-1.79,-9.105,-0.5275,-5.23,24.9275,24.9875,81.843,98.49,396.2,2.88,-19.4925,-2.39,-1.1475,0.38,-0.06,406.19,436.21,24.695
4,1.75,0.09,23.0525,1.455,3.04,0.9175,-1.025,-9.19,-0.14,-5.415,24.915,24.985,82.11675,98.47,397.265,2.6375,-17.8025,-2.2125,-1.0575,0.4125,-0.05,410.54,435.78,24.8775
4,2.25,0.1,22.93,1.4425,4,1.1075,-1.94,-9.295,-0.395,-5.44,24.895,24.97,82.53125,98.44,399.39,2.5775,-19.29,-2.29,-1.095,0.42,-0.0375,407.22,435.18,24.69
4,2.75,0.09,22.85,1.55,3.5175,1.975,-3.71,-9.42,-0.95,-5.455,24.8825,24.9525,82.9075,98.44,402.3325,2.2925,-17.43,-2.2,-1.06,0.51,-0.045,405.16,434.84,24.44
4,3.25,0.08,22.85,1.39,3.215,1.865,-6.4725,-7.97,-0.82,-5.5775,24.875,24.945,83.363,98.43,403.93,2.48,-18.11,-2.16,-1.04,0.58,-0.04,407.42,434.4,24.38
4,3.75,0.1,22.83,1.51,4.37,2.22,-1.9975,-10.36,-2.5075,-5.7425,24.85,24.935,83.93025,98.43,405.16,2.385,-15.66,-2.06,-0.99,0.715,-0.02,409.67,434.37,24.4
4,4.25,0.08,22.74,1.41,5.415,1.335,-1.35,-9.285,-1.3325,-5.64,24.8325,24.925,84.0875,98.44,405.295,2.075,-15.75,-2.11,-1.01,0.775,-0.04,412.82,434.15,24.38
4,4.75,0.08,22.68,1.215,1.2875,1.38,-3.38,-10.505,-0.85,-5.505,24.82,24.92,84.717,98.46,405.7675,1.99,-14.09,-1.99,-0.96,0.83,-0.05,412.18,433.26,24.45
4,5.25,0.09,22.68,1.25,4.79,2.1775,-1.56,-9.56,-0.855,-5.48,24.8,24.91,84.391,98.48,408.8475,2.19,-15.96,-1.67,-0.8,0.97,-0.01,409.5,433.08,24.41
4,5.75,0.08,22.63,1.22,1.6575,0.6,-2.8375,-11.62,-0.77,-5.5525,24.7825,24.8925,84.5385,98.52,411.59,2.01,-6.68,9.58,4.59,1.505,0.52,405.36,433.03,24.31
4,6.25,0.1,22.61,1.21,-1.8275,2.825,-9.1325,-9.74,0.025,-5.5275,24.765,24.8825,84.61025,98.56,411.82,1.615,17.05,58.4,27.99,3.01,2.57,411.36,433.79,24.35
4,6.75,0.175,22.74,1.1425,-7.2525,5.52,-14.095,-5.96,22.41,-5.445,24.7525,24.8675,84.607,98.6,409.6,1.8125,61.24,140.15,67.18,4.83,7.96,404.17,435.74,24.52
4,7.25,0.25,22.93,1.435,-14.095,4.5,-23.6775,-0.03,49.86,-4.7325,24.735,24.845,82.4455,98.65,410.31,2.455,82.0875,240.92,115.48,6.09,12.86,407.7,438.5,24.68
4,7.75,0.29,23.2225,1.44,-17.55,-3.15,-23.41,3.37,82.1075,-3.7925,24.7175,24.82,79.8535,98.685,406.5975,2.89,130.8375,364.0175,174.475,7.8825,19.08,412.64,441.16,24.78
4,8.25,0.3625,23.5925,1.6875,-27.075,-9.34,-23.65,25.8775,113.8775,-2.5175,24.7025,24.81,77.5005,98.71,400.6125,3.52,211.495,543.96,260.7275,11.8875,31.555,419.62,444.64,24.9075
4,8.75,0.35,23.995,1.78,-22.7075,-12.635,-13.56,36.375,136.08,-1.73,24.68,24.785,75.5095,98.73,397.14,4.985,245.0225,674.575,323.335,14.27,36.4575,425.43,448.38,24.95
4,9.25,0.37,24.565,1.685,-23.6625,-16.32,-10.3,44.1925,166.95,-0.6375,24.65,24.755,74.514,98.74,391.15,5.6725,278.4525,797.1825,382.1025,15.44,41.71,430.52,451.8,24.9175
4,9.75,0.335,25.0575,1.76,-22.9,-16.11,-9.2,38.17,171.57,0.695,24.63,24.7275,71.093,98.75,385.8725,6.59,229.83,716.435,343.4,14.96,42.675,435.03,454.69,25.15
4,10.25,0.36,25.45,1.71,-21.16,-14.8175,-7.93,44.765,186.415,1.67,24.63,24.71,69.753,98.72,384.5575,7.25,263.7525,904.695,433.635,17.52,48.61,438.2875,457.645,25.14
4,10.75,0.37,25.63,1.7625,-22.1175,-18.08,-5.86,65.17,224.1775,2.74,24.625,24.695,68.27675,98.71,380.89,7.76833333333333,226.45,771.16,369.63,16.96,44.865,442.01,459.605,25.01
4,11.25,0.36,25.98,1.655,-20.56,-17.51,-5.07,45.8875,232.425,2.865,24.625,24.685,66.8005,98.67,379.015,8.28666666666667,356.9,976.055,467.84,18.5975,51.675,442.0275,460.1825,24.88
4,11.75,0.385,26.27,1.675,-19.645,-17.59,-4.265,60.135,231.0675,4.06,24.625,24.68,65.32425,98.63,376.795,8.805,355.905,899.37,431.09,17.925,48.6275,439.71,463.605,24.75
4,12.25,0.3525,26.24,1.675,-18.385,-18.03,-2.955,57.715,249.43,4.82,24.635,24.685,63.4215,98.57,374.755,8.345,351.95,835.445,400.44,19.645,42.4775,441.9525,459.445,24.66
4,12.75,0.39,25.95,1.64,-16.9495,-15.415,-3.0425,49.7825,243.455,5.3325,24.6425,24.6925,62.847,98.53,372.9275,7.74,383.06,928.6625,445.125,18.99,48.8,439.61,458.06,24.6575
4,13.25,0.34,25.7275,1.485,-15.95,-14.91,-1.5625,50.3525,168.4675,4.8425,24.665,24.6825,63.54,98.45,372.165,9.105,337.84,775.78,371.85,17.68,38.25,438.7,454.4775,24.5
4,13.75,0.29,25.68,1.29,-13.04,-11.125,-1.88,39.52,171.36,5.235,24.6925,24.68,64.6165,98.41,371.525,8.705,164.545,577.21,276.67,12.905,27.94,437.8375,453.2475,25
4,14.25,0.3,25.61,1.26,-10.54,-11.0325,-0.9325,19.8,161.65,5.58,24.72,24.72,63.112,98.35,370.955,7.44,184.18,455.8125,218.4775,10.5075,24.05,431.465,452.8775,24.855
4,14.75,0.2625,25.34,1.205,-10.02,-10.905,-1.1325,20.1,118.225,4.5075,24.7475,24.78,62.5665,98.31,371.82,7.525,105.91,303.31,145.38,8.45,19.7575,432.6725,452.735,24.9225
4,15.25,0.22,25.24,1.12,-7.44,-8.545,-1.8625,6.885,96.05,1.3875,24.7975,24.81,65.449,98.2675,371.67,7.06,74.83,251.63,120.61,7.44,15.95775,426.66,450.965,25.075
4,15.75,0.2025,25.135,1.02,-5.51,-6.65,0.34,6.2975,43.12,1.1375,24.8375,24.83,66.37,98.2475,370.92,7.38,65.72,217.91,104.45,5.89,11.745,423.0125,449.5225,25.14
4,16.25,0.165,25.01,1.06,-1.575,-4.46,0.7425,-0.145,48.76,0.5375,24.86,24.86,68.876,98.265,370.525,6.73,45.4525,161.92,77.61,4.925,9.47,419.7325,448.03,25.12
4,16.75,0.14,24.675,1.025,1.17,-1.93,1.765,-4.1675,16.86,-0.7525,24.87,24.8975,68.845,98.26,371.6825,4.82,24,109.0775,52.2875,3.475,6.635,415.96,446.52,25.11
4,17.25,0.1,24.59,0.895,4.4725,-0.5375,4.455,-6.235,7.3825,-1.22,24.88,24.92,69.063,98.31,372.17,4.67,-4.315,40.525,19.425,1.7325,2.77,412.01,445.145,25.0775
4,17.75,0.08,24.4175,1.11,6.04,-0.145,4.59,-5.87,1.1325,-1.63,24.9,24.93,70.4485,98.3275,374.4375,4.625,-25.815,0.8,0.385,0.445,0.27,412.52,443.365,25.19
4,18.25,0.07,24.3275,1.11,7.475,0.03,5.615,-5.525,0.3275,-2.53,24.92,24.95,72.064,98.34,376.85,5.12,-29.42,-3.48,-1.67,0.315,-0.0075,411.27,442.01,25.04
4,18.75,0.08,24.1775,1.1725,5.92,-0.0125,3.9025,-7.46,-0.2625,-3.22,24.95,24.97,73.518,98.4,378.28,4.65,-28.3625,-3.18,-1.52,0.3175,0.02,411.9,441.37,24.9875
4,19.25,0.06,24.025,1.3325,4.6825,-0.07,3.0425,-4.0275,-0.38,-3.51,24.96,24.99,74.158,98.43,379.5475,4.095,-27.46,-3.2325,-1.5475,0.29,0.025,408.83,440.57,25.065
4,19.75,0.0625,24.0075,1.285,4.85,-0.03,3.075,-5.615,-0.805,-4.05,24.97,25,73.481,98.46,380.5,3.9525,-26.37,-3.39,-1.62,0.28,0.01,406.625,439.88,24.9275
4,20.25,0.08,23.99,1.53,7.11,0.2175,3.075,-12.005,-0.005,-4.38,24.98,25,74.237,98.52,381.2,4.17,-26.835,-3.36,-1.61,0.28,0,406.18,439.425,24.905
4,20.75,0.08,23.86,1.51,4.695,0.7375,-1.2775,-11.76,0.09,-4.45,24.99,25.01,75.1845,98.58,384.2175,4.0375,-24.62,-3.175,-1.5225,0.26,-0.0275,406.35,438.97,24.89
4,21.25,0.06,23.895,1.435,3.6625,0.24,0.66,-11.64,0.05,-4.69,24.99,25.01,75.407,98.61,385.865,3.935,-25.11,-3.17,-1.525,0.26,-0.09,404.985,438.88,24.9775
4,21.75,0.0775,23.825,1.63,5.085,0.3,-0.0975,-10.0775,-0.0625,-4.59,24.99,25.02,76.61,98.62,388.19,3.685,-24.89,-3.09,-1.48,0.2675,-0.085,405.855,439.32,24.8075
4,22.25,0.08,23.67,1.515,4.915,0.3325,-0.04,-8.52,-0.35,-4.77,24.99,25.03,77.77575,98.64,388.0825,3.5125,-24.13,-2.97,-1.425,0.29,-0.085,406.9025,438.12,24.8275
4,22.75,0.07,23.61,1.515,4.845,0.27,0.215,-12.0225,-0.2,-4.89,25,25.02,78.5079166666667,98.62,388.9875,3.535,-23.37,-2.895,-1.3875,0.29,-0.0525,406.275,437.415,24.8191666666667
4,23.25,0.07,23.585,1.735,1.14,0.045,-0.2,-10.0375,-0.47,-4.99,24.99,25.02,79.2400833333333,98.61,391.43,3.5575,-21.92,-2.61,-1.25,0.2775,-0.0875,410.5675,437.02,24.8108333333333
4,23.75,0.08,23.4375,1.64,1.72,1.02,-3.015,-11.35,-0.8975,-5.19,24.99,25.02,79.97225,98.58,392.91,3.58,-23.2375,-2.625,-1.26,0.32,-0.115,408.595,436.7625,24.8025
5,0.25,0.05,24.0575,1.725,3.1175,0.03,0.155,-9.99,-0.695,-5.19,25.28,25.3,77.6065,98.56,387.175,3.88,-26.54,-3.73,-1.79,0.19,-0.16,400.4925,438.8875,25.37
5,0.75,0.0575,24.01,1.75,1.44,0.135,-1.505,-8.4125,-0.385,-5.28,25.26,25.3,77.838,98.535,387.205,3.99,-27.315,-3.795,-1.815,0.205,-0.2,399.935,438.61,25.3125
5,1.25,0.06,23.85,1.76,2.53,0.135,0.8725,-8.21,-0.755,-5.37,25.24,25.29,78.76,98.5,386.47,3.64,-26.27,-3.7475,-1.7975,0.2125,-0.18,398.645,437.785,25.3
5,1.75,0.05,23.81,1.61,1.515,0.1,-0.47,-8.5,-0.5375,-5.52,25.23,25.29,80.101,98.485,388.9,3.5,-24.51,-3.695,-1.7675,0.2225,-0.1675,397.49,437.7225,25.335
5,2.25,0.06,23.7,1.59,2.13,0.13,-4.05,-9.37,-0.93,-5.63,25.21,25.28,80.00775,98.4725,390.17,3.5825,-25,-3.7175,-1.78,0.2175,-0.1525,398.655,437.415,25.245
5,2.75,0.06,23.54,1.5825,2.23,0.2025,-1.6875,-5.9375,-0.7175,-5.7,25.2,25.27,81.0925,98.46,390.4975,3.4475,-24.6675,-3.5,-1.68,0.2375,-0.135,399.11,436.8825,25.2175
5,3.25,0.06,23.35,1.64,1.6125,0.16,-4.5825,-8.4875,-0.39,-5.83,25.18,25.25,81.1015,98.465,391.655,3.295,-23.5375,-3.345,-1.6,0.2625,-0.13,397.74,436.7175,25.2
5,3.75,0.07,23.24,1.58,-2.28,0.09,-6.97,-7.165,-1.1325,-5.98,25.16,25.24,82.15575,98.48,394.715,3.3125,-22.385,-3.14,-1.5,0.285,-0.13,401.9425,435.3825,25.13
5,4.25,0.0625,22.98,1.7975,0.53,0.405,-4.125,-11.7025,-0.505,-5.98,25.15,25.22,82.736,98.49,394.855,3.26,-22.98,-2.86,-1.37,0.3,-0.105,401.1025,434.6775,25.0025
5,4.75,0.11,22.85,1.71,-1.87,0.5025,-5.025,-10.34,-0.665,-6.16,25.13,25.21,82.719,98.49,397.1875,3.185,-18.925,-2.575,-1.2375,0.3325,-0.1225,402.52,434.0325,24.845
5,5.25,0.07,22.8,1.5725,-0.18,0.4025,-5.1275,-11.02,-0.565,-6.19,25.12,25.2,80.882,98.53,399.69,2.9475,-18.3675,-2.0725,-0.9925,0.3625,-0.075,400.3025,433.62,24.82
5,5.75,0.08,22.84,1.6475,-2.01,0.84,-4.5925,-11.6775,-1.0275,-6.2,25.1,25.18,82.3105,98.57,404.93,2.73,-9.6275,13.82,6.625,1.06,0.76,398.585,433.8975,24.8675
5,6.25,0.12,22.83,1.56,-2.3,1.965,-9.6725,-10.76,0.0675,-6.12,25.08,25.16,83.037,98.5975,411.475,2.79,15.515,74.8225,35.865,2.465,4.03,402.4625,434.4775,24.955
5,6.75,0.18,22.93,1.51,-7.065,2.7575,-16.6095,-7.545,11.03,-5.94,25.06,25.14,82.92325,98.64,410.68,2.7775,46.52,164.98,79.08,4.735,8.8,407.63,436.73,25.17
5,7.25,0.2575,23.27,1.64,-16.355,3.87,-29.125,-2.295,43.6475,-5.63,25.04,25.12,81.22,98.6675,410.975,2.99,93.49,304.07,145.75,7.655,15.77,409.05,439.63,25.26
5,7.75,0.3,23.65,1.825,-17.885,-2.3375,-21.5875,8.215,81.6,-5.16,25.01,25.1,79.333,98.71,408.8425,3.67,147.9925,431.155,206.6625,9.74,20.9125,411.22,442.97,25.4725
5,8.25,0.415,24.09,1.9275,-28.7325,-11.06,-24.27,25.21,120.87,-4.1175,24.98,25.07,77.04,98.74,406.13,4.035,207.0275,598.0475,286.6575,15.1775,31.445,414.255,447.02,25.5975
5,8.75,0.3975,24.665,2.1,-24.5,-13.58,-15.31,41.03,129.71075,-2.905,24.97,25.05,75.005,98.75,402.72,5.325,247.0475,725.175,347.5925,15.3825,36.79,425.3275,450.6675,25.475
5,9.25,0.41,25.23,2.235,-23.675,-13.82,-14.1675,36.53,140.68,-0.84,24.945,25.03,72.817,98.755,397.535,5.97,270.2425,770.0025,369.0725,17.54,38.8625,428.26,453.5625,25.62
5,9.75,0.41,25.675,2.08,-24.94,-16.535,-11.7875,47.34,153.8575,0.89,24.93,25.01,70.92075,98.7425,392.19,7.23,319.055,890.1025,426.6425,19.15,44.92,434.0525,457.895,25.6525
5,10.25,0.415,26.055,2.07,-20.8625,-14.8675,-9.17,56.06,215.495,2.245,24.92,25.005,68.86675,98.74,389.35,8.145,341.32,968.73,464.33,20.58,50.9975,435.78,461.17,25.58
5,10.75,0.43,26.52,2.06,-20.255,-15.95,-6.32,64.65,225.96,3.375,24.91,24.99,66.6526666666667,98.7125,384.21,8.8525,368.63,1051.42,503.96,22.0025,53.6625,438.505,463.6275,25.4208333333333
5,11.25,0.44,26.76,2.06,-20.555,-14.2,-6.43,54.66,231.3925,4.74,24.9,24.975,64.4385833333333,98.68,382.4625,9.56,358.96,1021.7905,489.76,19.555,49.35,436.27,464.155,25.2616666666667
5,11.75,0.44,27.055,1.9725,-17.78,-15.5925,-5.29,67.6955,245.57,5.43,24.9,24.975,62.2245,98.64,380.3775,10.2675,373.055,1044.7905,500.785,21.38,54.93,439.5925,465.325,25.1025
5,12.25,0.41,27.17,1.87,-15.795,-14.48,-2.9,55.755,250.44,6.6625,24.9025,24.97,61.1005,98.58,377.29,10.255,379.825,1055.6075,505.9725,20.705,52.47,437.54,467.2,25.1575
5,12.75,0.35,26.84,1.74,-14.13,-12.77,-1.33,47.375,254.02,6.49,24.92,24.99,59.78125,98.5225,375.56,9.8675,308.84,908.49,435.4525,20.175,45.365,433.76,464.06,25.13
5,13.25,0.37,27.17,1.69,-13.175,-13.04,-2.16,47.66,194.4325,6.97,24.935,24.99,59.3575,98.4825,374.77,10.755,250.38,776.59,372.23,15.67,37.81,435.4175,467.02,25.1175
5,13.75,0.295,26.92,1.415,-11.35,-10.205,-2.225,30.765,184.935,6.8075,24.935,25.0075,61.73725,98.4275,373.4875,9.7725,194.58,595.25,285.31,11.98,30.565,435.1225,456.49,25.24
5,14.25,0.3,26.6,1.24,-7.26,-8.555,-0.3,17.1625,139.6,6.6525,24.94,25.01,58.97875,98.36,373.42,9.63,191.035,583.705,279.7825,13.0625,34.88,431.55,456.085,24.8775
5,14.75,0.295,26.3925,1.39,-7.64,-7.85,-0.87,12.14,130.515,5.62,24.96,25.055,57.89725,98.33,373.83,10.04,149.82,453.2,217.23,10.48,26.79,427.11,457.56,24.75
5,15.25,0.25,26.235,1.195,-6.5875,-6.67,-1.5,3.83,64.50825,3.79,24.9925,25.05,60.9495,98.32,374.25,8.325,115.4,353.77,169.5675,9.475,24.5025,422.33,458.105,25.26
5,15.75,0.2175,25.91,1.2925,-2.87,-4.4275,0.195,-3.0025,70.065,2.21,25.03,25.07,62.72075,98.31,374.28,7.5575,70.755,241.04,115.54,6.03,13.635,421.725,454.36,25.3675
5,16.25,0.21,25.625,1.2475,-1.575,-2.8625,0.485,-2.3,36.23,2.435,25.065,25.07,65.35625,98.3175,374.42,6.0375,46.865,173.8725,83.3425,5.0575,9.845,415.0875,449.9225,25.53
5,16.75,0.16,25.28,1.085,-0.29,-1.09,0.43,-5,20.9,1.615,25.095,25.08,67.8375,98.33,374.1925,5.595,22.4,109.62,52.54,3.17,6.8,412.99,450.82,25.675
5,17.25,0.1,25.1775,1.16,4.88,-0.2275,3.95,-6.0125,6.85,0.75,25.12,25.09,71.8105,98.34,375.1275,5.765,-8.52,36.77,17.625,1.37,2.42,410.49,448.555,25.5475
5,17.75,0.0775,25.005,1.19,5.4825,0.05,3.06,-6.6225,0.485,-0.93,25.175,25.14,71.59625,98.37,376.74,5.33,-27.865,-1.17,-0.56,0.25,0.135,407.225,446.05,25.35
5,18.25,0.06,24.7175,1.27,6.06,0.07,5.635,-7.31,0.0825,-1.75,25.21,25.14,73.505,98.4025,378.01,5.03,-28.625,-3.8375,-1.84,0.165,-0.08,406.8175,444.87,25.4725
5,18.75,0.06,24.785,1.2675,6.4975,0.0775,5.385,-8.265,0.13,-2.4425,25.225,25.1775,73.96475,98.45,378.855,5.115,-28.43,-3.77,-1.8,0.18,-0.115,406.995,444.05,25.4
5,19.25,0.05,24.5275,1.3625,5.18,0.1075,3.69,-9.55,0.285,-3.0175,25.255,25.2075,72.6445,98.5,381.32,5.055,-28.2925,-3.87,-1.855,0.1775,-0.1325,404.89,443.205,25.3275
5,19.75,0.06,24.43,1.5825,3.915,0.0175,2.27,-8.545,0.05,-3.595,25.2725,25.2275,73.42975,98.53,381.835,4.8975,-27.8725,-3.8975,-1.865,0.18,-0.1,404.21,442.11,25.595
5,20.25,0.06,24.4825,1.76,6.175,0.63,3.25,-10.3,0.06,-3.9225,25.285,25.2575,74.49425,98.56,382.75,4.8,-27.9475,-3.8475,-1.8425,0.17,-0.14,404.03,442.115,25.63
5,20.75,0.07,24.5975,1.76,5.18,0.15,1.32,-8.19,-1.02,-4.185,25.2925,25.275,74.9995,98.59,385.93,4.905,-28.41,-3.75,-1.8,0.18,-0.1575,403.3775,441.735,25.73
5,21.25,0.08,24.38,1.6,5.415,0.5425,0.85,-10.51,-0.19,-4.29,25.3,25.31,75.96175,98.62,387.18,4.9875,-27.49,-3.78,-1.81,0.2,-0.1375,401.17,441.05,25.49
5,21.75,0.055,24.375,1.6925,3.555,0.14,-0.4725,-9.18,0.13,-4.5275,25.31,25.3175,75.993,98.6225,387.7,4.9,-27.71,-3.8075,-1.8275,0.18,-0.14,399.84,441,25.32
5,22.25,0.05,24.5125,1.705,0.64,-0.025,-0.2175,-9.6525,-0.235,-4.725,25.31,25.315,75.971,98.63,387.62,4.76,-27.685,-3.8725,-1.8575,0.18,-0.165,400.7,440.83,25.5325
5,22.75,0.05,24.45,1.91,3.42,0.1325,1.0225,-10.82,-0.0325,-4.8075,25.31,25.3175,76.5291666666667,98.62,386.545,4.64416666666667,-27.45,-3.8575,-1.845,0.18,-0.1725,401.3125,440.64,25.49
5,23.25,0.05,24.2025,1.83,3.335,0.0475,0.86,-9.15,0.02,-4.995,25.31,25.32,77.0873333333333,98.61,386.9875,4.52833333333333,-27.07,-3.7775,-1.81,0.18,-0.16,400.04,439.9,25.4475
5,23.75,0.05,24.34,1.67,1.43,0.06,-0.185,-8.35,-0.595,-5.2025,25.2975,25.31,77.6455,98.59,386.195,4.4125,-28.16,-3.795,-1.82,0.18,-0.18,400.63,440.02,25.405
6,0.25,0.05,23.385,1.7325,2.1,0.0275,-0.35,-6.88,-1.525,-6.23,24.71,24.755,76.137,98.69,385.74,4.795,-26.805,-3.98,-1.91,0.175,-0.23,391.4725,435.8325,23.66
6,0.75,0.05,23.455,1.625,-0.15,0.0225,-2.13,-6.87,-0.8525,-6.535,24.71,24.75,76.0375,98.66,386.74,4.535,-26.755,-3.905,-1.875,0.155,-0.25,391.4375,435.1975,23.7475
6,1.25,0.05,23.3,1.4975,-0.8825,-0.01,-2.22,-5.2025,-0.8775,-6.66,24.705,24.75,77.724,98.64,386.28,4.495,-27.215,-3.95,-1.8975,0.16,-0.22,391.8275,434.81,23.45
6,1.75,0.05,23.305,1.51,1.87,0.06,-0.435,-8.44,-0.955,-6.895,24.69,24.745,76.9495,98.61,386.31,4.225,-24.9625,-4.01,-1.92,0.18,-0.2,392.21,434.35,23.505
6,2.25,0.0425,23.145,1.6425,0.075,0.02,-2.39,-6.83,-0.76,-7.01,24.675,24.74,78.69075,98.59,389.06,4.255,-24.9125,-3.995,-1.9175,0.19,-0.2175,390.65,434.11,23.45
6,2.75,0.05,23.025,1.57,1.62,0.03,-1.7725,-6.885,-0.56,-7.1,24.665,24.73,78.181,98.58,388.46,4.14,-25.355,-3.8125,-1.8275,0.19,-0.215,390.08,432.56,23.535
6,3.25,0.05,22.885,1.65,-1.4475,0.0375,-3.9475,-6.675,-0.385,-7.12,24.65,24.725,78.301,98.58,389.9275,4.07,-25.1675,-3.92,-1.88,0.21,-0.1975,390.12,432.31,23.45
6,3.75,0.05,22.685,1.7275,-1.89,0.03,-5.2475,-8.38,-0.6975,-7.09,24.64,24.705,79.095,98.595,389.6225,3.79,-25.4425,-3.6,-1.73,0.24,-0.19,388.98,431.55,23.375
6,4.25,0.06,22.72,1.625,-0.26,0,-2.9925,-7.46,-1.17,-7.14,24.605,24.69,79.5425,98.6025,391.54,3.5,-25.2075,-3.52,-1.69,0.25,-0.1975,388.33,431.84,23.325
6,4.75,0.05,22.63,1.6725,-1.0325,0.0325,-4.55,-7.28,-0.795,-7.44,24.595,24.68,79.57825,98.62,391.42,3.47,-25.07,-3.615,-1.7275,0.24,-0.1925,387.69,431.8825,23.29
6,5.25,0.05,22.51,1.555,-0.74,0.06,-2.97,-9.55,-1.76,-7.55,24.575,24.665,80.362,98.64,392.34,3.4825,-24,-3.4775,-1.6675,0.2525,-0.15,388.06,430.76,23.25
6,5.75,0.06,22.44,1.62,-0.8925,0.1,-3.955,-8.81,-1.1575,-7.61,24.56,24.645,80.26425,98.68,394.44,3.345,-17.41,6.145,2.9425,0.7175,0.52,387.42,430.64,23.295
