DOY2,HR2,WS,T_SONIC,H2O_1_1_1,LE_1_1_1,FC_1_1_1,CO2_1_1_1,TAU,USTAR,SC,H,NETRAD,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_DIF,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,RH_1_5_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TS_1_1_A,TS_2_1_1,TS_3_1_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_6_1_1,TS_6_1_2,TS_6_2_1,TS_6_3_1,PA,FC_1_1_2,CO2_1_1_2,H2O_1_1_2,LE_1_1_2,PPFD_OUT_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,TS_7_1_1,TS_7_2_1,TS_7_3_1,TS_7_4_1,TS_8_1_1,TS_8_2_1,TS_8_3_1,TS_8_4_1
1,10.5,5.4,10.1599999999999,11.654,73.31339168928,5.45749999999999,432.44,-0.0582320000000002,1.4034,0.944999999999993,279.375,318,1030.125,447.0225,437.3,100,100,99.6,100,100,7.80326923076922,10.3388461538461,10.555,10.1153846153846,9.2,4,4.4825,4.7825,2.5825,4.2175,3.8,5.2,2.3,4.0825,5.2825,2.5,2.4,4.1,5.1,100.774925,1.81944999999999,437.8725,9.5095,49.7470363456525,118,2.0144,1.2147,1.21105,0.37574,4.9925,5.6275,5.855,6.6,4.455,4.7825,5.1275,5.9
1,11.5,5.4045,9.8425,11.7375,78.18575837766,5.6375,431.6025,-0.066639,1.478675,1,332.8,354.9,1170.15,625,460.9,99.945,100,99.6,100,100,9.35522727272728,10.09,10.065,9.93999999999999,9.54000000000001,4,4.51545454545455,4.955,2.665,4.2175,3.8,5.2,2.4,4.1,5.465,2.585,2.49,4.1,5.2,100.67095,2.282875,436.4625,9.801125,65.99563585851,132.425,2.574,1.99915,1.4807,0.457515,5.065,5.6275,5.9275,6.6,4.41,4.7825,5.1275,5.9
1,12.5,5.5,10.36,11.135,100.222299918931,5.80749999999999,431.1775,-0.0694474999999999,1.48555,1.2,343.5625,344,1152.3,667.7825,463.25,100,100,99.6,100,100,9.77854166666667,10.29,10.8325,9.88749999999999,9.61499999999999,4,4.4,4.965,2.81249999999999,4.235,3.8,5.2,2.4825,4.0825,5.2825,2.67,2.6775,4.1,5.1825,100.66695,1.813225,434.9975,10.513,87.56867646928,125.125,2.54655,1.9668,1.51895,0.49966,5.02,5.6275,5.9275,6.6,4.3375,4.7825,5.055,5.9
1,13.5,5.34499999999999,11.1125,11.10125,103.05942219012,5.9,432.395,-0.09543475,1.4699,1.1875,303.62,294,1000.52,502.6525,414.7,99.6,100,99.6,100,100,10.18,10.4525,11.11,10.2,10.3625,4,4.495,4.97,2.94,4.14,3.885,5.2,2.585,4.085,5.285,2.9375,2.78,4.1,5.185,100.635,1.7202,436.44,10.592,78.96499054185,105.125,2.4086,1.9244,1.4274,0.46322,5.0925,5.7,5.855,6.6,4.3375,4.755,5.055,5.9
1,14.5,5.6275,11.14,11.621,84.266268035125,5.225,433.1,-0.0753625,1.48675,1.4,224.4875,209,714.3875,421,310.75,100,100,99.6,100,100,10.1154545454545,10.6,10.8204545454546,10.39,9.9625,4,4.41681818181818,4.965,3.04,4.15249999999999,3.885,5.185,2.655,4.085,5.285,3.025,2.69,4.1,5.185,100.579375,1.66379999999999,436.71,10.686,63.062003537275,73.4,2.233625,1.738875,1.380875,0.322175,5.0925,5.6275,5.9275,6.6,4.265,4.855,5.055,5.9
1,15.5,5.3025,10.9925,11.93,70.79211816,4.83999999999999,431.34,-0.0503165,1.371275,1.5,108.425,86,393.985,166.17,171.75,100,100,99.6,100,100,9.73333333333333,10.6725,10.8025,10.24,9.61499999999999,4,4.4,4.9475,3.13,4.15249999999999,3.8825,5.1825,2.73,4.0825,5.2825,3.095,2.6925,4.1,5.1825,100.58785,1.984,437.4125,10.756,46.0959252752175,40.71,2.1915,1.7485,1.32425,0.207825,5.1925,5.6275,5.9275,6.6,4.2925,4.8275,5.1275,5.9
1,16.5,5.2,9.8,11.6075,49.7284652587204,4.65999999999995,432.475,-0.019544,1.3822,1.7,38.0375,40.55,89.14,44.32,54.825,100,100,99.6,100,100,9.59269230769231,9.94000000000001,10.0253846153846,9.09749999999997,8.95749999999999,4,4.345,4.97461538461538,3.13999999999999,4.15249999999999,3.88,5.18,2.71999999999999,4.08,5.28,2.99499999999999,2.6,4.1,5.18,100.565475,1.997,436.8,10.7515,31.639892295724,9.16423076923077,2.2487,1.69155,1.4994,0.365655,5.1925,5.6275,5.9275,6.6,4.22,4.8275,5.055,5.9
1,17.5,5.1,9.895,11.1925,37.9294887968787,4.34500000000001,433,-0.006649025,1.3204,1.5525,14.3124999999999,34.5,1.7347,15.605,11,100,100,99.6,100,100,8.3081818181818,9.46,10.3218181818182,9.14499999999999,8.12999999999997,3.90749999999999,4.33681818181818,4.955,3.13999999999999,4.23,3.8,5.18,2.63999999999999,4.08,5.28,2.91249999999999,2.6,4.1,5.18,100.591475,1.9878,437.795,10.77,22.6444473371677,1.51409090909091,2.420225,1.678675,1.2572,0.20852,5.2375,5.6275,5.9275,6.6,4.1475,4.9,5.055,5.9
1,18.5,5.1,9.2,11.003,33.6800470729167,4.35,432.775,-0.0046436,1.333,1.7,17.4025,34.55,1.213725,14.7925,11,100,100,99.6,100,100,8.02937500000001,9.1625,10.0325,9.095,8.055,3.90749999999999,4.3,4.945,3.11,4.3125,3.8,5.1775,2.555,4.0775,5.2775,2.73999999999999,2.585,4.1,5.1775,100.604253036437,1.61605,440.1525,10.681,16.509236487075,1.46104166666667,1.7552,1.402,1.02182,0.282895,5.2375,5.6275,5.9275,6.6,4.22,4.9,5.055,5.9
1,19.5,5.06125,9.18249999999999,10.58,33.1201426224949,4.285,434,-0.00483305000000001,1.38515,1.7,13.535,37,1.397,14.7375,11,100,100,99.6,100,100,7.68057692307693,8.9,9.2,8.755,7.72999999999997,3.9125,4.3,4.98846153846154,3.0325,4.3125,3.8,5.1775,2.555,4,5.2775,2.665,2.485,4.1,5.1775,100.631,2.0005,441.495,10.08025,23.2040031273832,2.04519230769231,1.61835,1.4117,1.05602,0.299305,5.3375,5.655,5.9275,6.5275,4.32,4.9,5.1275,5.9
1,20.5,5.1,8.6,10.5075,31.0539414643237,4.35999999999999,434.825,-0.00568260000000001,1.3148,1.405,15.2875,33.5,1.72195,15.145,11,100,100,99.6,100,100,7.29568181818183,8.4775,8.71499999999999,7.9125,6.655,3.91999999999999,4.4,5.065,2.955,4.3125,3.8,5.1775,2.4775,4,5.2,2.5,2.485,4.1,5.1775,100.641175,1.84145,441.9,10.0535,20.4179716869743,1.83681818181819,2.24765,1.7491,1.3784,0.583345,5.31,5.5825,5.9275,6.6,4.32,4.8275,5.1275,5.9
1,21.5,5.0045,8.93999999999999,10.4125,35.9523986440587,3.9,436.3,-0.008517,1.2766,1.2,13.6899999999999,34.5749999999999,1.89425,14.8875,11,100,100,99.6,100,100,7.47145833333334,8.39999999999998,8.6,7.85999999999999,6.57499999999998,3.925,4.435,5.0625,2.8775,4.3125,3.8,5.1775,2.4,4.0775,5.2,2.5,2.385,4.1,5.1775,100.6,3.287,441.22,10.266125,22.76200634476,1.445,1.9918,1.599,1.25296,0.31032,5.2825,5.5825,6,6.6,4.2925,4.8275,5.1275,5.9
1,22.5,4.90525,8.51749999999999,10.963,24.805259061075,4.6,436.84,-0.00697109999999999,1.2142,1.6,14.8925,38.5749999999999,1.25805,14.1675,11,100,100,99.6,100,100,7.17826923076923,7.585,8.33499999999999,7.33499999999999,6.56499999999999,3.9,4.51,4.965,2.7775,4.3,3.8,5.1775,2.3775,4,5.2,2.4825,2.385,4.1,5.1775,100.6102,2.49782499999999,441.4075,10.1856,14.849565806417,1.16923076923077,1.33845,1.0592,0.8457,0.37228,5.355,5.5825,6,6.6,4.365,4.8275,5.1275,5.9
1,23.5,4.67525,8.51999999999999,10.89875,26.1922182994425,4.03999999999996,436.89,-0.00503224999999999,1.252775,1.265,19.76,40.5749999999999,1.426975,12.2,11,100,100,99.6,100,100,6.72590909090909,8.2125,8.3625,7.1,6.255,3.9,4.48999999999999,4.97,2.7775,4.2125,3.8,5.1775,2.3775,4.0775,5.2,2.4825,2.385,4.1,5.155,100.5701,2.148,440.2525,9.99429999999998,13.4727323994945,1.37727272727273,1.537375,1.2710875,1.032775,0.40255,5.355,5.51,5.9275,6.5275,4.365,4.8275,5.1275,5.9
2,0.5,5.1,8.1,9.51965,38.2536842723296,4.5,433.12,-0.00707545,1.33665,1.4,23.585,31.225,2.1267,23.8,11,100,100,99.6,100,100,11.2816666666666,7.135,6.69583333333333,6.35499999999999,5.60500000000001,2.5,3.3,3.5375,1.6,2.3,2.6,3.755,1.4,2.755,3.955,2.255,1.5,2.78,3.655,100.50775,1.6504,440.525,12.878,23.249675088984,1.04842948717949,2.7162,2.2167,1.66075,0.30806,2.4025,2.9275,3.5,4.7,1.1,2.2275,2.9,4.1
2,1.5,5.22424999999999,7.89499999999999,8.9,31.1609967775199,4.58000000000001,432.38,-0.00514915000000001,1.28785,1.5,18.6599999999999,35,3.64254999999999,22.775,11,100,100,99.6,100,100,11.67,6.815,6.6,6.24557692307692,5.32980769230769,2.6,3.3,3.43846153846154,1.6,2.3,2.6,3.7575,1.4,2.8,3.9575,2.1575,1.465,2.7825,3.6575,100.50515,2.778875,440.525,13.37,20.981628365859,1.13423076923077,2.917925,2.153525,1.6519,0.28954,2.375,2.9275,3.5,4.6275,1.1275,2.2,2.9,4.1
2,2.5,5.1425,7.275,8.978475,29.116994091737,4.6,433.375,-0.00389110000000001,1.270275,1.3125,14.875,37.3,4.47999999999998,22,11,100,100,99.6,100,100,11.7120454545454,6.7425,6.6,6.3,5.2,2.6,3.3,3.52909090909091,1.5575,2.3,2.6,3.7575,1.4,2.8,3.9575,2.1575,1.4,2.865,3.6575,100.4891,2.1424,438.16,13.087,18.392646091017,0.74090909090909,2.8773,2.26135,1.6939,0.258735,2.3025,2.9275,3.5,4.6275,1.1275,2.3,2.9,4.1
2,3.5,5.0425,7.21999999999998,8.998425,29.556736,4.04,432.655,-0.003002625,1.252375,1.38249999999999,17.3599999999999,37.5999999999999,4.64499499999997,22.95,11,100,100,99.6,100,100,11.4675,6.84499999999999,6.6,6.4,5.228125,2.6,3.3,3.58458333333333,1.5575,2.3,2.6,3.7,1.4,2.8,3.9575,2.215,1.4,2.865,3.6575,100.508875,2.107,437.74,13.14525,30.1620225864462,0.458749999999999,3.0956,2.32405,1.6492,0.290045,2.275,2.9275,3.5,4.6275,1.1275,2.2275,2.9,4.1
2,4.5,4.92,6.83999999999996,8.985,26.2799630338648,4.5,432.425,-0.0031881,1.3178,1,16.28,37.3,4.97374999999998,21.925,11,100,100,99.6,100,100,11.4542307692308,6.93499999999998,6.62,6.56538461538461,5.0375,2.6,3.3,3.47115384615384,1.5,2.3,2.6,3.7,1.4,2.8,3.9575,2.1725,1.4,2.865,3.6575,100.53305,2.51,436.86,13.204,23.743935765854,0.583461538461538,2.69275,2.02965,1.61755,0.363475,2.2475,2.9275,3.5,4.6,1.1,2.3,2.9,4.1
2,5.5,5.3,7.075,9.15409999999999,22.9170327411629,4.34499999999999,432.555,-0.003774525,1.292,1,14.88,34.3,4.95504999999998,22,11,100,100,99.6,100,100,11.7413636363636,6.8,6.18954545454546,6.44454545454546,5.175,2.575,3.3,3.67409090909091,1.5,2.3,2.6,3.7,1.4,2.8,3.9575,2.0575,1.4,2.7825,3.6,100.565925,2.1639,435.785,13.385,16.394320565982,0.887727272727272,2.93095,2.1683,1.680775,0.317325,2.175,2.8825,3.5,4.6,1.2,2.2275,2.9,4.1
2,6.5,5.1,6.6725,9.2905,22.0653961095868,4.63249999999999,433.245,-0.00322340000000001,1.2633,1.2,26.09,35.3,32.515,41.4499999999999,27,100,100,99.6,100,100,12.11,6.94,6.44000000000001,6.34000000000001,5.021875,2.575,3.3,3.54291666666667,1.5,2.3,2.6,3.7,1.4,2.8,3.9575,1.9575,1.365,2.7825,3.6,100.600875,2.40335,436.8625,13.34,18.2034901135097,4,2.7245,2.0235,1.5535,0.37215,2.22,2.8825,3.5,4.7,1.1,2.2275,2.9,4.1
2,7.5,5.39775,6.56499999999999,9.110075,28.23526620398,5.3,433.2875,-0.00796842499999999,1.2818,1,67.995,78.6499999999999,351.84,146.75,152.7,100,100,99.6,100,100,9.915,6.83499999999998,6.68692307692307,6.4375,4.7375,2.585,3.3,3.51653846153846,1.5,2.3,2.6,3.7,1.4,2.8,3.9575,1.9575,1.365,2.7825,3.6,100.6426,2.25755,438.2,11.582,18.1867773040025,35.2,1.78295,1.39675,1.0453175,0.4504675,2.265,2.8825,3.5,4.7,1.1275,2.2275,2.9,4.1
2,8.5,5.4,6.465,9.2135,48.43874447015,7.6025,432.935,-0.0228682500000001,1.4213,1.2475,188,209.2775,756.535,372.0225,296.85,100,100,99.6,100,100,10.3225,7.34636363636364,7.5,6.9,6.14727272727273,2.5,3.3,3.6475,1.56,2.3,2.6,3.7,1.4,2.8,3.9575,2.0575,1.365,2.7825,3.6,100.6558,2.4368,437.4275,9.86370000000001,39.2402694654037,86.1,1.9547,1.63965,1.3176,0.24015,2.3375,2.855,3.5,4.6,1.1,2.2275,2.9,4.1
2,9.5,5.5375,8.26750000000001,9.2396,65.8053015487198,6.9125,432.21,-0.0657712500000001,1.445025,0.9,305.95,344.45,1097.65,657.815,434,99.9125,100,99.6,100,100,10.805,8.1225,8.295625,8.28625,7.7,2.5,3.3,3.70333333333333,1.5575,2.3,2.6,3.7,1.4,2.8,3.9575,2.33,1.365,2.7825,3.6,100.62665,3.3946,436.025,10.1245,65.951624293425,132.174583333334,2.3132,1.8404,1.40445,0.398255,2.3825,2.855,3.5,4.6,1.1275,2.2,2.9,4.1
2,10.5,5.5,9,9.32835,84.2532333648945,8.18500000000001,431.3,-0.0749975000000001,1.504,0.9,405.1725,431.5,1359,721.42,578.65,99.6,100,99.6,100,100,12.6584615384615,8.90961538461539,9.15230769230769,9.02249999999998,8.27,2.56,3.3,4.00923076923077,1.56,2.3,2.6,3.7,1.4,2.8,3.955,2.67499999999999,1.4,2.78,3.6,100.60435,1.85765,436.12,10.84875,90.1488854337575,167.209230769231,2.575475,2.017125,1.494225,0.49797,2.455,2.8825,3.5,4.6,1.1,2.2,2.8275,4.1
2,11.5,5.5,9.9,9,97.9921861398256,8.92500000000001,430.365,-0.0779787500000001,1.579275,0.925,462.6,481.4,1507.4,889.87,599.8,99.6,100,99.6,100,100,12.6836363636364,9.6,9.9759090909091,9.9,9.23272727272728,2.55749999999999,3.3,3.82840909090909,1.6,2.3,2.6,3.7,1.4,2.8,3.955,3,1.4,2.78,3.6,100.558982216283,2.8825,435.2875,11.12875,118.75981234847,179.25,2.63875,1.8692,1.4838,0.53101,2.5,2.855,3.5,4.6,1.1,2.2275,2.9,4.1
2,12.5,5.50025,11,9.1675,107.4596562089,8.06999999999999,429.2,-0.0718170000000001,1.57615,1.1,475.2,475.475,1503.65,1023.25,611.7,99.6,100,99.6,100,100,12.73875,10.459375,10.8,11.0083333333333,10.375,2.56999999999999,3.3,3.824375,1.8575,2.3,2.6,3.7,1.63,2.8,3.9575,3.5725,1.4675,2.78,3.6,100.54045,2.5682,435.08,11.381,105.037066008562,178.059166666667,2.612125,1.97265,1.502975,0.52117,2.5275,2.8825,3.5,4.6275,1.1,2.2,2.9,4.1
2,13.5,5.39925,11.3725,9.2824,111.160266256125,7.6475,429.41,-0.0666075000000001,1.5506,1.1,415.7,416,1330,758.41,560,99.6,100,99.6,100,100,13.5423076923077,10.9825,11.71,11.6647435897436,10.835,2.6,3.3,3.80288461538462,1.96,2.3,2.6,3.7,1.92,2.8,3.9,4.32,1.57,2.78,3.6,100.4635,2.124,435.98,11.4025,83.3308479889,146.5,2.585425,1.935825,1.4706,0.5500325,2.4825,2.855,3.4275,4.7,1.1,2.2,2.8275,4.1
2,14.5,5.675,11.9,9.20729999999999,93.3776725537879,7.55999999999999,428.2,-0.08512,1.522,1.2,312.17,326,1076.25,754.48,424.775,99.6,100,99.6,100,100,14.1885227272727,11.72,11.9,11.7,10.6822727272727,2.6,3.3,3.82818181818182,2,2.3,2.6,3.7,2.08499999999999,2.8,3.9,4.71999999999999,1.76999999999999,2.78,3.6,100.4347,1.409125,436.8725,10.92,103.84305154228,112.15,2.2721,1.84115,1.40465,0.451835,2.5375,2.855,3.5,4.6,1.1,2.2,2.8275,4.1
2,15.5,5.4,12,9.1967,86.8794849054729,6.60500000000001,428.7325,-0.0692775,1.478375,1.3,217.3625,200.25,745.665,366.225,267.2,99.6,100,99.6,100,100,14.2058333333333,11.6025,11.705,11.3,10.0591666666667,2.5425,3.3,3.62666666666667,1.9,2.3,2.6,3.7,2.10249999999999,2.8,3.9,4.90249999999999,1.84999999999999,2.78,3.6,100.398,1.75675,437.28,11.337,67.80142011792,71.15,2.5497,1.978725,1.550925,0.3156925,2.52,2.855,3.5,4.6275,1.1,2.2275,2.9,4.0275
2,16.5,5.235,11.8,9.1307,61.1684760306622,5.28999999999999,429.6625,-0.040577,1.411,1.4375,94.975,65,312.48,125.26,131.25,99.6,100,99.6,100,100,13.6246153846154,11.015,10.8438461538461,10.3725,9.165,2.6,3.3,3.7375,1.9,2.4,2.6,3.7,2.065,2.8,3.955,4.71999999999999,1.76999999999999,2.78,3.6,100.360624768242,2.537,437.21,11.87,40.116384642521,30.0376923076923,2.33,1.855,1.41,0.21545,2.5475,2.855,3.5,4.6,1.1,2.2,2.9,4.1
2,17.5,5.06,11.05,9.016,39.5542166285966,4.9,429.8,-0.0087768,1.3328,1.69,28.3199999999999,30.975,38.0199999999999,44,27,99.6,100,99.6,100,100,13.5625,10.1290909090909,9.92999999999999,8.93181818181817,7.49204545454546,2.6,3.3,3.71227272727273,1.9575,2.465,2.6,3.7,2.0575,2.8,3.9575,4.3,1.81,2.7825,3.6,100.3851597,2.8202,436.695,12.4565,46.2,3.05,2.3484,1.892625,1.457475,0.2181525,2.6025,2.855,3.5,4.6275,1.1,2.2275,2.8275,4.1
2,18.5,5.1,10.3,9.467825,33.2722407544856,4.5,430.3825,-0.006194925,1.35335,1.3925,23.3175000000001,28.0999999999999,7.25999999999999,31.3399999999999,11,100,100,99.6,100,100,13.3979166666667,9.20291666666666,8.675,7.8,6.8,2.6,3.3,3.79,2.13,2.43,2.6,3.7,1.9575,2.7575,3.9575,3.915,1.74,2.7825,3.6,100.405947836538,2.208575,437.0625,11.34,25.68375,1.61958333333333,2.42,1.914,1.4745,0.25,2.6025,2.7825,3.5,4.6275,1.1275,2.2275,2.9,4.0275
2,19.5,5.19875,9,9.50485,32.151038127616,4.8675,431.29,-0.00844755,1.3665,1.79499999999999,20.8,31,7.01999999999999,26.9,11,100,100,99.6,100,100,13.1032692307692,8.47903846153845,8.37749999999999,7.51076923076922,6.51307692307693,2.6,3.3,3.70076923076923,2.18749999999999,2.46249999999999,2.6,3.7,1.9575,2.8,3.9575,3.715,1.67,2.7825,3.6,100.474,2.8694,436.62,11.77575,35.895997346944,1.34128205128205,2.556,1.8555,1.538,0.3765,2.5575,2.855,3.5,4.6,1.1,2.2,2.9,4.0275
2,20.5,5.0175,9.08249999999999,9.72639999999999,31.84011405385,5.14999999999997,431.82,-0.0036537,1.32885,1.5,17.6,32.125,6.64,29,11,100,100,99.6,100,100,11.8840909090909,8.02386363636364,7.84545454545455,7.30545454545454,6.135,2.6,3.3,3.6690909090909,2.10249999999999,2.49499999999999,2.6,3.7,2.14499999999999,2.8,3.9575,3.5575,1.67,2.7825,3.6,100.508,2.45015,437.3575,11.686,32.4515422858328,1.09227272727273,2.8945,2.1805,1.767,0.3973,2.53,2.855,3.5,4.6,1.2,2.2275,2.8275,4.1
2,21.5,5.205,9.35,10.044,26.6819990390443,5.685,432.0875,-0.006978625,1.3485,1.4,31.44,35,6.485,24.045,11,100,100,99.6,100,100,11.62375,7.41583333333334,7.36416666666667,6.476875,5.44083333333334,2.6,3.3,3.70208333333333,1.88,2.49499999999999,2.6,3.7,2.21749999999999,2.8,3.9575,3.4575,1.81,2.7825,3.6,100.493375,2.606225,437.75,12.13375,38.3319300467379,1,3.084825,2.306575,1.7988,0.519527499999999,2.53,2.9,3.5,4.6,1.1275,2.2275,2.9,4.0275
2,22.5,5.3275,8.89499999999999,9.95,26.3770164318049,5.23999999999999,431.8,-0.0058475,1.3565,1.4,26.7375,33.1,8.83499999999998,24.9074999999999,11,100,100,99.6,100,100,11.4605769230769,7.245,7.10384615384615,6.22846153846154,5.6125,2.6,3.3,3.70153846153846,1.7,2.52749999999999,2.6,3.7,2.21749999999999,2.8575,3.9575,3.3575,1.84999999999999,2.7,3.6,100.506,2.6361,435.7,12.5975,16.0033672258549,1,2.837,2.215375,1.748525,0.30177,2.4575,2.9,3.5,4.6,1.1,2.2275,2.8275,4.1
