DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,NEE_1_1_1,FC_1_1_1,SC_1_1_1,H_1_1_1,LE_1_1_1,G_1_1_1,TS_1_1_1,RH_1_1_1,PA_1_1_1,CO2_1_1_1,VPD_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1
4,3.25,0.2255,6.7405,1.562,1.69,0.922,0.172,-17.3995,0.1365,-3.7385,9.081,81,101.3,405.5615,1.845,-43.745,0,0,1.5,323.9,344.9
4,3.75,0.23,6.6835,1.5,1.583,0.951,0.1985,-17.018,0.2635,-3.782,9.01,82,101.3,405.302,1.71,-44.05,0,0,1.672,322.7,345.3
4,4.25,0.2185,6.651,1.528,1.561,0.889,0.239,-15.887,0.076,-3.8235,8.964,82.9,101.3,405.632,1.61,-42.66,0,0,1.59,321.5,344.6
4,4.75,0.217,6.52,1.482,1.692,1.072,0.186,-17.419,0.469,-4.012,8.8855,83.3,101.3,406.126,1.545,-43.5,0.0615,0,1.6,322.5,343.6
4,5.25,0.235,6.447,1.53,1.669,1.048,0.072,-14.783,0.5205,-3.7855,8.82,83.75,101.3,406.354,1.47,-37.23,4.25,2,2.1,322.4,344.1
4,5.75,0.285,6.5785,1.553,1.4555,1.243,-0.026,-8.646,1.316,-3.7765,8.7775,83.35,101.4,405.749,1.54,-15.08,44.88,22.36,4.929,323.8,344.8
4,6.25,0.352,6.9335,1.57,1.017,1.323,-0.444,1.384,6.1975,-3.943,8.821,82.6,101.4,405.7435,1.7,11.245,159.05,83.45,13.1,327.1,347.2
4,6.75,0.447,7.895,1.818,0.723,1.479,-0.883,25.205,16.7715,-3.441,8.916,78.9,101.4,405.356,2.295,52.575,309.7,162,22.85,326.9,353.1
4,7.25,0.5265,9.035,2.1705,-0.383,0.925,-1.323,81.457,43.2335,-3.1875,9.0625,73.925,101.4,402.523,3.04,119.6,512.5,257.05,32.8,327,360.3
4,7.75,0.612,9.86,2.3825,-0.951,0.2515,-1.299,137.0555,52.41,-2.436,9.2115,65.5,101.4,399.952,4.105,185.05,690.45,344.65,43.67,330.7,365.6
4,8.25,0.656,10.805,2.5975,-1.244,-0.037,-1.093,187.059,63.1365,-1.422,9.4775,59.02,101.4,398.287,5.14,255.6,854.75,421.1,52.315,334,371.65
4,8.75,0.688,11.6,2.7795,-0.842,0.0345,-0.815,226.336,65.91,-0.2175,9.721,54.315,101.4,396.805,5.81,327,1044.7005,511.35,60.5,338.1,380.6
4,9.25,0.696,12.2,2.8765,-1.1555,-0.176,-0.715,262.393,82.0485,0.8715,10.156,50.53,101.301,395.871,6.67,389.6,1208,595.25,66.15,336.5,385.45
4,9.75,0.733,13.06,2.917,-0.983,-0.301,-0.569,292.878,73.42,2.622,10.565,48.69,101.301,395.511,7.24,439.3,1327.05,658.1,75.1,338.4,394.8
4,10.25,0.7615,13.675,2.9465,-0.946,-0.345,-0.569,311.849,83.723,4.5615,10.894,46.4,101.3,394.74,7.9,462.9,1393.9,687.3,77.65,341.55,397.15
4,10.75,0.735,13.96,2.9955,-1.019,-0.255,-0.4645,334.4525,80.063,6.317,11.1585,43.64,101.3,394.208,8.575,495.6,1466.5,725.65,81.75,344.65,401.5
4,11.25,0.754,14.315,3.1055,-0.8285,-0.4275,-0.385,344.598,78.05,8.123,11.438,40.945,101.2,393.582,9.105,507.4,1499.4,736.2,85.3,347.6,404.5
4,11.75,0.76,14.805,3.117,-0.746,-0.28,-0.406,343.016,96.366,9.9985,11.7485,39.505,101.2,393.447,9.83,514.1505,1531,745.9,86,349.85,408.6
4,12.25,0.777,15.22,3.16,-0.389,0.01,-0.2855,337.986,79.533,11.4865,11.9365,38.36,101.2,393.2415,10.285,506.2,1505,744.6,85.4,349.3,408.65
4,12.75,0.7825,15.535,3.2395,-0.178,0.131,-0.2655,326.844,83.474,12.672,12.081,37.37,101.2,393.21,10.385,487.55,1485.1,726.65,82.3,347.6,412.95
4,13.25,0.774,15.675,3.12,0.114,0.173,-0.233,313.853,77.646,13.387,12.1845,36.69,101.101,393.035,10.775,479.3,1439.45,705.5,82.15,346.4,413.2
4,13.75,0.7725,15.835,3.2985,0.097,0.1985,-0.196,297.102,78.2475,13.6065,12.349,35.49,101.1,392.74,11.01,437.25,1358,672.35,75.95,344.05,411.3
4,14.25,0.79,16.0955,3.204,0.2625,0.4145,-0.124,254.082,67.476,13.859,12.501,35.125,101.1,392.6305,11.25,395.4,1256.5,618.3,71.4,346.55,411.25
4,14.75,0.793,16.07,3.2,0.3565,0.415,-0.0585,222.843,64.77,13.7705,12.495,34.89,101.1,392.672,10.93,327,1082.3,532.5,66.9,345.6,409
4,15.25,0.745,16.16,3.146,0.6655,0.656,-0.006,175.739,57.812,13.8955,12.4775,35.62,101.1,392.5455,11.26,268.7,907.1,448.1,60.665,347,408.4
4,15.75,0.736,16.08,3.063,0.875,0.848,0.027,133.867,45.233,13.0965,12.4125,36.03,101.1,392.809,11.07,200.8,781,391.7,51.625,344.2,405
4,16.25,0.7,15.67,3.056,1.1205,0.922,0.176,85.863,42.198,12.212,12.311,38.09,101.1,392.7855,10.75,128.6505,604.55,297.7,40,342.2,402.3
4,16.75,0.666,15.265,2.768,1.3845,1.0695,0.2945,49.002,33.184,10.926,12.141,40.045,101.1,393.012,10.055,46.58,441.55,224.65,30.815,340,395.3
4,17.25,0.6015,14.96,2.717,1.58,1.1445,0.287,11.327,23.65,9.7115,11.9875,41.94,101.1,393.312,9.75,-0.331,275.2,139.3,19.1,334.9,392.9
4,17.75,0.5005,14.34,2.4625,1.954,1.375,0.551,-4.892,9.98,8.271,11.7925,44.295,101.1,393.612,8.495,-29.535,132.05,68.69,10.2,333.8,385.6
4,18.25,0.427,13.58,2.0665,2.4175,1.44,0.8215,-17.335,6.478,6.7155,11.589,47.465,101.2,394.706,7.43,-49.84,35.1,17.6,3.4,332,379.8
4,18.75,0.395,12.485,1.934,2.4515,1.276,0.909,-21.246,3.667,5.214,11.37,52.895,101.2,395.497,6.265,-57.045,2.1,0.9075,1.47,331,371.1
4,19.25,0.34,11.65,1.8175,2.403,1.41,0.8285,-18.752,1.465,3.835,11.19,56.95,101.2,396.618,5.415,-55.85,0,0,1.48,327.9,366.2
4,19.75,0.342,10.69,1.799,2.355,1.379,0.773,-20.425,1.9675,2.71,11.0015,61.4,101.2,397.355,4.89,-54.86,-0.056,0,1.53,327.2,362.8
4,20.25,0.325,10.21,1.8205,2.187,1.367,0.587,-21.7775,1.14,1.634,10.8345,64.14,101.2,398.388,4.195,-55.745,-0.0265,0,1.6,329.5,360.7
4,20.75,0.323,9.77,1.8365,2.182,1.434,0.5,-23.36,1.432,0.8795,10.66,66.05,101.3,399.312,3.755,-55.195,0,0,1.68,328.9,359.7
4,21.25,0.315,9.415,1.8215,1.9745,1.316,0.492,-20.286,0.7695,0.2165,10.476,68.2,101.3,399.828,3.505,-53.525,0,0,1.701,329,358.1
4,21.75,0.309,9.19,1.7715,1.9415,1.23,0.365,-21.74,1.37,-0.3515,10.39,70.55,101.3,400.838,3.235,-51.755,0,0,1.72,326.5,356.8
4,22.25,0.286,8.895,1.718,2.0135,1.239,0.398,-20.377,0.5915,-0.778,10.259,72.85,101.3,401.579,3.05,-50.25,0,0,1.778,326.8,355.7
4,22.75,0.282,8.465,1.6755,1.817,1.2375,0.307,-20.9005,0.3315,-1.345,10.1285,73.4,101.3,401.931,2.94,-51.17,0,0,1.7595,327,352.8
4,23.25,0.262,8.205,1.6055,1.892,1.083,0.347,-19.7115,0.4,-1.749,9.97,74.9,101.3,402.9475,2.83,-50.67,0,0,1.7485,327.4,350.5
4,23.75,0.261,8.02,1.6655,1.7455,1.0885,0.3075,-18.149,0.431,-2.079,9.8225,75.75,101.3,403.54,2.75,-49.845,0,0,1.8,325.7,350.7
5,0.25,0.2085,12.2,1.1765,3.44,2.05,0.4785,-16.007,0.478,-0.159,13.86,85.45,101.3,407.74,2.145,-41.44,-0.055,0,1.5,359.3,376.35
5,0.75,0.198,11.9,1.18,3.4265,1.87,0.337,-13.7545,0.536,-0.2815,13.7865,86.15,101.3,409.0425,1.975,-41.755,-0.035,0,1.584,356.6,374.6
5,1.25,0.19,11.72,1.166,3.363,1.909,0.4145,-13.32,0.635,-0.4395,13.7065,87.05,101.3,409.5715,1.81,-40.69,-0.0325,0,1.485,358.55,374.55
5,1.75,0.1905,11.575,1.1575,3.347,1.93,0.3905,-14.01,0.7915,-0.6175,13.6275,87.96,101.3,411.04,1.74,-40.12,-0.027,0,1.5,358.35,375.4
5,2.25,0.192,11.55,1.1455,3.61,2.193,0.3625,-14.506,0.7765,-0.7165,13.525,88.6,101.3,412.4095,1.665,-40.935,-0.026,0,1.339,357.2,375.65
5,2.75,0.198,11.465,1.158,3.392,2.262,0.423,-12.8915,0.864,-0.8975,13.446,89.275,101.3,412.925,1.54,-39.875,-0.0155,0,1.3035,358.4,374.85
5,3.25,0.1895,11.325,1.1945,3.262,2.143,0.302,-13.594,0.839,-0.932,13.376,89.8,101.3,414.2535,1.465,-36.015,-0.017,0,1.277,360.6,374.35
5,3.75,0.188,11.34,1.1575,3.328,1.929,0.359,-13.5275,1.13,-0.9985,13.33,89.85,101.301,416.04,1.425,-36.39,-0.0115,0,1.151,360.65,373.65
5,4.25,0.1945,11.11,1.1165,3.07,1.873,0.2535,-13.674,0.864,-1.1205,13.2405,89.95,101.301,416.117,1.445,-35.005,0.1155,0.0155,1.2,361.25,374.95
5,4.75,0.2065,11.02,1.148,2.631,1.6425,-0.033,-10.7575,0.708,-1.2205,13.1725,89.95,101.3505,415.617,1.41,-30.605,7.75,3.75,2.1,361.6,373.55
5,5.25,0.242,11.245,1.122,1.1125,1.6045,-0.48,-5.1265,2.198,-1.381,13.0935,89.95,101.4,414.506,1.395,-10.68,53.5,26.33,5.2,362,374.5
5,5.75,0.303,11.95,1.194,0.223,1.5745,-1.314,4.5455,7.4935,-1.322,13.1135,89.65,101.4,412.472,1.535,17.515,157.7,81.2,10.12,361.25,377.9
5,6.25,0.3765,12.695,1.2875,-1.9035,0.1745,-1.627,22.161,23.108,-1.1675,13.178,87.45,101.4,408.781,1.945,54.21,265.15,135.4,15.645,360.45,379.6
5,6.75,0.4495,13.405,1.4125,-3.857,-0.813,-2.399,50.172,53.7485,-0.841,13.275,81.9,101.4,404.478,2.755,106.15,426.9,208.7,28.51,361.1,383.45
5,7.25,0.468,14.315,1.644,-5.4065,-3.307,-2.0785,87.8345,74.081,-0.2365,13.4565,77.105,101.4,400.4155,3.88,166.1,631.85,299.35,38.63,363,390.4
5,7.75,0.523,15.185,1.7015,-6.151,-4.239,-1.577,128.8185,99.806,0.3715,13.6675,69.7,101.4,396.6965,5.24,244.2,815.4,399.4,44.72,363.7,395.4
5,8.25,0.542,16.005,1.853,-6.6585,-4.948,-1.308,169.443,114.855,1.494,13.775,65.75,101.4,394.224,6.775,318.6,1002,489.3,56.32,366.9,402.35
5,8.75,0.544,16.815,1.8955,-6.6845,-5.366,-1.006,193.982,129.4295,2.5315,13.944,62.09,101.4,392.1,7.89,398.45,1148.4,561.8,63.85,369.45,406.85
5,9.25,0.5605,17.405,1.9485,-6.491,-5.577,-0.818,222.098,141.116,3.8645,14.1165,57.82,101.3505,390.709,8.775,459.1,1318.5,649.55,73.1,371.7,413.5
5,9.75,0.5925,18.01,1.9555,-6.639,-5.7415,-0.6515,240.934,147.6415,5.0515,14.4165,54.47,101.301,389.9975,9.815,480.4,1353.35,669.15,76.85,373.1,416.65
5,10.25,0.601,18.69,2.039,-6.2955,-5.997,-0.5255,251.726,160.042,6.3465,14.7175,52.3,101.301,389.266,10.69,509.2,1417.45,712.2,79.8,375.6,423.7
5,10.75,0.608,19.28,2.159,-5.8025,-5.4615,-0.489,273.4035,161.788,7.71,15.009,50.035,101.301,388.547,11.545,537.3,1489.7,718,82.65,377.1,428.55
5,11.25,0.641,19.59,2.1885,-5.6835,-4.871,-0.416,272.585,174.3365,9.2945,15.35,48.1,101.3,388.361,12.2,535.2,1488.1,729.75,80.9,379.2,431.85
5,11.75,0.668,20.335,2.2945,-5.069,-4.6835,-0.271,276.275,167.351,10.7405,15.74,46.635,101.25,388.034,13.095,538.5,1502.5,751.25,81.1,380.15,431.85
5,12.25,0.656,20.545,2.3315,-4.6995,-4.516,-0.3075,267.88,164.0705,12.0725,16.01,45.375,101.2,387.805,13.74,525.1,1500,726.75,78.9,380.2,432.85
5,12.75,0.6665,20.985,2.379,-5.0245,-4.61,-0.2675,258.877,169.411,13.0485,16.1755,43.665,101.2,387.2845,14.13,501.5,1442,697.1,77.1,381.5,437.1
5,13.25,0.657,21.125,2.418,-4.743,-4.611,-0.227,242.988,153.199,14.0115,16.339,42.415,101.2,386.9015,14.51,489.55,1392.8,681.2,72.9,381.25,435.35
5,13.75,0.685,21.38,2.451,-4.864,-4.598,-0.17,218.987,158.516,14.0335,16.4215,41.525,101.2,386.508,14.86,442.5,1267.85,617.95,70.5,382.25,434.1
5,14.25,0.687,21.505,2.4295,-4.364,-4.599,-0.061,197.6175,149.038,13.6805,16.4035,42.11,101.101,386.5215,15.205,404.6,1182.35,583.95,62.8,382.9,435.75
5,14.75,0.668,21.605,2.463,-4.38,-4.078,-0.072,177.614,141.0645,13.2375,16.4115,41.44,101.101,386.2105,15.205,372.4,1145.5,565.25,63,381.65,435
5,15.25,0.6515,21.605,2.35,-2.825,-2.65,0.0535,135.269,124.78,13.0465,16.401,41.95,101.101,386.144,15.35,301.35,997.75,492.25,55.405,378.9,432.8
5,15.75,0.6405,21.485,2.342,-2.229,-2.393,0.113,106.1665,109.098,12.7875,16.2965,42.965,101.101,385.855,15.045,238.3,879.05,429.25,48,375.15,430.2
5,16.25,0.624,21.105,2.284,-1.1545,-1.4265,0.2055,65.4825,86.781,12.2275,16.133,44.06,101.101,385.999,14.76,162.35,667.7,333.9,37.43,371.25,426.75
5,16.75,0.578,20.695,2.232,-0.222,-0.4195,0.306,35.234,75.8415,11.1555,16.0225,45.695,101.2,386.4175,13.575,106.25,518.5005,254.4,29.76,370.3,423.95
5,17.25,0.528,20.13,2.0925,0.953,0.388,0.437,6.982,52.819,10.0825,15.8745,48.295,101.2,386.88,12.555,22.78,361.25,183.15,23.54,367.3,421.25
5,17.75,0.456,19.345,1.915,1.959,1.128,0.668,-7.162,29.196,8.8935,15.6585,52.6,101.2,388.299,11.16,-4.9915,218.95,110.1,13.2,365.8,414.8
5,18.25,0.396,18.44,1.727,2.8745,1.6295,0.9635,-15.511,15.136,7.9815,15.444,56.65,101.2,389.497,9.83,-28.38,102.25,51.54,7,366.15,408.85
5,18.75,0.341,17.33,1.5285,3.757,2.237,1.3045,-19.375,8.84,6.8255,15.275,60.705,101.3,391.4405,8.29,-45.345,28.79,13.7,2.6,362.65,402.6
5,19.25,0.298,16.41,1.4465,4.484,2.502,1.366,-20.035,4.669,5.667,15.15,64.23,101.3,393.304,7.075,-52.545,2,0.864,1.4,361.4,396
5,19.75,0.29,15.655,1.4165,4.061,2.376,1.215,-19.036,4.3505,4.6935,15.035,68.06,101.3,396.372,5.94,-51.345,0,0,1.407,359.25,393.8
5,20.25,0.293,15.04,1.378,4.231,2.7385,1.103,-20.814,1.97,3.8795,14.88,71.1,101.3,397.9135,5.11,-51.19,-0.1,-0.001,1.5,358.7,391.25
5,20.75,0.2785,14.405,1.409,3.825,2.605,0.9725,-21.081,2.118,3.148,14.73,72.9,101.301,399.881,4.49,-49.12,-0.1,-5e-04,1.6,358.9,388.6
5,21.25,0.2625,14.025,1.3805,3.846,2.301,0.7665,-20.182,1.271,2.4775,14.6065,75.35,101.3505,401.3075,3.805,-48.745,-0.093,0,1.5215,359.25,385.95
5,21.75,0.248,13.605,1.3285,3.589,2.331,0.665,-18.516,0.589,1.8955,14.4635,77.9,101.3505,402.485,3.465,-45.3,-0.0845,0,1.532,358.2,383.95
5,22.25,0.236,13.175,1.313,3.8005,2.407,0.674,-16.445,1.205,1.4415,14.3455,80.45,101.4,403.6635,3.135,-42.75,-0.071,0,1.415,357.55,381.95
5,22.75,0.227,12.825,1.259,3.764,2.4,0.6075,-15.323,1.0395,1.009,14.266,82,101.3505,405.549,2.885,-43.435,-0.0635,0,1.407,360.05,381.25
5,23.25,0.212,12.665,1.173,4.067,2.302,0.5525,-16.128,0.554,0.5505,14.18,83.87,101.301,409.045,2.54,-42.145,-0.0575,0,1.5,360.3,378.3
5,23.75,0.2205,12.395,1.218,3.477,2.317,0.5185,-15.988,0.536,0.2455,14.1015,84.45,101.3,408.689,2.345,-43.2,-0.061,0,1.485,360.5,377.3
6,0.25,0.203,17.875,1.126,5.232,2.814,1.145,-15.604,0.108,1.8255,18.5875,87.2,101,412.921,2.52,-41.035,-0.0245,-0.004,1.5,378.7,404.65
6,0.75,0.199,17.775,1.12,4.591,2.716,0.842,-13.499,0.291,1.631,18.451,87.6,101.05,415.342,2.43,-40.395,-0.0135,-0.0035,1.5,379.3,402.5
6,1.25,0.1795,17.65,1.091,4.315,2.428,0.711,-12.7805,-0.1255,1.4605,18.3715,88.5,101,417.453,2.315,-39.235,-0.021,-0.005,1.5,377.45,401.1
6,1.75,0.171,17.465,1.0535,4.453,2.4835,0.613,-12.49,0.344,1.243,18.314,89.4,101.1,418.606,2.19,-39.165,-0.0155,-0.0015,1.5,376.7,400.2
6,2.25,0.172,17.185,1.036,4.6135,2.333,0.642,-11.515,0.142,1.0355,18.229,89.85,101.05,419.996,1.95,-38,-0.0135,-0.0035,1.5,377.65,397.6
6,2.75,0.162,17.07,1.022,5.68,2.5455,0.889,-10.862,0.155,0.814,18.192,90.8,101.1,421.493,1.89,-37.24,-0.007,0,1.3305,375.3,396.45
6,3.25,0.156,16.92,1.079,5.0105,2.5285,0.6535,-10.7215,0.2285,0.5475,18.1175,91.345,101.1,422.805,1.75,-36.33,-0.008,0,1.3415,377.15,396.2
6,3.75,0.1675,16.815,1.0575,4.7995,2.721,0.453,-12.479,0.133,0.4625,18.07,91.5,101.1,424.513,1.61,-36.43,0,0,1.3,379.8,396
6,4.25,0.1705,16.755,1.091,4.085,2.912,0.432,-11.4985,0.196,0.3625,17.9935,91.55,101.1,424.794,1.61,-33.81,1.9275,0.9,1.6,379.6,394.9
6,4.75,0.192,16.79,1.075,3.307,2.599,-0.1615,-8.92,0.4065,0.29,17.927,92,101.1,425.459,1.545,-24.695,27.7,13.315,3.9405,378,396.2
6,5.25,0.231,17.05,1.061,0.999,1.6115,-0.989,-3.28,2.3575,0.132,17.9225,91.9,101.1,422.8215,1.575,1.7605,102.9,51.52,9.495,379.55,397.7
6,5.75,0.289,17.685,1.0835,-2.021,0.6625,-2.373,7.2965,10.604,0.2385,17.9415,90.9,101.1,417.713,1.885,37.43,208.7,103.2,16.055,380.15,401.2
6,6.25,0.346,18.565,1.225,-6.58,-2.14,-3.318,26.4115,34.1875,0.4865,18.0065,89.05,101.1005,410.154,2.53,83.85,357.15,175.2,26.14,381,406.3
6,6.75,0.394,19.425,1.353,-10.427,-6.296,-3.56,52.8975,72.582,0.903,18.161,82.85,101.101,404.743,3.82,143.4,537.55,264.8,36.1,385.65,413.05
6,7.25,0.445,20.51,1.505,-12.986,-9.538,-3.2035,78.54,125.1715,1.6405,18.3535,78.5,101.101,398.192,5.325,222.25,735.9,361.05,45.32,388.65,420.45
6,7.75,0.4625,21.52,1.638,-14.182,-11.824,-2.2625,94.516,167.88,2.3285,18.4845,73,101.101,392.816,6.84,297.55,891.8,434.8,51.94,390.65,426.85
6,8.25,0.467,22.355,1.696,-15.416,-13.898,-1.932,117.04,209.8385,3.285,18.629,68.895,101.1,389.406,8.51,372.75,1065.95,520.3005,58.62,392.75,434.3
6,8.75,0.512,22.825,1.7615,-16.973,-14.817,-1.3435,139.486,220.746,4.12,18.801,64.4855,101.1,387.0395,10.045,436.5,1228.8,592.9,65.6,394.05,441.2
6,9.25,0.5155,23.705,1.7765,-17.7165,-16.364,-1.0945,161.533,266.52,5.11,18.9925,61.315,101.1,385.175,11.355,489.15,1373.4,659.3,72.5,397.35,444.9
6,9.75,0.52,24.185,1.794,-17.4955,-16.256,-0.854,172.358,294.857,6.097,19.1915,58.135,101.1,383.364,12.89,535.85,1464.85,711.55,77.75,401,450.4
6,10.25,0.555,24.615,1.8935,-17.328,-16.449,-0.6475,180.2055,305.6495,6.759,19.436,56.025,101.05,382.29,13.885,563.9,1548.3,747.8,82.05,403.8,455.1
6,10.75,0.563,25.04,1.8905,-17.585,-17.031,-0.527,182.7545,298.2725,7.6845,19.6515,53.38,101,381.615,15,568.65,1548.3,754.45,84.2,406.1,458.1
6,11.25,0.55,25.37,1.9765,-16.8875,-16.243,-0.412,194.615,323.095,8.5505,19.9325,52.555,101,381.038,16.145,593.8,1580.5,772.9,85.6,405,459.4
6,11.75,0.575,25.565,2.021,-17.59,-16.863,-0.3785,200.2805,325.521,9.452,20.2725,50.815,101,380.53,16.81,586.9,1561,766.5,83.9,409.2,460.9
6,12.25,0.5915,25.985,2,-16.473,-16.039,-0.315,173.638,312.587,10.2205,20.4035,49.3,101,379.7,17.5,565.8,1513,737.6,85.7,411.4,461.8
6,12.75,0.5965,26.535,2.1535,-16.267,-16.165,-0.2145,164.5315,299.5235,11.0865,20.585,48.13,101,379.5865,18.53,542.65,1448.6,705.6,79.4,411.4,465.7
6,13.25,0.5935,26.415,2.0895,-15.4655,-15.308,-0.148,148.6545,304.846,11.9125,20.6495,46.94,100.9,379.312,18.655,517.0505,1407,683,74,412.1,466.4
6,13.75,0.578,26.72,2.102,-14.259,-14.159,-0.18,137.753,303.749,12.1905,20.598,47.22,100.9,378.744,18.685,496.9,1369,670.6,72.8,410.4,465.9
6,14.25,0.585,26.86,2.1075,-13.3395,-12.9555,-0.162,122.0585,280.4865,12.0405,20.681,47.515,100.9,378.539,18.925,447.25,1256.3,620.65,66.74,410.4,464.2
6,14.75,0.592,27.035,2.1135,-12.406,-12.0385,-0.1115,95.601,258.947,11.82,20.68,47.855,100.9,378.084,18.83,382.1,1168.35,564.35,64.151,408.7,462.5
6,15.25,0.568,26.79,2.068,-11.672,-11.3865,-0.068,72.651,232.261,11.7795,20.695,48.275,100.9,378.142,18.73,310.15,994.65,487.7,55.74,408.8,462.2
6,15.75,0.583,26.495,2.1055,-9.421,-9.449,0.062,55.357,201.492,11.652,20.6535,49.885,100.9,378.365,18.14,262.2,850.8,412.2,48.9,408.3,461.1
6,16.25,0.564,25.98,2.048,-7.707,-7.759,0.16,40.041,174.098,11.4415,20.64,50.935,100.9,378.178,16.725,205,745.55,362.3,42.66,404.1,457.8
6,16.75,0.517,25.745,1.9825,-5.88,-6.107,0.1815,16.794,140.0185,10.798,20.5445,52.82,100.9,378.519,16.06,122.1,605.4,295.9,36.6,403.5,452.7
6,17.25,0.48,25.36,1.866,-3.428,-3.594,0.419,4.675,100.315,10.1325,20.45,55.515,100.9,378.96,15.165,45.99,464.5,227.7,28.2,401.1,449.6
6,17.75,0.442,25.005,1.758,-0.3,-1.026,0.7725,-7.073,55.2305,9.474,20.326,57.875,100.9,379.56,13.95,28.875,284.3,139.6,17.961,399.1,446.6
6,18.25,0.337,24.195,1.557,1.534,0.2695,1.031,-14.527,30.652,8.856,20.166,60.61,101,381.323,12.375,-5.4085,184.3,93.7,11.682,396.5,440.2
6,18.75,0.285,23.41,1.467,3.5475,1.4275,1.423,-17.246,13.43,8.1495,20.013,63,101,383.457,10.79,-28.78,78.5,37.8,5.3,391.2,433.4
6,19.25,0.253,22.22,1.313,4.886,2.51,1.8475,-18.439,5.7465,7.277,19.871,66.675,101,386.255,9.37,-41.16,16.8,7.5,1.7,388.4,425.7
6,19.75,0.26,21.43,1.317,5.783,2.9815,1.9985,-18.477,2.157,6.3135,19.75,70.75,101,389.406,7.74,-46.365,0.8,0.3,1.306,385.2,421.5
6,20.25,0.2325,20.695,1.3825,6.002,3.089,1.7705,-17.3475,1.6565,5.474,19.615,74.4,101,393.414,6.345,-46.505,-0.1,-0.014,1.5,383.7,417.6
6,20.75,0.235,20.25,1.3165,5.739,3.1545,1.6105,-17.9745,1.397,4.628,19.4555,76.25,101,395.757,5.445,-45.91,-0.0955,-0.024,1.563,381.5,415.9
6,21.25,0.2365,19.9,1.302,5.89,3.3185,1.434,-18.291,1.168,4.022,19.307,78.67,101,398.136,4.8,-44.59,-0.09,-0.0115,1.59,378,412.9
6,21.75,0.232,19.52,1.289,5.533,3.166,1.264,-17.769,0.286,3.5255,19.205,80.9,101.05,402.58,4.245,-42.96,-0.071,-0.0065,1.59,379.9,410.9
6,22.25,0.233,19.065,1.2725,5.2805,3.0815,1.148,-16.817,0.356,3.0865,19.0955,82.5,101.05,402.99,3.675,-43.925,-0.06,-0.005,1.6,379.2,408.9
6,22.75,0.2155,18.64,1.268,5.781,2.928,0.946,-18.21,0.4465,2.7915,19.02,84.15,101.05,405.405,3.275,-42.615,-0.044,-0.0055,1.6,377.8,407
6,23.25,0.205,18.535,1.21,5.36,3.138,0.997,-17.04,0.139,2.412,18.9045,85.7,101,408.501,2.95,-41.265,-0.0425,-0.0055,1.61,377.6,405.5
6,23.75,0.198,18.15,1.137,5.109,2.8215,1.051,-16.231,0.556,2.0205,18.7865,86.9,101,411.167,2.72,-41.225,-0.0235,-0.0045,1.5785,377.5,405.2
7,0.25,0.196,21.035,1.143,6.0845,2.7245,0.738,-16.3865,-0.071,1.6965,21.636,87.55,101.101,410.0705,3.125,-39.41,-0.0915,-0.012,1.6,393.15,417.4
7,0.75,0.195,20.95,1.1145,5.468,3.084,0.7885,-16.0375,0,1.509,21.526,87.975,101.101,412.6525,3.005,-38.615,-0.0635,-0.007,1.532,391.65,416.4
7,1.25,0.179,20.87,1.1235,5.622,3.1425,0.959,-14.572,0.016,1.316,21.431,88.77,101.1005,414.18,2.76,-37.77,-0.0785,-0.011,1.5,391.45,415.9
7,1.75,0.185,20.66,1.131,5.129,2.997,0.7465,-14.921,0.174,1.089,21.35,89.3,101.1,416.871,2.66,-36.425,-0.063,-0.011,1.5,392.1,416.1
7,2.25,0.172,20.58,1.0595,5.041,2.6045,0.7695,-12.7335,0.1945,0.941,21.2765,89.78,101.1,419.163,2.465,-36.36,-0.0655,-0.01,1.5,391.1,415.65
7,2.75,0.164,20.54,1.0545,5.353,3.074,0.937,-13.337,0.012,0.784,21.2075,90.35,101.1,421.6075,2.315,-34.52,-0.0525,-0.009,1.4,392.75,414.4
7,3.25,0.172,20.35,1.011,5.752,2.974,0.7715,-12.749,0.257,0.616,21.167,90.5,101.1,422.436,2.22,-33.495,-0.0625,-0.01,1.396,392.2,413.9
7,3.75,0.167,20.16,1.0535,5.782,2.916,0.764,-12.959,0.446,0.533,21.1285,90.75,101.1,425.326,2.085,-35.295,-0.0385,-0.0055,1.4,392.85,413.55
7,4.25,0.179,20.075,0.999,4.819,2.885,0.756,-12.57,0.35,0.414,21.06,91.25,101.1,426.6755,2.02,-34.555,0.2095,0.1,1.4,392.9,412.8
7,4.75,0.178,20.095,1.0055,3.9295,2.381,0.307,-9.764,0.778,0.305,21.01,91.35,101.101,427.22,1.94,-29.585,10.035,4.5,2.385,392.65,413.25
7,5.25,0.206,20.19,1.0225,1.303,2.1195,-0.5785,-3.71,1.757,0.2495,20.995,91.55,101.1005,424.957,1.99,-10.73,60.75,29.65,6.45,391.65,414.35
7,5.75,0.266,20.635,0.997,-1.08,1.292,-1.996,7.131,11.365,0.4325,20.99,91.2,101.101,421.951,2.185,22.995,161.35,80.5,13.14,391.4,416.85
7,6.25,0.3215,21.145,1.0815,-5.3895,-1.7685,-3.3205,28.7825,44.577,0.657,21.0025,88.55,101.2,415.963,2.83,68.265,307.3,152.55,22.88,396.5,420.75
