DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1
4,16.25,430.467,4.6028,430.208375,4.5063,2051.8731,430.51685,4.67715,430.203625,4.321875,2051.43215,430.544625,4.679475,430.185725,4.39475,2049.60925,445.657125,4.5585,443.39045,4.5605,3572.7837,11.84905,-2.4508,0.3243,428.559625,5.2339,0.2546,0.112375,0.23475,1.88445,0.9935,0.48105,37.670575,2.1605,0.9209,11.05725,9.98175,-3.077375,-1.4255,-1.93660000000001,-2.87225,103.8186,91.059,1.0957,-0.3525,-2.17600000000001,-4.52400000000001,375.7375,541.19,475.675,383.63625,298.3125,311.7625,156.93125,300.44,303.065,1051.2775,1031.0735,1073.8445,871.029,941.13275,2.0975,6.07775,39.518,-9.76725,-9.66535,-9.2312,-9.5273,-9.43185,-9.3816,-8.815475,-8.6438,-9.62495,-9.63825,-8.972,-8.874125,-8.9452,-7.7902,-9.60765,-9.368,-8.865025,-9.187775,-9.128325,-9.31595,-9.9438,-9.6961,-9.1743,-10.3447,-11.1995,-10.1034,-10.10355,-10.00755,-10.0615,-9.44375,-9.48765,-10.85245,-10.19805,-10.51665,-10.02835,-10.2197,-9.81635,-9.440475,-8.945975,1.3739,1.5307,0.69125
4,16.75,430.54125,4.773075,430.1884,4.3888,2052.2231,430.594875,4.839125,430.27405,4.4026,2062.15315,430.66735,4.7536,430.2612,4.4432,2052.41315,445.838625,4.701975,442.8734,4.738,3372.5772,12.198625,-2.432625,0.2975,428.705975,5.193925,0.277925,0.11775,0.29175,1.75775,0.99325,0.464,29.8405,1.9949,1.0085,11.246,10.17,-3.25320000000004,-2.14075,-2.21235,-2.753625,103.8232,91.67075,1.11075,-0.443000000000001,-2.31500000000002,-4.43075000000001,327.8375,498.4025,445.93,360.019,299.4,311.33,109.367,300.9175,303.3025,972.45575,958.8895,985.61875,790.13625,840.768,1.75575,5.411,36.35425,-9.7726,-9.6619,-9.227575,-9.52485,-9.4326,-9.38085,-8.8146,-8.643225,-9.6114,-9.615975,-8.97,-8.8734,-8.9441,-7.7902,-9.60645,-9.3712,-8.867175,-9.1866,-9.12575,-9.315225,-9.94095,-9.693775,-9.1729,-10.33735,-11.2029,-10.100775,-10.1022,-10.00595,-10.060525,-9.443025,-9.48765,-10.84805,-10.192525,-10.52035,-10.02265,-10.220375,-9.8145,-9.4399,-8.946025,1.4306,1.590125,0.68725
4,17.25,430.6891,4.49235,430.2436,4.58,2051.610125,430.83775,4.483275,430.26905,4.5494,2055.00985,430.802275,4.53375,430.3388,4.537525,2059.605,445.887,4.985,442.54055,4.765025,3407.6368,11.552875,-2.6355,0.36425,428.709325,5.008,0.2464,0.1135,0.255,1.856775,0.92075,0.456375,26.9793,2.0426,0.958,10.71575,9.73649999999999,-3.14702500000001,-2.563125,-2.38965,-2.881,103.8187,92.68,0.988224999999999,-0.774250000000002,-2.22200000000002,-4.36200000000001,304.94,445.873,418,332.507,297.51,309.67,114.6305,302.1075,305.18,881.688,882.67525,894.6725,723.907,779.122,1.559,4.8445,31.56275,-9.77795,-9.658,-9.223225,-9.51945,-9.43335,-9.379375,-8.815,-8.64365,-9.5882,-9.612175,-8.970475,-8.872675,-8.9441,-7.7902,-9.609675,-9.37395,-8.868325,-9.1869,-9.122625,-9.3152,-9.939275,-9.6921,-9.1729,-10.33055,-11.2064,-10.102525,-10.1022,-10.006825,-10.060225,-9.4424,-9.487,-10.8486,-10.19165,-10.522975,-10.018,-10.2212,-9.8143,-9.43925,-8.94555,1.443625,1.5977,0.684649999999999
4,17.75,430.9585,4.3735,430.298475,4.632825,2050.339125,430.924075,4.45055,430.3821,4.59875,2052.410625,430.769,4.392,430.394,4.254,2057.146,446.2896,4.7408,442.6238,5.1088,3457.039375,11.1333,-2.6573,0.3123,428.702825,5.3344,0.25875,0.1113,0.277625,1.551625,0.9087,0.45495,21.69525,1.798,0.95345,10.527,9.4995,-3.59100000000004,-2.51175,-2.7161,-3.52920000000001,103.8028,93.585,1.0872,-1.26775,-2.20700000000003,-4.30700000000001,260.58,395.58875,365.055,294.0325,294.93,304.91,67.357,302.225,304.2875,767.2165,780.2095,796.712,630.797,671.883,1.254,4.0515,26.112,-9.78275,-9.65775,-9.219325,-9.517025,-9.4341,-9.3778,-8.815175,-8.64355,-9.57415,-9.6038,-8.968,-8.87195,-8.945,-7.790875,-9.61815,-9.37715,-8.870475,-9.1862,-9.1223,-9.3159,-9.9391,-9.6924,-9.1732,-10.3232,-11.20995,-10.1069,-10.105025,-10.00835,-10.06145,-9.4436,-9.48735,-10.8505,-10.19545,-10.527025,-10.01895,-10.2234,-9.814625,-9.43915,-8.945225,1.3502,1.658775,0.675874999999999
4,18.25,431.0822,4.5288,430.406475,4.54945,2053.351,431.1816,4.5305,430.677225,4.2787,2051.37375,431.03775,4.552625,430.7514,4.5266,2061.085725,446.389,4.721,443.922125,4.86475,3434.713125,10.9732,-2.71915,0.3413,428.868575,4.9873,0.30405,0.175125,0.2908,1.759975,0.80575,0.51215,18.53175,1.5422,0.9544,10.09225,9.28724999999999,-3.59865000000004,-2.7128,-2.66252500000001,-3.56540000000001,103.795225,92.878,1.15915,-1.704,-2.22900000000002,-4.22475000000001,225.805,338.425,322.3625,255.574,291.6525,305.0725,50.89275,302.6475,304.64,669.454,671.6565,690.9495,513.784,590.18475,0.972999999999999,3.833,22.05175,-9.78715,-9.658,-9.2131,-9.5122,-9.43295,-9.3754,-8.8142,-8.643,-9.52955,-9.592925,-8.965575,-8.8707,-8.94335,-7.79,-9.615125,-9.3752,-8.8672,-9.1862,-9.119275,-9.3156,-9.9374,-9.6914,-9.1728,-10.3081,-11.21445,-10.105025,-10.1011,-10.007575,-10.059625,-9.4429,-9.4868,-10.8423,-10.190625,-10.531,-10.012,-10.223,-9.81075,-9.4385,-8.9452,1.403375,1.663425,0.5322
4,18.75,430.9467,4.4157,430.55565,4.2266,2052.5982,431.27,4.4685,430.887425,4.1913,2051.296725,431.3685,4.4605,430.93025,4.231175,2057.61255,445.61175,4.493425,443.7964,4.7906,3449.0166,10.767175,-2.893125,0.304775,428.934,4.96565,0.28565,0.1405,0.2855,1.45325,0.6285,0.49165,18.84925,1.76295,0.977425,9.982,9.0935,-3.799375,-2.898825,-2.68294999999999,-3.74700000000001,103.7902,93.1775,0.786375,-2.0465,-2.38600000000002,-4.17625000000001,186.07,291.10375,260.75,214.7325,289.4625,304.6375,38.805,301.85,304.2725,569.74375,571.528,575.7085,421.484,496.061,0.697499999999999,2.92725,18.673,-9.7932,-9.66515,-9.2109,-9.5092,-9.433825,-9.374225,-8.814875,-8.6452,-9.48345,-9.581775,-8.96425,-8.8703,-8.944125,-7.79,-9.6175,-9.3772,-8.8687,-9.1862,-9.1204,-9.316575,-9.9357,-9.6901,-9.1731,-10.3014,-11.21705,-10.106775,-10.1018,-10.008025,-10.06025,-9.44325,-9.4878,-10.8443,-10.190325,-10.536125,-10.00745,-10.223825,-9.811625,-9.4387,-8.945125,1.4364,1.72475,0.538899999999999
4,19.25,430.93825,4.404625,430.96115,4.39405,2060.2733,431.31035,4.2789,431.288475,4.492575,2062.5536,431.67375,4.259375,431.1765,4.1656,2063.80645,445.2425,4.29519999999999,442.835675,4.7233,3566.072125,10.82785,-2.83235,0.32465,429.1735,4.8122,0.227449999999999,0.171425,0.3362,0.975949999999999,0.824999999999998,0.48995,13.4155,3.3535,0.9171,10.424,9.03849999999999,-4.667,-2.702975,-2.61040000000001,-3.99980000000001,103.7886,92.798,0.776199999999999,-2.29400000000001,-2.49600000000001,-4.128,152.36,243.4215,207.5925,177.1275,292.275,303.125,29.2055,300.6775,303.94,462.19,464.5255,479.822,310.645,399.40375,0.4915,2.37525,13.7665,-9.7992,-9.66595,-9.205675,-9.5072,-9.435125,-9.3722,-8.8153,-8.644125,-9.471925,-9.5837,-8.96365,-8.8696,-8.943975,-7.7903,-9.6203,-9.3788,-8.8696,-9.1862,-9.1189,-9.3156,-9.9347,-9.6891,-9.1727,-10.297575,-11.22065,-10.108525,-10.102325,-10.0089,-10.0546,-9.4432,-9.491175,-10.8446,-10.19045,-10.538825,-10.008475,-10.22465,-9.80775,-9.4383,-8.9453,1.449,1.73205,0.541425
4,19.75,431.3045,4.279,430.07895,4.048925,2048.5243,431.3292,4.27145,430.2836,4.05665,2058.389875,431.6225,4.258,430.1346,4.031625,2062.48555,445.7908,4.2486,442.484625,4.28125,3278.004,10.4166,-2.885275,0.30755,429.381,4.71095,0.25275,0.126,0.28275,0.829849999999997,0.66375,0.505799999999999,8.36762499999999,2.7505,0.837025,9.706,8.506,-4.83435,-2.7255,-2.71007500000001,-4.2432,103.7949,92.93,0.767249999999998,-2.53200000000001,-2.70500000000001,-4.11925000000001,121.52,192.5735,159.95,138.755,289.625,301.9,17.796,300.82,303.9025,354.63425,372.392,361.15175,241.81,318.20425,0.273,1.92575,10.6375,-9.8042,-9.670425,-9.2023,-9.5042,-9.435575,-9.3702,-8.8163,-8.644125,-9.4692,-9.585525,-8.9628,-8.8689,-8.9426,-7.79085,-9.61885,-9.383975,-8.8708,-9.1859,-9.11695,-9.316,-9.9327,-9.6881,-9.171825,-10.301225,-11.22375,-10.110275,-10.1064,-10.00935,-10.051,-9.4424,-9.4904,-10.8476,-10.18845,-10.540775,-10.008925,-10.22605,-9.8062,-9.43765,-8.94485,1.453875,1.79245,0.53855
4,20.25,431.0645,4.266,430.22925,3.980375,2056.432525,431.39615,4.27835,430.30055,4.0138,2058.6598,431.2295,4.2725,429.90255,4.0161,2059.5811,446.5022,4.2642,445.3344,4.1399,3602.238725,10.190125,-3.1095,0.315,429.5205,4.674825,0.2515,0.1375,0.283325,1.417,1.02215,0.453,7.9408,3.601475,0.820625,9.32175,8.222,-4.70357500000004,-2.931325,-3.02982500000001,-4.51580000000001,103.7965,93.702,0.775899999999998,-2.45775000000001,-2.89150000000001,-4.11500000000001,89.685,149.5385,123.6025,102.5045,289.7375,301.405,13.1195,300.805,303.44,257.17975,276.596,270.89325,183.4095,234.995,0.13575,1.49675,8.3535,-9.8064,-9.67505,-9.198575,-9.5022,-9.436875,-9.368125,-8.816875,-8.644375,-9.465475,-9.58735,-8.9608,-8.8682,-8.94325,-7.791025,-9.6066,-9.385925,-8.8717,-9.1866,-9.116,-9.3168,-9.931,-9.6871,-9.17215,-10.3043,-11.22775,-10.112025,-10.1072,-10.0088,-10.048625,-9.443075,-9.4882,-10.8506,-10.186025,-10.5433,-10.0143,-10.225,-9.8042,-9.437075,-8.9454,1.4596,1.79725,0.543599999999999
4,20.75,431.3396,4.28125,430.2344,3.926,2063.4105,430.51725,4.292875,430.300025,3.9875,2056.72395,431.25295,4.2677,429.8195,3.8652,2081.16195,444.8213,4.302175,444.2019,4.1293,3680.4999,9.9887,-3.16817500000001,0.49995,429.422,4.5815,0.346125,0.14575,0.3151,2.04274999999998,0.570824999999999,0.448175,6.3898,1.5631,0.813749999999999,9.39699999999999,8.1495,-4.65877500000004,-3.133,-3.0754,-4.78300000000001,103.80095,94.06675,0.833399999999999,-2.621,-2.99125000000001,-4.12075000000001,61.035,100.99125,91.0199999999999,77.5025,291.775,301.53,7.80050000000002,300.7,303.4725,169.863,182.2215,181.2225,126.722,167.5925,0.1,1.15525,5.22774999999999,-9.810425,-9.68195,-9.197125,-9.50485,-9.4385,-9.36755,-8.8182,-8.6449,-9.46495,-9.59555,-8.9605,-8.86815,-8.943875,-7.7912,-9.6073,-9.39175,-8.879525,-9.189025,-9.1219,-9.3189,-9.9293,-9.684775,-9.172125,-10.3142,-11.2309,-10.11535,-10.111525,-10.0101,-10.05035,-9.4431,-9.488775,-10.85035,-10.1918,-10.5465,-10.019325,-10.2256,-9.805625,-9.43745,-8.945225,1.464675,1.50675,0.478025
4,21.25,430.813125,4.307375,430.313,3.991,2073.606175,430.6346,4.2562,430.307,3.939,2082.52085,431.501125,4.228875,430.32375,3.93225,2096.794,445.5881,4.311475,444.0472,4.1438,3683.6366,10.0081,-3.71735,0.4374,428.674,4.5868,0.2671,0.1198,0.35745,1.44152499999999,0.5504,0.4827,8.4142,1.7374,0.8576,9.85999999999999,8.3935,-4.64725000000001,-3.38105,-3.512,-5.15080000000001,103.799375,94.344,0.837399999999999,-2.657,-3.084,-4.13650000000001,44.69,67.5875,59.4849999999999,50.47625,291.055,301.105,5.04050000000001,300.315,302.885,114.323,116.88175,115.7245,78.976,107.42675,0.09,0.831,3.29099999999999,-9.81575,-9.68655,-9.19305,-9.500025,-9.43925,-9.366,-8.8183,-8.6459,-9.4649,-9.5978,-8.960875,-8.8671,-8.943625,-7.7908,-9.6084,-9.39405,-8.880575,-9.1864,-9.12485,-9.31915,-9.9283,-9.683775,-9.1728,-10.3162,-11.234,-10.11685,-10.1132,-10.0107,-10.05055,-9.4432,-9.4908,-10.848525,-10.19365,-10.54935,-10.02,-10.2268,-9.805725,-9.4368,-8.9445,1.4641,1.937725,0.54275
4,21.75,430.6525,4.2395,430.23535,3.9053,2056.51445,430.2472,4.23845,430.3127,3.9286,2094.4308,430.644,4.1555,430.303875,3.908375,2058.9555,444.5245,4.2861,443.00445,4.12305,3657.875,9.942625,-4.27325,0.5925,428.6133,4.5002,0.416525,0.1428,0.48865,1.80875,1.2102,0.50375,4.66849999999999,4.98844999999999,0.83725,9.76199999999999,8.2915,-4.92852500000004,-4.177875,-3.89760000000001,-5.32120000000001,103.8082,94.174,0.84345,-2.631,-3.203,-4.17100000000001,31.22,36.23,35.93,27.72,291.2875,300.7,4.14,299.165,301.88,72.1265,70.2284999999999,71.0435,52.883,62.73225,0.08,0.60525,1.88299999999999,-9.81775,-9.68905,-9.1891,-9.497025,-9.44,-9.3635,-8.8184,-8.64535,-9.4648,-9.5968,-8.9594,-8.8667,-8.943,-7.7908,-9.5959,-9.390775,-8.881625,-9.182775,-9.12405,-9.318025,-9.9266,-9.682775,-9.1724,-10.3192,-11.2361,-10.117275,-10.11,-10.011425,-10.048,-9.44385,-9.4908,-10.8312,-10.185725,-10.5493,-10.01685,-10.2278,-9.8063,-9.43735,-8.94505,1.4673,1.9641,0.47085
4,22.25,430.4258,4.263275,430.11305,3.8998,2105.5313,430.0044,4.2582,430.4154,3.88965,2070.063075,430.5497,4.2122,430.34375,3.913625,2104.759375,444.633,4.295,443.2123,4.0211,3667.009,10.0393,-4.85755,0.4918,428.615075,4.5072,0.3136,0.1052,0.2931,3.9795,0.7922,0.5009,5.014975,4.401025,0.85185,9.69125,8.40999999999999,-4.53270000000003,-4.9346,-4.29879999999999,-5.56060000000001,103.8322,94.198,0.6714,-2.88075000000001,-3.38375,-4.18,16.56,17.2662499999999,18.0625,13.7065,294.035,298.195,5.2275,297.1625,300,39.1,36.292,36.773,28.547,32.646,0.07,0.41,0.896499999999999,-9.8192,-9.69025,-9.185725,-9.489375,-9.44,-9.3614,-8.8184,-8.643875,-9.4748,-9.5976,-8.95745,-8.8655,-8.9411,-7.7902,-9.583,-9.3874,-8.8662,-9.18255,-9.1231,-9.3162,-9.9249,-9.6831,-9.1727,-10.3108,-11.2392,-10.1182,-10.1049,-10.011,-10.04675,-9.4428,-9.4896,-10.812,-10.1798,-10.5486,-10.01405,-10.22625,-9.803625,-9.4359,-8.9444,1.47255,1.93605,0.53225
4,22.75,430.3565,4.2375,430.1826,3.8721,2097.7609,430.1574,4.2086,430.5112,3.934,2116.59975,430.669,4.1285,430.548825,3.90525,2114.143475,445.6582,4.2862,442.89685,3.960075,3675.85425,10.278,-4.905,0.532,428.64455,4.52025,0.246975,0.151,0.2796,1.2456,1.2101,0.498,3.901875,7.89252499999997,0.757,9.43375,8.33699999999999,-4.853125,-5.08045,-4.57062499999999,-5.99240000000001,103.841625,94.33425,0.58355,-2.83725000000001,-3.592,-4.3325,7.98749999999999,7.70074999999998,9.3,6.7935,292.515,295.295,7.45149999999998,297.275,300.0375,19.666,17.778,19.44525,15.1405,16.242,0.07,0.29,0.3405,-9.8218,-9.695375,-9.182,-9.4892,-9.4404,-9.3592,-8.819,-8.645,-9.5084,-9.5954,-8.957075,-8.86485,-8.941,-7.7904,-9.5774,-9.3886,-8.866025,-9.181325,-9.12595,-9.316,-9.9232,-9.6821,-9.1723,-10.3142,-11.2423,-10.1202,-10.1053,-10.011,-10.046625,-9.443,-9.4896,-10.7932,-10.1762,-10.5504,-10.015075,-10.226625,-9.803925,-9.43475,-8.94455,1.476075,1.977875,0.47275
4,23.25,430.5498,4.2344,430.11015,3.9273,2087.980125,430.499,4.04545,430.5417,3.9556,2096.7406,430.6446,3.885,430.68685,3.93615,2106.035875,444.202125,4.020725,444.539425,3.9815,3638.5976,10.043725,-4.820725,0.699425,428.51375,4.5106,0.38325,0.1489,0.583774999999999,1.3712,0.757449999999999,0.490599999999999,3.7596,3.30065,0.781674999999999,9.15,7.99225,-5.15040000000002,-5.1605,-4.73525,-6.741,103.82485,94.882,0.618075,-3.047,-3.81775000000001,-4.505,4.3575,2.6525,5.71,2.8775,291.345,293.675,6.71300000000001,296.08,299.575,9.159,8.5155,8.7475,6.97399999999999,7.76474999999999,0.07,0.23,0.123,-9.827175,-9.7026,-9.18135,-9.4945,-9.44225,-9.35835,-8.8192,-8.6446,-9.5221,-9.596875,-8.95735,-8.865075,-8.94225,-7.791,-9.58465,-9.4009,-8.885225,-9.1897,-9.13165,-9.31825,-9.9219,-9.6811,-9.1719,-10.325,-11.24445,-10.12285,-10.11305,-10.0112,-10.0499,-9.4434,-9.4908,-10.77475,-10.17245,-10.5573,-10.0195,-10.233975,-9.807075,-9.4362,-8.94485,1.4824,1.97145,0.595775
4,23.75,430.776675,4.17325,430.1938,3.88795,2056.2,430.48075,4.132625,430.450975,4.02235,2089.5842,430.8592,4.0324,430.7645,3.803875,2095.29495,444.48395,4.124,444.09,4.0346,3543.340125,9.85975,-5.02,0.63,428.826,4.52145,0.33575,0.1864,0.42965,1.471,1.17535,0.52475,5.9644,7.7934,0.792125,9.152,8.1445,-5.42720000000001,-5.1152,-4.76080000000002,-6.7694,103.834175,95.32575,0.6024,-3.42900000000001,-4.06500000000002,-4.6635,2.5525,0.95,4,1.0425,292.9125,292.4125,5.13,295.095,299.585,4.504,4.274,4.11424999999999,3.07699999999999,3.36,0.07,0.19,0.0729999999999998,-9.83055,-9.70675,-9.1807,-9.4958,-9.442425,-9.3562,-8.820175,-8.65675,-9.5114,-9.59445,-8.9568,-8.865075,-8.94175,-7.790375,-9.57195,-9.391,-8.886,-9.1855,-9.135,-9.3188,-9.9205,-9.6794,-9.1722,-10.322925,-11.2466,-10.1242,-10.1108,-10.01135,-10.04955,-9.44315,-9.49145,-10.7791,-10.16245,-10.5534,-10.017275,-10.23225,-9.8063,-9.4353,-8.9449,1.488825,2.01535,0.581975
5,0.25,429.562375,6.064375,428.28685,6.1186,2026.567925,429.63675,6.106125,425.21025,6.0141,2012.8155,429.772375,6.0899,428.433875,6.068475,2028.688775,444.232125,6.610075,442.0245,6.196,2894.951975,9.2215,1.87245,0.3408,437.981475,5.75355,0.6262,0.1276,0.6941,1.7335,1.2046,0.3527,6.9578,2.6189,0.8955,8.9195,8.2185,1.08015,0.9895,0.523549999999998,1.45955,103.1703,98.48425,0.867999999999999,1.7645,1.74,1.92,29.745,38.42375,32.605,24.2395,315.96,321.5375,5.723,322.305,320.905,77.5245,76.67975,73.118,61.81,63.774,0.521,4.37875,7.32225,-0.65595,-0.748275,-1.998075,-3.624875,-4.6486,-6.030975,-6.916225,-7.501625,-1.138075,-1.572225,-4.7233,-5.668625,-7.4237,-7.3595,-1.031075,-1.520925,-1.6418,-2.5979,-3.1604,-4.6885,-6.274725,-7.63405,-8.16045,-1.36905,-2.82645,-3.290875,-3.4048,-5.010625,-6.3336,-7.1468,-7.99195,-2.68815,-2.32625,-3.842425,-3.730275,-5.060325,-6.491275,-7.44775,-7.929725,22.7688,31.964175,14.7032
5,0.75,429.38075,6.032,428.342,5.845,2020.5246,429.5825,6.069875,425.4638,6,2014.842625,429.38885,5.948125,428.668875,5.955775,2031.6976,444.4969,6.556375,443.575875,6.069125,2981.9665,8.7192,1.553025,0.40195,437.958825,5.890175,0.36305,0.284875,0.4011,3.06755,0.825099999999998,0.3975,11.9428,4.8995,1.050225,8.79949999999999,7.995,0.816499999999998,1.00445,0.481199999999999,1.51304999999999,103.174225,98.49625,0.820125000000001,1.603,1.73975,1.92,24.6575,30.97675,28.515,21.1745,316.4975,321.675,4.36074999999998,322.2,320.905,63.719,58.89075,61.9035,51.6755,51.588,0.42,3.56025,6.3265,-0.6597,-0.751025,-1.99435,-3.61915,-4.642975,-6.027925,-6.9137,-7.4991,-1.135625,-1.579475,-4.714025,-5.66235,-7.423725,-7.3585,-1.050025,-1.5397,-1.6388,-2.594175,-3.155925,-4.6825,-6.270725,-7.63005,-8.158,-1.366675,-2.806075,-3.283975,-3.3994,-5.0051,-6.32905,-7.14325,-7.9894,-2.70225,-2.33625,-3.82145,-3.706625,-5.05145,-6.48875,-7.444225,-7.92725,21.8528999999999,21.27545,9.78262499999994
5,1.25,429.63535,5.983,428.3076,6.0354,2030.49475,429.46085,5.903,425.41795,6.02825,2017.5332,429.6603,5.9075,428.53325,6.03305,2043.11035,443.27895,6.226,442.2796,6.069,3047.5161,9.071575,1.8776,0.390925,437.6737,5.80345,0.396874999999999,0.12815,0.428075,1.904,0.8799,0.428625,51.408125,4.27,0.9577,8.84899999999999,8.2875,1.204,0.839250000000005,0.317374999999999,1.50935,103.1829,98.242,0.912124999999999,1.6315,1.73,1.92,25.805,27.562,26.84,21.78875,315.83,322.3375,4.0785,322.1,320.8525,62.1365,55.6225,57.5475,44.57,50.288,0.4015,3.236,5.5955,-0.66355,-0.7524,-1.990625,-3.6139,-4.636875,-6.024875,-6.91075,-7.496575,-1.131925,-1.58355,-4.70475,-5.656075,-7.420725,-7.3572,-0.96625,-1.558,-1.636075,-2.59045,-3.15145,-4.675975,-6.266275,-7.625325,-8.155275,-1.3633,-2.785725,-3.276075,-3.3946,-4.998525,-6.3245,-7.1398,-7.98695,-2.719675,-2.349525,-3.80495,-3.69605,-5.042625,-6.48575,-7.4407,-7.924775,18.894575,29.763,14.0967
5,1.75,429.463125,5.855175,428.370025,5.9032,2032.43725,429.4355,5.8232,425.1902,6.0023,2013.34905,429.34195,5.839975,428.61415,5.91585,2042.71315,443.8328,6.24565,442.1223,6.06805,2921.573325,9.31425,1.63465,0.3954,437.776,5.6351,0.375224999999999,0.0773499999999999,0.203875,4.09425,1.93084999999999,0.3954,14.281,1.442,1.0304,9.0055,7.996,0.715875000000002,0.521300000000004,0.0725749999999994,1.2545,103.1656,98.822,0.971224999999997,1.6715,1.73,1.92,24.03,29.9585,28.37,22.6915,316.1075,321.83,4.63424999999999,322.1,320.8525,66.31025,54.784,58.37,47.52,51.263,0.43,3.285,6.09325,-0.6654,-0.75325,-1.9869,-3.608175,-4.63025,-6.02235,-6.907275,-7.4941,-1.1339,-1.59175,-4.69475,-5.649525,-7.41745,-7.3555,-1.05605,-1.57145,-1.63335,-2.586725,-3.146975,-4.669975,-6.261825,-7.6206,-8.152825,-1.25615,-2.778675,-3.268175,-3.3892,-4.992525,-6.31995,-7.13625,-7.98495,-2.7379,-2.36375,-3.790975,-3.69655,-5.034325,-6.48275,-7.4367,-7.922775,22.9284249999999,28.69585,13.2477
5,2.25,429.559625,5.90485,428.514725,5.863375,2029.3521,429.458375,5.833175,425.167875,5.8927,2016.429,429.602375,5.813,428.701,5.893275,2045.647,444.312625,6.561275,443.6475,6.1,2950.0248,8.956125,1.265275,0.444075,437.626375,5.69995,0.289699999999999,0.1168,0.256775,1.56895,1.6448,0.38825,18.435525,2.181125,0.904825,8.963,7.9515,0.590599999999999,0.37975,0.0359999999999969,0.976275,103.1587,99.079,1.0826,1.68249999999999,1.74,1.92,26.62,38.095,33.07,23.932,317.33,322.1,3.94299999999999,322.1,320.81,73.8745,59.1415,62.532,52.9112499999999,56.0505,0.546000000000001,3.6135,6.87925,-0.667850000000001,-0.754550000000001,-1.982725,-3.5958,-4.61685,-6.0156,-6.9006,-7.48865,-1.135625,-1.59835,-4.685475,-5.642525,-7.4094,-7.3542,-1.05425,-1.57485,-1.630625,-2.583,-3.1415,-4.658,-6.2522,-7.6105,-8.1492,-1.25585,-2.78315,-3.25795,-3.3838,-4.98335,-6.3154,-7.13325,-7.9824,-2.7485,-2.3741,-3.77935,-3.6949,-5.01810000000001,-6.47595,-7.4324,-7.9196,22.76885,27.3395,12.409375
5,2.75,429.4475,5.861275,428.53615,5.84095,2026.1765,429.466,5.86635,425.309125,5.92675,2017.931875,429.4406,5.8752,428.6604,5.8414,2034.79025,444.2881,6.16875,442.0145,6.092,2963.891,9.1138,1.315225,0.470425,437.510225,5.69835,0.799799999999999,0.0796,0.8035,3.28285,2.201825,0.376475,4.384125,1.013325,1.0135,8.97049999999999,8.2715,0.731125,0.251399999999988,0.0118999999999957,1.1101,103.147,98.402,1.022925,1.6765,1.73,1.92,31.1775,36.498,36.015,27.05225,316.59,321.6225,6.22525,322.005,320.8525,86.559,71.07275,77.759,66.55,65.8835,0.756250000000003,4.0845,8.4055,-0.673999999999999,-0.759849999999999,-1.979,-3.58985,-4.617575,-6.01625,-6.900325,-7.489575,-1.1406,-1.608575,-4.675475,-5.63625,-7.41045,-7.354575,-1.061175,-1.581,-1.6279,-2.579275,-3.137025,-4.656975,-6.25265,-7.61115,-8.14765,-1.356175,-2.7875,-3.25285,-3.3788,-4.980375,-6.3103,-7.1297,-7.9804,-2.768175,-2.386925,-3.76765,-3.702125,-5.01155,-6.475275,-7.430175,-7.917825,22.5327,26.101,11.541525
