DOY2,HR2,WS,U_SIGMA,V_SIGMA,W_SIGMA,TA,RH,PA,T_SONIC,CO2,H2O,FC,NEE,H,LE,USTAR,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_A,TS_1_1_1,TS_1_1_2,TS_1_1_3,TS_1_1_A,TS_2_2_1,TS_2_2_2,TS_2_2_3,TS_2_2_4,TS_2_2_5,TS_2_2_6,TS_2_2_A,TS_2_3_1,TS_2_3_2,TS_2_3_3,TS_2_3_4,TS_2_3_5,TS_2_3_6,TS_2_3_A,T_SONIC_SIGMA
6,16.25,4.9334,0.5371,0.45835,0.1207,0.9968334,49.5621,101.2847,10.8361,430.3884,8.29665,0.1273,0.1273,74.98685,35.9567,0.3232,141.229,298.53025,322.96,1045.9655,428.1808,11.6261,11.3782,10.6543,11.56655,0.4042,0.4842,-0.05245,0.27595,-0.4701,-0.90805,-0.402,-0.59585,-1.1174,-0.7875,-0.77715,-1.1757,-1.68585,-1.19445,-1.3437,-1.2052,-1.04355,-1.2218,0.0892
6,16.75,4.91,0.5299,0.4612,0.1248,0.9968334,49.2126,101.2844,10.9238,431.1092,8.32695,0.1712,0.1712,71.6864,35.155,0.32485,145.327,297.9293,322.72465,971.8611,439.3816,11.7586,11.7977,10.95375,11.99795,0.4114,0.48885,-0.0505,0.27885,-0.47075,-0.90535,-0.40005,-0.59585,-1.1126,-0.792,-0.7734,-1.16695,-1.6869,-1.18765,-1.3442,-1.2047,-1.04065,-1.21945,0.075
6,17.25,4.9002,0.5401,0.4581,0.11925,0.9968334,49.6299,101.2855,10.9425,428.40115,8.46505,0.23545,0.23545,66.51445,36.29285,0.3192,129.2158,299.183,321.8645,872.4968,379.26495,11.7268,12.09915,10.94595,12.0154,0.41805,0.49205,-0.047,0.2887,-0.4664,-0.9039,-0.39955,-0.59015,-1.11175,-0.7878,-0.7709,-1.16635,-1.6853,-1.1906,-1.3407,-1.19945,-1.039,-1.2185,0.0624
6,17.75,4.8624,0.50685,0.4399,0.11895,0.9968334,49.9461,101.2855,10.97895,427.8059,8.3369,0.17525,0.17525,61.0516,29.61855,0.31995,115.35,299.72225,321.3705,801.5921,344.0158,11.6178,12.002,11.0331,12.056,0.4142,0.5081,-0.04755,0.29525,-0.46515,-0.906,-0.3587,-0.5912,-1.11315,-0.7865,-0.7691,-1.16425,-1.68545,-1.1846,-1.34555,-1.1965,-1.0334,-1.2165,0.1118
6,18.25,4.8107,0.5231,0.41645,0.1204,0.9968334,50.2073,101.28805,11.1319,428.4671,8.5176,0.1688,0.1688,55.8615,31.2566,0.32,99.53755,298.419,321.05285,719.6989,292.4704,11.7874,12.09235,11.0124,12.02785,0.415,0.5039,-0.03665,0.2987,-0.46505,-0.9,-0.3588,-0.5951,-1.1071,-0.7831,-0.7623,-1.1658,-1.68315,-1.1848,-1.3461,-1.1952,-1.03805,-1.21545,0.10395
6,18.75,4.7319,0.5255,0.4026,0.1096,0.9968334,50.7645,101.2861,11.36075,430.0057,8.4425,0.1927,0.1927,48.8656,28.80155,0.3122,87.32345,298.4859,320.615,641.55705,249.98985,11.5349,11.95045,11.359,11.89045,0.42155,0.5228,-0.03535,0.30225,-0.46725,-0.90095,-0.35765,-0.58985,-1.1042,-0.78435,-0.76045,-1.1628,-1.68115,-1.18865,-1.3443,-1.1938,-1.03185,-1.21655,0.10555
6,19.25,4.6641,0.4917,0.39,0.109,0.9968334,51.0361,101.2883,11.3788,430.5517,8.4058,0.2021,0.2021,42.6731,22.01425,0.3232,77.55625,300.1765,320.332,532.74345,211.29045,11.51635,11.9774,10.6913,11.6122,0.4125,0.519,-0.03795,0.31035,-0.46705,-0.90075,-0.35645,-0.58885,-1.10185,-0.7772,-0.7621,-1.159,-1.6813,-1.18335,-1.33025,-1.1944,-1.038,-1.21525,0.124
6,19.75,4.7336,0.5124,0.3589,0.1036,0.9968334,51.4245,101.2851,11.40865,428.47795,8.36455,0.2228,0.2228,36.0939,20.5326,0.3001,69.1556,298.6625,319.6641,471.09255,187.49705,11.4543,11.8157,10.5985,12.02695,0.4099,0.52395,-0.04595,0.31795,-0.4691,-0.90175,-0.3575,-0.5808,-1.1001,-0.775,-0.75845,-1.15415,-1.67845,-1.1808,-1.32775,-1.19145,-1.0319,-1.21355,0.14205
6,20.25,4.7151,0.5067,0.3616,0.10375,0.9968334,51.7281,101.284,11.5765,429.62765,8.3041,0.2823,0.2823,27.9518,16.64845,0.31485,59.7279,298.077,319.568,383.76745,161.11045,11.28605,12.0284,10.6288,11.7767,0.4271,0.5207,-0.0415,0.3181,-0.4684,-0.8972,-0.34915,-0.5852,-1.0932,-0.77345,-0.7582,-1.1553,-1.67675,-1.17715,-1.33215,-1.1883,-1.0338,-1.21275,0.1474
6,20.75,4.6122,0.494,0.3513,0.1017,0.9968334,52.06935,101.2841,11.64735,429.0231,8.5054,0.3068,0.3068,23.897,15.91455,0.3017,52.1102,296.282,318.9765,335.0694,127.9717,11.2651,11.84525,10.23475,11.4858,0.42575,0.5227,-0.03435,0.3093,-0.466,-0.8982,-0.3484,-0.57745,-1.09095,-0.7751,-0.75835,-1.15165,-1.6778,-1.176,-1.32725,-1.18805,-1.0348,-1.21215,0.1526
6,21.25,4.45695,0.4886,0.3268,0.0959,0.9968334,53.2461,101.2839,11.7556,428.8158,8.28635,0.23815,0.23815,18.88975,12.5143,0.2864,45.6875,297.5625,318.1555,266.13085,101.01635,10.94515,11.5674,9.77725,10.9023,0.4203,0.5176,-0.0392,0.31465,-0.4575,-0.9007,-0.3554,-0.5776,-1.0915,-0.777,-0.7632,-1.1582,-1.6803,-1.1653,-1.3369,-1.18795,-1.0298,-1.2124,0.1732
6,21.75,4.1801,0.4603,0.3114,0.0898,0.9968334,53.4477,101.2869,11.8213,427.74605,8.1627,0.29595,0.29595,15.4617,9.5204,0.27525,39.28045,296.9315,317.6245,213.82875,82.2444,10.5633,11.208,9.37315,10.50365,0.42265,0.51775,-0.03555,0.31725,-0.4549,-0.8948,-0.3547,-0.5787,-1.0896,-0.7751,-0.7627,-1.1514,-1.6763,-1.1652,-1.3327,-1.1849,-1.02775,-1.2099,0.18145
6,22.25,4.15225,0.4544,0.3024,0.0877,0.9968334,54.5184,101.28535,11.7839,427.8631,8.0157,0.31155,0.31155,12.1926,8.12765,0.2646,31.45325,297.29155,316.731,168.7858,62.7874,10.2955,10.4561,8.87525,9.8554,0.4143,0.51445,-0.03775,0.31695,-0.4561,-0.8958,-0.3603,-0.5808,-1.0847,-0.7701,-0.7584,-1.1516,-1.6754,-1.1618,-1.3382,-1.1869,-1.02505,-1.2106,0.173
6,22.75,4.15335,0.43715,0.2801,0.087,0.9968334,55.3202,101.2919,11.8483,428.03645,7.983,0.3167,0.3167,10.2681,7.17505,0.2721,25.9295,298.0948,316.0309,133.6746,50.97165,9.7311,10.0629,8.62915,9.3649,0.4123,0.51635,-0.0336,0.30255,-0.4608,-0.893,-0.3553,-0.5774,-1.0821,-0.7718,-0.7598,-1.1505,-1.6741,-1.16,-1.3296,-1.18455,-1.02545,-1.2117,0.19645
6,23.25,3.8833,0.4099,0.2944,0.0807,0.9968334,55.55125,101.2934,11.84125,427.96965,8.0197,0.4724,0.4724,7.5799,6.37935,0.25875,21.941,299.219,315.8345,104.5587,38.93675,9.0644,9.6224,8.31815,8.9493,0.41995,0.52035,-0.02535,0.31465,-0.4638,-0.8924,-0.3761,-0.5748,-1.0842,-0.7729,-0.7566,-1.1481,-1.6753,-1.1603,-1.3273,-1.1813,-1.02475,-1.2106,0.1819
6,23.75,3.93285,0.42075,0.27035,0.0785,0.9968334,55.8642,101.28715,12.0171,429.0195,7.9322,0.4522,0.4522,5.1015,3.8756,0.2468,16.96635,297.173,315.4022,84.53845,30.1598,8.69025,9.25,7.9551,8.72935,0.42165,0.53755,-0.03355,0.3163,-0.4676,-0.8879,-0.3811,-0.5714,-1.0791,-0.7672,-0.7536,-1.1493,-1.6717,-1.1658,-1.324,-1.18215,-1.0193,-1.2084,0.168
7,0.25,3.9769,0.476,0.3143,0.112,4.764117,53.66585,101.2147,13.8558,405.6786,9.2495,0.7213,0.7213,4.4596,1.6866,0.306,2.6414,315.4945,329.198,38.4743,3.0554,3.6033,1.8806,-1.4875,1.1195,4.7806,4.81485,4.3872,4.7142,2.2347,2.37135,2.2215,2.24905,1.65295,2.4143,2.18155,0.7111,-0.23805,0.159,0.63155,1.2108,1.31105,0.55255,0.1961
7,0.75,3.96515,0.4905,0.31435,0.1103,4.6659165,53.47465,101.21245,13.7123,405.98735,9.2633,0.6195,0.6195,2.0487,2.3459,0.2946,2.1489,316.77755,328.8787,33.45745,2.6269,2.874,0.6301,-2.33455,0.4789,4.66785,4.6708,4.24985,4.50015,2.2035,2.3447,2.1668,2.16985,1.61025,2.41155,2.1478,0.7147,-0.2363,0.1557,0.61995,1.2115,1.3032,0.55335,0.3117
7,1.25,4.03405,0.50995,0.3142,0.1096,4.69165,54.77585,101.21155,13.70505,406.03135,9.0257,0.7246,0.7246,1.5582,1.3583,0.293,2.1311,316.1145,328.49415,28.55915,2.34735,2.14095,0.2903,-2.60125,-0.0468,4.5351,4.595,4.13845,4.38225,2.18535,2.3058,2.111,2.08235,1.58535,2.3712,2.1022,0.7168,-0.23195,0.1564,0.60745,1.207,1.28695,0.5527,0.3185
7,1.75,3.9913,0.50565,0.2939,0.10645,4.5579,53.6127,101.2062,13.8137,405.623,8.9573,0.82355,0.82355,1.8274,1.9621,0.29775,2.0075,316.2261,327.831,27.19015,2.2523,1.8355,0.2665,-2.4254,-0.3461,4.4266,4.45495,4.0454,4.2856,2.1622,2.25715,2.05155,2.01645,1.5764,2.3649,2.06975,0.7253,-0.23315,0.1576,0.59475,1.20095,1.26485,0.5509,0.3163
7,2.25,3.8869,0.4668,0.293,0.1,4.388817,53.6652,101.19055,13.858,408.67225,9.0107,0.80605,0.80605,0.12175,1.3028,0.29505,2.1589,316.2334,328.2756,29.2573,2.3542,1.7209,-0.35285,-2.5387,-0.4808,4.3075,4.3867,3.9338,4.1873,2.14875,2.20245,1.98565,1.9531,1.5764,2.31065,2.02105,0.7186,-0.2362,0.1529,0.58285,1.18715,1.2552,0.54815,0.2894
7,2.75,3.869,0.4726,0.3008,0.1061,4.368067,54.0045,101.1937,13.8504,405.73895,8.9893,0.6733,0.6733,1.6813,1.578,0.2881,2.4961,316.4987,327.444,36.05865,2.70815,1.3425,-0.3178,-2.042,-0.4945,4.2034,4.3229,3.8299,4.1104,2.12685,2.15595,1.92675,1.89565,1.5764,2.2469,1.9809,0.7218,-0.23575,0.1504,0.5667,1.174,1.23055,0.5439,0.2654
7,3.25,3.82945,0.427,0.27735,0.097,4.319916,53.30245,101.1923,13.8092,407.2785,8.9251,0.4502,0.4502,2.0362,1.6952,0.2802,3.0778,316.67,327.369,43.5214,3.2936,1.6394,-0.2165,-0.9934,-0.1946,4.0939,4.2243,3.7438,3.988,2.1087,2.12685,1.87655,1.84645,1.5764,2.2105,1.95615,0.71745,-0.2339,0.1451,0.55785,1.1636,1.2118,0.5417,0.251
7,3.75,3.8257,0.4709,0.29845,0.10065,4.1531835,53.19415,101.18385,13.71125,405.7337,8.9875,0.3492,0.3492,3.8807,3.6954,0.287,4.3048,316.571,328.164,58.0117,4.5242,1.6762,0.3596,-0.5085,0.4581,4.0256,4.1273,3.6826,3.9569,2.06165,2.0834,1.83385,1.79625,1.5764,2.18265,1.94395,0.71435,-0.23075,0.1436,0.54635,1.16245,1.2057,0.5365,0.2198
7,4.25,3.9332,0.48235,0.29165,0.1029,3.9241495,53.4615,101.1622,13.72735,407.00495,9.1273,0.0911,0.0911,6.3041,5.7976,0.293,5.3898,316.886,328.9754,76.15835,5.675,2.2706,1.0801,0.7819,1.5307,3.9996,4.0711,3.6419,3.911,2.0213,2.03685,1.7891,1.7461,1.5764,2.1421,1.9357,0.7171,-0.22995,0.138,0.5368,1.1566,1.16815,0.5327,0.1867
7,4.75,4.0303,0.4948,0.31,0.1134,3.9313165,53.22875,101.1334,13.5081,406.94215,9.1366,0.1583,0.1583,9.6933,7.9746,0.30075,7.3863,316.9904,330.022,97.6843,6.9626,2.9312,1.6154,1.8131,2.0943,3.9246,4.0403,3.6094,3.8599,1.99195,1.9912,1.7486,1.70305,1.5764,2.09485,1.90345,0.7098,-0.23245,0.127,0.5245,1.13985,1.14865,0.52795,0.2837
7,5.25,4.0946,0.5152,0.33915,0.11755,3.77295,51.90965,101.1534,13.5654,405.1791,9.26075,-0.3462,-0.3462,14.19375,10.1435,0.3037,9.1857,317.0289,330.392,127.39815,9.2161,3.7852,2.5293,3.5132,3.2363,3.8778,4.04255,3.5657,3.8169,1.96915,1.9476,1.6988,1.666,1.5764,2.0686,1.85485,0.7081,-0.229,0.1221,0.50715,1.12635,1.13695,0.5231,0.2987
7,5.75,4.0282,0.51255,0.3354,0.11395,3.4639005,51.2465,101.1262,13.45175,404.9647,9.2977,-0.5561,-0.5561,20.5565,13.28615,0.30925,12.2908,317.17,332.109,162.16535,11.8822,4.8071,4.1599,5.4363,4.7489,3.8574,4.0102,3.5409,3.868,1.94105,1.90375,1.6594,1.63315,1.5764,2.04305,1.8098,0.69595,-0.22665,0.1174,0.4877,1.1228,1.1387,0.5188,0.2225
7,6.25,4.0444,0.5275,0.34575,0.1204,3.4816165,51.22435,101.118,13.48765,404.96795,9.1861,-1.16055,-1.16055,24.9519,18.4833,0.3127,16.12555,317.3141,332.9886,200.20205,15.0097,6.0863,6.13175,8.4454,6.9782,3.8863,4.058,3.5292,3.8132,1.916,1.8639,1.62455,1.6014,1.5764,2.01995,1.7746,0.6919,-0.2288,0.1097,0.479,1.11975,1.1136,0.50735,0.2546
7,6.75,4.1833,0.5567,0.36255,0.12095,3.3095665,51.6116,101.1172,13.4987,404.0666,9.26645,-1.3921,-1.3921,33.2955,21.7036,0.32535,20.6303,317.595,334.691,242.8982,18.01195,7.6809,8.4313,11.3459,9.0978,3.9334,4.1168,3.5612,3.812,1.9033,1.82625,1.5884,1.5834,1.5764,2.0053,1.74315,0.6805,-0.2299,0.1045,0.46355,1.12155,1.0956,0.5003,0.1951
7,7.25,4.3578,0.56525,0.3954,0.1303,3.244916,50.72325,101.11685,13.2836,404.923,9.3487,-1.6676,-1.6676,45.3731,27.0313,0.3326,24.2602,318.9358,337.045,286.2989,21.6806,9.1502,10.4086,14.9281,11.3857,3.9221,4.14445,3.6307,3.8601,1.88625,1.80515,1.56995,1.55745,1.5764,2.02865,1.72355,0.6756,-0.22665,0.0942,0.45545,1.11745,1.08285,0.4917,0.1586
7,7.75,4.3258,0.5662,0.4116,0.1316,3.114733,50.2403,101.1165,13.2736,404.353,9.4547,-2.0882,-2.0882,49.1005,31.9979,0.3258,27.105,318.6999,338.8358,338.17425,25.3154,11.3225,12.645,18.6001,14.0515,3.9444,4.2096,3.6781,3.911,1.8545,1.7895,1.55835,1.5584,1.5764,2.0257,1.7055,0.673,-0.22975,0.0933,0.44255,1.1087,1.07125,0.48525,0.1362
7,8.25,4.47055,0.56295,0.4538,0.1371,2.9852665,50.14095,101.1162,13.2372,403.8779,9.3555,-2.3324,-2.3324,58.7236,35.5732,0.3347,31.3024,319.8638,341.023,376.0011,27.20355,13.1073,15.86985,22.5614,17.362,4.0158,4.32255,3.7598,4.0122,1.83525,1.76895,1.55065,1.5612,1.5764,2.01705,1.6908,0.6588,-0.23005,0.0832,0.435,1.0997,1.04885,0.48115,0.1274
7,8.75,4.4986,0.6317,0.4662,0.14555,2.883517,49.85575,101.1163,13.27235,404.6861,9.3924,-2.6501,-2.6501,73.1691,42.15785,0.3492,36.8308,321.112,342.979,422.39275,31.04965,14.8307,18.72735,27.1867,20.4883,4.1061,4.4288,3.8938,4.107,1.8036,1.75055,1.5417,1.5763,1.5764,2.0083,1.68295,0.65475,-0.22905,0.0809,0.42825,1.09655,1.038,0.4775,0.1022
7,9.25,4.50245,0.64745,0.4753,0.14595,2.8693335,49.4445,101.1163,13.2017,403.9853,9.5022,-3.0505,-3.0505,90.44635,46.8466,0.3585,44.1608,321.097,346.1615,492.13845,37.49515,17.1583,21.72685,32.269,24.0861,4.2139,4.5153,3.988,4.2467,1.7739,1.7458,1.55695,1.60715,1.5764,1.986,1.6959,0.6475,-0.22695,0.0779,0.4228,1.09615,1.0425,0.47295,0.0929
7,9.75,4.5811,0.6683,0.5214,0.1572,2.8936835,47.7737,101.1167,13.4497,403.2304,9.2602,-3.17435,-3.17435,96.9615,52.0887,0.3607,47.63905,319.9495,348.144,548.71695,39.7308,19.346,25.2625,36.98175,27.22795,4.309,4.6253,4.1259,4.36265,1.7639,1.74395,1.5817,1.6537,1.5764,2.0082,1.72185,0.64335,-0.2275,0.0746,0.4182,1.0825,1.0156,0.47695,0.09465
7,10.25,4.6603,0.6561,0.5188,0.15455,2.913617,48.1611,101.11675,13.1747,403.4523,9.4004,-3.0797,-3.0797,103.5893,55.89895,0.3534,51.03225,319.9535,349.04235,593.75755,44.77955,21.1927,27.4174,41.273,30.99095,4.4566,4.6847,4.24675,4.46885,1.7563,1.7423,1.62175,1.70445,1.5764,2.05645,1.7458,0.6406,-0.22695,0.0763,0.4119,1.07545,1.00625,0.47245,0.07515
7,10.75,4.79285,0.67455,0.53995,0.16275,2.8059995,47.9113,101.11665,13.4284,403.73745,9.5438,-3.4428,-3.4428,120.25025,61.4339,0.3712,56.494,320.744,351.58435,649.02905,49.36125,24.0723,31.0225,44.9136,34.1138,4.5859,4.815,4.3934,4.6269,1.76435,1.7392,1.65825,1.74245,1.5764,2.0845,1.77575,0.63845,-0.22635,0.0746,0.4217,1.06855,1.0245,0.4715,0.088
7,11.25,4.7796,0.6705,0.5595,0.16855,2.744283,48.09255,101.11705,13.77,402.6514,9.6806,-3.65935,-3.65935,122.8469,67.08945,0.3705,60.8975,320.6265,354.047,714.8559,55.29715,25.6446,33.8201,49.5238,37.5549,4.67575,5.0155,4.5622,4.7663,1.75965,1.7516,1.7119,1.79785,1.5764,2.1368,1.8295,0.63065,-0.2241,0.0793,0.41855,1.0703,1.0287,0.47255,0.0847
7,11.75,4.9257,0.6797,0.58035,0.168,3.7542,47.30855,101.1169,13.7422,400.9621,9.7488,-3.5423,-3.5423,132.8569,72.8445,0.3855,68.0616,320.0152,356.6244,801.5335,61.4749,27.6373,36.9984,53.3232,39.87465,4.7912,5.1389,4.744,4.90965,1.7724,1.77395,1.77695,1.8731,1.5764,2.1719,1.873,0.6299,-0.2232,0.0825,0.42685,1.07305,1.0275,0.47615,0.0831
7,12.25,4.8905,0.65565,0.6003,0.1651,4.764117,47.7225,101.1226,13.8498,400.58505,9.7807,-3.5638,-3.5638,146.3725,76.4713,0.38355,71.5917,320.098,357.222,793.21065,61.9025,29.4172,39.1959,56.7559,43.28835,4.96235,5.2963,4.98035,5.07035,1.76855,1.78235,1.8406,1.95345,1.5764,2.2208,1.9102,0.6226,-0.2221,0.0779,0.43085,1.07875,1.03045,0.4796,0.0778
7,12.75,4.866,0.706,0.6024,0.161,4.764117,47.5863,101.1223,13.9657,401.18655,9.7248,-3.8513,-3.8513,156.817,75.08695,0.3855,76.5936,320.102,359.2365,819.6018,64.35875,30.7501,41.1338,58.04915,44.8455,5.1197,5.4651,5.23425,5.23995,1.77325,1.79485,1.90655,2.00955,1.5764,2.2301,1.93705,0.6188,-0.2226,0.0814,0.439,1.09055,1.03735,0.47265,0.0596
7,13.25,4.8114,0.697,0.6167,0.1684,4.764117,47.4319,101.13315,14.1274,401.6003,9.65795,-3.6084,-3.6084,157.6068,79.6412,0.3888,73.7102,318.811,360.911,837.079,64.0507,31.9644,42.4412,57.6601,45.5279,5.2584,5.6467,5.4472,5.4148,1.7855,1.8549,1.9577,2.1108,1.5764,2.2637,1.9516,0.6247,-0.2205,0.088,0.4571,1.1169,1.1076,0.4793,0.05315
7,13.75,4.9073,0.71825,0.62095,0.1697,4.764117,47.8129,101.1263,14.0909,401.8084,9.6908,-4.05205,-4.05205,165.5379,80.8923,0.3883,77.8402,319.4675,361.6445,849.0177,66.12225,32.6351,42.64625,57.0935,44.931,5.4202,5.78475,5.6209,5.54445,1.8078,1.8388,2.0099,2.19225,1.5764,2.2972,2.0153,0.6143,-0.21755,0.0962,0.46405,1.0454,1.10905,0.4843,0.0591
7,14.25,5.0175,0.7302,0.6068,0.1698,4.764117,46.6571,101.1476,13.9388,402.6613,9.4022,-4.1281,-4.1281,160.17795,82.2887,0.4059,80.0642,319.45455,363.0304,851.2043,67.73195,32.9789,41.61325,56.53715,45.2472,5.5565,5.8624,5.75365,5.6975,1.8219,1.88495,2.096,2.28955,1.5764,2.33655,2.0945,0.62255,-0.22165,0.0956,0.4836,1.0494,1.1296,0.49455,0.05335
7,14.75,5.0456,0.70735,0.6297,0.16905,4.764117,46.3309,101.1451,13.9265,402.4955,9.4895,-3.6884,-3.6884,157.3471,81.3064,0.3814,78.7168,317.1895,362.5068,857.2391,66.8762,33.37135,41.92885,58.6369,45.6521,5.69695,5.9696,5.9222,5.81685,1.8543,1.9084,2.159,2.3616,1.5764,2.401,2.159,0.6285,-0.223,0.10285,0.5108,1.0531,1.2265,0.4938,0.0638
7,15.25,5.2164,0.7463,0.6364,0.1702,4.764117,46.8511,101.11875,13.9476,402.158,9.58965,-3.46955,-3.46955,161.80695,80.6441,0.3849,77.4535,317.36465,361.7904,833.5165,63.4227,33.5249,41.2082,55.824,44.5708,5.85905,6.0637,6.1097,5.9661,1.879,1.9472,2.2424,2.4453,1.5764,2.4303,2.2134,0.6306,-0.2213,0.10655,0.5226,1.0613,1.2429,0.5074,0.05285
7,15.75,5.0339,0.7247,0.6261,0.1661,4.764117,47.389,101.1177,14.0204,402.4753,9.6123,-3.5078,-3.5078,161.86,79.38955,0.4082,75.43315,316.9898,360.6177,783.9166,62.0115,33.2536,40.5339,53.01365,42.7754,5.93915,6.2121,6.2129,6.04755,1.9354,2.0198,2.318,2.513,1.5764,2.4698,2.2867,0.6403,-0.2168,0.11625,0.5476,1.0745,1.308,0.5115,0.07135
7,16.25,5.0345,0.7505,0.6315,0.1705,4.764117,46.87275,101.1173,13.9348,403.95425,9.5331,-3.2494,-3.2494,153.09585,68.9479,0.3966,67.5784,318.018,359.115,742.2471,54.4976,32.3376,39.09645,51.2992,41.5359,6.03,6.2733,6.2604,6.0427,1.9798,2.0528,2.388,2.592,1.5764,2.5499,2.341,0.6407,-0.2169,0.124,0.5761,1.1014,1.4058,0.5098,0.04995
7,16.75,5.1072,0.7099,0.6195,0.1665,4.764117,47.7384,101.1165,13.932,403.48695,9.6943,-3.1117,-3.1117,147.34135,65.7127,0.3981,63.1462,317.578,357.4539,681.5888,50.2779,31.7331,37.00585,46.7696,39.985,6.0655,6.3695,6.3325,6.1342,2.0186,2.1134,2.4398,2.6636,1.5764,2.6152,2.3772,0.6394,-0.2181,0.1307,0.6068,1.1289,1.49,0.5251,0.0694
7,17.25,5.1077,0.7327,0.58135,0.17085,4.764117,47.9583,101.11685,14.0495,402.9916,9.64135,-2.61995,-2.61995,130.9254,57.84335,0.3979,58.1973,317.214,355.1103,624.6506,48.0592,29.8114,35.25415,43.05915,36.6195,6.0952,6.4087,6.4024,6.1511,2.0388,2.2053,2.486,2.7195,1.60135,2.6515,2.449,0.6521,-0.2189,0.1389,0.6244,1.1423,1.5686,0.5479,0.0661
7,17.75,5.10365,0.73055,0.5715,0.16125,4.764117,48.3414,101.1198,14.0821,402.50775,9.6603,-2.6279,-2.6279,117.93415,55.08235,0.3937,51.4397,316.406,353.361,550.6305,41.8051,28.3884,32.34485,39.09815,33.3985,6.0611,6.34805,6.326,6.1513,2.0594,2.3104,2.5318,2.7606,1.6153,2.683,2.4491,0.6561,-0.2187,0.14405,0.6475,1.1491,1.6397,0.5556,0.0666
7,18.25,5.04315,0.73205,0.5486,0.1613,4.764117,48.8631,101.11795,14.18865,403.1798,9.7313,-2.44435,-2.44435,102.86625,45.7444,0.38345,43.4329,318.341,349.9231,478.9652,36.9664,26.2504,29.487,34.2883,30.0225,6.0598,6.329,6.295,6.125,2.0953,2.3658,2.5545,2.7924,1.6447,2.6997,2.499,0.6634,-0.2202,0.14855,0.661,1.1743,1.7219,0.56,0.1035
7,18.75,4.9447,0.692,0.52985,0.1517,4.764117,49.32455,101.11725,14.1279,402.9899,9.6682,-2.15415,-2.15415,91.42235,40.1395,0.3762,37.5072,318.1093,347.984,427.1305,32.3111,24.0738,26.7627,29.3152,26.8736,6.0012,6.3141,6.1588,6.1336,2.1283,2.401,2.5838,2.794,1.6678,2.7103,2.53,0.6686,-0.2158,0.16155,0.6729,1.1945,1.781,0.5631,0.12195
7,19.25,4.7818,0.6897,0.4882,0.1474,4.764117,49.78345,101.1179,14.00775,405.1241,9.46725,-1.7062,-1.7062,80.0498,36.2593,0.3754,32.8586,316.324,346.09,363.7361,28.4528,22.1606,24.12115,25.9963,23.8608,5.9441,6.2193,6.0051,6.011,2.1622,2.4415,2.5914,2.7847,1.6945,2.7306,2.5343,0.6775,-0.2177,0.16815,0.689,1.2148,1.8354,0.5791,0.1464
7,19.75,4.7168,0.62235,0.47355,0.1441,4.764117,49.5764,101.1172,14.10555,405.2174,9.5641,-1.3454,-1.3454,63.08465,28.5333,0.35525,26.5611,316.873,343.8247,302.9105,22.7913,19.5932,21.1708,21.7493,21.0434,5.8964,6.11625,5.7769,5.8857,2.1894,2.4667,2.5775,2.762,1.7069,2.7209,2.5546,0.6853,-0.2166,0.17275,0.7086,1.2338,1.8737,0.5937,0.1347
7,20.25,4.6691,0.6417,0.4674,0.14395,4.764117,49.94025,101.118,14.152,405.9555,9.5635,-1.15095,-1.15095,54.3916,22.7674,0.3584,22.7721,315.899,341.805,260.0848,20.2298,17.0552,18.03325,17.7226,17.5576,5.7918,6.013,5.6693,5.7752,2.2188,2.5191,2.5508,2.742,1.7236,2.7409,2.5315,0.6958,-0.2231,0.17955,0.7239,1.2417,1.8868,0.6047,0.1469
7,20.75,4.6134,0.599,0.424,0.1406,4.764117,50.83315,101.1382,14.1508,405.45605,9.5883,-0.7686,-0.7686,43.09405,19.6921,0.3447,17.3134,316.4881,339.447,206.5197,16.0861,14.9562,15.2635,14.4124,14.1147,5.6986,5.91995,5.536,5.6738,2.2355,2.5078,2.5339,2.7218,1.7404,2.7045,2.5276,0.7048,-0.2149,0.182,0.7268,1.2661,1.8967,0.608,0.1516
7,21.25,4.4244,0.5909,0.40685,0.1304,4.764117,51.2807,101.1591,14.03495,405.5694,9.4831,-0.3622,-0.3622,33.42125,15.3294,0.33935,13.6656,315.737,337.238,166.9075,12.776,12.4483,12.3325,10.7647,11.9754,5.6038,5.8127,5.3527,5.5552,2.251,2.547,2.5085,2.6983,1.7403,2.7022,2.4946,0.7126,-0.2132,0.18415,0.7305,1.2758,1.9063,0.6105,0.2045
7,21.75,4.40625,0.5792,0.3815,0.118,4.764117,51.7442,101.19125,14.0474,405.24775,9.7277,-0.1475,-0.1475,23.6325,11.4081,0.33,10.8703,315.4083,335.4053,132.5972,9.858,10.6984,9.5476,7.2936,9.3288,5.4941,5.6927,5.1637,5.4275,2.2577,2.5571,2.4715,2.6417,1.7461,2.6128,2.4836,0.7223,-0.2162,0.18855,0.7312,1.2784,1.9104,0.6199,0.22145
7,22.25,4.20405,0.5469,0.3632,0.122,4.764117,52.49535,101.17565,13.9696,404.8937,9.58635,0.12115,0.12115,17.7071,8.7072,0.32245,8.58695,315.441,333.981,103.2614,7.7319,8.9315,7.3591,4.8786,7.1194,5.3783,5.5423,5.0063,5.3033,2.2684,2.5403,2.4279,2.5729,1.7493,2.576,2.4425,0.7231,-0.2181,0.1942,0.7225,1.2829,1.9201,0.6245,0.2523
