DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,SH,LE,SLE,G,TS,RH,CO2,VPD,NETRAD,H2O
4,8.25,0.6515,23.08775,4.21325,-10.7475,-10.30225,-0.02325,37.4535,6.9005,95.18575,5.92725,-2.96225,21.97775,61.114,333.226,12.495,118.59525,16.8545
4,8.75,0.67725,23.99275,4.502,-17.6625,-16.8855,-0.0695,73.284,4.6225,143.70225,3.0655,-0.48225,21.92675,59.0635,329.4295,13.6875,208.81225,17.013
4,9.25,0.69025,24.78,4.27825,-23.3725,-23.2155,0.04825,116.075,3.88225,168.2505,2.2655,2.96,21.91625,56.25875,328.8155,14.835,276.423,17.3425
4,9.75,0.7105,25.53,4.57925,-24.4165,-24.665,0.0865,152.89225,2.95325,215.30975,1.9655,6.90775,21.97775,54.547,328.89425,15.8175,350.0945,17.1355
4,10.25,0.78225,25.99325,5.08225,-26.5345,-26.31675,0.04325,178.055,2.36625,235.1165,3.2125,10.584,22.09275,54.47575,327.832,16.5225,392.88,17.61625
4,10.75,0.83425,26.327,5.1355,-27.9055,-28.03525,0.0605,224.783,2.29275,280.2115,2.96025,13.767,22.22325,54.88425,328.08625,16.78,481.77025,17.54675
4,11.25,0.8795,26.57475,5.521,-31.224,-31.585,0.037,248.6695,2.237,289.9045,1.155,15.83975,22.319,53.14725,326.946,17.725,534.247,17.665
4,11.75,0.8215,26.98375,5.2105,-28.97525,-28.88925,0.035,241.4375,1.702,329.439,2.3735,18.14975,22.2975,54.12825,326.535,18.585,606.71375,18.021
4,12.25,0.763,27.5355,5.05775,-30.56725,-30.3025,0.107,249.2845,1.477,342.98825,1.735,22.89525,22.311,52.08575,327.50525,18.745,672.06425,18.162
4,12.75,0.84,27.59775,5.61125,-30.04225,-30.2465,0.10225,269.4035,0.82325,316.0885,3.05275,25.63225,22.38975,53.492,326.947,19.1775,675.74775,18.055
4,13.25,0.836,27.617,5.4935,-31.08225,-31.0105,0.0235,299.2785,1.2975,328.06575,1.8415,25.008,22.426,53.61425,325.66625,19.495,683.86475,18.241
4,13.75,0.84175,27.50025,5.54775,-31.8965,-32.1465,0.11325,291.4645,0.939,311.953,1.7905,31.85675,22.53025,53.4325,325.5595,19.315,671.073,18.30975
4,14.25,0.8165,27.3915,5.46975,-32.26,-32.3145,0.08675,294.6835,0.883,317.976,0.661,32.72575,22.6095,54.08275,326.15175,18.7075,655.3355,18.367
4,14.75,0.81925,27.0265,5.49525,-33.0015,-32.92275,0.062,280.94575,0.4715,314.8795,1.76475,27.6025,22.72475,53.83575,325.2945,18.225,597.39025,18.34625
4,15.25,0.8,27.2615,5.2685,-30.356,-30.60525,0.0955,249.33525,-0.026,302.60675,1.2475,22.96975,22.826,54.9415,326.12275,18.2925,535.79025,18.317
4,15.75,0.8265,27.20075,5.175,-26.615,-26.88275,0.17625,211.71275,-0.13425,236.117,0.795,19.79675,22.8675,55.171,326.51975,18.075,452.64825,18.2995
4,16.25,0.791,26.46425,5.3775,-22.74825,-22.81725,0.165,163.46475,-0.57375,230.148,0.728,14.9645,22.93825,56.2745,327.22875,16.7425,381.3375,18.57825
4,16.75,0.79375,26.079,5.4275,-17.3835,-17.429,0.1835,123.50325,-0.5245,188.3115,1.55925,11.2345,23.017,57.44975,328.17425,15.785,279.06875,18.4405
4,17.25,0.81225,25.6045,5.44925,-11.162,-11.333,0.1925,81.646,-0.66025,143.442,0.46825,7.468,23.0185,58.50325,329.18325,14.935,189.523,18.22975
4,17.75,0.785,25.091,5.249,-5.61675,-5.87425,0.2625,37.47275,-0.89225,104.247,-0.06325,5.06575,23.03925,58.71375,329.68725,14.0475,112.97525,18.02
4,18.25,0.74375,24.361,5.0525,-0.13325,-0.04425,0.289,-0.07375,-1.27325,76.924,-0.249,3.254,23.03175,58.697,330.45675,13.3975,26.555,17.67125
4,18.75,0.73225,23.5505,4.968,4.5975,4.677,0.24,-21.805,-1.366,47.4815,-0.46475,1.734,23.0115,59.09825,330.77925,12.9825,-22.9055,16.8925
4,19.25,0.69175,23.336,4.91725,6.782,6.8935,0.23,-32.933,-0.90825,38.36075,-1.09325,0.351,22.96375,59.88525,331.97725,12.9825,-37.007,16.40375
4,19.75,0.67525,23.1015,4.6255,7.9875,7.8425,0.216,-33.445,-0.46175,37.6525,-0.32125,-0.81125,22.9225,60.95975,332.77525,12.925,-37.04725,16.16225
4,20.25,0.61,22.721,4.3845,8.111,7.941,0.2785,-35.308,-0.30225,30.474,0.063,-1.7445,22.87425,62.20475,335.51375,12.72,-34.0795,16.0765
4,20.75,0.62825,22.61825,4.5215,8.098,8.0325,0.2355,-33.862,-0.2085,33.06775,-0.1555,-2.6765,22.82025,61.75925,337.06325,12.5675,-42.1355,15.883
4,21.25,0.6205,22.47075,4.51525,8.115,8.0655,0.245,-37.428,0.00075,34.744,0.477,-3.1295,22.766,62.091,338.14725,12.415,-42.5745,15.8
4,21.75,0.651,22.24975,4.6255,7.723,7.8525,0.179,-48.797,-0.02275,31.025,0.49175,-3.415,22.72775,61.8735,338.26825,12.245,-42.9055,15.57225
4,22.25,0.6505,22.12575,4.64375,7.5165,7.6755,0.10175,-50.164,0.084,33.312,0.434,-4.083,22.699,61.6925,338.807,11.925,-42.4165,15.44475
4,22.75,0.637,21.88875,4.52975,7.471,7.51,0.0975,-45.2765,0.06075,30.8525,0.753,-4.6015,22.66725,61.4735,337.53975,11.775,-43.767,15.58825
4,23.25,0.6375,21.861,4.397,7.187,7.1625,0.1815,-46.679,0.15175,27,0.603,-4.407,22.6325,61.3975,336.723,11.72,-43.642,15.5275
4,23.75,0.60275,21.78175,4.2755,7.59,7.376,0.2185,-35.731,0.0025,26.66,0.6815,-4.8335,22.60625,62.61825,336.01125,11.61,-37.7055,15.49175
5,0.25,0.6735,22.157,4.84425,7.062,6.9525,0.207,-48.872,0.0975,19.94325,0.73925,-7.37125,23.9805,61.61425,331.808,15.435,-45.941,15.883
5,0.75,0.70525,22.10125,5.10275,6.584,6.616,0.03725,-46.5535,0.05525,20.0465,-0.03025,-7.0775,23.95225,62.033,330.25825,15.185,-51.267,15.81
5,1.25,0.71275,22.04575,4.8505,6.6025,6.58775,0.10875,-44.24725,0.09625,18.7435,0.137,-7.0095,23.92125,61.44825,331.1905,15.3075,-52.8275,15.7795
5,1.75,0.70625,22.068,4.8395,6.63575,7.121,0.193,-50.6525,0.2125,21.2275,0.72975,-7.314,23.88525,61.8655,331.676,15.5425,-50.525,15.59175
5,2.25,0.725,22.028,4.82175,6.8575,7.01625,0.1915,-53.8175,0.508,18.0905,1.43375,-7.36675,23.84675,61.963,334.68575,15.475,-46.8585,15.26
5,2.75,0.7125,22.00075,4.98525,6.238,6.158,0.1685,-50.066,0.039,20.59,0.1385,-7.2735,23.8155,60.77125,332.44125,15.315,-51.18275,15.01125
5,3.25,0.66175,21.9925,4.674,6.219,6.752,0.15,-51.314,0.1745,18.339,0.09525,-7.12625,23.79025,61.3705,334.12675,15.13,-52.13775,15.01
5,3.75,0.68575,21.801,4.8515,7.46775,7.256,0.19925,-46.142,0.15825,19.662,0.1045,-7.426,23.76925,60.74675,337.707,15.1275,-53.73925,14.97275
5,4.25,0.65475,21.6595,4.5765,7.50575,7.783,0.32625,-55.2535,0.753,20.1905,1.65575,-7.703,23.7545,60.86725,335.6285,15,-53.0475,15.03225
5,4.75,0.676,21.738,4.662,6.60075,6.15425,0.40475,-49.39225,1.01625,19.88775,1.978,-7.7035,23.719,60.0445,336.01325,14.8625,-47.579,15.02325
5,5.25,0.70375,21.7105,4.95125,6.61975,6.5455,0.25,-53.98775,0.4375,15.268,0.8245,-7.583,23.67175,61.053,337.7555,14.895,-49.531,15.01325
5,5.75,0.637,21.66775,4.696,6.391,6.262,0.3815,-47.485,0.231,19.21625,0.393,-7.3745,23.64175,62.07675,337.94725,15.03,-50.143,14.74575
5,6.25,0.694,21.367,4.6745,6.707,7.042,0.2765,-48.10025,0.4905,23.947,0.4335,-7.4385,23.6465,57.59925,338.06175,14.825,-49.86,14.3955
5,6.75,0.75825,21.781,5.0385,3.7675,4.00725,0.109,-39.714,2.06475,40.6775,4.56325,-7.57325,23.56175,57.82,336.983,14.4125,-31.493,14.649
5,7.25,0.7515,22.479,5.1815,-5.1985,-5.20225,0.49475,-12.786,3.11575,60.80775,6.40375,-6.602,23.5025,59.265,337.37975,14.14,25.28125,15.315
5,7.75,0.81125,22.98925,5.18875,-12.38825,-12.50375,0.1415,19.32575,2.97325,86.37725,4.155,-4.89125,23.437,59.344,335.86,14.9625,90.5125,15.705
5,8.25,0.815,23.705,5.434,-20.95425,-20.63625,-0.084,60.03525,3.6725,109.88925,5.33375,-2.93075,23.393,59.56075,333.403,16.1725,178.97625,16.3495
5,8.75,0.82775,24.40275,5.3965,-29.92,-29.1805,-0.033,101.81175,3.119,167.198,4.314,-0.72325,23.356,58.06875,332.84475,16.545,262.251,16.38275
5,9.25,0.892,24.967,5.6935,-34.7585,-34.5555,0.06925,142.30925,2.58325,224.6955,3.082,1.96875,23.313,57.421,330.38325,17.1375,348.1635,16.73425
5,9.75,0.8725,25.32425,5.78375,-38.81075,-38.91775,0.13275,162.55675,2.43325,231.011,3.3665,4.75675,23.37825,55.2795,329.796,17.33,428.016,16.7385
5,10.25,0.9135,25.9335,5.898,-41.06325,-40.7605,0.0385,194.58025,2.241,267.623,2.7445,7.748,23.40575,54.77675,328.592,17.7175,503.4075,17.018
5,10.75,0.917,26.1755,6.10775,-44.125,-44.08875,0.0885,237.964,1.738,310.0545,3.847,11.347,23.54,54.55425,327.4165,18.1875,558.12125,17.55075
5,11.25,0.958,26.57,6.07525,-47.601,-47.201,0.05175,244.272,1.75375,344.243,4.471,13.89875,23.6265,54.614,333.83275,17.8675,622.35,18.234
5,11.75,0.97775,26.4095,6.197,-49.34375,-48.96475,0.08125,285.62075,1.2255,354.43,1.882,18.84125,23.5985,54.554,332.23225,17.7175,674.8115,18.61425
5,12.25,0.98775,26.775,6.4515,-45.87,-45.766,0.083,289.94525,1.723,355.89325,1.56375,27.109,23.676,53.47275,332.545,17.7625,696.5955,18.4335
5,12.75,0.98325,27.19525,6.4235,-46.2645,-46.07625,0.111,286.43225,1.66525,357.54475,3.412,32.42425,23.808,53.00175,332.10125,18.99,719.367,18.30275
5,13.25,1.023,26.98975,6.5205,-47.78,-47.84275,0.05125,305.91,0.45925,371.152,2.18725,30.5175,23.8155,54.289,331.838,18.8425,731.25375,18.395
5,13.75,0.98,26.9925,6.593,-48.474,-48.351,0.055,310.775,0.422,363.03375,1.177,29.9845,23.97625,55.083,331.21975,18.0275,706.5525,18.76
5,14.25,0.99725,27.1135,6.46625,-45.28475,-44.631,0.121,295.9675,1.1815,348.433,2.733,28.98325,24.0925,54.391,330.22,18.455,669.45625,18.87225
5,14.75,0.9775,27.02675,6.593,-43.0455,-42.8795,0.10725,279.3035,-0.01175,335.97425,2.36475,26.9355,24.2335,56.623,329.21725,18.4025,622.50375,19.237
5,15.25,0.961,26.3925,6.32175,-41.9295,-42.0415,0.14025,260.71025,-0.148,317.75425,1.74875,25.12175,24.338,56.4245,331.2385,17.36,576.05425,19.31725
5,15.75,0.96375,26.137,6.2785,-36.6315,-36.90625,0.19775,217.42075,-0.1145,292.589,0.72425,20.356,24.3495,56.90575,331.618,17.17,496.7725,19.138
5,16.25,0.94225,26.296,6.06625,-28.3905,-28.54775,0.17225,179.41675,-0.19475,238.54425,1.305,14.7755,24.42975,57.93125,331.69275,16.72,413.8985,18.928
5,16.75,0.96825,25.886,6.16125,-24.9715,-24.9095,0.2085,150.22325,-0.743,201.99175,1.496,10.352,24.5545,58.95975,331.90975,15.965,330.5835,18.649
5,17.25,0.89575,25.398,6.25625,-18.09475,-18.33925,0.23875,105.471,-0.942,159.64425,0.2295,6.90525,24.57,59.727,332.41375,15.005,244.15875,18.59175
5,17.75,0.877,24.761,6.0485,-7.88275,-7.7405,0.32525,56.69175,-1.11625,108.14125,-0.34275,3.7245,24.5265,59.26325,333.83225,14.2675,148.89125,18.29175
5,18.25,0.836,23.93975,5.7385,-1.095,-1.26175,0.309,7.341,-1.365,71.433,-1.09925,0.95325,24.5355,59.0645,337.33775,13.8525,31.16325,17.7255
5,18.75,0.8145,23.35175,5.84025,3.96725,3.844,0.29425,-23.10325,-1.144,48.71825,-1.59975,-1.0445,24.5285,59.79425,339.2035,13.89,-17.84225,16.7555
5,19.25,0.77375,23.104,5.45775,5.67925,5.38225,0.228,-39.46125,-0.8195,39.803,-0.53975,-2.82625,24.48675,61.376,340.5285,14.505,-42.33275,16.7885
5,19.75,0.72875,22.75125,5.2755,7.27825,7.14825,0.21875,-48.243,-0.7735,33.469,-0.6945,-4.7915,24.41925,62.1325,338.60575,14.7725,-50.52075,16.51125
5,20.25,0.7425,22.62575,5.12975,7.062,7.049,0.1155,-53.871,-0.51975,31.518,-0.38925,-6.0885,24.3545,61.893,337.94675,14.8825,-52.08075,16.32625
5,20.75,0.69825,22.53025,5.07575,6.85075,7.0565,0.0565,-54.6785,0.035,29.12325,0.36125,-6.281,24.29975,60.31075,335.772,15.145,-51.825,16.2125
5,21.25,0.71525,22.5,5.04975,6.967,7.037,0.09225,-52.303,-0.0865,25.705,0.18575,-6.604,24.2485,59.936,336.2045,15.365,-52.007,16.20225
5,21.75,0.74375,22.341,5.18225,6.74075,6.696,0.0675,-52.96025,-0.1695,26.18375,0.17125,-6.9865,24.19725,60.376,337.83625,15.51,-47.81875,16.0845
5,22.25,0.774,22.3375,5.173,6.6985,6.9535,0.022,-55.23375,0.25375,30.604,0.22025,-6.67,24.15425,61.5625,335.40675,15.3625,-51.169,16.202
5,22.75,0.73625,22.3325,5.0015,6.626,6.417,0.1685,-57.83,0.0985,25.848,-0.049,-7.1145,24.12,60.9655,335.42425,15.3475,-52.4175,15.903
5,23.25,0.7725,22.27725,5.27525,7.164,7.113,0.08725,-52.907,0.053,24.343,0.39875,-7.2795,24.07275,61.358,336.12025,15.1975,-47.6775,15.93975
5,23.75,0.7105,22.21025,4.976,6.66275,6.76675,0.07375,-45.96625,0.042,26.8605,0.18375,-7.2625,24.032,61.38925,334.8005,15.1675,-42.6385,16.09475
6,0.25,0.73525,22.43175,5.14425,7.7865,8.1075,0.08975,-46.13625,0.10025,32.96375,0.63075,-6.093,24.0905,70.131,339.0895,10.645,-38.639,18.53625
6,0.75,0.7115,22.3705,4.87325,7.317,7.364,0.11825,-43.337,0.03225,32.79125,0.84425,-5.98,24.073,69.94675,339.26325,10.575,-42.441,18.183
6,1.25,0.69075,22.3775,4.996,7.5765,7.6045,0.082,-47.166,0.26725,29.12175,1.47025,-5.857,24.047,69.48075,338.3715,10.0525,-41.543,18.2035
6,1.75,0.73875,22.20125,5.059,7.4245,7.464,0.013,-42.976,0.24575,30.67775,0.63925,-6.098,24.00775,71.596,337.81225,10.37,-46.038,18.22925
6,2.25,0.717,22.15325,5.05275,7.65175,7.7155,0.1235,-45.07125,0.0645,29.428,0.2915,-6.485,23.98575,71.37875,337.965,10.095,-41.2975,18.23925
6,2.75,0.721,22.04225,5.10025,7.7635,7.8725,0.09525,-46.6805,0.20525,32.251,0.91575,-6.571,23.97125,70.52825,337.463,9.94,-48.078,18.289
6,3.25,0.72425,22.03675,4.901,7.63475,7.4235,0.141,-45.786,0.32975,31.367,0.257,-6.53475,23.93375,69.78925,338.42025,10.005,-44.44075,17.8845
6,3.75,0.69075,22.02125,4.97125,7.396,7.347,0.11875,-38.32975,0.15675,30.6135,1.07025,-6.4125,23.9,69.34175,338.1455,9.9525,-40.58125,17.84475
6,4.25,0.67325,22.03375,4.679,7.4925,7.39575,0.072,-38.54975,0.314,29.3245,0.894,-6.573,23.8695,71.51575,336.243,10.345,-40.57575,17.867
6,4.75,0.6965,22.0435,4.77575,7.6335,7.474,0.342,-48.208,0.32,31.6185,0.478,-6.5115,23.8565,70.91925,339.248,10.45,-48.2125,18.09825
6,5.25,0.7215,22.03325,4.90275,7.7905,7.59875,0.26075,-55.071,0.431,33.0195,0.30525,-6.372,23.80975,70.05475,339.06775,10.305,-48.9,17.94225
6,5.75,0.66,22.02025,4.63975,7.62575,7.5315,0.206,-47.6205,0.3185,32.1155,0.90025,-6.33075,23.841,70.9855,339.483,10.225,-44.88225,17.99225
6,6.25,0.67925,22.072,4.67625,7.86125,7.94975,0.061,-49.382,0.8825,30.492,1.68475,-6.622,23.797,69.3995,338.416,10.365,-39.996,17.51975
6,6.75,0.7035,22.36475,4.732,3.84425,4.378,0.24275,-31.507,1.63575,42.2855,2.648,-6.045,23.74575,69.79925,339.99525,10.1225,-9.699,18.047
6,7.25,0.69475,22.855,4.76775,-2.10325,-2.05,0.306,-10.94475,2.3735,70.52875,3.111,-5.416,23.64325,70.9065,338.55125,10.66,49.8575,18.16175
6,7.75,0.7345,23.3545,5.028,-9.415,-8.657,0.029,22.988,3.4625,87.947,4.3395,-4.13425,23.56875,68.68025,336.0105,11.3825,100.5745,18.9775
6,8.25,0.7875,24.1,5.3035,-13.62,-15.129,-0.03925,65.596,2.96075,116.478,2.756,-2.614,23.5115,68.43675,335.67675,12.29,184.424,19.125
6,8.75,0.85275,24.581,5.6075,-22.55575,-22.48425,-0.0585,92.57025,2.8825,153.7125,2.651,-0.584,23.46725,65.2245,334.52525,13.1725,270.681,19.186
6,9.25,0.87425,25.04275,5.72175,-29.51475,-29.23525,-0.07075,144.767,2.431,197.8745,3.04575,1.557,23.425,65.2535,332.34325,13.6075,373.128,19.47025
6,9.75,0.946,25.55875,5.9865,-31.664,-31.621,0.1265,158.356,2.0505,214.736,1.5215,4.265,23.436,64.37325,330.97775,15.425,422.77075,19.717
6,10.25,0.9295,25.657,6.21375,-33.256,-33.511,0.1245,185.672,2.09525,247.134,3.35125,7.311,23.53325,63.53425,331.504,14.985,495.112,19.581
6,10.75,0.9775,26.294,6.33,-36.75,-36.562,-0.02175,221.97675,2.29125,274.2775,2.9845,8.481,23.596,62.29925,329.41575,15.8725,563.3765,20.01375
6,11.25,0.963,26.719,6.37575,-39.41125,-39.47125,0.103,245.93275,1.868,296.0225,1.559,12.08325,23.56125,61.37925,329.7615,16.325,621.147,19.9035
6,11.75,0.96125,27.11375,6.42525,-38.776,-38.879,0.11275,260.522,2.2545,320.66,0.86425,16.4485,23.6865,59.5315,329.52425,17.0025,653.837,19.706
6,12.25,0.99875,27.0595,6.35875,-40.207,-40.272,0.11075,286.557,1.85925,340.87,1.56025,20.34875,23.8405,58.7175,330.2265,17.3275,684.01825,20.1115
6,12.75,0.96375,27.15,6.55025,-38.82725,-38.9145,0.107,277.661,1.412,333.77,2.297,21.2135,23.818,59.93325,329.745,17.35,691.01575,20.393
6,13.25,0.99675,26.89525,6.47325,-36.3815,-37.218,0.174,291.786,0.781,339.355,3.172,25.885,23.8,60.80475,331.21925,17.235,690.357,20.4525
6,13.75,1.002,26.627,6.436,-40.2315,-40.206,0.026,296.501,0.35,329.27825,1.336,25.571,23.969,61.618,330.245,16.56,679.434,20.655
6,14.25,1.0075,26.918,6.46175,-41.2865,-41.30725,0.06975,291.26275,0.751,326.161,0.72225,23.1535,24.09025,62.7925,331.1785,16.53,665.45475,20.253
6,14.75,1.00125,26.7305,6.29325,-38.03225,-37.5395,0.06325,269.84275,0.37125,311.1875,2.2975,24.58825,24.159,60.9985,330.98775,15.8175,593.88725,20.1345
6,15.25,0.99975,26.68225,6.58825,-34.436,-34.44,0.11125,260.462,0.541,288.718,1.259,21.173,24.258,60.63475,331.2015,15.7475,562.43925,20.3425
6,15.75,0.99175,26.31025,6.454,-29.872,-30.012,0.1695,228.372,-0.18325,267.691,0.2845,16.29125,24.3395,61.031,332.6085,15.5225,478.1795,20.126
6,16.25,0.9555,26.252,6.559,-28.61675,-28.879,0.18975,181.83525,0.0365,230.5235,1.2915,12.78825,24.456,62.26925,333.04225,15.09,417.28,19.7985
6,16.75,0.9905,25.73875,6.59325,-18.565,-18.567,0.14875,140.488,-0.01125,189.885,1.83,8.53625,24.54425,63.0005,333.5585,14.5275,328.342,20.041
6,17.25,0.947,25.52225,6.427,-13.949,-14.066,0.137,112.488,-0.566,169.403,1.22,5.50675,24.59225,63.63375,333.7645,13.6375,267.09675,20.052
6,17.75,0.9355,25.19,6.49575,-9.196,-9.16,0.19875,91.124,-0.785,146.574,0.18425,2.992,24.5865,64.83675,334.97925,13.445,174.42775,19.79525
6,18.25,0.902,24.6685,6.12225,-1.58,-1.723,0.21225,34.06,-1.0145,103.429,0.013,0.581,24.54725,64.9415,336.204,12.88,82.50925,19.76375
6,18.75,0.86075,24.0765,5.98075,4.144,3.932,0.185,-3.485,-1.232,71.09,-0.2145,-0.9295,24.559,66.56625,337.19975,11.925,2.75175,19.551
6,19.25,0.83425,23.71475,5.6465,6.787,6.857,0.096,-24.719,-0.87275,54.769,0.825,-2.30125,24.50575,66.784,337.238,11.26,-27.79075,19.17825
6,19.75,0.796,23.35975,5.354,8.349,8.402,0.1445,-33.515,-0.732,49.855,-0.13025,-3.80725,24.47075,67.55425,338.56425,11.51,-34.6495,19.104
6,20.25,0.75,23.101,5.297,8.433,8.441,0.09525,-36.692,-0.396,43.405,0.14975,-4.53875,24.4065,68.20775,338.45025,11.235,-40.22275,18.85575
6,20.75,0.73225,23.005,5.11,8.7115,8.84625,0.07175,-40.62325,-0.0905,43.096,1.5515,-5.02,24.37225,69.00775,338.841,10.8475,-37.4965,18.94025
6,21.25,0.69725,22.94575,5.03325,7.82675,7.7975,0.1385,-39.9625,0.083,48.851,0.754,-5.24125,24.333,69.908,338.97225,10.6875,-39.26725,19.0955
6,21.75,0.74275,22.906,5.1635,8.34325,8.3235,0.1035,-44.3215,0.11225,37.8725,0.59575,-5.392,24.293,69.68625,339.3015,10.635,-40.08,19.22725
6,22.25,0.7595,22.785,5.079,7.6015,7.706,0.04,-42.9325,-0.02575,36.574,0.89025,-5.58275,24.255,71.1495,339.31175,10.61,-39.19425,19.2595
6,22.75,0.7525,22.6845,5.33325,7.4105,7.516,0.0195,-43.206,0.2475,35.55175,1.58775,-5.704,24.205,71.14575,338.165,10.6925,-42.00025,18.90425
6,23.25,0.77825,22.6115,5.2705,8.07975,8.102,0.12125,-43.51825,0.05625,38.096,1.02825,-5.697,24.16225,70.62425,338.06525,10.74,-41.952,18.93625
6,23.75,0.7475,22.5385,5.3065,7.783,7.825,-0.00775,-45.408,0.1185,36.542,0.56675,-5.78,24.1305,71.29775,338.712,10.3675,-43.755,18.8675
7,0.25,0.6675,23.318,4.9345,7.53325,7.244,0.104,-37.163,0.213,28.933,0.961,-5.31975,24.132,64.5625,330.412,12.47,-46.97475,17.501
7,0.75,0.666,23.2035,5.024,7.54675,7.415,0.096,-40.0465,-0.094,29.907,-0.037,-5.20875,24.115,65.3305,330.735,12.52,-46.81725,17.753
7,1.25,0.6415,23.10325,4.838,7.275,7.23575,0.085,-28.33575,-0.007,28.3715,0.755,-5.23725,24.115,65.727,330.74,12.42,-43.066,17.44
7,1.75,0.67,23.14075,4.82625,7.3475,7.04275,0.147,-39.1055,0.073,29.13775,0.462,-5.72975,24.09375,65.094,330.778,12.26,-42.059,17.905
7,2.25,0.66675,22.88,4.63525,7.7235,7.5345,0.167,-39.39875,0.367,25.47025,0.618,-5.864,24.0655,65.141,331.199,12.19,-47.04275,17.653
7,2.75,0.69375,22.98875,4.97,7.2265,7.213,0.071,-49.62,0.189,28.2,1.216,-6.1315,24.056,64.8555,329.867,12.155,-47.4615,17.258
7,3.25,0.65575,22.99675,4.7415,7.3165,7.066,0.148,-39.45025,0.109,29.3125,0.883,-6.34,24.00375,65.5245,333.059,12.125,-44.6475,17.263
7,3.75,0.648,23.01525,4.7145,7.755,7.713,0.131,-43.432,0.311,25.341,0.549,-6.54775,23.9765,66.4545,333.045,12.07,-45.77275,17.128
7,4.25,0.648,22.91725,4.61,6.9605,7.016,0.053,-41.506,0.296,28.889,1.29,-6.49275,23.97525,65.0445,330.295,12.115,-43.3905,17.274
7,4.75,0.6285,22.768,4.512,6.944,6.91425,0.361,-35.8665,0.646,23.495,0.963,-6.35775,23.941,65.7735,333.038,12.34,-40.99975,17.066
7,5.25,0.63225,22.912,4.57,7.416,7.346,0.128,-42.815,0.357,25.99,0.971,-6.3105,23.9355,64.812,331.985,12.16,-39.077,17.148
7,5.75,0.636,22.72025,4.47225,7.421,7.2075,0.099,-42.46125,0.084,22.0965,0.723,-6.36425,23.902,64.251,331.718,11.915,-38.6525,16.938
7,6.25,0.645,22.726,4.64575,6.87375,6.914,0.145,-40.67925,0.62,28.894,0.873,-6.22075,23.8925,63.9675,332.161,11.855,-39.06075,17.062
7,6.75,0.675,23.02425,4.7575,5.491,5.4015,0.157,-42.6795,1.001,35.11875,2.081,-6.22325,23.85125,63.3715,336.257,11.93,-26.6165,17.078
7,7.25,0.669,23.5095,4.75575,0.04425,0.53,0.297,-16.555,2.622,52.835,6.059,-5.749,23.80725,64.2925,331.417,12.3,25.2475,17.481
7,7.75,0.701,23.9595,4.95925,-9.74225,-7.672,0.071,15.70875,3.331,79.5485,3.696,-4.80025,23.73025,62.832,329.178,12.865,97.0815,17.955
7,8.25,0.72925,24.5355,4.99375,-16.3855,-14.768,0.005,60.2555,2.871,108.219,2.5,-2.67875,23.62025,61.646,328.475,14.235,182.56125,18.131
7,8.75,0.794,25.19625,5.34725,-22.55875,-20.9345,-0.033,82.8125,2.526,141.7305,1.616,-0.139,23.5565,60.029,327.205,15.285,257.006,18.335
7,9.25,0.78475,25.7445,5.48275,-29.60625,-27.333,-0.059,129.75525,2.746,181.12925,2.98,2.212,23.5515,58.775,324.467,15.82,354.759,18.332
7,9.75,0.83825,26.23225,5.6455,-31.477,-29.14125,0.043,158.7105,1.989,193.46925,2.408,5.1195,23.5895,59.972,325.057,16.81,414.22875,18.576
7,10.25,0.84425,26.6775,5.791,-35.637,-33.40975,-0.021,177.8355,1.86,221.86525,3.583,7.437,23.605,59.4085,324.367,17.155,480.91375,18.91
7,10.75,0.87,27,6.09675,-36.48775,-32.533,0.061,193.949,1.8545,245.7765,1.354,11.18325,23.66275,55.9155,323.753,16.995,541.46925,18.726
7,11.25,0.8845,27.38525,6.068,-42.712,-38.5205,0.087,222.51925,2.336,305.955,2.804,16.487,23.7265,56.9915,323.752,18.135,603.66825,19.147
7,11.75,0.90775,27.66175,6.0895,-41.319,-40.13125,0.047,248.71625,1.338,287.53075,2.985,21.4285,23.78125,56.16825,323.16,18.435,657.957,19.384
7,12.25,0.909,27.871,6.529,-42.844,-41.306,0.047,276.248,1.448,308.389,1.842,27.386,23.873,58.312,322.725,18.735,684.408,19.608
7,12.75,0.933,27.709,6.412,-41.33325,-36.786,0.13125,285.79,0.75975,333.305,2.6435,28.847,23.904,57.89675,324.07325,18.4425,701.671,20.3245
7,13.25,0.926,27.687,6.75,-38.50575,-32.173,0.12725,295.038,0.689,309.787,2.07425,32.836,23.922,59.36625,323.667,18.5425,692.898,20.52475
7,13.75,0.923,27.683,6.67,-40.11425,-36.377,0.027,302.923,1.11625,311.514,2.2465,28.143,23.934,58.67075,323.7915,18.3675,675,20.62325
7,14.25,0.965,27.788,6.711,-37.88,-29.11,0.0825,282.31075,0.656,296.25125,1.375,25.495,24.025,59.684,323.95325,18.67,645.413,20.65325
7,14.75,0.9605,27.40825,6.734,-31.8605,-29.2045,0.05125,297.4695,0.054,276.345,1.445,22.74175,24.115,62.0305,325.53675,17.4075,621.7265,20.575
7,15.25,0.9385,27.202,6.826,-34.0675,-27.258,0.06625,255.3575,0.234,276.055,3.675,19.9705,24.174,63.60925,323.387,17.6275,582.221,20.39
7,15.75,0.96275,27.1355,6.9135,-30.614,-29.0055,0.10875,232.9085,0.0565,250.5635,1.73525,15.28275,24.32425,63.09,325.47875,17.3,497.95325,20.318
