DOY2,HR2,USTAR,TA,WS,FC,SC,H,LE,SLE,G,TS,RH,PA,CO2,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,TAU,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA
2,4.75,0.411778048,-1.41925,6.0953233025,0.65168298,0.016465006,-10.12709364925,19.1114624375,0.460560509,-1.70375,0.33925,94.355,79.2350034,376.53388365,-1.2035,0,1.5465,282.8,300.925,6.9590267585,-0.01680276625,1.3510166025,1.276126772,0.658879502,-0.855397013,0.362800661
2,5.25,0.394764415,-1.21425,6.271425076,0.4793205585,0.01364009825,-9.485579521,11.321464195,0.394265242,-1.7065,0.327875,94.5775,79.24112675,376.397887225,-2.1375,0,1.44375,280.525,300.725,6.6021967155,-0.016957781,1.254381709,1.184668011,0.618384957,-1.066166645,0.340929076
2,5.75,0.436236817,-1.45325,6.089061432,0.603794724,0.02187178625,-6.804662926,13.77719204,0.5332019655,-1.80875,0.327,95.1875,79.2607803,376.35536455,-2.8695,0,1.43725,284.375,300.9,6.473038008,-0.020916016,1.388765313,1.152234459,0.642471077,-1.263928101,0.346022646
2,6.25,0.435763752,-1.6545,6.083186915,0.6248744235,0.037666161,-7.90222454575,11.89838507,0.23970166625,-1.61475,0.339125,94.9375,79.29497101,376.366496325,-4.42925,0,1.3875,278.3,299.55,6.51902632425,-0.022109285,1.381348883,1.110705259,0.58901127,-1.472132844,0.371503766
2,6.75,0.43067837125,-1.639,6.027032304,0.618772304,0.0262831545,-8.21657925075,15.60531369,0.47891531625,-1.7805,0.34175,95.31,79.2963759225,376.417987875,-4.2475,0,1.161,282.825,299,6.4915414045,-0.022284627,1.31978913625,1.126211203,0.621511738,-1.4254062535,0.3408576175
2,7.25,0.4149792305,-1.29775,6.121900175,0.585849751,0.02870120425,-8.027822898,5.733131684,0.42317643625,-1.8035,0.344125,95.2275,79.317574805,376.47534175,-3.94875,0.65392953375,1.695,280.65,300.85,6.66145401675,-0.022181047,1.29116795075,1.16732104275,0.60751786275,-1.07447295225,0.34845137975
2,7.75,0.45033890325,-1.32663232425,6.23886972475,0.54669082875,0.03477755,-6.6314784605,14.348132515,0.49873611525,-1.7865,0.3365,95.31,79.2989843525,376.38955015,-3.9185,5.76410501875,8.055,276.6,300.825,6.547708139,-0.02459073975,1.3977417915,1.21120645875,0.641434288,-1.02714161725,0.330311166
2,8.25,0.4177429725,-1.39225,6.342298336,0.45868802575,0.021487862,-4.8482573705,9.9062189015,0.281478148,-1.8505,0.327125,95.4375,79.31581833,376.56129455,1.35825,51.546490125,40.1725,279.6,301.5,6.569414216,-0.0218864695,1.3254422185,1.1506637565,0.620835878,-1.21809137,0.348078417
2,8.75,0.44246635625,-1.2185,6.44819419,0.561790327,0.03432629075,-3.498154525,17.5327699625,0.498219245,-2.049,0.32175,94.8675,79.3357928925,376.843840775,7.7625,125.858561275,109.9,276.625,301.575,6.54187569825,-0.02117727975,1.24981690025,1.18180775775,0.59780067275,-1.14673734575,0.29996929075
2,9.25,0.457572747,-0.5299686455,6.5486996185,0.497969962,0.019750612,0.549755531,19.65971257,0.6864309895,-1.7285,0.3225,94.7075,79.3438641,376.5589643,18.7875,220.970211675,190.5,276.075,303.55,6.75279653425,-0.0334016085,1.32070899175,1.22566769425,0.65164706525,-0.77829718125,0.2953286855
2,9.75,0.438608122,-0.444,6.468624951,0.5442236775,0.0284962835,2.759637906,15.279461025,0.58690272375,-1.64475,0.321,94.87,79.34108187,376.7195237,32.6675,300.81587855,247.825,276.175,305.45,6.804186161,-0.033742302,1.403667654,1.189159639,0.642315657,-1.106915326,0.316005058
2,10.25,0.4212706815,-0.1875,6.3256473245,0.500753609,0.013609909,8.5089310105,21.18428644,0.6442050605,-1.31925,0.322375,94.805,79.35218162,376.67627545,56.4625,379.390654825,317.325,271.625,306.775,6.439004021,-0.029298186,1.316886309,1.1813408765,0.636234066,-0.650388372,0.22803334725
2,10.75,0.42759457225,0.244,6.88376068425,0.41239424175,0.0154601215,13.18916602,27.4760066925,0.8089869325,-1.363,0.2835,94.36,79.364147985,376.574567325,79.6,455.144439925,361.7,272.7,306.85,6.547921891,-0.0303034165,1.40275392775,1.267975879,0.622962732,-0.5688157505,0.25397234475
2,11.25,0.454395133,0.212,6.7054627105,0.45084161525,0.009970688,24.68403934,26.43985154,0.697711233,-1.23325,0.32325,94.1825,79.370754085,376.28134,78.45,517.1696057,421.525,277.575,308.2,6.9292385395,-0.023983104,1.393410776,1.2836029275,0.6250365625,-0.5917133955,0.2719008595
2,11.75,0.459195131,0.4935,6.467017528,0.532704362,0.00781728725,24.470366885,27.56419195,0.681744229,-1.148,0.3215,93.68,79.37218011,375.789264975,91.35,565.68410925,465.6,274.55,309.7,7.413148631,-0.031392756,1.414063426,1.309765959,0.648991283,-0.25510829,0.277238388
2,12.25,0.467939444,0.61625,6.623697174,0.454107845,0.01479494425,22.9084112525,33.4071029775,0.7754770075,-0.921125,0.319125,93.555,79.34076843,376.0269949,76.225,593.863104275,499.35,265.7,307.725,7.514244738,-0.035569161,1.411253735,1.446414197,0.631436151,0.179796343,0.281434454
2,12.75,0.452788068,0.462,6.739443728,0.494689713,0.009357609,22.496333345,33.17302384,0.6044963,-0.895525,0.321,92.96,79.32381874,375.592127,80.85,615.022408775,511.125,273.925,310.375,7.601090107,-0.044087563,1.414586526,1.396829868,0.674130935,0.009015873,0.283669888
2,13.25,0.440926192,0.60625,6.869919751,0.4554096985,0.013052551,28.29511311,34.964828225,0.5628676975,-1.1505,0.33225,92.4425,79.29997016,375.616373225,69.825,615.2501708,515.85,275.175,310,7.17457359275,-0.049224812,1.45402475,1.347656905,0.652843245,-0.074478937,0.300268978
2,13.75,0.440905579,0.58725,6.7026304955,0.472409554,0.014870874,28.47283479,35.810945845,0.584782271,-1.08825,0.319375,92.44,79.25852132,375.5986218,73.4,614.76984855,504.825,272.7,309.95,7.4288044595,-0.0427993955,1.41310574,1.3019588245,0.6201284915,0.074576387,0.287360284
2,14.25,0.430450199,0.6995,6.762020428,0.5162288295,0.01523441,30.301540635,36.59531736,0.58257881025,-1.07775,0.323875,92.21,79.24837865,375.5876243,55.325,570.475,473.15,274.8,310.05,7.57144498275,-0.049927203,1.370541106,1.332217372,0.64044223,0.413934377,0.283989412
2,14.75,0.39798729375,1.2465,6.83287673025,0.5018820465,0.0176418245,23.53387956,35.1308348,0.59079272325,-1.07225,0.324375,91.645,79.2286319375,375.7878618,41.125,524.2795128,437.2,266.275,307.85,7.670794823,-0.0392235195,1.33332798375,1.3068796975,0.58539438175,0.2916186325,0.25325397725
2,15.25,0.40123341275,1.02475,6.5248907665,0.482021432,0.009680651,19.2198202225,28.91790003,0.5438336,-1.10075,0.327875,91.1275,79.2165972325,375.576858275,26.7,470.925295725,397.275,269.425,306.8,7.4171559065,-0.0418986475,1.306038633,1.28685948,0.6112542805,0.26610378525,0.2298916145
