DOY2,HR2,NEE,FC,LE,H,USTAR,SC,CO2_1_1_1,H2O,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,TA,RH,WS,PA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_5_1,G_1_1_1,U_SIGMA,W_SIGMA,V_SIGMA
3,6.25,0.4585,0.4495,12.5895,-0.928,0.3,0.073,436.965,7.249,-4.39475,2.873,3.58675,1.076,311.86875,321.99675,2.6625,92.8,3.38975,99.61,1.55475,3.0945,2.83425,3.54575,-3.8305,0.92015,0.48345,0.863325
3,6.75,0.378,0.53825,16.556,-1.6275,0.37925,0.065,439.00725,7.13825,1.7925,42.4175,25.72825,6.087,310.107,323.85575,2.26,94.05,3.178,99.6865,1.50275,3.035,2.75275,3.53525,-3.57225,0.9369,0.5333,0.9037
3,7.25,0.3075,0.424,5.762,-0.254,0.381,0.046,438.8075,7.0385,29.00875,134.6,117.19225,24.076,309.2495,328.06775,2.55925,92.975,3.5745,99.6995,1.62325,2.9675,2.71025,3.5245,-3.4095,1.096225,0.543225,1.010825
3,7.75,0.329,0.39125,24.737,9.265,0.4205,0.116,437.6155,7.234,83.0815,288,219.34525,44.08325,309.60075,330.08775,3.16225,91.475,3.804,99.703,2.1625,2.97125,2.74575,3.5225,-2.13275,1.11515,0.57475,1.1239
3,8.25,0.4145,0.66675,35.25125,15.231,0.4025,0.071,438.49875,7.4955,146.11425,484.9,331.96325,68.438,311.2835,336.175,3.9165,89.225,3.866,99.726,2.292,3.203,2.75025,3.53075,-0.0505,1.08545,0.57745,1.15475
3,8.75,0.686,0.713,47.08275,35.789,0.417,0.065,436.6615,7.582,225.501,691.4,421.20675,84.32625,307.07825,343.2,4.9105,88.025,4.14975,99.7175,2.666,3.3545,2.759,3.539,5.912,1.197225,0.61305,1.20825
3,9.25,0.631,0.7145,70.026,56.1275,0.4645,0.0505,436.8715,7.489,281.39375,887,501.3265,102.702,300.3785,349.77175,5.033,85.9,4.396,99.70325,2.77325,3.691,2.9125,3.5465,9.243,1.3363,0.6521,1.3541
3,9.75,0.71875,0.7155,83.962,78.719,0.445,0.04775,435.562,7.6655,340.24625,1080,579.79125,116.83675,309.82675,353.919,5.5335,84.35,4.5665,99.6985,3.17925,4.23,2.943,3.55375,15.02475,1.31725,0.66595,1.36
3,10.25,1.046,1.40425,95.32825,84.804,0.46325,0.028,435.209,7.91425,404.90575,1187,639.978,128.977,307.082,363.3685,6.12125,84.025,4.683,99.67675,3.79175,4.6035,2.9775,3.5605,29.81225,1.37415,0.68,1.4106
3,10.75,0.91475,1.426,115.023,112.5075,0.4935,0.027,435.103,8.068,452.20475,1324.25,691.05775,137.96225,308.63025,369.6765,6.31375,83.15,5.0135,99.6755,4.41225,5.002,3.11725,3.5665,34.12075,1.3908,0.6869,1.40625
3,11.25,1.127,1.15025,124.821,120.913,0.522,0.08075,435.11225,8.111,464.352,1434,711.60275,142.69775,313.78375,370.5735,6.21,82.175,4.762,99.642,4.73,5.55925,3.17425,3.573,44.457,1.49635,0.6668,1.46255
3,11.75,1.49,1.53575,151.00025,129.588,0.523,0.02975,434.4485,8.21,483.0065,1525,736.478,145.16825,308.653,374.01625,6.609,80.375,5.042,99.608,5.61575,6.09525,3.2495,3.5795,51.46325,1.46775,0.7175,1.6438
3,12.25,1.76775,1.829,169.737,144.237,0.537,0.0945,434.308,8.2395,484.32875,1536,763.60075,146.75075,311.535,377.50075,7.00875,79.195,5.3775,99.599,6.202,6.82525,3.58,3.58575,55.58775,1.5317,0.7001,1.5602
3,12.75,1.75275,1.8775,161.442,141.598,0.498,0.069,435.1415,7.95575,491.9365,1570,762.91775,146.008,316.89675,379.272,7.1965,77.1875,5.105,99.593,7.239,7.4875,3.8245,3.59225,59.798,1.52525,0.6853,1.6034
3,13.25,1.63,1.80375,163.513,139.599,0.542,0.06825,434.739,7.96525,462.1495,1555.5,709.38075,143.04,310.446,383.96025,7.90875,77.03,5.337,99.526,7.385,7.9165,3.94425,3.599,54.313,1.487,0.7084,1.68695
3,13.75,1.9275,1.99575,166.771,128.9325,0.534,0.02375,433.75175,7.6865,434.32225,1468,669.42525,132.979,313.6355,379.091,7.79875,77.7975,5.36025,99.50225,7.49825,8.3025,4.2125,3.60525,49.3445,1.477625,0.6827,1.5937
3,14.25,1.92025,1.9185,168.662,125.27475,0.52075,0.042,434.4515,7.862,382.1785,1347,619.9285,120.1655,312.3045,378.2895,8.5125,75.84,5.8205,99.498,8.19225,8.555,4.90775,3.61275,44.51,1.6007,0.7064,1.657
3,14.75,1.911,1.915,157.8295,121.40875,0.509,0.033,433.692,7.8145,307.02,1203,541.1365,104.8715,313.2275,373.7985,8.33,76.3425,5.93675,99.5045,8.675,8.695,5.40275,3.62075,42.3625,1.54685,0.682425,1.5647
3,15.25,1.36825,1.71325,137.5805,112.898,0.52075,0.03975,434.129,7.7675,272.0495,1078,469.44275,93.6025,314.1645,367.94775,8.3125,78.3125,5.74675,99.5425,8.7875,8.6575,5.53875,3.6295,36.94725,1.4609,0.6817,1.53905
3,15.75,1.30975,1.44425,116.881,89.536,0.511,0.02,435.2725,7.737,180.49225,892.5,377.43975,78.12225,317.372,361.49575,8.0625,78.3025,5.89625,99.534,8.96,8.5275,5.68325,3.63875,32.0635,1.508775,0.670825,1.52925
3,16.25,1.21225,1.3015,97.86875,61.67,0.532,0.0225,435.422,7.6805,127.01475,719.1,298.60875,63.3045,313.15575,358.911,7.824,77.39,5.538,99.504,8.7575,8.4,5.79475,3.64925,24.11325,1.4429,0.65615,1.4338
3,16.75,1.0515,1.1065,86.259,42.20225,0.49175,0.01125,435.229,7.5345,58.9275,510.875,209.11875,45.136,311.45175,355.20325,7.80625,78.31,5.3715,99.5765,8.405,8.235,5.96725,3.66,19.17025,1.40875,0.6187,1.41595
3,17.25,0.892,0.949,61.772,21.7255,0.4775,0.019,434.3565,7.791,15.7715,295,111.42875,25.90525,314.826,349.8995,6.775,77.6725,4.771,99.573,7.70075,8.01025,6.0565,3.672,10.68525,1.3016,0.6169,1.39125
3,17.75,0.764,0.816,49.3635,6.55425,0.4825,0.0325,434.3095,7.7305,-6.618,133.8,43.316,8.92725,315.33525,344.85375,6.68325,80.32,4.67,99.54475,7.1,7.6545,5.89775,3.6845,6.17875,1.2958,0.5964,1.32975
3,18.25,0.782,0.76375,40.116,-1.54925,0.44925,0.05,434.9925,7.7985,-16.7585,37.54,4.84075,1.2785,315.59375,339.358,6.2285,82,4.1695,99.59775,6.618,7.46675,5.74875,3.72525,2.58225,1.17685,0.6039,1.27885
3,18.75,0.903,0.88775,36.8125,-2.967,0.41575,0.04175,434.91025,7.88325,-19.3565,0,-0.6855,0.496,310.77575,335.67575,5.86775,82.7,3.928,99.6005,6.1165,7.109,5.691,3.76725,-0.04175,1.12805,0.5465,1.20755
3,19.25,0.88575,0.8715,30.4655,-3.9965,0.4205,0.049,435.81175,7.705,-17.5795,0,-0.758,0.3685,308.3585,333.81125,5.28875,83.325,4.321,99.6,5.7025,6.81975,5.524,3.79675,-1.40925,1.092425,0.5933,1.169725
3,19.75,0.7535,0.8165,24.7255,-2.8235,0.368,0.03,434.765,7.56775,-17.896,0,-0.77575,0.345,306.7255,333.41975,5.45125,84.175,4.197,99.5985,5.3965,6.46675,5.4,3.7945,-2.4155,1.0003,0.539775,1.0296
3,20.25,0.76575,0.7275,21.058,-3.11875,0.3525,0.05275,434.769,7.4775,-17.3355,0,-0.6855,0.4045,311.10525,332.89325,4.88125,84.9,3.9175,99.6015,5.207,6.127,5.312,3.80825,-2.45725,1.0433,0.531675,1.059575
3,20.75,0.54025,0.622,21.635,-2.268,0.3615,0.047,434.489,7.37,-14.2175,0,-0.589,0.35375,305.87175,332.33375,4.76775,86.975,3.59525,99.626,4.884,5.755,5.25725,3.86125,-3.05525,1.0107,0.501775,1.0289
3,21.25,0.57775,0.6415,18.9095,-2.775,0.3545,0.051,434.247,7.45725,-12.29225,0,-0.515,0.40425,312.09325,332.72225,4.632,87.875,3.771,99.61375,4.43075,5.3835,5.04475,3.89575,-3.321,0.888,0.4706,0.982
3,21.75,0.677,0.7525,17.441,-1.677,0.323,0.0575,435.22,7.46575,-15.2825,0,-0.56875,0.3455,309.5755,331.3105,4.47825,90.5,3.355,99.597,4.21425,5.18825,4.83425,3.925,-3.4785,0.8579,0.4523,0.9899
3,22.25,0.681,0.85425,16.5425,-1.5835,0.3415,0.034,434.661,7.568,-14.70925,0,-0.60575,0.3905,313.097,329.98075,4.551,89.5,3.643,99.595,4.001,4.92825,4.63825,3.95225,-3.55875,0.9936,0.4666,0.9646
3,22.75,0.6685,0.79175,14.404,-2.188,0.33725,0.031,434.597,7.597,-15.8235,0,-0.73775,0.427,304.89325,330.3125,3.91025,90.5,3.516,99.583,3.82275,4.5865,4.46525,3.977,-3.51225,0.95165,0.4932,0.9915
3,23.25,0.6375,0.8165,13.60675,-2.174,0.3275,0.032,433.96825,7.6555,-15.7745,0,-0.5655,0.428,309.53675,330.7475,4.043,88.525,3.702,99.528,3.7365,4.34,4.25625,3.99475,-3.5335,0.940975,0.4253,0.9717
3,23.75,0.52725,0.682,15.6235,-2.385,0.32075,0.075,433.2335,7.6845,-16.424,0,-0.61375,0.42425,308.995,328.663,4.4175,90,3.41725,99.51825,3.654,4.08675,4.08625,4.01225,-3.63,0.8909,0.4424,0.9498
4,0.25,1.263,1.22025,5.913,-3.42,0.285,0.09125,438.256,10.68325,-7.9195,0,-0.631,0.313,337.8415,357.0615,8.75,95.7,3.268,99.314,9.99,9.555,10.05,8.855,4.942,0.8419,0.4478,0.8586
4,0.75,1.7775,1.88125,19.707,-4.30375,0.3205,0.146,437.9,10.28225,-7.66775,0,-0.486,0.261,333.798,357.196,8.895,95.4,2.82975,99.32325,9.865,9.5825,10.0025,8.9325,5.88375,0.84715,0.454425,0.8794
4,1.25,1.61,2.00075,18.8765,-5.3515,0.31925,0.0945,439.226,9.8625,-7.02025,0,-0.55425,0.183,336.221,355.266,8.4425,97,2.9805,99.31175,9.8525,9.4225,9.9225,8.95,7.285,0.781475,0.44215,0.83795
4,1.75,1.72775,1.987,20.5355,-4.766,0.31325,0.148,440.312,9.685,-7.0615,0,-0.51975,0.288,332.575,353.4,8.02275,98.2,2.99725,99.29275,9.84,9.26,9.89,8.965,7.88675,0.8407,0.4612,0.8793
4,2.25,1.6705,2.019,21.9155,-3.781,0.2955,0.086,439.76225,9.93925,-11.4295,0,-0.53475,0.217,329.074,353.4,8.00275,96,2.936,99.28075,9.8,9.12,9.8675,8.9675,7.27075,0.80375,0.44005,0.878875
4,2.75,1.978,2.0145,22.732,-3.65525,0.279,0.06675,440.054,9.9665,-7.65525,0,-0.5995,0.192,329.768,353.4,8.0025,96.7,2.82725,99.299,9.7725,8.9925,9.8425,8.9325,5.8635,0.772425,0.407225,0.763525
4,3.25,1.67175,2.003,14.0945,-3.39975,0.25575,0.122,440.90575,10.00925,-7.356,0,-0.388,0.228,332.279,353.4,7.8375,97.8,2.779,99.31775,9.74,8.8625,9.8075,8.8575,6.00275,0.7559,0.38215,0.795025
4,3.75,2.02225,2.39325,18.1625,-2.9165,0.27925,0.127,441.40925,9.784,-7.71375,0,-0.4675,0.277,330.195,353.4,7.60425,99.9,2.84575,99.356,9.71,8.7425,9.7775,8.77,4.95875,0.8158,0.3784,0.8061
4,4.25,1.9225,2.36925,14.4825,-3.76425,0.305,0.106,441.26225,9.878,-4.3915,0,-0.5105,0.251,333.08,353.4,7.48875,100,2.89775,99.375,9.7,8.6275,9.74,8.7425,4.323,0.8163,0.38885,0.800525
4,4.75,1.52375,1.749,12.8145,-3.00525,0.28375,0.1125,440.047,10.1265,-6.606,0,-0.79125,0.279,330.977,353.361,7.53175,97.8,2.56525,99.38675,9.6825,8.53,9.705,8.735,3.44125,0.771875,0.3888,0.7878
4,5.25,1.893,2.263,15.30575,-5.4395,0.2895,0.136,440.34,10.047,-8.959,0,1.476,0.811,329.583,350.981,7.492,97.5,2.5825,99.376,9.6525,8.40725,9.645,8.675,3.5045,0.76095,0.38405,0.79315
4,5.75,1.69075,1.7635,15.46225,-5.695,0.3205,0.083,439.741,10.266,-0.27375,23.695,17.87625,3.386,330.062,353.4,7.3545,94.8,2.803,99.3965,9.5575,8.27125,9.58,8.65,3.83125,0.7941,0.38705,0.8635
4,6.25,1.1475,1.35525,18.99375,-2.2065,0.2815,0.126,439.859,10.6125,19.4515,96,54.374,9.43,330.912,353.4,7.56375,97.7,2.7805,99.402,9.48,8.16,9.515,8.63,6.462,0.79565,0.41065,0.79195
4,6.75,1.20725,1.54175,28.268,1.058,0.301,0.036,439.777,10.2925,81.37575,239.325,191.63875,28.745,333.552,359.615,7.68825,97,2.9605,99.4045,9.365,8.135,9.45,8.635,7.482,0.8255,0.4432,0.86735
4,7.25,0.879,0.9995,35.07225,18.529,0.316,-0.00225,440.1885,10.5525,129.9055,424.625,261.36175,41.905,330.483,364.019,8.5425,93.2,3.51,99.398,9.435,8.23675,9.4275,8.6675,16.62425,0.894875,0.43645,0.92855
4,7.75,1.0505,1.191,69.844,41.103,0.35925,0.013,439.54425,10.80525,204.56775,620.7,365.574,56.768,321.468,369.311,9.0075,94.1,3.97975,99.3965,9.485,8.5325,9.46,8.665,19.4305,1.0464,0.47505,1.036075
4,8.25,1.23325,1.2775,100.688,66.629,0.3945,0.0165,438.2795,10.98375,271.43075,824.5,462.408,70.798,319.509,378.124,9.6325,91.1,4.28475,99.401,9.62,9.155,9.5775,8.665,26.7715,1.130475,0.510125,1.159925
4,8.75,1.2845,1.3215,118.02925,90.0345,0.398,0.01875,436.757,11.55675,338.938,1016,559.7795,87.494,327.258,388.296,9.9075,89.4,4.519,99.4045,10.09,9.8375,9.9225,8.6675,26.67725,1.1624,0.5284,1.3022
4,9.25,1.7325,1.8305,154.40925,109.8235,0.4075,0.032,436.196,12.0605,392.6595,1205.25,629.988,98.221,327.376,396.22,9.9925,87.3,4.093,99.4005,10.68,10.42,10.3725,8.8225,41.30475,1.201075,0.55335,1.353375
4,9.75,1.77425,1.98675,166.7475,126.5285,0.415,0.01775,435.8765,12.37275,433.21725,1379.5,683.05625,103.565,321.231,399.689,10.24,87.7,4.5175,99.393,11.785,10.7925,10.635,8.765,56.23775,1.23105,0.572375,1.330725
4,10.25,2.09025,2.1405,179.91375,153.945,0.39925,0.019,435.45,11.944,497.39175,1495.25,790.1215,119.972,324.297,407,10.57,84.9,4.6795,99.36075,12.6625,11.35,10.74,8.735,49.55625,1.262525,0.583525,1.39395
4,10.75,2.50075,2.4895,198.1165,174.6215,0.4185,0.014,435.041,11.996,532.273,1662,825.459,133.538,317.682,415.805,10.72,81.9,4.57125,99.3325,13.6,11.51,10.92,8.76,63.218,1.251875,0.5773,1.41695
4,11.25,2.70975,2.6645,208.624,194.4395,0.436,0.029,434.4285,12.1415,544.992,1752,843.012,138.503,327.615,418.387,11,77.35,4.466,99.301,14.47,12.11,11.335,8.71,72.709,1.3104,0.6014,1.4597
4,11.75,2.852,2.82725,216.718,192.19425,0.4375,0.099,435.1585,12.0035,556.525,1816.25,846.101,143.45075,320.46525,424.2965,11.39,79.27,4.863,99.302,15.23,12.41,11.815,8.7,63.47,1.3936,0.5881,1.471
4,12.25,3.00825,3.23025,229.48725,230.926,0.44575,0.017,434.0335,11.924,561.184,1839,870.375,148.925,322.951,426.81425,11.62,78.66,4.953,99.32875,15.84,12.84,12.29,8.7,57.185,1.308775,0.60795,1.5142
4,12.75,2.89775,3.2205,236.237,218.404,0.459,0.034,433.48325,12.63525,557.82,1843.5,859.544,143.27375,327.18625,429.52025,11.81,77.27,5.099,99.32175,16.42,13.04,12.79,8.7,57.787,1.370875,0.650925,1.511725
4,13.25,3.13275,3.02,214.7935,209.248,0.45675,0.142,435.52,12.76425,520.538,1816.25,832.131,141.721,331.4105,432.19825,12.64,77.37,5.081,99.3135,16.98,13.53,13.115,8.7,54.643,1.2833,0.650025,1.5148
4,13.75,3.212,3.2165,217.1045,194.696,0.46225,0.0395,434.2575,13.1525,504.66,1733.25,800.681,138.4325,331.39625,431.55675,12.82,77.56,4.902,99.3005,17.215,13.85,13.495,8.7,48.745,1.338275,0.6451,1.44805
4,14.25,2.7475,2.701,190.477,184.138,0.451,0.03725,434.11275,13.25425,442.881,1574,732.198,130.573,331.618,435.93,12.715,78.3725,5.14,99.278,16.735,13.9425,13.6525,8.775,40.78375,1.40745,0.659,1.551725
4,14.75,2.93425,2.79575,182.514,165.257,0.46575,0.04525,434.159,12.7935,386.73875,1420,660.83,117.702,332.377,426.077,13.5375,78.5,5.3905,99.235,16.37,14.25,13.715,8.8425,32.75725,1.43065,0.68685,1.58405
4,15.25,2.731,2.536,173.21125,131.405,0.453,0.033,434.6035,12.6905,321.38825,1262.5,588.8915,106.833,336.643,407.856,13.575,84.55,5.29175,99.24,16.11,14.285,13.98,8.98,29.4855,1.531575,0.6509,1.55735
4,15.75,2.213,2.401,145.8395,128.646,0.45325,0.045,434.335,12.485,254.884,1116,483.832,83.447,335.134,405.188,12.6675,82.85,5.128,99.23775,15.8925,14.0375,14.335,9.115,20.7465,1.3243,0.6173,1.4038
4,16.25,2.149,2.2625,132.653,114.094,0.42,0.04475,433.673,12.49,177.42625,930,362.9205,68.1,332.615,404.101,12.9625,80.975,4.95425,99.216,15.5075,13.7875,14.5275,9.205,17.8665,1.3216,0.602275,1.340875
4,16.75,2.13075,2.249,105.033,74.6605,0.418,0.021,433.912,12.311,121.7985,688.55,296.778,56.32325,333.63025,397.114,12.905,80.875,4.605,99.216,14.81,13.605,14.56,9.335,15.6375,1.25885,0.581275,1.2631
4,17.25,2.248,2.33025,81.592,45.6245,0.38025,0.0545,434.1845,11.15975,56.857,475.85,204.1285,41.83,329.3035,389.201,13,80.105,4.4425,99.22425,14.72,13.38,14.53,9.26,14.1845,1.1303,0.5613,1.17975
4,17.75,2.2515,2.20175,65.15175,24.768,0.36975,0.05525,434.641,11.169,13.568,313.975,137.9225,26.842,331.6405,380.70075,12.555,79.415,4.3565,99.189,14.61,12.975,14.37,9.235,11.588,1.1486,0.564725,1.14105
4,18.25,1.9,2.01075,53.855,8.50875,0.3475,0.06825,434.56075,11.3395,-5.4155,155.85,56.541,9.98575,329.32175,370.721,12.485,84.45,3.8865,99.19175,14.47,12.7,14.09,9.32,8.2255,1.065175,0.50335,1.06155
4,18.75,1.82275,2.088,42.0595,-0.28825,0.359,0.08475,434.778,11.1685,-21.889,47.86,7.792,2.179,330.90425,368.7355,11.67,83.85,3.593,99.17125,13.56,12.45,13.7,9.425,7.0935,0.987425,0.492075,1.0109
4,19.25,1.99975,2.021,34.474,-1.5995,0.33775,0.137,436.1855,10.84075,-20.2145,0,-0.634,0.37725,329.46725,365.262,10.87,87.825,3.665,99.19225,12.61,12.195,13.25,9.495,4.7095,0.9793,0.5034,0.9791
4,19.75,1.9605,2.05475,28.33325,-1.5475,0.32225,0.097,437.0375,10.48275,-18.207,0,-0.82,0.2305,328.7255,362.58225,10.38,88.55,3.347,99.14625,11.74,11.955,12.76,9.555,2.1585,0.88795,0.476225,0.9464
4,20.25,1.854,1.89725,22.669,-2.28,0.3425,0.1105,437.37925,10.4895,-19.5445,0,-0.804,0.34375,328.57825,360.01425,9.845,91.15,3.3645,99.2195,11.38,11.615,12.24,9.59,0.389,0.921825,0.4638,0.888075
4,20.75,1.747,2.024,21.70825,-2.914,0.32825,0.07825,437.5965,10.501,-15.5155,0,-0.97,0.33075,330.42975,357.719,9.565,90.3,3.237,99.21025,11.03,11.345,11.74,9.54,0.304,0.95315,0.47585,0.92475
4,21.25,1.609,1.925,18.395,-2.3945,0.281,0.1,436.5295,10.745,-19.736,0,-0.8735,0.35825,334.346,355.77725,9.295,93.075,2.846,99.2265,10.71,11.085,11.27,9.37,1.6295,0.823725,0.43875,0.8558
4,21.75,1.482,1.6395,23.7985,-2.749,0.3025,0.115,438.04825,10.5785,-12.5215,0,-0.9015,0.2885,339.398,354.5005,9.045,94.6,2.999,99.2315,10.52,10.825,10.84,9.22,2.6275,0.91825,0.4323,0.8611
4,22.25,1.655,1.64075,17.461,-1.396,0.307,0.124,439.741,10.712,-9.358,0,-0.8455,0.3795,341.48725,355.11,8.645,93.9,3.0185,99.254,10.38,10.62,10.52,9.09,3.244,0.8389,0.4476,0.8644
4,22.75,1.6895,1.94925,17.0855,-1.5955,0.3125,0.07575,440.071,10.99525,-9.6535,0,-0.822,0.31725,338.90425,356.67525,8.875,92.425,3.0545,99.259,10.25,10.455,10.42,9.05,4.6085,0.9335,0.4564,0.9025
4,23.25,1.599,1.7005,18.914,-2.332,0.3115,0.092,439.198,10.94,-12.0655,0,-0.7805,0.31775,339.1505,357.31575,8.855,92.9,3.2115,99.268,10.15,10.3,10.32,9.055,4.9705,0.83735,0.45035,0.90795
4,23.75,1.47275,1.98,19.424,-2.6545,0.3175,0.123,439.22575,10.621,-11.449,0,-0.859,0.24175,335.203,357.80425,8.925,93.375,3.0805,99.263,10.07,10.14,10.12,9.065,4.894,0.84415,0.4616,0.87915
5,0.25,2.32275,2.378,5.845,-2.86175,0.25625,0.2315,450.64275,15.795,-29.215,0,-1.23675,0.157,339.37775,372.58725,13.7625,95.625,2.357,99.598,13.875,16.44,14.65,15.44,3.14775,0.7346,0.4438,0.767
5,0.75,2.96,2.6475,16.757,-1.869,0.25725,0.238,456.248,15.5075,-26.14925,0,-1.33025,0.193,338.7995,373.704,13.62,95.8,2.36425,99.5945,13.6475,16.2275,14.53,15.35,3.91325,0.728375,0.393875,0.776425
5,1.25,2.7545,3.165,18.90375,-1.20925,0.236,0.34,453.183,15.59875,-24.80525,0,-1.35425,0.224,339.41775,373.31475,13.77,96.675,2.19625,99.593,13.425,16.0125,14.415,15.25,4.8355,0.7469,0.402225,0.76815
5,1.75,2.46,3.0745,16.02825,-2.0075,0.256,0.186,449.648,15.681,-24.6045,0,-1.29075,0.1375,342.436,370.907,13.2975,97.075,2.481,99.596,13.2025,15.795,14.3475,15.1425,5.3885,0.786775,0.434825,0.770275
5,2.25,2.4855,2.79775,13.911,-1.347,0.244,0.27,451.8295,15.43875,-22.14925,0,-1.11,0.1465,342.0335,369.408,12.995,96.275,2.61125,99.594,13.025,15.6225,14.2525,15.0425,5.991,0.683075,0.3875,0.73035
5,2.75,2.61425,2.9635,15.157,-1.363,0.276,0.26375,451.805,15.183,-24.3875,0,-1.12475,0.141,339.4975,369.92025,12.4075,94.625,2.59575,99.596,12.885,15.46,14.155,14.955,6.4465,0.763475,0.41085,0.7768
5,3.25,2.8005,3.069,14.505,-0.7255,0.249,0.28,452.114,14.971,-18.07725,0,-0.96,0.15525,344.8645,368.80675,12.09,94.9,2.567,99.5985,12.7525,15.2675,14.0475,14.845,7.10825,0.6997,0.390875,0.732075
5,3.75,2.928,3.596,14.185,-1.673,0.27225,0.228,455.64575,15.001,-20.99325,0,-1.05875,0.16425,342.8015,369.4395,11.81,96.475,2.41175,99.6005,12.61,15.0775,13.94,14.7275,8.0185,0.65965,0.379175,0.737675
5,4.25,2.6745,3.068,15.617,-2.841,0.2665,0.135,453.737,15.104,-21.46175,0,-1.00425,0.176,344.52575,369.749,11.6025,98.8,2.647,99.62,12.4625,14.8875,13.84,14.665,6.90525,0.671925,0.368875,0.753375
5,4.75,3.076,3.40875,14.584,-2.41125,0.259,0.1645,454.348,15.213,-19.19175,2.697,3.50075,1.03275,343.31975,370.41725,11.6325,97.525,2.547,99.67175,12.32,14.705,13.74,14.61,6.7475,0.733025,0.40855,0.746875
5,5.25,3.193,4.107,17.137,-2.0675,0.251,0.15875,454.13425,15.075,-9.29275,42.5975,27.31975,4.575,346.95875,374.92025,11.9425,97.975,2.6175,99.6465,12.1925,14.5675,13.6325,14.5225,7.17925,0.642175,0.4045,0.674475
5,5.75,2.234,2.5205,17.4405,-1.9845,0.2745,0.087,452.793,15.41825,23.9715,131.175,115.64325,16.58325,348.4645,376.96925,12.925,97.1,2.39,99.668,12.0925,14.5575,13.5325,14.445,7.01825,0.7051,0.4075,0.7878
5,6.25,2.221,2.617,29.902,1.15,0.29,0.01925,448.64,16.73325,73.23875,291.9,201.36075,36.95575,346.42175,390.625,13.4225,93.3,2.47075,99.6965,12.0025,14.5775,13.43,14.42,6.43325,0.758475,0.4481,0.8741
5,6.75,2.373,2.5495,52.121,15.405,0.354,-0.02575,445.97275,16.635,120.73925,470.75,286.89475,52.91775,347.05675,397.3035,14.125,92.5,2.838,99.705,11.985,14.6175,13.3325,14.38,10.443,0.880175,0.477025,0.9484
5,7.25,2.487,2.90825,44.373,43.2405,0.343,-0.06,442.9095,15.16,189.05825,667.1,384.011,71.17475,349.6655,408.98375,15.575,91.4,2.95675,99.732,12.0075,14.725,13.2325,14.315,8.613,0.92845,0.50085,0.97665
5,7.75,1.982,2.146,92.303,84.53925,0.37875,0.031,441.02,15.30475,256.5845,876.75,479.7205,89.73875,346.06575,420.3925,16.52,90.625,3.12425,99.774,12.0925,15.05,13.1525,14.255,3.69,1.04965,0.52995,1.01565
5,8.25,2.192,2.34,102.588,113.32,0.383,-0.01,439.3545,15.8995,319.908,1086,576.04825,105.5655,341.01375,434.5635,16.785,88.225,3.467,99.795,12.3725,15.17,13.08,14.2075,1.863,1.0371,0.5458,1.1075
5,8.75,2.5755,2.602,113.50925,151.207,0.40175,0.0315,437.69775,15.61125,380.8625,1283.5,653.50625,119.37175,340.689,443.25,17.2475,82,3.416,99.7785,12.735,15.315,13.05,14.1825,4.65125,1.1535,0.5752,1.147
5,9.25,2.786,2.769,129.846,177.88975,0.40925,0.05,436.419,15.533,434.20275,1476.75,724.86425,132.68975,344.76675,455.034,17.5,81.15,3.82,99.7635,13.1675,15.605,13.0375,14.18,8.33125,1.185,0.5853,1.2109
5,9.75,3.328,3.4315,130.64825,213.7075,0.4195,0.042,437.213,16.041,480.038,1634.25,799.1105,145.77425,344.99725,459.88575,18.04,80.575,3.862,99.707,13.64,15.9125,13.0475,14.19,11.566,1.2317,0.6017,1.3569
5,10.25,3.939,3.8075,141.2315,248.709,0.43475,0.04525,437.65075,17.3685,517.6985,1771,851.31575,156.15,348.79525,469.85725,17.83,76.595,4.1415,99.70375,14.15,16.72,13.09,14.3,14.506,1.3142,0.6151,1.36995
5,10.75,3.59025,3.7665,157.37625,274.002,0.432,-0.001,434.3665,17.01,545.04575,1909.5,892.99825,161.66375,347.55825,480.949,18.395,75.4475,4.13,99.704,14.765,16.8275,13.12,14.32,19.294,1.2808,0.6345,1.4617
5,11.25,3.68,3.749,152.023,292.563,0.426,0.038,433.6615,16.957,572.748,2016,935.507,174.8805,349.89775,485.4855,18.97,75.53,4.272,99.701,15.41,17.18,13.2725,14.37,24.544,1.2582,0.625,1.4346
5,11.75,3.752,3.9415,150.172,307.0655,0.428,0.01,433.771,17.0815,575.915,2085.75,948.084,176.733,350.332,490.28825,19.48,75.35,4.512,99.7,16.0125,17.72,13.375,14.5075,29.8745,1.3015,0.5775,1.4252
5,12.25,4.223,4.353,150.855,300.355,0.429,0.0575,432.62,16.55775,566.707,2090,941.015,174.393,348.03675,493.7015,19.78,74.0975,4.294,99.695,16.675,17.94,13.75,14.87,34.35925,1.2437,0.588,1.3496
5,12.75,4.082,4.174,149.947,321.86,0.43,0.114,432.79675,16.686,557.165,2084.25,939.447,178.929,350.31175,498.03975,20.12,74.0575,4.526,99.686,17.35,18.39,13.845,15.215,38.47775,1.2043,0.6345,1.4325
5,13.25,4.60425,4.52225,153.3725,320.55125,0.42,0.079,431.419,16.59425,525.694,2010.5,889.085,168.43175,351.829,498.63225,20.11,75.7025,4.512,99.632,18,18.88,13.965,15.055,40.44275,1.183275,0.618575,1.373625
