DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,SH,LE,SLE,G,TS_1_1_1,TS_1_2_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O,PPFD_DIF
3,6.75,0.126,-4.57225,1.94,0.11125,0.1195,-0.02,-45.004,-0.5765,0.297,-0.2435,-22.93,0.17425,0.6605,41.5475,76.49,385.951,1.13,-91.825,5.28625,2.96,0,2.971,181.95,277.625,3.184,5.45275
3,7.25,0.1285,-3.932,1.855,0.114,0.13075,-0.037,-35.01175,-0.01425,1.73825,-0.1795,-21.88,0.16,0.6605,39.5125,76.4925,385.703,1.2125,-59.57,63.44875,35.01,0,15.65,182.575,282.475,3.265,55.92225
3,7.75,0.115,-2.9345,1.75,-0.00325,0.091,-0.0615,-17.6895,0.3425,3.29,-0.04475,-19.93,0.15575,0.66025,36.815,76.52025,385.296,1.445,-9.63025,195.8445,120.5,0,33.1575,184.9,287.475,3.34775,111.31125
3,8.25,0.1615,-1.438,1.88,-0.163,-0.031,-0.104,-5.8665,0.71825,7.0955,-0.2095,-17.84,0.15575,0.66025,33.925,76.52825,384.2235,1.78,31.0825,425.165,241.375,0,43.0325,188.05,295.25,3.332,143.591
3,8.75,0.181,-0.5105,2.135,-0.198,-0.11725,-0.095,-8.337,0.71675,11.66575,-0.4345,-14.01,0.1605,0.66,29.4325,76.5725,383.244,1.85,66.4125,641.959,337.1,56.7875,52.82,191.85,300.85,3.383,163.346
3,9.25,0.228,-0.114,2.61325,-0.258,-0.234,-0.064,-3.489,0.587,18.764,-0.338,-11.9475,0.163,0.661,27.8225,76.5825,382.435,2.21,104.9,871.554,443.575,85.7,62.2125,193.375,307.025,3.291,169.316
3,9.75,0.224,0.377,2.952,-0.332,-0.291,-0.045,3.16925,0.589,23.396,-0.395,-4.8215,0.181,0.66225,26.2425,76.58525,381.96675,2.39,148.375,1083.577,564.7,120.7,76.0025,196.75,314.15,3.22275,173.678
3,10.25,0.229,1.14225,2.938,-0.322,-0.30175,-0.039,6.74225,0.4245,24.14925,-0.403,-4.522,0.1905,0.66175,24.59,76.601,381.55425,2.74,183,1263.567,636.875,128.5,85.85,198.675,316.35,3.168,178.413
3,10.75,0.214,1.54,2.944,-0.31675,-0.2825,-0.0345,9.704,0.382,26.3025,-0.46175,-4.462,0.20625,0.666,23.5275,76.61,381.05975,2.84,213.775,1299.16,668.25,128.6,91.45,200.7,318.775,3.17875,189.247
3,11.25,0.22525,1.68825,2.91775,-0.407,-0.399,-0.028,9.51,0.38325,31.1735,-0.518,-4.44225,0.21675,0.661,23.2025,76.6125,380.9305,3.1,232.35,1444.5,736.6,128.6,98.225,203.85,318.725,3.177,216.04
3,11.75,0.21,1.76475,2.9505,-0.392,-0.361,-0.029,11.077,0.2495,32.371,-0.424,-4.39175,0.21925,0.662,22.65,76.615,380.88,3.22,252.275,1535.66,797.525,128.75,102.4,206.05,320.7,3.165,212.865
3,12.25,0.2175,2.083,3.0005,-0.43625,-0.40475,-0.027,14.425,0.1715,34.905,-0.3495,-4.37825,0.215,0.6625,21.5625,76.63,380.39775,3.32,269.2,1468.58,791.15,129.425,103.8,207.55,320.925,3.14125,213.216
3,12.75,0.24275,2.466,3.02675,-0.44375,-0.393,-0.02975,7.383,0.10125,37.628,-0.664,-4.0125,0.2125,0.67025,20.9025,76.63,380.0735,3.6125,261.425,1350.489,744.95,128.9,103.5,210.1,320.775,3.26825,215.235
3,13.25,0.25525,2.377,3.15575,-0.424,-0.40925,-0.025,5.26525,0.03675,33.5095,-0.4105,-4.06075,0.205,0.67075,20.45,76.6125,380.03075,3.905,264.925,1343.88,743.025,129.05,101.55,210.9,321.35,3.1975,219.801
3,13.75,0.23725,2.81075,3.13125,-0.282,-0.26875,-0.019,5.306,0.003,35.15725,-0.41675,-4.05125,0.21975,0.67275,20.4275,76.58,380.055,3.8275,251.9,1255.3,689.4,128.5,99.525,210.675,321.125,3.24775,231.127
3,14.25,0.2625,3.23125,3.30975,-0.3355,-0.3495,-0.01425,0.57775,-0.0495,32.17525,-0.47375,-4.06575,0.22,0.6785,20.4875,76.57,380.093,4.09,231.65,1240.739,638.525,128.325,95.4,211.75,320.95,3.34425,215.388
3,14.75,0.2625,3.3355,3.21175,-0.294,-0.27175,-0.015,-1.59025,-0.16275,32.03675,-0.611,-4.08,0.2165,0.6745,19.905,76.55,380.12525,4.4025,194.4,1075.56,589.125,121.925,88.85,211.15,320.925,3.234,200.166
3,15.25,0.2585,3.43725,3.3555,-0.24225,-0.23875,-0.01275,-4.04425,-0.289,29.9255,-0.506,-4.09475,0.22575,0.67925,20.1875,76.55,380.14925,4.1675,159.9,989.56,502.15,121.2,80.6,209.925,319.125,3.007,188.017
3,15.75,0.286,3.691,3.37275,-0.178,-0.1475,-0.018,-4.12425,-0.3565,23.77725,-0.461,-4.01325,0.225,0.682,19.3475,76.55,380.12675,4.44,123.275,789.447,407.575,102.3,68.93,207.45,318.125,3.14575,168.35
3,16.25,0.2845,3.67425,3.246,-0.1205,-0.0935,-0.01,-7.349,-0.4435,19.303,-0.3845,-4.111,0.22275,0.6865,20.505,76.5525,379.9765,4.4275,74.1875,579.869,307.075,79.6,56.83,205.95,316.5,3.0815,152.019
3,16.75,0.282,3.179,3.3655,-0.036,0.001,-0.01,-9.0435,-0.542,18.402,-0.378,-4.233,0.222,0.68825,19.4975,76.54,380.145,4.1775,28.7125,427.624,232.375,49.8625,43.315,203.7,313.025,3.101,134.108
3,17.25,0.268,3.428,3.21325,0.046,0.0545,-0.004,-12.9425,-0.84,12.447,-0.3925,-4.2065,0.22025,0.68675,20.3375,76.53,380.1595,4.01,-4.47125,293.906,160.2,0,32.2485,200.55,310.25,3.158,115.934
3,17.75,0.22125,2.7365,2.60875,0.11775,0.11425,-0.001,-18.415,-1.021,9.26825,-0.226,-4.256,0.22175,0.682,21.1675,76.53,380.3455,3.77,-57.4025,142.933,78.905,0,20.79,198.15,308.225,3.204,81.2495
3,18.25,0.182,2.182,2.21275,0.08975,0.0665,0.004,-31.83025,-1.4565,3.05125,-0.2465,-4.29,0.2255,0.68375,23.3425,76.53,380.774,3.62,-100.1,35.19025,18.7875,0,6.03275,197.2,302.425,3.2885,30.13525
3,18.75,0.0795,0.862,1.73325,0.118,0.0805,0.0105,-44.4645,-1.998,0.819,-0.23475,-4.34,0.22575,0.6845,27.3975,76.5325,381.483,2.935,-118.675,0,-2.579,0,1.00525,196,298.45,3.3435,0
3,19.25,0.1065,0.035,1.8155,0.1595,0.1255,0.015,-47.4415,-1.7715,0.56,-0.234,-4.939,0.22025,0.68825,28.965,76.53,382.1455,2.5475,-118.75,0,-3.36275,0,0.85725,193.625,294.55,3.4195,0
3,19.75,0.1115,-0.94425,1.93725,0.1925,0.16,0.0055,-48.0655,-1.382,0.427,-0.35075,-6.23025,0.21675,0.6935,31.9325,76.53,382.6115,2.195,-116.2,0,-2.95875,0,0.88925,190.725,292.45,3.4325,0
3,20.25,0.1415,-1.12825,2.004,0.162,0.142,-5e-04,-51.414,-1.1015,0.8395,-0.39,-9.36,0.215,0.699,32.9475,76.5425,383.163,2.1125,-114.275,0,-2.76875,0,0.88025,190.675,290.925,3.4755,0
3,20.75,0.129,-1.543,2.0555,0.205,0.187,-0.001,-50.636,-0.8415,0.8185,-0.23575,-12.555,0.214,0.69525,34.2375,76.54,383.6325,1.9675,-114.175,0,-2.625,0,0.93875,190,288.475,3.542,0
3,21.25,0.1325,-1.477,2.09225,0.1795,0.159,0.002,-49.6385,-0.7985,0.171,-0.3315,-14.395,0.21625,0.6925,34.4725,76.54,383.872,1.9375,-112.75,0,-2.6105,0,0.92975,187.45,287.425,3.419,0
3,21.75,0.125,-1.8095,2.063,0.198,0.1795,-0.0045,-48.5175,-0.8925,0.276,-0.392,-18.115,0.218,0.6935,36.1025,76.535,384.315,1.8225,-111.8,0,-2.6335,0,0.828,185.975,285.925,3.4165,0
3,22.25,0.1215,-2.285,1.98,0.142,0.1535,-0.005,-49.943,-0.9055,0.3785,-0.491,-19.64,0.21525,0.695,37.475,76.54,384.421,1.785,-111.8,0,-2.57175,0,0.855,186.975,284.9,3.433,0
3,22.75,0.132,-2.543,2.055,0.1755,0.2055,-0.0225,-53.0695,-0.523,-0.076,-0.339,-20.435,0.219,0.69275,36.8825,76.5425,384.5025,1.75,-110.175,0,-2.375,0,0.86725,187.2,284.45,3.3545,0
3,23.25,0.125,-2.5995,2.135,0.189,0.1565,-0.0145,-52.32,-0.631,0.362,-0.2605,-21.0325,0.22425,0.69525,38.72,76.535,384.6115,1.635,-109.675,0,-2.43075,0,0.705,185.9,283.55,3.3765,0
3,23.75,0.131,-2.77475,2.112,0.179,0.159,-0.0065,-55.0245,-0.541,0.328,-0.383,-20.855,0.229,0.6955,38.5525,76.51275,384.963,1.5825,-108.725,0,-2.455,0,0.79825,186.675,284.3,3.3145,0
4,0.25,0.123,-0.013,2.078,0.2765,0.29525,-0.0075,-51.568,-0.737,0.9795,-0.20075,-31.5825,3.983,5.96325,30.9975,76.57325,386.21775,2.65,-117.1,0,-2.73525,0,1.018,193,298.775,2.76675,0
4,0.75,0.12525,-0.165,2.197,0.292,0.315,-0.0015,-60.09025,-0.7045,1.12425,-0.2085,-32.53,3.63625,5.776,32.13075,76.57,386.516,2.58,-117.775,0,-2.623,0,0.9755,193.15,297.875,2.897,0
4,1.25,0.119,-0.448,2.143,0.26175,0.2925,-0.008,-59.97075,-0.6,1.4005,-0.1185,-33.0425,3.427,5.577,32.2625,76.56,386.55425,2.39,-117.675,0,-2.572,0,1.052,192.85,297.525,2.913,0
4,1.75,0.13525,-0.458,2.193,0.234,0.2315,-0.006,-55.27675,-0.824,1.273,-0.15075,-33.21,3.3485,5.39125,33.1075,76.54,386.85325,2.3475,-118.025,0,-2.5725,0,0.949,191.9,296.55,2.95875,0
4,2.25,0.13225,-0.412,2.183,0.304,0.32325,-0.011,-55.49825,-0.60125,0.91025,-0.1455,-33.5275,3.10725,5.201,33.42,76.5325,386.8475,2.2075,-116.85,0,-2.621,0,1.044,190.7,295.125,2.86875,0
4,2.75,0.12325,-0.675,2.093,0.1765,0.2155,-0.01,-57.40575,-0.5905,0.852,-0.1585,-33.26,2.875,4.99575,34.615,76.52025,387.01225,2.23,-117.175,0,-2.554,0,1.045,191.425,294.3,2.9575,0
4,3.25,0.14075,-1.005,2.127,0.282,0.28375,-0.018,-56.721,-0.59075,0.5965,-0.148,-33.17,2.69175,4.82975,34.835,76.52,387.3675,2.15,-118.175,0,-2.554,0,1.054,190.8,293.925,2.945,0
4,3.75,0.14225,-1.1495,2.07,0.227,0.23675,-0.024,-58.62925,-0.627,0.454,-0.1705,-32.7025,2.5445,4.68275,34.195,76.51,387.158,1.91,-116.825,0,-2.594,0,1.03375,191.8,292.5,2.917,0
4,4.25,0.13525,-1.45575,2.0405,0.233,0.2315,-0.012,-59.06375,-0.63,0.405,-0.196,-32.75725,2.3985,4.579,36.0375,76.51,387.22525,1.9475,-116.275,0,-2.61575,0,0.962,190.675,292.125,2.843,0
4,4.75,0.129,-1.44875,2.06925,0.257,0.26,-0.003,-59.58775,-0.7295,0.3685,-0.154,-32.8275,2.23725,4.4525,37.485,76.49,387.49375,1.85,-116.05,0,-2.60525,0,0.9695,189.3,292.275,2.903,0
4,5.25,0.11325,-1.6115,2.04575,0.26675,0.27875,-0.007,-61.055,-0.63225,0.482,-0.209,-32.76475,2.13175,4.33075,37.4225,76.4825,387.47725,1.8225,-115.975,0,-2.495,0,1.005,189.425,290.625,2.916,0
4,5.75,0.11625,-1.5905,1.92425,0.223,0.21275,-0.018,-54.4155,-0.5545,0.4085,-0.19475,-32.47925,2.06425,4.215,37.43,76.49,387.52475,1.745,-112.125,0,-1.421,0,1.212,188.95,290.575,2.873,0
4,6.25,0.154,-1.07725,1.992,0.17475,0.212,-0.03425,-41.39575,-0.25475,1.495,-0.115,-32.5675,1.964,4.1175,37.3975,76.51,387.233,1.8025,-92.65,28.26875,15.1825,0,5.02,189.1,297,2.878,22.92475
4,6.75,0.151,-0.165,1.74125,0.026,0.099,-0.05,-18.369,0.1585,5.85075,-0.0525,-31.0275,1.86,4.0515,34.9775,76.52325,386.9525,2.215,-40.915,145.7355,80.06,0,20.555,189.45,306.75,2.995,75.5035
4,7.25,0.175,1.246,1.78375,-0.352,-0.167,-0.121,2.6835,0.72725,11.78675,-0.021,-28.635,1.82075,3.96425,30.1775,76.54,386.187,3.2025,30.1325,349.82475,185.725,0,35.1575,194.6,317.25,3.025,111.94875
4,7.75,0.22075,2.667,2.07975,-0.49,-0.294,-0.104,26.35825,0.744,18.36925,-0.51675,-23.3175,1.86025,3.86625,26.7475,76.57,385.363,3.67,109.825,592.5135,301.65,0,43.8425,197.4,332.925,3.154,143.16625
4,8.25,0.26525,3.381,2.8285,-0.578,-0.421,-0.061,58.824,0.797,24.33,-0.66275,-18.3175,1.834,3.7885,25.0775,76.5725,384.34775,4.1,194.95,862.84,419.7,61.24,54.6025,201.125,346.5,3.102,161.896
4,8.75,0.291,3.944,3.14325,-0.842,-0.5915,-0.039,94.21925,0.697,30.0265,-0.46725,-12.38,2.07675,3.77125,23.2375,76.59,383.47775,4.52,294.45,1067.74725,534.525,90,68.1725,203.425,362.125,2.947,176.62125
4,9.25,0.2885,4.628,3.51875,-0.764,-0.66625,-0.037,131.78,0.602,35.14025,-0.285,-9.245,2.8645,3.8465,21.935,76.6125,382.749,4.785,363.575,1220.685,636.225,118.5,78.28,206.625,377.375,2.943,184.7045
4,9.75,0.30575,5.5245,3.68475,-0.91925,-0.7635,-0.0305,159.02075,0.58525,40.435,-0.348,8.2075,3.75925,3.90125,20.2025,76.6125,382.0755,5.2475,434.225,1361.08,728.675,127.4,89.325,209.525,394.05,2.841,195.565
4,10.25,0.2895,6.1785,3.604,-0.835,-0.738,-0.027,181.743,0.4935,43.546,-0.315,18.3125,4.5175,4.09725,19.7925,76.6125,381.69975,5.4425,479.95,1531.19675,802.25,128.5,95.925,213.575,403.325,2.879,204.7065
4,10.75,0.325,6.66,3.5035,-0.8595,-0.76675,-0.024,193.5765,0.471,46.58025,-0.3355,29.225,5.65675,4.2835,19.01,76.625,381.198,6.11,508.85,1617.41075,844.25,128.5,103,216.525,413.325,2.9335,203.1545
4,11.25,0.33025,7.1035,3.768,-0.87025,-0.814,-0.0225,224.387,0.455,47.30225,-0.3815,37.9325,6.5005,4.55325,17.885,76.6325,381.07575,6.71,545.45,1700.92625,873.75,128.5,107.125,219.575,419.675,2.952,208.43375
4,11.75,0.35725,7.5235,3.75525,-0.9155,-0.85825,-0.02,218.8435,0.29975,48.997,-0.3155,45.765,8.015,4.9715,17.335,76.615,380.721,7.13,573.925,1805.031,938.75,129.2,108.55,222.6,425.05,3.03275,216.5085
4,12.25,0.351,8.17,3.9395,-0.90275,-0.80575,-0.017,240.8175,0.1475,49.94125,-0.317,48.495,8.8675,5.4505,16.785,76.61,380.5435,7.23,552.8,1670.58775,868.5,128.9,109.1,225.625,428.6,2.909,209.153
4,12.75,0.3375,8.34,3.66525,-0.868,-0.767,-0.01675,227.612,0.112,48.47375,-0.3475,54.4975,10.02,5.72475,16.44,76.6125,380.29075,7.44,532.05,1563.3725,841,128.525,105.85,227.65,430.825,2.938,220.28
4,13.25,0.35825,8.265,4.03675,-0.846,-0.75975,-0.012,230.67625,0.102,49.29475,-0.279,56.9675,10.925,6.3285,16.0325,76.61,380.167,7.39,501.025,1437.12775,775.625,125.1,102.55,228.575,427.45,2.841,233.093
4,13.75,0.351,8.1225,4.10425,-0.7335,-0.685,-0.01,207.611,0.055,46.438,-0.2625,55.245,11.4925,6.917,15.79,76.60025,380.002,7.59,475.95,1422.3655,743.95,125.2,94.325,228.275,419.175,2.785,232.087
4,14.25,0.384,8.425,4.179,-0.809,-0.678,-0.011,199.6805,-0.036,45.881,-0.40625,51.7975,11.83,7.44425,16.26,76.5875,380.051,7.85,450.9,1344.74,695.8,115,89.375,228.75,422.375,2.813,222.73725
4,14.75,0.36,8.775,4.06225,-0.6795,-0.616,-0.012,202.159,-0.228,44.037,-0.2675,50.5925,12.24,7.6445,16.6975,76.5825,380.037,7.94,393.475,1309.34125,671.075,104.9,85.3,227.325,416.35,2.78,216.44775
4,15.25,0.3855,8.52,4.30825,-0.594,-0.565,-0.013,180.48575,-0.215,40.974,-0.363,50.9225,12.4925,8.1125,16.125,76.57025,380.025,7.79,374.8,1212.9845,595.7,98.2,77.135,228.225,409.1,2.796,201.30875
4,15.75,0.3885,8.6675,4.30375,-0.503,-0.46875,-0.01,143.9775,-0.49,32.525,-0.4335,46.5025,12.55,8.37,15.8025,76.56,380.09725,7.73,281.425,941.78575,503.125,85.1,63.92,225.75,396,2.779,183.7415
4,16.25,0.37425,8.225,4.31775,-0.37025,-0.29975,-0.006,116.50275,-0.59875,30.233,-0.25425,40.785,12.3825,8.6625,16.3675,76.555,380.083,7.48,196.4,756.45725,396.925,60.85,53.2,221.475,389.125,2.778,175.93
4,16.75,0.364,8.113,4.217,-0.2245,-0.16225,-0.006,82.704,-0.61775,26.869,-0.32175,34.565,12.02,8.93,16.02025,76.58,380.119,7.2125,132.275,628.0375,311.825,54.76,41.53,220.9,373.525,2.764,167.36225
4,17.25,0.3515,7.674,4.05825,-0.07925,-0.031,-0.003,47.30525,-0.751,21.218,-0.3425,26.4825,11.635,9.135,16.00775,76.58,380.261,6.83,52.12,372.7325,203.525,42.8125,31.8375,219.625,361.025,2.675,140.69675
4,17.75,0.31825,7.5525,3.849,0.066,0.08775,-0.001,21.7905,-0.89325,14.77,-0.252,16.235,10.9325,9.185,16.9925,76.58,380.54175,6.57,8.1325,275.03925,139.125,0,21.6775,210.725,351.8,2.698,114.177
4,18.25,0.2735,6.9015,3.334,0.22325,0.23825,0.001,-3.52025,-1.1235,10.618,-0.1945,11.7125,10.555,9.1,17.605,76.5725,380.806,6.12,-67.305,122.93075,71.625,0,14.1075,208.675,340.325,2.705,74.3685
4,18.75,0.18425,5.6765,2.47375,0.313,0.285,0.014,-28.18875,-1.587,4.925,-0.129,-1.2265,10.0425,8.945,19.185,76.5725,381.42075,5.5325,-119.2,21.23,9.3225,0,3.0655,206.925,326.425,2.732,18.5845
4,19.25,0.1405,4.6005,1.939,0.3455,0.3335,0.02025,-41.09675,-1.76475,1.305,-0.07825,-7.9945,9.0775,8.7375,21.4775,76.575,382.1485,4.9125,-128.5,0,-3.108,0,1.11125,205.575,319.275,2.804,0
4,19.75,0.1335,3.678,2.0605,0.3305,0.2945,0.01675,-46.5985,-1.7545,1.22675,-0.058,-14.165,8.2225,8.49,23.785,76.595,383.17175,4.55,-126.1,0,-3.565,0,1.04675,203.35,314.15,2.891,0
4,20.25,0.13525,2.86475,2.072,0.365,0.3555,0.006,-49.51775,-1.268,1.51475,-0.109,-17.76,7.65525,8.2125,25.4325,76.6125,383.76775,4.22,-124.875,0,-3.239,0,1.07275,202.375,310.925,2.779,0
4,20.75,0.15,2.29975,2.193,0.346,0.31575,0.001,-51.04425,-0.99125,1.63425,-0.23,-21.545,7.05325,7.89975,26.765,76.6125,384.1695,4.125,-124.05,0,-3.05175,0,1.111,200.55,307.875,2.77525,0
4,21.25,0.171,1.86175,2.27725,0.383,0.347,0.003,-51.087,-0.909,2.09375,-0.21525,-22.8975,6.35275,7.5765,26.62,76.62,384.64225,3.9275,-122.375,0,-2.941,0,1.12925,199.875,306.125,2.846,0
4,21.75,0.162,1.445,2.487,0.321,0.3005,-0.005,-52.381,-0.86025,1.963,-0.177,-26.23,5.846,7.27275,27.31,76.63,385.13175,3.43,-122.225,0,-2.838,0,1.123,198.9,305,2.8035,0
4,22.25,0.148,1.21,2.182,0.32975,0.3325,0.001,-54.315,-0.801,1.85675,-0.15525,-27.805,5.51525,7.04675,28.4,76.6225,385.11325,3.365,-121.775,0,-2.8855,0,1.086,196.825,305.25,2.8465,0
4,22.75,0.14225,0.746,2.322,0.32975,0.36475,-0.00625,-55.10075,-0.8,1.27575,-0.1795,-28.9,5.04325,6.82075,28.5925,76.61,385.6005,3.26,-120.4,0,-2.897,0,1.02925,195.425,303.8,2.88425,0
4,23.25,0.132,0.618,2.247,0.337,0.3165,-0.006,-55.44725,-0.742,0.8355,-0.1595,-30.065,4.78275,6.627,29.5125,76.5925,385.8555,3.2,-119.15,0,-2.756,0,1.01075,194.5,301.075,2.7525,0
4,23.75,0.12225,0.21425,2.138,0.28225,0.2775,-0.00875,-52.1545,-0.78875,0.9855,-0.104,-30.9375,4.377,6.4255,29.6425,76.59,385.961,2.955,-118.55,0,-2.687,0,0.952,193.1,299.45,2.809,0
5,0.25,0.10625,4.931,1.942,0.56275,0.6085,-0.0135,-50.53725,-0.8215,-0.02125,-0.19175,-31.5775,10.5975,12.5175,27.105,76.8925,387.232,3.9225,-118.875,0,-2.687,0,1.10975,218.6,320.5,4.0775,0
5,0.75,0.116,4.854,1.86775,0.523,0.52375,-0.031,-56.491,-1.078,0.276,-0.1435,-33.9425,10.2225,12.39,28.2525,76.8725,387.1975,3.56,-118.075,0,-2.721,0,1.121,216,320.8,4.058,0
5,1.25,0.1035,4.38225,1.868,0.68275,0.62,-0.0185,-53.59825,-0.943,-0.1165,-0.12375,-34.725,9.9825,12.125,28.565,76.87,387.681,3.6675,-116.575,0,-2.72475,0,1.042,215.9,320,4.12725,0
5,1.75,0.115,3.908,1.9355,0.56625,0.528,-0.0285,-55.9485,-1.116,-0.09025,-0.222,-35.6625,9.555,11.91,29.225,76.85,387.692,3.74,-116.3,0,-2.606,0,1.05775,215.25,316.85,4.15625,0
5,2.25,0.10325,3.69625,1.83925,0.5425,0.53575,-0.032,-54.321,-1.01,-0.258,-0.169,-35.75,9.285,11.6975,30.205,76.83,388.101,3.43,-114.4,0,-2.634,0,1.06025,215.5,316.125,4.17225,0
5,2.75,0.10875,3.61025,1.76325,0.612,0.60925,-0.017,-55.852,-0.8775,-0.071,-0.1705,-36.2975,9.02,11.4675,31.045,76.82025,388.247,3.25,-113.4,0,-2.628,0,1.134,215.375,314.9,4.1765,0
5,3.25,0.117,3.44125,1.858,0.6185,0.59525,-0.038,-54.906,-0.9125,-0.382,-0.192,-36.4875,8.7725,11.27,31.13,76.81,388.84,3.03,-112.975,0,-2.59575,0,1.10575,214.8,313.3,4.24225,0
5,3.75,0.09475,3.1435,1.8655,0.54125,0.503,-0.037,-51.24,-1.01475,-0.246,-0.12775,-37.0325,8.5,11.1025,31.44,76.80325,389.059,2.7925,-111.325,0,-2.6285,0,1.07275,213.325,311.55,4.2825,0
5,4.25,0.1185,2.50175,1.871,0.5235,0.5315,-0.026,-49.87075,-1.151,-0.579,-0.0975,-37.6275,8.19,10.895,32.4225,76.8,389.224,2.93,-110.175,0,-2.587,0,1.1005,212.25,310.275,4.29625,0
5,4.75,0.121,2.404,1.978,0.6465,0.669,-0.04275,-55.77875,-0.709,-0.176,-0.129,-38.1575,7.9155,10.7125,33.0425,76.7925,389.086,2.8,-108.45,0,-2.48925,0,1.203,213.3,308.925,4.39375,0
5,5.25,0.1205,2.10525,1.918,0.454,0.4575,-0.0275,-49.02225,-1.153,-0.26225,-0.095,-38.2125,7.662,10.5125,34.785,76.7925,389.446,2.59,-104.775,0,-0.67225,0,1.5865,213.15,308.575,4.358,1.40525
5,5.75,0.1265,2.64,1.808,0.2245,0.24975,-0.09725,-43.5685,-0.316,1.24675,-0.008,-37.945,7.4685,10.265,34.4075,76.81,389.41175,2.645,-86.85,44.19125,25.005,0,9.54,213.35,312.45,4.317,36.51725
5,6.25,0.129,4.236,1.663,-0.4075,-0.255,-0.20175,-20.84925,0.424,6.344,0.175,-37.1025,7.37625,10.0625,32.27,76.83,387.8285,3.275,-38.3675,173.4045,93.35,0,26.0525,215.175,327.2,4.457,82.948
5,6.75,0.1465,5.919,1.528,-1.087,-0.834,-0.27575,3.60275,0.891,12.70575,0.122,-30.235,7.40275,9.8825,29.57,76.85325,386.1015,4.3975,24.375,363.3725,181.175,0,36.365,218.375,347.075,4.612,112.00475
5,7.25,0.1545,7.784,1.398,-1.5685,-1.449,-0.26125,28.91525,1.042,21.1365,-0.303,-23.7475,7.67375,9.7625,26.41,76.88,384.32525,5.48,106.425,621.055,305.125,0,45.64,221.875,362.7,4.721,132.2065
5,7.75,0.1935,9.02,1.822,-1.9925,-1.9225,-0.097,61.25,0.92725,28.315,-0.88475,-13.6925,7.96,9.7375,24.3025,76.885,382.56725,5.95,183.875,869.22825,421,43.55,57.93,225.9,378.5,4.666,153.4385
5,8.25,0.2565,9.77,2.593,-2.31425,-2.2955,-0.045,95.409,0.724,36.6195,-0.55325,-4.77425,8.67,9.8175,22.2025,76.92,381.59,6.81,261.77575,1051.91,524.575,85.7,69.88,228.75,395.2,4.513,176.86
5,8.75,0.277,10.385,3,-2.3525,-2.333,-0.0355,127.032,0.634,39.4325,-0.507,3.8755,9.53,9.9725,20.86,76.915,381.03875,7.4,330.225,1229.95625,621.5,108.15,80,232.6,411.8,4.41,201.998
5,9.25,0.2835,11.1825,3.15,-2.638,-2.63825,-0.026,166.45225,0.518,47.425,-0.59,10.4125,10.41,10.16,19.9025,76.925,380.83175,8.34,396.225,1390.91175,721.3,127.625,95.2,236.125,429.325,4.187,212.25
5,9.75,0.311,11.64,3,-2.768,-2.777,-0.026,197.378,0.45675,49.23675,-0.5265,22.245,11.3275,10.495,18.97,76.925,380.603,9.1325,454.775,1528.5035,803,128.5,103.6,239.2,442.45,4.019,216.18475
5,10.25,0.3,12.36,3.177,-2.834,-2.8255,-0.02275,204.06075,0.375,55.51,-0.40425,30.925,12.3825,10.9125,17.92,76.94,380.40625,9.5725,491.7,1542.771,821,128.5,107.525,243.125,449.975,4.006,227.457
5,10.75,0.29975,13.0575,3.43325,-2.76425,-2.739,-0.019,221.57375,0.30925,56.05625,-0.354,38.2,13.1525,11.4575,16.6875,76.95,380.185,9.93,488.875,1504.3585,806.25,128.5,104.7,247.6,458.925,4.03725,227.955
5,11.25,0.32225,13.3625,3.27,-2.602,-2.629,-0.017,247.50425,0.224,57.6915,-0.37775,45.25,14.37,11.9,16.42,76.96,380.1525,10.3075,496.9,1563.843,820,130.00025,113.925,250.6,460,4.04075,217.624
5,11.75,0.338,13.215,3.526,-2.66325,-2.669,-0.012,245.83425,0.184,61.77,-0.3195,47.81,15.48,12.195,15.925,76.96,380.019,10.04,460.4,1475.1615,787.8,125.6,101.3,253.05,462.35,4.011,218.2475
5,12.25,0.329,13.0525,3.453,-2.674,-2.657,-0.01,248.8145,0.1895,59.7245,-0.299,49.47,16.12775,12.6225,15.72,76.9475,379.85425,9.9525,505.85,1561.8675,799.95,134.9,106.775,254.35,466.55,4.0445,229.9
5,12.75,0.339,13.4,3.503,-2.5255,-2.515,-0.016,229.565,0.04,61.95,-0.403,51.7275,16.64,13.05,14.975,76.9275,379.7225,9.725,504.125,1507.4315,818.75,120.6,106.675,257.25025,464.6,4.101,242.427
5,13.25,0.366,14.34,3.847,-2.48,-2.4785,-0.013,219.125,0.02075,59.865,-0.32375,56.555,17.0575,13.5625,14.89,76.91,379.597,9.7375,468.7,1396.145,739,108.35,94.8,257.4,467.5,4.008,245.746
5,13.75,0.356,14.2225,3.788,-2.444,-2.445,-0.008,213.5505,-0.134,57.834,-0.422,56.3,17.56,13.995,14.92,76.9,379.699,10.605,429,1321.52,713.3,112.7,93.5,257.601,458.9,3.846,254.5
5,14.25,0.35475,14.485,4.00575,-2.378,-2.385,-0.007,219.4355,-0.173,56.3755,-0.43325,54.11,17.9,14.36,14.825,76.9025,379.76325,10.505,408.025,1345.83275,694.525,104.9,92.7,257.875,463.9,3.804,237.025
