DOY2,HR2,USTAR,TA,WS,NEE,FC,H,LE,TS_1_1_1,TS_1_2_1,RH,PA,CO2,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,SC,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1
3,11.75,0.692,0.325,3.1214,0.53063,0.798,199.68,16.2115,0.371,0.433,56.877,98.545,408.785,413.23,1206.312951,609.15,91.3395,261.25,321.162,3.6618,-0.46282,0.50833,0.61667,1.1833,1.5,3.025,4.2833
3,12.25,0.71787,0.57444,3.2397,0.578155,0.8395,214.83,17.3315,0.416,0.425,55.571,98.538,408.33,430.58,1251.569298,624.31,93.7505,263.78,322.895,3.7007,-0.43329,0.50833,0.61667,1.1833,1.5,3,4.2833
3,12.75,0.71787,0.83978,3.20735,0.68274,0.82615,225.47,18.15,0.3795,0.417,54.094,98.529,408.195,419.8445,1229.9,614.593,92.657,264.401,323.97,3.655,-0.34957,0.50833,0.61667,1.1917,1.5,3,4.2833
3,13.25,0.73206,1.27235,3.274,0.688215,0.84171,215.115,17.789,0.386,0.417,52.261,98.52,408.02,414.38,1204.785,584.61,91.338,266.46,324.765,3.613,-0.31919,0.50833,0.61667,1.1833,1.5,3.0167,4.2833
3,13.75,0.7285,1.5385,3.221,0.683,0.797755,220.576,17.258,0.399,0.425,51.499,98.516,407.79,406.12,1165.2,580.684,87.227,263.11,325.04,3.579,-0.2695,0.5125,0.60833,1.1875,1.5,3.025,4.2833
3,14.25,0.713435,1.588,3.18975,0.69817,0.833,215.01,16.067,0.405,0.425,50.6635,98.4705,407.535,373.255,1103.7,548.272,83.168,264.05,324.9575,3.596,-0.21272,0.51667,0.61667,1.1917,1.5,3.025,4.3
3,14.75,0.715,1.733,3.244,0.801,0.8095,188.75,16.4735,0.418,0.417,50.357,98.429,407.18,330.975,986.254,486.21,76.4855,264.453,324.603,3.676,-0.17361,0.50833,0.61667,1.1917,1.5,3.0167,4.2833
3,15.25,0.71382,1.784,3.26675,0.783,0.798,167.7,14.058,0.428,0.425,50.604,98.421,406.9,277.94,877.59,455.24,70.476,264.179,324.38,3.6454,-0.046777,0.50833,0.61667,1.1833,1.5,3.0167,4.2833
3,15.75,0.741,1.7341,3.2908,0.81073,0.82385,135.77,12.675,0.47,0.43333,50.6105,98.415,406.99,235.6,750.4940505,391.81,60.8845,261.96,324.19,3.6395,-0.06886,0.5125,0.6125,1.1917,1.5,3.0167,4.2833
3,16.25,0.698595,1.382,3.23615,0.85356,0.766935,117.497,10.493,0.454,0.433,50.9995,98.422,406.83,183.155,618.15,321.85,49.6885,260.38,322.53,3.5721,0.0788965,0.51667,0.61667,1.1833,1.5,3,4.2833
3,16.75,0.672,1.201,3.223,0.80377,0.71249,84.2335,8.754,0.452,0.433165,52.6425,98.43,406.77,116.68,459.03,241.049,39.363,258.2,321.43,3.5785,0.14364,0.51667,0.6125,1.1917,1.5,3,4.2833
3,17.25,0.64229,0.938,3.1353,0.806575,0.678,49.8495,5.69455,0.475,0.433,53.4695,98.417,406.77,56.617,289.71,153.41,27.9495,259.82,319.415,3.5809,0.15889,0.51667,0.60833,1.1875,1.5,3,4.2667
3,17.75,0.599615,0.65881,2.93195,0.8115,0.654,25.173,4.686,0.484,0.425,55.324,98.452,406.865,12.538,142.817,85.823,17.2955,257.81,317.93,3.6775,0.26225,0.51667,0.61667,1.1833,1.5,3.00835,4.2833
3,18.25,0.528,0.406,2.835,0.817,0.5665,2.3798,2.2243,0.4825,0.425,57.947,98.473,407.165,-22.246,50.644,28.1735,7.3614,255.48,316.373,3.704,0.40809,0.51667,0.61667,1.1875,1.5,3,4.2833
3,18.75,0.494715,0.21409,2.67835,0.83292,0.462,-9.5195,0.78047,0.4875,0.425,60.8565,98.4795,407.365,-58.545,8.4,2.2927,1.6957,255.378,315.225,3.70015,0.48547,0.520835,0.61667,1.1917,1.5,3.00835,4.2833
3,19.25,0.442395,-0.21964,2.62215,0.85172,0.42689,-12.383,0.23115,0.478,0.425,62.85,98.486,407.56,-67.0995,0.14855,-1.9316,0.83004,254.95,313.62,3.789,0.49078,0.51667,0.620835,1.1875,1.5,3.0167,4.2833
3,19.75,0.43,-0.490395,2.532,0.79765,0.428185,-13.264,0.16147,0.483,0.43333,64.738,98.4765,407.5,-67.5845,0.013,-2.64255,0.770105,251.49,312.595,3.86425,0.41529,0.520835,0.6125,1.1833,1.5,2.99165,4.2667
3,20.25,0.42281,-0.66903,2.62475,0.765,0.42452,-14.699,0.244915,0.4755,0.425,65.7265,98.4965,407.67,-65.5545,0.011,-2.4975,0.709,251.7075,311.701,3.8836,0.34124,0.520835,0.61667,1.1833,1.5,3,4.2833
3,20.75,0.46361,-0.94099,2.7204,0.690425,0.401,-15.59,-0.051569,0.466,0.425,67.0635,98.5015,407.845,-62.669,0.011828,-2.3567,0.76226,249.94,310.59,3.8578,0.24845,0.51667,0.61667,1.1833,1.5,3,4.2833
3,21.25,0.41987,-1.0522,2.7713,0.73286,0.483,-15.322,-0.033,0.4645,0.417,67.3025,98.502,408.16,-58.133,0.011784,-2.1431,0.75211,253.3,310.395,3.8489,0.28105,0.520835,0.61667,1.1917,1.5,3,4.2833
3,21.75,0.4187,-1.197,2.77295,0.68934,0.435,-15.529,-0.17328,0.4535,0.417,68.34,98.505,408.31,-58.5265,0.012,-2.166,0.67698,250.8435,309.253,3.93995,0.19008,0.5125,0.60833,1.1875,1.5,3.00835,4.2667
3,22.25,0.42332,-1.3925,2.728,0.70576,0.50748,-17.038,-0.0759245,0.437,0.421,70.299,98.5215,408.34,-59.1875,0.012,-2.1345,0.755515,251.53,309.375,3.966,0.1733,0.51667,0.61667,1.1833,1.5,3,4.2833
3,22.75,0.40807,-1.5685,2.74085,0.6889,0.51675,-17.256,-0.184,0.4375,0.429165,71.7375,98.5195,408.7,-59.856,0.012118,-2.1841,0.69853,248.2,308.328,3.9865,0.15932,0.520835,0.61667,1.1875,1.5,3,4.2833
3,23.25,0.4058,-1.611,2.784,0.67379,0.48839,-18.185,-0.132595,0.438,0.425,72.449,98.51,408.975,-61.9435,0.012044,-2.2395,0.72276,246.78,307.135,4.0029,0.16674,0.521,0.61667,1.1833,1.5,3,4.2833
3,23.75,0.37433,-1.832,2.77,0.66227,0.45873,-17.753,-0.2295,0.4835,0.41667,73.9605,98.491,409.12,-60.79,0.012122,-2.156,0.788,250.449,307.58,3.968,0.12684,0.520835,0.60833,1.1875,1.5,3,4.2833
4,0.25,0.36738,2.7592,2.7612,1.03,0.762725,-17.631,0.0773375,2.8225,3.884,71.586,98.225,409.055,-56.137,0.013,-2.00985,0.74192,276.6,321.745,5.4034,0.142225,3.929,3.379,2.7835,2.5,3.1,3.85
4,0.75,0.38091,2.586,2.752,0.943975,0.73987,-16.38,0.101,2.687,3.7875,72.202,98.22,409.335,-56.781,0.013,-1.9814,0.70064,276.09,321.15,5.4463,0.13835,3.9165,3.371,2.7915,2.5,3.1,3.85
4,1.25,0.3765,2.4405,2.706,0.909,0.718705,-18.018,0.0836065,2.5725,3.75,73.076,98.213,409.77,-52.179,0.013122,-2.03995,0.672225,279.475,321.22,5.48575,0.12658,3.8583,3.379,2.77915,2.5,3.0835,3.85
4,1.75,0.36649,2.38485,2.701,0.99102,0.70819,-17.384,0.0247795,2.5055,3.65,73.316,98.2095,409.955,-51.8075,0.013145,-2.00585,0.64068,277.6545,320.59,5.4935,0.117795,3.8,3.375,2.767,2.5,3.1,3.85
4,2.25,0.3555,2.293,2.6595,0.913,0.685255,-17.3885,-0.142,2.4355,3.575,74.5785,98.211,410,-51.242,0.013,-2.0035,0.63648,277.88,319.935,5.452,0.107715,3.758,3.367,2.767,2.5,3.1,3.8333
4,2.75,0.3605,2.1903,2.7343,0.827,0.62644,-18.539,0.017626,2.3665,3.49165,76.4765,98.186,409.97,-46.947,0.0138775,-1.834,0.665,279.415,319.54,5.46165,0.090087,3.7085,3.358,2.80415,2.5,3.1,3.85
4,3.25,0.367,2.1781,2.7157,0.89038,0.703,-16.267,-0.013919,2.281,3.40435,77.1235,98.202,410.4,-47.305,0.0133005,-1.7465,0.63106,282.096,319.36,5.4945,0.110871,3.65435,3.325,2.8083,2.5165,3.1167,3.85
4,3.75,0.36727,2.0021,2.7213,0.819605,0.626,-17.849,0.07,2.2585,3.33335,77.992,98.177,410.445,-48.665,0.013526,-1.7117,0.691,280.498,318.18,5.48435,0.11587,3.6083,3.321,2.80835,2.5165,3.1,3.85
4,4.25,0.366645,1.98,2.65085,0.8582,0.67347,-17.29,-0.00655055,2.1915,3.275,78.102,98.187,410.715,-41.599,0.0136195,-1.666,0.62371,283.675,318.05,5.51385,0.081676,3.54165,3.304,2.81665,2.5335,3.1167,3.85
4,4.75,0.36169,1.903,2.66,0.97743,0.693165,-17.0205,0.098357,2.147,3.2417,78.975,98.182,410.685,-44.16,0.014,-1.646,0.5245,282.847,317.795,5.54935,0.142535,3.50415,3.292,2.80835,2.5165,3.1,3.85
4,5.25,0.34134,1.7818,2.6247,0.9185,0.73837,-16.845,0.027947,2.082,3.19165,79.761,98.192,410.755,-42.468,0.0541875,-1.286,0.61177,284.89,318.5755,5.55155,0.148425,3.44185,3.279,2.82085,2.54985,3.1,3.85
4,5.75,0.363695,1.7489,2.70005,0.859175,0.696,-16.182,-0.0345,2.039,3.1167,79.449,98.198,410.6655,-37.602,2.697,0.4045,0.8685,284.6735,318.0285,5.62565,0.1492,3.3875,3.2665,2.82515,2.54985,3.1167,3.85
4,6.25,0.3635,1.7337,2.6482,0.82874,0.69641,-14.265,0.037,1.992,3.09585,79.884,98.219,410.88,-18.284,25.171,12.557,2.8423,285.68,318.21,5.6608,0.04507,3.33735,3.246,2.84585,2.5835,3.1,3.8667
4,6.75,0.411,1.9048,2.6565,0.68079,0.67613,-6.83,0.752215,1.9445,3.02935,78.4355,98.231,410.85,6.876,91.666,45.679,7.747,287.107,320.12,5.6483,-0.101401,3.31665,3.23765,2.82485,2.5835,3.10835,3.85
4,7.25,0.457075,2.08075,2.6673,0.724,0.769105,5.9225,2.04765,1.8845,3.0125,76.9,98.2435,410.91,39.5245,188.35,93.0365,15.204,286.66,322.511,5.6895,-0.26308,3.27915,3.22935,2.84585,2.6,3.10835,3.84165
4,7.75,0.504,2.3364,2.63415,0.665015,0.891,28.567,5.932,1.7965,3.00015,74.947,98.256,410.91,89.78,324.795,169.79,23.494,288.05,325.0255,5.629,-0.42207,3.21685,3.204,2.85435,2.6,3.133,3.85
4,8.25,0.561725,2.78055,2.683,0.43006,0.701105,53.1945,8.634,1.794,3.0085,71.4395,98.271,410.55,154.105,469.2615,233.73,34.2,290.8,328.613,5.65,-0.55908,3.1833,3.179,2.85,2.6,3.10835,3.85835
4,8.75,0.60759,3.433,2.7136,0.294,0.614,87.3215,14.8575,1.8535,2.99585,68.209,98.27,410.075,219.256,676.609,336.67,43.337,288.549,332.909,5.66485,-0.59342,3.15415,3.154,2.85415,2.6,3.1,3.85
4,9.25,0.61043,4.04265,2.8634,0.07746,0.49164,122.89,19.824,1.9715,2.98335,64.821,98.2925,409.91,268.55,782.2585,383.12,51.8675,292.835,336.925,5.556,-0.53559,3.1415,3.15835,2.85835,2.5835,3.1,3.85
4,9.75,0.64832,4.47225,2.8843,0.16721,0.38142,156.525,22.179,2.2425,2.99165,61.72,98.2875,409.07,348.21,967.288,485.15,62.147,292.735,339.965,5.418,-0.58018,3.117,3.1375,2.85835,2.6,3.12485,3.85
4,10.25,0.656,5.0095,2.9031,0.0168125,0.302,189.68,26.523,2.364,3.1167,59.192,98.289,408.61,376.22,1065.2045,527.184,70.569,294.56,342.64,5.32055,-0.570315,3.092,3.117,2.8583,2.6,3.1167,3.85
4,10.75,0.695585,5.33725,2.9905,-0.001,0.35599,213.75,30.329,2.3755,3.18335,57.4965,98.2895,408.36,427.215,1172.9,578.745,77.017,292.816,345.053,5.2407,-0.51693,3.11265,3.104,2.85835,2.6,3.1167,3.85
4,11.25,0.69319,5.67065,2.9855,0.136,0.36386,240.997,29.9625,2.809,3.3083,54.998,98.2845,407.96,474.42,1309.45,633.03,79.6355,294.38,347.866,5.2858,-0.4819,3.175,3.092,2.858,2.6,3.1,3.85
4,11.75,0.7085,6.1589,3.00325,0.0037791,0.27971,241.37,33.669,3.3555,3.38765,52.7275,98.266,407.59,489.545,1340.982,645.6,79.0325,295.615,350.87,5.224,-0.447265,3.19165,3.071,2.85,2.6,3.12485,3.85835
4,12.25,0.73457,6.717,3.02335,0.0976945,0.314,254.235,32.422,3.49,3.48765,51.069,98.258,407.41,490.675,1309,635.5,79.963,296.385,352.39,5.1254,-0.39477,3.20415,3.046,2.85,2.6,3.133,3.84165
4,12.75,0.729,6.796,3.1373,0.0067226,0.283055,266.36,35.31,2.971,3.58785,50.137,98.242,407.305,497.507,1346.1,665.62,83.617,297.93,353.53,5.07505,-0.307765,3.221,3.03735,2.8625,2.6,3.1167,3.85
4,13.25,0.74923,7.022,3.1824,0.11374,0.24635,254.35,32.366,3.131,3.82515,49.313,98.223,407.07,470.001,1305,628.79,80.542,297.66,355.5055,5.1015,-0.273535,3.267,3.03335,2.85815,2.6,3.1167,3.85
4,13.75,0.753675,7.342,3.1298,0.17027,0.28259,240.885,33.576,4.124,3.9625,48,98.213,406.44,449.37,1249.8,612,83.686,297.215,357.137,5.0095,-0.241365,3.375,3.02935,2.85835,2.6,3.12485,3.85
4,14.25,0.7545,7.6046,3.2505,0.354175,0.38176,235.82,30.775,4.396,4.07915,47.429,98.197,406.115,436.061,1205.233847,598.46,78.4045,297.314,357.8,5.03665,-0.173285,3.446,3.05,2.8625,2.6333,3.1167,3.85
4,14.75,0.740135,7.6445,3.2261,0.356465,0.40894,216.8,26.6525,4.7285,4.2333,47.833,98.192,405.775,396.59,1106.941871,556.78,72.988,296.39,357.636,4.9974,-0.097459,3.5458,3.07915,2.86685,2.6333,3.10835,3.85
4,15.25,0.71742,7.687,3.17535,0.434,0.3665,204.5,28.7385,4.9865,4.53735,48.094,98.186,405.705,359.09,1031.717,515.212,66.57,295.94,357.04,4.98995,-0.11819,3.6625,3.07915,2.8665,2.625,3.1167,3.85
4,15.75,0.712285,7.7715,3.2042,0.39647,0.431,176.67,24.9655,5.053,4.667,48.359,98.191,405.73,312.27,878.41,439.012,61.6325,295.155,354.28,5.009,-0.0037,3.7335,3.0915,2.875,2.65835,3.1167,3.85
4,16.25,0.70037,7.6088,3.11775,0.56339,0.53585,140.521,23.059,5.04,4.725,49.094,98.183,405.96,250.116,724.81,376.192,52.691,295.66,353.2845,5.01005,0.036876,3.8625,3.104,2.8585,2.67485,3.12485,3.84165
4,16.75,0.683,7.505,3.061,0.626,0.6,111.54,18.062,4.969,4.75,49.597,98.193,405.86,185.51,606.18,305.83,44.482,293.79,351.89,4.9782,0.092682,4.02915,3.11685,2.8665,2.7,3.10835,3.85
4,17.25,0.66211,7.357,2.98,0.699,0.626,83.5545,15.991,4.913,4.8335,50.151,98.209,405.955,121.3445,444.26,238.828,37.772,293.2,349.46,5.04065,0.19803,4.12085,3.13335,2.8625,2.7,3.1167,3.85
4,17.75,0.62963,6.873,2.836,0.65431,0.56144,49.7235,10.945,4.7945,4.85,51.0775,98.215,405.925,60.438,306.41,157.884,25.07,291.443,347.235,5.0685,0.1947,4.14585,3.1417,2.84565,2.7,3.1,3.85835
4,18.25,0.584,6.512,2.852,0.805,0.6545,23.8115,9.99165,4.729,4.85,53.236,98.205,405.94,16.6025,174.451,94.36,16.674,289.73,344.8,5.1047,0.34832,4.2208,3.15415,2.8625,2.7,3.133,3.85
4,18.75,0.537915,6.04,2.681,1.0565,0.67557,1.7578,6.0606,4.601,4.85,55.088,98.21,406.17,-17.508,69.537,37.379,7.781,289.64,340.795,5.12,0.53036,4.22935,3.19585,2.87085,2.6835,3.10835,3.85
4,19.25,0.4881,5.626,2.5647,1.1908,0.69025,-8.82835,2.5567,4.419,4.833,57.781,98.215,406.4,-51.2855,13.47157157,6.021,2.0217,286.55,336.48,5.195,0.632205,4.229,3.2417,2.8665,2.68335,3.133,3.85835
4,19.75,0.44,5.223,2.484,1.27175,0.75856,-13.399,1.73945,4.304,4.783,59.179,98.206,406.62,-61.017,0.61091,-1.1999,0.831,284.78,333.605,5.249,0.64279,4.2125,3.25815,2.85415,2.7,3.133,3.85
4,20.25,0.4008,4.901,2.579,1.1925,0.68197,-14.083,1.2324,4.183,4.6835,61.302,98.238,407,-58.8935,0.019,-2.189,0.777545,282.94,331.549,5.243,0.520775,4.2,3.3125,2.87085,2.7,3.12485,3.84165
4,20.75,0.411,4.69,2.571,1.1324,0.74042,-15.392,0.893,4.089,4.5705,63.076,98.253,407.4,-57.644,0.011095,-2.318,0.718,281.058,330.59,5.253,0.38483,4.19985,3.33765,2.879,2.7,3.12485,3.85
4,21.25,0.398,4.283,2.5864,1.13705,0.73457,-16.19,1.0755,3.875,4.50435,63.996,98.248,407.79,-57.41,0.011815,-2.1767,0.66511,280.56,329.324,5.222,0.3186,4.19585,3.3625,2.87485,2.7,3.133,3.85
4,21.75,0.395685,3.8695,2.67675,1.10075,0.78,-16.685,0.9877,3.712,4.421,65.582,98.251,408.12,-54.06,0.012,-2.0906,0.70308,281.485,327.74,5.3093,0.26506,4.183,3.39585,2.8875,2.7,3.12485,3.85835
4,22.25,0.387535,3.5835,2.7275,1.023,0.746,-16.309,0.52378,3.505,4.346,66.6945,98.245,408.06,-56.838,0.012,-2.1167,0.7195,283.539,326.618,5.2393,0.22925,4.1835,3.38735,2.904,2.7,3.13315,3.84165
4,22.75,0.3936,3.488,2.706,0.93545,0.754375,-16.203,0.3835,3.405,4.267,67.911,98.25,408.26,-52.927,0.0121865,-1.947,0.688,284.17,325.735,5.299,0.14913,4.17515,3.4083,2.9085,2.7,3.12485,3.85
4,23.25,0.3795,3.323,2.718,0.97093,0.77116,-17.572,0.71173,3.266,4.183,68.805,98.235,408.47,-54.5705,0.012,-1.973,0.66134,282.814,324.4125,5.383,0.18596,4.154,3.40415,2.9165,2.7,3.1167,3.84165
4,23.75,0.3763,3.084,2.76155,0.9835,0.788755,-18.483,0.44199,3.73,4.1375,70.153,98.223,408.75,-56.218,0.012529,-1.9854,0.70309,279.39,323.424,5.4199,0.12413,4.1125,3.4125,2.95415,2.7,3.13315,3.85
5,0.25,0.33416,9.55,2.491,2.02185,1.5904,-17.767,1.2127,8.975,10.263,71.2435,98.327,408.08,-56.134,0.016,-2.113,0.878,311.821,359.12,8.471,0.30501,9.3915,8.3665,7.1455,6.3,5.0835,4.8
5,0.75,0.317585,9.457,2.4858,1.89765,1.598,-19.164,1.2205,9.1715,10.125,72.451,98.325,408.77,-55.995,0.015027,-2.1334,0.82732,307.59,358.751,8.394,0.27275,9.3333,8.358,7.167,6.3,5,4.7
5,1.25,0.31699,9.2845,2.502,2.243,1.7065,-18.844,1.404,9.065,10.025,73.124,98.3125,409.312,-55.295,0.016,-2.123,0.847035,312.38,357.5,8.503,0.22113,9.2833,8.35,7.192,6.3,5.033,4.7167
5,1.75,0.33976,9.1535,2.49,2.0845,1.591,-20.036,1.083,9.015,10,73.98,98.313,409.68,-56.003,0.015,-2.1085,0.82705,308.6355,356.775,8.538,0.15973,9.31265,8.421,7.28735,6.333,5.1,4.79165
5,2.25,0.328,8.8561,2.55,2.085,1.66515,-19.595,1.3398,8.915,9.917,75.065,98.3015,410.3,-56.638,0.015,-2.07865,0.821,308.64,356.32,8.61,0.20714,9.258,8.375,7.25,6.35,5.0833,4.8
5,2.75,0.33608,8.69705,2.5143,2.062,1.6796,-17.874,1.016,8.825,9.867,76.309,98.296,410.56,-53.718,0.015,-1.9465,0.773,309.7805,355.93,8.553,0.18262,9.2045,8.3915,7.296,6.3415,5.1165,4.8
5,3.25,0.33543,8.566,2.5,2.1095,1.699,-19.758,1.09,8.77,9.775,77.556,98.298,410.68,-51.612,0.014464,-1.927,0.77631,310.29,355.04,8.6296,0.18019,9.192,8.375,7.35,6.35,5.133,4.8
5,3.75,0.312,8.463,2.55,2.02245,1.504,-19.454,0.53353,8.66,9.717,78.913,98.2905,410.8,-48.5845,0.0149175,-1.9334,0.71529,309.997,354.5725,8.6225,0.099725,9.1417,8.325,7.333,6.35,5.167,4.8167
5,4.25,0.322,8.41635,2.498,2.088,1.7595,-17.79,0.93664,8.57,9.609,79.6,98.292,410.5,-51.757,0.0236315,-1.8107,0.69447,312.1,353.905,8.59975,0.17662,9.1083,8.3333,7.3583,6.3333,5.133,4.8
5,4.75,0.322755,8.38625,2.48265,2.131,1.71,-17.475,0.35381,8.52,9.546,81.705,98.294,411.28,-46.595,0.485125,-1.133,0.813105,312.952,353.465,8.685,0.188545,9.0415,8.3415,7.3585,6.375,5.13335,4.80835
5,5.25,0.31206,8.3256,2.4715,1.927,1.49175,-17.4895,0.73,8.445,9.4625,81.304,98.301,411.48,-39.4485,10.2455,3.816,1.9491,311.676,353.154,8.676,0.068746,8.99565,8.3125,7.3835,6.36685,5.1835,4.84165
5,5.75,0.34023,8.28045,2.499,1.4775,1.365,-13.512,1.2656,8.395,9.4005,81.746,98.3065,411.28,-14.369,59.4025,29.39,6.354,312.56,352.25,8.67285,-0.034691,8.9415,8.3125,7.39165,6.4,5.167,4.83315
5,6.25,0.365,8.3293,2.4237,1.045,0.89847,-6.058,3.7407,8.38,9.3375,80.811,98.314,411.575,15.284,114.9035,74.7565,12.959,312.4645,353.9665,8.8532,-0.3506,8.87915,8.2835,7.4,6.4,5.1835,4.82485
5,6.75,0.406755,8.6685,2.3869,0.6288,0.96442,9.478,8.557,8.28,9.275,78.7875,98.3265,410.826,59.282,231.975,130.778,20.086,314.3945,356.6845,8.99,-0.59754,8.8375,8.2625,7.41665,6.4,5.15815,4.8165
5,7.25,0.468755,9.23,2.3745,0.3,0.75181,31.546,19.055,8.31,9.267,76.511,98.34,410.3955,122.4415,434.3565,220.057,29.763,317.715,360.56,8.93,-0.89243,8.8,8.2833,7.425,6.4,5.167,4.8
5,7.75,0.51903,9.859,2.4816,-0.50638,-0.0675315,62.1695,28.8575,8.38,9.258,72.007,98.3525,409.4895,186.15,570.9905,295.175,41.324,316.5,364.55,9.02065,-1.2343,8.775,8.267,7.417,6.4,5.167,4.8167
5,8.25,0.557,10.3185,2.477,-1.13225,-0.578,96.503,36.0095,8.5,9.2625,68.174,98.3515,408,257.5315,752.993,381.67,49.7205,318.3375,370.865,8.89385,-0.99748,8.725,8.2375,7.4335,6.4,5.1165,4.8
5,8.75,0.602,11.042,2.6249,-1.55945,-1.0941,131.3245,45.1815,8.695,9.275,64.811,98.346,406.785,330.75,947.06379225,479.1,60.621,321.255,374.96,8.97245,-0.885065,8.675,8.225,7.45,6.4,5.1,4.8167
5,9.25,0.6285,11.527,2.6595,-2.0368,-1.378,164.0195,52.756,8.85,9.25,61.5105,98.3435,405.515,394.06,1104.1685,555.777,70.223,322.08,380.3065,9.059,-0.90215,8.6625,8.1835,7.4415,6.4,5.1665,4.84165
5,9.75,0.643,12.1375,2.7121,-2.212,-1.728,193.454,58.993,9.06,9.317,59.4175,98.3405,404.647,459.86,1278.9,631.365,79.4495,323.35,387.15,9.045,-0.75022,8.658,8.179,7.404,6.4,5.167,4.80835
5,10.25,0.655,12.597,2.714,-2.32585,-1.951,237.2145,67.0625,9.34,9.35,57.492,98.327,404.17,495.8035,1370.7,679.855,85.121,324.921,391.39,8.9189,-0.61382,8.6167,8.142,7.4667,6.4,5.2,4.8333
5,10.75,0.6825,13.072,2.7972,-2.2534,-1.7281,261.51,71.936,9.995,9.45,55.277,98.3255,403.485,550.82,1500.5865,744.315,91.4845,325.98,394.61,8.8739,-0.56257,8.65,8.1083,7.442,6.4,5.2,4.8333
5,11.25,0.69605,13.833,2.7307,-2.1957,-1.6421,280.02,78.166,10.35,9.6083,53.515,98.3135,402.838,581.65,1572.299,772.7485,95.731,327.8505,398.0185,8.8043,-0.502945,8.658,8.125,7.458,6.4,5.2,4.8167
5,11.75,0.715,14.22,2.8185,-2.1325,-1.8082,305.69,74.673,10.285,9.759,51.7125,98.317,402.28,599.83,1658.3,809.06,98.299,326.28,402.26,8.685,-0.51128,8.725,8.1,7.475,6.4,5.2,4.8333
5,12.25,0.698,14.532,2.964,-1.97415,-1.8173,297.16,83.942,10.54,9.979,50.4615,98.291,401.89,617.34,1689.996,828.005,101.98,328.375,405.72,8.6937,-0.352775,8.775,8.075,7.475,6.4,5.2,4.833
5,12.75,0.731,14.839,2.9427,-1.9095,-1.742,317.09,82.287,11.17,10.083,49.517,98.28,401.5,627.881,1691.05,825.45,99.978,328.735,406.785,8.6634,-0.33994,8.833,8.05,7.467,6.4,5.2,4.8167
5,13.25,0.714,15.179,2.9982,-1.669,-1.5514,309.33,80.3465,11.47,10.2625,48.166,98.265,401.53,623.375,1696.962,829.03,101.78,329.48,407.61,8.5101,-0.33262,8.9333,8.067,7.467,6.4,5.2,4.833
5,13.75,0.715975,15.353,3.13425,-1.6397,-1.4639,297.68,77.893,11.74,10.4585,46.375,98.254,401.5,606.044,1650.586,812.21,101.864,328.4,409.76,8.353,-0.21087,8.97915,8.1085,7.46665,6.4,5.2,4.83315
5,14.25,0.72186,15.503,3.06165,-1.461,-1.456,313.23,80.085,12.08,10.5915,45.962,98.253,401.06,561.905,1551.110351,765.741,96.83,327.68,410.0385,8.207,-0.23994,9.07935,8.104,7.4625,6.4,5.1835,4.83315
5,14.75,0.70786,15.7725,3.039,-1.403,-1.38655,288.985,73.9335,12.03,10.758,45.205,98.246,400.67,533.16,1464.658,732.565,92.121,326.76,411.645,8.07,-0.208095,9.1955,8.1835,7.4665,6.4,5.1665,4.83315
5,15.25,0.714,15.831,3.09925,-1.2649,-1.246,270.97,72.344,11.99,10.867,45,98.231,400.44,490.767,1374.001,687.975,89.3805,325.68,409.54,7.99165,-0.18503,9.254,8.20835,7.4585,6.4,5.2,4.83315
5,15.75,0.698,15.592,3.0255,-0.8915,-0.95849,240.058,67.585,11.89,10.979,45.7915,98.217,400.39,421.998,1205.9,606.156,80.4465,325.85,408.225,7.9969,0.011748,9.296,8.22065,7.4415,6.4,5.2,4.85015
5,16.25,0.6925,15.587,2.9671,-0.605795,-0.70333,195.487,59.7105,11.72,11.033,45.731,98.225,400.32,359.1895,1051,520.7405,70.532,324.777,405.27,8.097,0.10217,9.383,8.2333,7.45,6.4,5.167,4.8333
5,16.75,0.678725,15.671,2.9409,-0.543,-0.602,151.657,55.023,11.64,11.133,46.308,98.224,400.385,290.981,910.6455,460.376,63.5555,324.57,403.9,7.9386,0.13832,9.475,8.3,7.45,6.4,5.167,4.8333
5,17.25,0.656,15.494,2.8063,-0.052093,-0.12071,121.175,47.473,11.41,11.167,46.008,98.227,400.58,209.672,715.14,372.465,52.17,323.34,399.66,8.002,0.20297,9.5625,8.321,7.4335,6.4,5.1835,4.84985
5,17.75,0.617265,15.235,2.7455,0.226,0.058701,83.9585,39.494,11.32,11.208,46.798,98.227,401.05,138.1,528.492,276.69,42.687,321.815,396.47,7.891,0.314045,9.617,8.383,7.425,6.433,5.2,4.8
5,18.25,0.595,14.951,2.6852,0.56443,0.3999,48.35,32.736,11.22,11.217,48.8945,98.231,401.5,65.464,365.2329711,193.9165,31.264,321.3,392.98,7.992,0.40507,9.708,8.4,7.433,6.4,5.2,4.8
5,18.75,0.551,14.504,2.5,1.10785,0.624165,19.055,24.8915,11.045,11.2,50.347,98.24,401.81,15.307,215.25,117.81,21.472,319.1625,389.705,8.077,0.69624,9.725,8.44185,7.458,6.4,5.20835,4.8333
