DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,CH4_1_4_1
1,5.25,2.82733258584942,-2.12966710880016,0.641590513943677,0.256057008485027,0.0456252495981289,3.10201489397029,0.173907121434101,0.161593278182447,-3.59660858896687,1.90484550248831,0.810159712133933,2.53,2,0.94,-2.03745,-2.166,-2.3185,-2.756,-3.87775,82.5660025,86.26,1.5005,-3.0225,-1.46,-2.1,1.1,-2.3825,1.7,0.85,258.15,299.825,268.2,298.625,0.14,0.13,0.2,0.23,0.16,0.12,0,-0.16,-0.569,0.14475,1.07775,1.577,2.53875,4.82175,5.795,9.1145,10.3485,-0.649,-0.01525,0.87175,2.325,3.261,4.60625,6.237,9.3075,9.986,-0.71,-0.143,0.521,1.451,2.264,4.04625,4.53675,8.522,9.244,-0.71875,-0.0655,0.696,1.3265,2.2,3.551,5.528,8.6755,10.049,-0.878,-0.495,-0.028,0.85525,1.50175,3.614,5.479,10.4775,-8.1725,-9.466,-15.54325,-35.46,5.26971456674708,4.5684381570254,4.71384092482106,4.56526813171644,4.56517190083518,420.559738215783,425.106446986145,419.679020247851,423.407007325831,417.575699079121,426.034669270828,419.042676601249,425.746482707969,419.80445130523,2069.18436819918,2033.43833215287,2062.0132613826,2049.35130056702
1,5.75,2.45008933538069,-2.0284211281251,0.64928072068161,0.329053132725697,0.070534836687199,1.55615072472753,0.233367381307085,0.188157053382939,-1.82189683326546,2.53459568518169,0.751101137817031,2.26,1.9225,0.93,-2.0312,-2.042,-2.324525,-2.68905,-3.849275,82.5843375,85.9,1.729525,-3.18,-1.0425,-2.115,1,-2.395,1.775,1.1175,262.625,299.6,272.975,299.125,0.14,0.13,0.2,0.23,0.15,0.12,0,-0.16,-0.616,0.11825,1.06775,1.5615,2.5295,4.821,5.79825,9.1595,10.333,-0.70025,-0.0375,0.858,2.29275,3.24425,4.60525,6.25825,9.31425,9.985,-0.77425,-0.15875,0.48975,1.447,2.267,4.05,4.535,8.522,9.243,-0.8075,-0.0675,0.6485,1.307,2.193,3.54975,5.5305,8.67525,10.06475,-0.95125,-0.5265,-0.04775,0.84775,1.508,3.614,5.47725,10.4765,-8.5515,-9.8385,-15.87275,-35.1475,5.06554964636097,4.37890173496136,4.51298228551617,4.42655529738149,4.42875784194918,420.735849089716,426.073193593923,419.265332945277,423.038785562072,418.664066103838,426.870048002894,420.872928048836,427.186919332112,421.271885651545,2052.05760101078,2022.15817110257,2062.03181583417,2052.56511300669
1,6.25,2.54323055180579,-2.20090884442982,0.652961121020603,0.462191156860861,0.0919860924145581,2.84624686799355,0.0910409483688092,0.189984275110268,-2.13819936923614,1.70423406475517,0.70767183173438,2.19,1.93,0.93,-2.273975,-2.245,-2.3762,-2.723,-3.8022,82.5945375,86.94,1.673575,-2.9575,-1.0275,-1.8725,1.1,-2.02,1.9,1.03,267.325,300.05,279.3,299,0.14,0.12,0.2,0.23,0.1675,0.12,0,-0.15,-0.6695,0.087,1.058,1.54025,2.5095,4.82025,5.793,9.087,10.34975,-0.7155,-0.0345,0.82075,2.26075,3.228,4.60425,6.25775,9.31025,9.984,-0.83775,-0.18975,0.46775,1.44025,2.2695,4.047,4.53125,8.5205,9.24125,-0.80925,-0.082,0.6325,1.2805,2.1875,3.54875,5.52875,8.67325,10.06375,-0.98675,-0.6415,-0.07425,0.83975,1.507,3.61975,5.477,10.4745,-8.4875,-9.932,-15.824,-32.07,5.06241445145223,4.54520175162136,4.60531706693999,4.56710527105279,4.34066808299063,420.693744970276,425.08010126481,419.191768721936,423.391004766009,418.778874362284,426.166023653996,420.302489446013,426.467291748701,421.179888602229,2051.87518497744,2041.03431571992,2047.89433482086,2049.36071635199
1,6.75,2.67779355673791,-2.21575672551023,0.683583752324988,0.200569384685671,0.0599630637713488,3.54894777343014,0.0750495086725608,0.167345266693252,2.80358428658524,2.4805370507379,0.666987603039567,2.3125,1.9025,0.94,-2.07025,-2.087,-2.55415,-2.8572,-3.721075,82.61193,86.3375,1.636075,-2.85,-1.2275,-2.2175,1.075,-2.16,1.9,0.95,269.075,301.075,271.35,298.975,0.15,0.13,0.21,0.24,0.1575,0.12,0.01,-0.14,-0.7125,0.06775,1.04775,1.53875,2.49475,4.82075,5.79225,9.156,10.34775,-0.6895,-0.0945,0.791,2.23325,3.21325,4.6015,6.25775,9.305,9.983,-0.78025,-0.24825,0.4455,1.432,2.26675,4.04775,4.52775,8.519,9.2395,-0.792,-0.1045,0.6105,1.256,2.17275,3.55075,5.52725,8.673,10.0635,-1.004,-0.71,-0.082,0.83175,1.49675,3.619,5.47675,10.4745,-9.0455,-11.12,-17.366,-28.97,5.06945754411471,4.47431145171523,4.51343745318258,4.48125598109113,4.24961816461675,420.71255677402,424.60940810677,418.971493406809,422.908909576445,418.394210566426,424.498033610663,420.087173612224,425.800618963815,420.12423853877,2048.08556202133,2022.05153379067,2050.85169954594,2032.44635490699
1,7.25,2.28492376025664,-2.14861615539336,0.919844616472055,0.361099194884594,0.0640938499223035,4.54957853866711,0.409111671027702,0.176861530808999,-1.10577979958477,1.96215334800623,0.747672236563246,2.2725,1.905,0.9,-1.909125,-2.02325,-2.161875,-2.4955,-3.533425,82.63286,86.14,1.69175,-2.8,-1.33,-2.4325,2,-1.0125,3,1.55,264.4,301.075,269.475,298.675,2.575,2.445,2.5625,2.4,1.2275,2.23,2.2975,2.135,-0.75825,0.0565,1.0355,1.52725,2.48025,4.82075,5.791,9.142,10.333,-0.7525,-0.1545,0.76775,2.21975,3.1995,4.599,6.256,9.31675,9.98275,-0.89125,-0.3235,0.4355,1.42525,2.2495,4.0485,4.5275,8.518,9.23825,-0.81525,-0.12475,0.6055,1.23375,2.152,3.5535,5.526,8.671,10.0625,-1.052,-0.80975,-0.08925,0.8255,1.48925,3.62,5.475,10.47325,-8.718,-11.293,-16.7195,-31.475,5.00685664154134,4.48948509366452,4.62786520992719,4.4431374603313,4.30409675231382,420.597907565499,425.272087857413,419.034471890148,423.274143475426,418.532934765609,426.059339502943,421.019948432745,426.859175404447,420.843830957354,2044.02123897444,2049.54716115877,2043.98661473229,2048.7640057364
1,7.75,2.33409005261102,-2.26451462163539,0.591307927781602,0.544811660539407,0.0844025173067851,1.82413011305072,0.774083527422302,0.152360091200315,3.99008343514398,2.87956837900601,0.760688014740216,2.235,1.8,0.8825,-1.892125,-1.9315,-2.31705,-2.7394,-3.4774,82.64598,86.72,1.776225,-2.8575,-1.045,-2.2925,13.95,23.48,18.875,9.11,269.725,300.825,272.2,298.95,40.565,38.7875,41.4475,41.4375,19.135,32.1075,35.945,35.6675,-0.79825,0.04925,1.0095,1.514,2.47,4.819,5.78925,9.13975,10.363,-0.79375,-0.197,0.74625,2.198,3.18475,4.596,6.2545,9.30675,9.98175,-0.93775,-0.35725,0.4095,1.4125,2.23125,4.0485,4.52625,8.518,9.23725,-0.89475,-0.14225,0.58125,1.212,2.1425,3.556,5.52425,8.67,10.06225,-1.053,-0.817,-0.09875,0.82175,1.48525,3.619,5.47475,10.472,-9.56,-12.591,-19.183,-15.19,4.98134932867274,4.38270736054909,4.48678317633476,4.36009831758751,4.21432215637268,421.300623740021,426.145023182735,420.670865620837,423.612733116842,418.886340747843,426.278352703405,421.49186595842,426.928307183863,422.057423126947,2049.09250573424,2043.92032342825,2064.39841331824,2057.23745222117
1,8.25,2.37536921440726,-2.17663451773741,0.555770165543622,0.348225544302039,0.0380580149880509,2.7871566890059,1.72847726560761,0.186574031580052,2.03876901458249,5.31679502396543,0.693079300626078,2.21,1.79,0.9,-2.02485,-1.787,-2.32125,-2.52545,-2.92025,82.6581125,85.455,1.74445,-2.005,-0.325,-1.13,49.875,101.145,80.55,36.2375,270.025,304.175,275.5,302.9,163,161.33,175.7425,179.3625,77.195,119.845,138.53,134.1525,-0.7625,0.063,1.00075,1.499,2.46225,4.82025,5.8085,9.1,10.389,-0.778,-0.209,0.73375,2.16925,3.17125,4.594,6.2525,9.31375,9.98075,-0.946,-0.347,0.408,1.406,2.21475,4.053,4.527,8.517,9.244,-0.81675,-0.155,0.5555,1.18725,2.13725,3.558,5.524,8.6695,10.067,-0.99975,-0.77225,-0.10375,0.817,1.47225,3.612,5.47375,10.47075,-10.104,-11.912,-14.632,7.6975,5.01661678844229,4.53366202158764,4.58028522999588,4.51026579467181,4.59978569826034,421.310318734811,425.439996945027,419.391336163488,424.947359368548,418.744403550165,426.293285275746,419.993468485686,426.168424155385,420.452236057055,2046.05076827857,2049.7480621035,2060.70345196824,2064.92328345264
1,8.75,2.19301716967127,-1.957113146155,0.575388851753478,0.578329517513655,-0.00748639425819376,7.05571750000217,2.52133176412336,0.152265602137945,14.7831811620471,8.16690289097728,0.691262770784097,2.315,1.985,0.92,-1.60925,-1.46425,-1.70545,-1.6677,-1.633,82.6719675,83.0525,1.75705,-0.46,0.87,0.5,93.75,184.99,127.75,68.63,275.55,310.825,285.4,312.1,347.5175,344.52,367.1125,363.0825,158.07,223.985,270.03,261.3875,-0.58,0.07775,1.00625,1.47425,2.4565,4.8195,5.8075,9.1165,10.458,-0.66925,-0.15325,0.74225,2.14875,3.157,4.5915,6.251,9.2785,9.97975,-0.647,-0.274,0.422,1.39,2.2,4.054,4.524,8.51575,9.242,-0.628,-0.1185,0.55075,1.16275,2.1265,3.56,5.522,8.6685,10.066,-0.79325,-0.651,-0.101,0.80425,1.464,3.611,5.4725,10.46975,-9.604,-11.41325,-11.8225,50.8,5.2002130577044,4.68088737847483,4.79525972862487,4.84487976858075,5.00441313031315,421.512103628963,425.295668890343,420.958323398031,424.578339018949,419.59819464134,425.929709565891,420.998247791223,426.015064113011,419.922615930858,2049.83227094777,2056.22971669707,2049.85727744529,2041.98449380649
1,9.25,2.21364311514974,-1.31953389621998,0.586642826462022,0.656877885431325,0.0015515749238366,15.9056048275427,2.25841767411797,0.167061222968218,23.8846911609841,8.21155336267355,0.66824792623253,2.325,2.01,1.055,-1.09025,-0.109,-1.097825,-1.1456,-0.51475,82.67214,78.8475,2.111725,1.145,1.585,1.84,137.6,275.86,257.8,102.56,272.5,317.6,288.7,321.05,546.2,542.3575,570.655,562.9975,247.96,373.315,430.7775,410.5675,-0.29925,0.16,1.02275,1.46225,2.451,4.82075,5.807,9.14975,10.533,-0.49225,-0.0315,0.75225,2.1425,3.14675,4.585,6.2495,9.28525,9.97875,-0.3,-0.13075,0.43875,1.38625,2.1885,4.0485,4.521,8.515,9.23225,-0.42025,-0.03225,0.569,1.14725,2.1195,3.561,5.5205,8.66675,10.05925,-0.3705,-0.4545,-0.0705,0.803,1.459,3.607,5.47225,10.46825,-8.392,-9.06825,-0.868,104.91,5.33946700365227,4.72017933452421,4.87904121512999,4.85558464202351,5.13093063330536,420.914957911198,424.813624933696,419.51095472678,423.16851703052,419.131803126097,424.700155869036,420.152114066713,424.599116865682,421.507062065464,2050.52569791341,2051.23294457016,2055.58564836134,2050.5105802489
1,9.75,2.54651040113801,-0.332425420789505,0.483029685597972,0.53679043317332,-0.0186319452323325,17.2002882800543,1.18950736702189,0.177982852138054,44.1072880926144,7.62359500561433,0.654154660891089,2.75,2.4,1.1725,-0.23015,0.931,-0.147875,0.036775,0.7323,82.65927,77.285,2.47885,2.36,2.75,3.2825,169.6,353.23,343.6,147.65,274.3,327.1,286.725,328.475,700.83,690.325,733.61,718.3475,327.99,548.2525,594.14,580.2275,-0.03075,0.19675,1.03875,1.46775,2.449,4.81975,5.8035,9.14075,10.5445,-0.305,0.088,0.787,2.14575,3.139,4.57925,6.24725,9.311,9.978,0.08825,-0.03575,0.4725,1.38975,2.183,4.0485,4.52125,8.514,9.23125,-0.114,0.02025,0.58225,1.14975,2.11425,3.563,5.5195,8.66575,10.05825,-0.09375,-0.23575,-0.03275,0.81525,1.457,3.60425,5.4715,10.467,-7.06425,-7.13,15.6715,153.12,5.56961268531143,4.83207845404757,5.32874234220869,5.03606390334955,5.32036277247128,420.574478044316,424.584552805925,419.221546845762,423.067667090955,418.320434353425,424.349456326926,418.827447171374,424.590600471782,419.804466998517,2055.77526768685,2041.58951060782,2050.4522363944,2054.34787137747
