DOY2,HR2,FC,H,LE,USTAR,WS,NETRAD,PPFD_IN,SW_IN,TA,RH,VPD,PA,G,TS_1_1_1,TS_1_2_1
5,0.25,2.219,1.38,9.585,0.2905,2.221,-21.115,0,0,9.675,83.85,3.64,90.975,-4.5785,11.03625,11.9895
5,0.75,1.959,0.49,7.69,0.32875,2.178,-22.8525,0,0,9.6425,84.375,3.74,91,-4.65,10.7275,11.91525
5,1.25,1.596,0.35,5.92,0.2865,2.207,-24.65,0,0,9.56,85.3,3.54,90.975,-4.85175,10.52625,11.87825
5,1.75,3.535,-0.2,12.155,0.316,2.272,-21.5425,0,0,8.9225,86.975,3.1475,90.975,-4.79075,10.36875,11.5265
5,2.25,1.964,7.4425,29.9525,0.315,2.284,-20.765,0,0,8.2925,88.1,2.8875,90.975,-4.84325,10.28625,11.66875
5,2.75,3.3445,8.2125,30.07,0.3215,2.182,-18.175,0,0,8,90.175,2.6,90.9,-4.837,10.2175,11.616
5,3.25,1.324,29,49.2875,0.3495,2.143,-17.695,0,0,7.97,91.3,2.5425,90.9,-4.9535,9.92125,11.51575
5,3.75,1.634,52.96,59.74,0.308,2.26325,-16.29225,0,0,7.99,91.125,2.495,90.9,-5.1425,9.6475,11.402
5,4.25,1.705,92.87,98.655,0.33725,1.8905,-15.365,1.0395,0,7.8575,91.075,2.535,90.9,-4.9225,9.55625,11.20375
5,4.75,0.53725,111.5125,106.295,0.31425,2.0915,-13.4325,18.585,7.72675,7.6775,92.325,2.39,90.975,-5.16075,9.6625,10.9355
5,5.25,0.1505,192.95,118.89,0.264,1.941,1.38225,60.9625,30.1025,7.4125,93.525,2.45,90.975,-5.40875,9.56375,10.8445
5,5.75,0.32725,191.5,120.76,0.282,1.8965,22.7475,117.475,53.565,7.5825,93.275,2.465,90.9,-4.4785,9.56625,10.572
5,6.25,0.1145,260.26,153.91,0.2985,1.848,45.195,173.4,88.225,7.385,93.025,2.62,90.9,-3.5455,9.795,10.58125
5,6.75,0.259,285.28,160.43,0.31775,1.859,104.6,383.65,170.65,7.73,89.1,2.89,90.9,-2.00825,9.97625,10.442
5,7.25,-0.854,354.29,170.56,0.39625,2.084,240.65,716,303.7,9.1775,82.85,3.81,90.975,-1.093,10.3625,9.87775
5,7.75,-0.91675,323.0575,188.72,0.43525,2.17,296.8,902.5,415.025,10.98,77.575,4.6725,90.975,0.7695,10.8975,9.6365
5,8.25,-2.2745,337.6025,171.38,0.52675,2.44,379.425,1086.65,521.15,12.275,74.1,5.8,91,3.4525,11.915,9.513
5,8.75,-4.12975,369.4775,141.01,0.6025,2.672,473.15,1295,622.975,13.47,71.575,7.06,90.975,6.7655,12.89625,9.44825
5,9.25,-4.17675,404.4675,170.1025,0.5925,2.857,542.7,1450.25,727.5,14.1425,67.9425,8.63,90.9,10.05125,13.92625,9.695
5,9.75,-4.2885,368.0775,145.3775,0.6865,2.995,604.075,1570.5,776.5,14.6775,66.6475,9.75,90.9,13.12,15.335,9.87675
5,10.25,-5.251,369.0525,146.625,0.755,3.184,659.6,1679.75,851.75,15.5375,63.3475,10.4425,90.9,20.16475,15.78,9.69975
5,10.75,-5.51825,382.67,161.19,0.82675,3.544,688.4,1757.25,854.75,16.6875,61.145,11.4675,90.9,22.44175,16.53375,9.70575
5,11.25,-5.663,334.2625,141.2,0.851,3.588,724,1820.75,950,17.1775,61.305,12.275,90.9,20.7945,18.60875,9.68575
5,11.75,-4.851,257.71,116.85,0.81925,3.662,727,1840.75,898,17.6075,58.6975,13.2025,90.9,25.248,19.2625,9.891
5,12.25,-5.03,223.21,105.24,0.873,3.757,742.5,1853.5,948.5,17.725,58.665,13.7775,90.9,28.06375,18.77125,10.322
5,12.75,-4.1955,171.28,96.86,0.85925,3.758,737,1830,927.25,18.1275,57.2075,14.13,90.9,27.51575,19.6175,10.5305
5,13.25,-4.43325,153.2525,69.05,0.895,3.803,718.75,1787.5,911.75,18.235,57.9,14.245,90.9,27.2045,20.70375,10.60325
5,13.75,-4.6315,102.015,72.51,0.912,3.785,683.925,1710.25,876.5,18.4125,57.7525,14.93,90.9,30.50975,22.15125,10.82375
5,14.25,-4.4035,52.1025,47.33,0.85475,3.813,642.625,1619.75,839.5,18.3675,57.375,14.915,90.9,37.68225,23.06625,11.1315
5,14.75,-4.29225,25.08,33.79075,0.88,3.779,596.7,1526.5,781,18.7,58.5575,15.1175,90.9,40.1805,24.42125,11.279
5,15.25,-3.7155,-4.65,23.5675,0.8765,3.671,533.25,1387,698,19.11,57.555,14.9425,90.801,31.53625,24.43625,11.61825
5,15.75,-3.7595,-8.58,17.41,0.836,3.771,466.575,1224.5,626.325,18.8275,57.08,14.7875,90.87525,23.973,23.70375,11.87575
5,16.25,-2.9995,-7.48,14.06,0.8515,3.573,387.075,1039,532.8,18.5025,59.8425,14.675,90.87525,21.87125,24.1975,12.225
5,16.75,-2.999,-0.07,6.6975,0.7895,3.546,307.45,857,437.5,18.4475,60.6675,14.3625,90.801,16.4425,22.38125,12.3695
5,17.25,-2.97275,-0.5175,6.6025,0.749,3.415,220.25,653.375,336.25,17.6375,61.53,13.6775,90.87525,9.918,20.515,12.46925
5,17.75,-1.77325,-1.0475,6.13,0.745,3.285,139.325,448.6,218.325,17.145,63.195,12.6675,90.801,6.10575,19.09875,12.5595
5,18.25,-1.438,-1.135,5.1625,0.6835,3.063,71.525,288.125,155.125,16.43,64.995,11.5,90.87525,4.44325,18.09625,12.57525
5,18.75,-0.0925,-3.785,6.7625,0.5395,2.782,6.47525,126.975,56.115,15.4775,67.505,9.93,90.87525,3.21225,17.195,12.652
5,19.25,0.33775,-2.97,13.41,0.4795,2.434,-21.4125,33.095,18.105,14.7,70.4,8.8375,90.87525,1.1325,16.335,12.7685
5,19.75,1.003,-2.385,7.3175,0.4295,2.373,-28.6025,3.27,1.518,14.1425,71.325,7.9125,90.9,-0.536,15.51625,12.76175
5,20.25,1.208,-4.13,8.615,0.4005,2.324,-32.3925,0,0,13.2775,72,7.23,90.9,-1.47675,14.5825,12.66875
5,20.75,1.84625,-0.775,6.795,0.3405,2.327,-29.26,0,0,12.855,73.975,6.65,90.9,-2.3205,13.79375,12.51325
5,21.25,1.67675,-0.5175,11.6625,0.353,2.193,-24.14,0,0,12.455,75.85,5.8375,90.9,-2.49125,13.1275,12.42625
5,21.75,2.213,0.165,11.8025,0.33575,2.106,-24.83,0,0,11.9925,75.825,5.3575,90.975,-3.28425,12.69875,12.33875
5,22.25,1.7515,-0.135,16.91,0.337,2.123,-24.1625,0,0,11.7125,76.875,5.1675,90.9,-3.641,12.30375,12.29225
5,22.75,1.275,-1.73,8.61,0.3305,2.183,-24.4475,0,0,11.34,78.7,4.9125,90.87525,-4.13075,11.97375,12.236
5,23.25,1.155,1.5925,9.28,0.317,2.081,-25.295,0,0,11.1075,81.475,4.36,90.9,-3.86675,11.74,12.137
5,23.75,2.71525,-2.04,10.22,0.2975,2.13,-22.0575,0,0,10.2975,83.975,3.91,90.9,-4.267,11.39375,12.0735
6,0.25,2.323,-0.015,0.37,0.29,2.06275,-39.3125,0,0,12.915,76.475,5.8,91.101,-3.182,13.0475,14.912
6,0.75,2.444,0.02,0.405,0.276,2.0175,-39.1675,0,0,12.64,77.625,5.15,91.101,-3.7875,12.38625,14.60425
6,1.25,2.287,1.61,1.02,0.254,1.92425,-38.1075,0,0,12.3975,78.4,4.79,91.101,-4.32475,12.00875,14.458
6,1.75,1.80825,2.36,2.26,0.257,2.007,-34.03,0,0,11.755,79.975,4.495,91.17525,-4.8665,11.55,14.40875
6,2.25,2.576,3.3,4.085,0.26175,1.9885,-28.1525,0,0,11.1975,82.2,4.16,91.17525,-5.45075,11.15875,14.35125
6,2.75,2.097,13.7675,10.715,0.257,2.11825,-25.725,0,0,10.9375,83.675,3.925,91.17525,-5.88675,10.87,14.28125
6,3.25,1.378,52.07,36.2775,0.24,2.0565,-29.785,0,0,10.64,85.1,3.865,91.101,-6.28075,10.5725,14.2495
6,3.75,1.969,87.765,68.345,0.24,1.79375,-26.7625,0,0,10.0225,88.775,3.67,91.101,-6.65925,10.42375,14.14225
6,4.25,0.867,167.3275,99.51,0.21175,1.905,-22.785,5.612,2.168,9.7625,90,3.4425,91.17525,-6.98375,9.9875,14.02525
6,4.75,0.8115,172.34,119.82,0.19875,1.72975,-11.15,35.3975,11.44,9.6275,91.275,3.17,91.17525,-7.14175,9.63,13.93525
6,5.25,0.83675,247.61,146.64,0.176,1.8065,3.096,79.95,31.21075,9.4875,91.575,3.205,91.17525,-6.77825,9.80625,13.67
6,5.75,0.69275,246.2325,145.8,0.232,1.77525,17.18,130.025,59.08,9.615,92.325,3.255,91.17525,-6.05475,9.995,13.3315
6,6.25,0.216,310.395,154.035,0.1775,1.8255,46.175,198.125,104.25,9.955,89.35,3.4975,91.17525,-4.843,9.78375,13.18725
6,6.75,0.34,276.9775,135.8525,0.23,1.76475,187.3,605.5,128.05,11.055,79.975,4.415,91.17525,-4.04475,10.00625,13.11375
6,7.25,-0.88,307.825,165.6625,0.33175,1.857,284.475,866,363.3,13.1925,74.025,5.905,91.17525,-1.54925,11.3425,12.54275
6,7.75,-2.8065,371.605,184.5525,0.4175,2.233,347.35,1038,491.725,14.8275,66.82,7.59,91.17525,1.1515,11.95625,11.965
6,8.25,-3.084,396.5625,195.625,0.471,2.1805,421.55,1223.75,636.85,15.9375,62.4,9.185,91.2,3.92825,13.34625,11.4065
6,8.75,-3.9625,393.68,166.095,0.5075,2.24875,508.275,1388,718.5,17.1325,59.3225,10.9275,91.2,6.132,14.75375,11.2125
6,9.25,-4.372,363.395,157.5575,0.52925,2.528,581.2,1526.75,789.75,18.215,57.0775,12.6175,91.2,7.44775,15.9395,11.393
6,9.75,-4.1245,437.01,165.8725,0.59,2.692,638.05,1648.75,848.75,19.395,55.7375,14.085,91.17525,10.61575,17.87625,11.47675
6,10.25,-4.66925,326.43,150.65,0.65325,2.81725,687.9,1755.25,903.75,20.245,52.9525,15.71,91.17525,13.8185,19.36625,11.8445
6,10.75,-4.001,364.965,145.3975,0.686,3.017,730,1828.75,935.25,20.675,49.875,16.5075,91.17525,18.21875,21.31625,12.159
6,11.25,-4.32525,309.75,136.4475,0.71425,3.295,761.75,1887,963.75,21.2275,49.0125,17.4275,91.101,17.98875,22.265,12.3315
6,11.75,-4.227,263.9475,137.14,0.761,3.278,778,1920,983.5,21.635,48.1225,18.3,91.07575,20.02575,24.9475,12.49275
6,12.25,-3.228,233.0425,100.545,0.813,3.388,782,1934.5,991,22.0625,47.995,19.0925,91.07575,21.8625,24.04,12.6195
6,12.75,-3.36525,182.8525,115.0525,0.858,3.478,775.75,1916,978.25,22.305,46.3075,19.265,91,21.4,24.4225,12.881
6,13.25,-2.92125,151.3075,105.1825,0.841,3.538,762.5,1881.75,958,22.6425,46.8275,19.4775,91,27.687,28.25625,13.0465
6,13.75,-3.0185,98.5975,66.285,0.79375,3.6965,736.5,1823.25,928.75,22.87,46.485,19.7825,91,36.14,29.10625,13.23975
6,14.25,-3.119,53.055,62.195,0.808,3.58625,692.875,1730,872.75,23.0375,45.995,20.1425,91,38.88625,29.945,13.54225
6,14.75,-2.6735,20.145,49.855,0.861,3.75025,645.575,1614.5,819.5,23.145,45.5625,20.0475,91,40.07,33.11375,13.79225
6,15.25,-3.20225,-6.145,46.445,0.859,3.657,578.825,1479.75,751.75,23.25,49.215,20.7475,91,39.89625,30.96375,13.89475
6,15.75,-2.085,-5.1,22.575,0.834,3.62375,516.575,1339,674.025,23.17,48.925,20.8975,91,36.735,33.44625,14.0695
6,16.25,-2.3255,-9.6225,14.765,0.858,3.57375,444.85,1171.5,595,22.9675,48.8175,20.205,91,35.02,34.0425,14.34225
6,16.75,-2.238,-12.8,10.3875,0.816,3.55275,368.55,997.5,509.175,22.685,50.275,19.7275,90.975,22.66875,30.2025,14.92225
6,17.25,-1.931,-6.04,6.56,0.7955,3.4495,285.1,808.75,414.1,22.57,52.16,18.8925,91,15.8525,27.54,15.3905
6,17.75,-1.503,-2.21,1.8225,0.7385,3.21075,199.55,616.2,314.7,22.075,54.0125,18.0175,91,11.23625,25.81125,15.60375
6,18.25,-1.1375,-0.6225,3.0225,0.6905,3.06475,127.725,426.35,227.525,21.5175,56.35,16.5825,91.07575,9.21125,24.3525,15.62675
6,18.75,-0.4845,-5.775,3.2175,0.659,2.82375,51.18,236.45,143.725,20.7875,58.9525,15.1275,91.07575,6.5255,23.5125,15.752
6,19.25,0.1645,-0.365,4.4,0.57925,2.59175,-9.9,94.65,59.2525,19.85,61.8675,14.5425,91.07575,4.75675,22.38125,15.79525
6,19.75,0.902,-0.82,1.735,0.488,2.35975,-37.4275,19.6075,8.045,18.6525,64.2475,12.795,91.101,2.4695,21.05375,16.06425
6,20.25,1.40125,1.905,1.245,0.47825,2.33925,-46.135,1.2555,0.7455,17.6625,65.82,11.445,91.101,0.95375,19.84875,16.1365
6,20.75,1.84175,3.62,0.475,0.3965,2.219,-46.975,0,0,17.0225,67.615,10.4675,91.101,0.3755,18.77625,16.091
6,21.25,2.224,-2.085,1.775,0.3495,2.045,-48.2175,0,0,16.4125,68.6325,9.29,91.17525,-0.39425,17.60125,15.85725
6,21.75,2.46325,1.8,0.87,0.30425,2.2285,-45.6975,0,0,15.8075,69.545,8.2375,91.17525,-0.84325,16.73125,15.6725
6,22.25,1.6365,4.155,1.45,0.305,2.11475,-43.555,0,0,15.195,71.7,7.7425,91.2,-1.42875,15.935,15.6
6,22.75,2.0255,0.23,1.2825,0.30875,2.14325,-43.76,0,0,14.5325,72.9,7.26,91.17525,-1.9115,15.1375,15.08475
6,23.25,2.175,2.3,1.1,0.29275,2.2025,-42.8725,0,0,13.9875,73.75,6.78,91.17525,-2.50275,14.40375,14.918
6,23.75,2.185,2.665,0.415,0.265,1.97625,-44.2975,0,0,13.4825,75.1,6.22,91.17525,-2.8845,13.8125,14.99225
7,0.25,2.26,0.645,2.8775,0.25375,1.81775,-48.345,0,0,17.085,72.4,9.01,91,-3.518,15.4725,16.456
7,0.75,2.183,2.45,5.4,0.2635,1.839,-46.61,0,0,16.3175,74.05,7.975,90.975,-3.834,15.1775,16.369
7,1.25,2.327,2.1675,2.7425,0.18825,1.77725,-42.59,0,0,15.8825,75.95,7.0725,90.975,-4.06825,14.71375,16.26225
7,1.75,2.567,2.255,3.125,0.2115,1.78875,-41.25,0,0,15.1625,77.95,6.4075,90.975,-4.49,14.32625,16.04475
7,2.25,3.0955,2.1675,6.28,0.169,1.73675,-39.36,0,0,14.7475,79.325,5.52,90.975,-4.918,13.965,16.015
7,2.75,1.868,20.3225,27.4725,0.1615,1.74325,-40.295,0,0,14.2675,82.675,4.99,90.975,-5.32175,13.49,15.871
7,3.25,3.29375,56.255,50.605,0.128,1.796,-35.035,0,0,13.8075,84.45,4.53,90.975,-5.89275,12.9425,15.7555
7,3.75,3.598,135.8575,90.4125,0.125,1.7525,-32.245,0,0,13.43,86.5,4.38,90.975,-6.015,12.34125,15.76025
7,4.25,1.46075,163.35,132.4675,0.129,1.782,-28.05,2.2725,1.07175,13.2525,89.375,4.21,90.975,-6.216,11.8475,15.65
7,4.75,1.668,234.0975,144.9575,0.1495,1.798,-21.18,24.2425,7.945,12.7175,89.15,3.91,90.975,-6.471,11.4475,15.5745
7,5.25,0.3585,221.125,166.67,0.13,1.7395,-5.9555,60.1325,17.6825,12.355,90.625,3.83,90.975,-6.512,11.12375,15.48525
7,5.75,0.98925,260.2125,165.7175,0.132,1.68375,5.67625,93.375,35.99525,12.2675,91,3.65,90.975,-6.10375,10.94,15.3215
7,6.25,0.5655,289.06,159.19,0.1185,1.71625,15.69,125.05,40.6675,12.4875,91.05,3.705,90.975,-5.454,10.8225,15.125
7,6.75,0.9355,313.91,200.2175,0.129,1.67175,131.8,445.275,129.625,13.2375,84.6,4.46,90.975,-4.64675,11.07,14.9395
7,7.25,1.1285,338.47,200.62,0.22475,1.33025,275.625,813.5,345.55,15.3875,74.075,6.32,90.975,-2.14575,12.25625,14.63575
7,7.75,-0.332,421.6,208.2375,0.313,1.27425,329.95,972.75,456.8,17.405,67.055,8.87,90.975,-0.28375,13.1525,14.13575
7,8.25,-1.6045,407.0575,201.0975,0.348,1.3285,406.7,1169,619.55,19.53,62.6075,11.3375,90.975,2.07125,14.505,13.7115
7,8.75,-3.2,361.9225,170.4925,0.383,1.67125,473.55,1331.75,700.675,21.2725,56.6225,14.2,90.975,5.76375,15.90625,13.225
7,9.25,-3.852,354.53,172.92,0.423,1.66325,560.45,1481.5,773,22.6975,52.08,17.1525,90.975,7.078,17.83875,13.00525
7,9.75,-3.545,364.1275,182.54,0.502,2.001,620.8,1607,835.75,23.98,48.39,19.41,90.9,10.2185,20.47875,13.072
7,10.25,-4.599,393.29,158.8675,0.487,2.13025,668.1,1710.75,884.75,24.9425,46.675,21.965,90.9,15.35825,21.4,13.2825
7,10.75,-4.106,331.0275,171.59,0.501,2.60525,710.75,1795.75,930.25,25.78,43.8675,23.9025,90.9,21.62575,22.5925,13.62725
7,11.25,-3.70375,279.0175,135.695,0.621,2.84375,744.75,1861,956.25,26.745,41.1225,25.78,90.9,17.892,24.25375,13.5985
7,11.75,-2.734,238.665,146.6825,0.6785,2.9825,765,1901,979.75,27.5375,40,27.7875,90.9,19.691,28.0275,13.5615
7,12.25,-2.263,193.4,123.58,0.68825,3.08675,769,1910,976.25,27.8975,38.35,29.3975,90.9,27.69375,26.8325,13.757
7,12.75,-1.46525,159.6,129.3225,0.8,3.28425,767.75,1895,965,28.5775,37.5625,30.52,90.9,23.14925,26.39375,14.00875
7,13.25,-0.95325,107.3525,104.8525,0.767,3.31175,749.75,1857.5,942.5,28.785,37.6,31.385,90.9,24.87225,29.4175,14.16425
7,13.75,-1.228,65.97,76.4275,0.8015,3.56225,725.75,1797,906.75,28.7525,36.605,32.2675,90.9,23.75725,31.40875,14.391
7,14.25,-1.1715,18.915,52.4025,0.772,3.2615,688.725,1721.75,867.25,29.1675,36.05,32.72,90.9,30.8255,33.149,14.4145
7,14.75,-0.777,-6.7125,32.2225,0.811,3.41825,637.575,1608,814.5,29.2825,35.1625,33,90.9,34.9685,35.1875,14.58175
7,15.25,-1.32025,-8.445,14.6825,0.825,3.478,583.25,1482,746.75,29.39,37.21,33.0775,90.9,30.1825,36.2075,14.821
7,15.75,-0.745,-9.3075,7.4275,0.817,3.37375,519.75,1336.25,665.925,29.3925,37.845,32.91,90.9,23.66975,35.5775,15.239
7,16.25,-1.1785,-5.67,3.3775,0.784,3.49525,445.025,1169,585.975,29.05,37.985,31.63,90.9,21.83875,35.7275,15.706
7,16.75,-0.6355,-6.6175,3.185,0.7945,3.37825,365.275,991.25,489.075,28.7,39.475,30.985,90.9,20.372,35.76875,15.99475
7,17.25,-0.927,-4.6375,1.8275,0.7855,3.3455,286.7,809.75,399.675,28.2375,40.91,29.9625,90.9,16.0125,31.7075,16.52475
7,17.75,-0.26075,-4.3225,2.0825,0.727,3.132,195.575,609.975,296.35,27.5275,43.1775,27.4775,90.9,12.41075,29.33375,16.99175
7,18.25,-0.176,-0.6875,3.2725,0.6665,2.9005,122.675,419.85,223.225,26.8125,45.4025,25.495,90.9,9.69,27.3225,17.256
7,18.75,0.308,-2.1625,-0.2775,0.63775,2.9645,45.345,245,139.775,25.835,49.8075,22.9825,90.9,7.61125,26.01125,17.33175
7,19.25,0.899,-0.395,1.76,0.54975,2.49125,-16.77,89.55,47.8325,24.745,53.77,21.2125,90.9,5.671,25.10125,17.3935
7,19.75,1.30025,-1.3425,2.565,0.4505,2.2005,-45.515,18.3525,7.725,23.71,57.6925,19.32,90.9,3.80925,23.645,17.43725
7,20.25,2.35425,0.77,3.4,0.37425,2.29925,-52.835,0,0,22.9175,59.73,17.9475,90.9,2.5215,22.3875,17.5055
7,20.75,2.935,-0.585,2.54,0.3195,2.064,-52.97,0,0,22.09,61.8375,16.3275,91,1.0225,21.23,17.5105
7,21.25,2.13775,1.32,1.42,0.2805,2.067,-54.045,0,0,21.3125,63.1025,15.11,91,0.1085,20.13125,17.205
7,21.75,2.6215,0.045,1.84,0.27025,2.1085,-51.365,0,0,20.555,63.89,13.725,91,-0.62375,19.17,17.2315
7,22.25,2.633,0.6125,0.8225,0.2845,2.2405,-51.465,0,0,20.11,65.07075,12.9725,91,-1.36125,18.45125,16.90325
7,22.75,1.967,1.655,1.695,0.30275,2.2605,-50.13,0,0,19.3375,68.3225,12.0225,91,-1.88925,17.875,16.8195
7,23.25,2.62,0.59,3.115,0.2715,2.28725,-49.245,0,0,18.7075,69.0075,10.91,91,-2.2565,17.1625,16.88
7,23.75,2.693,1.795,2.175,0.2545,2.1175,-47.9525,0,0,17.955,70.675,9.71,91,-2.69,16.4525,16.70125
8,0.25,2.6335,1.585,1.6475,0.26825,2.13725,-46.905,0,0,18.04,73.675,9.53,91,-2.7495,17.9,17.6035
8,0.75,2.92225,0.5675,1.9625,0.2465,1.771,-45.615,0,0,17.295,75.525,8.63,91,-3.04425,17.3125,17.5145
8,1.25,2.6455,5.7725,3.1775,0.21275,1.75825,-45.8,0,0,16.24525,76.875,7.54,91,-3.385,16.76,17.394
8,1.75,3.1985,6.5325,3.575,0.20075,1.79675,-44.3,0,0,15.5825,77.675,6.6575,91,-3.7625,16.1475,17.3095
8,2.25,1.998,1.6925,4.3975,0.1695,1.75925,-44.2775,0,0,15.0475,81.6,6.035,91,-4.18975,15.565,17.1575
8,2.75,1.891,3.755,7.9425,0.15675,1.8135,-43.5825,0,0,14.2175,81.6,5.6075,91,-4.632,15.06875,17.05975
8,3.25,3.18025,30.3125,40.2975,0.1565,1.74175,-41.2225,0,0,14.055,84.5,5.31,91,-4.9275,14.4375,17.00775
8,3.75,2.27,72.6875,92.2475,0.15,1.78625,-37.5375,0,0,13.7325,85.65,5.2,91,-5.264,13.83625,16.938
8,4.25,4.842,153.975,129.5825,0.157,1.70925,-37.125,0,0,13.1,87.025,5.17,91,-5.50175,13.32875,16.88675
8,4.75,2.295,154.6225,145.2175,0.11375,1.747,-34.71,2.145,1.04875,12.585,89.775,4.7775,91,-5.9085,12.83125,16.77025
8,5.25,2.103,217.265,143.1475,0.133,1.74,-25.0175,25.7525,8.0825,12.5775,90.775,4.255,91,-6.14375,12.40125,16.652
8,5.75,1.481,249.7025,151.27,0.11675,1.67125,-9.6775,62.6125,16.48,12.335,93.125,3.99,91,-6.244,12.08,16.5065
8,6.25,1.344,276.545,146.7625,0.12,1.6545,3.6775,97.875,24.3075,12.285,93.55,4.2425,91,-6.19275,11.84625,16.35525
8,6.75,1.24675,313.63,167.57,0.11325,1.7195,14.99275,131.45,30.135,12.675,93.075,4.4725,91,-5.9455,11.91875,16.19225
8,7.25,0.6835,339.0875,167.3925,0.1435,1.55275,150.35,487.95,264.625,13.8925,86.25,5.4325,91,-5.2695,12.26625,15.96925
8,7.75,0.61575,355.7025,140.99,0.179,0.876,269.91,816.75,415.95,16.1375,76.05,7.07,91,-3.1035,13.565,15.58925
8,8.25,-1.20175,378.2225,169.36,0.227,0.95975,340.25,914.75,541.475,18.535,69.005,9.695,91,0.29325,14.605,15.0595
8,8.75,-2.34275,361.4675,158.23,0.303,1.05075,421.275,1186,634.35,20.86,60.5275,13.2425,91,5.1945,16.6625,14.48525
8,9.25,-3.90075,376.66,147.3475,0.3375,1.294,496.435,1352.75,713.5,22.88,54.75,16.945,91,7.378,19.54,14.12425
8,9.75,-4.99975,357.39,149.9225,0.35425,1.48,563,1493.75,781.5,24.0925,51.8475,19.8225,91,9.64875,22.51125,14.033
8,10.25,-4.435,350.2675,142.3975,0.417,1.694,617.5,1604,840.75,25.24,46.76,22.5,91,13.097,22.70125,14.09025
8,10.75,-4.8825,306.525,127.745,0.4765,2.111,660.05,1693,882,26.32,42.96,25.12,91,14.72675,25.66875,14.174
8,11.25,-4.485,246.3475,128.865,0.62175,2.557,688.9,1756,911.5,27.24,40.03,26.79,91,17.1455,29.81625,14.14525
8,11.75,-3.98275,215.8975,136.0675,0.63925,2.7135,709,1791,928,27.8275,37.35,28.0125,90.975,20.8475,32.5315,14.0835
8,12.25,-2.844,165.35,100.29,0.69175,2.9335,715.75,1805,937,28.3875,36.6275,29.65,90.975,23.508,30.7925,14.40925
8,12.75,-2.59625,115.36,87.43,0.714,3.01725,714.5,1789,924.25,29.035,34.8025,31.4975,90.975,23.061,29.96625,15.20175
8,13.25,-2.21,64.7675,70.04,0.756,3.093,697.2,1753.75,904,29.6375,33.065,32.9425,90.9,24.5795,32.577,15.66975
8,13.75,-2.08725,18.8075,51.695,0.777,3.262,671.775,1693.75,867.5,29.645,31.79,33.49,90.9,22.62325,32.97875,15.9035
8,14.25,-2.074,-6.8675,26.425,0.823,3.327,631.5475,1602,818.75,29.9325,32.9425,33.2575,90.9,27.3425,35.30875,16.28225
8,14.75,-1.714,-9.325,10.71,0.814,3.36625,585.3,1490.75,765,30.045,33.94,33.695,90.9,32.70075,36.745,16.4395
8,15.25,-2.007,-8.4575,6.27,0.8085,3.313,525.7,1362,692.425,30.04,34.95,33.82,90.9,31.42725,39.68,16.5475
8,15.75,-1.8275,-9.4575,5.2725,0.796,3.35,456.825,1210,617.675,29.725,36.675,34.1475,90.9,23.36325,37.58375,16.763
8,16.25,-2.128,-8.0775,3.69,0.759,3.25125,379.125,1039.5,531.15,29.5325,37.955,33.4675,90.9,19.39975,35.15,17.18975
8,16.75,-2.151,-7.9,0.6275,0.7645,3.21075,300.9,857,444.35,29.0075,39.225,32.155,90.9,18.59375,35.6625,17.30275
8,17.25,-1.521,-9.7825,0.8225,0.7185,3.17675,213.85,662.9,344.25,28.5275,41.095,30.255,90.9,16.40425,33.34,17.103
8,17.75,-0.65,-6.46,0.8325,0.6775,2.87825,130.55,470.55,244.5,27.805,42.9075,28.5075,90.87525,12.35625,31.0675,17.58275
8,18.25,0.15175,-4.985,0.1375,0.6035,2.54575,50.7385,283.2,158.475,27.02,45.0975,27.1475,90.87525,9.51025,29.20875,18.0895
8,18.75,0.51925,-1.745,1.8825,0.5485,2.3225,-13.606,116.6,71.1,25.9625,49.9275,24.6825,90.9,7.34675,27.59875,18.29775
8,19.25,1.068,-4.8525,0.6725,0.4325,2.15875,-52.78,23.88,8.76,24.6925,54.6975,20.7975,90.9,5.1755,25.97875,18.42675
8,19.75,1.79375,-7.1225,-0.05,0.3845,2.1455,-58.1525,1.407,0.6105,23.6675,55.4025,19.015,90.9,3.398,24.52875,18.4795
8,20.25,1.47225,-3.2525,-0.0875,0.2975,2.12975,-55.26,0,0,22.94,58.175,17.585,90.9,2.20925,23.23125,18.47425
8,20.75,1.727,-0.0875,1.9325,0.29025,2.13725,-55.72,0,0,22.2875,59.7075,16.48,90.9,1.38725,22.20875,18.39
8,21.25,2.07725,-0.235,1.56,0.27975,2.37275,-52.8975,0,0,21.69,61.3275,15.67,90.9,0.38825,21.505,18.3085
8,21.75,2.016,0.3925,1.8975,0.325,2.3955,-50.0275,0,0,21.21,63.09,14.74,90.9,-0.3315,20.66875,18.19925
8,22.25,2.3105,3.25,3.945,0.29375,2.18425,-51.8325,0,0,20.73,65.36,13.5575,90.9,-0.85275,20.04,18.03875
8,22.75,2.22375,3.4175,1.4975,0.273,2.131,-49.155,0,0,20.24,67.5175,12.41,90.9,-1.3295,19.52875,17.889
8,23.25,2.139,-0.41,0.51,0.2815,2.4005,-47.8475,0,0,19.7275,69.6675,11.53,90.9,-1.7995,18.96,17.805
8,23.75,2.098,3.61,1.115,0.2965,2.13775,-48.88,0,0,18.79,71.425,10.32,90.9,-2.30375,18.38875,17.708
9,0.25,2.3345,1.4925,1.5425,0.193,1.82375,-40.2375,0,0,13.925,77.925,5.7275,91.07575,-2.44975,13.99075,15.0815
