DOY2,HR2,USTAR,WS,TA,T_SONIC,RH,SW_IN,SW_OUT,NETRAD,H,LE,FC,TS
10,18.25,0.415,3.455,29.845,30.125,35.84,-6.2225,0.525,-89.05,-10.69,3.035,0.46,33.805
10,18.75,0.4,3.5525,29.425,29.5325,35.695,-6.1,0.4275,-86.1175,-9.66,2.96,0.55,33.3125
10,19.25,0.4225,3.44,28.86,28.985,35.6675,-5.73,0.525,-84.08,-11.78,4.51,0.54,32.835
10,19.75,0.4075,3.2375,28.595,28.7175,37.0975,-5.9,0.3675,-82.58,-11.0675,4.255,0.6,32.3025
10,20.25,0.36,3.195,27.99,28.135,37.1975,-5.78,0.2625,-81.21,-12.8875,4.405,0.525,31.7375
10,20.75,0.36,3.08,27.9225,27.8975,39,-5.915,0.275,-80.35,-10.785,3.46,0.57,31.305
10,21.25,0.35,2.9375,27.38,27.0925,40.7375,-5.7825,0.3375,-79.2375,-11.3675,3.37,0.54,30.975
10,21.75,0.38,2.92,27.08,26.72,42,-5.7475,0.29,-78.815,-8.9,3.36,0.5,30.6075
10,22.25,0.36,2.845,26.455,26.63,42.27,-5.74,0.37,-76.86,-12.66,3.33,0.56,30.23
10,22.75,0.32,2.79,26.1725,25.655,43.625,-5.7,0.2525,-76.3125,-8.4675,3.325,0.52,29.8775
10,23.25,0.36,2.96,25.95,25.15,44,-5.56,0.42,-75.24,-8.71,3.3475,0.525,29.5475
10,23.75,0.37,3.0175,26.0075,25.02,43,-5.35,0.4175,-75.8225,-10.32,4.895,0.57,29.175
11,0.25,0.31,3.18,21.735,21.41,44.85,-5.02,0.095,-71.09,-13.395,3.26,0.41,22.12
11,0.75,0.32,3.1175,21.4925,21.3075,44.2875,-4.875,0.165,-70.6275,-12.86,3.53,0.45,21.945
11,1.25,0.29,3.1825,21.215,21.2325,46.25,-4.885,0.1,-68.345,-15.06,2.64,0.35,21.6875
11,1.75,0.26,3.1125,21.43,21.3125,45.9,-4.6925,0.1475,-67.955,-12.7,3.1625,0.3675,21.4175
11,2.25,0.27,3.0925,21.235,21.0875,46.67,-4.76,0.0725,-68.3475,-17.04,3.02,0.3125,21.1975
11,2.75,0.26,3.0775,21.2175,20.955,46.86,-4.8075,0.04,-67.975,-12.5725,4.0625,0.3675,20.9425
11,3.25,0.26,3.115,20.8375,20.735,46.0075,-4.84,0.035,-67.71,-15,2.825,0.2375,20.69
11,3.75,0.2525,3.11,20.77,20.44,45.85,-4.6575,0.04,-67.48,-15.51,3.37,0.28,20.505
11,4.25,0.26,3.18,20.6925,20.555,45.77,-4.825,0.05,-66.795,-13.995,4.2875,0.395,20.285
11,4.75,0.26,3.13,20.77,20.52,45.28,-4.64,0,-67.56,-14.875,2.715,0.29,20.08
11,5.25,0.25,3.1775,20.605,20.395,45.865,-4.75,0.07,-66.4025,-12.575,3.6,0.2925,19.9075
11,5.75,0.26,3.16,20.44,20.42,44.6,-4.52,0.07,-65.455,-17.4225,2.395,0.315,19.7825
11,6.25,0.2525,3.1925,20.4025,20.05,44.7875,2.8375,1.7175,-62.325,-13.1975,3.065,0.3625,19.655
11,6.75,0.235,3.08,20.385,20.155,45.02,40.25,13.78,-42.05,-10.785,2.755,0.235,19.46
11,7.25,0.26,2.81,21.1975,20.69,45.7775,163.4575,62.5375,19.31,-2.6025,5.87,0.16,19.3475
11,7.75,0.24,2.255,22.435,21.815,44.17,265.485,78.72,79.78,13.365,6.87,0.0575,19.41
11,8.25,0.23,1.365,23.71,23.48,43.865,358.435,88.535,137.62,40.12,9.615,0.145,19.555
11,8.75,0.225,1.295,24.97,24.47,41.415,441.875,107.67,193.85,62.0625,12.2575,0.185,19.9
11,9.25,0.27,1.79,25.37,24.79,38,518.54,126.02,240.825,88.01,13.335,0.25,20.2725
11,9.75,0.28,2.09,26.32,25.4125,37.9225,582.68,140.2675,283.6875,111.34,14.5725,0.22,20.6025
11,10.25,0.31,2.2625,26.83,25.9175,35.3325,631.16,151.505,316.3625,135.7275,19.215,0.3,21.1925
11,10.75,0.34,2.31,27.2225,26.33,34.4625,666.42,157.95,335.1675,154.715,17.6375,0.16,22.0175
11,11.25,0.34,2.4725,27.82,27.0425,33.44,684.735,161.0325,344.6075,167.71,17.0575,0.2275,22.8875
11,11.75,0.35,2.4925,28.2325,27.4325,31.405,686.305,160.43,345.085,175.69,18.3775,0.285,23.8325
11,12.25,0.36,2.525,28.6325,27.725,30.8,667.88,157.165,333.1525,177.255,16.2075,0.3125,24.635
11,12.75,0.35,2.66,28.91,27.97,31.32,633.54,149.03,309.12,175.935,16.37,0.195,25.4
11,13.25,0.34,2.605,29.135,28.065,31.04,587.135,138.7,276.35,159.39,11.85,0.18,25.9925
11,13.75,0.35,2.7525,29.28,28.2575,31.36,520.57,124.3,232.435,149.93,13.8275,0.18,26.52
11,14.25,0.35,2.8675,29.335,28.33,30.4,446.77,107.395,182.64,125.7275,10.825,0.19,26.96
11,14.75,0.35,3.08,29.17,28.23,31.28,356.37,88.99,119.885,101.75,10.02,0.155,27.2675
11,15.25,0.33,2.935,28.925,27.975,30.3,265.915,69.945,55.86,74.6,7.57,0.13,27.465
11,15.75,0.28,2.705,28.345,27.685,32.08,117.735,32.795,-25.39,32.5075,4.2675,0.1275,27.52
11,16.25,0.26,2.3425,27.5525,27.02,33.7325,20.9975,5.185,-75.45,-0.3925,1.8475,0.17,27.4075
11,16.75,0.22,2.03,26.86,26.11,35.93,0.3,1.52,-84.39,-2.99,3.035,0.22,27.0875
11,17.25,0.22,2.04,26.1325,25.7325,36.4175,-6.61,0.37,-82.96,-5.3225,2.395,0.255,26.6975
11,17.75,0.27,2.29,25.4975,25.1025,37.36,-6.29,0.4125,-81.015,-7.455,2.63,0.2975,26.29
11,18.25,0.29,2.48,25.005,24.71,37.7075,-6.05,0.35,-79.9025,-12.7925,3.48,0.3775,25.8325
11,18.75,0.29,2.455,24.34,24.125,38.285,-5.71,0.215,-78.43,-12.86,3.2075,0.41,25.4525
11,19.25,0.2925,2.5725,23.87,23.87,40.3125,-5.735,0.1725,-76.7175,-13.5225,2.49,0.4075,25.1025
11,19.75,0.3,2.67,23.53,23.47,40.25,-5.675,0.19,-76.385,-13.275,3.8075,0.505,24.7675
11,20.25,0.27,2.55,23.27,22.75,40.2,-5.59,0.09,-74.645,-11.45,3.06,0.42,24.4325
11,20.75,0.2675,2.5875,22.865,22.44,41.085,-5.39,0.1575,-73.7775,-8.98,4.055,0.32,24.08
11,21.25,0.25,2.7325,22.5325,22.1975,41.47,-5.39,0.07,-72.725,-14.2,2.7775,0.36,23.7175
11,21.75,0.26,2.8125,22.3225,21.985,43.0975,-5.0975,0.1425,-71.81,-13.745,3.86,0.4,23.3275
11,22.25,0.265,2.86,22.12,21.69,42.135,-5.085,0.16,-71.79,-13.74,3.4,0.37,22.99
11,22.75,0.25,2.91,22.08,21.62,43.69,-5.03,0.08,-71.92,-14.815,3.46,0.36,22.69
11,23.25,0.26,3.005,21.95,21.415,42.9875,-5.08,0.1075,-71.34,-12.27,2.645,0.35,22.445
11,23.75,0.28,3.07,21.6825,21.3875,44.4825,-5.0525,0.11,-70.8025,-15.21,2.5925,0.35,22.2425
12,0.25,0.26,2.93,15.34,15.73,54.1,-4.0225,0.09,-57.815,-11.36,4.395,0.28,14.63
12,0.75,0.24,2.925,15.23,15.59,55.485,-4.07,0.055,-58.01,-9.58,4.1025,0.31,14.46
12,1.25,0.23,2.94,15.115,15.485,53.695,-4.04,0.02,-58.01,-10.78,5.265,0.34,14.3
12,1.75,0.27,2.96,15,15.45,54.055,-3.9875,0.055,-58.36,-10.71,4.75,0.33,14.155
12,2.25,0.23,3.055,14.945,15.3,52.715,-3.9425,0.005,-56.54,-9.36,3.83,0.3025,14
12,2.75,0.25,3.01,14.99,15.4075,53.2275,-3.85,0.0425,-55.6875,-11.72,4.2,0.29,13.865
12,3.25,0.23,2.96,14.7975,15.045,53.41,-3.965,-0.0825,-56.5775,-11.92,3.615,0.32,13.705
12,3.75,0.24,2.97,14.77,14.83,53.2675,-3.9,0.07,-55.7475,-8.78,3.785,0.2725,13.57
12,4.25,0.23,2.93,14.47,14.795,52.325,-4.0375,-0.12,-55.76,-9.975,3.44,0.26,13.485
12,4.75,0.23,2.8975,14.4075,14.7425,53.195,-3.95,0,-55.535,-12.0275,3.905,0.21,13.405
12,5.25,0.225,2.95,14.265,14.62,53,-3.98,0,-54.0275,-11.005,3.805,0.25,13.33
12,5.75,0.2275,2.98,14.245,14.73,54,-3.87,0.0225,-54.17,-10.34,3.815,0.27,13.275
12,6.25,0.21,2.87,14.205,14.57,53.98,-3.5875,0.0775,-54.0425,-9.9525,3.85,0.24,13.175
12,6.75,0.22,2.96,14.05,14.515,54.665,4.5475,1.995,-49.3,-9.81,4.1,0.275,13.05
12,7.25,0.22,2.83,14.38,14.445,55.32,63.33,26.505,-18.7825,-6.2075,5.45,0.25,12.945
12,7.75,0.21,2.43,14.87,15.08,53.3525,157.655,58.57,28.23,-0.63,8.29,0.19,12.935
12,8.25,0.22,1.915,15.915,16.01,52.01,248.745,70.74,81.7,14.35,10.1875,0.2,13.02
12,8.75,0.25,1.52,16.8375,16.6775,49.59,337.31,79.8875,136.655,33.04,12.91,0.18,13.2
12,9.25,0.27,1.4725,17.8625,17.465,46.97,410.87,98.035,187.4625,54.07,17.49,0.2925,13.36
12,9.75,0.27,1.7875,18.625,18.2875,45.82,481.525,115.7825,232.6025,77.305,21.4275,0.37,13.79
12,10.25,0.31,2.065,18.845,18.67,44.3525,529.18,127.245,266.15,94.685,22.6875,0.385,14.315
12,10.75,0.32,2.27,19.07,18.72,44.37,569.83,134.79,288.01,111.73,25.7625,0.5,14.685
12,11.25,0.335,2.24,19.485,19.21,42.19,593.1675,139.365,303.545,128.875,26.3175,0.48,15.155
12,11.75,0.32,2.25,19.8825,19.51,41.4725,598.78,139.505,306.585,131.11,27.7675,0.43,15.805
12,12.25,0.34,2.39,19.9,19.89,39.57,592.6125,138.42,301.7775,135.03,26.9625,0.49,16.405
12,12.75,0.335,2.32,20.65,20.285,40.02,565.5,130.9275,280.24,133.055,26.015,0.445,17.065
12,13.25,0.3425,2.46,20.62,20.33,38.71,524.5775,121.33,249.64,127.115,26.2925,0.44,17.675
12,13.75,0.335,2.445,20.9425,20.225,39.5625,467.68,108.135,210.915,112.425,23.275,0.34,18.125
12,14.25,0.32,2.5225,21.19,20.3625,38.94,399.7625,93.3,169.6375,96.405,19.3475,0.3175,18.48
12,14.75,0.33,2.56,21.105,20.36,39.125,317.705,77.1775,112.74,71.94,18.63,0.2675,18.6775
12,15.25,0.3,2.56,20.87,20.1575,40.2575,226.47,62.5975,48.67,48.32,14.59,0.24,18.7375
12,15.75,0.27,2.385,20.2525,19.755,42.01,77.275,18.29,-27.505,15.5375,9.595,0.27,18.71
12,16.25,0.2225,2.0125,19.025,18.9275,45.195,17.785,4.325,-59.895,-1.79,4.4425,0.2475,18.43
12,16.75,0.2175,1.975,18.325,18.5375,47.1575,-1.625,0.7175,-70.26,-2.7175,4.41,0.275,18.205
12,17.25,0.215,2.145,17.6175,18,45.6,-5.5625,0.0975,-71.03,-4.8575,4.585,0.3175,17.9225
12,17.75,0.24,2.31,17.5,17.685,48,-5.09,0.16,-66.0575,-7.325,4.9125,0.33,17.53
12,18.25,0.24,2.4725,16.89,17.28,48.11,-4.9875,0.09,-65.385,-7.745,4.01,0.34,17.16
12,18.75,0.2525,2.4625,16.645,17.125,49.23,-4.8725,0.185,-64.255,-9.57,4.75,0.37,16.795
12,19.25,0.25,2.56,16.4275,16.7575,50.235,-4.82,0.13,-64.765,-8.38,4.835,0.3,16.4625
12,19.75,0.235,2.55,16.31,16.5,50.76,-4.77,0.07,-62.7625,-9.3175,4.495,0.36,16.1475
12,20.25,0.24,2.6325,16.12,16.4325,50.95,-4.7225,0.11,-62.5025,-8.97,5.295,0.37,15.855
12,20.75,0.23,2.73,15.8975,16.28,52.395,-4.68,0.015,-62.64,-9.47,5.985,0.41,15.59
12,21.25,0.24,2.76,15.795,16.13,52.015,-4.36,0.04,-60.45,-9.43,5.18,0.41,15.3725
12,21.75,0.23,2.765,15.38,15.905,52.5,-4.4725,0.07,-61.27,-7.9625,4.85,0.27,15.205
12,22.25,0.22,2.825,15.2975,15.76,52.755,-4.56,0.0825,-61.1,-8.9725,4.22,0.31,15.01
12,22.75,0.225,2.765,15.22,15.67,53.7875,-4.33,0.02,-59.6075,-10.065,4.01,0.29,14.8475
12,23.25,0.22,2.84,15.02,15.6525,52.49,-4.23,0.11,-59.1125,-7.98,4.57,0.315,14.6675
12,23.75,0.245,2.93,15.13,15.445,53.565,-4.24,0.0325,-59,-9.3925,5.155,0.3525,14.52
