DOY2,HR2,FC,FCH4,LE,H,PPFD_IN,TA,TS,RH,VPD,USTAR,WS,V_SIGMA,TAU,T_SONIC,CO2,H2O,U_SIGMA,W_SIGMA,PA,LW_IN,LW_OUT,NETRAD,SW_IN,SW_OUT
3,0.75,2.9983925,56.512,9.0187425,-7.511,0,24.285,22.7625,84.733,10.22299,0.294675,2.9807715485,0.39319626925,-0.007729,22.2387,428.106,13.4403,0.802025,0.348317,102.31,342.95337773549,293.391025641026,-3.17946142200395,-2.44356711915535,2.12332833583208
3,1.25,2.897,51.73725,14.0145,-5.680525,0,22.475,22.66,86.334,8.998485,0.2553,2.57825,0.379359466,-0.010734,21.7853,430.95875,13.20805,0.8683175,0.34942375,102.28775,348.686013320647,292.061965811966,-2.99556973719024,-1.1300754147813,3.01287856071964
3,1.75,3.135547,58.348675,13.757,-4.12175,0,23.21,22.5875,86.028,9.887525,0.2731,2.723495504,0.422151686,-0.0109957,21.810525,435.01975,13.238325,1.036105,0.43132225,102.24425,358.495718363463,290.937321937322,-2.38527706056476,-1.37057315233786,2.65832083958021
3,2.25,3.3893075,84.36125,13.37575,-5.47704,0,23.32,22.55,81.435,9.25372,0.29595,2.728800644,0.5164698055,-0.016088875,21.49415,434.2435,13.215975,1.150615,0.4703445,102.19975,363.040913415794,288.958689458689,-2.79153585311417,-1.38175716440422,2.85389805097451
3,2.75,3.20289,61.5284,11.08745,-4.5555325,0,23.37,22.51,79.43075,9.5657,0.2758,2.668448883,0.52372202975,-0.0141351,21.8146,428.497,13.1704,1.07468,0.459783,102.181,357.536631779258,289.465811965812,-3.09461019037997,-1.09613876319759,2.41287106446777
3,3.25,3.3370225,70.15405,16.68605,-5.07813,0,23.75,22.47,80.44525,10.8102975,0.2925,2.934761701,0.459661886,-0.00932128,21.422725,433.6605,12.660775,1.03682225,0.42621,102.1645,360.645099904853,290.270655270655,-2.8206327707187,-1.4884012066365,3.22434782608696
3,3.75,3.438624,62.134225,18.093,-3.08351,0,23.34,22.32,81.757,10.57799,0.3001,3.199746611,0.438941,-0.0117507525,20.9889,438.446,12.429,1.0076315,0.43288975,102.1635,361.053282588011,288.723646723647,-2.26182495856148,-1.11086726998492,3.58520989505247
3,4.25,3.163605,51.556475,12.8915,-3.657,0,23.245,22.1525,82.3475,10.024845,0.3057,3.080704463,0.495846936,-0.0123981,20.9822,438.465,12.464075,0.99156975,0.4213085,102.211,359.812559467174,286.571225071225,-3.10965215356123,-1.34074660633484,3.21697901049475
3,4.75,3.5096175,75.164125,14.32425,-2.484635,0,23.16,21.9675,82.93,10.397845,0.284528,2.932312328,0.504928668,-0.010839705,21.25255,444.89725,11.661875,0.881615,0.391816,102.20225,360.58039961941,286.891025641026,-2.5577746172163,-1.15836349924585,3.14007496251874
3,5.25,3.3479435,57.1566,12.98525,-2.6855,0,23.34,21.8575,85.451,10.60991,0.2672,2.957443929,0.482971,-0.00527713,20.995825,444.585,11.841075,1.07271575,0.46387725,102.226,361.087535680304,287.878205128205,-2.16100082650979,-0.61701282051282,2.41038980509745
3,5.75,3.363383,58.489375,8.49066,-4.651955,0,23.375,21.7825,84.621,11.24423,0.2788,3.027913659,0.448054,-0.0098067125,20.00215,441.957,12.26615,1.01123375,0.4324875,102.246,361.711703139867,281.626068376068,-1.63382081583643,-0.125205882352941,3.71577211394303
3,6.25,3.059057,70.32235,14.9028,-2.8365,36.07911912,23.755,21.68,83.224,10.653425,0.2518,2.741243289,0.451407,-0.01312855,20.201475,442.77575,13.199925,0.99167425,0.44160475,102.261,349.72502378687,284.225071225071,14.4492429011739,21.7567119155354,12.6751124437781
3,6.75,2.927741,72.3,16.5495,-3.951,145.53,23.35,21.5275,83.25725,11.0263125,0.248485,2.844763081,0.497684536,-0.0150948,20.321725,452.848,13.3726,0.99590725,0.43167475,102.2955,355.242626070409,291.530626780627,79.3957153776054,110.098039215686,30.702323838081
3,7.25,2.851563,67.447025,50.6204,5.312075,317.3,22.5,21.44,81.029,8.94896,0.28743,3.10728,0.516127,-0.029626375,21.281975,448.5045,14.482125,1.0020345,0.42481375,102.32475,360.516650808754,295.157407407407,167.667604206946,219.273001508296,50.2096701649175
3,7.75,1.654213,59.47705,60.9351,15.374225,509.2362176,22.445,21.29,79.685,9.021035,0.32231625,3.3274075,0.5877485,-0.046813,20.7002,432.838,14.4363,1.01913,0.43344,102.359,355.966698382493,295.157407407407,265.980966304178,333.1395173454,65.3430284857571
3,8.25,0.5159465,75.592,77.60215,39.9278,712.7,22.39,21.28,79.6515,8.33886,0.3502,3.477665817,0.704933,-0.045213875,22.56465,420.96375,15.21935,1.1471565,0.49714775,102.36325,343.728829686013,305.255698005698,376.802586263429,457.012066365008,77.8605697151424
3,8.75,-0.38028,74.2416,95.91275,56.910075,950,23.13,21.3975,75.538,8.7443975,0.367143,4.07153796125,0.83012544075,-0.06844375,23.374325,418.352,14.6964,1.1542775,0.5388555,102.36375,348.357754519505,311.846153846154,481.592881161229,569.861990950226,88.8410794602699
3,9.25,-1.443478,85.804,107.623,79.683075,1137,23.63,21.7775,72.922,9.909415,0.41764225,4.22570429575,0.8588333515,-0.07034155,24.2013,414.2615,14.206575,1.2329775,0.5176075,102.37925,354.285442435775,314.361111111111,578.710224073484,676.429864253394,94.5494752623688
3,9.75,-1.03235875,94.2678,136.75175,105.8615,1306,23.84,22.0825,69.01325,10.55046,0.438568,4.6246644605,1.1044325,-0.07044355,25.211325,413.12275,13.790875,1.2079725,0.543055,102.3935,355.837297811608,316.578347578348,663.385888503712,758.273001508296,102.78335832084
3,10.25,-2.30171,84.868775,164.14125,112.6995,1449,24.3125,22.435,68.51225,13.094745,0.46,4.83084353625,1.208435,-0.095658425,26.005675,413.1895,13.25245,1.4022625,0.5930375,102.4035,355.20742150333,320.151709401709,742.652713236142,841.003016591252,106.455022488756
3,10.75,-1.59948325,79.9975,197.684,146.29775,1561.75492,24.9675,22.715,65.724,13.4999175,0.463425,4.93596800325,1.2457538425,-0.10082825,26.21615,413.26225,14.080175,1.4701525,0.5995855,102.4,352.309229305423,323.07905982906,801.026150951674,906.923076923077,108.795352323838
3,11.25,-1.7534265,81.20265,194.22975,157.696,1648,25.705,23.1225,64.496,15.35855,0.4532,4.707986152,1.291586921,-0.0843136,26.336675,413.419,14.012625,1.4824575,0.575372,102.398,351.62702188392,327.619658119658,845.667279482431,953.401206636501,110.817091454273
3,11.75,-2.1486875,88.16865,216.64,152.548,1696,26.13,23.435,62.767,16.251185,0.4987,4.830629054,1.26416330825,-0.0958251,26.424625,411.99125,13.3191,1.54665,0.57368925,102.3795,355.355851569933,331.012820512821,861.435879345395,971.432880844645,110.824587706147
3,12.25,-1.977939,84.757,240.8935,170.984,1722,26.16,23.8225,62.66775,16.946655,0.471398,4.67236326625,1.3472225,-0.12064025,26.484475,411.336,13.323325,1.470015,0.56149275,102.368,352.522359657469,332.55056980057,882.658903579884,992.865761689291,111.185907046477
3,12.75,-2.10719,74.52895,234.46675,164.66775,1711,25.8625,24.2025,62.00775,16.94761,0.46015,4.54687773725,1.28451253175,-0.10989575,26.704075,411.4525,13.826825,1.4542375,0.56056725,102.3465,353.192197906755,331.264957264957,876.466004554284,987.028657616893,111.427286356822
3,13.25,-1.511274,81.0348,242.79875,165.9165,1662.43792,26.235,24.405,60.7275,17.594485,0.4862555,5.00452346875,1.36489152425,-0.0954889,26.4056,410.89925,14.2787,1.4830075,0.57591925,102.30975,349.8648905804,330.445868945869,843.901265430633,952.466063348416,111.164917541229
3,13.75,-1.87164925,90.762,227.59,173.822,1588,25.935,24.505,60.90525,17.3547375,0.48467275,4.509930002,1.4316037595,-0.1183285,27.054675,410.55375,14.208925,1.4546675,0.58717725,102.27975,345.653663177926,332.844017094017,798.608519269777,908.702865761689,110.957271364318
3,14.25,-1.71214475,78.2933,221.4335,166.9745,1469.307316,26.475,24.5675,60.1925,17.7026325,0.464,4.53653397425,1.402430326,-0.089980325,27.2403,411.44775,13.7823,1.51838,0.62384675,102.25125,347.267364414843,330.927528490029,742.810638798248,848.657616892911,107.554910044977
3,14.75,-2.04798325,79.804,214.1745,134.81625,1315.892828,26.81,24.63,61.1335,18.6141375,0.47371925,4.601121668,1.31856783925,-0.08597025,27.0388,410.68025,13.541425,1.4976275,0.604825,102.24225,345.956945765937,327.259259259259,665.291866227519,762.266968325792,98.2844827586207
3,15.25,-1.5051155,88.066,204.208,115.367,1164.221698,27.1225,24.7325,61.80775,18.8286625,0.459423,4.70313,1.25172,-0.103614,27.2798,409.535,13.2567,1.54063,0.599441,102.199,348.070647002855,323.863782051282,583.427604071268,675.849924585218,92.9265367316342
3,15.75,-1.1108915,76.229275,162.3405,100.015,968.75,26.955,24.9725,61.57225,18.9481925,0.4492,4.60102913975,1.1893198575,-0.09181335,27.04825,408.79325,13.458275,1.3595875,0.53974325,102.217,353.423406279734,317.630698005698,488.977645792488,575.455693815988,85.2115817091454
3,16.25,-0.456676,76.85865,156.44,69.127,754.1,26.605,24.9075,60.98425,19.3549925,0.43385,4.495425944,1.201348133,-0.080534425,26.95,408.02525,13.564975,1.1713275,0.49583975,102.19775,343.321360608944,315.676103988604,380.296617584873,453.857466063348,72.2805472263869
3,16.75,-0.249542,72.5628,127.415,44.662,540.875,26.28,24.7625,62.99425,20.2207125,0.421825,4.4531016255,0.99325648925,-0.075322425,26.621925,408.3725,13.67355,1.170475,0.50365125,102.1875,344.19933396765,313.697115384615,271.579146710581,328.232088989442,56.5833958020989
3,17.25,0.4132725,76.996425,97.36225,34.51525,328.2345222,25.6375,24.63,63.5985,18.5113425,0.413175,4.3815583855,0.96782275,-0.067919925,26.38295,410.44875,13.95285,1.17032,0.49967875,102.181,344.765937202664,308.941773504273,166.393443804116,205.65987933635,39.0817466266866
3,17.75,1.80486,68.342,76.14745,14.834,139.0130366,25.0225,24.5625,66.7135,17.6682025,0.39990075,4.19205331775,0.7895761415,-0.0395769,25.9772,409.8855,14.0794,1.0170195,0.42243275,102.205,339.391531874405,302.183226495727,67.9318208260124,84.7154977375566,17.4235944527736
3,18.25,2.31958925,59.437875,43.50885,-4.98654,27.8275,25.2775,24.485,66.55125,16.8934275,0.3805,3.74535917,0.648137151,-0.0299329,25.4677,409.532,13.9309,0.832155,0.361204,102.244,340.882968601332,297.033831908832,5.19260301693042,7.05501885369532,2.58307533733134
3,18.75,2.744005,53.301975,27.374725,-9.673,0,24.2075,24.4075,69.30025,14.232995,0.3424565,3.52949881325,0.59090135475,-0.0148954,24.926725,414.16875,15.486275,0.864884,0.3725285,102.25325,348.431969552807,296.023504273504,-3.43925718136405,-2.33730769230769,2.94659670164918
3,19.25,3.5523325,73.10735,23.06325,-8.86992,0,23.0925,24.265,72.6825,11.42324,0.31251575,3.15378,0.561896781,-0.006483165,23.8873,417.948,15.1215,0.76368575,0.36490925,102.286,368.3648905804,296.312321937322,-2.5620783366801,-1.05208898944193,3.18757871064468
3,19.75,3.354669,80.8439,19.2754,-11.1444,0,22.7675,24.1225,74.94375,10.95027,0.2827,3.051851699,0.49013775,-0.012368375,23.36335,420.285,15.827825,0.80299,0.304016,102.2975,354.571360608944,295.584401709402,-3.51465013251292,-1.47287141779789,3.28821589205398
3,20.25,3.55002975,50.0888,18.653475,-8.72106,0,22.7125,24.0025,76.68325,9.7320825,0.28885,3.073655599,0.510750737,-0.014806825,22.99735,421.4095,15.916725,0.742813,0.30181475,102.345,353.531874405328,295.227920227921,-3.35138561488486,-1.43002073906486,3.07133433283358
3,20.75,3.000144,49.5927,14.6322,-9.06461,0,22.6275,23.8975,79.45175,10.2012375,0.2906,3.08838453475,0.4937432265,-0.0101167475,22.884825,423.59575,15.902425,0.8071675,0.3383565,102.353,348.819219790676,294.63514957265,-3.10583585469712,-1.3762443438914,3.14964392803598
3,21.25,3.030892,62.072,12.80545,-11.856,0,22.5625,23.8225,80.97325,9.807445,0.30446425,3.01175210875,0.48885420275,-0.0120493,23.0239,423.53825,15.88815,0.728394,0.2872035,102.358,352.530447193149,294.152955840455,-3.15327655459599,-1.17084653092006,2.99957458770615
3,21.75,3.0654515,57.6806,14.5944,-10.73,0,22.5,23.725,83.2035,9.44757,0.3063,3.04457,0.489200975,-0.012953,22.6472,425.811,14.1583,0.69265,0.31676,102.346,352.971217887726,293.168447293447,-2.97070275382668,-1.21018099547512,3.60050037481259
3,22.25,3.28199,51.2607,13.06925,-9.773405,0,22.52,23.62,84.03725,8.4458575,0.300252,3.2373798825,0.53880675,-0.0148568,23.084925,425.93125,16.132,0.8502585,0.33178325,102.34225,355.94933396765,292.753917378917,-2.83064331522022,-1.2177790346908,3.6196664167916
3,22.75,3.3675,48.7475,16.6233,-9.4655,0,22.535,23.5575,84.66625,8.208885,0.30131525,3.226400967,0.509224838,-0.014946875,23.04535,426.26725,16.179225,0.8368075,0.33496,102.3215,356.380827783064,292.478632478633,-2.20994495964689,-0.939962292609351,3.06644490254872
3,23.25,3.4210625,64.859,16.214,-9.0008925,0,22.4975,23.5825,85.659,7.7189925,0.276925,3.1176775,0.484797614,-0.0138097,22.943625,430.46625,0.078295675,0.72791425,0.322744,102.31325,353.143434823977,288.784900284901,-2.04309528211006,-5.3790177224736,-2.57976761619191
3,23.75,3.5122165,64.2965,17.73255,-10.139325,0,23.275,23.4875,86.77275,8.762335,0.28148775,3.054114736,0.46526392525,-0.01065525,22.8257,426.70175,0.07502115,0.766325,0.32742625,102.30875,339.586108468126,289.653668091168,-1.93611587023227,-7.61125565610859,-3.38909670164918
4,0.25,3.7151225,102.8895,10.293,-2.24872,0,24.235,24.7825,83.76275,12.4160475,0.32845,3.20104908975,0.555477991,-0.01548865,26.63635,433.35575,21.781775,0.72140825,0.308767,101.853,391.477164605138,306.192663817664,-1.9159721666316,-3.72884992458521,-0.950044977511245
4,0.75,3.8080125,113.049,9.015605,-3.432,0,23.9925,24.7325,83.09375,11.77847,0.3302815,3.294122879,0.605937782,-0.0141218,27.1432,430.6965,22.8075,0.8988525,0.395683,101.792,380.254995242626,307.321581196581,-2.31231413083052,-1.51370663650075,2.36679160419791
4,1.25,3.77289975,113.602,9.25284,-1.945805,0,23.7225,24.67,83.85875,11.9526,0.3444,3.311193232,0.5609326975,-0.012626125,27.2421,426.3595,22.7416,0.7990975,0.360778,101.7715,387.691722169362,307.944800569801,-1.75439824997003,-0.676813348416289,2.56494752623688
4,1.75,4.530295,146.21075,10.756,-2.59064,0,23.79,24.425,83.402,11.048095,0.35495,3.281113601,0.606563807,-0.0251112,27.2404,432.9985,22.79545,0.849349,0.362102,101.7495,388.897716460513,307.875356125356,-1.7731912313074,-0.398501508295626,2.55814842578711
4,2.25,4.0865345,129.626,13.288,-2.04845,0,23.35,24.2725,83.5095,11.1905225,0.35035,3.2284556195,0.5710945605,-0.00564031,27.12275,442.3215,23.10935,0.797059,0.3618095,101.719,390.1960038059,307.170584045584,-1.68824260268056,-0.786308446455505,2.23396176911544
4,2.75,4.29857725,133.58925,10.8204,-5.148735,0,23.22,24.105,82.36575,10.3855075,0.3316905,3.4629684385,0.6947148405,-0.0193078,26.85525,441.189,22.9593,0.844423,0.33136675,101.709,391.818744053283,306.457621082621,-1.48074928485982,-0.712983408748115,2.30263868065967
4,3.25,3.56419,152.489,10.6768,-2.881,0,23.1125,23.9875,84.123,10.478945,0.325,3.016155321,0.559128474,-0.02547075,26.8383,446.896,23.03435,0.7803165,0.3335635,101.725,389.509990485252,306.641737891738,-1.33703767629757,-0.626717948717949,2.83957646176912
4,3.75,4.225763,118.296,6.402,-3.28439,0,23.1625,23.8225,82.417,10.11813,0.2998395,2.7933119655,0.546545843,-0.018246,26.8899,442.061,22.57955,0.7759365,0.358609,101.747,385.788772597527,306.15811965812,-1.72018268467573,-0.602932126696833,2.54965517241379
4,4.25,4.2924975,116.5555,7.606925,-4.494,0,23.26,23.72,82.692,10.26328,0.34015,3.1517464215,0.605813,-0.0132442,26.8805,442.8285,22.32815,0.8910755,0.3855045,101.7585,384.298287345385,306.019943019944,-1.75155240648906,-0.43543137254902,2.83465892053973
4,4.75,4.094522,128.964,8.992,-2.60675,0,23.415,23.59,81.861,10.401465,0.2891,2.8836100465,0.51203,-0.0174068,26.81625,450.702,22.22965,0.9030425,0.428434,101.786,386.449096098954,305.974002849003,-1.91432234674514,-0.797880467571644,2.85899925037481
4,5.25,3.82129975,147.52425,13.0715,-3.7761,0,23.29,23.335,82.801,11.186685,0.2998,2.970087321,0.5827944785,-0.015132125,26.9138,452.874,22.35935,1.018294,0.399773,101.8145,391.417697431018,306.535968660969,-1.48611469468887,-0.70226395173454,2.42626311844078
4,5.75,3.819937,137.458,10.9755,-3.106615,27.01683524,23.2225,23.1625,82.2935,11.23029,0.304969,2.979788649,0.590356845,-0.01292495,26.59475,447.305,22.17555,0.92714,0.3962585,101.8485,378.723120837298,305.236111111111,4.16629256638649,8.28295625942684,5.57896551724138
4,6.25,3.6852595,145.734,15.85465,-5.16675,121.2419568,23.125,23.16,84.018,12.002675,0.310002,2.983655571,0.519759,-0.02336815,25.737775,447.38475,20.719625,1.02449175,0.3650495,101.91925,375.4662226451,305.250356125356,36.5633414062199,55.9871417797888,22.8326836581709
4,6.75,2.421119,134.70825,26.22485,-0.871245,292.75,23.37,23.09,82.5845,11.192185,0.3552895,3.3754061325,0.640354,-0.0433919,26.0525,441.68,20.8805,0.98167,0.4315745,101.929,377.236917221693,305.21047008547,106.035893309002,154.705882352941,45.541491754123
4,7.25,1.525154,132.852,53.64925,4.71511,486.1034932,23.5525,23.095,79.305,10.74988,0.3751475,3.5117198035,0.6778368385,-0.08023535,26.0213,425.9335,21.05975,1.00562,0.447659,101.9425,376.751665080876,306.173076923077,200.076430336867,265.228506787331,63.070652173913
4,7.75,0.061605,142.07825,54.5324,11.985,706.53363,24.04,23.025,79.08375,10.0929575,0.3726,3.573855,0.735676711,-0.117901,26.04485,415.964,21.4292,1.086895,0.4562765,101.9645,385.243101807802,306.868233618233,305.107273851762,385.684766214178,81.4021739130435
4,8.25,-2.710579,159.27575,68.0802,32.15165,892.0836976,24.17,22.915,80.04275,10.9451175,0.41315,3.8019355355,0.850062,-0.1388275,26.3515,413.993,21.67,1.34516,0.540374,101.981,386.191722169362,309.502136752136,405.835976807976,500.700226244344,96.0903298350825
4,8.75,-5.20448,144.886,98.679,42.919,1094.0471,24.7925,22.985,77.273,10.59559,0.420035,3.919015,0.8714096505,-0.1415865,26.49285,411.3695,23.1464,1.39625,0.5904295,102.009,381.103710751665,314.358262108262,498.630650172651,602.348416289593,104.536731634183
4,9.25,-4.037194,135.989,107.161,60.494,1263,25.2575,23.3025,76.6075,10.49267,0.4344835,3.844686113,0.935083,-0.147512,26.90275,410.103,21.91975,1.359865,0.5975705,102.0365,390.604662226451,319.280626780627,607.549516531327,726.810708898945,116.346326836582
4,9.75,-4.35363225,135.387,146.7505,70.7923,1410.45,25.1125,23.56,72.898,11.43385,0.45655,4.187979099,1.0816267745,-0.139024,27.04675,410.2195,21.8913,1.28822,0.5662425,102.0385,386.679828734538,322.469373219373,668.01365719855,780.65233785822,112.63868065967
4,10.25,-6.6748705,139.141,159.879,85.3045,1531.5,25.24,23.71,70.9835,11.9934225,0.48017125,4.49660437425,1.0958775,-0.162027,27.2438,409.049,21.73915,1.34915,0.576503,102.0475,388.32968601332,323.077279202279,743.971020146035,854.792609351432,119.315592203898
4,10.75,-5.9566625,148.08275,208.40325,98.90795,1658,25.74,23.83,69.85975,13.4225175,0.498205,4.4717000685,1.2905075,-0.167566,27.40915,408.4575,21.78635,1.3604,0.5723315,102.0335,393.2364414843,327.398860398861,808.820872369246,924.630467571644,124.328335832084
4,11.25,-5.2669755,134.9395,221.037,103.97,1713.4,26.06,24.1325,68.73,13.2744475,0.492075,4.33133049,1.1315825,-0.1265045,27.5024,408.4595,22.2082,1.343345,0.553751,102.007,395.999048525214,327.681623931624,832.795170288159,955.844645550528,120.646176911545
4,11.75,-5.9100725,136.6585,241.9105,108.9435,1770.4,26.195,24.3825,66.4915,13.575555,0.477375,4.29377881725,1.2064436715,-0.1391925,27.704,408.385,22.344,1.41008,0.581706,102.0305,393.661274976213,333.430911680912,875.039619895934,992.794117647059,123.88155922039
4,12.25,-6.154057,148.417,246.21225,108.405,1763.020344,26.63,24.675,67.61425,14.380015,0.463275,4.282775,1.238293567,-0.1699745,27.9892,408.1535,22.71825,1.432415,0.5862965,102.009,393.984776403425,334.807692307692,891.029648637219,1010.25641025641,124.894302848576
4,12.75,-8.19605075,134.115,271.07175,113.759,1748.591888,26.8675,25.145,65.8105,14.52276,0.4804,4.3920264875,1.270235,-0.1760195,28.1284,407.8335,23.30665,1.357965,0.6103805,101.982,388.992863939106,333.088675213675,883.566241765995,1004.92081447964,126.227886056971
4,13.25,-6.859448,141.7335,280.289,109.53775,1719.418888,27.31,25.4225,65.18425,15.5922525,0.477525,4.16793959,1.3219106465,-0.152082,28.2227,406.994,23.2438,1.40609,0.6017865,101.9495,386.151760228354,334.442663817664,852.879787481825,978.197586726998,127.183658170914
4,13.75,-5.8784,138.4755,258.1475,102.727,1611,27.3275,25.65,64.685,16.10215,0.47725,4.3038874185,1.285677135,-0.1392865,28.48765,406.4575,23.36955,1.380025,0.5893505,101.8975,388.60608943863,333.322293447294,799.417600023517,921.089743589743,125.756371814093
4,14.25,-7.07563,132.1085,265.1925,104.1565,1515,27.675,26.075,64.213,16.449145,0.457,4.3124643275,1.295538419,-0.138548,28.56235,406.5325,22.8446,1.408555,0.6149145,101.874,388.651760228354,332.185185185185,736.722457210309,853.963046757164,122.207646176912
4,14.75,-7.41428375,133.86675,246.35075,96.35325,1345.5,27.6225,26.3375,63.6895,16.339745,0.467182,4.2827806235,1.228099464,-0.1542155,28.53405,405.8935,22.8763,1.411755,0.6129825,101.8425,390.522359657469,328.771011396012,667.5484814154,787.993966817496,118.024737631185
4,15.25,-6.32229325,125.07975,249.132,93.311,1209.294812,27.6425,26.5825,64.985,16.90996,0.4586,4.2419436785,1.1913941355,-0.1374225,28.5453,405.26,23.0266,1.3783,0.6061845,101.8405,386.33920076118,326.814814814815,586.498447043447,699.072775263952,112.523988005997
4,15.75,-5.5364855,131.409,221.42,82.612,1044.299004,27.46,26.785,64.2235,16.90893,0.475716,4.434513995,1.160319001,-0.1421685,28.47755,405.223,22.6508,1.35581,0.6223945,101.8,383.226926736441,325.356837606838,495.422095513329,600.455505279035,100.535607196402
4,16.25,-3.9906225,125.769,184.171,62.084,817.25,27.225,26.7525,65.9915,17.2522175,0.46318925,4.46747132075,1.23547032575,-0.1214205,28.5172,402.77175,22.776475,1.38324,0.6077585,101.8045,383.253568030447,323.857905982906,401.486767928253,491.9185520362,89.047976011994
4,16.75,-5.334795,126.655,157.305,48.68475,621.1,27.22,26.725,66.66525,16.5772075,0.47905,4.47695053,1.056062762,-0.08183935,28.3695,403.168,22.5119,1.424255,0.605097,101.816,376.354424357755,320.9099002849,290.4285761531,360.943438914028,71.3165292353823
4,17.25,-3.044425,122.702,122.549,28.383,402.0805166,27.0175,26.555,67.59825,16.7984375,0.436808,4.212196028,0.907160775,-0.0664759,28.3212,403.154,22.66205,1.360235,0.573726,101.8105,379.403187440533,320.382834757835,179.14165411638,226.287330316742,45.8136619190405
4,17.75,-0.662781,116.2985,88.189,21.1295,208.743526,26.66,26.555,67.24575,16.0160425,0.43256825,3.7808690835,0.84181708675,-0.07007525,28.333025,403.48575,22.831975,1.23652,0.5203695,101.7715,373.762607040914,317.166488603989,85.3674595111946,108.976998491705,23.1776049475263
4,18.25,2.08615375,115.061,56.12565,6.046,54.2633609775,25.9775,26.4925,69.58175,14.959645,0.389725,3.71196181975,0.7124871395,-0.0445014,28.30445,404.6475,22.7596,1.03568975,0.4640775,101.7795,381.793054234063,316.463675213675,14.3511416718112,20.0243966817496,5.53548163418291
4,18.75,3.788185,116.7255,38.646,-2.94725,9.448125,25.315,26.3575,71.40075,13.30678,0.36235,3.54495307675,0.6280162295,-0.0651442,28.054125,407.74575,23.07595,0.89046225,0.4056405,101.785,379.471455756423,314.444088319089,-2.51460952781531,-1.71765460030166,2.03271364317841
4,19.25,3.5129235,106.58775,30.079375,-5.73675,0,24.3425,26.1125,76.313,10.5511375,0.3557,3.31898471925,0.5963165,-0.03859685,27.897725,409.538,23.333425,0.8127645,0.36501475,101.7825,379.239533777355,312.831552706552,-3.85862472609852,-2.46345022624434,2.51670539730135
4,19.75,4.139288,117.3235,19.56935,-6.1539475,0,24.095,25.8675,80.628,9.4839725,0.35395,3.3470030445,0.58075235375,-0.03665845,27.784775,411.75,23.376525,0.76408675,0.31861425,101.7925,377.723834443387,311.01103988604,-3.65826449699361,-1.91169871794872,2.75521176911544
4,20.25,3.80839725,115.086,16.16715,-3.126,0,23.66,25.9475,82.68875,9.4458775,0.340625,3.24573043075,0.549551042,-0.0321345,27.716875,413.18375,23.28585,0.758326,0.3393345,101.82275,373.634871550904,310.75178062678,-3.60707088197982,-1.79594457013575,2.52820464767616
4,20.75,3.7673,119.6415,16.512,-2.9495,0,23.465,25.7525,82.8455,9.6642975,0.3464,3.252375,0.56614175,-0.02160665,27.618275,416.2165,23.6729,0.82211,0.3168755,101.85725,383.67768791627,309.679309116809,-3.68065425432081,-2.14885180995475,2.46889617691154
4,21.25,3.82573325,110.262,12.98375,-3.7732025,0,23.6675,25.4225,82.476,10.016215,0.3846485,3.44477594325,0.64388255,-0.02709385,27.581675,419.5525,23.95405,0.9823005,0.38853125,101.86625,383.952188392008,309.277243589744,-3.20211296218406,-1.96275263951735,2.77718890554722
4,21.75,3.9375605,132.4485,11.2622,-5.320845,0,23.6525,25.32,83.15625,9.0185875,0.36965,3.58872442825,0.6455725735,-0.015598975,27.448,417.75925,21.171375,0.99627525,0.43818475,101.8945,388.427925784967,309.332086894587,-1.66697064900803,-0.961095399698342,2.53862068965518
4,22.25,4.2774275,134.21675,10.3895,-5.754,0,24.1525,25.185,83.48875,11.1910075,0.3616,3.278587498,0.53225525875,-0.0324832,27.209975,417.10475,21.489475,0.9900585,0.4088045,101.899,395.517840152236,308.530092592592,-1.26907688039465,-1.10517345399698,2.93746814092954
4,22.75,3.428584,113.036,12.927825,-3.536,0,24.015,25.1,84.0085,10.3942275,0.3591,3.40903044,0.649559478,-0.0203717,26.6748,421.233,22.1724,1.03711,0.496827,101.915,398.438867745005,305.215277777778,-1.39422134125248,-0.925343137254902,2.91942466266866
4,23.25,3.9871975,121.654,13.33775,-3.47796,0,24.4575,24.99,83.44775,12.4869,0.36465,3.154139132,0.61473566675,-0.0151907,26.722875,429.51975,0.0026765825,1.00855775,0.41434475,101.88125,397.097050428164,302.442663817664,-0.653732514398925,-4.23059012066365,-3.00253748125937
4,23.75,4.05726175,115.103,11.615,-1.91125,0,24.205,24.875,83.4695,12.3937675,0.3328445,3.2896607665,0.5839472845,-0.0114228,27.167175,433.51125,0.00277243,0.92942875,0.4144445,101.8635,390.020456707897,303.152955840456,-1.28939611924807,-6.30038461538461,-3.81923538230885
5,0.25,5.255887,163.24,11.578975,-7.704055,0,25.2537,28.4275,86.2945,8.417905,0.27365,2.1225866035,0.4335224885,-0.0190431,28.6939,437.986,26.46665,0.8391785,0.3426375,101.75,383.962416745956,312.090455840456,-3.24594778967981,-4.17356711915535,-0.901225637181407
5,0.75,5.3581735,193.10625,16.560475,-7.4538675,0,25.055,28.19,85.803,8.057325,0.252565,2.1880786365,0.46711881375,-0.02060905,28.7027,433.923,26.513075,0.7911205,0.33370925,101.75475,380.624881065651,313.059650997151,-3.08678605267503,-1.93617835595777,1.87367128935532
