DOY2,HR2,WS,U_SIGMA,V_SIGMA,W_SIGMA,TA,RH,PA,T_SONIC,CO2,H2O,FC,NEE,H,LE,USTAR,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_A,TS_1_1_1,TS_1_1_2,TS_1_1_3,TS_1_1_A,TS_2_2_1,TS_2_2_2,TS_2_2_3,TS_2_2_4,TS_2_2_5,TS_2_2_6,TS_2_2_A,TS_2_3_1,TS_2_3_2,TS_2_3_3,TS_2_3_4,TS_2_3_5,TS_2_3_6,TS_2_3_A,T_SONIC_SIGMA
3,22.75,3.166,0.1361,0.08,0.0173,-24.5475025,0,101.372325,-23.49765,516.8062,0.0583,-0.61575,-0.61575,-28.42995,-2.8128,0.1352,0.176125,162.923,198.258,0,0,-7.9921,-7.4608,-5.6224,-6.705,-13.3898,-13.475,-13.805,-13.5374,-15.5805,-12.639225,-16.46225,-14.242425,-13.191225,-14.13685,-14.30035,-15.10605,-12.09615,-14.542225,-13.7467,-12.53865,-13.4629,-12.76685,0.007275
3,23.25,3.14315,0.156475,0.091775,0.023,-24.5475025,0,101.3728,-23.1424,515.961075,0.056975,-0.5515,-0.5515,-29.0474,-2.5174,0.1667,0.1903,162.9153,197.6534,0,0,-8.0873,-7.3003,-5.575,-6.7263,-13.3837,-13.4792,-13.8069,-13.5339,-15.58055,-12.627275,-16.46175,-14.2355,-13.189,-14.140375,-14.292325,-15.10795,-12.102225,-14.546575,-13.750675,-12.536875,-13.458075,-12.772075,0.008
3,23.75,3.073,0.15055,0.082575,0.0176,-24.5475025,0,101.382,-23.1645,514.11805,0.05915,-0.54675,-0.54675,-28.66785,-2.339175,0.151175,0.13435,163.204,196.59,0,0,-8.0022,-7.2518,-5.5767,-6.7526,-13.3815,-13.47,-13.8193,-13.5291,-15.5819,-12.633125,-16.4667,-14.2397,-13.18555,-14.139125,-14.2848,-15.100375,-12.09155,-14.5404,-13.752025,-12.538225,-13.466675,-12.77485,0.009525
4,0.25,2.6807,0.10275,0.065675,0.020975,-17.003835,40.931325,101.532,-20.1999,489.76755,0.733775,-0.39715,-0.39715,-24.3414,-3.2437,0.131625,0.429325,180.747,216.74425,0,0,-4.534825,-4.39715,-3.1652,-4.126475,-11.96595,-12.057275,-12.415275,-12.162,-13.93035,-11.659575,-14.411725,-13.06885,-11.94065,-12.78855,-12.995475,-13.753575,-11.3298,-13.31855,-12.732625,-11.49355,-12.307975,-12.051425,0.0062
4,0.75,2.79625,0.1043,0.0701,0.01875,-16.961665,39.926675,101.546375,-20.368375,490.1103,0.3384,-0.388125,-0.388125,-22.64425,-3.7005,0.1286,0.37465,182.58675,215.9715,0,0,-4.5502,-4.389325,-3.24945,-4.097675,-11.95935,-12.042475,-12.40175,-12.15025,-13.8537,-11.65825,-14.40685,-13.0544,-11.9309,-12.7725,-12.96255,-13.7322,-11.3252,-13.32015,-12.7263,-11.4872,-12.2817,-12.04415,0.005375
4,1.25,2.84125,0.106325,0.063175,0.0204,-16.94567,37.26055,101.5757,-20.2967,491.16775,0.1349,-0.3033,-0.3033,-23.2381,-2.8131,0.126575,0.4565,182.19575,216.2755,0,0,-4.3443,-4.4455,-3.1864,-4.06165,-11.968475,-12.049875,-12.396225,-12.14175,-13.9207,-11.667225,-14.40195,-13.054225,-11.94075,-12.792,-12.9828,-13.760825,-11.330325,-13.317375,-12.733025,-11.5023,-12.312025,-12.052,0.005975
4,1.75,2.7726,0.1092,0.0753,0.01905,-16.9905,39.85135,101.5695,-20.16825,491.18635,0.0607,-0.3994,-0.3994,-22.8981,-2.704275,0.122675,0.34205,183.060875,216.62125,0,0,-4.30425,-4.30925,-3.025275,-3.952775,-11.9632,-12.0603,-12.39555,-12.13925,-13.912,-11.6662,-14.395925,-13.065625,-11.93865,-12.79395,-12.9773,-13.752475,-11.330975,-13.3135,-12.728725,-11.5046,-12.31,-12.0524,0.0059
4,2.25,2.741,0.11695,0.0721,0.0195,-17.172,38.579675,101.575,-20.0794,491.8242,0.28935,-0.2634,-0.2634,-22.7564,-2.3216,0.124725,0.4401,183.135825,215.48625,0,0,-4.3875,-4.2066,-3.064925,-3.9179,-11.95345,-12.05155,-12.391825,-12.1419,-13.908725,-11.66575,-14.3992,-13.060975,-11.947025,-12.797525,-12.96865,-13.753675,-11.32035,-13.308225,-12.7153,-11.50325,-12.316425,-12.0564,0.0098
4,2.75,2.679175,0.110925,0.0702,0.019,-17.35933,34.4954,101.542675,-19.94395,490.87125,0.3529,-0.342925,-0.342925,-21.55035,-2.3539,0.113375,0.506,183.92385,216.64275,0,0,-4.243375,-4.233825,-3.0299,-4.019825,-11.948875,-12.035725,-12.3881,-12.140525,-13.90845,-11.6722,-14.39685,-13.05965,-11.94325,-12.791325,-12.960425,-13.736625,-11.3289,-13.309475,-12.715825,-11.507175,-12.314675,-12.058975,0.0053
4,3.25,2.7854,0.1056,0.079325,0.01805,-17.543835,38.15875,101.552725,-19.99105,490.8409,0.1884,-0.3944,-0.3944,-21.43715,-2.7739,0.128,0.488425,184.057275,215.57875,0,0.0024,-4.248075,-4.325975,-3.28735,-4.296375,-11.947025,-12.017075,-12.3871,-12.12425,-13.9067,-11.665325,-14.395325,-13.0571,-11.9353,-12.78025,-12.949075,-13.722775,-11.32485,-13.3047,-12.71535,-11.506425,-12.32095,-12.060625,0.0045
4,3.75,2.7679,0.133975,0.07635,0.0193,-18.0175,38.368425,101.5182,-20.1356,491.511,0.10755,-0.356475,-0.356475,-25.2814,-2.20335,0.1202,0.6588,184.144775,213.6466,0,0.0043,-4.3221,-4.186875,-3.11085,-4.0983,-11.945575,-12.00465,-12.38315,-12.11565,-13.895775,-11.660325,-14.384575,-13.062475,-11.936025,-12.7707,-12.94475,-13.7231,-11.32705,-13.302775,-12.711275,-11.50435,-12.315725,-12.059725,0.0059
4,4.25,2.8089,0.1317,0.0784,0.018775,-18.337,34.200875,101.507975,-20.45645,491.94035,0.1878,-0.262,-0.262,-25.159,-2.8063,0.13835,1.080075,183.8929,214.13645,0.037325,0.03845,-4.2173,-4.349225,-3.0944,-4.148825,-11.94675,-12.00395,-12.384075,-12.1069,-13.89965,-11.66205,-14.378225,-13.041625,-11.9371,-12.78045,-12.936875,-13.717225,-11.325825,-13.302075,-12.704,-11.504125,-12.3218,-12.05965,0.0039
4,4.75,2.63065,0.1179,0.081975,0.01705,-18.80517,38.005675,101.510225,-20.412325,491.3911,0.058725,-0.413525,-0.413525,-24.78735,-2.647825,0.12965,1.55255,183.515,214.118825,0.247475,0.273825,-4.17825,-4.28425,-3.009575,-4.0063,-11.9434,-12.0155,-12.380975,-12.10955,-13.889825,-11.662775,-14.375725,-13.042775,-11.934075,-12.770075,-12.928575,-13.711875,-11.325725,-13.303,-12.704075,-11.502625,-12.316825,-12.0604,0.0061
4,5.25,2.65115,0.13355,0.07705,0.0183,-19.055335,35.770525,101.5061,-20.355125,491.67605,0.060625,-0.3513,-0.3513,-23.87555,-2.59165,0.130875,2.66355,184.842,214.4066,1.7807,1.7571,-4.133875,-4.370775,-3.00415,-3.9888,-11.942425,-12.01895,-12.37905,-12.11085,-13.8883,-11.66225,-14.364125,-13.0359,-11.9388,-12.758275,-12.922975,-13.70525,-11.323975,-13.29945,-12.7087,-11.5059,-12.31475,-12.057475,0.004925
4,5.75,2.6917,0.1519,0.0826,0.019025,-19.711,35.0951,101.517725,-20.324525,491.4694,0.0563,-0.41305,-0.41305,-22.007575,-2.2648,0.1392,4.2222,184.965475,215.068225,8.8257,8.8897,-4.1555,-4.34285,-2.994825,-4.03875,-11.937925,-12.01485,-12.376325,-12.0998,-13.891625,-11.66055,-14.369175,-13.035925,-11.935625,-12.753575,-12.90955,-13.717125,-11.31485,-13.30025,-12.701,-11.497575,-12.302175,-12.055425,0.0077
4,6.25,2.8073,0.139,0.0822,0.02595,-19.995835,33.51525,101.542425,-20.41305,492.2485,0.0585,-0.2565,-0.2565,-21.20965,-2.6881,0.1363,10.459275,184.686425,216.76025,30.903925,28.796325,-4.258425,-4.406125,-2.926925,-4.1192,-11.935125,-12.002775,-12.369525,-12.091225,-13.885,-11.664,-14.370625,-13.04565,-11.92695,-12.7459,-12.90325,-13.70895,-11.3196,-13.2961,-12.6984,-11.495425,-12.304525,-12.054425,0.0036
4,6.75,2.8372,0.1418,0.0808,0.021825,-20.511335,35.2663,101.530125,-20.0569,493.173375,0.05425,-0.321725,-0.321725,-19.9541,-2.587825,0.1407,27.306875,185.672625,218.44625,68.354625,63.346275,-4.156625,-4.4894,-2.862125,-4.11915,-11.9323,-12.013075,-12.355575,-12.09645,-13.8833,-11.651825,-14.37425,-13.0317,-11.926775,-12.7349,-12.892325,-13.7099,-11.319825,-13.292925,-12.701675,-11.4929,-12.3066,-12.0492,0.0091
4,7.25,2.8064,0.1365,0.083,0.0205,-20.75967,34.76875,101.52725,-19.836875,490.5562,0.058,-0.347475,-0.347475,-19.393625,-2.428925,0.135675,47.690875,185.9855,219.7501,119.748175,117.24225,-4.086325,-4.42905,-2.989575,-4.0248,-11.92905,-12.000575,-12.348275,-12.0838,-13.88365,-11.651075,-14.3778,-13.0204,-11.922675,-12.727225,-12.88885,-13.70545,-11.31845,-13.279,-12.701475,-11.487825,-12.2992,-12.04535,0.008575
4,7.75,2.76955,0.1372,0.082175,0.0202,-21.159,35.30145,101.5048,-19.6379,492.3779,0.0583,-0.42925,-0.42925,-20.5853,-2.1257,0.1382,72.85835,183.782125,220.4865,186.034675,179.8788,-4.06505,-4.39535,-2.919725,-3.90375,-11.925,-12.0176,-12.347075,-12.094775,-13.8754,-11.655825,-14.384825,-13.019925,-11.917075,-12.716125,-12.8769,-13.70495,-11.3193,-13.276375,-12.696925,-11.48695,-12.2978,-12.04445,0.0097
4,8.25,2.6983,0.1522,0.0875,0.022975,-21.126495,35.336875,101.5185,-19.30315,490.0171,0.0555,-0.3921,-0.3921,-19.0782,-1.37315,0.1376,103.446525,184.141275,221.65875,260.841525,255.336675,-4.1138,-4.4883,-2.88685,-4.055375,-11.9168,-12.0078,-12.3418,-12.090525,-13.875525,-11.6499,-14.3914,-13.01045,-11.915025,-12.71525,-12.8714,-13.703,-11.313725,-13.268675,-12.69815,-11.484875,-12.286525,-12.042675,0.00635
4,8.75,2.9681,0.1452,0.10465,0.029575,-21.596,36.5842,101.51075,-18.8465,489.0071,0.10315,-0.5703,-0.5703,-17.12765,-0.9707,0.1419,133.87425,184.485025,224.751125,346.95565,334.21385,-4.1848,-4.49605,-2.89425,-3.956875,-11.903325,-11.995925,-12.329125,-12.079875,-13.872075,-11.653175,-14.403075,-13.016425,-11.91735,-12.711275,-12.869475,-13.7016,-11.31925,-13.267875,-12.694825,-11.488475,-12.27755,-12.041875,0.00565
4,9.25,2.821,0.1738,0.1068,0.02785,-21.646335,34.63705,101.537075,-18.8672,486.170675,0.366375,-0.5198,-0.5198,-13.3851,-0.48085,0.1437,163.455425,185.2689,227.5069,426.727,411.2924,-4.1303,-4.46275,-2.84865,-3.98815,-11.892,-11.9956,-12.333525,-12.07555,-13.874475,-11.6469,-14.41225,-13.01285,-11.916025,-12.7016,-12.863625,-13.69485,-11.312425,-13.254875,-12.700275,-11.484825,-12.2785,-12.0436,0.0075
4,9.75,2.8934,0.1663,0.09935,0.0274,-21.9095,35.7486,101.5302,-18.4954,486.360525,1.567925,-0.5847,-0.5847,-13.35305,-0.830175,0.146625,195.257,185.192125,229.68025,532.6948,496.698975,-4.227075,-4.548325,-2.961675,-4.0803,-11.893575,-11.99415,-12.3248,-12.077275,-13.868375,-11.64395,-14.422875,-13.013425,-11.912275,-12.7033,-12.8649,-13.6886,-11.307975,-13.251075,-12.6946,-11.4804,-12.27505,-12.039375,0.00795
4,10.25,3.0537,0.1671,0.1127,0.030175,-21.7485,36.9529,101.52985,-18.178125,487.987275,1.845175,-0.49505,-0.49505,-10.59915,-0.0378,0.1606,223.0885,184.206725,231.7745,615.7277,586.8698,-4.23195,-4.5114,-2.83975,-3.955725,-11.8985,-11.9872,-12.318225,-12.075,-13.868525,-11.64335,-14.4378,-13.021225,-11.90555,-12.70025,-12.8596,-13.68705,-11.30545,-13.253975,-12.691875,-11.4763,-12.280825,-12.03945,0.002075
4,10.75,3.1752,0.1567,0.108975,0.02885,-21.954165,36.92845,101.518,-17.6511,487.5286,2.12415,-0.383775,-0.383775,-7.66,-0.3268,0.14885,251.432275,185.502275,233.3127,690.78885,655.9763,-4.1715,-4.56845,-2.900625,-4.0053,-11.90275,-11.978225,-12.305125,-12.071225,-13.860425,-11.64395,-14.457775,-13.0131,-11.904075,-12.6911,-12.85995,-13.678075,-11.30475,-13.25585,-12.6944,-11.4753,-12.27295,-12.03545,0.001525
4,11.25,3.22195,0.1814,0.10185,0.0311,-22.102835,36.7227,101.50535,-17.1384,487.6124,2.2119,-0.382,-0.382,-5.8961,-0.049425,0.157075,274.74445,185.1715,236.1895,748.662325,714.96145,-4.324475,-4.6121,-2.9603,-4.118225,-11.903225,-11.98425,-12.2984,-12.07825,-13.853725,-11.6433,-14.4598,-13.01545,-11.90305,-12.692325,-12.859025,-13.680425,-11.3085,-13.247225,-12.695425,-11.4746,-12.267675,-12.02895,0.002
4,11.75,3.27465,0.18195,0.1147,0.03365,-19.553335,36.87675,101.50765,-16.698825,487.08965,2.277325,-0.4743,-0.4743,-4.8417,-0.044425,0.1575,295.2095,185.4895,239.61075,795.585525,761.8532,-4.21455,-4.4561,-2.9726,-3.9966,-11.8995,-11.984825,-12.30005,-12.08065,-13.85445,-11.634975,-14.476125,-13.008675,-11.904575,-12.688875,-12.852775,-13.6748,-11.3116,-13.244725,-12.695275,-11.479975,-12.265475,-12.0249,0.0031
4,12.25,3.317975,0.184775,0.10685,0.0302,-17.003835,36.781525,101.49125,-16.0423,486.21425,2.198425,-0.38695,-0.38695,-3.53955,0.037,0.152925,311.870875,186.5995,241.32825,720.327475,725.9478,-4.409475,-4.6433,-2.98205,-3.97865,-11.895625,-11.983525,-12.300175,-12.080625,-13.853475,-11.641375,-14.48485,-13.00535,-11.89845,-12.6884,-12.853175,-13.67465,-11.30455,-13.2538,-12.694375,-11.471975,-12.251825,-12.0187,0.0024
4,12.75,3.40035,0.1828,0.12495,0.03255,-17.003835,35.743075,101.46905,-15.824925,486.41235,2.34235,-0.492325,-0.492325,-2.67915,0.551925,0.158,320.8055,186.636,242.9635,878.79455,823.598725,-4.46695,-4.69005,-2.9825,-4.0198,-11.8935,-11.985275,-12.286575,-12.07675,-13.87905,-11.63895,-14.49445,-13.01495,-11.9023,-12.6891,-12.8589,-13.68155,-11.31,-13.2615,-12.68465,-11.4736,-12.2524,-12.01555,9e-04
4,13.25,3.25305,0.21305,0.13465,0.0342,-17.003835,37.295775,101.4225,-15.35665,488.7879,2.4091,-0.355125,-0.355125,-0.0479,1.019,0.168425,316.23975,187.10425,243.7185,892.575575,839.70405,-4.3544,-4.579325,-3.034025,-4.163525,-11.8839,-11.99225,-12.27355,-12.075225,-13.8702,-11.63425,-14.50525,-13.0063,-11.9021,-12.6768,-12.85125,-13.6774,-11.3098,-13.260825,-12.6874,-11.4681,-12.2449,-12.01325,0.00315
4,13.75,3.378575,0.2013,0.135,0.032925,-17.003835,37.2591,101.43115,-15.2929,489.434175,2.38015,-0.47885,-0.47885,-1.02135,0.34515,0.168575,304.83,186.75975,244.35075,899.29305,839.191825,-4.403125,-4.674875,-3.017875,-4.04255,-11.8885,-12.017325,-12.290375,-12.095375,-13.87085,-11.6304,-14.4978,-13.0024,-11.90175,-12.67945,-12.8464,-13.6777,-11.3098,-13.2654,-12.68595,-11.4701,-12.2471,-12.0061,0.001125
4,14.25,3.2531,0.194275,0.1348,0.036,-17.003835,37.34,101.38885,-14.9048,487.1159,2.4469,-0.3349,-0.3349,-0.761175,0.3175,0.16545,315.29625,187.7485,245.33575,876.149425,828.560825,-4.296975,-4.53535,-2.9645,-3.92555,-11.8896,-12.011825,-12.2957,-12.0976,-13.86515,-11.62965,-14.50195,-12.9939,-11.9001,-12.6834,-12.8424,-13.6743,-11.3075,-13.2697,-12.68605,-11.4653,-12.2446,-12.0027,8e-04
4,14.75,3.38155,0.1864,0.1305,0.0335,-17.003835,37.329,101.406475,-14.72915,488.1472,2.4814,-0.36905,-0.36905,-1.6409,0.0428,0.1578,307.3482,187.862,246.085875,846.732725,791.4584,-4.409275,-4.531125,-2.9626,-3.935375,-11.888875,-12.001075,-12.2913,-12.09785,-13.85855,-11.62745,-14.4998,-12.99025,-11.90035,-12.67885,-12.8397,-13.6703,-11.3065,-13.27505,-12.6796,-11.4604,-12.2404,-11.9977,0.00125
4,15.25,3.1841,0.1765,0.13825,0.031475,-17.003835,37.68385,101.384175,-14.5617,486.402575,2.51785,-0.3734,-0.3734,-2.399875,0.38165,0.1604,296.85225,188.2245,246.31075,812.9362,754.0956,-4.4221,-4.5776,-3.05475,-3.884875,-11.887275,-11.993925,-12.28575,-12.093125,-13.84775,-11.63015,-14.50515,-12.9953,-11.90165,-12.6824,-12.83695,-13.664,-11.30405,-13.27925,-12.68085,-11.4659,-12.2427,-11.99545,6e-04
4,15.75,3.14825,0.19295,0.1306,0.0346,-17.003835,37.901925,101.376175,-14.1803,486.9586,2.52505,-0.4042,-0.4042,-2.634,-0.012025,0.1646,276.46775,188.9685,245.97525,751.50705,707.6602,-4.2868,-4.57315,-3.139425,-3.991525,-11.887975,-11.987675,-12.282225,-12.089475,-13.783025,-11.628675,-14.496525,-12.975475,-11.891575,-12.66425,-12.79705,-13.601275,-11.309025,-13.285975,-12.6665,-11.464225,-12.225025,-11.99575,0.0012
4,16.25,3.0994,0.18595,0.13905,0.0315,-17.003835,37.7331,101.371525,-14.2213,485.9306,2.501275,-0.405775,-0.405775,-3.8416,-0.04065,0.15445,251.987,188.429,245.8575,688.4416,636.7176,-4.3974,-4.485175,-3.0471,-3.818625,-11.89135,-11.9894,-12.274675,-12.085375,-13.8337,-11.6212,-14.5075,-12.98415,-11.89985,-12.68375,-12.8345,-13.6518,-11.30355,-13.28455,-12.67695,-11.4688,-12.2417,-11.99145,0.0017
4,16.75,3.19755,0.1857,0.1276,0.029675,-17.003835,37.5627,101.374925,-14.2864,485.5948,2.530425,-0.5022,-0.5022,-5.8999,-0.283,0.150825,226.93975,189.236,245.281,619.8155,566.36645,-4.2548,-4.559225,-3.0499,-3.816325,-11.89595,-11.988375,-12.272275,-12.086125,-13.8263,-11.621,-14.49915,-12.99225,-11.9048,-12.6759,-12.83015,-13.63945,-11.3009,-13.28325,-12.67425,-11.4756,-12.2361,-11.99615,0.001525
4,17.25,3.17435,0.18785,0.11855,0.02915,-17.003835,38.03645,101.375275,-14.7096,484.666325,2.4998,-0.3166,-0.3166,-6.392025,-0.57695,0.154125,193.5521,188.84875,243.76625,529.3334,487.2959,-4.3475,-4.558825,-2.978125,-3.89845,-11.8982,-11.9871,-12.2685,-12.0855,-13.8198,-11.6186,-14.4827,-12.9828,-11.9057,-12.6781,-12.8249,-13.6431,-11.29805,-13.28265,-12.67175,-11.473,-12.2427,-11.9981,0.00125
4,17.75,3.02195,0.1707,0.101525,0.02715,-17.003835,38.2883,101.368775,-15.002275,484.38015,2.494875,-0.38395,-0.38395,-9.3268,-1.09505,0.14365,166.566525,188.83775,241.526,442.9361,404.3571,-4.314,-4.356,-3.031375,-3.8336,-11.9054,-11.960725,-12.270625,-12.073825,-13.8179,-11.62275,-14.47205,-12.9843,-11.89445,-12.67915,-12.8224,-13.6326,-11.29875,-13.28725,-12.6722,-11.475,-12.2339,-12.0003,0.000625
4,18.25,2.91885,0.16415,0.0922,0.025025,-17.003835,38.646625,101.347975,-15.4494,485.5454,2.4432,-0.379475,-0.379475,-11.297825,-1.529,0.13725,135.167675,190.569825,239.7265,348.2656,319.2765,-4.2309,-4.57355,-2.966025,-3.90515,-11.909125,-11.954525,-12.28305,-12.067075,-13.80295,-11.61975,-14.46685,-12.98305,-11.90745,-12.6827,-12.8214,-13.6307,-11.301,-13.28885,-12.66575,-11.4676,-12.2407,-12.0061,0.000925
4,18.75,2.7577,0.140225,0.0935,0.021875,-17.003835,39.63455,101.3232,-16.18925,484.387175,2.37725,-0.3283,-0.3283,-14.10415,-1.599675,0.12815,101.20085,188.92825,237.18925,268.0114,239.7796,-4.2294,-4.422275,-2.9585,-3.9516,-11.90735,-11.950175,-12.2858,-12.06675,-13.7911,-11.6197,-14.4387,-12.97935,-11.90255,-12.68715,-12.81695,-13.61445,-11.30505,-13.27365,-12.65675,-11.4738,-12.2223,-12.00995,0.0021
4,19.25,2.93975,0.13235,0.0837,0.02245,-17.003835,40.6666,101.318775,-17.11335,484.507,2.329725,-0.27555,-0.27555,-15.1559,-2.20775,0.13095,74.85595,187.72275,234.9695,189.88275,173.9276,-4.1426,-4.391425,-3.17765,-3.863125,-11.9112,-11.949775,-12.2848,-12.06415,-13.77815,-11.61945,-14.41465,-12.9812,-11.9063,-12.67955,-12.81715,-13.61785,-11.29615,-13.27105,-12.659,-11.4668,-12.2235,-12.0141,0.002925
4,19.75,2.868,0.1109,0.0666,0.02005,-17.003835,41.1453,101.38075,-17.84955,484.7529,2.3014,-0.292275,-0.292275,-18.23455,-2.58395,0.127025,48.13495,185.9735,232.33025,117.98035,110.0475,-4.2989,-4.351225,-3.060475,-3.946175,-11.910725,-11.94295,-12.278575,-12.059075,-13.77005,-11.62445,-14.39825,-12.9692,-11.90075,-12.67945,-12.8133,-13.609,-11.2952,-13.26835,-12.65745,-11.4582,-12.2204,-12.01495,0.004225
4,20.25,2.79565,0.10585,0.06615,0.0175,-17.003835,41.4571,101.39525,-18.5593,484.6666,2.183,-0.341475,-0.341475,-18.4514,-2.849175,0.122325,26.49435,184.901,230.18625,66.79145,61.8005,-4.0619,-4.336,-2.957925,-3.941175,-11.90695,-11.942775,-12.2741,-12.05525,-13.7642,-11.61845,-14.3747,-12.9628,-11.90045,-12.67685,-12.81275,-13.60225,-11.2971,-13.26065,-12.6556,-11.4574,-12.2107,-12.0153,0.004
4,20.75,2.74875,0.0852,0.0564,0.013425,-17.003835,41.7206,101.40815,-19.3995,485.094,2.0438,-0.3196,-0.3196,-20.933475,-2.88675,0.10555,11.469725,184.5325,227.12475,29.9996,27.9024,-4.1858,-4.28375,-3.182975,-4.077975,-11.908675,-11.9407,-12.2967,-12.05145,-13.75965,-11.6247,-14.3634,-12.9646,-11.89875,-12.6689,-12.81215,-13.58875,-11.2959,-13.24855,-12.64935,-11.4508,-12.2117,-12.0177,0.003225
4,21.25,2.6442,0.0855,0.0497,0.01185,-17.003835,40.8711,101.48065,-20.0349,485.70275,1.9008,-0.359675,-0.359675,-21.016475,-3.593525,0.1083,3.85945,184.548,224.87475,9.33375,8.31085,-4.151,-4.2697,-3.276075,-4.123825,-11.91225,-11.95755,-12.296925,-12.0433,-13.75575,-11.62675,-14.35515,-12.95825,-11.90065,-12.6652,-12.81145,-13.59265,-11.294,-13.2436,-12.6592,-11.4395,-12.1996,-12.0207,0.00495
4,21.75,2.64135,0.08725,0.05245,0.012775,-17.003835,41.92765,101.49355,-20.31125,485.827675,1.672675,-0.3753,-0.3753,-20.8571,-3.7632,0.1025,2.599125,181.568875,224.412,1.78845,1.515575,-4.308,-4.209325,-3.187425,-4.181675,-11.918375,-11.946825,-12.302775,-12.037675,-13.752075,-11.628525,-14.342825,-12.951875,-11.89495,-12.676125,-12.827925,-13.580175,-11.302175,-13.23595,-12.665275,-11.453,-12.205,-12.024725,0.0059
4,22.25,2.552475,0.094225,0.05435,0.013975,-17.003835,41.9244,101.493825,-20.4726,486.55855,1.4988,-0.310925,-0.310925,-24.3441,-3.82295,0.114925,1.4174,181.367,222.45675,0.2328,0.30395,-4.148275,-4.357725,-3.058675,-3.85425,-11.9166,-11.9446,-12.3079,-12.049225,-13.74565,-11.6276,-14.3281,-12.95095,-11.8888,-12.6612,-12.81125,-13.57745,-11.29805,-13.22865,-12.66575,-11.4319,-12.1942,-12.0203,0.003975
4,22.75,2.6139,0.0908,0.06065,0.01475,-17.003835,39.911325,101.49745,-20.47465,486.7544,1.40095,-0.29325,-0.29325,-23.78545,-3.82965,0.1117,0.8518,181.7685,220.69275,0.0373,0.0621,-4.0511,-4.299525,-3.13795,-3.867575,-11.9081,-11.946375,-12.30645,-12.04365,-13.73475,-11.6226,-14.3273,-12.9601,-11.88515,-12.6617,-12.8113,-13.5634,-11.2914,-13.22845,-12.6541,-11.4283,-12.1859,-12.01645,0.0078
4,23.25,2.6922,0.0966,0.0602,0.015625,-17.003835,40.6327,101.500625,-19.8106,488.138575,1.0945,-0.3386,-0.3386,-23.23455,-3.105,0.1233,0.392475,182.4025,220.2325,0,0.0157,-4.0487,-4.189275,-2.9247,-3.84745,-11.91135,-11.949525,-12.3027,-12.0353,-13.7355,-11.6278,-14.32385,-12.95045,-11.88195,-12.65675,-12.8119,-13.5583,-11.2983,-13.2216,-12.6575,-11.4301,-12.1837,-12.0119,0.0063
4,23.75,2.6138,0.0996,0.0684,0.01905,-17.003835,40.532775,101.498275,-19.8707,487.7729,0.6689,-0.32375,-0.32375,-23.4724,-3.325875,0.1199,0.32795,183.8995,219.16125,0,0.0043,-4.0939,-4.14655,-3.04665,-3.793575,-11.9124,-11.9467,-12.297725,-12.0293,-13.7285,-11.63445,-14.3211,-12.95145,-11.8814,-12.65605,-12.80915,-13.5526,-11.2956,-13.216,-12.65795,-11.4317,-12.1922,-12.0061,0.0053
5,0.25,2.9103,0.1525,0.10265,0.0214,-6.3034745,40.173,101.216225,4.6153,451.068975,3.118475,-0.062525,-0.062525,-4.9779,-1.66845,0.13435,3.21905,262.7954,279.076,9.8544,9.0702,1.32225,1.18645,0.9574,1.0652,-7.51525,-7.5609,-7.99215,-7.681,-9.3654,-8.4608,-8.9139,-8.6661,-8.507,-8.4881,-8.5143,-9.4475,-8.5067,-8.74065,-8.8577,-8.0449,-8.21445,-8.0746,0.0189
5,0.75,2.8698,0.151375,0.1001,0.02225,-6.3550505,39.745725,101.2168,4.6199,451.1292,3.200075,-0.0765,-0.0765,-5.1119,-1.8252,0.130375,2.76945,263.1481,278.6295,6.8473,6.1805,1.3215,1.1156,0.96695,1.1903,-7.5157,-7.5566,-7.9987,-7.67415,-9.3593,-8.4592,-8.9072,-8.6563,-8.5063,-8.4885,-8.5152,-9.4475,-8.5001,-8.72535,-8.8536,-8.0445,-8.2121,-8.0659,0.01785
5,1.25,2.8104,0.1836,0.10975,0.02295,-6.39410725,39.7205,101.214525,4.4503,453.9244,2.9382,-0.07795,-0.07795,-4.772975,-1.6003,0.13035,2.363175,263.715,278.73705,6.0747,5.261,1.3205,1.0875,0.921,1.05775,-7.51365,-7.5735,-7.9976,-7.66295,-9.3604,-8.4561,-8.9014,-8.6521,-8.5005,-8.4784,-8.5124,-9.4523,-8.4967,-8.7147,-8.851,-8.038,-8.21085,-8.0623,0.0115
5,1.75,2.6403,0.167825,0.1075,0.021425,-6.2900585,41.0676,101.2154,4.322825,452.98935,3.1973,-0.0319,-0.0319,-4.8825,-1.533,0.1403,2.56075,264.78485,278.66045,6.2487,5.5767,1.3191,1.2097,1.00505,1.1109,-7.51335,-7.5529,-7.99625,-7.6673,-9.3627,-8.452,-8.9082,-8.6549,-8.4969,-8.478,-8.5162,-9.4565,-8.4932,-8.709,-8.8491,-8.0359,-8.20925,-8.062,0.013375
