DOY2,HR2,CO2,H2O,FC,H,LE,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT
6,0.25,407.45,23.265,5.8155,-3.818,8.807,1.073,0.241,0.443,0.50375,0.29275,100,99.053,21.58,4.2625,24.521,0.391,20.0665,19.6,0,-0.537,2.4445,396.86,425.625
6,0.75,409.575,23.3015,5.331,-3.527,8.7825,1.093,0.256,0.46575,0.5075,0.3045,99.996,99.333,21.5,3.805,24.3815,0.376,20.06,19.6,0,-0.568,2.481,396.53,425.715
6,1.25,411.19,23.079,5.128,-4.638,7.853,1.1265,0.24825,0.457,0.496,0.3025,99.976,99.53725,21.34,3.6175,24.2,0.38925,20.065,19.6,0,-0.5845,2.4275,393.87,423.8675
6,1.75,412.87,22.82,5.51625,-3.67475,7.589,1.069,0.238,0.46,0.48,0.293,99.97,99.5605,21.26,3.6275,23.993,0.384,20.0325,19.6,0,-0.5385,2.3585,396.5,423.81
6,2.25,411.485,22.744,5.56125,-4.8365,5.885,1.01725,0.22475,0.451,0.4665,0.28825,99.954,99.77025,21.09,3.25,23.91175,0.36525,20.01,19.6,0,-0.492,2.535,393.915,422.46
6,2.75,417.9,22.9835,5.207,-3.33325,4.51475,1.00825,0.224,0.432,0.453,0.277,99.951,99.79675,20.964,2.7625,23.8125,0.371,20,19.6,0.63375,-0.5825,2.585,396.02,421.1325
6,3.25,420.5675,22.84175,5.42975,-4.09575,6.0155,1.0215,0.2155,0.4055,0.4555,0.2715,99.938,99.906,20.752,2.4575,23.6635,0.3645,19.9815,19.6,0.618,-0.525,2.5475,395.37,419.895
6,3.75,419.63,22.668,4.808,-3.146,4.198,1.06275,0.23025,0.4265,0.46575,0.2865,99.931,100,20.52,2.225,23.443,0.34625,19.9575,19.517,0.63225,-0.595,2.396,394.415,418.58
6,4.25,424.775,22.59,4.498,-2.2955,4.2935,1.013,0.2285,0.415,0.44925,0.2675,99.958,100,20.383,1.9875,23.18275,0.33025,19.9175,19.504,0,-0.515,2.5235,399.34,418.3275
6,4.75,430.455,22.471,4.9005,-1.749,5.943,1.08725,0.19575,0.40425,0.43425,0.2555,99.982,100,20.29,1.8075,23.11925,0.31225,19.905,19.5,1,0.191,2.547,399.54,417.83
6,5.25,429.7125,22.6795,6.16675,-1.85725,4.60775,1.057,0.217,0.425,0.433,0.265,99.993,100,20.14,1.81,22.919,0.334,19.8975,19.5,36.406,16.5105,5.506,399.945,418.1425
6,5.75,422.75,22.707,6.43,-0.684,12.84325,1.111,0.2475,0.4735,0.4815,0.298,100.01,100,20.46,2.005,23.0695,0.33425,19.854,19.477,134.375,69.2005,16.0925,400.37,419.425
6,6.25,414.26,22.838,4.71425,4.297,26.536,1.20475,0.29475,0.49,0.5475,0.33375,100.0375,100,20.949,2.64,23.5775,0.3675,19.825,19.467,280.115,152.08,26.417,400.61,424.245
6,6.75,406.325,23.20175,3.9745,18.543,55.17475,1.322,0.333,0.58,0.608,0.377,100.045,100,21.7,3.33,24.172,0.4,19.845,19.454,453.95,241.465,36.299,399.42,428
6,7.25,397.1625,23.41,0.8555,46.93125,95.696,1.3845,0.37925,0.6545,0.7155,0.4315,100.07,98.606,22.558,5.155,25.1145,0.458,19.83,19.44,639.85,341.725,45.916,395.83,433.44
6,7.75,389.08,23.71,-1.6525,79.618,129.62,1.4435,0.43,0.736,0.805,0.485,100.09,95.984,23.786,7.3,25.8965,0.47,19.8,19.43,839.75,445.585,55.5835,397.935,440.445
6,8.25,382.275,24.1515,-7.348,103.13,171.4575,1.5025,0.462,0.783,0.8505,0.5025,100.1,91.4675,24.99,9.19,26.7755,0.4995,19.8,19.42,1027.075,539.33,64.4225,398.655,448.865
6,8.75,376.275,24.12925,-8.75,127.33,220.08,1.576,0.4725,0.80525,0.8815,0.52425,100.095,87.596,26.02,11.1475,27.484,0.557,19.8,19.414,1208.75,630.555,70.894,398.07,456.075
6,9.25,373.435,24.1825,-10.662,149.83,254.6,1.683,0.5025,0.8815,0.962,0.557,100.095,83.74825,26.991,13.5025,28.086,0.5945,19.775,19.407,1368,709.355,76.262,400.275,460.155
6,9.75,370.22,24.217,-12.65375,171.995,287.6475,1.759,0.509,0.904,1.025,0.578,100.09,80.36375,27.536,15.095,28.8,0.612,19.84,19.4,1500,776.835,79.939,402.88,465.75
6,10.25,367.71,23.92875,-13.23275,198.2675,336.42,1.772,0.532,0.937,1.095,0.596,100.1,77.36725,28.219,17.33,29.364,0.647,19.84,19.4,1607.75,839.845,85.043,403.01,472.72
6,10.75,366.355,23.7565,-14.059,216.28,361.6525,1.79,0.518,0.95,1.07775,0.59925,100.0775,75.334,28.91225,19.08,29.977,0.67775,19.855,19.404,1695.5,890.88,88.7975,405.625,478.42
6,11.25,365.4225,23.56275,-13.464,230.2825,375.27,1.798,0.526,0.98125,1.12525,0.615,100.07,72.942,29.3,20.12,30.52825,0.71275,19.86,19.41,1754,923.155,91.177,409.75,482.96
6,11.75,364.255,23.7065,-13.0965,237.37,387.68,1.864,0.5385,1.019,1.137,0.62225,100.07,71.884,29.73725,21.59,30.95875,0.70975,19.899,19.414,1795.25,941.73,90.7545,411.15,489.7
6,12.25,363.815,23.209,-13.5595,221.39,374.925,1.814,0.557,1.001,1.137,0.634,100.04,71.06125,29.758,22.2825,31.15,0.702,19.92,19.43,1804.1,932.235,88.225,413.28,489
6,12.75,363.62,22.813,-12.311,226.37,377.365,1.817,0.545,1.005,1.16425,0.63325,100.01,68.795,29.9865,23.1575,31.65,0.6895,19.98,19.444,1801,925.75,90.771,414.84,492.47
6,13.25,363.11,22.6095,-13.081,225.9,403.565,1.908,0.55775,1.0325,1.1685,0.6365,99.99625,68.415,30.50025,23.99,31.701,0.6895,20,19.445,1751.75,900.31,89.8165,413.895,491.84
6,13.75,362.885,22.7495,-11.94,207.895,371.53,1.85225,0.564,1.0375,1.113,0.632,99.945,67.155,30.66425,24.19,31.942,0.673,20,19.46525,1697,861.11,89.6125,414.56,488.93
6,14.25,361.985,22.6815,-10.516,186.2225,333.1375,1.763,0.533,1.022,1.1305,0.6125,99.914,67.048,30.71875,24.36,31.8345,0.6125,20.05625,19.5,1625.25,805.375,84.7895,413.705,487.14
6,14.75,362.8575,23.137,-7.4025,156.77,335.3275,1.8055,0.531,0.946,1.084,0.588,99.90225,67.97475,30.81,24.8125,31.8605,0.5475,20.085,19.5255,1490.75,747.3625,77.622,414.7225,488.4
6,15.25,363.57,23.071,-7.179,121.26,283.32,1.757,0.518,0.97,1.054,0.595,99.8945,68.93625,30.714,24.6075,31.997,0.526,20.1,19.545,1332.25,669.29,69.1705,414.255,485.32
6,15.75,362.7525,23.27175,-6.322,99.83325,275.245,1.697,0.5025,0.872,1.003,0.559,99.887,72.484,30.682,24.4525,31.837,0.491,20.1,19.5675,1183.75,598.9675,64.565,414.1375,484.12
6,16.25,362.475,23.809,-5.698,79.54,242.9075,1.665,0.50475,0.88475,0.98425,0.55475,99.88875,74.33725,30.32,23.9425,31.685,0.4615,20.1,19.6,1025.75,522.245,57.5765,409.3,480.58
6,16.75,363,24.062,-2.06375,54.2235,206.23,1.665,0.4875,0.8085,0.97925,0.533,99.863,77.00875,30.08,22.7625,31.56425,0.399,20.12175,19.6,840,424.0925,48.239,404.84,474.785
6,17.25,363.67,24.027,-0.543,25.647,152.61,1.50375,0.43675,0.74475,0.819,0.487,99.86,80.69625,29.56,21.33,31.122,0.34475,20.15,19.6,638,321.27,39.388,403.715,470.615
6,17.75,365.8,24.68825,1.839,7.637,111.17,1.42,0.385,0.662,0.734,0.425,99.864,83.214,28.985,19.295,30.754,0.316,20.2,19.6705,459.11,225.78,30.9925,403.995,466.11
6,18.25,368.67,25.069,4.21,0.79275,70.14825,1.2685,0.327,0.60375,0.662,0.39525,99.866,85.96875,28.19,17.1725,30.106,0.36925,20.2,19.7,284,141.06,22.4445,404.17,456.92
6,18.75,374.3,25.523,4.09775,-0.32075,42.58775,1.18,0.283,0.51225,0.53225,0.3105,99.872,90.56225,27.063,13.7525,29.068,0.4615,20.2085,19.7,140,65.1015,11.8895,395.44,448.715
6,19.25,381.4825,25.77175,5.14075,-1.577,25.464,1.06275,0.23775,0.4585,0.54325,0.28125,99.8735,92.86975,25.81,10.365,28.3055,0.524,20.21625,19.7,39.7675,15.6995,3.81,395.44,441.8575
6,19.75,390.305,25.72825,6.746,-1.371,12.9845,1.04675,0.2125,0.424,0.49775,0.25,99.885,94.6505,24.537,8.415,27.57775,0.472,20.23,19.7,1,-0.2495,1.768,395.755,437.385
6,20.25,390.36,25.593,6.391,-2.232,9.934,1.01025,0.21975,0.418,0.4545,0.267,99.9015,96.1655,23.927,6.855,27.01275,0.456,20.23425,19.7,0.60975,-0.7065,2.109,395.82,434.575
6,20.75,391.25,25.27,5.038,-1.72675,10.758,0.98575,0.204,0.43,0.448,0.26,99.938,97.373,23.48,6.17,26.552,0.465,20.222,19.7,0.591,-0.8865,2.329,393.38,432.0425
6,21.25,396.23,25.192,5.1965,-2.317,6.531,1.0385,0.2195,0.423,0.477,0.259,99.972,98.26175,22.971,5.49,26.1275,0.441,20.22,19.7,0.60825,-0.924,2.283,397.355,430.165
6,21.75,399.85,24.872,5.959,-3.533,10.70025,1.041,0.2165,0.4235,0.4775,0.272,99.987,98.742,22.694,5.06,25.789,0.406,20.21,19.7,0,-0.704,2.4195,397.925,428.88
6,22.25,402.6025,24.3265,6.361,-3.114,8.268,1.0745,0.257,0.431,0.469,0.2915,99.998,98.8525,22.417,4.6475,25.47,0.386,20.204,19.7,0,-0.5835,2.594,398.175,428.79
6,22.75,404.165,24.09175,5.7855,-3.73375,7.9055,1.039,0.2585,0.4475,0.512,0.31525,100,99.024,22.16,4.39,25.1825,0.3955,20.199,19.7,0,-0.586,2.4615,397.55,427.855
6,23.25,405.2425,23.829,6.498,-3.348,8.642,1.075,0.25475,0.46975,0.53325,0.3005,100,99.11725,21.928,4.215,25.052,0.409,20.179,19.7,0,-0.522,2.33,400.68,426.905
6,23.75,407.225,23.6175,5.38025,-2.994,8.56875,1.1115,0.25525,0.462,0.5075,0.306,100,99.031,21.82,4.2275,24.93225,0.428,20.165,19.7,0,-0.409,2.389,398.695,426.3675
7,0.25,417.12,26.867,6.0535,-2.1965,5.413,0.93525,0.23075,0.476,0.4685,0.294,99.97075,99.772,22.43425,2.94,25.581,0.38,21.9725,21.3,0,-0.73625,2.379,407.6175,430.1775
7,0.75,425.055,26.40075,5.274,-1.36225,5.909,0.938,0.241,0.446,0.479,0.281,99.933,99.90375,22.352,2.55,25.3985,0.339,21.9625,21.3,0,-0.64175,2.30475,407.83,428.21
7,1.25,432.445,26.3455,5.463,-2.1535,4.86475,0.95275,0.22225,0.483,0.47475,0.299,99.91,100,22.1325,2.2525,25.221,0.343,21.9525,21.3,0,-0.71375,2.20225,407.08,428.1625
7,1.75,430.625,26.3675,6.07625,-1.9555,4.052,0.898,0.231,0.476,0.453,0.2895,99.912,100,22.1025,2.15,25.079,0.316,21.925,21.29675,0,-0.63875,2.28875,405.0625,427.515
7,2.25,430.62,26.1635,5.567,-2.599,4.0165,0.8975,0.21675,0.4295,0.443,0.27425,99.899,100,21.98875,1.955,24.92,0.3265,21.89625,21.29425,0,-0.6555,2.35,405.335,427.0675
7,2.75,433.33,26.016,4.817,-2.218,5.26,0.876,0.20075,0.41925,0.426,0.255,99.8955,100,21.8905,1.8175,24.72775,0.31375,21.885,21.2805,0.857,-0.73425,2.31175,404.6375,426.9025
7,3.25,435.19,25.972,5.83075,-1.64,4.13925,0.901,0.206,0.4255,0.412,0.244,99.8925,100,21.79925,1.6275,24.5905,0.321,21.8725,21.26225,0.863,-0.6935,2.364,405.4225,426.225
7,3.75,434.1225,25.92,4.4735,-2.384,2.8015,0.853,0.19825,0.399,0.405,0.23975,99.8985,100,21.67225,1.5,24.5185,0.291,21.845,21.26225,0.862,-0.6195,2.38375,405.4125,426.22
7,4.25,436.54,25.65375,4.584,-2.6075,3.4135,0.826,0.2025,0.386,0.419,0.24,99.9085,100,21.54025,1.54,24.419,0.2925,21.8325,21.2375,0.861,-0.66975,2.40075,404.6025,425.935
7,4.75,442.455,25.611,5.99375,-1.5195,2.743,0.894,0.201,0.4115,0.416,0.2395,99.927,100,21.4,1.52,24.19775,0.279,21.8125,21.23,1.134,-0.25025,2.379,405.0625,425.5225
7,5.25,447.255,25.62,6.48375,-1.45675,4.048,0.937,0.218,0.42075,0.41775,0.24,99.972,100,21.3655,1.43,24.138,0.2905,21.79775,21.24275,17.172,8.338,3.44425,405.9475,425.02
7,5.75,442.7275,25.6615,6.158,-0.94,10.291,0.9675,0.229,0.419,0.4385,0.271,99.9795,100,21.40425,1.45,24.188,0.277,21.78325,21.2275,92.2,48.2175,11.90225,409.065,425.765
7,6.25,436.135,25.776,5.6145,3.0215,24.4105,1.001,0.251,0.48,0.466,0.30175,100,100,21.88,1.7525,24.63825,0.36275,21.77375,21.2075,216.4,120.7325,22.95325,408.96,428.3825
7,6.75,424.0225,26.15875,4.529,15.6925,51.5275,1.102,0.314,0.546,0.537,0.3425,100,100,22.5125,2.795,25.4005,0.4145,21.75375,21.179,380,213.7025,32.9925,410.5425,432.65
7,7.25,408.9425,26.466,1.67725,33.1855,89.697,1.17225,0.34275,0.60725,0.64,0.39275,100,100,23.482,4.225,26.26575,0.4455,21.735,21.17125,563.4,311.3025,42.05625,406.915,439.2975
7,7.75,396.6,26.642,-2.137,59.81125,129.26,1.224,0.3825,0.659,0.68025,0.425,100.0325,98.5175,24.657,6.6525,27.28,0.446,21.7125,21.1595,756,416.51,51.3085,405.6525,446.43
7,8.25,388.32,26.916,-5.9425,91.7735,179.09,1.2635,0.4005,0.72825,0.742,0.4475,100.05,93.336,26.02625,8.46,28.10425,0.481,21.7025,21.1825,940,510.9625,59.65875,397.43,453.4875
7,8.75,380.5375,27.16425,-9.6435,112.5625,231.54,1.344,0.42625,0.76525,0.807,0.492,100.05,87.4455,26.97675,10.22,28.8565,0.5225,21.69,21.1735,1125.6,608.7025,66.39875,399.365,461.745
7,9.25,374.87,27.099,-9.83225,143.525,262.275,1.398,0.452,0.851,0.83375,0.517,100.045,84.79675,27.969,12.7,29.753,0.551,21.68,21.16875,1280,687.73,71.2865,406.205,467.0325
7,9.75,371.16,27.075,-12.30925,159.885,303.8575,1.409,0.487,0.8325,0.894,0.543,100.05,79.901,28.81375,14.2,30.3855,0.5715,21.6785,21.16175,1423.75,757.695,76.965,409.145,472.9325
7,10.25,367.64,26.981,-13.582,177.59,352.48,1.48,0.48,0.855,0.91075,0.553,100.04,76.16,29.54,16.33,31.1815,0.593,21.68,21.161,1545.25,813.555,80.39425,414.645,478.12
7,10.75,365.2125,26.859,-14.002,186.2775,373.9175,1.52725,0.504,0.88925,0.9665,0.55525,100.03,74.1345,30.04375,18.365,31.5395,0.61025,21.719,21.2685,1640.75,860.895,83.4165,416.2075,482.9825
7,11.25,363.8125,26.75025,-14.71,204.0375,406.6275,1.486,0.497,0.90375,0.967,0.5575,100.01,72.6205,30.8125,19.745,32.06325,0.64875,21.74625,21.27,1699.25,889.7975,85.83775,417.915,486.44
7,11.75,363.6725,26.61175,-14.7945,206.0725,416.44,1.44025,0.499,0.88675,0.942,0.56725,100.01,71.687,31.14,20.805,32.43025,0.6645,21.77275,21.2075,1747.5,916.045,86.4945,420.24,489.22
7,12.25,362.26,26.787,-14.7705,206.6275,436.98,1.44125,0.51475,0.8845,0.97725,0.568,100,71.093,31.3785,21.965,32.6975,0.678,21.8,21.196,1776.5,921.535,83.81975,423.2775,491.8325
7,12.75,361.815,26.735,-13.911,186.0875,433.57,1.54225,0.51925,0.9225,1.0155,0.57075,99.99375,69.35575,31.46875,22.7525,33.038,0.6295,21.84025,21.203,1747.3,907.005,84.68775,423.585,490.9275
7,13.25,361.6225,26.66325,-12.71525,187.76,410.65,1.5545,0.51975,0.94325,1.005,0.58075,99.959,68.5895,31.72325,22.795,33.3245,0.62675,21.88,21.218,1720,892.3225,86.357,422.86,493.355
7,13.75,360.7175,26.44025,-12.7895,167.6875,396.86,1.47825,0.50875,0.94875,0.996,0.579,99.90725,67.76375,31.764,23.8525,33.50075,0.60425,21.927,21.23,1675.75,856.87,84.072,423.7,493.56
7,14.25,360.785,26.5695,-11.943,141.8225,384.2925,1.5655,0.516,0.924,0.98175,0.567,99.895,66.92525,31.89375,24.32,33.7,0.577,21.955,21.23,1600,811.725,82.16225,424.385,493.1525
7,14.75,359.995,26.38,-10.56475,121.4,360.7475,1.538,0.519,0.898,0.97775,0.5775,99.888,67.0885,31.887,24.58,33.5395,0.532,21.99475,21.22025,1486.975,753.2075,76.1755,423.94,491.6425
7,15.25,359.5,26.598,-9.906,112.36,348.3425,1.613,0.5215,0.893,0.9675,0.5685,99.877,67.53525,31.8525,24.7425,33.683,0.489,22.02675,21.2185,1369.525,693.06,71.6875,421.2,491.1475
7,15.75,359.545,26.82425,-6.96875,86.274,304.765,1.463,0.51025,0.92,0.929,0.539,99.876,69.2375,31.7745,23.86,33.26,0.488,22.062,21.2075,1205,616.2675,65.92275,420.3375,489.495
7,16.25,358.8525,26.5775,-4.45025,64.9135,260.6,1.4815,0.496,0.86425,0.8915,0.52925,99.8655,70.032,31.4375,23.7725,33.0595,0.41275,22.07925,21.234,1046.25,523.5475,58.69975,416.96,487.4575
7,16.75,359.0575,26.78475,-2.70575,41.39375,218.3,1.48825,0.481,0.82175,0.86025,0.515,99.84225,71.68275,30.8685,22.3025,32.743,0.3735,22.1025,21.24275,832.5,426.705,49.6045,416.07,482.3225
7,17.25,360.625,27.0325,0.825,17.944,179.12,1.371,0.44,0.74625,0.802,0.489,99.848,76.29625,30.35775,20.0575,32.35775,0.37625,22.122,21.2525,649.7675,324.92,39.51775,416.3975,476.0925
7,17.75,362.69,27.439,1.711,3.374,130.06,1.3115,0.3735,0.6805,0.72425,0.4345,99.84725,81.08075,29.6325,17.4725,31.9325,0.339,22.1325,21.26525,454.25,225.5125,30.69125,412.4075,470.085
7,18.25,365.7825,27.8915,3.18675,-1.984,77.618,1.0905,0.31025,0.5485,0.60325,0.3575,99.85225,84.44525,28.7045,14.105,31.073,0.3495,22.15075,21.27275,295.9275,137.755,20.95075,412.535,463.1575
7,18.75,371.8,28.383,6.435,-2.049,47.6855,1.039,0.246,0.4245,0.4735,0.285,99.8605,87.9065,27.87675,11.355,30.222,0.452,22.14175,21.3,140.8,65.0465,12.00175,409.6075,457.425
7,19.25,381.8025,28.477,7.978,-0.733,29.5245,1.0165,0.231,0.471,0.472,0.281,99.8695,91.841,26.65125,8.72,29.24175,0.52925,22.14175,21.3,41.25,15.08925,3.4965,410.4425,450.0175
7,19.75,392.74,28.1385,6.5015,-1.1125,20.068,0.9295,0.1905,0.444,0.459,0.24,99.881,94.9995,25.491,6.78,28.286,0.472,22.14775,21.3,2,-0.41125,1.6415,408.065,445.1425
7,20.25,394.6525,27.90775,7.8005,-1.33525,17.3295,0.96825,0.21675,0.473,0.477,0.26,99.892,96.67575,24.80125,5.23,27.832,0.406,22.14175,21.3,0.838,-0.89325,2.0515,409.2375,441.3525
7,20.75,395.545,28,6.7035,-2.6075,9.92125,0.9605,0.23525,0.467,0.4545,0.2655,99.92575,97.82275,24.1345,4.495,27.3,0.40425,22.12425,21.3,0.829,-0.88875,2.39875,405.2475,439.325
7,21.25,402.25,27.801,5.60825,-2.20125,10.242,0.902,0.202,0.41625,0.42325,0.24675,99.952,98.263,23.64925,4.1225,26.99375,0.39525,22.11,21.3,0.834,-0.8575,2.34725,407.8275,437.75
7,21.75,405.28,27.271,6.446,-2.49175,11.82975,0.864,0.2105,0.42925,0.463,0.269,99.988,98.86775,23.36875,3.78,26.71875,0.38825,22.08075,21.3,0,-0.68325,2.30675,410.1575,436.575
7,22.25,410.615,26.802,5.898,-1.68,10.3265,0.874,0.229,0.4535,0.4585,0.27375,99.98175,99.169,23.22125,3.43,26.604,0.34225,22.06625,21.303,0,-0.6645,2.3345,405.1325,435.72
7,22.75,413.49,26.74875,4.6755,-2.79675,11.46975,0.8915,0.23,0.46925,0.455,0.28625,99.9905,99.522,23.065,3.285,26.30525,0.33925,22.04525,21.3105,0,-0.7005,2.2845,403.5825,434.6825
7,23.25,417.4225,26.6795,5.718,-3.04525,8.5915,0.914,0.239,0.44975,0.477,0.276,99.9915,99.5255,22.991,3.465,25.92925,0.36375,22.03275,21.315,0,-0.659,2.32025,406.2425,432.41
7,23.75,418.5125,26.39175,5.93175,-3.811,8.48325,0.9285,0.221,0.4005,0.4555,0.257,99.98275,99.751,22.66025,3.2125,25.85725,0.36675,22.024,21.31275,0,-0.581,2.4145,406.1425,431.165
8,0.25,420.8725,27.21425,5.59775,-1.4235,3.782,0.79525,0.1715,0.371,0.3915,0.211,99.997,100,22.90875,3.52,25.847,0.346,22.76375,22.384,0,-0.76475,2.1875,400.1825,431.575
8,0.75,422.455,27.3385,5.1575,-1.834,2.633,0.8185,0.1835,0.3835,0.38625,0.218,99.98575,100,22.80575,3.21,25.815,0.35425,22.75325,22.3695,0,-0.73225,2.253,401.8,431.22
8,1.25,422.63,27.324,5.294,-1.84225,2.641,0.8355,0.19,0.3735,0.398,0.22275,99.9795,100,22.65475,2.97,25.596,0.33575,22.74,22.3535,0,-0.6495,2.29025,403.95,429.0625
8,1.75,425.61,27.164,5.06975,-1.11,3.3305,0.7905,0.19,0.37625,0.4125,0.22525,99.979,100,22.44875,2.61,25.422,0.3475,22.7225,22.338,0,-0.5775,2.20025,404.5025,429.9025
8,2.25,429.97,27.0555,5.466,-1.589,3.02775,0.7675,0.2,0.37175,0.394,0.2335,99.983,100,22.43125,2,25.30575,0.32975,22.705,22.3245,0,-0.537,2.27,405.775,429.91
8,2.75,434.265,27.0955,5.49575,-1.79475,2.379,0.793,0.172,0.348,0.3685,0.216,99.9855,100,22.3645,1.85,25.328,0.336,22.6875,22.3145,0.85375,-0.52125,2.197,406.3825,429.125
8,3.25,431.095,27.147,4.947,-1.843,2.476,0.8095,0.1695,0.35525,0.378,0.20525,99.973,100,22.272,1.7,25.24525,0.306,22.6925,22.30725,0.8525,-0.5125,2.05075,407.12,428.74
8,3.75,432.36,26.93425,4.8515,-1.204,1.161,0.85,0.16,0.374,0.3715,0.199,99.98525,100,22.23075,1.4725,25.252,0.3005,22.675,22.3015,0.85075,-0.461,2.09575,407.5075,428.485
8,4.25,431.5,26.6425,4.09,-1.21625,1.8965,0.815,0.163,0.345,0.366,0.198,99.997,100,22.1245,1.3,25.18075,0.3265,22.6525,22.298,0.854,-0.4025,2.131,406.715,427.5025
8,4.75,434.63,26.6205,4.463,-1.42275,1.88425,0.809,0.1785,0.363,0.355,0.21325,100,100,22.02425,1.195,25.053,0.305,22.6325,22.29475,0.855,-0.41875,2.20225,407.65,426.5975
8,5.25,435.67,26.704,5.688,-1.225,1.672,0.893,0.18,0.371,0.37725,0.2315,100.02,100,21.99775,1.14,24.91625,0.3095,22.62,22.2915,1.43775,0.3945,2.16,408.955,426.1225
8,5.75,440.06,26.645,6.524,-0.781,3.619,0.9295,0.1645,0.37525,0.385,0.22,100.035,100,21.883,1.175,24.831,0.2995,22.6,22.2835,32.604,16.43875,4.643,410.77,427.09
8,6.25,435.795,26.864,6.268,0.37225,11.343,0.91,0.2015,0.4075,0.40725,0.25025,100.055,100,22.06675,1.4,24.9585,0.31725,22.58325,22.27925,125,70.316,14.54075,410.2475,429.02
8,6.75,422.4375,27.309,6.256,6.9155,30.1345,0.908,0.239,0.44,0.467,0.2775,100.08,100,22.5795,1.915,25.534,0.42175,22.5565,22.27375,266.75,152.1625,25.8095,412.87,434.065
8,7.25,410.49,27.462,4.30675,27.21,63.385,1.039,0.302,0.521,0.551,0.327,100.11,100,23.33625,3.055,26.18,0.437,22.55,22.26375,443.225,247.1825,36.02675,412.675,441.1125
8,7.75,395.56,27.912,0.673,48.50475,104.88,1.146,0.3375,0.61225,0.612,0.379,100.11,100,24.4725,5.5625,27.17,0.46375,22.54,22.25375,629,346.585,44.28775,414.23,448.0725
8,8.25,386.62,28.101,-4.04425,85.12,143.9325,1.2035,0.3985,0.6805,0.6965,0.412,100.11,99.73,25.45025,7.11,28.133,0.5025,22.53,22.2385,821.4275,445.195,51.21525,412.3625,456.52
8,8.75,378.295,27.95025,-6.95575,116.97,194.1275,1.3365,0.4255,0.7365,0.76325,0.46125,100.12,94.7585,26.395,8.94,28.898,0.54425,22.5225,22.22525,1009.75,542.1025,59.2225,413.2425,463.295
8,9.25,373.8,28.043,-8.477,144.695,235.795,1.45625,0.44425,0.805,0.8325,0.511,100.12,89.30725,27.60425,10.6925,29.68,0.593,22.52,22.214,1170.75,628.985,63.45825,411.3075,469.9675
8,9.75,369.5625,27.969,-9.52475,175.29,269.3,1.445,0.455,0.843,0.8505,0.52275,100.1225,85.377,28.6775,13.04,30.536,0.635,22.51275,22.20475,1318.75,702.4275,66.9425,412.8975,476.415
8,10.25,366.47,27.584,-12.243,202.95,321.6225,1.488,0.473,0.8855,0.9065,0.529,100.13,81.5765,29.744,15.905,31.2315,0.6655,22.5225,22.1925,1444,768.7575,71.70725,417.7425,480.2425
8,10.75,363.6325,27.44125,-11.513,222.785,353.38,1.446,0.48175,0.904,0.94,0.546,100.12,79.21,30.392,18.21,31.69875,0.707,22.52,22.188,1559.25,817.535,75.244,420.0225,485.3375
8,11.25,362.795,27.25425,-11.7205,246.105,357.795,1.4955,0.4875,0.927,0.965,0.569,100.11,76.388,30.97425,19.985,32.3405,0.769,22.5505,22.185,1630,856.095,77.2585,421.275,489.095
8,11.75,362.33,27.101,-11.519,256.21,377.475,1.55425,0.495,0.94225,0.98475,0.575,100.0775,73.996,31.2255,21.14,32.806,0.75875,22.545,22.186,1658.75,871.4075,78.845,423.9475,493.865
8,12.25,361.855,26.5995,-9.63775,253.61,373.8475,1.5325,0.501,0.928,0.988,0.55525,100.06,73.4385,31.65825,22.495,33.244,0.74525,22.57,22.18675,1674.125,882.895,78.7355,424.1825,494.225
8,12.75,362.02,26.578,-8.97175,222.45,376.42,1.49,0.494,0.902,0.991,0.557,100.0225,71.749,31.802,23.385,33.464,0.736,22.58775,22.19525,1645.575,863.98,80.129,427.5475,496.2325
8,13.25,361.92,26.373,-9.5475,236.515,362.5425,1.52775,0.508,0.9295,1.015,0.564,100.005,69.4665,32.019,24.72,33.9265,0.74,22.6,22.1925,1620,856.6375,78.95925,426.085,497.4675
8,13.75,360.79,26.393,-7.53,228.1,349.3325,1.53,0.495,0.924,1.02175,0.565,99.976,69.93225,32.46025,25.4,34.0395,0.716,22.62,22.1885,1568.75,823.575,79.4685,426.46,496.7775
8,14.25,361.33,26.057,-7.028,206.15,356.8425,1.581,0.506,0.923,1.0045,0.5685,99.9245,70.3245,32.53875,26.65,34.141,0.687,22.64425,22.185,1489,771.355,76.60975,425.5475,497.19
8,14.75,361.74,26.00575,-5.849,166.33,329.4,1.551,0.501,0.89825,0.9695,0.55875,99.903,69.97075,32.29625,26.5225,34.27175,0.60875,22.66875,22.18925,1347.85,706.0675,71.16325,426.1875,495.6525
8,15.25,361.67,26.387,-4.567,135.155,303.3975,1.527,0.485,0.8955,0.915,0.547,99.892,71.4095,32.154,25.73,34.0685,0.5565,22.70475,22.20925,1241.5,637.8825,67.78825,423.635,493.8175
8,15.75,361.12,26.325,-4.217,114.18,263.175,1.56,0.491,0.891,0.906,0.5235,99.8895,72.85925,32.07075,25.345,34.0025,0.5065,22.7225,22.234,1082.75,555.8,58.7525,422.5225,492.94
