DOY2,HR2,FC,H,LE,CO2,USTAR,TA,RH,PA,WS,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT
4,23.25,0.2401281825,-6.6684071965,-3.19660375675,390.4441436,0.0782230175,22.415,88.8,99.1547235525,0.928,-31.1125,0,0,414.1,434.5
4,23.75,0.17534745175,-7.34280605,-2.0744,392.62569095,0.077788761,22.375,89.5,99.1309598725,0.9575,-31.185,0,0,415.5,434
5,0.25,-0.072981567,-7.220125,-3.5053,384.9,0.06909904275,22.6925,88.15,99.134,0.91125,-33.37,0,0,411.7,434.7
5,0.75,0.04133,-6.6742,-3.74493905325,387.39,0.062363,22.6075,88.7,99.108,0.942,-33.17,0,0,411.2,434.3
5,1.25,0.181879875,-5.82511692,-3.743701071,387.5625,0.072185,22.5825,89.15,99.0855,0.932,-32.72,0,0,413.3,434.1
5,1.75,0.10218175,-5.161813738,-3.2206357745,389.0925,0.06527351475,22.55,89.15,99.0532001475,0.85525,-32.995,0,0,414.2,433.7
5,2.25,-0.09895968525,-5.703844448,-3.342216949,387.83,0.073903523,22.45,89.3,99.026,0.846,-32.84,0,0,413.7,433.2
5,2.75,0.0381515,-6.1326,-2.1427,388.2375,0.06801720325,22.3475,90.125,99.00875,0.818,-32.65,0,0,414.5,433
5,3.25,0.095102464,-5.1412,-1.8914,390.225,0.065652212,22.3175,90.325,99.0056822625,0.88,-32.8825,0,0,414.7,432.7
5,3.75,0.186585,-4.64817917325,-2.450575,389.7771926,0.0641855,22.245,91.175,99.009,0.815,-33.2,0,0,415.5,432.6
5,4.25,0.55897,-5.79022064875,-3.4047580745,392.15,0.06717775,22.2175,91.475,99.027786915,0.814,-33.58,0,0,416.2,432.3
5,4.75,0.04186894275,-5.6968,-3.770225,396.51,0.075976,22.0975,91.8,99.043,0.8615,-33.38,0,0,417.3,432
5,5.25,0.39928,-7.551975,-3.52292304575,394.56253925,0.07052,22.1,92.2,99.06938179,0.911,-32.4875,0,0.162,417.6,431.8
5,5.75,0.513133639,-6.5035,-2.98713463175,399.32,0.07122902375,22.105,92.2,99.095287315,0.93525,-30.88,0.453,0.725,418.2,431.6
5,6.25,0.18233789,-5.569231736,-2.119205872,403.0911985,0.0738565,22.085,92.375,99.137224705,0.848,-14.37,15.3,2.856,419.5,431.8
5,6.75,0.704970703,-5.56505,2.614075,404.36,0.10409381375,22.18,92.3,99.1705,0.731,17.3375,52,8.02,419.2,433.8
5,7.25,0.59424696175,-0.78202,22.35475,408.134268575,0.15261821775,22.45,91.125,99.21011538,0.71075,59.7175,103.2,14.21,415.1,436.9
5,7.75,-6.4089,4.7404629295,51.87975,402.64,0.195072628,22.895,89.3,99.241,0.8035,99.1,163.1,20.42,412.4,440.3
5,8.25,-9.5525,15.6087114875,93.938,395.5758853,0.21457,23.335,85.6,99.270277435,0.965,128.65,215.2,25.5,411.8,444.5
5,8.75,-15.1343799575,33.71125,139.304908,386.4675,0.25957,23.9775,82.8,99.286,1.0085,201.6,276.4,31.56,413.8,449.2
5,9.25,-15.3171803875,40.723769335,183.035,381.219252775,0.2767125,24.69,79.8,99.299998595,1.159,260.875,358.3,38.63,417.9,453
5,9.75,-17.3092539525,45.185,209.28,376.16,0.29269,25.26,76.66,99.29364676,1.262,296.2,388.2,42.41,423.8,457.6
5,10.25,-19.56575,57.235223605,243.72,373.2,0.3134375,25.66,74.12,99.28177753,1.3345,342.6,443.8,48.09,428.2,461.2
5,10.75,-20.4425,53.54748806,255.1525,369.98,0.33192,26.3,71.97,99.261,1.35375,368.9,464,49.39,432.5,463.8
5,11.25,-18.36287803,43.082,230.24,369.38,0.328862786,26.535,70.66,99.2291482375,1.398,303.4,419,45.75,435,464.4
5,11.75,-18.93725,38.0482093975,250.013988475,368.735,0.32728,26.6925,68.54,99.17778126,1.417,356.925,466.9,52.08,436.1,465.4
5,12.25,-17.9355,29.326,254.14,367,0.31198879,26.73,67.0475,99.123,1.438,316.85,421.6,47.36,436.6,464.8
5,12.75,-18.97675,28.05139825,242.915,366.92,0.3011375,26.465,66.1675,99.069616215,1.4185,275.95,368.825,43.6025,436.175,464.025
5,13.25,-17.43,18.347369835,198.9125,365.62,0.30967475575,26.455,65.005,99.014,1.39675,247,320.5,39.43,435.4,461.1
5,13.75,-17.0045,10.60046868,181.73400765,365.3375,0.30213,25.9075,64.46,98.949,1.371,193.7,275.325,31.68,433.4,458.05
5,14.25,-15.52864031,6.4365,170.01,364.405,0.2777293495,25.1575,64.22,98.88963472,1.379,151.025,228.8,27.2725,430.45,454.975
5,14.75,-14.000681245,1.16632,135.405,364.415,0.2718014265,25.005,64.97,98.8555,1.28675,114.85,182.675,21.78,428.7,451.7
5,15.25,-12.435,-3.7224,93.917,363.57208935,0.2490425,24.7575,66.8375,98.826,1.242,65.0625,131.6,16.8,426.7,450.3
5,15.75,-8.773375,-5.38103096075,51.6025,362.825,0.219166327,24.6275,68.0775,98.81997024,1.2425,53.945,114.9,13,423.2,449.3
5,16.25,-5.86755,-4.709725,35.82875,363.138702225,0.191465,24.455,71.0375,98.806,1.101,33.91,80.395,10.2925,420.6,447.825
5,16.75,-4.275134481,-11.81794618,18.966,362.845,0.15141724225,24.3675,74.1125,98.811,0.9945,7.901,52.8,7.09225,417.425,445.5
5,17.25,-1.675142054,-9.919617747,6.895675,363.93,0.1218,24.04,76.72,98.822387755,0.98,-9.4025,27.7175,4.03675,414.525,443.525
5,17.75,-0.2902725,-8.46605,0.0762015,365.595,0.099069132,23.94,80.25,98.845,1.01825,-27.735,6.3735,1.53625,411.35,441.725
5,18.25,-0.024626011,-10.009587415,-2.33245,367.76,0.087753,23.7125,81.5,98.8835,1.02525,-36.7675,0,0.8445,410.8,440.45
5,18.75,0.0455764,-7.8689,-1.7573,370.09,0.0892965485,23.48,82.875,98.9284632775,0.9745,-35.9375,0,0,411.075,439.5
5,19.25,0.048991,-10.178841255,-1.95395,371.2,0.080366406,23.36,83.9,98.963884665,1.0305,-35.7,0,0,409.625,438.7
5,19.75,0.2886425,-8.259080468,-2.0462,373.245,0.0835225,23.29,84.375,99.007,1.0365,-35.0775,0,0,410.025,438
5,20.25,0.0339915,-6.9129,-2.219847236,372.94085,0.083047,23.29,85.5,99.0459699725,1.083,-35.265,0,0,409.625,437.3
5,20.75,0.11205925,-7.046295815,-2.237274137,374.03785485,0.084924,23.2375,86,99.08661317,1.023,-34.3,0,0,409.9,436.7
5,21.25,0.113925,-7.075425,-1.873175,376.2929257,0.0768855,23.215,86.95,99.125,0.998,-34.07,0,0,410.45,436.5
5,21.75,-0.08028,-6.9603,-3.3040959685,381.135,0.0782435,23.18,87.45,99.1443592,0.9945,-33.28,0,0,410.85,436.25
5,22.25,0.29264,-9.13,-3.21355153325,380.6694393,0.07768013,23.08,87.65,99.166,0.938,-32.43,0,0,409.9,435.9
5,22.75,-0.51356549675,-5.4505840835,-2.79885,379.365,0.073884672,23.05,87.9,99.16875,0.94,-32.66,0,0,410.75,435.75
5,23.25,0.0102492725,-6.63595,-2.63705,380.99,0.072251902,22.91,87.8,99.16394928,0.89025,-33.5075,0,0,410.1,435.25
5,23.75,-0.0595975,-4.5091,-3.2549,381.0025,0.059151,22.8275,88.1,99.1575,0.921,-33.075,0,0,410.45,434.9
6,0.25,-0.21305976325,-7.44175,-2.20825,371.735,0.071846,22.8675,82.525,99.22020309,0.973,-37.8075,0,0,398.45,434.1
6,0.75,0.124095,-8.251773728,-2.666825,374.05025815,0.07300225325,22.71,83.4,99.193170985,0.97125,-37.9875,0,0,398.15,433.5
6,1.25,0.248277859,-6.83318709025,-3.0852,373.66,0.072127159,22.61,84.65,99.168785505,0.98925,-37.955,0,0,397.1,433.15
6,1.75,0.05745875,-6.4650860705,-2.4959,375.73,0.0669912405,22.565,84.5,99.154,0.956,-37.8,0,0,397.1,432.8
6,2.25,0.525656793,-6.815483468,-2.2075,375.97,0.06636460625,22.51,84.45,99.13081351,0.9245,-37.4475,0,0,397.45,432.55
6,2.75,0.654168034,-7.4045,-2.317512259,377.0666689,0.06789575,22.405,85.725,99.1065,0.943,-37.7,0,0,396.65,432
6,3.25,0.312020379,-5.82031606,-2.22266211425,380.52857495,0.06835586925,22.3975,85.7,99.099,0.956,-37.675,0,0,397,431.7
6,3.75,0.34841875525,-5.3310084675,-0.74967465125,381.94,0.0626588215,22.3225,86.8,99.103191605,0.882,-37.1925,0,0,397.15,431.1
6,4.25,-0.0576184235,-5.537,-2.7816,383.6062755,0.0616883155,22.24,87.6,99.10775,0.84725,-37.95,0,0,396.9,430.6
6,4.75,-0.02611675,-6.14412020375,-3.172384174,383.815,0.06892437325,22.18,87.925,99.12419788,0.8815,-37.3,0,0,396.45,430.55
6,5.25,0.083876664,-6.1948,-2.7253,384.0325,0.063321792,22.12,88.325,99.154,0.87475,-37.04,0,0.3125,396.95,430.3
6,5.75,0.1305775,-6.2475,-2.21629090875,385.3288794,0.0651385,22.11,88.8,99.175,0.874,-36.4325,0,0.7645,398.15,430.05
6,6.25,0.8416844765,-6.7489,-1.6704,387.0688936,0.0654105,22.135,88.625,99.202091595,0.8675,-23.105,13.29,2.873,400.45,430.25
6,6.75,1.593085112,-5.92835,0.2085525,390.9425,0.09039,22.265,88.1,99.23018371,0.81825,9.18,52.825,7.915,396.8,432.1
6,7.25,1.5264654285,-2.6155840545,21.21975,393.06,0.14417,22.495,86.3,99.25855919,0.74975,53.5425,107.95,14.51,394.9,435.375
6,7.75,-1.029067002,6.3031382315,52.092,391.7875,0.179145,22.85,84.55,99.285,0.755,99.5,154.15,19.855,396.8,438.9
6,8.25,-5.5814,18.2675,99.5000942725,388.3,0.2208961575,23.28,81.75,99.3076438675,0.9375,143.65,225.35,27.925,400.55,443.9
6,8.75,-9.79006694875,27.917506145,136.55,383.99,0.25003,24.02,79.1375,99.322,1.11925,225.2,319.5,36.705,404.45,449.15
6,9.25,-11.9695,43.60675,195.527894,380.04,0.2952538365,24.63,76.225,99.336,1.189,300.25,399.2,44.3975,409.25,454.2
6,9.75,-16.08554752,44.151,222.37,374.8475,0.3069125,25.42,73.2975,99.338,1.2875,359.8,460.2,51.21,413.6,459.1
6,10.25,-17.2505,46.40470232,237.82,371.435,0.310405,25.84,70.45,99.33175,1.3655,395.925,513.5,55.52,420,464.3
6,10.75,-17.4685,41.09051858,234.17,368.58,0.3285875,26.43,68.11,99.309,1.389,375.6,451.8,52.39,425,465.6
6,11.25,-17.247,42.7793573625,277.6944794,366.42,0.32826,26.8675,66.435,99.273,1.4535,413.8,511.825,56.3575,429.225,469.225
6,11.75,-16.675,32.1765,270.714101,364.75,0.3249486575,26.93,64.7525,99.2320669125,1.5215,401.275,488.8,55.6475,430.6,469.875
6,12.25,-17.78080007,31.3190356675,285.2673394,363.94,0.3451125,26.9525,63.045,99.180161915,1.547,392.85,492.075,57.26,431.375,471.2
6,12.75,-15.93480394,27.31702123,271.87,364.7,0.33967094,27.2725,61.7525,99.134,1.56425,377.125,477.525,54.0925,431.675,470.075
6,13.25,-16.0415,29.06807123,246.015,363.125,0.342865,27.08,60.2825,99.088,1.57825,334.675,425.95,48.21,431.125,468.8
6,13.75,-14.951,23.641,237.55,362.935,0.319765,26.9325,59.42,99.02575,1.526,300.9,384.35,44.905,430.8,466.275
6,14.25,-13.8375,8.64965,234.15,363.07,0.3076725,26.1,58.62,98.97,1.553,239.775,329.075,38.8175,428.975,462.25
6,14.75,-12.202,3.23525,195.04,361.19,0.32050080475,25.5475,58.99,98.93567822,1.436,169.8,257.1,28.345,428.1,456.1
6,15.25,-10.821,-0.8250410925,124.1825,361.1225,0.27944,25.19,59.965,98.9225,1.4,116.975,192.4,21.23,425.05,452.95
6,15.75,-7.637126462,-7.251930584,80.4192655425,360.8,0.2352675,24.9475,60.305,98.90359096,1.287,76.0725,138.05,17.075,421.5,450.35
6,16.25,-5.407,-9.7294,50.9137567375,359.285,0.20543,24.63,62.1,98.8969262,1.28575,45.955,96.65,12.46,418.45,448.4
6,16.75,-3.0057,-11.21575,28.4810352625,359.0575,0.16797,24.66,63.11,98.907599555,1.0965,14.6675,65.0125,8.6275,413.775,446.275
6,17.25,-1.3916,-9.8699821045,11.331,360.9075,0.131630376,24.28,65.5925,98.92407658,1.062,-11.4175,32.0675,5.07925,410.775,444.5
6,17.75,-0.0969375,-8.205625,1.176075,360.91,0.1040775,24.11,69.235,98.93825,1.0795,-31.6225,8.5425,2.02175,407.45,442.05
6,18.25,-0.41320830875,-7.27435,-0.5120952655,361.845,0.094003,23.92,70.97,98.967300315,1.109,-41.0275,0,0.88025,405.1,440.575
6,18.75,-0.053322,-9.264419433,-2.0379,361.4225,0.09288747075,23.57,72.7875,99.015124795,1.083,-40.335,0,0,404.675,439.575
6,19.25,-0.31169168075,-8.40205,-1.7047,362.83427705,0.091906714,23.49,74.5425,99.0498744,1.09475,-39.8375,0,0,402.875,438.45
6,19.75,0.0100545475,-10.1975,-0.9118144375,365.135,0.0826589615,23.36,77.12,99.087279055,1.045,-39.4525,0,0,402.45,438.2
6,20.25,0.01714925,-8.18358312,-0.7751382855,367,0.086660125,23.3975,78.13,99.12399198,1.0535,-39.3425,0,0,401.475,437.25
6,20.75,-0.3426164605,-8.00235,-2.6887,368.3275,0.083537,23.215,79.1,99.157,1.038,-39.03,0,0,401.25,437.15
6,21.25,-0.3708975,-8.076725,-2.360672461,369.295,0.074806905,23.13,78.25,99.1945,1.006,-38.2775,0,0,400.15,436.3
6,21.75,-0.06109075,-8.9676,-3.04824505875,370.52,0.074356,23.2275,79.5325,99.214,1.02,-38.64,0,0,399.775,436.075
6,22.25,-0.048866369,-6.5283,-2.26482606275,370.58,0.076025,23.07,80.9,99.22125,1.01325,-38.64,0,0,399.575,435.9
6,22.75,-0.091673,-7.4327,-2.0778,370.5325,0.074399,23.0475,80.25,99.231,0.9615,-38.54,0,0,399.575,435.375
6,23.25,-0.145824317,-6.017687251,-3.0236,370.53,0.07534025,22.945,81.1,99.2315,0.98675,-38.0725,0,0,399.65,435.075
6,23.75,0.05637975,-7.1892,-2.05365686225,371.4075,0.07361075,22.8725,82.2,99.23,0.96675,-38.07,0,0,399.45,434.375
7,0.25,0.06110623,-8.97947477625,-1.641925,379.575,0.07178325,22.875,78.005,99.244,1.171,-40.1,0,0,393.3,431.9
7,0.75,0.1960325,-6.564037793,-1.59003688325,379.39350705,0.0676700165,22.755,79.18,99.231,1.1615,-39.82,0,0,392.3,431.275
7,1.25,0.0219280545,-7.91915,-2.109086122,380.950832975,0.0656730555,22.655,80.1,99.213,1.14225,-41.0575,0,0,391.275,430.7
7,1.75,-0.030969,-8.12978613,-2.099732829,379.66,0.077762,22.645,79.84,99.194,1.16175,-40.765,0,0,390.575,430.3
7,2.25,0.147358831,-7.1388,-1.85275,379.5852152,0.067127082,22.565,81,99.172,1.111,-40.4975,0,0,389.65,430
7,2.75,-0.0099865,-8.3264,-1.73945,382.5375,0.061561804,22.475,81.925,99.162,1.1265,-40.175,0,0,389.35,429.775
7,3.25,0.08405975,-7.9377427295,-1.468525,384.31,0.05804625,22.385,83.5,99.1539075,1.1455,-40.475,0,0,389.625,429.575
7,3.75,0.2796725,-8.2362,-1.524972909,382.2075,0.06424825,22.315,83.95,99.15476961,1.0965,-40.0125,0,0,389.125,428.9
7,4.25,0.1643425,-8.3662,-1.4642,384.52,0.065279,22.265,83.9,99.1702305025,1.1,-39.32,0,0,388.875,428.5
7,4.75,0.080912,-8.5855544705,-1.0771,388.54,0.065625,22.165,85,99.1841802375,1.0545,-39.6875,0,0,388.725,428.275
7,5.25,0.085055,-8.24543924025,-1.14991326675,389.9375,0.064584,22.13,85.9,99.211,1.0415,-39.79,0,0.582,388.1,427.875
7,5.75,0.33549,-9.469625,-2.0639962545,389.78,0.0705044,22.095,86.2,99.228203125,1.05875,-38.5525,0,0.7935,388.6,427.6
7,6.25,0.629755,-9.382378793,-0.6812982305,391.11,0.067366534,22.02,86.1,99.234,1.11,-30.4625,8.955,2.21625,388.1,427.7
7,6.75,1.027929956,-8.997755217,0.6762,392.65,0.081802318,22.115,85.1,99.248,1.008,-2.69775,44.54,6.735,388.45,429.4
7,7.25,1.6462,-4.616730023,11.2778127275,395.211535925,0.12288992925,22.49,84,99.2625,0.815,41.475,96.825,13.7275,389.1,433
7,7.75,0.51066436375,-0.893565,33.66203807,400.63935115,0.15588,22.995,82.65,99.294,0.9075,94.325,168.95,22,391.6,437.625
7,8.25,-3.022861719,4.546874509,70.95,399.125,0.20739190825,23.58,80.3,99.31134818,1.054,155.325,250.4,31.255,395.025,442.8
7,8.75,-8.247185657,17.773916865,103.504226215,390.85,0.2379302525,24.3725,77.3725,99.3139467375,1.1565,225.55,336,39.1725,398.775,448.55
7,9.25,-11.002572215,28.833,138.272569925,386.08,0.266817489,25.085,73.6775,99.3259016,1.30675,291.85,412.375,48.5875,402.8,452.9
7,9.75,-14.023,32.983694335,167.11,382.38,0.27813635125,25.72,70.815,99.33525,1.4325,375.225,499.25,58.67,408.175,459.45
7,10.25,-15.66075,33.38996617,209.838616,379.521486475,0.2704349215,26.4825,67.7925,99.33300161,1.43425,440.2,562.925,65.6075,413.125,464.175
7,10.75,-17.61049173,39.56377309,238.94032975,377.7273304,0.278701767,26.7825,65.565,99.32810728,1.46625,449.2,566.525,63.34,419.325,467.4
7,11.25,-16.275,27.706,229.24,376.7425,0.27264210025,27.29,62.92,99.312454015,1.4535,450.45,573.7,65.57,423.6,470
7,11.75,-16.5815,31.4606376875,252.933566525,375.21113655,0.3159289095,27.735,61.735,99.275396475,1.5595,435.675,548.175,65.19,427.1,472
7,12.25,-15.422,31.946,245.01,374.25,0.317549675,27.8,59.7975,99.23006653,1.581,435.7,554.025,64.1725,428.725,472.375
7,12.75,-15.321,31.994,274.153781575,372.964325475,0.348695,28.11,58.2325,99.1901667175,1.5695,399.3,531.25,60.185,429.8,471.875
7,13.25,-14.4816484575,28.77916735,265.7773108,372.838307,0.33317612975,27.93,57.325,99.13084255,1.56825,399.6,516.7,55.52,428.8,471.1
7,13.75,-14.60593642,27.1277210425,246.45,370.872680475,0.34878,27.945,56.1325,99.0788562025,1.529,338.275,441,49.87,428.1,469.3
7,14.25,-12.817,13.460648815,219.554996025,370.03,0.330801972,27.0725,55.82,99.02881923,1.5655,271.3,354.6,40.31,425.5,462.1
7,14.75,-11.857,13.074,195.1446621,368.315,0.29296,26.43,55.725,98.9866427225,1.47,212.6,299.2,34.21,423.7,459.2
7,15.25,-10.478,1.149425,154.93787665,367.245,0.281430576,26,55.105,98.9605,1.438,165.9,250.2,28.67,420.7,455.7
7,15.75,-9.2156615865,-2.7082159,135.3430999,365.6,0.28074647,25.85,56.1275,98.940351885,1.274,101.425,167,20.15,419.2,451.9
7,16.25,-7.12475,-8.50929756275,81.024,365.532257325,0.258554421,25.36,56.16,98.94,1.30125,63.51,126.5,14.03,414.8,448.9
7,16.75,-4.00918570825,-10.65025,41.473,364.8925,0.20055,25.14,58.69,98.94585647,1.181,29.6175,77.42,10.15,410.9,446.6
7,17.25,-2.5009,-9.96905218325,13.70155771,364.78981615,0.15821,25.03,61.02,98.97449196,1.202,-13.33,40.38,5.805,407.2,444.3
7,17.75,-1.48819914075,-10.334,4.280186479,365.965,0.114011763,24.4,63.4725,99.00023812,1.247,-31.945,11.58,2.319,404.8,440.8
7,18.25,-1.3354,-8.130018473,0.129888911,366.975,0.10640742525,24.14,65.8375,99.02,1.2145,-43.3725,0,0.802,403.7,438.8
7,18.75,-0.627128408,-11.8148788375,-0.10863425,367.815,0.10159413925,24.02,67.57,99.03,1.14275,-44.08,0,0,401.5,437.5
7,19.25,-0.7944312315,-9.0168818565,-0.0387890085,368.79,0.09900369325,23.83,69.07,99.049,1.147,-43.13,0,0,400,436.6
7,19.75,-1.039946944,-8.9254,-0.671213957,369.7,0.09626077725,23.55,70.6675,99.07445236,1.209,-42.275,0,0,398.6,436
7,20.25,-0.51314740975,-8.355381661,-1.478589169,371.4975,0.09512489875,23.54,71.07,99.11625,1.2245,-42.3175,0,0,397,435.7
7,20.75,-0.488975,-9.7583405975,-0.729395,372.68,0.084439787,23.38,72.0425,99.144,1.181,-41.9925,0,0,396.4,434.9
7,21.25,-0.2171214545,-9.20151746775,-0.94844,372.62,0.090876485,23.4175,73.335,99.17573594,1.198,-42.17,0,0,395.275,434.35
7,21.75,-0.145760935,-8.8116,-1.1834,373.61,0.077626122,23.275,74.53,99.202,1.2005,-41.685,0,0,394.575,433.7
7,22.25,-0.00620073925,-10.3405,-1.18905318775,374.3540547,0.08296625,23.1075,74.45,99.220395195,1.1815,-41.315,0,0,394.875,433.25
7,22.75,0.067098,-9.612909822,-1.0703475,375.67,0.080397,23.035,75.46,99.22891493,1.189,-41.76,0,0,393.7,432.5
7,23.25,-0.000550699,-9.687,-1.1742,375.9625,0.07522871275,22.9375,76.24,99.238194665,1.211,-41.26,0,0,393.2,432.4
7,23.75,0.02883125,-9.85063445625,-1.4238,379.324424975,0.070208,22.9125,76.8625,99.244297175,1.196,-40.685,0,0,393.2,432.2
8,0.25,-0.068898,-8.64975,-1.05985,375.515,0.074307,23.39,71.0175,99.119,1.152,-43.1325,0,0,392.8,434.1
8,0.75,-0.013814,-8.5658,-1.6763,375.88,0.057741811,23.41,71.515,99.1155,1.177,-43.3725,0,0,392,433.7
8,1.25,-0.038025,-8.7942,-1.2255,376,0.062983,23.29,71.85,99.1095,1.12,-42.72,0,0,391.9,433.1
8,1.75,0.040583,-9.286608402,-1.419290199,377.34,0.066676045,23.19,72.6075,99.0935,1.123,-42.3775,0,0,390.9,432.8
8,2.25,0.1585288125,-9.3727,-0.41847,378.14,0.06995,23.29,73.7925,99.08684396,1.19375,-43.03,0,0,390.1,432.8
8,2.75,0.007326625,-10.1118073025,-0.965091602,377.9425,0.07399525,23.24,75.415,99.07253231,1.1775,-42.37,0,0,389.4,432.6
8,3.25,0.1638,-12.312,-0.89382,380.22,0.073982,23.08,76.19,99.076,1.0975,-42.32,0,0,389,431.7
8,3.75,0.25197,-9.9633,-1.1244,381.34,0.07594,22.97,76.82,99.079,1.127,-42.4425,0,0,388.2,431
8,4.25,0.50982,-11.00349757,-1.3971,382.24,0.071637,22.82,77.3175,99.09037793,1.226,-42.29,0,0,387.025,430.4
8,4.75,0.351589123,-10.735,-1.2944,383.45,0.067503,22.82,78.57,99.09235051,1.18775,-41.8225,0,0,386.5,430.1
8,5.25,0.30743,-11.4502890375,-1.215,385.03,0.06875175,22.63,79.36,99.08625,1.238,-41.58,0,0.52275,387.1,429.775
8,5.75,0.161052404,-11.19845595,-1.97218923325,386.1325,0.0687205,22.545,79.7775,99.098746835,1.185,-41.205,0,1.22825,387.275,429.5
8,6.25,0.6692725,-10.869,-1.075954136,384.945,0.071174,22.565,80.325,99.11630607,1.17575,-32.095,13.22,3.4555,387.1,429.6
8,6.75,0.80245,-9.55505,0.60156,390.04,0.0875390745,22.565,81.05,99.1365,1.12725,-6.87,69.215,12.5575,386.7,431.775
8,7.25,0.500515,-5.365925,9.1868,393.2933469,0.12566,23.065,80.45,99.1518565,0.9255,51.755,142.5,21.59,388.6,436.1
8,7.75,-0.4242175,-1.7748,37.6165,397.3109415,0.154085,23.865,78.185,99.188726,0.968,117.9,230.075,32.1475,391.7,442.6
8,8.25,-5.165975,12.98815992,86.7345,395.68,0.2000975,24.705,75.6125,99.21575,1.099,210.25,356.65,45.3475,395.6,448.9
8,8.75,-9.736027118,17.3389097975,135.3375,391.455,0.2375625,25.5725,72.49,99.22886242,1.326,290.725,441.275,54.415,399.975,455.5
8,9.25,-13.0235,41.1815,163.33,384.8925,0.2745975,26.305,69.33,99.24225,1.3735,373.475,533.175,63.26,404.975,461.75
8,9.75,-15.34723508,47.432,229.2775,380.55,0.28616,27.145,66.015,99.2435,1.472,452.5,620.2,70.96,410.975,467.25
8,10.25,-16.25775,57.854,276.65,376.7475,0.28883,27.55,62.6225,99.231,1.552,515.2,669.95,75.58,415.85,472.2
8,10.75,-17.13280816,55.401108405,287.38,374.775,0.34158600625,28.3025,60.24,99.22875,1.5815,555.35,706.5,81.35,421.1,476
8,11.25,-17.2045,38.54775,268.6125,373.5275,0.33055494325,28.795,57.3375,99.216,1.5895,550.65,690.825,82.225,426.15,478.9
8,11.75,-17.53073634,48.55025,286.46,371.5,0.3382625,29.07,55.72,99.2033769625,1.59775,545.975,680.175,81.075,429.975,481.1
8,12.25,-16.61375,50.98272289,281.81359495,370.92,0.37416,29.31,53.8475,99.167663905,1.6,515.2,637,75.73,433.3,481.2
8,12.75,-15.725,42.602,296.495,369.5325,0.35476,29.555,53.34,99.115387345,1.595,513.2,652.9,75.45,434,482.7
8,13.25,-15.43054161,37.45078684,317.4025,368.6525,0.3602428055,29.74,52.1575,99.056444245,1.6255,484.9,619.7,71.79,433.525,482.65
8,13.75,-14.8955,30.948455735,308.6781713,366.9875,0.34353110275,29.94,50.51,99.01338409,1.596,469.3,584.85,66.535,431.35,483.225
8,14.25,-14.58011348,19.13775,279.112381075,365.1125,0.35351882125,29.6725,49.93,98.9662,1.5685,395.3,498.9,56.39,430.3,481.5
8,14.75,-12.6822755175,15.179271925,252.5725,364.23,0.32811603925,29.52,48.92,98.9305,1.555,330.175,424.6,45.82,429.1,478
8,15.25,-10.90075,4.209300451,208.5956147,362.935,0.3095717795,28.83,48.85,98.899910375,1.553,243.2,314.1,36.31,426.3,473.2
8,15.75,-9.147,-1.79205,147.74295615,362.09,0.3042282395,28.37,49.1775,98.882288885,1.5055,177.15,255.5,27.71,422.9,467.5
8,16.25,-7.1477,-11.3299168175,97.767,362.4375,0.260367444,27.75,49.425,98.86941218,1.489,101.9,162.2,17.88,420.2,463
8,16.75,-4.3494,-14.87175,47.883,362.58,0.2127375,26.79,50.8525,98.889,1.367,35.22,87.3,10.5,417.1,455.8
8,17.25,-2.30055,-13.3708855425,18.7455,362.529849,0.1667775,25.9075,53.61,98.8918830175,1.3045,-0.9455,46.18,6.282,412.8,450.7
8,17.75,-0.90823,-11.087386725,7.4102,363.315,0.12466689625,25.4375,55.78,98.9,1.2195,-29.365,13.51,2.706,410.3,446.5
8,18.25,-0.68181,-10.6951602325,4.1098,364.04,0.10434,25.18,57.295,98.903296415,1.25675,-46.57,0,0.968,408.05,444.05
8,18.75,-0.9688475,-10.149770715,-0.19391157375,365.230686525,0.113845,25.03,59.65,98.915,1.41225,-46.975,0,0,406.2,442.25
8,19.25,-1.14305,-9.82279896525,0.2272325,366.29,0.104158037,24.75,60.9525,98.93256793,1.37,-46.29,0,0,404.05,440.65
8,19.75,-0.9497375,-11.2345,-1.067457969,368.5325,0.0980032375,24.79,60.9675,98.946282685,1.359,-45.8925,0,0,402.9,440
8,20.25,-1.031971753,-10.7715,0.1984027465,370.0475,0.107045,24.56,63.125,98.982,1.27,-44.9375,0,0,401.85,439.35
8,20.75,-0.75689,-10.216,-1.166075,371.1575,0.097527496,24.3025,64.3475,99.0075,1.232,-44.4,0,0,400.7,438.55
8,21.25,-0.450711832,-11.432977895,-1.33955,370.32,0.0933335,24.3425,65.01,99.033841335,1.2555,-44.675,0,0,399.2,438.15
8,21.75,-0.348353003,-10.423,-3.456815385,371.225,0.0909805,24.1025,67.205,99.0715,1.256,-44.785,0,0,397.2,437.65
8,22.25,-0.074491999,-11.899990245,-1.53975,372.8,0.084173,23.985,67.16,99.093790945,1.2595,-44.37,0,0,396,437.1
8,22.75,-0.105214607,-10.514699055,-2.3979,371.395,0.0827565,23.82,68.16,99.0983532325,1.2705,-44.06,0,0,395.55,436.45
8,23.25,-0.151685,-9.019651239,-3.26675,372.47,0.0786705,23.6225,69.345,99.119330155,1.1885,-43.69,0,0,394.9,435.4
