DOY2,HR2,CO2_1_1_1,H2O_1_1_1,FC_1_1_1,G_1_1_1,G_1_1_2,H_1_1_1,LE_1_1_1,SH_1_1_1,WS_1_1_1,USTAR_1_1_1,TAU_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,PA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_1_1_1,T_SONIC_1_1_1,TS_1_1_1,TS_1_2_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,NETRAD_1_1_1,PPFD_IN_1_1_1,PPFD_IN_1_2_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NEE_1_1_1
2,17.25,413.269,5.9202,-1.668207,-12.2,-8.45,-21.2939505,14.331,-10.6977,1.833528,0.31378,-0.551969,0.669089,0.51006,0.45121,99.1825,42.71,10.4825,3.7207,11.67125,12.18,11.56,12.33,11.92,11.9,6.8655,87.6,38.435,48.56,4.742,313.4,366.85,-1.668207
2,17.75,413.443,6.2292,-0.35552,-14.21,-12.91,-31.1396235,5.1466,-17.6689,1.9863,0.190843,-0.39827,0.458064,0.405777,0.281962,99.1631,45.16,10.21,3.6289,11.74,11.97,11.64,12.27,11.85,11.92,-46.61,16.51,16.405,15.33,2.157,311.95,362.4,-0.35552
2,18.25,413.58275,5.900475,0.29608,-17.8,-17.58,-33.5202,3.802259,-20.0103,2.0637,0.159089,-0.30340575,0.4549075,0.35929375,0.241558,99.16365,45.52,9.67,2.941225,11.01625,11.99,11.68,12.12,11.87,11.94,-87.45,0,1.017,1.312,1.12375,312.8,358.65,0.29608
2,18.75,414.71075,5.8621,0.45389925,-20.24,-21.87,-40.031425,3.79018,-20.7951,2.24275,0.175845,-0.33828,0.44973625,0.3594775,0.282255,99.211175,46.45,9.23,2.83265,10.6225,11.67,11.74,11.81,11.8,11.96,-90.65,0,1.017,1.312,0.96,308.65,356.7,0.45389925
2,19.25,415.2205,5.805525,0.71412,-21.55,-25.19,-42.68421,2.03888775,-18.672225,2.354791,0.215165,-0.43208875,0.5309825,0.430385,0.327111,99.2191,48.3,8.72,2.48965,10.376,11.28,11.75,11.69,11.79,11.98,-87.825,0,1.017,1.312,0.976,311.9,355.85,0.71412
2,19.75,415.979,5.7775,0.8914175,-23.3,-26.21,-43.969012,2.5306475,-16.25175,2.416931,0.2415275,-0.477431,0.547035,0.460811,0.351244,99.24825,47.85,8.48,2.4202,9.8545,11.05,11.81,11.62,11.6,12,-86.35,0,1.017,1.312,0.8975,314.1,354.95,0.8914175
2,20.25,416.3705,5.72465,1.0093,-24.48,-28.31,-42.68495,0.625665,-15.64535,2.5087385,0.260412,-0.400115,0.5831475,0.457425,0.371045,99.2719,49.89,8.06,2.2834,9.6785,10.72,11.85,11.61,11.53,12.03,-86.4,0,1.017,1.312,0.88025,308.35,353.5,1.0093
2,20.75,416.2035,5.7466,1.007421,-24.8,-30.54,-44.4507115,-1.5576505,-15.2743,2.4408665,0.253573,-0.47103,0.60379,0.495325,0.37517,99.3066,49.77,7.806,2.2686,9.4385,10.52,11.82,11.47,11.52,12.06,-83.3,0,1.017,1.312,0.9615,301.8,351.2,1.007421
2,21.25,416.3635,5.59875,1.036978,-24.25,-31.89,-46.176592,-2.940099,-15.5331,2.4076375,0.2811885,-0.545105,0.56763,0.494975,0.387355,99.33505,52.76,7.308,2.0265,8.4755,10.4,11.76,11.23,11.52,12.08,-86.75,0,1.017,1.312,1.01375,299.95,349.25,1.036978
2,21.75,416.922,5.62805,1.194675,-25.49,-31.49,-41.558591,-3.03718175,-13.27125,2.34505,0.256485,-0.5273005,0.579825,0.504831,0.355616,99.35365,52.58,7.207,1.97175,8.2755,10.24,11.75,11.01,11.51,12.1,-88.45,0,1.017,1.312,0.89675,300.8,348.15,1.194675
2,22.25,417.94,5.6873,1.3426,-26.7,-33.59,-47.54785,-2.47245,-12.1871,2.4398,0.280243,-0.49842,0.615755,0.5291725,0.40161,99.34615,54.86,7.178,1.89995,8.0895,10.15,11.7,10.78,11.37,12.12,-87.1,0,1.017,1.312,0.8785,304.6,347.6,1.3426
2,22.75,418.165,5.7676,1.47614425,-27.06,-35.77,-46.583499,-4.209725,-13.1062,2.4454,0.265016,-0.505203,0.5995025,0.546261,0.411707,99.34275,55.235,7.117,1.808,7.683,10.13,11.67,10.57,11.21,12.14,-84.475,0,1.017,1.312,0.88,303.05,346.75,1.47614425
2,23.25,417.8655,5.8299,1.384875,-27.26,-36.55,-47.0596,-3.145725,-11.0229,2.438726,0.291677,-0.471151,0.6637125,0.5772425,0.4111775,99.3231,55.9925,7.05375,1.59185,7.774,10.12,11.61,10.34,11.05,12.14,-85.75,0,1.017,1.312,0.955,301.95,345.75,1.384875
2,23.75,417.8065,5.9414,1.326275,-27.1,-35.78,-41.0747895,-4.9883,-9.58135,2.5607455,0.259693,-0.48423,0.601195,0.518365,0.3696025,99.36075,55.99,7.0405,1.39705,7.548,9.95,11.56,10.25,10.9,12.15,-85.075,0,1.017,1.312,0.8845,300.9,344.85,1.326275
3,0.25,419.929,8.46715,2.414957,-25.85,-35.81,-51.418325,-4.272,-10.816425,2.534675,0.267575,-0.4786245,0.60094625,0.4967325,0.37228,99.07565,61.07,11.98,2.391975,13.89375,13.11,14.3,13.94,14.26,15.29,-84.2,0,0.2495,0.109,1.171,298.65,368.3,2.414957
3,0.75,420.399,8.465225,1.8949,-26.13,-36.32,-51.733825,-5.649,-10.9836,2.4733325,0.237518,-0.533695,0.59705,0.5237525,0.40369,99.075925,62.33,11.91,2.118475,13.788,12.94,14.24,13.82,14.21,15.26,-83.7,0,0.2495,0.109,1.20375,294.7,367.25,1.8949
3,1.25,419.887,8.30975,2.348525,-26.22,-36.29,-49.4399,-4.6698,-11.69325,2.5062285,0.248855,-0.52524,0.5892205,0.4875035,0.377911,99.070475,62.8,11.53,2.0059,13.26,12.89,14.18,13.71,14.15,15.23,-76.39,0,0.2495,0.109,1.0915,296.2,365.55,2.348525
3,1.75,421.034,8.377,1.99626575,-26.49,-37.01,-49.205102,-5.07475,-11.5406,2.339125,0.255595,-0.45959,0.61378775,0.4926,0.37011,99.051975,64.43,10.85,2.05665,12.563,12.73,14.12,13.61,14.09,15.2,-75.66,0,0.2495,0.109,0.94,297.85,363.6,1.99626575
3,2.25,422.4515,8.3686,2.2198255,-26.49,-38.2,-50.4061,-3.62300675,-12.6846,2.307531,0.221855,-0.4561175,0.5658365,0.4735845,0.3206725,99.00515,66.05,10.19,1.848275,12.2325,12.63,14.06,13.5,13.96,15.17,-76.12,0,0.2495,0.109,0.9885,300,362,2.2198255
3,2.75,422.101,8.2424,1.667311,-26.64,-38.34,-44.3380975,-2.8568,-11.374625,2.2421,0.2010625,-0.4196925,0.5550775,0.48319625,0.3222475,99.003875,66.11,10.06,1.696375,11.3785,12.53,13.99,13.39,13.88,15.15,-78.08,0,0.2495,0.109,1.1155,300.1,360.8,1.667311
3,3.25,423.229,8.079475,1.8623,-27.24,-39.34,-47.79899825,-3.387825,-12.665625,2.231225,0.222788,-0.4081375,0.5516025,0.4714475,0.323785,98.99585,68.54,9.58,1.576025,10.8475,12.44,13.92,13.28,13.83,15.15,-76.92,0,0.2495,0.109,1.142,293.8,359.8,1.8623
3,3.75,423.711,8.092,2.16045,-28.04,-40.17,-46.6696,-2.4509,-11.69195,2.2366095,0.2183025,-0.42213575,0.52371,0.4649475,0.3201525,98.9867,70.55,9.61,1.5065,10.596,12.34,13.86,13.16,13.78,15.15,-76.6,0,0.2495,0.109,1.0535,293.85,358.45,2.16045
3,4.25,425.111,7.9516,1.8320835,-28.77,-40.25,-42.95571275,-3.1061,-10.56735,2.23513775,0.2061175,-0.35667,0.531654,0.44876625,0.3361525,98.982375,72.07,9.34,1.27055,10.42475,12.26,13.83,13.07,13.73,15.16,-79.28,0,0.2495,0.109,1.095,292.45,357,1.8320835
3,4.75,426.479,7.87065,2.3056,-29.26,-40.8,-44.042,-2.783825,-9.47225,2.1512,0.2249725,-0.29966775,0.54506,0.44114275,0.3291525,99.001525,73.27,9.11,1.27115,10.26875,12.13,13.77,12.93,13.68,15.16,-76.32,0,0.2495,0.109,1.00425,290.7,356.15,2.3056
3,5.25,426.25,7.800325,1.8606,-29.73,-41.11,-41.0325675,-2.87728625,-8.70465,2.06040675,0.20396825,-0.36627,0.51673,0.433885,0.313685,99.00825,73.82,8.96,1.19115,10.23475,11.99,13.73,12.76,13.61,15.16,-75.29,0,0.2495,0.109,1.2565,290.55,354.95,1.8606
3,5.75,426.292,7.762,1.777325,-29.12,-40.71,-40.73073,-2.505971,-7.5027,2.113,0.17926,-0.33732,0.53112,0.42823,0.30096,99.0047,73.33,8.86,1.197,10.116,11.91,13.72,12.71,13.5,15.15,-73.54,0,0.2495,0.023,0.961,294.9,354.5,1.777325
3,6.25,425.951,7.902325,2.190175,-29,-41.87,-33.63295,-3.1014,-6.8654,2.125825,0.1893585,-0.32785575,0.5009745,0.40828,0.27212,99.01615,72.86,9.02,1.158025,10.041,11.88,13.71,12.68,13.38,15.15,-72.92,0,0.2495,0.584,1.096,296.3,354,2.190175
3,6.75,424.967,7.7928,1.9762,-28.92,-39.62,-38.6809785,-3.5985,-6.3816,2.103417,0.198971,-0.35608,0.50005,0.39759,0.292231,99.0531,72.5,8.52,1.2049,9.815,11.75,13.69,12.58,13.26,15.15,-46.39,0,5.804,5.4,2.071,295,356.2,1.9762
3,7.25,425.502,7.80865,2.1269315,-26.73,-36.84,-39.56411475,-2.5065,-5.0816,1.98614075,0.19481225,-0.355745,0.525265,0.43959,0.3105225,99.07205,72.97,8.43,1.172275,9.5405,11.64,13.64,12.51,13.17,15.11,2.91,40.4375,27.19,27.18,3.071,300.25,359.05,2.1269315
3,7.75,425.562,8.008375,1.46470175,-24.39,-30.83,-35.017875,-2.51935,-2.5738,2.06236075,0.223123,-0.370445,0.5667625,0.4847575,0.35051625,99.099675,71.31,9.21,1.228,9.4415,11.68,13.62,12.5,13.13,15.06,37.45,106.8,58.25,53.26,5.774,300.15,361.15,1.46470175
3,8.25,425.93,7.968,-0.42062,-18.47,-22.89,-23.5189405,2.6218,3.0291,1.94374,0.24473,-0.45389,0.615,0.50132,0.411145,99.1405,69.78,9.5,1.3444,9.279,11.77,13.59,12.54,13.01,15.01,71.1,156.95,99.4,96,8.88,299.45,366.7,-0.42062
3,8.75,424.333,7.996675,-2.020556,-12.32,-10.31,-9.966862,8.45745,5.7191,1.910594,0.332805,-0.4971075,0.7214325,0.58033,0.477755,99.134975,61.6025,10.6825,1.78975,9.59025,11.93,13.58,12.66,12.91,14.96,113.25,258.9,139.9,143.625,14.11,302.95,376.2,-2.020556
3,9.25,424.05875,7.718825,-3.4571245,-5.1585,-4.14975,3.772175,14.152,8.58605,1.93589225,0.3676315,-0.64577,0.83799,0.67706175,0.5595575,99.191025,59.66,11.4775,2.2157,10.189,12.4725,13.57,12.825,13.0575,14.905,136.65,291.95,154.475,163.575,14.72,307.05,385.15,-3.4571245
3,9.75,423.3895,7.5524,-6.162123,-2.982,1.104,26.0329,29.444795,9.808525,2.0313,0.42626,-0.785623,0.914314,0.73587,0.603195,99.2167,55.6425,12.215,2.6901,10.868,12.74,13.59,13.06,13.14,14.88,178.525,376.8,181,212.075,19.675,308.65,388,-6.162123
3,10.25,420.008,7.4812,-7.157737,4.0135,10.48,27.107162,35.207882,12.9705,2.274,0.45167,-0.85311,0.99383,0.79452,0.686335,99.2281,52.88,12.97,3.0894,11.649,13.0875,13.415,13.3175,13.01,14.8075,230,469.875,198.425,271.9,24.86,309.85,397.775,-7.157737
3,10.75,416.89625,7.4487,-7.9447475,12.545,22.5,42.8393,47.4381,13.26595,2.2862,0.4716,-0.92079,0.99125,0.88385,0.7323675,99.193,52.0075,13.3825,3.7579,12.494,13.3925,13.49,13.7125,13.3325,14.83,296.375,639.525,367.5,360.9,33.065,311.675,404.3,-7.9447475
3,11.25,414.62725,7.5573,-8.4505,19.4,33.8225,57.46145,63.48906625,13.08735,2.33315,0.478315,-1.02983125,1.0892775,0.9552225,0.754894,99.20175,45.805,13.8675,4.225025,13.407,14.01,13.48,14.0325,13.6375,14.8425,294.3,646.975,377.3,357.4,36.5,316.5,407.675,-8.4505
3,11.75,413.983,7.2134,-9.8692,14.2025,21.06,58.9036,74.569325,11.7104,2.24669325,0.5369405,-1.130612,1.17605,1.07145,0.80558,99.176875,43.33,14.5125,4.96105,13.709,14.61,13.5225,14.2725,13.895,14.87,322.4,705.3,414.3,394.2,39.8525,320.2,412.675,-9.8692
3,12.25,412.5825,7.4377,-9.84105,15.98,23.745,85.1029675,85.012725,10.59135,2.0788,0.517325,-1.2112,1.12735,0.9863085,0.757945,99.1405,40.585,15.1,5.6931,14.423,14.8425,13.555,14.435,13.99,14.84,362.3,761.5,451.3,428.375,42.485,323.15,414.275,-9.84105
3,12.75,411.6365,7.370625,-10.1046,19.4375,29.165,96.1851,98.3833,9.70045,2.09390425,0.523177,-1.0926,1.099675,1.03084425,0.776455,99.095725,38.43,15.7,6.235425,15.12325,15.135,13.6825,14.5925,14.2125,14.8275,337.95,745.85,316.7,414.3,41.7925,324.175,414.575,-10.1046
3,13.25,411.1925,7.28135,-10.8409,18.035,33.625,106.608716,101.992,6.221575,2.082825,0.52475,-1.20362875,1.1199,1.044357,0.811945,99.071,37.095,16.195,6.4076,15.769,15.375,13.82,14.845,14.495,14.84,333.05,705.15,446.075,398.35,37.59,323.025,419.05,-10.8409
3,13.75,411.24575,7.0589,-9.089125,23.9,51.065,88.09146,100.49665575,2.847975,2.2016,0.57721,-1.188,1.219677,1.0947,0.81191,98.9998,37.485,16.545,7.1891,16.274,15.595,13.92,15.06,14.675,14.845,297.55,647.9,455.3,372.5,34.63,322.1,419.25,-9.089125
3,14.25,410.6695,7.29705,-9.583225,17.005,28.99,120.7421835,91.785284,1.431925,2.051875,0.5299375,-1.22973475,1.170675,1.089275,0.778465,98.992125,36.255,16.76,7.249,16.82425,16.07,14.02,15.305,14.805,14.86,308.55,655.2,460.475,371.5,34.28,325.55,419.325,-9.583225
3,14.75,410.302,7.20565,-9.17133425,11.635,19.655,72.01808225,89.32896225,2.912125,2.04275,0.5677175,-1.171357,1.18155,1.043675,0.782455,98.954775,35.275,16.82,7.85315,17.055,16.255,14.12,15.425,14.99,14.88,286.75,594.2,411.9,341.4,28.695,327.375,419.125,-9.17133425
3,15.25,410.17625,7.2009,-7.7893,11.565,16.5475,54.4938,88.16095,1.48765,2.1261,0.5318,-1.1251,1.2105,1.0318,0.763375,98.9314,34.44,17.295,8.0169,17.418,16.26,14.23,15.615,15.215,14.87,233.95,518.35,349.1,288.15,25.82,329.8,418.425,-7.7893
3,15.75,410.294,7.122125,-7.6598,7.7775,10.285,36.2247,76.349007,-2.3547,2.037575,0.5044435,-1.15698175,1.096625,1.0409,0.739454,98.881975,34.875,17.42,7.9298,17.45675,16.24,14.31,15.64,15.32,14.95,189.3,450.4,286.075,255.85,23.55,330.65,417.35,-7.6598
3,16.25,409.51475,7.0728,-6.593875,6.0535,7.603,28.795725,69.4527,-4.094975,2.0831,0.5168,-1.1274,1.0482,0.94798,0.7017,98.8664,34.935,17.4375,8.6054,18.174,16.1,14.435,15.76,15.41,14.985,133.9,326.975,139.375,180.3,17.2475,326.9,415.175,-6.593875
3,16.75,409.15675,7.3657,-6.2491,3.3055,2.7795,22.0891,66.90081775,-6.9601,2.0774,0.490884,-1.07234,1.0518,0.80008,0.671961,98.881,36.0075,17.665,8.3473,18.205,16.08,14.525,15.825,15.455,15,84.65,268.275,118.425,142.225,14.72,329.2,412.6,-6.2491
3,17.25,409.9315,7.542,-4.95875,-3.4925,-3.419,-5.4655,44.2708625,-9.3638,1.8515,0.43792,-0.98718,0.90842,0.7217,0.596135,98.8668,36.93,17.69,8.2723,18.036,16.13,14.62,15.785,15.515,15.055,42.3925,149.2,70.64,86.85,9,329.2,408.8,-4.95875
3,17.75,410.4895,7.933,-3.2362305,-7.557,-8.71,-18.4569785,29.7239635,-13.5618,1.8718,0.35293,-0.87071,0.7637,0.6523,0.488045,98.8615,39.095,17.31,6.5935,18.222,16,14.705,15.825,15.565,15.12,-9.845,79.195,37.6725,42.65,4.859,327.2,404.5,-3.2362305
3,18.25,410.71925,8.0814,-1.99945,-11.4,-12.12,-25.82425925,19.5161,-19.695,1.9708,0.27175,-0.6485,0.60673,0.5269,0.408165,98.8575,41.435,17.02,6.0807,18.193,15.775,14.77,15.765,15.555,15.195,-66.84,8.525,9.6175,7.541,2.176,321.5,396.5,-1.99945
3,18.75,410.32575,8.1963,-0.238365,-15.73,-17.005,-38.602773,13.4264,-21.05615,1.92205,0.2174,-0.52933,0.5575,0.44679,0.326485,98.9066,43.945,16.66,5.7286,18.096,15.635,14.79,15.5,15.365,15.235,-87.925,0,0.193,0.17475,1.3275,319.8,391.6,-0.238365
3,19.25,411.10575,8.2296,0.57877,-19.185,-23.29,-54.78375,8.79315475,-19.0978,2.0967,0.16328,-0.4417,0.506082,0.41511,0.26135,98.8929,44.525,16.245,5.1249,17.589,15.445,14.835,15.24,15.23,15.275,-90.025,0,0.193,0.17475,1.1845,319.6,388.7,0.57877
3,19.75,411.852,8.2145,0.864671,-19.675,-25.39,-52.29297175,3.613722,-18.8233,2.116,0.16889,-0.38603,0.491298,0.39078,0.253593,98.9097,46.23,15.675,4.7732,17.044,15.23,14.86,15.175,15.215,15.32,-86.875,0,0.193,0.17475,1.199,316.7,387,0.864671
3,20.25,412.77325,8.2099,1.08458225,-20.77,-28.2,-52.4261,1.518075,-17.663,2.2564,0.15655,-0.35393,0.47825,0.374,0.259952,98.9324,47.925,15.325,4.4148,16.816,15.01,14.855,15.175,15.165,15.36,-86.9,0,0.193,0.17475,1.117,314.5,386.1,1.08458225
3,20.75,414.0005,8.22075,1.530186,-21.125,-29.585,-51.3492145,-1.1284975,-15.445775,2.294575,0.1787125,-0.45170825,0.495304,0.3938,0.293375,98.9572,49.585,14.83,4.1603,16.41525,14.765,14.82,14.885,15.03,15.385,-85.65,0,0.193,0.17475,1.188,313.1,384,1.530186
3,21.25,414.979,8.40615,2.110668,-22.9,-30.82,-49.11715,-3.4013,-14.2234,2.3239,0.19454,-0.517785,0.511325,0.45605,0.26984,98.96805,52.235,14.455,3.6764,16.057,14.595,14.76,14.75,14.925,15.395,-85.675,0,0.193,0.17475,1.0175,309.9,382.9,2.110668
3,21.75,416.576,8.173725,1.859575,-23.27,-32.26,-50.889346,-5.4075,-15.7744,2.34765,0.171955,-0.515745,0.51523275,0.45032825,0.2766325,99.006475,54.39,14.255,3.315625,15.6505,14.42,14.685,14.585,14.9,15.4,-85.3,0,0.193,0.17475,1.096,305.6,380.6,1.859575
3,22.25,417.144,8.232725,1.75499225,-24.215,-33.24,-50.68701075,-4.0781,-15.22525,2.3191,0.18267,-0.4963225,0.54032,0.42953925,0.318462,99.0308,56.7725,13.805,3.099175,15.44025,14.24,14.61,14.46,14.875,15.395,-87.2,0,0.193,0.17475,1.13725,298,378.025,1.75499225
3,22.75,417.182,8.3369,2.31705,-24.94,-34.34,-47.43935,-4.4701,-12.977175,2.319425,0.21329425,-0.4863275,0.572298,0.4522475,0.32464375,99.0599,57.94,12.97,2.8095,14.73125,14.035,14.53,14.32,14.75,15.395,-85.025,0,0.193,0.17475,1.0745,300.225,375.2,2.31705
3,23.25,418.24775,8.3694,2.00445,-25.715,-34.585,-49.8234055,-6.672475,-13.834,2.3348,0.23116,-0.53318,0.548307,0.46815,0.332399,99.0669,57.6,12.48,2.7898,14.313,13.825,14.505,14.245,14.595,15.41,-83.425,0,0.193,0.17475,1.0635,299.375,372.95,2.00445
3,23.75,419.40375,8.441,2.2157,-26.39,-35.32,-47.9826,-4.264,-14.3193,2.352001,0.2438,-0.466864,0.588156,0.51594,0.3591025,99.0648,59.93,12.41,2.6425,14.069,13.6,14.455,14.0825,14.4425,15.47,-84.85,0,0.193,0.17475,1.14725,298.925,370.925,2.2157
4,0.25,422.6305,12.23275,3.0379,-21.3375,-29.78,-43.241175,-4.949389,-10.0681,2.4086795,0.225255,-0.652825,0.590631,0.508139,0.374435,99.0514,74.645,15.83,1.7305,18.093,16.965,17.79,17.24,17.64,18.24,-75.5375,0,0.022,0.597,1.1295,319.675,389.025,3.0379
4,0.75,424.6735,12.03145,3.3085515,-21.725,-29.8025,-43.171425,-4.248175,-9.6461,2.461053,0.21926,-0.578843,0.591464,0.5154455,0.40019,99.0239,77.04,15.6025,1.5765,17.829,16.8575,17.71,17.12,17.54,18.23,-75.565,0,0.03425,0.597,1.028,319.5,388.975,3.3085515
4,1.25,423.616,11.7805,3.5528,-22.0475,-31.0375,-46.202224,-5.8183,-8.6103,2.335711,0.25537,-0.6083,0.6193995,0.527783,0.40187,99.0181,79.78,15.3525,1.457275,17.5875,16.6525,17.6475,17,17.44,18.21,-75.3175,0,0.033,0.597,1.005,324.4,385.6,3.5528
4,1.75,422.9215,11.8097,3.3751,-22.1325,-31.9975,-43.594323,-5.38033,-10.63955,2.379985,0.2629845,-0.5712145,0.619495,0.557361,0.39892,99.01125,80.425,15.19,1.3007,17.25,16.55,17.5975,16.85,17.34,18.19,-75.37,0,0.0325,0.597,1.07675,323.8,386.475,3.3751
4,2.25,421.39075,12.00085,3.271,-22.68,-31.8075,-42.9448305,-4.362875,-10.200225,2.444006,0.272495,-0.5337665,0.653548,0.55066025,0.4381575,98.98235,80.25,14.8475,1.194925,17.1125,16.4325,17.55,16.71,17.24,18.17,-72.5025,0,0.0385,0.597,0.8415,321.9,383.625,3.271
4,2.75,422.841,12.1723,3.567825,-23.1075,-30.5125,-45.3055,-4.97885,-9.085675,2.34781075,0.2911375,-0.539665,0.613923,0.51369225,0.432085,98.973075,80.38,14.5825,1.049975,16.9555,16.335,17.5275,16.66,17.14,18.15,-70.975,0,0.03375,0.597,0.677,320.5,382.5,3.567825
4,3.25,423.461,11.9766,3.42555,-23.285,-30.38,-42.79805175,-4.5177,-8.598175,2.334153,0.277345,-0.564663,0.650205,0.4952095,0.441975,98.98845,80.75,14.285,1.0336,16.515,16.2325,17.515,16.64,17.05,18.12,-69.0375,0,0.03025,0.597,0.64225,321.075,380.55,3.42555
4,3.75,426.205,12.0102,2.90177525,-24.02,-29.715,-40.3582,-4.4244,-9.8448,2.2563995,0.26713,-0.49788,0.58041,0.460257,0.401325,98.99405,82.075,14.155,0.800295,16.0985,16.1325,17.4725,16.52,16.98,18.1,-66.8975,0,0.02925,0.597,0.613,325,378.575,2.90177525
4,4.25,425.434,11.9183,2.83775,-23.645,-30.2375,-41.84616175,-3.328075,-5.5289,2.04415,0.2151975,-0.57608,0.5728355,0.474015,0.364905,98.97865,83.3,13.87,0.90162,16.0105,16.07,17.4275,16.38,16.92,18.07,-68.23,0,0.0395,0.597,0.57,321.9,376.75,2.83775
4,4.75,426.383,12.02985,3.228932,-21.3925,-31.4,-42.08749675,-3.1928,-8.3285,2.1265795,0.243255,-0.52827,0.551427,0.43522,0.341298,98.98355,83.5,13.83,0.82602,15.962,16.1,17.3825,16.32,16.81,18.02,-66.85,0,0.03325,0.597,0.688,320,376.95,3.228932
4,5.25,426.44475,12.009725,3.6104,-21.4975,-31.58,-41.396318,-2.89885,-7.977875,2.14915,0.25637,-0.47085,0.59399975,0.4619375,0.37637975,98.9948,84.3,13.4,0.7627,15.526,15.975,17.3325,16.23,16.7,17.94,-65.64,0,0.0355,0.597,0.48025,320.2,376.6,3.6104
4,5.75,427.345,12.01825,3.1512,-21.75,-30.8625,-36.20951975,-2.468577,-5.55135,2.01895,0.248859,-0.4490725,0.583195,0.4563875,0.361711,98.997825,86.1,13.22,0.70764,15.21825,15.8575,17.2675,16.11,16.68,17.93,-62.74,0,0.94675,0.597,0.934,324.825,373.2,3.1512
4,6.25,426.1935,11.992925,3.0942715,-21.5625,-30.3275,-35.33710175,-3.03155775,-4.5407,1.985475,0.20980625,-0.50858,0.5551175,0.428575,0.3161325,99.00865,85.35,13.505,0.69648,14.86225,15.755,17.2425,16.01,16.56,17.93,-33.0825,0.751,10.3125,8.985,2.13125,323.65,374.35,3.0942715
4,6.75,428.182,11.9919,3.56085175,-19.7125,-28.9825,-34.5577,-2.44365,-5.5795,2.03151175,0.197517,-0.457697,0.4966225,0.4139175,0.305665,99.026025,82.7,13.4125,0.6424875,14.7775,15.72,17.2125,15.91,16.52,17.93,7.68275,52.5275,30.58,28.7125,3.781,322.05,374.85,3.56085175
4,7.25,427.6355,12.092,2.49265,-17.425,-24.645,-36.27175525,-2.2383855,-2.777,1.8480065,0.2075975,-0.4552425,0.52259,0.41134875,0.3246125,99.0842,80.875,13.9,0.64229,14.717,15.75,17.1825,15.95,16.43,17.9,37.56,132.7,62.5275,61.1925,6.57375,326.55,380.6,2.49265
4,7.75,427.63925,12.237025,1.8664,-12.2575,-16.41,-28.28405,-1.3013,-2.2961,1.79072925,0.2220075,-0.4825575,0.5556245,0.4561925,0.348384,99.13035,82.775,14.445,0.5902225,14.746,15.785,17.1575,16.15,16.39,17.87,81.62,192.75,112.5,104.475,11.1775,330.4,387.7,1.8664
4,8.25,428.0145,12.423375,0.73812925,-9.16,-7.269,-17.9641,5.6668,2.99525,1.80488425,0.2506575,-0.511405,0.628392,0.5054915,0.381235,99.1094,78.8025,15.0575,0.6335725,14.71725,15.81,17.1225,16.21,16.38,17.84,99.425,224.95,138.375,124.475,12.97,334.3,392.525,0.73812925
4,8.75,426.93,12.2439,-3.107253,-2.0995,7.86575,-5.2304,13.6714,7.677925,1.907653,0.32346,-0.57774,0.71076,0.59436,0.464,99.1207,74.1425,16.27,0.67609,15.24,16.19,17.1025,16.375,16.4375,17.815,130.025,293.7,200.5,159,15.525,338.975,398.25,-3.107253
4,9.25,424.411,12.3181,-5.514074,6.4155,13.645,11.50125,21.766975,9.257,1.974519,0.38453,-0.6620275,0.8442375,0.6798575,0.53695,99.1303,67.96,17.1,0.80671,16.31125,16.375,17.085,16.56,16.48,17.78,178.4,395.6,253.4,210.3,20.14,341.85,407.1,-5.514074
4,9.75,422.34975,11.99575,-8.93685,9.75,17.13,16.72429125,34.827357,8.4401,1.98518125,0.4329075,-0.858429,0.89192,0.7577225,0.61289,99.14235,64.63,18.05,1.2887,17.13325,16.53,17.06,16.825,16.575,17.725,217.1,446.95,294.4,259.7,27.39,344.65,410.3,-8.93685
4,10.25,419.937,11.9914,-11.69435,16.3275,26.36,29.00731275,49.16995,9.3138,2.200114,0.474815,-0.98328,0.98115,0.82071,0.67307,99.21995,62.1,18.61,1.85375,17.7575,17.0025,16.965,16.98,16.69,17.7075,270.5,571.3,352.2,321.5,30.18,348.55,415.975,-11.69435
4,10.75,417.392,12.20245,-12.387475,20.295,30.22,47.74965,71.940977,10.11765,2.1542805,0.536685,-1.0974175,1.03365,0.8877535,0.717405,99.18905,57.38,18.93,2.17995,18.7295,17.645,16.98,17.49,16.81,17.71,275.6,604.5,351.75,333.9,35.01,351.35,415.85,-12.387475
4,11.25,415.834,12.39675,-14.27915,20.8125,29.655,56.9228,83.12755,8.49615,2.3348,0.569479,-1.15775,1.087996,0.8660155,0.746855,99.1877,57.38,19.29,3.00575,19.6545,18.1075,16.99,17.765,17.055,17.705,332.9,714.7,484.9,405,39.95,351.775,416.4,-14.27915
4,11.75,414.9125,12.55615,-13.92915,19.4275,24.1475,66.093853,98.4815245,7.86305,2.1636,0.5816295,-1.1803,1.115624,0.9282745,0.77798,99.1677,52.0175,19.8675,3.33035,20.0655,18.2925,17,18.01,17.385,17.69,353.325,759.825,506.7,426.075,41.3975,354.4,420.2,-13.92915
