DOY2,HR2,USTAR,TA,WS,FC,H,LE,G,TS_1_1_1,TS_1_2_1,RH,PA,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT
8,11.25,0.55,25.625,4.6025,-20.81775,119.75,302,42.5,32.925,28.0475,70.3,97.23,12.775,551.75,1574.75,774.5,74.25,150,394.25,461.5
8,11.75,0.552,25.9,4.685,-19.931,129,331,43.75,32.9275,29.37,68.15,97.2125,13.6025,577.5,1613.25,808.25,75.25,153,400,463
8,12.25,0.5535,26.3,4.6175,-18.55075,119.25,346,49.75,31.4975,29.2725,67.475,97.2135,14.525,594.75,1623,825.25,77.25,154.25,402.25,466.25
8,12.75,0.495,26.75,4.105,-18.181,113,374,66.75,32.03575,29.2025,65.325,97.19525,15.215,605.25,1624.75,831.25,80,148.25,402.25,469.5
8,13.25,0.486,27.175,4.1225,-18.545,109,331,65.75,35.21,30.875,65.125,97.17325,16.0325,590,1574,815.25,76,147.5,403.25,470.5
8,13.75,0.501,27.8,4.0775,-20.93125,108.25,371.5,40.5,36.8825,31.965,64.02525,97.15275,16.4125,588.25,1550.75,806.25,74.25,146.25,405.25,472.25
8,14.25,0.5275,28,4.0425,-18.431,97.5,333.5,37.5,34.74,32.02575,63.475,97.14,16.59,553.25,1467.75,772.25,70,141.25,406.25,472.25
8,14.75,0.518,28.425,4.1375,-18.0105,79,308,33,34.495,32.175,62.95,97.13,17.065,516.75,1367.25,731.75,67,136,406.75,471.25
8,15.25,0.511,28.4,4.3025,-14.471,74.25,286.5,33,33.5575,31.72,62.175,97.11325,17.285,464.25,1232.75,665.75,61,127.75,409,472.25
8,15.75,0.519,28.275,4.2275,-13.50525,63,282,26.75,32.75,31.3375,62.525,97.1,17.6675,424.25,1127,615.25,55,120.25,403.25,469.25
8,16.25,0.574,28.025,4.56,-12.8405,46.5,242,20.75,33.595,31.3,62.425,97.0825,17.49,354.75,960.25,532,48,108,399.5,466.5
8,16.75,0.496,27.725,4.4525,-9.227,26.5,186,17.75,32.83,31.3475,63.975,97.0825,16.8675,286.75,791.75,449.25,43,92.25,396.25,463.5
8,17.25,0.507,27.525,3.9925,-5.9995,9.5,150.5,15,31.39,30.775,67.075,97.08775,16.1625,219.25,627.75,361.25,42,76.25,392,458.5
8,17.75,0.41,27.125,3.54,-2.602,-2.5,103,10,30.2875,30.1775,69.775,97.08525,14.83,149.25,468,273.5,31,59.25,394,454
8,18.25,0.383,26.45,3.2225,0.1825,-8,64,6,29.385,29.5075,73.425,97.09275,12.89,73.5,302,185.5,17.25,42,395,448
8,18.75,0.319,25.325,2.93,2.41525,-5,33.5,2,28.6175,28.9075,77.425,97.101,10.595,12.75,137.25,89,9,22,391.25,440.5
8,19.25,0.251,24.075,2.395,3.966,-2,14.5,-2,27.7375,28.2775,81.625,97.111,7.7975,-20,48.5,33.75,3,6,384.75,431
8,19.75,0.29,22.775,2.535,5.273,-3,12.25,-6.25,26.9525,27.5525,86.125,97.11325,5.45,-43.25,4.25,0.25,1,1,382.75,422.25
8,20.25,0.22425,21.925,2.1775,4.3075,-1,6.5,-8,26.335,26.8825,90.2,97.13,4.32,-45,0,-3,0,1,376.5,418.25
8,20.75,0.277,21,2.4825,5.7395,-1,8.5,-9,25.55,26.4625,92.325,97.16575,3.2175,-41.25,0,-3,0,1,376.75,413.25
8,21.25,0.361,20.3,2.3725,5.489,-1.75,7.25,-11.25,24.8675,25.9875,93.75,97.20525,2.965,-43,0,-3,0,1,374.25,410.25
8,21.75,0.325,20.05,2.63,5.364,-2,10,-12.25,24.285,25.42,94.55,97.21025,2.6275,-37.75,0,-2,0,1,378.5,409.25
8,22.25,0.277,19.9,2.4375,5.0235,-2.75,9.5,-12,23.8225,24.94,94.8,97.2185,2.6325,-37.75,0,-2,0,1,381.5,409.25
8,22.75,0.25625,19.65,2.3775,5.21625,-2,7.25,-12,23.4525,24.54,95.725,97.23275,2.3825,-42,0,-3,0,1,370.25,407
8,23.25,0.256,19.55,2.15,5.2275,-1.5,6,-12,23.155,24.1675,95.925,97.2525,2.3425,-37,0,-2,0,1,371.25,407.25
8,23.75,0.326,19.375,2.365,5.37525,-2,10,-11.5,23.005,23.87,96.3,97.26,2.0975,-38,0,-2,0,1,373.5,407
9,0.25,0.3315,15.975,2.975,2.705,-1,7.75,-7.25,18.235,18.62,96.625,97.485,2.255,-32.75,1,-2,0,1,359.5,389
9,0.75,0.31475,15.95025,2.905,3.546,-2,4,-7,18.17,18.47,96.675,97.49325,2.52,-28.5,1,-2,0,1,362.5,386.75
9,1.25,0.311,15.625,2.4725,3.0235,-2,5.5,-7,18.065,18.4,96.85,97.48075,2.025,-21.75,1,-2,0,1,364.25,386.5
9,1.75,0.283,15.65,2.5475,3.6025,-1,4.25,-7,17.9375,18.36,97.05,97.47825,1.6825,-24,1,-2,0,1,368,385.75
9,2.25,0.3125,15.575,2.71,3.38675,-1,4,-7.5,17.79,18.3125,97.425,97.48275,1.57,-18.75,1,-2,0,1,368.5,386.25
9,2.75,0.294,15.425,2.355,2.9435,-2,4.25,-7.5,17.595,18.2425,97.65,97.48275,1.4425,-18,1,-2,0,1,365,386.25
9,3.25,0.319,15.4,2.1825,3.70475,-1,5.25,-7,17.3475,18.2025,98.025,97.47825,1.2425,-13,1,-1,0,1,369.5,385.75
9,3.75,0.28,15.325,2.26,3.52875,-2,4,-6.25,17.1025,18.1575,98.25,97.48,1.0725,-14.75,1,-2,0,1,366,385.5
9,4.25,0.27225,15.35,2.455,3.3585,-1,5,-5.5,16.87,18.0975,98.2,97.47825,0.94,-14,1,-2,0,1,362,385
9,4.75,0.2565,15.025,2.3025,3.1025,-1,4.25,-5.5,16.7875,17.885,98.225,97.48275,1.2,-10.75,1,-1,0,1,364.5,384.25
9,5.25,0.29875,14.725,2.3775,3.387,-1,5,-5.5,16.7225,17.685,98.3,97.5,1.0825,-11,1,-1,0,1,367.25,383.25
9,5.75,0.30725,14.8,2.415,3.3755,-2,6,-6,16.6675,17.4925,98.325,97.51275,1.1275,-13.5,3,0,0,1,369.25,382.25
9,6.25,0.3765,14.9,2.62,2.523,-1,7.75,-6.25,16.625,17.325,98.5,97.53,1.07,-7,32.75,15,2,5.25,367.5,383
9,6.75,0.385,15.075,2.7975,2.955,-1,17,-5.25,16.6225,17.24,98.525,97.5285,1.0225,10.25,103.5,52,8,18.25,365.5,384.25
9,7.25,0.35775,15.725,2.935,2.40425,6.25,29,-3.5,16.75,17.33,97.925,97.54025,1.6575,45.5,279.25,129,16.25,36,364.25,388.25
9,7.75,0.4,16.725,3.385,1.273,21,53,-1.25,17.355,17.6475,94.775,97.545,2.82,92.75,447,196.75,25.5,52.25,367.25,394
9,8.25,0.427,17.95,3.62,1.2395,42,71,3,18.185,18.0275,90.175,97.53525,4.1675,161,628.5,298.75,35,71,366.25,404
9,8.75,0.5315,19.1,4.4775,0.069,78.5,97.25,13,18.6675,18.325,87.05,97.53075,5.425,221.75,809.25,384.75,45.25,88,372.5,411.25
9,9.25,0.575,20.3,4.83,-0.86875,111,108.75,21,19.5975,18.6575,83.025,97.53525,6.74,279.75,939.5,444,54.25,98.5,373,420.5
9,9.75,0.6335,21.625,4.84,-0.4255,137.5,121,23.75,20.3875,19.0075,80.9,97.53525,9.6025,339.5,1076.75,519.25,62,110,375.25,431.25
9,10.25,0.628,23,5.255,-1.49975,172.75,130.75,26.75,21.6775,19.9175,76.4,97.54275,12.155,393,1200,587.75,67.25,120,375.25,440.25
9,10.75,0.667,24.025,5.56,-0.238,191.75,160.25,31,24.3025,21.1025,73.075,97.556,14.06,443.75,1317,649.25,71,127.25,379.5,446.25
9,11.25,0.6975,24.825,5.8025,0.2505,209,161,39,25.5525,22.085,69.4,97.5375,15.325,473.5,1376.75,688,75.25,132.5,381.25,452.5
9,11.75,0.6555,25.225,5.6,1.205,214,168,41.75,24.62,22.41,67.025,97.515,16.515,497.75,1424.75,714.5,77.5,134.25,383.5,456.5
9,12.25,0.665,25.7,5.5425,1.313,213,178,54,24.7475,22.6525,65.80075,97.491,17.55,530.25,1458,743.75,80,137,388.25,459.5
9,12.75,0.66725,26.2,5.5,2.273,206,170.75,74,27.7925,23.945,64.875,97.4635,18.7925,525.75,1423.75,738,80,131,390.25,461.5
9,13.25,0.69825,26.225,5.8075,1.64225,209.5,171,48.25,29.94,25.885,61.775,97.461,19.44,505,1379,728.25,78.5,130,390.75,461
9,13.75,0.673,26.725,5.7,1.319,204,178,40.75,27.985,25.715,60.275,97.435,20.36,496.25,1323,704.25,75.25,124.75,390.75,463
9,14.25,0.6915,26.825,5.9675,1.68225,183.5,164.5,37.25,27.5875,25.4725,61.925,97.41825,20.72,462.5,1236.5,665.25,72,124.25,387.25,465
9,14.75,0.706,26.825,5.9775,1.50625,177,155.25,32,26.855,25.2025,61.275,97.4135,21.0975,417.25,1126.5,605.75,68.25,111.25,389.25,462.75
9,15.25,0.63625,26.825,5.75,1.796,144.5,137.5,31,26.67,25.0525,60.5,97.39,21.21,357.25,991,542.75,62,104.5,389,460.75
9,15.75,0.669,26.6,5.505,1.262,111,122,27.5,26.28,24.9275,61.325,97.37,21.29,289.5,819.75,454.25,54,89.25,388,455
9,16.25,0.61075,26.45,5.0775,0.932,79,106.5,21.75,25.7325,24.6675,62.825,97.361,20.8525,233.25,676.5,385,47,77.75,384.25,452.5
9,16.75,0.56075,25.95,4.705,0.819,43.5,85,17,25.145,24.425,63.25,97.3535,19.8525,168,523.25,311,40.25,66,381.5,446
9,17.25,0.5085,25.6,4.2525,1.103,11,63.75,12,24.475,24.02,64.775,97.36325,18.2075,109,370.25,225,28.25,49.25,380,440.75
9,17.75,0.4395,24.425,3.665,1.1935,-4,46.5,8.75,23.785,23.57,67.1,97.361,15.455,41.75,228.25,142.75,17,31.25,375.25,432.5
9,18.25,0.352,22.425,3.04,1.6315,-3,21.5,3,23.015,23.0725,75,97.34525,11.805,-3,96.25,60,8,12.25,371.75,420
9,18.75,0.262,21.025,2.4225,2.114,-1.75,11,-0.25,22.24,22.5225,81.375,97.3535,8.265,-28.5,24,9.25,2,2,369.25,408
9,19.25,0.25625,19.675,2.4825,3.4095,-1,13.5,-3.25,21.4875,21.97,85.7,97.3825,6.585,-38.25,2,-2,0.25,0,362.5,400.25
9,19.75,0.26475,18.6,2.5175,2.22225,-2,12,-4.25,20.8975,21.5025,87.75,97.4,5.1575,-40,1,-3,0,1,362.25,397
9,20.25,0.24025,17.525,2.47,2.55125,-1,9.5,-5,20.5775,20.9775,89.725,97.42575,4.57,-36.75,1,-3,0,1,363.5,395
9,20.75,0.28075,17.65,2.4275,2.69975,-2,8,-5.5,19.9475,20.67,91.55,97.4425,3.93,-38.5,1,-3,0,1,363,394
9,21.25,0.2955,17.375,2.3825,3.66,-1,6,-5.5,19.44,20.315,92.925,97.45,3.825,-37,1,-2.75,0,1,361.5,393
9,21.75,0.3385,17.125,2.3175,3.614,-2,5,-6.5,19.1575,19.91,93.825,97.45,3.9025,-36.75,1,-2,0,1,358,391.25
9,22.25,0.357,16.65,2.92,2.682,-2,7,-7.25,18.895,19.595,94.55,97.46575,3.4025,-33.75,1,-2,0,1,356.5,391
9,22.75,0.36325,16.475,2.635,2.80175,-1,7.5,-7.75,18.635,19.315,94.775,97.476,3.0425,-34,1,-2,0,1,356.5,391
9,23.25,0.393,16.45,2.97,3.4095,-1,12,-7.5,18.41,19.065,95.15,97.476,2.845,-27.5,1,-2,0,1,357.75,388.5
9,23.75,0.414,16,3.2325,3.9155,-1.5,7.5,-8,18.295,18.8225,95.075,97.491,2.71,-30.75,1,-2,0,1,358,390
10,0.25,0.3945,9.7,3.48,0.86375,-2.75,5.25,-10,13.17,14.57,94.4,97.421,1.8,-9,0,-1,0,1,332,352
10,0.75,0.415,9.1,3.4,0.85825,-3,12.25,-10,13.48,14.32,94.7,97.43,1.69,-8,0,-1,0,1,336,351
10,1.25,0.44425,8.8,3.75,1.0235,-2,6,-9,13.84,14.11,94.4,97.45,1.54,-9,0,-1,0,1,336,350
10,1.75,0.4395,8.5,3.83,0.682,-0.5,10,-12,14.17,13.89,94.6,97.471,1.38,-9,0,-1,0,1,337,350
10,2.25,0.4705,8.2,3.98,1.029,-1,6,-15,14.44,14.01,95,97.48,1.39,-8,0,-1,0,1,336,348
10,2.75,0.447,8.2,3.71,0.864,-1.5,16,-16,14.41,14.19,96.2,97.491,1.42,-8,0,-1,0,1,336,348
10,3.25,0.387,8.2,3.27,0.887,-1,11,-15,13.94,14.31,96.3,97.48,1.3,-8,0,-1,0,1,336,348
10,3.75,0.362,8.3,2.95,1.00075,-2,18,-15,13.46,14.37,96.5,97.471,1.17,-9,0,-1,0,1,335,348
10,4.25,0.3945,7.9,3.5,0.927,-1,13.75,-15,12.56,14.12,96.5,97.5,1.04,-8,0,-1,0,1,335,347
10,4.75,0.378,7.6,3.37,1.21625,-1,20.25,-14,12.01,13.65,96.8,97.51,0.94,-7,0,-1,0,1,332,347
10,5.25,0.373,7.4,3.32,1.2275,-2,16.75,-16,11.93,13.22,96.9,97.53,0.88,-7,0,-1,0,1,330,345
10,5.75,0.408,7.2,3.9,1.45475,-2,15.25,-16,11.83,12.81,97.7,97.54,1,-7,0,-1,0,1,330,344
10,6.25,0.45075,7.3,3.85,1.1995,-1.75,13.75,-14,11.77,12.47,97.1,97.54,1.01,-7,2,-1,1,1,330,344
10,6.75,0.439,7.6,3.85,0.96025,-2,18,-15,11.75,12.41,96.9,97.571,1.04,-4,38,16,4,6,331,345
10,7.25,0.4475,8.1,4.01,1.25,-1,23,-12,11.8,12.4,96.3,97.59,1.13,7,138,59,12,19,332,348
10,7.75,0.49,8.8,4.5,1.7845,12.25,38.25,-8,11.98,12.41,95.5,97.56,1.45,39,252,121,25,32,334,353
10,8.25,0.55275,10.3,4.43,1.887,37.75,47,-3,12.88,12.92,93.5,97.59,2.04,89,415,194,40,45,336,362
10,8.75,0.546,11.5,4.73,2.069,74,58.5,4,13.86,13.52,91.1,97.58,2.73,137,574,255,52,60,337,371
10,9.25,0.58975,12.7,4.75,2.39225,113.25,70,10,14.59,14.03,90.2,97.56,3.79,205,742,357,66,73,337,380
10,9.75,0.59575,13.9,4.83,2.91,158,68,15,15.31,14.54,89.5,97.551,5.37,263,918,428,76,84,337,389
10,10.25,0.57375,15.5,5.04,2.89275,187.5,55.5,18,16.88,15.68,84.9,97.56,6.61,315,1025,488,84,93,337,399
10,10.75,0.6,16.9,4.77,3.08025,231.25,68,26,18.68,16.25,83.1,97.551,6.77,359,1133,558,90,100,336,405
10,11.25,0.613,17.5,4.97,3.728,238,78,28,19.16,17.18,82.2,97.53,7.53,395,1191,598,91,102,340,408
10,11.75,0.636,18.4,5.3,3.341,239,94.75,33,19.21,17.56,80.3,97.471,9.25,418,1223,604,90,100,339,413
10,12.25,0.664,18.9,5.64,3.25,224,75,52,19.13,17.61,78.3,97.44,10.87,430,1230,623,88,96,342,418
10,12.75,0.66625,19.4,5.51,3.62,244.5,73,68,21.17,18.36,76.6,97.39,12.12,427,1212,624,87,97,343,421
10,13.25,0.6505,19.4,5.44,3.7505,238,70,40,22.89,19.59,72.1,97.31,12.99,410,1142,608,88,98,345,423
10,13.75,0.63125,20.4,5.33,3.3645,214.75,69.75,36,22.37,19.87,72.1,97.28,13.66,387,1095,588,86,96,343,424
10,14.25,0.667,20.6,5.46,3.478,217,67,30,21.61,19.89,70.1,97.26,14.22,336,976,530,80,90,346,422
10,14.75,0.6545,21,5.42,2.841,177,57.75,25,20.84,19.46,72.4,97.241,14.68,308,883,489,74,85,348,420
10,15.25,0.6405,20.6,5.46,2.5625,138,43.5,23,20.45,19.22,73.4,97.211,14.39,245,747,412,67,76,346,418
10,15.75,0.621,19.4,5.13,2.08025,90,42.5,20,20.43,19.25,75.1,97.2,14.2,183,572,338,56,61,345,413
10,16.25,0.547,18.9,4.75,1.6255,60.5,38,15,19.9,19.18,75.9,97.19,13.78,134,462,276,46,49,344,404
10,16.75,0.51775,18.3,4.32,1.381,27,31.25,12,19.35,19.02,78.1,97.221,13.14,70,305,189,33,39,346,401
10,17.25,0.492,17.5,4.09,0.91,-5,28,8,18.78,18.64,79,97.221,11.89,4,128,84,15,16,343,393
10,17.75,0.432,16,3.93,0.6765,-4.5,10,3,18.1,18.21,81.2,97.23,9.1,-9,30,20,4,3,346,387
10,18.25,0.3985,15.1,3.42,0.728,-3.5,10,0,17.9,17.86,85.3,97.271,7.39,-11,2,-1,1,1,346,371
10,18.75,0.43325,12.6,3.49,0.591,-3.5,7.75,-1,17.72,17.67,87.2,97.31,5.79,-9,0,-1,0,1,343,365
10,19.25,0.416,11.9,3.69,0.66,-1,5.75,-2,17.4,17.41,90,97.37,4.07,-10,0,-1,0,1,344,364
10,19.75,0.438,11.7,3.45,0.72225,-1.75,8.25,-4,16.77,17.15,90.9,97.39,3.59,-8,0,-1,0,1,343,363
10,20.25,0.4535,11.5,3.87,0.7275,-3,8.75,-6,15.64,16.63,91.5,97.37,2.58,-6,0,-1,0,1,341,363
10,20.75,0.4705,11.2,3.8,0.523,-2,6,-6,14.78,15.8,92.7,97.4,2.49,-8,0,-1,0,1,336,362
10,21.25,0.4175,11.1,3.44,0.77875,-2,8.75,-6,14.27,15.19,92.9,97.421,2.18,-7,0,-1,0,1,335,360
10,21.75,0.4285,10.5,3.5,0.773,-3,6,-8,13.91,14.78,93.3,97.43,1.89,-7,0,-1,0,1,337,358
10,22.25,0.369,10.5,3.46,0.8525,-4,7,-10,13.8,14.49,93.8,97.45,1.77,-7,0,-1,0,1,339,357
10,22.75,0.345,10.1,3.8,0.9665,-4,5,-11,13.83,14.25,93.4,97.48,2.1,-8,0,-1,0,1,338,357
10,23.25,0.338,9.3,3.08,0.944,-4.75,8.25,-11,13.78,14,93.3,97.5,2.02,-8,0,-1,0,1,337,353
10,23.75,0.354,8.8,3.11,0.7275,-1.75,7.25,-11,13.44,13.93,93.8,97.51,1.66,-8,0,-1,0,1,336,353
11,0.25,0.339,8.175,3.97,0.2845,-1,7.25,-7.875,5.83125,6.70625,90.575,97.921,2.78,-37.75,0,-3,0,1,310.5,335.25
11,0.75,0.297,8.025,4.31,0.47175,-0.25,6,-8.5,5.9475,6.565,91.9,97.911,2.81,-39,0,-2,0,0,313.5,334
11,1.25,0.315,6.925,3.14,0.364,-2,3.5,-8.25,6.0025,6.3675,92.275,97.89,2.55,-41.75,0,-2.75,0,0.25,311.25,330.25
11,1.75,0.3195,7.05,3.42,0.3585,-2,2.75,-9.375,6.2025,6.2375,93.375,97.9,2.26,-42,0,-3,0,0,309.25,331.25
11,2.25,0.31,7.475,3.6,0.18225,-0.25,1.75,-10.875,6.38875,6.345,93.85,97.9,1.935,-42.5,0,-3,0,1,305,332.75
11,2.75,0.30975,7.1,3.8,0.35275,-3,8.5,-11.375,6.29375,6.3175,93.9,97.88,1.91,-41.75,0,-2,0,1,301.25,333.75
11,3.25,0.30325,6.85,3.59,0.296,-1.25,3.75,-11.25,6.1075,6.45875,93.6,97.83,1.715,-38.75,0,-2.75,0,1,308.25,335
11,3.75,0.306,7.075,3.78,0.341,-1.25,6.25,-11.375,5.84,6.49375,93.65,97.79,1.66,-33,0,-2,0,1,306.5,334.25
11,4.25,0.308,7.225,3.89,0.3075,-1,5,-11.5,5.295,6.26125,93.425,97.84,1.6475,-29.75,0,-2,0,1,308,335.25
11,4.75,0.343,7.25,4.48,0.341,-2.25,2,-11.375,5.05125,6.0975,93.75,97.88,1.63,-32.75,0,-2,0,0.25,306.5,333.75
11,5.25,0.358,7.45,3.94,0.53425,-1.5,2,-13,4.95,5.86,94.225,97.88,1.6225,-36.25,0,-2,0,1,302.75,336
11,5.75,0.415,7.45,4.06,0.51175,-1,2.75,-13.375,4.7375,5.42625,94.75,97.911,1.5875,-32.25,0,-2,0,1,303.5,338
11,6.25,0.4055,7.2,5.01,0.3815,-2,4.75,-12.5,4.69,5.4075,95.075,97.911,1.455,-24.5,0,-1.75,0,1,309.75,339.5
11,6.75,0.384,7.1,4.31,0.4775,-5.25,1,-13,4.68875,5.32125,95.125,97.911,1.5225,-26.25,1,-1,0,1,309,340.5
11,7.25,0.3495,7.175,4.2,0.31325,-4.25,4.75,-11.5,4.66875,5.25125,94.775,97.921,1.4325,-26.25,21.25,7.25,2.25,5,307,339.5
11,7.75,0.3545,7.425,3.96,0.35275,-1,8,-9.5,4.82625,5.23625,94.075,97.95,1.58,-2.75,113.75,47.25,13,18.25,305.25,341
11,8.25,0.419,7.975,4.89,0.523,2,21,-6.5,5.25875,5.4625,92.075,97.971,1.9475,23.25,258.75,111,30.25,36,311.25,346.25
11,8.75,0.4145,9.05,5.5,0.7445,16.5,28,-2.875,5.80375,5.7975,90.15,97.95,2.76,74.25,390.5,180.75,46.25,47.75,316,354.5
11,9.25,0.483,10.2,5.9,1.09725,43.75,33,0.25,6.205,6.075,88.475,97.95,3.52,126,532.5,249.25,60.5,61.25,316,362.25
11,9.75,0.512,10.925,5.9875,1.4945,69,46,3.25,6.5725,6.365,86.8,97.961,5.21,158,665.25,313.5,72.25,70.75,324,365.25
11,10.25,0.519,11.6,6.21,1.819,91.5,55,5.25,7.36625,6.955,79.675,97.99775,6.15,200.25,770.25,374.5,84.25,85,325,377
11,10.75,0.49475,12.825,5.96,1.955,113,53.75,9.625,8.325,7.2475,73.95,97.97525,6.8475,230.5,833,409.5,92.5,92,328.25,386.25
11,11.25,0.55325,14.175,5.61,1.932,131,48.75,11.5,8.6175,7.72375,70.625,97.9485,7.7225,244.25,875.25,445.5,99.5,97.25,332.75,398
11,11.75,0.46675,15.425,5.985,2.16,144,50,14.125,8.91,8.02,66.05,97.896,8.545,271.5,940.75,480,104.75,100.5,342,402.75
11,12.25,0.525,16.3,6.195,2.1365,141,48,24.5,8.9825,8.0875,62.375,97.8385,9.62,270.5,905.25,474.5,105,102.25,337,406
11,12.75,0.504,16.675,6.095,2.239,137.75,46.75,32.5,10.045,8.61,61.025,97.80025,11.22,272.25,900.25,470.25,103.75,102,339.25,411.25
11,13.25,0.521,17.075,6.1375,1.89275,135,43.25,19,10.94375,9.2575,58.15,97.661,12.055,279.5,867.5,454.5,98,94.75,340.5,414.25
11,13.75,0.516,17.55,6.2675,1.84675,122.25,42.25,17,10.7775,9.48375,55.575,97.671,12.49,252.25,789.75,421.25,91.25,91,346.5,414.25
11,14.25,0.539,17.8,6.39,1.887,93.25,35.5,14.125,10.4325,9.53875,55.2,97.68,12.9275,209.75,700.25,380.75,83,82,342.5,411.5
11,14.75,0.5095,17.95,6.28,1.449,69.75,38.25,12,10.06125,9.34,54.35,97.661,13.0875,171.25,570.25,324.25,71,70,340.25,408.5
11,15.25,0.49425,17.725,5.86,1.148,37.5,31.75,11,9.87625,9.2375,53.25,97.65,12.875,112.75,447.25,260,58,57.5,344.75,398
11,15.75,0.44925,17.425,5.79,0.495,9,26,9.5,9.84,9.25375,54.125,97.65,12.225,60.75,312.75,194.25,42,42,340.5,392
11,16.25,0.361,17.025,4.61,0.3525,-3.75,14.25,7,9.605,9.225,57.3,97.68,11.26,4.25,172,114.25,24.5,27.25,342.75,384
11,16.75,0.27025,16.075,3.4,0.14825,-1,7,5,9.2,9.035,62.35,97.711,9.5575,-24,67,43.5,10.25,11.25,334.75,379.75
11,17.25,0.231,14.525,3.86,0.10825,-0.75,2.25,2.5,9.035,8.94,64.15,97.75,8.35,-34,11,1.25,1,1,328.5,374.75
11,17.75,0.248,12.975,3.01,0.000750000000000001,-0.75,2,0,8.685,8.735,69.4,97.75,6.4525,-38.75,0,-3,0,0,321.25,363.25
11,18.25,0.19225,11.975,3.19,0.08025,-0.75,1,-2,8.44,8.48,71.05,97.76,5.625,-41,0,-3,0,0,323.5,361
11,18.75,0.2305,11.8,3.24,0.091,-1,1,-2.5,8.285,8.285,73.725,97.75,4.48,-41.25,0,-3,0,0,321.25,361
11,19.25,0.24825,11.725,3.47,0.1195,-0.75,3,-3.5,8.115,8.195,78.025,97.771,4.7075,-42.5,0,-3,0,0,320.75,359.25
11,19.75,0.29525,12.1,4.41,0.11375,-2,4.75,-4.5,7.79,8.045,79.65,97.78,4.3525,-38.75,0,-3,0,0,322,360.5
11,20.25,0.31675,12.05,3.63,0.069,0,2.5,-5.5,7.215,7.765,81.15,97.801,4.205,-41.75,0,-3,0,0,316.75,357.25
11,20.75,0.305,11.5,4.1,0.1825,-2,8,-6,6.685,7.335,82.75,97.821,3.9625,-37.75,0,-3,0,0,310.75,352.5
11,21.25,0.335,10.65,4.11,0.17675,-1.75,7,-6,6.405,7.01,83.3,97.83,4.3775,-40.75,0,-3,0,0.25,309.5,349
11,21.75,0.286,10.5,4.2,0.245,-1,8.25,-7,6.305,6.805,84.725,97.83,3.8325,-37.5,0,-2,0,0.25,307.5,348.25
11,22.25,0.3275,10.725,4.86,0.1255,-1,2,-7.5,6.24,6.655,88.15,97.83,3.5575,-37.25,0,-2.75,0,0,302.75,345.5
11,22.75,0.365,8.725,4.89,0.1655,0,6.25,-8,6.24,6.53,88.95,97.87,3.1975,-40,0,-2.75,0,0,300,341
11,23.25,0.30625,8.1,3.29,0.364,-2,4.25,-8,6.195,6.425,88.65,97.87,3.155,-35.25,0,-2.75,0,0,305.75,337.5
11,23.75,0.357,7.575,3.48,0.28425,-2,4.25,-8.375,5.99,6.395,89.8,97.88,2.6875,-35.5,0,-2,0,0,302.5,335
12,0.25,0.3955,-5.5,5.9625,0.01725,0.75,6.75,-5.75,-1.5075,-1.1575,91.25,97.685,0.5825,-4.5,0,-0.5,0,0,272.5,284
12,0.75,0.3975,-5.475,6.135,-0.068,0,6.75,-7,-1.585,-1.19,91.35,97.6635,0.6325,-5,0,-0.5,0,0,274,284.5
12,1.25,0.351,-5.225,6.1,-0.045,1,5.75,-7.5,-1.835,-1.375,91.05,97.63775,0.615,-7,0,-1,0,0,273.5,283
12,1.75,0.31175,-5.35,5.515,0.01725,0.75,8,-6.75,-1.765,-1.415,91.35,97.595,0.6225,-7,0,-1,0,0,272,282
12,2.25,0.394,-5.35,5.735,0.07975,0,7.25,-6.75,-1.6625,-1.32,91.05,97.59,0.66,-5.5,0,-0.5,0,0,271,282
12,2.75,0.42425,-5.4,5.955,0.10825,1,6,-6.75,-1.8225,-1.555,90.45,97.5785,0.6225,-4.5,0,-1,0,0,270.5,282
12,3.25,0.415,-5.7,6.19,0,-0.25,5.75,-7.5,-1.725,-1.3925,90.825,97.57575,0.655,-5.5,0,-1,0,0,266,281
12,3.75,0.36275,-5.875,6.375,0.04025,0.75,6.75,-7.75,-1.78,-1.3825,90.725,97.545,0.6425,-6,0,-0.5,0,0,268,280
12,4.25,0.37625,-7.05,5.9275,0.046,-1,8,-8,-1.97,-1.5975,90.375,97.5325,0.63,-7,0,-1,0,0,266,279
12,4.75,0.4235,-7.425,5.465,0.114,-1.25,9.75,-8.75,-1.9075,-1.455,90.65,97.51,0.5825,-5,0,0,0,0,268,277.5
12,5.25,0.4115,-7.45,5.64,0.23875,-1.25,8.75,-10,-2.03,-1.5,90.425,97.49775,0.5525,-5.5,0,0,0,0,264.5,276.5
12,5.75,0.382,-7.8,5.7625,0.137,-1,9,-10.75,-2.355,-1.9575,90.9,97.55025,0.505,-3.5,0,0,0,0,265.5,275.5
12,6.25,0.338,-8.025,5.4175,0.12,-1.25,7,-11,-2.39,-1.655,90.575,97.6025,0.4975,-4.5,0,-1,0,0,266,276
12,6.75,0.361,-8.05,5.495,0,-2,7,-11,-2.3725,-1.7675,90.325,97.65275,0.5,-5.5,0,0,0,0,266.5,275
12,7.25,0.407,-7.775,5.4375,0.18225,-0.5,8.5,-11,-2.4625,-1.8975,89.925,97.605,0.4925,-5.5,0,0,0,0,262,274.5
