DOY2,HR2,FC,LE,H,CO2,PA,TA,RH,PPFD_IN,SW_IN,NETRAD,TS_1_1_1,TS_1_2_1,USTAR,WS,NEE
4,20.25,0.721,-0.892,-42.82925,381.4935,89.474,2.349,60.36675,0,0,-63.5855,4.372,8.06875,0.126,0.939,0.85425
4,20.75,0.639,-0.23025,-41.03975,381.862,89.492,1.89025,62.7335,0,0,-62.60725,4.012,8.041,0.10625,0.979,0.927
4,21.25,0.54675,-0.57,-34.199,382.5615,89.492,1.3715,65.1155,0,0,-61.89825,2.87975,7.95475,0.0835,0.773,0.73175
4,21.75,0.487,-0.64325,-37.13325,382.965,89.4695,1.071,66.8225,0,0,-60.2615,2.5165,7.794,0.071,0.759,0.77
4,22.25,0.47575,-0.6035,-36.413,383.266,89.439,1.0095,67.29225,0,0,-59.7315,2.1505,7.7405,0.0645,0.767,0.77925
4,22.75,0.391,-0.54,-29.8195,384.009,89.4255,0.8565,68.759,0,0,-61.3805,1.77925,7.6145,0.06,0.7215,0.67475
4,23.25,0.26,-0.6085,-31.922,384.5805,89.413,0.5365,69.91,0,0,-62.06425,1.6585,7.52375,0.061,0.7515,0.68425
4,23.75,0.365,-0.5865,-26.955,385.2275,89.433,0.2015,69.667,0,0,-57.894,1.00225,7.371,0.0585,0.6415,0.679
5,0.25,0.8685,-0.6325,-35.15,382.888,89.49,4.3415,68.22625,0,0,-61.7215,4.184,12.7,0.07575,0.7335,1.33725
5,0.75,0.63475,-0.881,-27.117,383.11925,89.467,4.18425,68.8,0,0,-61.90125,3.68575,12.487,0.07,0.689,1.313
5,1.25,0.571,-0.4335,-23.447,384.02775,89.4755,3.9265,70.716,0,0,-61.2905,3.37325,12.40225,0.0595,0.6945,1.265
5,1.75,0.575,-0.6195,-24.6,384.375,89.456,3.52175,71.883,0,0,-58.48425,3.2015,12.229,0.0555,0.7015,1.244
5,2.25,0.681,-0.277,-24.0685,384.238,89.494,3.127,73.85,0,0,-57.79725,3.108,11.98025,0.0525,0.658,1.15175
5,2.75,0.7225,-0.43025,-27.054,384.35275,89.489,2.5625,74.07975,0,0,-55.6375,3.20325,11.87275,0.05225,0.62875,1.15825
5,3.25,0.557,-0.6,-20.513,385.09875,89.47,2.4135,74.3,0,0,-54.92825,3.23175,11.74775,0.052,0.6385,1.16575
5,3.75,0.5745,-0.60625,-18.709,384.77875,89.451,2.0455,75.481,0,0,-54.2825,3.196,11.5675,0.04975,0.64275,1.11325
5,4.25,0.572,-0.59775,-26.038,384.92,89.446,1.80075,75.534,0,0,-53.6825,3.1375,11.46425,0.048,0.6385,1.0505
5,4.75,-0.62025,-0.48225,-23.42825,385.14725,89.4525,1.585,76.902,6.3925,0,-50.7605,2.90525,11.30525,0.04525,0.61625,0.5435
5,5.25,-0.93625,-0.953,-17.97,387.392,89.4775,2.15175,74.7,42.433,17.57225,-29.3375,2.98325,11.19025,0.0505,0.544,-1.06925
5,5.75,-1.3935,-0.036,-12.242,385.36075,89.442,2.80475,73.4,107.7535,53.3855,4.06575,3.9975,11.072,0.055,0.467,-2.03975
5,6.25,-2.483,9.172,-2.055,383.66,89.462,4.8245,69.051,196.346,88.048,38.38675,4.29725,10.319,0.075,0.282,-3.1785
5,6.75,-3.8245,24.22325,5.07,383.49975,89.48,5.97975,60.95475,280.9935,193.99325,64.45725,5.09875,9.8125,0.1185,0.44975,-4.08775
5,7.25,-4.733,36.65475,31.868,381.989,89.45125,6.3665,56.65225,403.914,224.493,97.1505,6.22675,9.82,0.152,0.563,-5.54375
5,7.75,-4.84975,43.47225,54.342,380.36,89.449,7.04625,53.3225,574.9675,275.765,127.89825,8.13875,9.9535,0.2,0.6895,-5.50125
5,8.25,-5.6125,57.745,83.975,379.61425,89.445,7.31625,50.74425,771.68,406.28675,197.55,9.5865,10.3575,0.215,0.7505,-5.474
5,8.75,-5.649,67.15775,115.733,379.243,89.43275,7.94775,46.30175,952.993,482.43025,243.963,10.92,10.1625,0.22825,0.7945,-5.71525
5,9.25,-5.851,78.383,141.527,378.913,89.413,8.4745,41.74975,1117.2,643.15725,314.4,11.579,10.265,0.26,0.878,-6.0055
5,9.75,-6.06975,88.2655,144.1405,378.49575,89.405,8.976,39.68925,1078.31,604.85875,331.25,12.35675,10.57925,0.27475,0.9725,-6.28375
5,10.25,-6.177,87.345,167.265,378.2645,89.393,9.6735,36.4455,1129.8,735.83825,343.675,13.0675,10.92,0.30275,1.06775,-6.54525
5,10.75,-6.03975,96.23175,165.817,377.848,89.35925,10.02725,34.348,1270.545,630.28775,385.9895,13.97725,11.0745,0.298,1.237,-6.2395
5,11.25,-6.3845,96.71,183.688,378.007,89.354,10.50275,31.93325,1332.1,732.4035,407.2665,15.36925,11.3975,0.326,1.266,-6.62025
5,11.75,-6.18125,104.6915,184.35,377.7875,89.3435,10.946,31.70925,1369.445,705.2685,387.817,16.32825,11.4885,0.341,1.258,-6.50775
5,12.25,-6.173,97.979,164.838,377.6515,89.30825,11.12,30.302,1214.03,690.65575,341.552,17.51,11.95,0.31325,1.33625,-6.33275
5,12.75,-6.40675,101.2425,183.801,377.299,89.30775,11.3115,29.8595,1088.05,643.068,306.7,18.08,12.29,0.332,1.327,-6.274
5,13.25,-6.26625,102.7725,155.592,376.9925,89.32825,11.73525,28.55975,1175.675,606.0865,281.095,18.67575,12.599,0.3495,1.59375,-6.282
5,13.75,-5.8125,88.94,147.05925,377.342,89.302,11.784,29.0735,1026.36275,489.458,276.89575,19.1115,12.7425,0.37475,1.65475,-5.9825
5,14.25,-6.04,91.4105,130.6045,376.654,89.29725,11.635,28.60325,1028.65,580.2185,282.15,19.68,13.11,0.3895,1.5485,-6.441
5,14.75,-5.3405,81.65,122.503,376.325,89.29,11.5365,29.209,977.9,490.0325,248.3945,19.98325,13.3465,0.41,1.7255,-5.4055
5,15.25,-5.083,72.5155,91.38175,376.459,89.289,11.403,30.62225,695.7365,407.22375,161.48775,19.542,13.701,0.421,1.79425,-4.85425
5,15.75,-5.297,65.0245,73.5755,376.228,89.3,11.0215,30.53925,627.448,398.399,157.8325,18.86375,14.01325,0.4355,1.94725,-5.2215
5,16.25,-5.13075,60.098,69.642,376.14225,89.29925,10.73275,30.609,569.323,346.652,126.233,18.635,14.235,0.442,2.215,-4.7865
5,16.75,-4.178,52.25575,39.9365,376.313,89.302,10.207,31.1925,432.2915,246.768,80,16.14775,14.3465,0.454,2.11775,-4.26975
5,17.25,-3.66625,38.591,26.01725,375.9985,89.316,9.9495,33.25875,351.2875,180.162,45.264,15.3335,14.3725,0.4235,2.092,-3.39325
5,17.75,-2.483,28.5245,1.54,375.88725,89.36975,9.52125,36.44775,198.38,105.056,17,14.48,14.4185,0.37975,2.01975,-2.43025
5,18.25,-1.641,25.4385,-8.4665,376.259,89.37075,9.134,40.18225,133.009,67.489,-12.11,13.385,14.53025,0.3375,1.6815,-1.24525
5,18.75,-0.076,14.57,-32.309,376.754,89.4,8.531,44.415,57.49,26.948,-49.30875,11.835,14.403,0.2545,1.39475,0.18625
5,19.25,0.49625,6.041,-44.067,377.2865,89.4315,8.3245,46.367,12.28825,0,-75.838,11.1015,14.51175,0.205,0.9895,0.996
5,19.75,1.272,2.05,-46.073,377.891,89.4575,7.877,50.4465,0,0,-83.036,9.8255,14.36875,0.1595,0.9165,1.828
5,20.25,1.185,0.582,-48.14775,378.504,89.5025,7.2435,54.048,0,0,-77.109,9.03025,14.1395,0.146,0.9745,1.758
5,20.75,1.2305,0.143,-45.432,379.03625,89.517,6.859,56.76175,0,0,-75.861,8.4655,14.002,0.134,0.905,1.67275
5,21.25,1.2105,-0.75,-52.42275,379.40125,89.543,6.6255,58.80575,0,0,-73.2,8.3275,13.84,0.118,1.032,1.604
5,21.75,1.17,-0.75525,-49.5275,379.7485,89.541,6.18,61.34175,0,0,-70.145,7.91325,13.7025,0.10425,0.9605,1.6615
5,22.25,0.899,-0.004,-46.599,379.858,89.541,6.05725,62.383,0,0,-70.298,6.869,13.61775,0.09175,0.92075,1.463
5,22.75,1.1505,-0.715,-42.426,380.5115,89.53,5.606,64.452,0,0,-67.993,6.0725,13.40075,0.08425,0.78175,1.418
5,23.25,0.892,-0.149,-38.971,381.557,89.504,5.21375,66.43325,0,0,-65.601,5.66875,13.236,0.08,0.82375,1.4625
5,23.75,0.79275,-0.345,-34.653,381.815,89.4895,5.075,66.622,0,0,-63.8835,4.985,12.974,0.078,0.719,1.33375
6,0.25,1.17,-0.85975,-35.53,380.8135,89.51,6.7225,66.242,0,0,-67.72675,6.693,16.59,0.06,0.75125,1.782
6,0.75,0.611,-0.557,-32.451,381.351,89.4745,6.131,66.602,0,0,-65.995,6.052,16.52,0.06,0.83,1.63925
6,1.25,0.639,-1.032,-24.875,382.033,89.42525,5.634,67.6815,0,0,-63.616,5.763,16.443,0.05675,0.737,1.5955
6,1.75,0.90475,-0.73925,-30.2155,382.5785,89.41925,5.03,69.2395,0,0,-63.354,5.2,16.171,0.055,0.747,1.515
6,2.25,0.727,-0.705,-27.4075,383.5795,89.40625,4.668,70.775,0,0,-62.614,4.417,16.089,0.05,0.686,1.50425
6,2.75,1.075,-0.9655,-26.758,383.14,89.4285,4.299,71.26575,0,0,-60.57,3.742,15.848,0.054,0.688,1.4895
6,3.25,0.8705,-0.741,-25.101,383.712,89.40375,3.913,71.55,0,0,-60.213,3.194,15.53,0.053,0.656,1.378
6,3.75,0.8985,-0.82675,-22.156,383.744,89.42875,3.739,71.733,0,0,-58.825,2.884,15.417,0.05375,0.682,1.41
6,4.25,-0.1395,-1.04625,-25.223,384.004,89.42925,3.46,72.64125,4.398,0,-57.594,2.531,15.28,0.045,0.647,1.08125
6,4.75,-0.41,-0.963,-17.78725,384.75,89.43925,3.261,73.47875,34.076,8.90275,-46.552,3.135,15.1,0.0465,0.62175,-0.52925
6,5.25,-1.14625,-0.9285,-16.5235,388.064,89.479,4.33,71.186,102.105,41.0955,-13.726,3.738,14.86,0.04975,0.49575,-0.72225
6,5.75,-0.70325,4.4865,-6.67725,384.5325,89.49,5.9,68.215,207.2,86.9715,28.828,5.695,14.526,0.058,0.313,-1.72675
6,6.25,-2.27625,23.71025,0.789,383.7935,89.485,8.26,61.96,330.54,130.82,64.34,7.171,14.11,0.104,0.298,-3.852
6,6.75,-4.697,38.9185,27.7815,381.71,89.465,9.387,56.093,510.699,202.175,120.3915,7.961,13.184,0.12875,0.462,-6.283
6,7.25,-5.231,48.492,52.7155,379.597,89.437,10.084,51.371,664.72,293.853,172.1475,9.765,13.279,0.17375,0.6075,-5.738
6,7.75,-5.5185,62.961,72.60425,378.979,89.43675,10.642,45.665,885.644,364.81675,222.63375,12.199,13.579,0.202,0.705,-5.9135
6,8.25,-5.698,76.69,104.665,377.21,89.4175,11.463,42.822,1064.04,426.85,304.954,13.041,13.824,0.227,0.823,-5.932
6,8.75,-6.39475,90.787,130.0835,376.768,89.40075,12.15,39.526,1319.29,577.64325,396.2,14.311,13.904,0.239,0.917,-6.6955
6,9.25,-6.552,99.839,159.04,376.191,89.39825,12.68,36.25,1483.01,640.0865,453.136,15.285,14.16,0.255,0.847,-6.72225
6,9.75,-6.175,113.427,170.58725,375.94875,89.38525,13.305,32.599,1600.2,666.32,470.6,15.999,14.44,0.2625,0.963,-6.0735
6,10.25,-6.1665,115.23925,184.90975,375.764,89.359,13.83,30.121,1594.26,661.74,467.583,16.623,14.52,0.29325,1.07,-6.302
6,10.75,-6.09525,115.4685,195.692,375.645,89.347,14.467,28.187,1726.2,707.75075,504.63,17.39,14.61,0.29975,1.159,-6.24575
6,11.25,-6.35575,121.36775,210.2075,375.959,89.348,14.94975,28.15275,1778.35,809.50675,539.86,19.08925,14.707,0.31675,1.1925,-6.2415
6,11.75,-6.38,127.4785,208.42025,375.468,89.3575,15.11175,27.504,1844.675,818.25,566.1,19.9965,14.875,0.36225,1.425,-6.19225
6,12.25,-6.359,130.36075,222.057,375.444,89.323,15.4075,26.757,1822.7575,812.21275,546.271,20.7215,15.205,0.359,1.4975,-6.4045
6,12.75,-6.454,121.907,206.8835,375.06575,89.31575,15.42,25.76,1628.88,771.74175,494.4825,21.172,15.566,0.39125,1.58625,-6.551
6,13.25,-6.334,125.25875,206.966,375.215,89.2995,15.5455,25.83075,1605.86,704.48275,455.6,22.074,15.97,0.398,1.64775,-6.19725
6,13.75,-6.09275,123.7465,199.688,374.816,89.2935,15.361,25.61,1578.83,632.47675,446.175,22.825,15.956,0.455,1.941,-6.0415
6,14.25,-5.938,119.19625,179.6185,374.68775,89.28825,15.27,25.22,1420.7,571.1575,375.93725,23.238,16.208,0.44,2.106,-5.949
6,14.75,-5.9105,111.73825,181.19075,374.229,89.29875,15.12,26.441,1334.2,531.06275,365.6535,23.0905,16.44,0.485,2.263,-5.7185
6,15.25,-5.5845,93.70425,153.202,373.77275,89.311,15.0515,25.822,1168.2425,513.331,305.6,23.0305,16.88,0.48825,2.528,-5.573
6,15.75,-5.3055,86.548,125.646,373.7,89.308,14.645,26.419,994.112,428.4165,252.035,22.8405,17.229,0.50725,2.62225,-5.00375
6,16.25,-5.0675,85.527,103.567,373.349,89.308,14.467,27.89,810.788,319.3375,212.22275,21.8375,17.41,0.525,2.591,-4.95725
6,16.75,-4.5045,73.703,80.773,373.34875,89.321,14.516,29.505,698.633,293.15425,166.03475,20.503,17.64,0.50975,2.67875,-4.609
6,17.25,-3.9745,64.232,35.86575,373.18475,89.343,14.157,30.047,530.659,235.529,99.315,20.7,17.66,0.49675,2.62,-3.84425
6,17.75,-3.24575,50.4105,19.6365,372.569,89.356,13.258,30.83,402.22,199.8045,49.04525,20.42,17.72,0.461,2.415,-3.11525
6,18.25,-1.957,35.95875,-2.878,372.9575,89.364,13.26,32.544,258.71,127.4625,15.188,18.388,17.76,0.434,2.31,-1.73125
6,18.75,-0.711,22.27725,-26.0375,373.1705,89.387,12.121,35.728,147.641,58.64325,-19.455,16.606,17.764,0.383,2.0065,-0.276
6,19.25,0.888,11.452,-46.533,373.13675,89.4,11.812,40.026,63.563,23.633,-66.53,15.562,17.835,0.328,1.769,1.28375
6,19.75,1.4905,5.789,-52.11675,373.058,89.408,11.213,42.979,12.026,0,-91.085,14.138,17.74,0.2695,1.4345,2.09975
6,20.25,2.0055,3.005,-54.306,373.865,89.454,10.691,45.365,0,0,-87.4525,12.9625,17.4875,0.20075,1.2395,2.40475
6,20.75,2.159,1.847,-54.134,374.794,89.488,10.33875,49.17875,0,0,-84.40075,11.9885,17.427,0.164,1.201,2.423
6,21.25,1.929,0.30575,-50.81,375.69275,89.495,10.112,52.426,0,0,-81.2725,11.2985,17.46475,0.1295,1.0205,2.3525
6,21.75,2.0715,-0.556,-50.807,376.131,89.492,9.552,56.047,0,0,-78.05575,10.49425,17.3275,0.109,1.008,2.3225
6,22.25,2.0885,-1.067,-50.0335,377.06,89.514,8.98,57.86025,0,0,-77.147,9.8995,17.24375,0.092,0.9395,2.175
6,22.75,1.794,-0.4805,-42.478,377.38625,89.511,8.4555,61.384,0,0,-73.362,9.25725,17.075,0.0825,0.908,2.053
6,23.25,1.45,-0.6885,-44.568,378.257,89.51075,7.895,61.8975,0,0,-72.27125,8.42525,16.825,0.07125,0.8165,1.8715
6,23.75,1.034,-0.62275,-40.59975,380.124,89.5185,7.44475,63.4925,0,0,-70.15325,7.74325,16.7185,0.06725,0.7405,1.8945
7,0.25,0.849,-1.7455,-10.7135,380.848,89.714,11.6675,54.00675,0,0,-63.96,11.14075,22.6125,0.0525,0.713,1.8265
7,0.75,1.1885,-1.748,-15.1145,383.435,89.7,11.09725,56.1485,0,0,-62.63075,10.2805,22.30425,0.0525,0.748,1.735
7,1.25,1.38,-1.2,-12.769,386.6175,89.694,10.5075,57.81975,0,0,-60.964,9.485,22.078,0.0555,0.718,1.59175
7,1.75,1.0795,-1.867,-8.5815,391.763,89.696,10.13,60.0975,0,0,-59.10325,9.31775,21.852,0.047,0.707,1.5015
7,2.25,0.87925,-1.485,-10.29325,394.81675,89.70325,9.445,62.152,0,0,-57.68425,8.97575,21.64675,0.051,0.683,1.4025
7,2.75,1.2455,-1.96325,-5.946,394.838,89.696,8.791,63.609,0,0,-56.8015,8.54825,21.3085,0.046,0.7045,1.4475
7,3.25,0.951,-1.322,-4.931,398.1015,89.697,8.5625,63.05275,0,0,-55.5655,7.93275,21.0975,0.043,0.696,1.40875
7,3.75,0.876,-1.20875,-3.38,398.94175,89.70375,8.24325,63.6485,0,0,-55.3015,7.412,20.8755,0.04425,0.63975,1.2645
7,4.25,1.01,-1.55325,-3.043,400.836,89.70575,8.05425,64.68325,0,0,-54.24475,6.928,20.6245,0.045,0.65625,1.0995
7,4.75,-1.15,-1.30875,-4.93375,398.374,89.7045,7.57475,65.8285,14.7745,0,-48.73275,6.7665,20.3485,0.0435,0.626,-0.982
7,5.25,-1.108,-1.0785,-4.51925,403.5115,89.731,8.19925,64.15,82.348,34.8225,-20.8175,7.3475,20.088,0.042,0.5585,-0.87125
7,5.75,-0.39,-2.062,-5.872,406.124,89.7415,9.80625,62.1455,224.27425,94.98425,19.074,8.729,19.72675,0.0455,0.4055,-1.63825
7,6.25,-0.37075,5.95825,-8.1425,396.83225,89.74975,12.52225,58.64,408.561,168.83,68.75325,10.36975,19.28,0.063,0.274,-3.8455
7,6.75,-3.67825,29.73025,9.478,384.146,89.739,15.123,50.83425,601.8535,261.59425,131.13575,11.19575,18.30475,0.091,0.303,-5.746
7,7.25,-4.4345,45.6865,38.978,376.3555,89.7465,17.18825,42.32575,848.0075,361.0805,204.26175,12.612,18.06,0.1255,0.5215,-6.47175
7,7.75,-4.84225,60.14425,77.85025,371.8465,89.73875,17.79625,35.62925,1064.5875,454.82225,278.6965,15.61575,18.20375,0.1645,0.5335,-5.87675
7,8.25,-4.752,67.523,99.9605,367.1265,89.715,18.52,32.602,1250.4575,533.826,331.9075,18.04,18.50325,0.1895,0.666,-5.416
7,8.75,-4.612,81.686,125.994,366.42,89.7015,19.4245,29.73,1455.255,631.44125,402.717,19.6275,18.7595,0.20125,0.68325,-5.11775
7,9.25,-4.4735,85.8705,150.02175,365.6555,89.6865,20.03725,27.47275,1568.085,693.7385,454.25975,21.535,18.91125,0.2155,0.79325,-4.88875
7,9.75,-4.12175,91.1235,175.025,365.14525,89.6675,20.874,25.55975,1725.65,765.184,497.8275,22.8075,19.07825,0.2345,0.7875,-4.662
7,10.25,-4.058,98.2,189.336,364.86475,89.6335,21.53625,24.1595,1834,825.5615,526.435,23.7325,19.34625,0.2725,0.8465,-4.846
7,10.75,-3.775,96.8425,205.124,364.339,89.616,22.1925,22.8315,1917.3,869.69775,558.1,25.75,19.63125,0.2795,0.9375,-4.14625
7,11.25,-3.835,101.74725,234.213,364.2445,89.574,22.705,21.38625,1954.4875,902.12025,575.9925,28.515,20.0125,0.2935,1.0305,-4.2025
7,11.75,-3.68,102.2765,227.66325,364.15575,89.513,23.4535,20.65775,1966.3,911.216,579.875,31.0425,20.335,0.304,1.0965,-3.87125
7,12.25,-3.397,107.102,233.961,364.42325,89.49775,23.80275,19.49525,1954.4,902.74775,576.305,32.80075,20.53,0.325,1.2465,-3.567
7,12.75,-3.881,100.008,243.781,364.839,89.473,24.2315,19.1285,1927.17,894.931,564.81,33.34675,20.88,0.3615,1.3465,-3.7885
7,13.25,-3.87925,101.636,240.574,364.805,89.46075,24.46375,18.417,1911.305,892.075,546.91,34.4875,21.2055,0.372,1.461,-3.88275
7,13.75,-3.59625,96.4095,233.68225,365.00125,89.443,24.83,18.56825,1853.7075,805.77625,527.5,34.825,21.2175,0.3955,1.4635,-3.658
7,14.25,-3.7095,95.771,214.366,364.97425,89.422,24.865,18.385,1736,745.0175,485.8,33.93,21.5195,0.4035,1.723,-3.554
7,14.75,-3.312,83.789,194.206,364.6915,89.40875,24.8575,17.904,1609.28,713.02675,434.965,34.0325,21.7975,0.44575,1.798,-3.29875
7,15.25,-3.401,80.9625,178.79075,363.8575,89.4105,24.695,18.0215,1475.6,662.8755,386.7605,34.283,22.1545,0.45275,1.97375,-3.31625
7,15.75,-3.41675,70.98475,150.244,363.018,89.41225,24.7875,18.0625,1274.2525,549.813,325.1275,33.7455,22.37,0.48275,2.248,-3.443
7,16.25,-3.2215,61.2345,120.4425,362.831,89.41275,24.5315,19.4705,1126.845,476.779,265.975,33.874,22.6525,0.4935,2.4025,-3.272
7,16.75,-2.912,55.67575,86.576,362.873,89.41175,23.9825,20.783,883.699,379.0725,198.425,30.596,22.9125,0.497,2.53925,-2.85475
7,17.25,-2.4835,48.7,58.746,362.294,89.425,23.56425,21.74925,743.4395,306.642,136.60875,29.7415,23.065,0.4935,2.4845,-2.48175
7,17.75,-2.14025,35.6545,30.485,361.889,89.437,23.09675,23.635,557.24075,227.47875,72.959,28.85825,23.25,0.47375,2.4285,-1.84375
7,18.25,-1.286,27.546,3.41525,362.63625,89.462,22.205,25.3755,341.0635,136.0175,14.58,27.20025,23.565,0.442,2.39575,-1.07275
7,18.75,-0.164,17.1175,-28.711,363.6235,89.476,21.2635,28.2025,195.9735,81.77075,-34.727,24.06625,23.6985,0.3955,1.923,0.1385
7,19.25,1.031,6.775,-47.401,363.2655,89.49975,20.10975,31.6615,61.7725,22.79525,-75.49925,22.067,23.918,0.281,1.519,1.58175
7,19.75,1.689,-0.716,-51.022,364.221,89.507,19.2185,33.69725,9.35825,0,-92.89925,20.202,24.1915,0.21325,1.44975,2.3105
7,20.25,2.121,-3.07,-53.9495,365.29825,89.5535,18.327,38.0725,0,0,-89.5115,18.8515,24.03325,0.177,1.282,2.51375
7,20.75,2.338,-3.81875,-49.403,368.018,89.6025,17.134,41.0475,0,0,-87.2825,17.76925,23.84975,0.158,1.223,2.68325
7,21.25,1.924,-3.3625,-50.1685,368.942,89.6205,16.52125,44.596,0,0,-84.4405,16.66,23.6675,0.1065,1.038,2.43675
7,21.75,1.929,-2.019,-47.204,369.676,89.66525,16.02975,46.67925,0,0,-82.655,15.559,23.4825,0.099,0.962,2.28775
7,22.25,1.53575,-2.1485,-46.019,371.636,89.68025,15.21075,48.341,0,0,-78.75875,14.737,23.379,0.088,0.905,2.18925
7,22.75,1.947,-1.44575,-41.02125,373.01775,89.693,14.66875,49.942,0,0,-75.04575,13.96475,23.1585,0.077,0.864,2.12875
7,23.25,1.29225,-1.753,-31.854,377.28325,89.71175,13.743,52.01825,0,0,-70.8145,13.21375,22.9885,0.069,0.735,2.00725
7,23.75,1.832,-1.6255,-21.91975,378.61,89.7175,12.789,53.82175,0,0,-67.51425,12.0005,22.894,0.063,0.757,1.904
8,0.25,0.72875,-1.663,-20.06675,370.42025,89.6,11.08,50.23,0,0,-62.413,9.74,21.421,0.051,0.753,1.2955
8,0.75,0.937,-1.553,-17.346,372.26775,89.579,10.49,52.12,0,0,-59.441,8.819,21.195,0.05,0.704,1.1265
8,1.25,0.858,-2.103,-14.276,373.85325,89.57775,9.934,54.64,0,0,-57.758,8.111,21.021,0.048,0.67725,1.1175
8,1.75,0.52975,-1.82775,-12.3465,375.32025,89.574,9.42,56.439,0,0,-55.802,7.46,20.8,0.048,0.71625,1.0515
8,2.25,1.014,-2.2165,-12.4815,378.85775,89.585,9.008,57.37,0,0,-55.774,7.179,20.748,0.0495,0.7125,1.09325
8,2.75,0.932,-1.47975,-10.224,377.772,89.581,8.406,58.69,0,0,-54.214,6.903,20.556,0.048,0.6705,0.99475
8,3.25,0.979,-1.9905,-7.523,377.364,89.5915,8.126,59.339,0,0,-53.438,6.626,20.382,0.044,0.6435,0.99725
8,3.75,0.4675,-1.306,-9.163,381.02575,89.596,7.81,59.934,0,0,-53.693,6.125,20.151,0.0445,0.6735,0.9595
8,4.25,0.891,-1.128,-4.615,384.142,89.57375,7.338,61.66,0,0,-52.202,5.702,19.963,0.047,0.6515,0.87225
8,4.75,0.426,-1.356,-5.0785,383.3475,89.59325,7.16,63.33,0,0,-51.4,5.114,19.698,0.044,0.6565,0.781
8,5.25,-1.2915,-2.063,-3.719,382.34875,89.624,6.747,64.28,10.52,0,-47.135,4.877,19.491,0.041,0.6365,-1.46275
8,5.75,-0.9155,-2.354,-9.4525,379.759,89.644,7.45,62.5,68.134,22.8135,-23.855,5.539,19.252,0.044,0.593,-1.41
8,6.25,-1.04,-1.2625,-8.633,378.087,89.63775,9.181,59.37,201.237,82.244,9.79,7.203,19.056,0.044,0.403,-2.361
8,6.75,-1.183,0,-8.45925,377.012,89.6335,11.859,53.688,428.195,169.0795,71.464,8.331,18.493,0.0655,0.222,-5.0595
8,7.25,-2.9115,19.225,10.26575,370.7525,89.61275,14.247,45.104,639.146,269.374,133.84,10.662,18.081,0.113,0.402,-5.4525
8,7.75,-3.354,31.927,55.06025,362.96925,89.592,15.452,38.01,878.07,368.0005,198.2,14.29,18.028,0.1385,0.5495,-4.954
8,8.25,-3.887,37.6205,91.02775,357.525,89.55175,16.21,32.023,1080.2,457.588,264.9,16.22,18.195,0.181,0.595,-4.80925
8,8.75,-3.6175,42.172,119.8985,354.2905,89.52475,16.974,29.404,1289.93,548.545,328.16,17.821,18.416,0.221,0.748,-4.1005
8,9.25,-3.45775,42.76725,142.828,352.283,89.5095,17.5,27.75,1444.8,573.6005,377.54,18.02,18.71,0.234,0.8215,-3.82375
8,9.75,-3.139,47.6045,172.221,353.037,89.48475,18.151,26.13,1589,647.708,426.97,19.119,18.9,0.26075,0.92325,-3.266
8,10.25,-2.8925,51.77225,211.276,353.212,89.4655,18.875,23.947,1721.54,741.0515,464.4,21.27,19.128,0.27625,1.0485,-3.06225
8,10.75,-2.487,54.816,225.6765,353.91,89.45675,19.525,22.266,1814.4,766.376,497.25,23.169,19.42,0.294,1.0395,-2.6965
8,11.25,-2.43375,51.8415,237.51275,354.714,89.42,20.244,21.571,1841,718.3575,493.77,24.473,19.771,0.32525,1.1345,-2.7065
8,11.75,-2.531,49.2205,249.93075,354.453,89.4185,20.73,20.28,1909.09,813.297,509.67,25.667,19.993,0.31975,1.158,-2.90325
8,12.25,-1.952,49.449,250.57875,354.717,89.39975,21.259,19.861,1898.4,825.0995,509.237,27.098,20.37,0.345,1.2345,-2.125
8,12.75,-2.155,44.8215,260.795,353.9125,89.374,21.719,18.785,1886.65,821.239,497.38,28.387,20.672,0.3655,1.447,-2.58075
8,13.25,-2.384,48.6545,257.81,353.443,89.35725,22.04325,18.23075,1771.155,786.08175,466.36,29.053,20.90775,0.3995,1.4625,-2.5095
8,13.75,-1.86,40.075,241.648,354.095,89.3435,22.371,17.771,1681.31,741.6075,431.44,29.851,21.158,0.3865,1.603,-1.9805
8,14.25,-2.0675,41.2,220.559,353.319,89.3225,22.687,17.986,1565.2,687.142,409.353,30.0325,21.4525,0.4055,1.706,-2.229
8,14.75,-1.983,36.417,218.22075,353.352,89.312,22.646,18.03325,1500.5575,656.65825,363.2,29.8225,21.7915,0.4425,1.859,-2.24275
8,15.25,-1.71675,33.361,188.175,354.62,89.317,22.433,18.69,1262.76,537.291,302.85,30.39175,22.038,0.4435,1.9315,-1.841
8,15.75,-2.19175,28.421,156.3855,353.21875,89.31075,22.657,19.98,1047.2,384.921,233.4,30.2095,22.274,0.4605,2.1555,-2.1685
8,16.25,-2.05425,23.64925,111.516,354.67075,89.3115,22.2,20.96,805.14,308.693,173,30.3645,22.5225,0.461,2.2125,-1.9645
8,16.75,-2.058,19.715,88.5255,354.42025,89.31625,21.697,21.515,694.79,272.8055,114.6,30.596,22.835,0.465,2.341,-1.79175
8,17.25,-1.5525,15.799,49.373,353.448,89.33175,21.2,22.496,501.2,185.4045,60.669,27.549,23.11,0.47,2.4095,-1.45075
8,17.75,-1.2415,10.32425,17.5835,352.569,89.354,20.387,22.73,339.23,138.417,4.277,24.55,23.29925,0.44925,2.26,-1.10525
