DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1
2,14.75,429.52975,0.85275,427.99925,1.0925,2045.087,429.167,0.80975,428.2255,1.128,2040.565,429.837,0.915,426.2915,1.2505,2047.848,430.2615,0.854,428.267,1.088,2060.52,8.66225,-12.404,0.22425,424.619,0.818,0.0265,0.0566666666666667,0.138333333333333,-0.0835,0.167166666666667,0.32175,-2.566,1.1765,0.60675,6.175,5.775,-12.142,-20.3625,-12.78825,-15.663,102.609,81.785,0.312,-16.83,-15.3775,-13.08,49.1,73.14,81.3,75.57,222.9,233.1,0.32,243.4,248.5,120.7075,100.47,116.2825,133.5725,141.3075,0.05,1.335,4.255,-11.551,-11.197,-9.40675,-9.867,-9.235,-8.492,-7.274,-6.78,-12.582,-12.032,-7.92775,-7.39075,-6.9745,-4.8795,-11.19,-10.946,-9.44225,-9.2825,-8.87275,-8.62,-7.65025,-6.608,-5.436,-12.47,-11.651,-11.224,-10.92375,-10.043,-9.272,-7.968,-7.444,-13.314,-12.239,-11.643,-10.51025,-10.354,-8.993,-7.757,-6.636,-4.5415,-3.28875,-1.802
2,15.25,429.84825,0.921,428.15025,1.13825,2042.207,429.80325,0.892,428.228,1.243,2040.858,429.857,0.9745,427.50725,1.284,2043.922,430.365,0.908,428.428,1.13825,2063.1515,8.39475,-13.869,0.20925,424.59725,0.8375,0.0575,0.0593333333333333,0.159916666666667,-0.02725,0.148333333333333,0.318,-3.199,1.51275,0.62725,6.11,5.65,-11.0515,-20.129,-12.424,-15.6455,102.596,81.795,0.336,-16.215,-15.2525,-13.1,43.4,64.58,67.1,67.96,223.1,235.6,0.89,244,248.8,100.8075,83.25,93.28,119.9825,118.515,0.05,1.09,3.725,-11.538,-11.195,-9.40425,-9.873,-9.237,-8.492,-7.276,-6.782,-12.579,-12.045,-7.928,-7.39,-6.993,-5.013,-11.176,-10.948,-9.44975,-9.28975,-8.86825,-8.618,-7.656,-6.61,-5.438,-12.47,-11.654,-11.222,-10.9275,-10.046,-9.27,-7.97,-7.446,-13.303,-12.222,-11.649,-10.5095,-10.351,-8.991,-7.761,-6.637,-4.792,-3.3355,-1.75525
2,15.75,429.838,0.85325,427.9085,1.0665,2045.405,429.4215,0.86325,428.234,1.14225,2039.24775,429.68,0.87825,426.288,1.22725,2046.871,430.60675,0.8475,428.587,1.0065,2058.54475,8.552,-13.971,0.191,424.84275,0.88225,0.0215,0.062,0.1815,-0.013,0.1295,0.308,-2.6125,1.53525,0.614,6.005,5.55,-12.093,-19.593,-12.66125,-15.68,102.594,81.745,0.35,-16.685,-14.9375,-13.12,36.7,51.95,54.3,53.65,222.2,235.6,-0.58,244,249,80.47,66,73.71,95.16,91.955,0.04,0.8675,2.87,-11.528,-11.195,-9.40225,-9.878,-9.239,-8.49875,-7.278,-6.783,-12.608,-12.059,-7.9285,-7.39025,-6.989,-4.97,-11.23425,-10.9515,-9.45425,-9.325,-8.939,-8.643,-7.65675,-6.60825,-5.4335,-12.48,-11.657,-11.22,-10.93375,-10.045,-9.269,-7.972,-7.447,-13.291,-12.204,-11.656,-10.50825,-10.349,-8.989,-7.75425,-6.631,-4.637,-3.36675,-1.70325
2,16.25,429.5585,0.8545,428.1315,1.158,2045.04675,429.9975,0.8735,428.2955,1.24075,2043.0445,429.5505,0.876,427.618,1.2555,2055.00175,430.129,0.84475,428.4915,0.934,2060.8,8.339,-14.682,0.201,424.995,0.9235,0.027,0.043,0.0715,-0.0935,0.154,0.319,-3.659,1.5195,0.6565,5.905,5.805,-13.466,-19.5785,-13.386,-15.78075,102.5925,82.135,0.32575,-16.445,-15.1875,-13.1275,29.075,41.285,42.475,40.395,221.775,234.775,-1.3375,244.075,249.475,63.86,43.745,58.225,68.9575,73.205,0.0275,0.66,2,-11.55725,-11.20725,-9.4095,-9.94475,-9.25375,-8.501,-7.2685,-6.77925,-12.693,-12.074,-7.9505,-7.373,-6.989,-4.972,-11.236,-10.9515,-9.4705,-9.329,-8.936,-8.64475,-7.66,-6.61,-5.4355,-12.51425,-11.762,-11.2555,-10.9805,-10.0575,-9.3005,-7.97275,-7.4455,-13.414,-12.27075,-11.67275,-10.518,-10.35125,-9.0065,-7.757,-6.633,-4.71775,-3.3675,-1.814
2,16.75,429.6695,0.8345,428.034,1.1545,2043.113,429.6625,0.83125,428.25125,1.17725,2043.59475,429.385,0.88175,426.533,1.338,2052.404,430.20975,0.818,428.441,1.044,2060.731,8.256,-14.9695,0.217,425.104,1.006,0.0435,0.054,0.00775,-0.137,0.1705,0.3045,-3.25125,1.3175,0.6115,5.79,5.3225,-12.729,-19.43325,-13.664,-15.97875,102.57275,82.2725,0.3185,-16.31,-14.85,-13.2375,21.025,22.715,28.95,26.32,222.45,234.8,-1.09,244.025,249.6,40.18,26.63,33.34,43.01,43.81,0.01,0.49,1.18,-11.5435,-11.2015,-9.4085,-9.926,-9.253,-8.4985,-7.2705,-6.78075,-12.69525,-12.07825,-7.9515,-7.35925,-6.98925,-4.952,-11.2085,-10.95625,-9.4765,-9.3315,-8.934,-8.635,-7.65975,-6.608,-5.4375,-12.503,-11.765,-11.25875,-10.986,-10.061,-9.302,-7.9745,-7.445,-13.4325,-12.238,-11.6715,-10.515,-10.348,-9.001,-7.7495,-6.634,-4.7195,-3.3215,-1.7695
2,17.25,429.83025,0.803,427.97575,1.121,2046.5245,429.879,0.78475,428.20625,1.21625,2044.1415,429.2715,0.802,427.3185,1.341,2045.9865,430.06425,0.776,428.3625,0.98,2056.7905,8.312,-15.145,0.2235,424.4845,1.05275,0.044,0.048,0.041,0.117,0.17,0.28,-4.112,0.8795,0.596,5.9825,5.61,-12.3165,-19.367,-13.424,-16.26725,102.5735,82.165,0.3135,-16.67,-14.56,-13.305,13.05,10.555,14.95,12.87,221.15,235.7,-1.065,244.4,249.9,20.0525,14.355,16.27,21.68,22.1425,0,0.38,0.67,-11.541,-11.2,-9.408,-9.927,-9.2565,-8.498,-7.2605,-6.776,-12.6945,-12.0715,-7.953,-7.36125,-6.9925,-4.92525,-11.214,-10.9595,-9.4775,-9.334,-8.931,-8.6355,-7.657,-6.6095,-5.433,-12.513,-11.734,-11.246,-10.9915,-10.0605,-9.2915,-7.975,-7.447,-13.3715,-12.235,-11.6735,-10.513,-10.3505,-8.9925,-7.752,-6.6285,-4.674,-3.3805,-1.603
2,17.75,429.005,0.832,427.937,1.15025,2046.4055,429.016,0.799,428.25025,1.28675,2039.2675,429.05775,0.744,427.026,1.4115,2050.68875,429.989,0.762,428.4005,0.934,2067.553,8.33625,-15.34325,0.23825,424.922,0.9235,0.0785,0.04625,0.1285,-0.1335,0.2215,0.289,-5.2945,1.0155,0.6645,5.725,5.61,-11.972,-19.3025,-15.2395,-16.30675,102.584,82.35,0.311,-16.6875,-14.63,-13.4925,4.925,2.335,6.025,3.72,221.025,235.525,-0.5875,244.275,250.15,7.675,5.0825,5.8525,7.6275,7.685,-0.01,0.36,0.1875,-11.54825,-11.19875,-9.4075,-9.943,-9.2675,-8.501,-7.27475,-6.7835,-12.7105,-12.0895,-7.9535,-7.36375,-6.999,-4.979,-11.2565,-10.97075,-9.4775,-9.336,-8.928,-8.6495,-7.6595,-6.6155,-5.4415,-12.51975,-11.771,-11.26625,-10.9975,-10.0685,-9.30325,-7.97825,-7.45125,-13.40075,-12.24425,-11.68225,-10.509,-10.35475,-9.0015,-7.755,-6.63,-4.525,-3.40775,-1.795
2,18.25,429.86775,0.819,428.1655,1.0935,2045.7895,430.1,0.7815,428.385,1.267,2040.4615,429.2675,0.7425,426.92325,1.337,2053.30375,430.45775,0.778,428.557,0.97975,2067.8805,8.13625,-14.516,0.20625,425.137,0.817,0.025,0.1115,0.106125,-0.016,0.0965,0.2905,-3.45625,1.26325,0.61625,5.63,5.48,-12.481,-19.5985,-13.522,-16.392,102.5805,82.3925,0.30575,-16.58,-15.2,-13.655,2.1,0.175,3.5,0.4175,224,235.15,-0.3675,243.6,250.2,1.46,1.485,1.55,1.28,1.4925,-0.01,0.36,0.08,-11.5735,-11.2025,-9.4225,-9.9905,-9.3235,-8.5095,-7.265,-6.7785,-12.7565,-12.105,-8.00225,-7.4145,-7.00175,-5.00125,-11.296,-11.0095,-9.47925,-9.3415,-8.9695,-8.6765,-7.667,-6.613,-5.4375,-12.5375,-11.8365,-11.3035,-11.0495,-10.0815,-9.315,-7.9785,-7.45,-13.4905,-12.341,-11.6915,-10.5465,-10.377,-9.02075,-7.736,-6.62375,-4.692,-3.3855,-1.797
2,18.75,429.669,0.80625,428.25525,1.173,2047.6355,429.66275,0.767,428.44525,1.226,2046.92825,428.993,0.7105,428.041,1.302,2050.084,429.7675,0.773,428.66475,1.0455,2067.51,8.267,-13.753,0.225,425.427,0.879,0.13775,0.044,0.13425,0.144,0.131,0.314,-2.1865,1.7505,0.594,5.34,5.28,-12.5825,-19.686,-13.588,-15.729,102.571,81.73,0.308,-17.2075,-15.5825,-13.61,1.675,-0.485,3.1,-0.115,222.45,234.7,-0.6875,243.4,249.925,0.2,0.765,1,0.24,0.1075,-0.01,0.36,0.04,-11.572,-11.20025,-9.4225,-9.972,-9.30675,-8.50675,-7.25575,-6.77225,-12.767,-12.086,-8.00025,-7.41375,-7.0015,-4.981,-11.301,-11.0215,-9.47725,-9.3405,-8.96875,-8.67275,-7.66375,-6.609,-5.4395,-12.55,-11.8335,-11.303,-11.0495,-10.087,-9.3155,-7.98,-7.452,-13.433,-12.30125,-11.6975,-10.5455,-10.40475,-9.0305,-7.78425,-6.633,-4.991,-3.393,-1.779
2,19.25,429.532,0.7825,428.116,1.0515,2049.18475,429.416,0.7755,428.453,1.19275,2043.88675,428.95975,0.739,427.9505,1.3025,2052.27325,429.844,0.729,428.6465,0.984,2068.90275,8.4665,-13.5485,0.2525,425.261,0.9295,0.0365,0.0715,-0.029,0.118,0.1305,0.3205,-4.009,0.862,0.618,5.395,5.3,-12.298,-19.72675,-13.52,-15.42425,102.575,82.055,0.284,-17.4175,-15.8575,-13.6,1.3,-0.6125,2.9,-0.22,224.55,233.4,-0.27,243,249.4,0.09,0.6,0.75,0.1825,0.05,-0.02,0.36,0.04,-11.55875,-11.19925,-9.42275,-9.97175,-9.312,-8.5075,-7.2575,-6.7735,-12.77,-12.0405,-7.99725,-7.412,-7.005,-4.961,-11.303,-11.02925,-9.4825,-9.339,-8.96875,-8.6745,-7.6635,-6.60975,-5.43475,-12.55975,-11.8215,-11.30225,-11.051,-10.08975,-9.31425,-7.99,-7.4725,-13.405,-12.303,-11.70625,-10.545,-10.404,-9.03225,-7.78775,-6.66575,-4.7145,-3.383,-1.7635
2,19.75,429.845,0.7775,428.197,1.033,2048.978,429.52725,0.75375,428.47,1.134,2047.86825,429.5805,0.71275,427.7415,1.22175,2054.69625,430.019,0.681,428.67025,0.9,2066.6215,8.865,-13.465,0.211,425.618,0.86575,0.04225,0.0535,-0.0415,0.176,0.191,0.317,-2.65075,1.9335,0.618,5.685,5.64,-11.775,-19.8945,-13.424,-15.225,102.60175,82.16,0.2985,-17.77,-16.1425,-13.63,1.35,-0.595,3,-0.225,223.2,233.55,0.435,242.8,248.9,0.07,0.59,0.75,0.1675,0.04,-0.0175,0.3525,0.04,-11.5685,-11.1975,-9.423,-9.998,-9.34,-8.5135,-7.2725,-6.782,-12.8025,-12.047,-7.9955,-7.411,-7.007,-4.985,-11.3085,-11.0475,-9.48725,-9.3355,-8.96875,-8.678,-7.6685,-6.617,-5.4435,-12.574,-11.827,-11.3005,-11.05275,-10.0975,-9.3155,-7.9835,-7.4565,-13.4145,-12.3385,-11.7135,-10.5445,-10.383,-9.0225,-7.7645,-6.6365,-4.7385,-3.3135,-1.732
2,20.25,429.49875,0.789,428.224,0.9965,2050.182,429.5965,0.7535,428.4065,1.018,2047.28675,429.4155,0.706,428.17775,1.1315,2052.76225,429.89,0.717,428.677,0.83125,2067.66725,8.775,-12.864,0.238,425.73,0.85125,0.03825,0.06,0.00275,0.079,0.236,0.311,-3.172,2.933,0.631,5.725,5.77,-12.19575,-19.8835,-13.304,-15.15925,102.6125,82.13,0.311,-17.79,-16.4175,-13.615,1.4,-0.59,2.9,-0.2325,223.05,231.85,1.1875,242.35,248.5,0.07,0.6,0.74,0.11,0.04,-0.0175,0.36,0.03,-11.5665,-11.196,-9.423,-10.001,-9.345,-8.5145,-7.2735,-6.783,-12.8175,-12.0235,-7.9935,-7.41,-7.0075,-5.009,-11.317,-11.06,-9.48925,-9.3315,-8.968,-8.679,-7.6715,-6.6195,-5.4455,-12.5855,-11.8235,-11.3,-11.0535,-10.1025,-9.3165,-7.9855,-7.457,-13.389,-12.3395,-11.705,-10.54375,-10.385,-9.023,-7.767,-6.6385,-4.93675,-3.368,-1.738
2,20.75,429.532,0.7595,428.197,1.01675,2052.378,429.58325,0.70775,428.86225,1.055,2047.091,429.347,0.677,428.149,1.213,2055.3575,429.71,0.67475,428.51275,0.8105,2074.185,8.66,-12.7025,0.214,425.35975,0.85,0.023,0.0525,0.029,-0.016,0.17825,0.3025,-3.6405,3.19225,0.6335,5.6725,5.68,-13.69025,-19.96325,-14.412,-15.30575,102.6095,81.72,0.30425,-18.1,-16.51,-13.595,1.25,-0.605,2.9,-0.21,223.6,230.2,0.94,242.95,248.65,0.07,0.6,0.76,0.11,0.04,-0.015,0.3525,0.04,-11.5675,-11.1945,-9.42225,-10.003,-9.349,-8.5155,-7.276,-6.7845,-12.8255,-12.0005,-7.99075,-7.40825,-7.0075,-5.01025,-11.32,-11.0705,-9.49,-9.328,-8.96725,-8.6795,-7.674,-6.6215,-5.4475,-12.5965,-11.8195,-11.3005,-11.05425,-10.1075,-9.3165,-7.9875,-7.4585,-13.3585,-12.341,-11.6925,-10.54275,-10.387,-9.024,-7.7695,-6.6405,-4.91925,-3.3985,-1.752
2,21.25,429.7345,0.737,428.3005,0.98775,2049.945,429.784,0.7035,428.4155,0.9895,2045.857,429.697,0.6705,427.94525,1.11625,2059.386,430.014,0.6965,428.6015,0.828,2068.7185,8.916,-12.569,0.213,425.80775,0.8395,0.023,0.04375,0.06425,-0.02375,0.18525,0.314,-3.4395,0.7065,0.636,5.3875,5.42,-13.62175,-20.055,-13.438,-15.54625,102.606,81.555,0.30225,-17.93,-16.48,-13.585,1.4,-0.62,3,-0.215,223.4,231.7,1.175,243.6,248.7,0.07,0.595,0.76,0.11,0.04,-0.01,0.36,0.04,-11.5565,-11.193,-9.42225,-10.0075,-9.332,-8.5095,-7.2775,-6.7775,-12.8275,-11.982,-7.989,-7.40725,-7.008,-4.947,-11.3215,-11.0635,-9.488,-9.3315,-8.96575,-8.6795,-7.67225,-6.622,-5.4495,-12.6075,-11.81175,-11.28625,-11.055,-10.1085,-9.316,-7.989,-7.46,-13.322,-12.371,-11.683,-10.54275,-10.42,-9.024,-7.7715,-6.67225,-4.747,-3.37875,-1.75325
2,21.75,430.0425,0.726,428.2615,0.9855,2053.82525,430.606,0.68825,428.52,0.96025,2046.346,429.9855,0.662,428.172,1.00125,2061.307,430.2765,0.68525,428.5615,0.7845,2072.59725,9.216,-11.823,0.23725,426.09925,0.8225,0.025,0.0485,0.0725,0.036,0.2715,0.3145,-3.9635,1.37,0.71825,5.29,5.485,-13.434,-20.19975,-13.864,-15.929,102.62525,81.48,0.3025,-18.2575,-15.9175,-13.555,1.3,-0.6125,2.9,-0.24,223.625,233.275,1.3625,243.925,248.85,0.07,0.5975,0.7625,0.1425,0.04,-0.02,0.36,0.04,-11.5605,-11.185,-9.42225,-9.98075,-9.33675,-8.5095,-7.26775,-6.78,-12.80925,-11.90825,-7.98725,-7.4055,-7.0015,-4.9925,-11.32225,-11.0445,-9.48625,-9.33475,-8.9635,-8.67875,-7.67225,-6.61675,-5.4455,-12.6175,-11.8055,-11.282,-11.05675,-10.11325,-9.3125,-8.00125,-7.483,-13.25425,-12.35425,-11.672,-10.5445,-10.42425,-9.04225,-7.804,-6.67425,-4.85525,-3.4915,-1.679
2,22.25,429.82325,0.6865,428.222,0.983,2052.7055,429.8765,0.67425,428.4245,1.06925,2047.088,429.52875,0.6765,427.87375,1.004,2058.7535,429.87625,0.653,428.57,0.7615,2070.643,9.205,-12.118,0.232,426.17675,0.867,0.0295,0.038,0.088625,0.111,0.201,0.352,-4.06525,1.44,0.713,5.6975,5.635,-14.045,-19.91975,-14.324,-16.148,102.62675,81.63,0.2905,-17.765,-15.5575,-13.5225,1.375,-0.5925,2.9,-0.19,226.35,233.825,1.25,244.7,249.775,0.07,0.59,0.765,0.155,0.04,-0.0125,0.35,0.04,-11.552,-11.17375,-9.41625,-9.947,-9.30675,-8.501,-7.2925,-6.8,-12.787,-11.827,-7.9665,-7.419,-7.012,-5.037,-11.318,-11.032,-9.47225,-9.3235,-8.902,-8.676,-7.67475,-6.639,-5.4605,-12.6015,-11.76525,-11.2375,-11.048,-10.1035,-9.31275,-8.00325,-7.48475,-13.219,-12.32375,-11.6565,-10.537,-10.3735,-9.00675,-7.8075,-6.6755,-4.801,-3.38275,-1.72425
2,22.75,429.68,0.7025,428.28,1.127,2054.3805,429.607,0.69175,428.6565,1.1355,2049.2075,429.745,0.6815,428.131,1.06125,2059.2,429.957,0.6765,428.4085,0.76075,2067.6875,9.318,-12.38925,0.20975,425.79375,0.847,0.035,0.051,0.0815,0.11025,0.2605,0.3235,-2.0215,1.32,0.7255,5.475,5.44,-14.1425,-20.053,-14.1505,-16.393,102.6375,81.675,0.309,-17.6225,-15.43,-13.51,1.4,-0.56,2.9,-0.19,226.1,234.6,2.27,245.7,250.7,0.07,0.6,0.78,0.12,0.04,-0.01,0.35,0.04,-11.557,-11.181,-9.41475,-10.077,-9.415,-8.5,-7.31,-6.801,-12.746,-11.787,-7.9745,-7.43225,-7.012,-5.0535,-11.31,-11.038,-9.469,-9.335,-8.91875,-8.689,-7.676,-6.658,-5.469,-12.529,-11.7585,-11.345,-11.05475,-10.141,-9.31225,-8.0055,-7.486,-13.163,-12.306,-11.655,-10.539,-10.429,-9.041,-7.832,-6.727,-4.81525,-3.09875,-1.764
2,23.25,429.575,0.7325,428.26725,1.02,2052.724,429.736,0.729,428.547,1.0995,2049.09,429.63,0.70275,427.95,1.1545,2060.8735,429.96,0.6975,428.939,0.761,2068.327,9.288,-12.77925,0.20175,425.459,0.851,0.04925,0.0495,0.06325,-0.049,0.1435,0.33825,-3.3775,1.45125,0.67725,5.87,5.5675,-13.357,-20.045,-13.443,-16.42125,102.63175,81.85,0.2975,-17.3075,-15.85,-13.47,1.3,-0.56,3,-0.17,228,234.4,2.07,246.5,250.4,0.07,0.59,0.7875,0.17,0.04,-0.02,0.3525,0.04,-11.562,-11.187,-9.41325,-10.09425,-9.419,-8.5,-7.312,-6.801,-12.74,-11.772,-7.97525,-7.4315,-7.012,-5.071,-11.306,-11.036,-9.46625,-9.334,-8.916,-8.692,-7.676,-6.659,-5.471,-12.537,-11.75175,-11.353,-11.054,-10.147,-9.326,-8.021,-7.535,-13.159,-12.329,-11.656,-10.53775,-10.436,-9.039,-7.836,-6.729,-4.718,-3.348,-1.715
2,23.75,429.6335,0.72325,428.2365,0.99625,2052.167,429.4745,0.708,428.445,1.005,2049.01,429.736,0.6585,428.053,0.9805,2060.27125,429.88925,0.683,428.602,0.772,2066.08225,8.9195,-12.6695,0.2625,425.43025,0.83725,0.0345,0.065,0.057,0.008,0.1665,0.338,-3.108,1.294,0.6745,6.08,5.77,-14.817,-20.13075,-13.371,-16.922,102.59325,81.93,0.29725,-17.68,-15.9125,-13.525,1.3,-0.62,3,-0.21,227.825,234.425,2.2525,245.7,249.675,0.0675,0.6,0.79,0.15,0.04,-0.0175,0.3525,0.04,-11.607,-11.212,-9.4115,-10.071,-9.423,-8.547,-7.314,-6.811,-12.733,-11.774,-7.9715,-7.418,-7.022,-5.1125,-11.31,-11.046,-9.452,-9.324,-8.893,-8.694,-7.676,-6.66,-5.473,-12.6175,-11.795,-11.4115,-11.065,-10.2055,-9.306,-8.023,-7.537,-13.248,-12.396,-11.668,-10.528,-10.389,-9.019,-7.809,-6.664,-4.6875,-3.41725,-1.608
3,0.25,428.104,1.19,428.23,1.5295,2050.886,429.21225,1.0135,429.0855,1.409,2071.035,427.6335,1.521,426.27625,1.532,2051.25825,428.5915,1.38975,425.251,0.964,2057.345,7.22175,-11.82975,0.30925,425.34875,1.742,0.0945,0.0475,0.172,0.2655,0.126,0.2995,-2.445,1.3725,0.598,6.04,5.18,-11.02375,-14.81075,-11.0565,-17.622,102.30725,84.515,0.32225,-12.28,-11.155,-11.34,1.3,-0.8,3,-0.25,236.5,250.2,-12.59,260.3,266.5,0.07,0.6,0.47,0.21,0.0375,0,0.18,0.04,-12.91225,-12.756,-9.84875,-12.042,-11.67875,-11.08575,-9.7105,-9.40175,-13.2345,-13.19425,-9.38825,-9.07425,-10.799,-8.131,-12.8105,-13.2155,-9.598,-9.824,-10.3745,-11.56375,-10.869,-9.85825,-8.2595,-13.7405,-14.008,-13.0275,-12.084,-12.30075,-11.8615,-10.4925,-9.8865,-14.24625,-13.32625,-13.22875,-11.514,-12.433,-11.4965,-10.3815,-9.0765,-1.856,-1.18775,-0.483
3,0.75,428.454,1.202,428.465,1.528,2046.22,429.262,0.91475,428.90225,1.46375,2069.1455,427.5585,1.3995,426.226,1.639,2058.538,428.445,1.369,427.3175,0.91375,2071.1625,7.246,-11.90375,0.30725,425.53775,1.74,0.118,0.028,0.14725,0.18725,0.18575,0.29125,-3.52825,0.958,0.568,5.8775,5.02,-10.81425,-14.74325,-10.82925,-17.4375,102.303,84.14,0.318,-13.18,-11.445,-11.295,1.3,-0.71,2.975,-0.27,233.9,248.7,-10.81,259.3,264.875,0.07,0.6,0.47,0.2125,0.03,0,0.18,0.03,-12.91725,-12.75125,-9.845,-12.0475,-11.681,-11.085,-9.7105,-9.40275,-13.22375,-13.2025,-9.38675,-9.07725,-10.7805,-8.115,-12.826,-13.204,-9.59725,-9.82025,-10.3715,-11.5675,-10.8715,-9.8585,-8.2745,-13.741,-14.0165,-13.0265,-12.084,-12.30275,-11.863,-10.493,-9.88925,-14.25925,-13.32925,-13.229,-11.51,-12.43475,-11.4975,-10.3835,-9.079,-1.786,-0.979,-0.42525
3,1.25,428.18,1.1045,427.4555,1.45675,2047.8385,428.641,0.84025,428.806,1.44425,2075.9,427.375,1.493,427.0125,1.571,2056.52,427.9185,1.477,425.558,0.94325,2075.265,7.46275,-12.29125,0.27525,425.4885,1.636,0.1205,0.05,0.20775,0.11475,0.148,0.2795,-4.11625,0.56,0.54725,6.1,4.75,-10.7995,-14.88425,-10.92725,-17.59975,102.3265,83.9375,0.317,-14.06,-11.5225,-11.15,1.3,-0.78,3,-0.26,234,248.4,-13.45,258.6,264.45,0.07,0.6,0.48,0.21,0.03,0,0.18,0.03,-12.9175,-12.74625,-9.84125,-12.0445,-11.684,-11.0845,-9.7105,-9.404,-13.21025,-13.208,-9.3855,-9.0795,-10.803,-8.135,-12.844,-13.1915,-9.59625,-9.8155,-10.3685,-11.57075,-10.874,-9.859,-8.27775,-13.74125,-14.0255,-13.02475,-12.082,-12.30425,-11.8645,-10.493,-9.89175,-14.2725,-13.33125,-13.2285,-11.5055,-12.4375,-11.4985,-10.3845,-9.0815,-1.7865,-1.16075,-0.401
3,1.75,428.0875,1.1285,428.05475,1.4085,2050.895,428.646,1.017,428.8755,1.5505,2078.095,427.4955,1.468,425.727,1.6085,2059.333,428.505,1.29925,425.436,0.872,2074.29075,7.04475,-12.2355,0.31775,425.436,1.592,0.18,0.033,0.0965,0.258,0.096,0.27175,-3.113,0.89325,0.5535,5.79,4.885,-10.91,-15.003,-11.197,-17.36375,102.3195,84.0325,0.329,-13.82,-11.57,-11.17,1.3,-0.705,3,-0.27,232.4,248.25,-12.65,258.6,264.95,0.07,0.6,0.48,0.21,0.035,0,0.18,0.03,-12.897,-12.704,-9.752,-12.0375,-11.679,-11.081,-9.709,-9.369,-13.1465,-13.1815,-9.372,-8.99,-10.7425,-8.05,-12.798,-13.1615,-9.597,-9.83,-10.32825,-11.5485,-10.835,-9.84,-8.24,-13.7075,-14.0345,-13.0105,-12.0135,-12.3015,-11.859,-10.484,-9.886,-14.2265,-13.306,-13.2155,-11.45425,-12.4255,-11.4525,-10.38,-9.0575,-1.759,-1.49825,-0.3675
3,2.25,428.269,1.11925,428.32775,1.51375,2050.9005,428.878,0.868,428.7365,1.6645,2079.529,427.539,1.35325,425.515,1.588,2059.55425,427.46775,1.2745,426.6745,0.8935,2077.04475,7.023,-12.727,0.291,425.4715,1.583,0.095,0.0315,0.10375,0.168,0.095,0.279,-4.481,1.618,0.542,5.625,4.8825,-10.78325,-15.4625,-10.84675,-17.39375,102.31975,84.2225,0.30175,-14.095,-11.63,-11.22,1.3,-0.7825,3,-0.22,228.9,247.725,-11.585,258.05,263.65,0.07,0.6,0.47,0.21,0.03,0,0.1725,0.03,-12.901,-12.705,-9.752,-12.0345,-11.67375,-11.0815,-9.7095,-9.37,-13.142,-13.176,-9.377,-8.994,-10.7445,-8.0425,-12.8045,-13.1675,-9.596,-9.824,-10.32875,-11.552,-10.832,-9.84175,-8.242,-13.7035,-14.041,-13.0095,-12.017,-12.3015,-11.8575,-10.484,-9.888,-14.2245,-13.301,-13.2145,-11.453,-12.4245,-11.454,-10.38,-9.05975,-1.9865,-1.14825,-0.394
