DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,NEE_1_1_1,FC_1_1_1,SC_1_1_1,H_1_1_1,LE_1_1_1,G_1_1_1,TS_1_1_1,RH_1_1_1,PA_1_1_1,CO2_1_1_1,VPD_1_1_1,NETRAD_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1
4,12.25,0.7895,14.925,2.98,-1.801,-1.611,-0.3215,388.1285,79.536,10.2045,11.95,39.85,101.101,392.083,9.15,525.55,747.5,72.35
4,12.75,0.7995,15.05,3.0085,-1.74,-1.413,-0.2815,363.981,90.1045,11.7495,12.28,39.22,101.101,392.244,9.21,496.25,693.4,71.95
4,13.25,0.741,15.385,2.8955,-1.5385,-1.324,-0.1935,351.904,79.682,12.608,12.69,36.16,101.1,391.814,9.61,480.05,697.65,58.865
4,13.75,0.7805,15.51,2.881,-1.4115,-1.067,-0.221,369.389,82.529,12.659,12.9,36.45,101.1,391.4725,9.57,448.8,646.5,62.72
4,14.25,0.7725,15.93,3.073,-1.156,-0.867,-0.113,273.638,73.6075,13.159,13,35.94,101,391.425,9.85,411.4,614.7,57.15
4,14.75,0.769,15.76,2.964,-0.9415,-0.93,-0.017,273.313,65.708,12.9465,12.93,36.35,101,391.831,10.01,352.9,537.35,53.44
4,15.25,0.737,15.625,2.8985,-0.776,-0.87,-0.0455,230.551,57.8925,12.12,13.03,37.13,101,391.447,9.935,299.4,470.6,46.975
4,15.75,0.733,15.375,2.776,-0.369,-0.3775,0.056,167.947,42.116,10.668,12.785,38.54,101,391.4235,9.94,243.35,405.15,35.32
4,16.25,0.732,14.9,2.782,-0.217,-0.296,0.136,137.544,45.895,9.254,12.415,40.855,101,391.5,9.89,169.6,308.65,26.305
4,16.75,0.707,14.66,2.81,0.225,-0.0235,0.217,73.31,33.104,7.8815,12.2725,42.04,101,391.452,9.435,101.9,223.05,17.65
4,17.25,0.662,14.16,2.483,0.659,0.2535,0.3,31.315,28.19,6.6225,11.9125,44.28,101.1,391.93,8.555,40.555,155.45,12.35
4,17.75,0.592,13.355,2.491,1.0695,0.578,0.459,-1.99,17.9545,5.2085,11.73,47.515,101.1,392.0575,7.475,-5.7965,77.65,6.4735
4,18.25,0.466,12.19,2.144,1.778,1.051,0.644,-17.3155,8.693,3.791,11.525,50.285,101.2,392.5045,5.995,-39.84,19.625,1.573
4,18.75,0.372,11.08,1.7475,1.99,0.9255,0.793,-25.168,3.0295,2.8385,11.415,56.27,101.2,393.719,5.105,-61.83,1.3705,-2.309
4,19.25,0.34,10.355,1.6925,2.097,1.018,0.737,-22.452,2.589,1.629,11.215,60.27,101.2,394.184,4.31,-60.845,-0.0105,-2.6765
4,19.75,0.318,9.7,1.6965,2.051,1.088,0.6755,-19.8945,1.1535,0.6175,10.99,64.08,101.3,394.7035,3.85,-57.26,-0.027,-2.6455
4,20.25,0.257,9.31,1.706,1.829,1.052,0.5565,-19.21,1.5055,0.043,10.84,67.865,101.3,395.2015,3.365,-56.43,-0.037,-2.717
4,20.75,0.258,9.155,1.6245,1.9925,1.066,0.502,-23.311,0.418,-0.5195,10.7175,70.1,101.3,395.7625,3.185,-53.205,-0.036,-2.5935
4,21.25,0.2865,8.98,1.654,1.712,0.906,0.317,-21.8465,0.9745,-0.942,10.5625,71.75,101.3,396.3795,2.995,-54.75,-0.031,-2.612
4,21.75,0.25,8.715,1.5985,1.574,0.8815,0.305,-24.161,0.728,-1.259,10.375,72.1,101.3,397.174,3.115,-51.855,-0.0265,-2.648
4,22.25,0.272,8.5,1.6175,1.93,1.148,0.2665,-23.031,1.018,-1.4735,10.31,73.95,101.3,397.369,2.985,-54.3,-0.03,-2.567
4,22.75,0.2405,8.265,1.514,1.566,1.14,0.188,-24.628,0.32,-1.627,10.1725,74.55,101.3,397.54,2.7,-53.31,-0.039,-2.58
4,23.25,0.241,8,1.4995,1.5095,0.929,0.207,-27.17,0.828,-1.8515,10.07,74.95,101.3,398.118,2.835,-53.32,-0.0435,-2.622
4,23.75,0.249,7.7,1.545,1.55,1.015,0.126,-25.197,1.037,-1.821,9.99,74.7,101.3,398.625,2.495,-53.1,-0.0385,-2.5605
5,0.25,0.1745,10.82,1.1885,2.447,1.306,0.538,-20.223,0.9705,-2.0105,13.905,82.8,101.101,401.2355,2.42,-50.26,-0.013,-2.6235
5,0.75,0.1895,10.63,1.199,3.075,1.837,0.5525,-23.9805,0.469,-2.1985,13.785,83.1,101.101,401.648,2.17,-49.68,-0.013,-2.619
5,1.25,0.1785,10.525,1.2315,2.8715,1.3535,0.324,-20.0495,0.2295,-2.532,13.635,83.4,101.101,403.4545,2,-48.085,-0.013,-2.8405
5,1.75,0.2055,10.42,1.2465,2.277,1.3185,0.3315,-22.283,0.8165,-2.564,13.505,85.15,101.101,404.3815,1.845,-46.57,-0.013,-2.613
5,2.25,0.2015,10.2,1.2975,2.2125,1.2225,0.544,-19.885,0.735,-2.5635,13.3775,86.55,101.101,405.699,1.715,-46.655,-0.0135,-2.5735
5,2.75,0.2105,10.11,1.2415,2.1295,1.605,0.5885,-19.876,0.5195,-2.5575,13.3,87.95,101.1005,406.456,1.545,-46.765,-0.013,-2.559
5,3.25,0.203,9.895,1.238,2.334,1.475,0.255,-19.691,0.773,-2.698,13.185,88.35,101.101,406.79,1.505,-44.845,-0.013,-2.7365
5,3.75,0.202,9.845,1.256,2.561,1.5945,0.4105,-19.8995,0.419,-2.821,13.0925,88.75,101.1505,408.957,1.51,-42.33,-0.013,-2.7675
5,4.25,0.206,9.94,1.216,2.1375,1.443,0.296,-22.3275,0.621,-2.8785,12.9975,88.6,101.2,409.369,1.38,-41.96,0.0435,-2.611
5,4.75,0.2085,9.725,1.242,1.979,1.355,0.371,-19.5745,0.384,-2.9505,12.915,88.2,101.2,408.6,1.39,-38.735,3.53,-1.4945
5,5.25,0.211,9.59,1.2285,1.517,1.3595,-0.0025,-15.9055,2.203,-3.075,12.87,88.45,101.2,408.7935,1.385,-14.615,27.33,5.709
5,5.75,0.282,9.915,1.2895,0.2325,0.9885,-0.7325,-4.826,6.857,-3.037,12.875,87.8,101.2505,405.857,1.6,15.19,74.45,15.505
5,6.25,0.351,10.775,1.352,-1.292,0.658,-1.3825,21.52,23.233,-2.9145,12.935,82.45,101.2505,402.191,2.45,57.415,164.75,24.175
5,6.75,0.44,11.705,1.5765,-4.055,-1.014,-2.518,82.072,56.474,-2.173,13.1,77.15,101.2505,396.858,3.43,127.65,250.6,34.545
5,7.25,0.521,12.86,1.803,-4.317,-1.828,-2.149,119.252,68.392,-1.632,13.325,70.15,101.3005,392.988,4.6,208.1,338.55,43.33
5,7.75,0.567,13.86,1.991,-4.369,-3.23,-1.669,202.665,86.034,-0.7505,13.565,65.875,101.3,391.0585,5.97,287.15,442.3,50.425
5,8.25,0.643,14.685,2.2405,-5.974,-4.696,-1.288,250.939,92.489,0.241,13.71,60.32,101.3,387.422,7.12,362.7,524.3005,59.395
5,8.75,0.642,15.715,2.2535,-6.285,-4.821,-0.933,281.342,112.005,1.9635,14.325,56.695,101.3,386.847,8.565,423.65,611.9,66.485
5,9.25,0.655,16.64,2.244,-4.955,-4.211,-0.828,340.369,111.192,3.7385,14.605,52.25,101.3,386.34,9.325,485.1,684.9,74.3
5,9.75,0.655,17.65,2.271,-5.2525,-4.6505,-0.7265,355.8625,123.2815,5.078,14.965,48.115,101.2,385.534,10.385,535.3,737.5,81.15
5,10.25,0.647,18.8,2.2925,-4.7635,-4.212,-0.554,375.194,136.509,6.319,15.245,45.275,101.2,384.916,11.165,565.4,766.5,82.15
5,10.75,0.631,19.06,2.2905,-4.782,-4.347,-0.4355,387.902,132.606,6.651,15.4625,44.15,101.2,384.654,11.925,579.95,782.5,84.45
5,11.25,0.625,19.435,2.3925,-4.122,-3.774,-0.3475,376.791,131.4515,7.3535,15.805,43.26,101.101,383.778,12.81,570.9,790.5,85.45
5,11.75,0.6685,19.61,2.4535,-3.969,-3.724,-0.373,363.5415,128.1725,8.5575,16.09,42.15,101.1005,382.947,13.73,546.15,763,86.8
5,12.25,0.6285,19.98,2.3945,-3.836,-3.4715,-0.319,380.549,135.1765,10.0115,16.273,40.675,101.1,382.9645,14.31,584.25,800.5,86.65
5,12.75,0.697,20.3,2.515,-4.16,-3.6275,-0.2695,383.736,125.811,11.0575,16.57,38.855,101.1,382.892,14.905,534.6,745.5,78.95
5,13.25,0.658,20.46,2.6425,-3.545,-3.195,-0.213,341.222,131.04,11.5425,16.7,40.12,101.1,383.027,15.085,502.65,691.55,72.95
5,13.75,0.7175,20.615,2.603,-4.1375,-3.873,-0.1065,342.4985,122.5115,12.4225,16.905,39.495,101,382.6815,14.93,508.7,712,74.6
5,14.25,0.7125,20.865,2.6225,-2.6575,-2.4685,-0.122,302.194,117.0095,12.594,17.04,38.58,101,382.6285,15.27,478.95,670.75,67.785
5,14.75,0.673,20.81,2.5865,-2.543,-2.757,0.065,229.929,127.447,11.512,17.135,37.935,101,382.861,15.315,432.55,634.25,65.0505
5,15.25,0.669,20.795,2.654,-3.005,-3.518,-0.0085,205.873,113.14,10.74,16.985,37.85,101,383.489,15.295,350.15,529.1,53.865
5,15.75,0.6785,20.895,2.583,-2.1865,-2.044,0.096,158.4055,94.5925,9.8135,16.715,38.855,101,383.556,15.255,295.35,456.9,44.44
5,16.25,0.633,20.22,2.5895,-1.6855,-1.622,0.037,133.904,75.188,9.1775,16.483,40.845,101,382.784,15.08,233,380.55,35.645
5,16.75,0.5875,19.935,2.481,-1.0725,-1.139,0.143,77.0175,70.919,7.778,16.3405,42.72,101,383.069,13.96,158.9,290.4,26.975
5,17.25,0.587,19.115,2.3115,-0.366,-0.352,0.322,37.167,70.959,6.7545,16.1405,45.1,101,383.626,12.93,70.835,189.3,19.15
5,17.75,0.467,17.755,2.223,1.2185,0.558,0.428,-2.618,51.935,5.6865,15.9425,49.055,101,384.418,11.475,25.45,134.8,13.335
5,18.25,0.437,16.85,2.0275,1.629,1.2025,0.63,-13.843,23.828,4.5755,15.77,52.505,101,385.7375,10.01,-11.335,59.435,6.0105
5,18.75,0.417,15.915,1.895,2.658,1.754,0.846,-16.829,13.279,3.512,15.585,57.225,101.1,386.7435,8.315,-44.715,17.405,1.464
5,19.25,0.293,14.735,1.6035,3.74,2.035,1.12,-18.064,6.207,2.455,15.435,61.125,101.1,388.3185,6.875,-56.585,1.731,-2.1185
5,19.75,0.27,14.215,1.532,3.494,2.068,1.11,-16.572,4.345,1.4995,15.275,64.205,101.1005,389.8345,5.855,-56.54,0,-2.508
5,20.25,0.197,13.65,1.466,3.414,1.362,0.897,-20.925,3.8585,0.6715,15.065,67.975,101.1005,391.332,5.065,-52.965,-0.012,-2.5405
5,20.75,0.2025,12.985,1.387,3.037,1.432,0.8155,-14.2085,0.9315,-0.0215,14.88,70.45,101.1005,392.4985,4.42,-50.87,-0.012,-2.445
5,21.25,0.17,12.745,1.433,3.235,1.074,0.7775,-16.018,0.123,-0.622,14.74,73.05,101.1505,393.7915,3.995,-51.485,-0.013,-2.4645
5,21.75,0.159,12.215,1.3065,2.7115,1.056,0.6355,-13.391,0.5,-1.078,14.6,75.7,101.2,395.122,3.46,-48.835,-0.013,-2.427
5,22.25,0.183,12.11,1.298,2.774,1.328,0.685,-19.739,0.096,-1.265,14.485,78.55,101.2,396.147,2.955,-49.16,-0.013,-2.4925
5,22.75,0.1705,11.57,1.287,2.743,1.0325,0.6445,-16.5015,0.659,-1.451,14.34,79.5,101.2,397.057,2.71,-47.52,-0.013,-2.5735
5,23.25,0.192,11.27,1.1905,2.4525,1.266,0.5465,-17.0425,0.845,-1.5655,14.205,81.35,101.2,398.066,2.68,-49.965,-0.013,-2.617
5,23.75,0.175,11.17,1.2435,2.525,1.493,0.472,-19.855,0.008,-1.728,14.085,82.5,101.2,400.191,2.515,-46.39,-0.013,-2.671
6,0.25,0.238,18.005,1.2725,3.311,2.58,0.643,-18.5695,0.118,-0.3585,19.3875,86.1,101.2,400.964,3.03,-40.5,-0.0155,-2.9945
6,0.75,0.239,17.92,1.2155,3.073,2.21,0.637,-17.797,0.455,-0.3855,19.27,87.2,101.2,403.211,2.825,-41.925,-0.014,-3.0615
6,1.25,0.222,17.715,1.2195,3.5005,2.777,0.537,-18.316,-0.3285,-0.512,19.195,88.2,101.2,403.353,2.54,-39.005,-0.011,-3.124
6,1.75,0.201,17.495,1.182,3.741,2.3625,0.7025,-15.567,0.626,-0.5635,19.16,88.8,101.2,404.527,2.405,-39.29,-0.017,-3.2985
6,2.25,0.201,17.195,1.179,3.264,2.2395,0.4675,-17.026,-0.0225,-0.671,19.1375,89.15,101.1505,404.8625,2.12,-38.315,-0.012,-3.421
6,2.75,0.181,17.06,1.1255,3.105,2.1935,0.3105,-15.526,0.6665,-0.8015,19.05,89.85,101.101,406.4545,1.92,-38.84,-0.0145,-3.5
6,3.25,0.232,17.025,1.151,4.291,2.963,0.479,-16.17,-0.355,-0.875,18.9825,90.2,101.1505,406.8515,1.84,-37.505,-0.0135,-3.3945
6,3.75,0.214,17.09,1.1785,3.678,2.7845,0.4465,-15.367,-0.1965,-1.0435,18.895,91.05,101.2,408.314,1.885,-36.635,-0.013,-3.3165
6,4.25,0.203,16.795,1.1345,2.786,2.455,0.331,-14.207,0.183,-1.1265,18.765,91.5,101.2,408.5235,1.77,-34.44,0.7335,-3.0615
6,4.75,0.2115,16.79,1.099,2.8135,2.704,-0.039,-12.613,0.545,-1.0725,18.695,91.65,101.2,407.056,1.66,-25.655,11.505,-0.5545
6,5.25,0.249,17.02,1.1355,1.932,2.44,-0.715,-9.244,2.108,-0.954,18.7,92.05,101.2,406.3445,1.725,0.7005,39.645,8.37
6,5.75,0.3005,17.685,1.1855,1.127,2.234,-1.507,11.952,8.943,-0.7355,18.76,91.05,101.2,404.076,1.86,40.525,82.7,15.43
6,6.25,0.396,18.6,1.2905,-2.0745,0.43,-1.94,35.911,32.6335,-0.4505,18.96,88.65,101.2,400.5005,2.51,87.15,164.6,22.605
6,6.75,0.459,19.815,1.5715,-5.849,-3.6985,-1.887,82.257,58.672,0.026,19.115,83.05,101.2,394.8175,3.895,130.95,236.05,30.165
6,7.25,0.4885,21.05,1.6825,-8.0925,-5.864,-1.712,130.2465,81.183,0.5655,19.3375,78.4,101.2,390.133,5.37,221.75,340.45,41.27
6,7.75,0.505,21.915,1.7225,-8.8905,-7.5945,-1.4435,175.109,108.464,1.3305,19.67,74,101.25,386.138,7.025,305.65,416.65,48.76
6,8.25,0.563,22.795,1.8675,-10.563,-9.439,-1.414,208.669,139.874,2.2025,19.905,69.075,101.2,384.1515,8.275,377.6,478.55,56.775
6,8.75,0.5135,23.63,1.8985,-9.374,-7.977,-1.146,222.7445,170.394,3.797,20.29,65.3605,101.2,382.622,9.87,443.75,571.9,64.02
6,9.25,0.568,24.275,1.996,-10.957,-8.94,-0.823,231.739,168.6475,5.2225,20.71,60.845,101.2,381.36,11.63,499.8,664.05,69.24
6,9.75,0.5925,25.08,2.0905,-11.641,-11.218,-0.664,263.4915,202.426,6.322,21.065,56.335,101.2,378.6465,13.545,545.95,714.5,77.25
6,10.25,0.591,25.665,2.0385,-11.8455,-11.285,-0.6245,304.3915,206.3695,7.338,21.465,54.17,101.2,378.278,15.045,558.6,731,81.65
6,10.75,0.645,26.065,2.118,-12.613,-12.1045,-0.568,308.9985,228.3435,7.765,21.45,51.66,101.1505,377.941,16.475,567.6,753.5,82.3
6,11.25,0.621,26.215,2.1165,-11.5645,-11.68,-0.3635,326.476,208.585,8.3125,21.44,50.315,101.101,377.417,17.44,573.2,770,81.8
6,11.75,0.584,26.47,2.0705,-10.92,-10.049,-0.301,277.217,229.133,9.347,21.605,48.865,101.1005,376.335,18.66,545.5,693.5,82.7
6,12.25,0.5915,26.92,2.0645,-9.783,-9.743,-0.399,293.9685,241.076,10.886,22.015,47.35,101,375.667,19.315,569.4,745,80.6
6,12.75,0.6145,27.225,2.1845,-9.034,-10.2395,-0.346,270.667,249.0645,12.0775,22.305,45.8,101,375.317,19.43,534.6,697.4,70.4
6,13.25,0.627,27.615,2.256,-10.372,-10.259,-0.226,269.383,244.732,12.335,22.4125,45.41,101,375.067,20.31,523.45,699.3,75.3
6,13.75,0.686,27.93,2.2535,-10.088,-11.307,-0.08,263.933,216.6175,13.39,22.6325,44.96,100.95,374.621,20.38,504.2,691.1,72.6
6,14.25,0.6685,27.705,2.273,-7.856,-7.721,-0.0245,246.885,186.52,13.925,22.7025,44.505,100.9,374.771,20.18,484.55,656.55,67.82
6,14.75,0.707,27.7,2.2655,-9.478,-9.673,-0.069,227.906,193.241,12.5085,22.74,44.62,100.9,374.674,20.11,427.7,585.3,55.91
6,15.25,0.6465,27.695,2.3645,-7.095,-7.226,-0.063,182.1385,185.494,11.2375,22.66,45.42,100.9,374.599,20.56,385.8,539.9,53.01
6,15.75,0.6425,27.45,2.329,-5.8595,-6.315,-0.102,157.3145,164.143,9.8275,22.525,46.42,100.9,374.567,19.395,322.7,471.3,46.44
6,16.25,0.622,26.79,2.2475,-5.1305,-5.53,0.047,110.859,136.0615,8.8375,22.345,47.97,100.9,374.258,18.445,267.85,408,38.9
6,16.75,0.5955,26.705,2.172,-3.838,-4.09,0.195,80.4985,100.961,8.237,22.24,49.35,100.9,374.727,18.1,206,329.85,29.98
6,17.25,0.553,26.495,2.1055,-1.62,-2.027,0.366,46.8895,84.313,7.3915,22.065,52.385,100.9,375.1435,16.9,133.85,257.5,22.43
6,17.75,0.469,25.74,2.0185,-0.611,-0.971,0.4105,11.111,53.376,6.435,21.855,55.515,100.95,375.515,15.235,69.76,167.95,14.58
6,18.25,0.3745,24.825,1.7915,1.306,0.415,0.677,-7.9125,26.091,5.4675,21.67,58.415,101,375.894,13.655,19.74,99.5,9.01
6,18.75,0.3295,23.795,1.6435,2.497,1.107,1.046,-12.55,11.265,4.6215,21.4625,64.585,101,376.719,11.435,-17.625,38.125,4.111
6,19.25,0.283,22.68,1.514,3.9775,1.533,1.293,-16.0265,6.507,3.773,21.18,69.85,101,378.718,9.15,-40.215,10.53,-1.047
6,19.75,0.2805,21.8,1.586,4.853,2.747,1.677,-19.9255,2.798,2.869,20.9725,72.85,101.1,382.251,7.875,-45.095,0.468,-3.07
6,20.25,0.262,21.07,1.514,4.632,2.493,1.405,-17.928,0.827,2.1855,20.7775,76.25,101.1,385.603,6.57,-43.98,-0.003,-3.236
6,20.75,0.253,20.595,1.524,4.7005,2.871,0.953,-17.6825,1.168,1.694,20.585,78.35,101.1005,388.463,5.49,-44.265,-0.0055,-3.267
6,21.25,0.242,20.21,1.442,4.222,2.853,0.977,-16.212,0.05,1.1735,20.435,79.6,101.101,390.86,4.885,-42.925,-0.006,-3.176
6,21.75,0.2475,19.655,1.4325,5.3195,3.56,0.839,-19.9395,0.7345,0.601,20.285,81.85,101.1505,393.323,4.16,-41.41,-0.006,-3.202
6,22.25,0.265,19.085,1.45,4.007,2.8625,0.521,-19.52,-0.086,0.3105,20.145,81.95,101.2,392.8265,4.375,-42.32,-0.006,-3.203
6,22.75,0.2385,18.715,1.418,4.2835,2.483,0.666,-18.881,-0.0385,0.1085,19.99,83.65,101.2,396.506,3.895,-41.265,-0.006,-3.07
6,23.25,0.2695,18.395,1.378,4.0085,2.714,0.601,-17.82,0.326,-0.034,19.885,84.7,101.2,398.24,3.68,-39.84,-0.0105,-2.967
6,23.75,0.2185,18.225,1.35,3.54,2.445,0.456,-15.909,-0.327,-0.2485,19.85,85.15,101.2,398.953,3.36,-39.955,-0.009,-2.929
7,0.25,0.2225,20.805,1.1085,3.611,2.765,0.5475,-18.709,0.047,-0.7935,22.28,88.7,101.2,399.104,2.995,-40.625,-0.018,-3.5965
7,0.75,0.206,20.74,1.04,3.833,2.5,0.657,-17.228,0.446,-0.872,22.21,89.6,101.2,399.137,2.7,-41.02,-0.018,-3.6205
7,1.25,0.195,20.7,1.0245,3.6725,3.069,0.826,-17.724,-0.451,-0.955,22.135,89.3,101.2,400.6575,2.63,-39.325,-0.0155,-3.8415
7,1.75,0.199,20.605,0.9985,4.073,3.135,0.766,-16.61,0.462,-1.258,22.095,89.35,101.2,403.139,2.515,-35.575,-0.0115,-3.9065
7,2.25,0.21,20.565,1.0235,3.65,2.854,0.561,-17.421,-0.469,-1.253,22.0075,89.5,101.2,406.341,2.475,-35.02,-0.0125,-3.8685
7,2.75,0.18,20.42,1.0025,3.372,2.966,0.361,-15.049,0.528,-1.327,21.94,89.7,101.2,405.9485,2.465,-35.155,-0.011,-3.832
7,3.25,0.202,20.33,1.0565,4.001,3.447,0.216,-16.043,-0.148,-1.3575,21.89,90.25,101.2,408.63,2.34,-31.84,-0.013,-3.8465
7,3.75,0.218,20.25,1.047,3.776,2.925,0.276,-14.669,0.01,-1.3715,21.815,91.2,101.2,410.0715,2.16,-34.725,-0.012,-3.81
7,4.25,0.212,20,1.0605,3.846,2.9275,0.138,-15.9765,-0.2505,-1.368,21.7725,91.3,101.2,409.203,2.055,-36.495,0.016,-3.7015
7,4.75,0.208,19.96,0.998,3.765,3.2755,0.537,-14.151,0.575,-1.488,21.735,91.45,101.2,411.326,1.975,-30.675,3.7715,-2.9
7,5.25,0.233,19.92,0.9855,3.352,3.147,-0.13,-10.6285,0.2315,-1.4145,21.73,91.5,101.2,413.51,1.97,-10.83,24.725,3.4235
7,5.75,0.274,20.405,1.0535,1.6745,2.831,-0.861,-1.672,3.326,-1.385,21.7625,91.1,101.2,413.049,2.21,22.555,68.16,12.84
7,6.25,0.304,20.7,1.0805,1.164,3.089,-2.141,9.7295,20.491,-1.1235,21.86,89.15,101.2,405.81,2.72,64.54,130.65,20.625
7,6.75,0.393,21.745,1.294,-2.6625,0.635,-2.274,36.89,50.6025,-0.7155,22.0075,85.75,101.2,400.0565,4.125,125.35,212.1,28.385
7,7.25,0.411,22.735,1.379,-7.3105,-4.417,-2.899,79.5545,71.1395,-0.108,22.14,80.1,101.3,391.84,5.8,196.25,297.05,36.61
7,7.75,0.4465,23.5,1.4945,-6.8615,-4.596,-2.267,114.47,96.428,0.4855,22.325,74.5,101.3,386.51,7.86,275.35,389.8,43.47
7,8.25,0.467,24.27,1.5945,-8.159,-6.7625,-1.481,135.403,133.297,1.3375,22.49,70.65,101.3,384.165,9.14,349.85,432.85,50.685
7,8.75,0.4815,25.115,1.5555,-9.204,-8.0205,-1.3125,163.717,167.827,2.5775,22.9925,67.24,101.3,381.682,10.705,424.55,441.15,58.52
7,9.25,0.483,25.84,1.7035,-8.7445,-7.865,-1.234,193.3615,160.104,3.8635,23.585,64.255,101.25,378.601,12.225,485.95,628.5,65.96
7,9.75,0.565,26.7,1.831,-10.406,-9.495,-1.024,240.485,182.983,5.3455,24.02,60.875,101.2,375.683,13.86,545.7,705.5,72.8
7,10.25,0.5655,27.365,1.839,-9.126,-9.6705,-0.4695,241.708,197.569,6.103,24.29,56.94,101.2,373.606,15.865,551.25,716.5,73.7
7,10.75,0.545,27.99,1.9255,-10.797,-10.748,-0.655,259.4075,221.5815,6.603,24.4075,54.875,101.2,371.851,17.455,590,761.5,80.2
7,11.25,0.593,28.545,1.9185,-10.8845,-9.744,-0.61,268.237,271.664,6.974,24.65,52.215,101.2,371.0155,18.81,600.25,765,78.7
7,11.75,0.627,28.93,2.051,-8.689,-8.574,-0.315,263.132,256.313,8.0235,24.755,48.675,101.1505,371.567,20.345,607.15,785,80.8
7,12.25,0.623,29.09,2.0745,-10.0135,-9.749,-0.082,266.874,236.8975,9.8155,24.9775,48.14,101.1505,372.004,21.575,590.3,770.5,80.7
7,12.75,0.6195,29.22,2.283,-8.0845,-8.1,-0.2125,247.545,181.598,11.104,25.15,47.13,101.101,371.261,22.075,571.15,739.5,75.9
7,13.25,0.604,29.42,2.2305,-8.4455,-8.17,-0.1855,259.767,263.612,11.1035,25.265,46.655,101.1,371.069,21.915,568.45,745,76.3
7,13.75,0.64,29.535,2.248,-7.995,-7.894,-0.1875,270.9305,221.9205,11.975,25.41,47.075,101.1,371.134,22.395,516.8505,681.95,67.44
7,14.25,0.685,29.485,2.359,-7.081,-7.4375,-0.074,221.7295,227.5325,12.756,25.595,47.885,101.1,370.9535,21.865,484.85,627.05,64.681
7,14.75,0.638,29.42,2.3525,-6.311,-6.1955,0.0295,178.7625,193.7905,11.635,25.6375,47.105,101.1,370.88,20.675,425.8,577.25,55.86
7,15.25,0.6405,28.87,2.28,-5.4385,-5.429,-0.0085,143.141,172.755,10.12,25.4425,47.755,101.1,370.687,19.865,350.7,496.85,47.87
7,15.75,0.623,28.72,2.2375,-5.799,-5.769,0.022,108.734,156.105,9.025,25.1825,49.625,101.1,370.494,20.105,311.65,445.65,42.05
7,16.25,0.629,28.14,2.2325,-5.671,-5.482,0.102,86.365,123.202,8.0605,25.025,52.5,101,370.852,19.225,261.5005,401.8,37.5
7,16.75,0.584,28.125,2.155,-3.8585,-3.669,0.088,44.24,112.57,7.145,24.9,52.02,101,369.642,18.11,203.35,337,29.53
7,17.25,0.576,27.76,2.009,-1.654,-1.562,0.337,20.2,85.595,6.458,24.74,53.39,101,369.568,16.9,142.1,251.75,21.4
7,17.75,0.481,26.955,1.713,0.015,-0.638,0.291,3.727,60.74,5.5355,24.46,56.745,101,370.209,15.405,73.6,174.15,14.15
7,18.25,0.326,26.345,1.4515,1.506,0.642,0.525,-7.235,20.89,4.443,24.2425,59.27,101.1,370.376,14.27,20.8,102.85,8
7,18.75,0.271,25.4,1.3505,3.401,1.2195,0.8815,-14.444,17.536,3.741,24.0225,63.995,101.1,372.077,11.675,-19.04,41.4,4.253
7,19.25,0.217,24.565,1.265,4.807,2.253,1.529,-18.441,7.323,3.032,23.735,68.365,101.1,375.021,9.88,-43,9.45,-1.27
7,19.75,0.168,23.7,1.18,4.221,1.4845,1.4275,-14.299,2.1205,2.4295,23.51,73.25,101.1,378.9075,8.185,-48.105,0.288,-3.421
7,20.25,0.168,23.065,1.198,4.9485,2.047,1.2445,-17.777,0.262,1.693,23.335,76.1,101.1,381.4415,6.85,-48.035,-0.008,-3.523
7,20.75,0.2,22.46,1.2515,3.5725,1.884,1.2695,-14.895,0.638,1.027,23.1325,78.4,101.2,384.949,5.655,-44.665,-0.012,-3.502
7,21.25,0.192,22.135,1.267,3.8985,2.343,0.893,-18.0065,0.976,0.5735,23.01,80.65,101.2,387.309,5.085,-45.15,-0.0135,-3.505
7,21.75,0.203,21.935,1.304,4.019,3.094,0.975,-19.4955,0.759,0.2655,22.835,82.8,101.2,389.9955,4.405,-41.715,-0.0125,-3.308
7,22.25,0.197,21.63,1.245,3.388,2.5685,0.7465,-16.94,0.683,-0.059,22.72,83.8,101.2,391.9035,4.24,-41.37,-0.0135,-3.346
7,22.75,0.1855,21.455,1.155,4.007,2.931,1.022,-14.791,1.709,-0.2985,22.64,85,101.2,394.878,4.025,-40.505,-0.014,-3.473
7,23.25,0.215,21.26,1.1425,4.33,2.865,0.87,-15.199,-0.269,-0.506,22.51,86.1,101.2,396.01,3.6,-38.37,-0.0165,-3.633
7,23.75,0.215,21.065,1.1125,4.53,2.983,0.8925,-18.392,-0.262,-0.6655,22.425,87.3,101.2,397.5345,3.25,-38.365,-0.0195,-3.552
8,0.25,0.157,20.315,1.07,3.8875,1.9565,0.7995,-14.889,-0.045,-1.644,22.51,86,101.1,395.934,3.255,-41.26,-0.0665,-4.055
8,0.75,0.156,20.165,1.0445,4.3345,2.495,0.957,-16.6275,-0.4015,-1.782,22.3925,87.6,101.1,398.124,2.835,-41.105,-0.062,-4.103
8,1.25,0.158,19.695,1.06,4.692,2.728,0.457,-15.468,0.4915,-1.9205,22.3275,87.25,101.1,400.92,2.98,-41.56,-0.063,-4.019
