DOY2,HR2,FC,H,LE,USTAR,WS,NETRAD,PPFD_IN,SW_IN,TA_1_1_1,RH,VPD,PA,G,TS_1_1_1,TS_1_2_1,TA_1_1_2,SW_OUT,LW_IN,LW_OUT,CO2
3,19.25,4.323,13.85003,50.7694049999999,0.72495,3.72,-3.58825,0.0131667,0,12.6301875,100,9.005194,91.668125,2.402225,9.4425,4.487075,14.766825,3.64711125,238.907375,323.770375,430.499125
3,19.75,5.34025549999999,27.27898,46.4079125,0.77506295,3.56715,-1.9986,0.0109949775,0,12.1400775,100,8.52125,91.680955,0.73045,8.64275,4.61705,13.7804725,3.47807125,238.094875,318.2337,431.6418
3,20.25,3.93203599999999,10.5228514999999,52.673125,0.691225,3.5338,-3.0025,0.01214331,0,11.83231,100,8.023687,91.68689,-0.15375,7.883375,4.582075,12.73682,3.6373795,243.2099,314.46515,430.02225
3,20.75,1.65720000000001,30.2635200000001,23.033155,0.5246,3.6295,-2.91375,0.0106266575,0,11.4296175,100,7.531199,91.694335,-0.3112,7.239925,4.534775,12.413735,3.88595825,223.143,311.87585,432.438925
3,21.25,1.16147875,29.5417049999999,36.53595,0.68765,3.445904,-2.93400000000001,0.01099668,0,10.264,100,6.17725,91.71071,-0.533050000000001,6.654625,4.4579,11.0241,3.9556875,229.4364,307.5169,434.01715
3,21.75,3.0364,16.548195,12.496075,0.7496,3.818,-4.3969,0.0106733,0,9.98399999999999,100,5.90625,91.73122,-0.725425000000001,6.128025,4.255375,10.7060335,3.8243945,234.1514,306.70955,437.3707
3,22.25,3.804,14.0915875,31.0136000000001,0.685,3.8494,-4.2902,0.012888345,0,10.4,100,5.6725,91.711045,-0.955625000000002,5.6353,4.1245,9.7582,3.562554,240.1706,302.3176,443.937
3,22.75,5.013456,15.0049875,30.2308000000003,0.67,4.00665,-3.4227,0.01362001,0,10.2035,100,5.4615,91.716505,-1.09015,5.1761,3.98065,8.98868199999999,4.243388,230.582,300.5068,443.6888
3,23.25,3.9382,28.6203125,35.5886400000001,0.670647,4.38765,-3.2115,0.01467001,0,9.8335,100,5.06875,91.718455,-1.25425,4.88195,4.033075,8.26264199999999,4.489364,238.2226,299.0244,444.1204
3,23.75,6.0866665,29.3980125,98.27984,0.646,4.08575,-2.6511,0.0155533105,0,9.67400000000001,100,4.88467875,91.717935,-1.45975,4.653725,4.001675,8.33629799999999,4.014248,235.3966,300.2032,438.2182
4,0.25,2.619201,23.90972,17.73618,0.6814,3.88885,-5.057525,0.00716249999999998,0,12.286,99.6611525,5.92546175,91.73,-0.290500000000001,10.043,8.7201,8.03031775,3.484503,317.8495,347.164525,445.2252
4,0.75,6.824125,15.828,19.68736,0.5766,3.5095,-6.511125,0.00647166525,0,12.155,99.8725,5.516983,91.73,-0.558875000000001,9.917875,8.63175,7.90370025,4.7497345,320.757275,347.18175,444.1733
4,1.25,6.27039999999998,22.43572,36.02656,0.628875,4.040475,-5.93777500000001,0.00653917,0,11.69025,99.8725,5.255711,91.73,-0.948825000000001,9.782875,8.567675,8.0414945,4.595765,320.92025,346.409025,444.096725
4,1.75,4.6088265,12.93776,37.5194,0.646799999999999,3.5108305,-5.80515000000001,0.00674583474999999,0,10.93125,99.915,4.773575,91.6341875,-1.345325,9.622875,8.49855,8.0077945,4.05034575,321.138975,345.8197,444.11345
4,2.25,6.58355,10.136,25.85078,0.617955399999999,3.714805,-5.17684652500001,0.0079774995,0,11.22975,99.915,4.434337,91.673075,-1.4546,9.511375,8.4457,8.0715595,3.7722795,319.178725,345.58355,443.411775
4,2.75,3.3886,11.71844,18.02832,0.5597595,3.69810799999999,-4.85600000000001,0.00721916475,0,10.46525,99.9575,4.21273,91.673075,-1.629025,9.38575,8.397025,8.23571225,3.55619525,322.01475,345.525,446.61405
4,3.25,4.419676,7.076,28.34868,0.6587123,3.438721,-4.91007500000001,0.00818166474999998,0,10.29875,100,5.49117,91.716,-1.77285,9.258375,8.315075,8.18117775,3.7228625,319.054025,345.55325,451.228075
4,3.75,8.42099974999999,15.066,39.3514,0.604175,3.710975,-3.748,0.00695583524999999,0,9.734,100,3.871488,91.716,-1.80465,9.1165,8.261075,8.126195,4.1263105,323.4477,344.51825,445.33915
4,4.25,5.83318675,12.269445,33.6490625,0.61136325,3.847382,-4.6098,0.01125332,0,9.734,100,3.67164375,91.6604,-1.843325,8.80375,8.21915,8.0493355,3.2201355,319.94645,343.829,452.01205
4,4.75,3.2526395,28.0875,36.1373625,0.58627425,3.5672,-4.14180000000001,2.2124,1.0438,10.002,100,3.84,91.6604,-1.96395,8.484625,8.094425,8.1609005,3.6865805,322.599,344.48745,454.5373
4,5.25,4.9497,17.125,32.71,0.6863,3.5042,-2.4742668,27.936,14.8386,9.666,100,3.80436875,91.7,-2.16465,8.24975,7.962025,7.9927145,4.3437855,327.0371,344.764,455.9304
4,5.75,5.76819999999999,24.0319125,46.06875,0.5644,3.493136,9.08999999999999,87.2,49.9246,9.124,100,3.8704855,91.7,-2.291575,8.24425,7.8411,7.790271,8.3151395,328.42555,343.93105,449.85135
4,6.25,3.88746575,51.4675,51.88125,0.6132848,3.535,42.4075,175.9375,104.6584875,9.125,100,3.82623999999999,91.7,-2.129175,8.25825,7.79015,7.75681125,13.29825,328.9425,347.462,452.6495
4,6.75,2.6172,100.92625,86.25375,0.60225,3.65163125,72.5625,253.5875,141.95625,9.5525,100,3.96249,91.7,-1.228625,8.28325,7.712525,7.821895,16.452825,328.745625,351.0425,448.2245
4,7.25,4.183994,156.152,100.918,0.6784,3.6864,163.18,530.24,257.368,10.342,100,4.1228865,91.7,-0.293650000000001,8.5015,7.624475,8.0658455,26.835555,332.7874,355.45545,450.53535
4,7.75,4.91649599999997,190.66325,122.33825,0.709574999999999,3.979125,304.4237775,913.8765,457.93545,11.17925,100,4.731715,91.657925,0.994374999999998,8.962375,7.5324,8.44542,55.844125,330.8287,358.42725,448.549775
4,8.25,6.36789999999996,269.708,183.99305,0.866575,4.03679999999999,380.34,1135.0285,566.8885,11.668,99.7495,5.812,91.65545,3.083625,9.3675,7.47455,8.809631,64.74171,336.426,362.2182,444.725
4,8.75,3.87745,405.829425,197.0555,0.899341125,4.1924,451.845,1325.9285,634.0003,13.5015,98.565,7.676,91.65545,8.369525,11.21125,7.412525,10.1221,70.45888,334.815,368.36,440.6197
4,9.25,6.79978349999996,484.59815,227.8906,1.0142,4.2922,533.024835,1514.2485,712.5298,15.3245,96.605,9.73499999999999,91.711,12.454075,12.221125,7.356525,11.76431,75.92511,335.1919,376.463,433.5977
4,9.75,6.184745,418.33445,277.27495,1.0174,4.57915,585.13402,1666.7335,788.38215,16.919,94.72,11.607,91.711,15.266425,12.749125,7.31575,13.59081,83.24011,334.2779,381.1901,429.6631
4,10.25,1.0075,447.87675,239.36305,1.078798,4.93295,658.71222,1807.523,857.6901,18.5355,92.365,13.279,91.69696,19.32495,13.3075,7.22175,15.19492,88.29131,338.3821,389.6762,425.9183
4,10.75,0.85580000000001,554.5272,222.609725,1.1222,5.2977,701.6023875,1915.705,923.436825,19.95875,91.43,15.23875,91.634635,23.08495,15.257875,7.179425,16.5149975,95.8916775,336.87795,398.118,425.5581
4,11.25,4.09117499999997,583.523325,230.805625,1.196168,5.2685,730.45,1987.83725,927.1027,21.423,89.0025,17.84025,91.626475,32.560425,18.516875,7.1842,17.08777,90.2687925,339.287975,404.8277,425.6775
4,11.75,0.676199999999994,631.33575,261.58,1.19695,5.51175,757.25,2022.11875,961.949875,22.4,87.2875,19.5475,91.6274375,40.289625,19.8915,7.25965,18.2113875,92.475375,335.044375,413.3395,425.561625
4,12.25,1.90739999999998,535.9785,229.47,1.15528125,5.1278,742.038,2031.074,949.1992,22.88,87.06,20.802,91.61352,43.952325,18.78425,7.40635,18.629195,87.760205,334.63745,420.472,425.0356
4,12.75,5.70887699999995,601.262,213.8818,1.221725,5.201,731.5124,2023.302,940.782,23.304,86.28,22.732,91.55524,44.654,19.251,7.46335,19.17969,95.224385,337.9045,420.2825,434.20855
4,13.25,-0.552825,537.10485,330.98355,1.177329,5.11741875,725.846775,1937.398,905.328975,23.8865,84.6325,23.336,91.5492775,39.292375,20.8515,7.504,19.5656025,99.2124475,346.572025,423.94375,426.277525
4,13.75,1.89907499999997,543.8902,211.7936,1.2385225,5.1082,706,1854.078,866.0002,23.998,84.16,23.674,91.48408,35.253925,21.755875,7.570975,20.260695,94.426955,346.534375,420.3975,431.6125
4,14.25,2.95375,568.685,218.8644,1.1296375,5.1622,659.34468,1723.548,861.3452,24.25,85.9,23.512,91.47656,33.059175,21.94625,7.62965,20.302505,91.8471,339.88005,418.65505,424.4257
4,14.75,3.37114999999998,629.372624999999,233.472075,1.164027,5.345875,603.190225,1625.813,765.818975,23.8175,85.115,23.65725,91.4662125,38.2867,21.462375,7.648775,20.2906225,85.4729725,338.021225,415.913025,424.18065
4,15.25,-0.542950000000001,426.207525,214.199225,1.10579925,5.209925,533.4625,1419.34975,733.309975,24.0075,86.415,23.44725,91.402645,33.847625,20.992125,7.92335,19.4418,81.3253775,337.9175,411.18655,425.0501
4,15.75,0.448324999999997,341.31275,178.5092,1.098904,4.9552,448.339465,1235.1185,588.557,23.771,86.7499999999999,22.909,91.397975,25.453125,20.734875,8.329425,19.61018,64.15515,342.486,408.2959,424.4049
4,16.25,4.049325,315.8742,150.2778,1.14125,5.093275,373.3375,1024.00025,518.004,23.37625,85.3999999999999,22.7465,91.40069,20.27825,19.744,8.873725,19.7932725,59.03953,344.011775,405.08575,424.854125
4,16.75,5.601125,191.10215,165.240167499999,1.09175,4.8519045,298.655,818.67925,397.344525,23.34975,90.25,22.10775,91.3943475,17.086875,18.81325,9.204,19.9955025,45.953875,345.175975,402.1622,424.597475
4,17.25,0.493,140.4592,82.2547,1.014266,4.6714,207.85,573.854,297.9002,23.252,89.86,20.82,91.3912,14.739575,18.053375,9.317275,19.482895,35.4306,340.006375,397.98325,425.8746
4,17.75,0.452752974999996,101.04635,126.226625,0.94170015,4.841175,120.4097975,379.833225,213.040275,22.4385,90.1875,19.63375,91.38538,11.958125,17.279625,9.196975,18.5671525,27.292925,332.663025,391.824525,423.7449
4,18.25,1.929475,34.5502175,72.0733649999999,0.949175,4.7910635,34.6704,181.553,99.9754025,20.832,91.545,16.773,91.3345225,9.375075,16.36325,9.2413,17.3429025,15.3224225,336.5186,385.7374,424.1792
4,18.75,1.837,28.729605,31.1776275,0.8695,4.546826,-7.31832500000002,49.7974999999999,17.595935,19.109,91.4175,15.484,91.34135,6.826775,15.398875,9.319975,16.2437775,4.9636455,328.686275,377.8103,424.64
4,19.25,3.414472,23.244285,55.3368999999999,0.91444175,4.77175,-12.36275,5.34880525,0.959374999999999,18.2005,92.1375,13.652,91.3664675,4.493425,14.43125,9.417225,15.281495,3.48194,333.132275,372.49245,424.58325
4,19.75,5.0779,23.66125,35.7873625,0.825299999999999,3.9985,-10.735,0.0234083,0,17.43625,91.4125,11.5015,91.3800875,2.66665,13.520875,9.498175,14.5092,3.263205,317.521875,366.753625,425.176625
4,20.25,6.9011,18.49538,40.2948,0.842,4.071075,-11.64425,0.0046,0,16.82225,94.9325,10.51375,91.40322,1.4536,12.76,9.436225,13.8304475,3.48672625,319.91055,360.942225,425.587325
4,20.75,4.06704725,15.754,89.1946000000002,0.78525,4.069675,-9.88050000000001,0.00534416525,0,16.20425,94.3575,9.46,91.4063775,1.2006,12.07825,9.345225,13.47365,3.94273075,318.443975,358.2613,425.87045
4,21.25,3.3179925,7.2865,15.032625,0.74449395,3.8016,-9.034,0.005260002,0,15.668,96.74,9.11075,91.41108,0.930949999999999,11.724375,9.1581,13.014945,3.215186,326.79,360.2335,429.00865
4,21.75,4.46163325,15.803285,46.35181,0.750122199999998,3.666,-8.83125,0.00601249875,0,14.51,97.8875,8.447833,91.4179375,0.618325,11.48375,9.07065,12.25375,3.06331,314.83375,352.95575,427.330375
4,22.25,5.4466395,15.4648475,27.7151875,0.529634,3.4722,-6.8546,0.00646667,0,13.888,98.868,8.23960324999999,91.4195,0.3843,11.263125,8.938375,10.724255,3.394785,318.69855,351.04545,441.49615
4,22.75,4.99838,23.8352,21.92896,0.622,3.75664225,-7.82400000000001,0.00513833525,0,13.713,98.86925,7.3745,91.471865,0.18935,11.04975,8.880575,9.46119525,3.656635,321.698475,348.1843,452.220275
4,23.25,3.33685,20.55,68.1390800000001,0.632,3.969875,-6.88032500000001,0.00468583475,0,13.63275,98.7,7.951575,91.4152375,0.11565,10.653,8.77385,9.51865475,3.50592525,316.53095,348.202225,446.282425
4,23.75,6.13232225,18.414,42.20854,0.6994445,3.75988125,-5.974356475,0.00549166475,0,13.2525,99.13,7.471698,91.46957,-0.0841750000000004,10.27875,8.704625,9.0192975,3.4997475,317.729975,347.37125,445.064375
5,0.25,8.40386549999999,16.11588,32.346925,0.69902775,3.55795,-7.91125,0.00293208125,0,16.00125,99.1125,9.122,91.4,-2.54725,13.9905,12.9324,16.84005,3.223645,334.908625,383.01375,448.305
5,0.75,7.7959475,9.27055899999999,40.8373825,0.67293375,3.98965,-7.2725,0.00299583125,0,15.5975,99.375,8.537,91.4,-3.326275,13.8725,12.834825,16.772125,3.64773625,334.979375,382.1745,448.549375
5,1.25,7.747605,19.3196575,52.8565999999998,0.667875,3.8162,-7.86475000000001,0.0034275,0,15.2845,99.8725,8.307,91.344545,-3.099975,13.697875,12.626875,16.4051475,3.711595,339.9795,380.7835,451.7194
5,1.75,9.11089999999999,13.5323275,145.0823,0.783311875,3.70965625,-7.55600000000001,0.002328,0,13.998,100,8.0986625,91.39044,-2.917775,13.4885,12.456025,15.90494,3.847365,326.8699,375.33755,453.992
5,2.25,17.06722,16.239645,60.2958,0.715657625,3.4709,-7.284,0.00326,0,13.966,100,7.7711825,91.39476,-3.0931,13.321,12.64475,15.077995,4.1416895,323.99095,370.31595,479.9384
5,2.75,9.88111,18.5299375,39.643395,0.7003,3.81125,-6.49020000000001,0.003886668,0,13.30372,100,7.051422,91.40084,-2.093275,13.066875,12.58065,13.896245,3.8553345,326.25455,368.0015,468.3464
5,3.25,10.95815,41.2275425,34.892945,0.676424999999998,4.04875,-6.04620000000001,0.003179998,0,13.904,100,7.7025,91.41308,-1.79585,12.835625,12.4984,15.1227,4.7436495,324.14105,369.57195,467.9991
5,3.75,5.215532,27.456475,94.0633999999998,0.632699999999999,3.573125,-5.746,0.02065,0,13.288,100,7.47704099999999,91.4275625,-1.853425,12.92975,12.42705,13.9071125,3.31429375,323.248625,368.358,470.750375
5,4.25,9.1377625,25.823,106.646575,0.7885631,4.1513,-4.50940000000001,2.9544,0.801400000000001,12.626,100,6.305252,91.4276,-1.894275,12.9965,12.334875,13.076395,3.455544,330.152,368.2765,463.8573
5,4.75,9.277,20.1575,97.7871999999999,0.673746,3.781625,-1.0164,31.654,15.2042,12.403,100,5.79074999999999,91.36535,-1.9054,12.973,12.31555,13.07898,4.329306,313.241,369.3414,460.2674
5,5.25,6.092705,55.904,121.44825,0.6643305,3.813,15.16875,95.2173125,49.7528625,12.58,100,6.108,91.362875,-1.538725,12.9465,12.22275,12.853075,7.4001825,317.483125,370.912375,464.603375
5,5.75,8.23833,74.515,96.03375,0.585075,3.93335,43.094,174.338,89.52228,12.682,100,5.2793725,91.48496,-1.0013,13.111375,12.107825,12.81896,11.15236,321.03595,371.6305,468.43725
5,6.25,5.91955,156.525,168.254625,0.70184725,3.5775,73.86,266.353,132.2238,12.478,100,4.78425,91.49416,-0.179350000000005,13.336875,11.94885,12.767545,15.72599,317.89305,373.90945,456.89325
5,6.75,9.25199999999999,210.715,168.65625,0.7526752,3.76475,162.4,551.5458,270.018,12.822,100,6.08348799999998,91.50732,0.412924999999997,13.527375,11.79885,12.949695,31.68322,319.61155,376.32245,447.15915
5,7.25,9.78152775,219.2145,185.92,0.7460706,3.7442625,303.6912,931.127,453.307,14.142,99.92,6.88995875,91.52574,1.8493,13.84475,11.67665,13.7803,57.892395,321.097,384.20395,456.43435
5,7.75,7.133655,358.1975,160.74625,0.8980772,4.4495525,379.3803,1148.67,543.2146,15.94738,100,8.7194725,91.52592,3.43277499999999,14.259875,11.351675,16.25039,61.926095,329.8645,395.58345,435.96745
5,8.25,4.6635,431.6075,224.397625,0.8854788,3.86925,454.80348,1352.532,638.095,17.472,99.2,11.39404,91.52844,5.93564999999999,14.724125,11.217675,17.870255,70.61091,331.06695,409.17645,430.45165
5,8.75,1.70435,478.958,257.6096,0.977390749999999,4.18284,553.175,1543.6895,734.3775,19.2941025,96.715,13.694,91.5213325,10.239275,15.245875,11.685025,18.916425,77.854775,333.10555,419.247775,427.97695
5,9.25,2.31679999999999,476.654875,261.36875,0.90925,4.45875,632.4482,1719.8,837.6748,20.778,95.6,16.28125,91.51266,13.590375,16.349,11.426475,20.6884,86.5325,337.642,430.75645,426.56385
5,9.75,-0.9209,487.274,240.094,1.0172,4.172625,678.18,1870.82,867.6314,22.01132,94.24,19.2998875,91.49896,17.8852,18.89375,11.338475,21.204795,88.849905,343.74645,437.5301,425.99445
5,10.25,0.27252499999995,616.0743,276.27795,1.09887475,4.39535,722.65,1996.707,935.8,22.861135,90.06,20.895365,91.48497,25.70155,18.902125,11.280375,21.72741,91.1983,335.2541,444.1799,428.4516
5,10.75,-0.467030500000012,660.09,251.87425,1.22469975,4.56,760.75,2114.48775,970.5125,23.3536775,85.13,22.116235,91.474055,28.536375,19.94425,11.31485,22.733625,93.728025,332.843975,452.0745,425.670625
5,11.25,-0.478199999999997,667.211925,274.881725,1.181875,4.6508,795.575,2169.8895,1051.125,23.8704975,83.3575,22.6396025,91.4618025,25.75,22.084875,11.49085,23.3426725,97.1949725,337.966975,456.23225,425.601275
5,11.75,1.95539999999999,712.70115,338.3789,1.18825,4.943,819.018965,2195.288,1046.107,24.381965,82.5299999999999,23.996185,91.44773,32.8938,23.88075,11.8896,23.73308,95.0006,344.7,459.5892,435.5528
5,12.25,0.583399999999994,594.82995,355.03275,1.21158975,4.663925,848.3,2191.295,999.465,24.598,81.3649999999999,24.1725,91.454915,38.4843,22.482,12.327475,23.99001,92.7331,349.3529,461.9001,429.3492
5,12.75,-0.275975000000004,590.08025,259.58525,1.148855,5.1035,808,2157.138,1022.982,25.246,80.88,24.51972,91.41494,34.8202,22.869875,12.1286,24.462905,101.74695,350.48255,465.3805,424.898
5,13.25,0.634421,584.32515,240.95525,1.1956185,4.816725,777.5,2095.3655,1005.84015,25.491,81.16,24.7081,91.40825,34.132575,24.695125,12.2423,24.619,98.51531,348.4341,465.325,433.4117
5,13.75,0.98900000000001,590.799725,219.777575,1.266,4.9212,769.325,2013.38225,978.55,25.53475,79.8475,25.33075,91.405865,34.541,27.052875,12.58375,24.5668275,100.4182975,346.0797,463.121725,434.69605
5,14.25,0.548363700000008,605.09855,231.644875,1.2378455,5.053,730.575,1885.733,941.633525,25.52875,78.6575,25.4645,91.40161,45.370825,27.713875,12.550725,24.62365,104.04515,348.332,462.25125,430.048025
5,14.75,-0.555381375,481.7154,307.432,1.1988,4.6622,681.56,1767.56625,869.065225,25.80925,83.255,24.79275,91.3945175,47.221625,29.89525,12.3401,24.650375,91.4223025,347.450975,460.099475,427.9845
5,15.25,1.23125,499.8548,157.2366,1.16972275,4.66502275,643.755,1632.8405,818.7755,26.248,85.085,24.872525,91.38731,39.006875,29.031,13.0025,24.69031,83.84211,342.716,457.415,430.7535
5,15.75,1.44864999999999,498.93105,213.8206,1.1331095,4.67515,558.69205,1432.24,722.5185,25.996,82.03,24.297905,91.38119,34.518125,28.682625,12.912675,24.7489,79.17199,343.1569,454.835,430.6331
5,16.25,-0.035075000000004,319.509975,149.6446,1.1421145,4.6614,458.0825,1229.54725,613.523475,25.5175,82.77,24.0331675,91.37195,32.872375,29.274,13.183,24.5149,64.4562225,344.515525,449.90425,426.34195
5,16.75,2.6149,378.0222,165.923125,1.052003,4.8858,389.7225,1030.01775,548.618475,25.0635,84.03,23.577555,91.3119825,21.214375,26.84575,13.56585,24.4551475,61.61395,347.75275,446.35705,425.973975
5,17.25,1.310875,229.4026,123.6224,1.08,4.841394,287.1175,818.418,423.68675,24.26625,85.85,22.4205125,91.3124375,13.87925,24.284375,13.760125,24.1334375,46.85675,348.149375,441.793,424.25775
5,17.75,2.50889999999999,197.674175,108.739,1.044695,4.4638,190.6875,575.725,299.460125,23.55925,85.4875,21.5422375,91.312875,10.5903,22.91875,13.97825,23.8743625,36.059575,351.597,436.83625,425.01425
5,18.25,3.0231,122.70715,66.48129,0.9745,4.723,115.0060625,388.66,210.270625,22.9610125,87.2625,20.1748,91.324125,7.3676,21.614,14.0645,23.349175,29.695325,351.1745,430.369375,424.90025
5,18.75,2.689,39.68445,89.0815499999998,0.902733375,4.328375,33.666,200.9908,120.0672,21.98668,92.8,19.25002,91.32614,5.009975,20.67075,14.027325,22.46416,18.770635,345.49045,422.8696,435.537
5,19.25,6.09454399999999,41.642735,57.4039999999999,0.728475,4.0095,-8.398,56.9308,24.978,20.9973,92.92,17.7032,91.33796,2.911925,19.642375,14.04565,21.429795,5.6870945,347.1545,414.68605,430.04825
5,19.75,5.163,7.25811125,57.678465,0.751788,3.49405,-14.79625,8.6525,3.40625,19.8760625,91.925,15.47184,91.348125,1.131075,18.59425,13.99625,20.4824375,3.32277375,335.42125,407.66925,425.747375
5,20.25,3.294375,41.7281124999999,32.78725,0.861993,3.7449,-14.39125,0.13011675,0,19.165,92.2625,13.842425,91.40125,-0.0403500000000001,17.662875,13.856875,19.528925,4.31867375,324.09625,400.8555,426.6795
5,20.75,5.91125775,14.067997,37.06925,0.778,3.9447,-13.36125,0.00346667,0,18.3825,92.1625,12.319,91.41675,-0.615325,16.657875,13.80145,18.988075,4.22788125,315.728125,395.316125,427.880375
5,21.25,3.389575,12.9055875,59.6889550000001,0.71,3.652921,-12.26875,0.00264166875,0,17.84375,93.6375,11.228,91.424875,-0.860725,15.81725,13.774975,18.6073625,4.572755,321.518125,393.317,428.448875
5,21.75,5.951625,10.336,24.98483,0.734369749999999,3.72428375,-11.17,0.002264668,0,17.266,95.84,10.439,91.42496,-0.870725,15.39525,13.690375,18.30004,3.8256905,318.11395,392.55205,431.904
5,22.25,6.020906,14.62756,23.78087,0.66418665,3.90321625,-11.878,0.002640002,0,17.25,96.66,10.056,91.42664,-1.056475,15.10825,13.54845,18.112605,4.10408,344.58905,390.34655,438.1495
5,22.75,4.10004775,21.45052,19.57595,0.806361174999999,3.93425,-11.534,0.002886668,0,17.00868,97.12,9.518,91.42922,-1.348425,14.855125,13.3495,17.762355,3.91658,338.7016,387.01545,441.97505
5,23.25,5.074618,11.683,63.2360299999999,0.720071724999999,4.133375,-9.608,0.003772002,0,16.4348,96.06,9.2725,91.43294,-1.763775,14.560125,13.2095,17.24371,3.7416105,339.2526,384.3324,444.04865
5,23.75,6.5264565,17.75534,55.3100000000001,0.675624375,4.043883,-8.40375,0.0038,0,16.0210625,98.35,9.2,91.4438125,-2.058975,14.118,13.10545,17.0088875,3.2944825,335.585625,382.27,448.307375
6,0.25,6.37859,14.4713575,29.287265,0.636999999999999,3.3018,-13.0205,0.0034235,0,17.399235,93.21,10.42025,91.471005,-0.326075000000003,15.973375,15.620875,18.10581,3.89497,348.8158,396.7822,458.3117
6,0.75,9.79598499999997,30.90762,54.607925,0.533874999999999,3.0921,-13.199,0.00346499999999999,0,16.844,92.545,9.44749999999999,91.455,-0.711625000000004,15.492875,15.577075,17.87329,4.123729,349.1869,395.7471,462.4305
6,1.25,9.705095,9.7464375,21.20405,0.5842,3.4682985,-11.45375,0.003283,0,16.7855,95.8575,8.742,91.4575,-0.897925000000005,14.91425,15.414725,17.6265975,4.24463225,351.158,394.867025,466.4504
6,1.75,8.340676,14.212665,12.4283725,0.54403105,3.44995,-10.922,0.0029685,0,16.49485,96.6,7.91375,91.455,-0.961625000000004,14.345625,15.17945,17.15768,3.85706,349.559,392.887,469.264
6,2.25,11.166415,14.192775,58.5945650000001,0.5384,3.37455,-10.266,0.0027965,0,16.456085,98.585,7.16586875,91.455,-1.174525,13.840625,15.097975,16.88671,3.76773,349.4869,391.0449,480.5633
6,2.75,8.165632,21.28145,29.331275,0.564535199999999,3.61065,-9.85225000000002,0.00331275,0,16.30025,98.645,6.991238,91.4575,-1.4282,13.378625,14.945925,16.6568,3.55952475,351.244725,390.2905,479.0401
6,3.25,8.553175,46.6300125000001,68.2298875,0.590574999999999,3.5956555,-8.56650000000003,0.0044685,0,15.848665,99.255,7.41350000000001,91.498065,-1.403075,12.974875,14.864325,16.5309,4.10143,352.768,389.9989,485.9884
6,3.75,7.30595374999999,23.17776,23.7215475,0.566808275,3.4482,-8.10200000000001,0.1397598,0,15.56718,100,6.985,91.5,-1.3409,12.5955,14.75945,16.3472,3.42904,346.9134,388.9015,492.1952
6,4.25,7.63621124999999,19.31014,19.955515,0.48,3.50696,-7.622,8.506,2.5406,15.95292,99.9,6.614,91.5,-1.352575,12.25675,14.56755,16.119105,3.844201,339.0079,387.2285,498.0566
6,4.75,9.08097474999998,38.87988,24.34175,0.558511225,3.71455,1.13112499999998,46.0748775,21.4288625,15.540975,99.9575,8.34099999999998,91.5,-1.303025,11.94075,14.477975,15.7589775,5.058023,345.10575,384.7942,497.383775
6,5.25,8.27008599999999,63.821,64.7095,0.519199999999999,3.648375,20.26425,116.415,49.5022475,15.6455025,100,7.4,91.5,-1.17295,11.963,14.25155,16.6097725,7.75667975,343.43205,384.329725,489.5899
6,5.75,5.39515,136.3185,131.1625,0.544,3.608775,51.73325,187.045,90.9775,15.7287225,100,7.1835,91.5,-0.664425000000002,12.104375,14.13535,17.0891475,10.946015,344.2242,391.861025,494.62585
6,6.25,5.477785,197.09225,177.09675,0.692633725,3.32675,93.3125,302.0125,140.22,15.4738725,100,7.39125,91.5,0.264949999999997,12.492,13.984725,16.51345,14.627155,347.602,392.5045,477.0096
6,6.75,7.30619,226.75,163.5275,0.684625,3.436775,232.9522175,742.779275,353.849025,15.8950975,96.7025,8.005,91.5,1.2252,13.41075,13.775375,16.76002,42.1585775,350.82275,395.7875,473.38285
6,7.25,13.847475,332.194,183.7435,0.8094023,3.540325,332.723785,1011.6115,479.1682,16.915985,91.735,9.22,91.513585,2.817475,14.35375,13.34325,17.3844,63.20102,352.745,405.3391,462.3415
6,7.75,15.42697,332.557,262.3234,0.85075,3.830411,398.68892,1226.04,577.6443,18.0625,88.8549999999999,11.0804125,91.512925,4.617725,15.359375,12.762725,17.69479,67.32951,351.9138,410.6321,441.9185
6,8.25,4.815975,362.309,305.5921,0.9425193,3.8756,471.72743,1415.2985,652.1312,20.048,87.2149999999999,13.89,91.50297,5.522025,16.184375,12.1271,19.00921,69.94682,345.3651,417.729,431.0925
6,8.75,2.54,466.7268,279.9484,0.978733125,4.116233,566.255,1607.5935,735.1,21.563,82.4499999999999,16.9445,91.5,8.8008,16.559875,11.779375,20.23479,75.91729,351.163,428.739,427.1701
6,9.25,1.4865,456.7619,314.7146,0.9907833,4.17267775,633.525,1780.38,824.85615,23.217,81.355,18.8585,91.5,10.7391,17.804875,12.083225,21.93609,85.8509,355.456,441.625,425.8024
6,9.75,-0.299775,583.54875,295.0343,1.0848,4.366,696.2875,1926.17575,893.862325,23.92125,79.9875,21.096255,91.5,13.58515,20.348375,12.537475,23.43231,92.2365925,357.04475,452.71325,425.632275
6,10.25,-1.63535,507.3721,277.152975,1.06345,4.367334,741,2053.3625,923.802325,24.36575,74.4825,22.0825,91.4525,17.371925,22.364375,12.536475,24.3197,93.2329075,362.33825,460.4345,422.639825
6,10.75,2.405225,580.8725,353.94825,1.1427425,4.2097,773.575,2146.12825,959.683175,25.14725,73.51,23.5785,91.4525,23.30425,24.633375,12.5433,25.0048,92.497985,367.028825,467.41815,421.92085
