DOY2,HR2,USTAR,TA_1_1_1,WS_1_1_2,NEE,FC,SC,H,LE,G,TS_1_1_1,TS_1_2_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O
3,10.25,0.16425,22.5185,0.994,-34.983,-27.18775,-16.24,14.726,130.02125,-2.9705,24.341,24.401,62.114875,98.63,375.015,3.2625,69.034,235.37095,112.819,7.44,25.872,428.20575,440.5705,23.097
3,10.75,0.22,22.664,0.8245,-31.029425,-26.2,-12.4305,19.474,110.444,-2.628,24.33525,24.3905,59.5713,98.6,371.315,5.378,100.9765,344.8625,165.2975,11.505,21.37025,429.179,444.243,23.12025
3,11.25,0.23,22.659,0.724,-37.06775,-29.682,-13.27075,20.575,151.3735,-4.093,24.3355,24.3855,57.7212,98.57,369.995,4.412,107.686,357.39775,171.31025,9.154,21.193,429.74025,447.04875,22.804
3,11.75,0.2535,22.797,0.979,-29.532,-27.293,-8.02725,16.433,147.865,-3.69975,24.33525,24.37525,59.8779,98.53,367.40675,4.841,88.12575,303.592,145.514,9.44925,14.0545,430.085,444.68375,23.56
3,12.25,0.1675,22.5115,0.5225,-28.046,-26.12225,-7.82125,8.16375,130.0225,-4.419,24.341,24.3755,56.8809,98.47,366.929,4.8865,76.502,217.44975,104.2265,6.997,12.9055,431.3255,443.4695,23.21875
3,12.75,0.212,22.55,0.69,-30.43,-26.865,-7.50775,3.3335,89.852,-5.99,24.351,24.37,56.5465,98.38075,366.45025,4.1775,74.536,177.01,84.845,6.6045,10.441,430.349,440.04925,23.012
3,13.25,0.2,22.704,0.5,-26.53,-25.5625,-5.29325,-21.859,99.2025,-6.351,24.362,24.3565,55.03475,98.30925,365.4065,1.666,49.447,136.706,65.5295,5.868,7.62,426.625,440.239,22.84
3,13.75,0.165,22.4465,0.48,-22.45125,-20.7805,-5.66675,-9.984,76.8345,-4.6815,24.3665,24.38,54.223375,98.279,365.51525,1.81975,26.943,118.0475,56.583,5.9635,9.1995,427.1645,439.072,22.381
3,14.25,0.1835,22.5325,0.335,-22.63125,-24.719,-5.84,-10.30525,48.077,-4.3645,24.3765,24.4075,53.33935,98.2275,365.4685,1.6465,19.119,58.793,28.1825,3.67025,6.969,418.835,437.971,22.25875
3,14.75,0.1455,22.492,0.23,-19.062,-19.05075,-5.10075,-6.02,72.55975,-6.8085,24.391,24.4165,53.0714,98.167,363.402,2.20375,17.097,61.132,29.3,3.7785,8.3805,421.045,439.957,22.51375
3,15.25,0.0935,22.584,0.384,-12.74125,-14.961,-5.05125,-11.3435,-23.91525,-7.0095,24.4055,24.422,54.1634,98.1685,364.11175,2.12,10.232,40.0985,19.2195,3.25675,4.7195,414.4545,436.47,22.57125
3,15.75,0.09,22.264,0.46425,-14.8505,-13.92,-3.99,-19.258,11.3835,-5.5365,24.4255,24.444,52.42935,98.152,363.745,2.036,7.7885,41.083,19.69425,2.871,2.941,407.619,434.953,22.2625
3,16.25,0.09,22.436,0.4215,-10.2885,-9.7235,-6.07,-20.977,-1.6115,-5.49,24.432,24.462,54.1352,98.1215,364.92,2.572,7.99625,42.7295,20.4815,2.615,2.8995,404.718,435.115,22.16
3,16.75,0.0835,22.664,0.3655,-7.06475,-7.515,-6.045,-15.602,1.08875,-4.7635,24.443,24.471,55.144625,98.10625,365.18,2.28375,2.2535,16.4075,7.8625,2.298,1.326,404.792,435.795,21.93375
3,17.25,0.0435,22.434,0.53825,-2.01325,-3.996,-2.29,-28.923,-2.37225,-5.2845,24.462,24.4955,56.709775,98.14175,365.855,1.19475,-3.82,3.018,1.445,1.0685,1.0125,400.83,434.725,22.5975
3,17.75,0.04,22.398,0.397,-2.624,-3.1205,-3.8555,-16.1917,-14.105,-5.0835,24.4755,24.5265,58.293375,98.17175,368.01,1.20375,-26.261,0.3625,0.17125,0.45,0.08,399.95375,433.625,23.075
3,18.25,0.04,22.4685,0.374,-0.6345,-2.1675,-3.62,-23.7605,-11.3525,-5.3105,24.4775,24.5555,64.341075,98.2,371.34625,1.387,-33.5865,-4.8145,-2.30725,0.2135,-0.228,396.2915,432.29525,23.4385
3,18.75,0.03,22.355,0.43125,1.77825,-0.76775,-3.61875,-23.155,-6.09575,-5.9805,24.4975,24.581,66.7582,98.2025,370.7335,1.114,-33.8445,-4.616,-2.21,0.221,-0.2845,394.918,432.0535,22.7385
3,19.25,0.03,22.348,0.404,-4.672,-1.98125,-5.885,-24.387,-21.1225,-6.612,24.52,24.602,65.17,98.25,371.75225,1.06,-33.459,-4.4015,-2.11,0.20775,-0.3215,394.28975,433.413,22.8095
3,19.75,0.03,22.402,0.444,-0.72575,-0.87,-5.405,-25.962,-7.75,-8.1855,24.5365,24.601,67.556,98.309,372.798,1.43,-33.666,-4.3505,-2.0875,0.218,-0.43175,391.02125,433.148,22.799
3,20.25,0.04,22.334,0.88125,-2.288,-1.288,-8.14,-28.668,-7.175,-7.74525,24.53575,24.6,63.900525,98.3925,373.755,1.1955,-33.647,-4.14,-1.982,0.19775,-0.37575,391.901,432.38,22.43325
3,20.75,0.0335,22.222,0.73,-4.558,-2.2735,-7.34,-27.31,-9.82725,-7.56525,24.541,24.5905,64.814825,98.43,374.045,0.96925,-33.156,-4.271,-2.04525,0.1985,-0.34625,391.92,431.11,22.53675
3,21.25,0.024,22.3125,0.705,-2.09,-1.055,-4.04175,-25.70525,-4.54675,-7.48575,24.54625,24.591,66.286125,98.464,372.959,1.1525,-32.575,-4.275,-2.05,0.21,-0.281,392.3995,432.375,22.30625
3,21.75,0.03,22.2745,0.5245,-3.3155,-0.9315,-12.06225,-24.20525,-3.5015,-7.322,24.54625,24.60575,68.847175,98.49,377.1025,1.25975,-32.275,-4.229,-2.0295,0.22,-0.29575,395.03025,430.6725,23.00125
3,22.25,0.03,22.2235,0.3675,-4.6055,-1.0075,-12.544,-27.135,-9.02725,-7.16025,24.54675,24.60575,69.024,98.50275,378.84725,1.1,-32.71,-4.00575,-1.9205,0.20975,-0.33625,394.4245,430.7245,23.17225
3,22.75,0.03,21.9995,0.6825,-3.102,-2.01,-6.935,-20.316,-6.805,-7.07275,24.54675,24.6205,66.9772,98.5,378.2385,3.491,-32.4695,-4.0115,-1.9205,0.2075,-0.35,392.15875,430.512,23.092
3,23.25,0.03,21.9025,1.092,-5.77275,-1.404,-11.08175,-22.80925,-9.6925,-7.2685,24.542,24.62,69.2987,98.4865,379.27875,3.3145,-32.1445,-3.92575,-1.8805,0.22,-0.23725,393.595,430.3115,22.898
3,23.75,0.03375,21.8045,0.7545,-4.063,-0.6535,-12.89,-28.84,-7.457,-7.097,24.542,24.6205,77.5827,98.48325,379.31575,0.491,-30.13,-3.9105,-1.8775,0.22225,-0.2065,394.66225,430.31525,23.14
4,0.25,0.03725,22.3425,0.6525,-5.62775,-2.544,-10.33375,-26.975,-8.43125,-7.952,24.56,24.666,72.1454,98.436,377.4765,1.25,-30.1285,-3.6995,-1.76975,0.18,-0.366,396.426,433.222,23.08225
4,0.75,0.04,22.2675,0.4785,-7.89125,-1.713,-14.402,-24.772,-4.59275,-7.686,24.55,24.658,72.945,98.42325,378.3665,1.1725,-29.5845,-3.70875,-1.7795,0.18,-0.323,392.948,432.614,23.14
4,1.25,0.05,22.175,0.59125,-6.3225,-2.8235,-9.38,-25.1595,-8.58075,-7.68975,24.5445,24.654,75.0062,98.4,378.992,1.174,-28.6415,-3.824,-1.82725,0.169,-0.2725,393.58,432.068,23.17275
4,1.75,0.03,22.155,0.198,-5.08,-1.4575,-12.38025,-22.0985,-8.273,-7.814,24.531,24.642,74.9046,98.378,381.304,1.2145,-28.46625,-4.10575,-1.968,0.19975,-0.276,392.7,431.472,23.29025
4,2.25,0.04675,22.095,0.107,-6.09225,-3.90375,-12.23,-21.82375,-6.5605,-7.815,24.521,24.632,75.8201,98.376,381.755,1.199,-27.466,-3.851,-1.8505,0.219,-0.25675,392.116,431.514,23.26
4,2.75,0.04,21.972,0.40775,-10.5925,-0.54,-18.33,-18.433,-6.19325,-7.85,24.51625,24.62125,77.467625,98.336,384.6145,1.23025,-27.367,-3.42,-1.64,0.219,-0.25,393.372,431.328,23.32
4,3.25,0.037,21.896,0.83,-7.753,-1.275,-17.30675,-22.3485,-6.0345,-8.01625,24.505,24.61125,77.9109,98.3415,388.20725,1.1925,-28.413,-3.45,-1.65,0.21,-0.288,393.364,430.842,23.37
4,3.75,0.03,21.833,0.661,-8.691,-1.85575,-10.2365,-21.9295,-9.90625,-8.24,24.41,24.60125,77.797375,98.3625,390.24,1.16625,-27.074,-3.76,-1.8,0.2195,-0.256,389.422,429.816,23.4
4,4.25,0.03,21.806,0.88,-9.3495,-4.13725,-11.374,-24.198,-7.33875,-7.79625,24.4,24.5925,79.65645,98.3825,392.15625,1.118,-26.641,-3.73,-1.79,0.268,-0.228,387.98,429.466,23.29
4,4.75,0.037,21.851,0.585,-9.077,-1.51,-14.956,-31.508,-10.486,-8.7,24.39,24.5825,80.8156,98.38175,392.305,1.076,-27.751,-3.75,-1.8,0.34,-0.206,388.43,429.236,23.23
4,5.25,0.04,21.821,0.49,-6.37625,-4.5975,-13.861,-23.3725,-7.9225,-8.09875,24.38,24.5725,79.5924,98.394,392.995,1.043,-26.946,-3.75,-1.8,0.35,-0.168,388.682,429.006,23.23
4,5.75,0.03,21.367,0.5765,-11.30675,-1.606,-12.0575,-20.817,-14.3575,-7.18125,24.3775,24.57125,80.3256,98.41675,394.635,1.007,-18.719,2.13,1.02,0.8395,0.152,388.028,427.496,23.08
4,6.25,0.05,21.633,0.615,-14.02775,-0.82625,-28.348,-21.5255,-7.843,-7.41625,24.3675,24.5525,79.30485,98.44675,395.80375,0.9235,1.945,20.43,9.79,2.02,1.026,389.048,428.208,22.8
4,6.75,0.06625,21.68,0.36875,-18.81625,-0.02875,-29.8065,-14.438,6.29,-7.265,24.35875,24.5425,78.3385,98.49,395.14475,0.7875,14.439,42.38,20.32,2.94,2.456,391.796,429.818,22.86
4,7.25,0.106,21.763,0.529,-27.3405,-3.022,-46.8055,-8.15175,15.65,-6.0225,24.3475,24.5225,78.9268,98.55025,394.181,0.7725,25.7045,46.74,22.4,2.92,2.932,397.666,431.356,23.47
4,7.75,0.111,22.21075,0.35,-31.7015,-11.3765,-37.291,-9.77575,31.6825,-5.67125,24.33875,24.50375,76.19675,98.5975,388.32875,1.05975,17.63375,47.8165,22.91975,3.3795,3.114,403.254,432.864,23.722
4,8.25,0.14,22.62375,0.46125,-41.41775,-20.631,-38.386,-8.639,57.15125,-5.6675,24.3275,24.4825,73.019675,98.628,386.54375,1.667,26.9075,60.49675,28.99975,3.42225,7.6185,408.182,435.254,23.6195
4,8.75,0.21,22.65725,0.414,-34.85975,-22.0255,-23.078,10.95475,86.129,-5.11125,24.32625,24.45375,71.4853,98.653,382.875,2.855,49.432,68.296,32.737,4.2045,14.43175,414.6135,435.84,23.895
4,9.25,0.22625,22.9685,0.6575,-37.1485,-25.624,-20.87,6.96625,83.29375,-4.09,24.31625,24.4325,69.48425,98.667,379.796,3.18375,79.682,237.98925,114.0715,4.9525,24.647,417.1415,435.816,23.73425
4,9.75,0.186,23.0155,0.672,-39.5385,-26.614,-19.065,0.0989999999999989,83.2425,-4.705,24.31625,24.42125,68.137,98.657,376.83375,3.78,51.535,225.03125,107.862,4.788,19.582,424.246,437.548,23.628
4,10.25,0.12075,23.206,0.348,-30.936,-26.9205,-17.717,16.3575,73.7725,-3.5265,24.316,24.4175,64.475125,98.637,374.53125,4.00875,41.72875,262.5055,125.8215,5.511,17.323,431.09125,444.44875,23.701
4,10.75,0.08,23.511,0.339,-32.1625,-29.7335,-10.999,6.37,90.2905,-2.9105,24.2845,24.4045,62.981125,98.61875,370.419,3.75166666666667,48.92,216.779,103.908,7.17,18.18675,435.818,443.79625,23.6748333333333
4,11.25,0.1835,23.26375,0.351,-30.09575,-20.827,-9.984,14.25125,144.64175,-2.306,24.252,24.3845,61.487125,98.558,371.013,3.49458333333333,72.826,285.003,136.602,6.849,18.8995,434.98,442.67,23.6486666666667
4,11.75,0.153,23.4175,0.24,-31.366,-26.56,-8.4345,12.50375,113.569,-1.4355,24.2195,24.3745,59.993125,98.5125,370.418,3.2375,95.448,282.5411,135.429,8.50625,18.11375,433.0625,443.1795,23.6225
4,12.25,0.13125,23.536,0.2525,-25.8225,-22.1185,-7.16625,31.2695,76.63,-1.9145,24.194,24.3775,58.83925,98.46575,368.7905,3.215,46.2825,131.52525,63.04375,6.91125,10.005,430.14375,444.181,23.392
4,12.75,0.101,23.46,0.18775,-30.138,-24.9695,-6.7365,6.39425,99.4025,-1.40625,24.19875,24.385,58.3309,98.373,367.04025,3.225,59.537,144.43925,69.23075,7.34825,11.224,427.63,441.468,23.415
4,13.25,0.09,23.50825,0.6805,-25.08325,-23.03525,-4.24775,3.51,80.12175,-1.6825,24.2075,24.40625,58.0719,98.31575,365.01125,3.224,66.872,203.24,97.42,6.23,14.77675,425.3,441.7105,23.27475
4,13.75,0.10125,23.733,0.32175,-20.39,-18.2755,-4.9965,11.4625,88.395,-1.5975,24.23625,24.40625,55.9735,98.266,365.5915,2.76625,44.893,169.79975,81.39025,5.33225,9.4765,426.1045,439.43175,23.129
4,14.25,0.0945,23.77,0.5625,-16.84,-15.06525,-7.16,-8.0775,-13.109,-2.628,24.2695,24.433,55.1315,98.193,366.59225,2.315,70.93425,172.06625,82.47925,5.264,10.37025,420.16125,439.78675,22.914
4,14.75,0.1525,23.669,0.2165,-19.05,-19.207,-4.79325,-9.755,36.49875,-1.86675,24.30275,24.44525,55.69475,98.1675,365.31,3.195,29.785,87.65,42.01,3.2,5.54925,414.76,439.384,23.053
4,15.25,0.119,23.00375,0.37,-17.09,-17.591,-5.0115,-10.99925,50.93,-3.331,24.341,24.5,55.4938,98.139,364.716,1.954,8.631,41.41,19.85,2.42,2.84975,416.5245,438.269,23.455
4,15.75,0.06175,23.08,0.44,-10.125,-11.99,-1.96,-38.42225,-30.121,-5.194,24.3905,24.51875,55.6382,98.1285,363.4585,2.034,6.983,39.91,19.13,2.47,2.03275,412.565,438.65975,23.255
4,16.25,0.0675,23.033,0.3,-7.91375,-10.6865,-2.38325,-6.0485,4.87225,-6.44875,24.43175,24.537,56.745275,98.161,362.175,2.1265,1.11825,23.315,11.17225,2.197,1.1845,408.03775,438.3945,22.988
4,16.75,0.045,23.07,0.341,-7.41,-5.2285,-5.388,-9.75175,1.5875,-6.096,24.44875,24.54525,60.2295,98.1675,364.22675,1.75,-1.898,19.42425,9.31275,2.0185,1.205,405.982,436.0005,22.812
4,17.25,0.03775,23.0445,0.3035,-2.255,-2.8925,0.1145,-15.162,-9.347,-7.072,24.45,24.562,59.95095,98.208,365.1465,1.7975,-12.20375,7.0805,3.39175,1.13125,0.525,402.432,435.7725,22.88075
4,17.75,0.038,23.007,0.17,-1.37,-3.9015,-1.6415,-20.034,-20.91375,-5.262,24.468,24.584,63.1063,98.22775,366.59675,1.7735,-36.123,-1.2965,-0.619,0.2905,-0.204,401.526,435.7305,23.046
4,18.25,0.03,22.95525,0.55,-0.893499999999999,-3.3695,-1.35575,-20.734,-17.729,-6.016,24.476,24.6,62.8802,98.238,367.36,1.596,-37.726,-4.59,-2.2,0.1705,-0.32625,400.895,436.3355,23.116
4,18.75,0.0455,22.98225,0.27225,1.4655,-1.07925,-5.828,-19.954,-10.4755,-6.748,24.482,24.616,62.2273,98.297,368.082,1.483,-35.73625,-4.3,-2.06,0.15,-0.292,398.81,435.921,22.80125
4,19.25,0.03,22.9545,0.4775,-3.73475,-1.69225,-5.95875,-29.48175,-12.389,-6.112,24.504,24.63,63.42925,98.337,370.32225,1.48125,-33.859,-4.14225,-1.9815,0.157,-0.34475,397.70175,435.449,23.0165
4,19.75,0.03,22.63675,0.36625,-3.194,-4.0165,-6.303,-19.679,-9.33675,-6.868,24.516,24.642,66.824,98.3765,372.384,1.81625,-33.155,-4.332,-2.076,0.167,-0.445,398.8675,433.414,22.5025
4,20.25,0.038,22.342,0.65,0.366,-3.3815,-3.68025,-27.17475,-8.695,-6.366,24.534,24.652,68.1672,98.41,370.184,1.79,-31.6925,-4.092,-1.965,0.178,-0.494,397.0185,433.702,22.799
4,20.75,0.03,22.293,0.64,-6.972,-0.72525,-13.99025,-24.5955,-7.34875,-7.174,24.542,24.662,67.674425,98.436,372.3735,1.67725,-31.072,-4.01575,-1.92275,0.16,-0.47725,397.54775,433.013,22.6525
4,21.25,0.02775,22.2465,0.28375,-2.8625,-1.43375,-6.2725,-24.96325,-10.18,-8.704,24.55,24.662,66.2283,98.46,374.0855,1.521,-30.93,-3.81,-1.83,0.14,-0.404,397.56875,432.6555,22.4725
4,21.75,0.02775,22.42,0.26,-3.8725,-0.924,-11.34675,-27.34425,-5.2015,-8.432,24.558,24.672,65.59065,98.49,374.39175,1.407,-29.36,-3.92,-1.88,0.15875,-0.452,397.68975,432.923,22.61275
4,22.25,0.03,22.563,0.561,-3.53425,-3.29225,-11.0685,-29.178,-7.466,-8.256,24.558,24.67,68.024125,98.5085,375.22775,1.4,-30.424,-3.993,-1.9115,0.157,-0.46125,396.72125,433.1205,22.27175
4,22.75,0.02775,22.4,0.5105,-0.215,-1.964,-7.852,-25.44225,-2.97875,-7.742,24.564,24.67,68.9295583333333,98.49625,378.58025,1.36491666666667,-29.932,-4.0265,-1.933,0.18,-0.47,396.314,432.8385,22.2929166666667
4,23.25,0.03,22.3205,0.538,-4.498,-0.595,-7.06875,-21.67975,-5.158,-7.796,24.562,24.67,69.8349916666667,98.49,378.475,1.32983333333333,-30.148,-4.009,-1.9245,0.15,-0.3925,397.18125,432.694,22.3140833333333
4,23.75,0.04,22.2825,0.83,-8.6815,-0.801,-12.9565,-22.77625,-6.41325,-7.822,24.56,24.668,70.740425,98.468,377.9225,1.29475,-30.355,-3.799,-1.8195,0.17,-0.352,397.29075,432.266,22.33525
5,0.25,0.02875,22.92475,0.77925,-3.0995,-1.36975,-6.7325,-21.691,-4.72,-6.35,24.82,24.89,69.6005,98.468,375.40675,2.02,-34.935,-4.656,-2.233,0.0795,-0.328,392.22925,434.5675,23.44
5,0.75,0.01875,22.82,0.982,-10.924,-0.8035,-12.656,-19.10125,-6.35025,-6.38,24.81,24.89,69.7631,98.427,375.38425,1.763,-34.4815,-4.4725,-2.146,0.08,-0.368,391.82525,433.90675,23.90625
5,1.25,0.03,22.88,0.862,-5.96575,-1.273,-10.68875,-20.782,-7.3545,-6.42,24.8,24.88,69.5464,98.39825,375.28,2.138,-33.7355,-4.38,-2.1,0.08,-0.288,391.85675,434.14575,24.193
5,1.75,0.02,22.761,0.458,-7.05,-3.6985,-7.536,-18.072,-8.14175,-6.58,24.79,24.88,70.2494,98.377,376.26,2.146,-33.47375,-4.50075,-2.16,0.08925,-0.26,391.0015,434.147,23.934
5,2.25,0.02,22.548,0.711,-15.009,-1.695,-17.46175,-19.08,-7.625,-6.59,24.78,24.86,70.865475,98.3645,375.92,1.593,-33.29325,-4.36825,-2.09375,0.09,-0.4125,390.0485,432.28675,24.02
5,2.75,0.02,22.469,0.54875,-6.2885,-1.79375,-13.06375,-23.464,-4.55775,-6.9,24.77,24.84,71.205375,98.34,372.1995,1.7075,-33.28225,-4.624,-2.217,0.10925,-0.25825,388.7595,431.541,24.15
5,3.25,0.0285,22.207,1.089,-9.57625,-1.494,-18.67975,-17.97,-4.761,-6.68,24.75,24.83,71.91775,98.3395,373.28125,1.42925,-32.462075,-4.5535,-2.186,0.1285,-0.24475,388.7305,430.6525,23.734
5,3.75,0.02,21.96,0.5825,-11.912,-2.30625,-17.172,-17.7655,-6.6045,-7.29,24.74,24.81,74.23315,98.353,376.7795,1.25625,-32.291,-4.328,-2.074,0.14,-0.23,386.2585,429.94825,23.697
5,4.25,0.03,21.672,0.72525,-10.416,-4.1935,-15.853,-24.89625,-7.8625,-6.88,24.73,24.79,73.8678,98.37,377.4315,1.314,-32.531575,-4.304,-2.062,0.147,-0.2585,385.61575,429.78725,23.68475
5,4.75,0.05,21.251,0.794,-15.906,-0.78425,-21.7065,-20.6,-8.395,-7.28,24.68,24.77,76.3937,98.3565,382.46275,1.548,-32.56075,-3.76075,-1.80425,0.12,-0.306,386.09225,429.05375,23.44625
5,5.25,0.02,21.492,0.8485,-15.26,-5.90025,-14.96625,-20.822,-3.9,-7.15,24.61,24.76,77.4728,98.3765,386.008,1.29575,-32.0245,-3.6145,-1.73225,0.10775,-0.23875,390.169,428.3905,23.33125
5,5.75,0.04,21.125,0.77475,-20.234,-9.466,-14.974875,-22.66125,-6.954,-7.63,24.58,24.74,78.23915,98.41725,389.7745,1.044,-20.49575,5.71475,2.74,0.586,0.168,387.33875,427.9055,23.42825
5,6.25,0.0455,21.026,0.76125,-18.05625,-2.7165,-21.5205,-30.9575,-6.76125,-8.03,24.56,24.72,77.6098,98.46025,390.8815,1.032,5.145,27.0955,12.98925,1.4625,1.08325,387.22775,428.519,23.137
5,6.75,0.07,21.12875,0.64775,-24.5545,-4.40675,-28.847,-20.0805,-2.5145,-7.39,24.54,24.7,78.37815,98.5225,393.7275,0.93,9.596,38.076,18.25,2.25,2.01,392.814,429.762,23.778
5,7.25,0.1655,21.4625,0.51625,-33.75075,-6.234,-42.5725,-14.799,5.88375,-7.68,24.44,24.68,76.2584,98.54025,394.976,0.9,27.064,89.742,43.015,3.97125,5.748,397.89,431.734,23.964
5,7.75,0.1875,22.273,0.585,-29.50125,-11.48325,-36.88375,-9.791,2.9325,-6.38,24.5,24.65,73.1295,98.61,389.051,1.215,39.89375,129.94375,62.28375,4.01875,6.8255,400.969,434.923,23.88875
5,8.25,0.235,22.6845,0.89075,-50.54375,-25.7185,-40.717,-7.10025,47.19,-5.7125,24.478,24.617,71.7014,98.606,386.60625,2.2895,60.09375,181.17375,86.84,5.10375,9.1145,406.0165,437.11425,24.56625
5,8.75,0.27775,22.7425,1.108,-33.598,-21.05175,-31.6735,-1.035,47.093,-5.7125,24.574,24.6475,71.188225,98.628,388.701,3.203,65.745125,194.33875,93.1525,5.555,12.7005,411.255,438.27625,24.434
5,9.25,0.2575,22.2795,1.3475,-38.6695,-22.334,-23.448,0.615,66.555,-5.0565,24.545,24.6175,69.5604,98.6525,387.19875,3.196,41.33375,125.0475,59.935,4.8775,21.75125,413.3785,435.54025,24.49475
5,9.75,0.2675,22.5355,1.358,-47.6915,-30.1875,-21.16,10.294,85.8525,-2.901,24.525,24.588,67.610175,98.648,382.54,3.94575,83.705,253.81,121.655,7.11625,13.66,419.12375,440.7815,24.377
5,10.25,0.255,22.711,1.208,-34.04225,-25.98875,-18.515,16.1205,90.351,-3.627,24.506,24.569,63.7356,98.635,379.711,4.8305,103.70875,316.79125,151.84625,8.90375,17.18525,423.023,446.325,24.475
5,10.75,0.27675,22.772,1.01,-25.07,-20.454,-11.163,10.514,147.3975,-4.836,24.424,24.5585,61.460275,98.595,377.729,5.19616666666667,155.646425,451.34325,216.338,10.7595,27.21125,428.25625,439.46375,24.3474166666667
5,11.25,0.266,22.86025,0.65525,-27.956,-19.273,-12.07,17.122,86.49,-4.1205,24.424,24.5495,59.18495,98.55875,376.484,5.56183333333333,140.215,419.8425,201.2375,10.885,28.3115,429.57875,441.894,24.2198333333333
5,11.75,0.286,23.38,0.7015,-26.515,-21.3415,-8.85625,30.5385,177.522,-1.4435,24.4275,24.5295,56.909625,98.5195,373.86625,5.9275,159.63,463.2125,222.025,10.075,24.36325,429.94375,443.5305,24.09225
5,12.25,0.188,23.505,0.7025,-24.0855,-21.848,-6.362,3.075,128.9385,-2.08,24.4485,24.5285,56.91445,98.45725,369.81,3.943,120.62675,335.62725,160.87025,8.81875,22.996,426.665,444.808,24.0475
5,12.75,0.2225,23.464,0.536,-19.306,-19.994,-4.936,-3.375,39.244,-1.546,24.45,24.536,56.1994,98.40175,369.7,4.17075,23.7625,81.956,39.28425,10.54,8.21700000000001,422.3155,440.6185,23.64125
5,13.25,0.1855,23.17675,0.3405,-19.598,-19.942,-5.4845,-10.4235,54.3875,-1.161,24.4695,24.53875,54.94855,98.355,367.588,3.7815,50.988,154.686,74.144,5.036,5.9935,423.90825,442.69,23.64125
5,13.75,0.15,23.05,0.5525,-16.96,-18.15375,-4.808,-11.10575,58.11925,-2.98575,24.46975,24.53875,54.521375,98.29675,369.01325,3.5075,58.688,217.868,104.426,6.524,14.0625,423.45125,438.3275,23.6515
5,14.25,0.15025,23.29175,0.295,-18.5365,-13.77,-8.674,-18.5845,21.52275,-6.3535,24.47975,24.54825,52.955925,98.25575,369.042,3.706,37.0775,144.114,69.07275,5.2925,7.687,419.146,442.1335,23.61325
5,14.75,0.09675,23.7295,0.476,-14.225,-12.8655,-4.617,-19.3565,53,-9.13175,24.48,24.568,51.91895,98.212,369.919,4.7435,51.32,173.214,83.026,5.36,10.127,417.023,440.672,23.64
5,15.25,0.11525,23.90675,0.34125,-17.939,-17.004,-4.796,-21.498,7.76000000000001,-5.24225,24.49925,24.57325,53.1417,98.2035,369.889,4.50125,36.74325,126.93925,60.84325,4.2465,8.1,411.727,441.485,23.543
5,15.75,0.1055,23.7615,0.38475,-9.4235,-8.99475,-3.4845,-15.793175,33.9755,-3.827,24.645,24.601,53.676375,98.18,369.66225,4.1775,25.28,112.523,53.935,3.8835,7.1295,407.481,441.945,23.84
5,16.25,0.07775,23.73875,0.2665,-4.92375,-5.2285,-4.0265,-15.5325,-12.37,-3.9255,24.5295,24.597,53.360825,98.2115,369.0725,3.7,25.436,90.2245,43.24825,3.29475,5.74625,408.22875,441.8675,23.578
5,16.75,0.07,23.765,0.40875,-7.91,-5.156,-5.0395,-16.2,-30.13625,-3.104,24.56,24.5975,54.84605,98.232,369.505,3.6935,5.959,46.658,22.365,1.767,4.048,404.27,441.97,24.14175
5,17.25,0.05,23.6595,0.392,-2.87375,-2.77,-4.66375,-16.1355,-8.6545,-3.65,24.599,24.599,59.028375,98.24,370.24475,3.5075,-14.4675,16.0145,7.6775,0.7385,1.4425,397.09,440.7675,24.31125
5,17.75,0.03,23.52425,0.3875,-5.7265,-1.134,-3.73,-16.438125,-9.35325,-6.99375,24.63975,24.62,61.209625,98.247,371.44525,2.98625,-36.0705,-2.406,-1.153,0.1395,-0.1175,395.355,440.415,23.815
5,18.25,0.03,23.40775,0.5595,0.179999999999999,-1.08,-2.789,-18.4875,-13.23875,-7.12,24.69,24.66,62.8685,98.31775,372.819,2.864,-36.291,-4.612,-2.211,0.08,-0.334,395.20225,439.775,23.815
5,18.75,0.03875,23.35575,0.3285,0.338750000000001,-2.87,-0.4705,-21.1765,-10.642,-8.14475,24.73175,24.71275,64.170275,98.35,373.445,2.7205,-35.9225,-4.77,-2.286,0.087,-0.3685,394.785,439.145,23.7145
5,19.25,0.02,23.09775,0.3885,-2.094,-1.098,-6.84,-21.72,-5.903,-6.76425,24.82125,24.7915,64.14475,98.38,373.1955,2.62375,-35.419,-4.6595,-2.229,0.09,-0.3695,394.764,438.81,23.05125
5,19.75,0.02,23.10875,0.668,-7.213,-1.74875,-6.86,-22.1325,-5.868,-6.37875,24.8215,24.81125,67.7691,98.4185,372.9555,2.51375,-36.26875,-4.44625,-2.12875,0.09825,-0.31475,394.05,438.225,23.62125
5,20.25,0.02825,23.25475,0.884,-1.2015,-0.602,-5.56,-21.1735,-15.489,-6.405,24.831,24.821,67.949075,98.474,372.5,2.9545,-36.83675,-4.468,-2.139,0.08875,-0.309,393.3825,438.1245,23.4035
5,20.75,0.02,23.4395,0.874,-4.538,-2.262,-6.14,-20.6475,-7.325,-6.147,24.831,24.84075,69.9538,98.47625,374.56,3.00725,-37.792,-4.546,-2.182,0.0885,-0.52,393.4355,438.0895,23.909
