DOY2,HR2,USTAR,WS,TA,T_SONIC,RH,SW_IN,SW_OUT,NETRAD,H,LE,FC
12,0.75,0.13,1.92,-1.23,-0.64,40.18,-4.97,0.45,-66.095,-5.56,0.78,0.05
12,1.25,0.14,1.85,-0.99,-0.73,39.28,-4.98,0.52,-66.805,-3.46,1.285,0.05
12,1.75,0.15,1.85,-0.92,-0.71,39.03,-4.845,0.5,-65.795,-2.89,0.62,0.05
12,2.25,0.14,2.09,-0.64,-0.17,36.08,-4.715,0.56,-64.005,-4.68,0.565,0.03
12,2.75,0.15,2.09,-0.58,-0.565,34.465,-4.725,0.53,-63.85,-5.22,0.63,0.06
12,3.25,0.155,2.04,-0.835,-0.58,36.41,-4.91,0.47,-62.76,-6.15,0.705,0.12
12,3.75,0.16,2.04,-0.95,-0.46,33.035,-4.875,0.52,-64.78,-8.16,0.54,0.11
12,4.25,0.14,1.98,-1.21,-0.91,32.74,-4.63,0.68,-65.135,-5.665,0.4,0.07
12,4.75,0.16,2.16,-1.175,-0.81,31.31,-4.805,0.69,-66.09,-7.66,0.47,0.08
12,5.25,0.16,2.06,-1.465,-1.16,31.455,-4.96,0.66,-64.95,-7.12,0.05,0.05
12,5.75,0.15,2.05,-1.765,-1.03,30.895,-4.935,0.75,-66.435,-7.3,0.54,0.09
12,6.25,0.16,2.09,-1.51,-1.02,31.325,-4.905,0.55,-66.01,-6.79,0.765,0.085
12,6.75,0.14,1.95,-1.08,-0.78,30.58,-2.995,1.06,-64.115,-8.06,0.64,0.07
12,7.25,0.16,1.925,-1.26,-0.645,31.315,12.915,8.32,-53.18,-6.24,1.06,0.06
12,7.75,0.16,1.78,-0.66,-0.3,29.26,79.855,36.33,-9.845,-4.94,0.55,0.1
12,8.25,0.22,1.71,-0.54,-0.08,28.925,167.15,55.55,27.68,1.68,1.99,0.1
12,8.75,0.29,1.605,0.17,0.555,28.765,250.21,66.37,64.985,27.41,6.1,0.115
12,9.25,0.335,1.66,0.55,0.61,29.75,321.345,81.76,96.34,57.14,10.245,0.21
12,9.75,0.41,1.72,0.715,1.58,31.79,371.465,99.95,125.755,70.205,22.495,0.43
12,10.25,0.44,1.68,1.335,1.65,32.165,428.84,117.46,148.275,108.865,23.46,0.55
12,10.75,0.45,1.76,1.645,1.885,33.81,481.285,130.88,168.825,124.935,32.08,0.58
12,11.25,0.49,2.02,1.97,2.335,32.88,502.595,138.73,184.51,139.61,36.96,0.69
12,11.75,0.52,2.235,1.81,2.445,33.48,504.165,141.42,191.095,141.235,37.355,0.85
12,12.25,0.53,2.315,1.635,2.005,35.44,491.09,145.43,175.55,150.31,40.16,0.675
12,12.75,0.57,2.385,1.46,2.205,38.41,468.99,134.36,167.095,156.205,32.22,0.885
12,13.25,0.57,2.38,1.515,2.05,40.67,442.61,123.46,158.235,144.095,39.485,1.005
12,13.75,0.53,2.35,1.375,1.975,41.07,390.86,100.84,136.365,138.85,28.825,0.77
12,14.25,0.52,2.305,1.365,1.92,42.425,327.02,80.47,102.755,118.92,33.15,0.78
12,14.75,0.535,2.285,1.38,1.47,43.71,269.34,65.88,66.25,87.82,22.475,0.635
12,15.25,0.45,2.19,0.775,1.09,46.895,179.585,49.32,35.915,48.85,14.87,0.43
12,15.75,0.37,2.06,0.375,0.74,47.365,98.5,31.65,0.13,21.23,5.92,0.32
12,16.25,0.26,1.78,-0.32,0.54,50.85,30.725,14.04,-39.46,2.22,2.76,0.2
12,16.75,0.16,1.66,-0.44,0.01,51.185,-1.18,0.76,-72.2,-1.85,1.87,0.07
12,17.25,0.16,1.65,-0.665,-0.34,50.425,-5.41,0.37,-74.3,-2.34,0.89,0.11
12,17.75,0.14,1.85,-0.965,-0.55,48.98,-5.12,0.59,-71.085,-3.14,0.25,0.07
12,18.25,0.14,1.97,-1.06,-0.46,50.795,-5.015,0.71,-70.46,-4.255,0.83,0.115
12,18.75,0.155,2.12,-1.23,-0.52,49.14,-4.765,0.86,-68.32,-4.16,1.2,0.105
12,19.25,0.14,1.92,-1.04,-0.56,47.83,-4.75,0.88,-67.91,-3.58,0.51,0.115
12,19.75,0.18,2.07,-1.17,-0.74,47.795,-4.905,0.8,-67.12,-5.58,0.87,0.07
12,20.25,0.16,1.98,-1.195,-0.97,46.775,-4.89,0.84,-68.645,-6.64,1.13,0.06
12,20.75,0.14,1.975,-0.765,-0.46,45.135,-4.91,0.82,-69.33,-4.4,0.42,0.08
12,21.25,0.15,1.645,-0.765,-0.55,44.435,-5.045,0.69,-69.275,-4.16,0.74,0.08
12,21.75,0.16,1.945,-1.17,-0.985,44.435,-5.14,0.62,-68.715,-5.77,1.32,0.16
12,22.25,0.15,1.945,-1.26,-0.935,44.505,-4.855,0.65,-67.5,-4.36,-0.22,0.11
12,22.75,0.15,1.94,-1.195,-0.67,41.46,-4.89,0.68,-67.285,-7,0.58,0.11
12,23.25,0.14,2,-1.23,-0.335,41.53,-4.745,0.78,-67.74,-3.7,0.77,0.05
12,23.75,0.145,1.98,-0.985,-0.44,37.295,-4.85,0.58,-67.595,-4.61,0.54,0.07
