DOY2,HR2,USTAR,TA,WS,FC,H,LE,RH,PA,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,TS_1_1_1,TS_2_1_1,SG_1_1_A,SG_2_1_A,G_1_1_1,G_1_1_2,G_2_1_1,G_2_1_2,CO2
2,2.25,0.067225,-25.1075,0.6325,0,-29.053867875,-0.7423562145,61.015,88.9,-44.1975,0,0,0.2101445,0,-6.143,-4.484,-10.1035,-8.705375,-6.6345,-10.14,-8.067375,-7.8825,385.6
2,2.75,0.069960158,-25.065,0.61175,0,-29.429,-0.78285,61.1175,88.9,-44.0975,0,0,0.21896525,0,-6.157,-4.465,-10.0875,-8.65,-6.635,-10.0975,-8.08575,-7.911,385.4
2,3.25,0.065765,-24.82,0.67375,0,-29.549,-0.7266,62.48,88.8,-45.315,0,0,0.2429415,0,-6.106,-4.479,-10.077125,-8.542375,-6.649,-10.095,-8.1025,-7.915,385.2
2,3.75,0.06001411775,-24.7225,0.69125,0,-25.65266365,-0.5904875,61.5125,88.8,-45.79,0,0,0.2307155,0,-6.101,-4.501,-10.083625,-8.525875,-6.6445,-10.0675,-8.06525,-7.9175,385.3
2,4.25,0.06497,-24.5125,0.718,0,-27.85525,-0.75358,60.96,88.8,-46.885,0,0,0.160717,0,-6.097,-4.492,-10.255,-8.575,-6.6795,-10.1375,-8.107,-7.8265,385.525
2,4.75,0.064265,-24.7925,0.87925,0,-33.61945,-0.61521,60.98,88.8,-44.0825,0,0,0.1622275,0,-6.183,-4.524,-10.29625,-8.56725,-6.68875,-10.1725,-8.167,-7.8165,385.3
2,5.25,0.0589,-25.0025,0.84275,0,-31.328065165,-0.66048597875,60.305,88.8,-44.69,0,0,0.17555125,0,-6.178,-4.572,-10.30375,-8.5545,-6.69075,-10.195,-8.264,-7.823,385.55
2,5.75,0.0701,-24.8625,0.87025,0,-28.02699636,-0.6293175,60.605,88.8,-45.2575,0,0,0.14126975,0,-6.217,-4.596,-10.31,-8.55325,-6.6995,-10.225,-8.272375,-7.843,385.65
2,6.25,0.0592525,-25.1275,0.87475,0,-34.385406115,-0.515815525,61.325,88.8,-44.45,0,0,0.165315,0,-6.281,-4.622,-10.34,-8.565,-6.7105,-10.2425,-8.237375,-7.848,385.6
2,6.75,0.05413,-25.045,0.797,0,-31.17955,-0.78432137625,59.9975,88.8,-45.96,0,0,0.141937,0,-6.335,-4.734,-10.32625,-8.5725,-6.73,-10.27,-8.20125,-7.866,385.3
2,7.25,0.0619925,-25.055,0.8355,0,-33.70828142,-0.58185736275,59.4375,88.8,-44.635,0,0,0.14067075,0,-6.338,-4.751,-10.3165,-8.57,-6.73525,-10.27,-8.25375,-7.8755,385.2
2,7.75,0.063475,-24.76,0.77575,0,-29.703823575,-0.61147098375,59.6675,88.8,-43.475,0,0,0.23695975,0,-6.374,-4.722,-10.27825,-8.5775,-6.72925,-10.2825,-8.321375,-7.8945,385.2
2,8.25,0.05989,-24.79,0.809,0,-29.875825,-0.48137753925,57.595,88.8,-43.9325,0,0,0.37032025,0,-6.334,-4.764,-10.282,-8.53,-6.71975,-10.3125,-8.30875,-7.886,385.475
2,8.75,0.0604425,-24.7325,0.947,0,-33.79670674,-0.555745,57.54,88.8,-44.18,0,0,0.62257225,0,-6.335,-4.755,-10.27375,-8.5325,-6.71375,-10.3725,-8.29375,-7.855,385.5
2,9.25,0.0561,-24.6925,0.80975,0,-34.95865,-0.67483,56.9075,88.8,-43.4,0.2432855,0,1.63458,0.383,-6.447,-4.737,-10.2475,-8.5275,-6.70975,-10.3675,-8.28875,-7.825,385.5
2,9.75,0.0578,-24.465,0.905,0,-33.728,-0.64661,58.1225,88.8,-41.77,4.08971,1.6665,6.14421,2.323,-6.473,-4.73,-10.2275,-8.5275,-6.7115,-10.3325,-8.2915,-7.815,385.8
2,10.25,0.06272,-24.18,0.7335,0,-34.4447,-0.4449002195,56.9025,88.8,-38.1825,14.477125,6.1205,18.267675,6.76475,-6.424,-4.78,-10.208125,-8.4975,-6.72175,-10.305,-8.198625,-7.809,385.925
2,10.75,0.057135,-24.54,0.8565,0,-32.28324177,-0.412335,56.255,88.9,-33.6875,35.31075,19.845,37.6591,15.2275,-6.457,-4.807,-10.23,-8.5175,-6.72575,-10.3525,-8.243375,-7.796,386.3
2,11.25,0.0663875,-24.28,0.84,0,-30.5663165875,-0.55712,55.06,88.9,-31.66,65.59445,37.075,62.8573,27.25,-6.3975,-4.8285,-10.21,-8.57,-6.722,-10.39,-8.221,-7.806625,386.7
2,11.75,0.06717254375,-23.9,0.85,0.00268,-32.438092975,-0.22990975,56.51,88.9,-28.6275,91.471375,49.505,82.2115,37.28,-6.42,-4.812,-10.21,-8.56,-6.696,-10.43,-8.126,-7.7945,386.8
2,12.25,0.062925,-24.02,0.924,0.00668790475,-34.55062468,-0.366076218,56.23,88.9,-27.64,111.17125,56.97,103.2645,45.82,-6.3575,-4.78175,-10.21,-8.5065,-6.695,-10.45,-8.1455,-7.772,387.05
2,12.75,0.0677925,-23.6,0.8435,0,-30.2626244525,-0.24589,55.7425,88.9,-29.51,120.231,63.155,113.477,50.9275,-6.437,-4.74,-10.1875,-8.544,-6.68525,-10.4425,-8.064625,-7.7485,387.2
2,13.25,0.07211,-23.665,0.7235,0,-31.10358499,-0.3772613195,56.4475,88.8,-28.9975,124.265,62.4325,119.533,50.8875,-6.29625,-4.6735,-10.21,-8.498,-6.675,-10.46,-8.1005,-7.770625,387.45
2,13.75,0.059915,-23.47,0.722,0,-32.1715223425,-0.28553,56.49,88.8,-28.92,128.4115,62.04,117.9835,52.08,-6.3125,-4.678,-10.21,-8.52,-6.677,-10.46,-8.146,-7.77625,387.45
2,14.25,0.065002461,-23.73,0.712,0,-28.0796,-0.370955,56.6325,88.8,-30.26,118.154,58.79,105.6655,47.875,-6.18375,-4.6025,-10.21875,-8.5475,-6.69975,-10.445,-8.08625,-7.812,387.3
2,14.75,0.065165,-24.1075,0.70875,0,-28.32045,-0.21479,55.2525,88.8,-32.9975,99.3615,49.5175,90.1148,40.9225,-6.2475,-4.6,-10.1875,-8.5725,-6.7415,-10.515,-8.187,-7.81,386.9
2,15.25,0.061070581,-24.4375,0.8075,0,-29.58618891,-0.430395,55.785,88.8,-36.155,69.26555,36.73,65.68345,29.425,-6.2315,-4.597,-10.15375,-8.57425,-6.725,-10.5125,-8.1495,-7.79475,386.725
2,15.75,0.0661,-24.7675,0.8095,0,-32.929391185,-0.305125876,57.755,88.8,-38,39.0299,20.8,39.638,16.4775,-6.1865,-4.5445,-10.105,-8.544375,-6.71575,-10.57,-8.1455,-7.82025,386.475
2,16.25,0.06496780425,-25.04,0.7985,0,-28.7132709075,-0.32816434875,57.0625,88.85,-41.9,18.2869,8.515,18.7256,7.41825,-6.1365,-4.5605,-10.04125,-8.50225,-6.713,-10.525,-8.12925,-7.82075,386.1
2,16.75,0.0603675,-25.005,0.834,0,-28.945,-0.58649,56.905,88.8,-44.785,4.38916,2.2235,6.6281,2.26375,-6.1635,-4.6085,-10.01375,-8.513125,-6.72225,-10.4925,-8.114625,-7.83925,386
2,17.25,0.0556,-25.445,0.84,0,-32.6217,-0.41390220775,55.795,88.85,-44.7075,0.342668,0,1.724315,0.4295,-6.1725,-4.6445,-10.0525,-8.5535,-6.725,-10.4775,-8.10775,-7.84325,385.95
2,17.75,0.060975,-25.325,0.84325,0,-31.5691043175,-0.48764461,56.045,88.9,-45.12,0,0,0.7316855,0.009,-6.232,-4.6375,-10.07875,-8.56075,-6.73375,-10.4675,-8.095625,-7.8415,386
2,18.25,0.059225,-25.0525,0.66925,0,-28.91635,-0.62068,57.1675,88.9,-45.825,0,0,0.4954145,0,-6.223,-4.677,-10.1025,-8.552125,-6.74225,-10.445,-8.054125,-7.85325,385.8
2,18.75,0.062635,-25.1375,0.7805,0,-32.06654955,-0.4586596085,56.34,88.825,-46.17,0,0,0.386771,0,-6.2795,-4.6745,-10.095,-8.547625,-6.75,-10.445,-7.992375,-7.8635,385.975
2,19.25,0.0623375,-24.84,0.80325,0,-31.39122473,-0.9644,57.8075,88.8,-45.99,0,0,0.3589,0,-6.365,-4.704,-10.13875,-8.567625,-6.7305,-10.4375,-8.011,-7.865,385.8
2,19.75,0.0675,-25.095,0.7945,0,-29.826271725,-0.95712,57.87,88.8,-45.76,0,0,0.275124,0,-6.334,-4.689,-10.14375,-8.56125,-6.7335,-10.4275,-7.998125,-7.867,385.925
2,20.25,0.06658,-25.335,0.80625,0,-28.157675,-0.89084,58.04,88.8,-46.4,0,0,0.353926,0,-6.365,-4.713,-10.1675,-8.58,-6.7385,-10.41,-7.976375,-7.8625,385.8
2,20.75,0.0565725,-25.3175,0.8105,0,-27.825425,-0.77729,58.29,88.8,-46.2,0,0,0.3730115,0,-6.3205,-4.712,-10.1725,-8.56125,-6.71575,-10.365,-7.96075,-7.79,385.75
2,21.25,0.062125,-25.525,0.77275,0,-28.3405370125,-0.84394,59.3525,88.8,-46.3225,0,0,0.331517,0,-6.348,-4.667,-10.075,-8.6385,-6.66275,-10.2525,-7.95875,-7.97075,385.7
2,21.75,0.060250919,-25.4025,0.71375,0,-27.29195,-0.4856750675,59.815,88.8,-45.4725,0,0,0.2316925,0,-6.3145,-4.6385,-9.96,-8.600875,-6.66525,-10.275,-7.971,-8.005,385.6
2,22.25,0.0626575,-25.2875,0.71775,0,-30.188756215,-0.69414339,58.7125,88.8,-46.165,0,0,0.255136,0,-6.235,-4.5605,-10,-8.60725,-6.65925,-10.2475,-7.992125,-8.019,385.4
2,22.75,0.0582225,-25.3625,0.70825,0,-24.50481959,-0.8751,59.83,88.8,-47.2925,0,0,0.249991,0,-6.1745,-4.4805,-10.045,-8.62225,-6.6455,-10.245,-8.003125,-8.03275,385.6
2,23.25,0.06276,-25.2,0.6665,0.00282,-25.639922985,-0.773765,60.765,88.8,-45.3225,0,0,0.2349855,0,-6.132,-4.5115,-10.005,-8.57,-6.647,-10.205,-7.98525,-7.963375,385.4
2,23.75,0.06186,-25.53,0.74675,0,-32.624348505,-0.55487,60.6175,88.9,-46.1625,0,0,0.2315635,0,-6.111,-4.4665,-10.02875,-8.628625,-6.6395,-10.2225,-7.998375,-7.94125,385.625
3,0.25,0.0438,-24.595,0.64375,0,-12.8542,-0.480998146,57.28,89,-42.315,0,0,0.276336,0,-6.283,-4.754,-6.94375,-5.98975,-5.47475,-7.0005,-5.836875,-5.839,385.525
3,0.75,0.044445,-24.8175,0.56975,0,-14.36604447,-0.349763648,55.0025,89,-43.2925,0,0,0.2875505,0,-6.18625,-4.69075,-6.87575,-5.950875,-5.444,-6.915,-5.739375,-5.8315,385.775
3,1.25,0.04605,-24.4125,0.59375,0,-17.24631721,-0.41341966275,56.42,89,-43.26,0,0,0.30182175,0,-6.17275,-4.638,-7.047125,-6.141875,-5.50875,-7.075,-5.87625,-5.979125,386
3,1.75,0.05028,-24.6875,0.61175,0,-15.06761358,-0.54691,57.47,89,-41.23,0,0,0.31318725,0,-6.14775,-4.633,-7.1005,-6.207625,-5.52775,-7.1655,-5.959,-6.064,386.05
3,2.25,0.0438,-24.86,0.7535,0,-12.397,-0.3505239925,57.22,89,-41.475,0,0,0.298735,0,-6.2075,-4.61425,-7.142875,-6.212625,-5.521,-7.18225,-6.014875,-6.1045,386.05
3,2.75,0.05184,-24.865,0.764,0,-14.314538845,-0.45846,57.265,89,-41.855,0,0,0.2914265,0,-6.1865,-4.653,-7.1315,-6.24975,-5.5385,-7.2055,-6.03625,-6.0965,386.1
3,3.25,0.044154163,-24.56,0.6715,0,-12.836025,-0.3697725,57.33,89,-41.0825,0,0,0.2998645,0,-6.206,-4.7135,-7.12775,-6.26675,-5.5515,-7.2245,-6.0565,-6.0835,386.2
3,3.75,0.0451,-24.53,0.6705,0,-16.47854559,-0.555665,56.915,89,-40.835,0,0,0.3120415,0,-6.193,-4.688,-7.11975,-6.275,-5.555,-7.245,-6.071,-6.0855,386.15
3,4.25,0.041533239,-24.595,0.639,0,-15.1974274725,-0.4989804655,57.17,89,-40.07,0,0,0.2271655,0,-6.241,-4.679,-7.43525,-6.40375,-5.62,-7.3525,-6.1595,-5.92375,386.2
3,4.75,0.045305,-24.58,0.665,0,-16.964531935,-0.43961455575,56.875,89,-40.765,0,0,0.268209,0,-6.3015,-4.8625,-7.42875,-6.436,-5.6305,-7.306,-6.156,-5.915,385.95
3,5.25,0.04252,-24.3,0.764,0,-15.358554545,-0.4970825,55.94,89,-40.44,0,0,0.2845025,0,-6.3375,-4.9595,-7.41925,-6.435,-5.6225,-7.3045,-6.16,-5.9265,386.2
3,5.75,0.042555,-24.405,0.663,0,-13.9166,-0.2893,55.815,89,-40.415,0,0,0.3504875,0,-6.3715,-4.906,-7.41225,-6.43275,-5.627,-7.3465,-6.1555,-5.9165,386.2
3,6.25,0.0407825,-24.225,0.637,0,-12.871671295,-0.443957784,55.995,89,-40.225,0,0,0.4961155,0,-6.399,-4.965,-7.40575,-6.45425,-5.631,-7.3895,-6.1855,-5.9225,386.2
3,6.75,0.0422,-24.05,0.593,0,-15.29560716,-0.35619,55.905,89,-41.39,0,0,0.7747445,0.0045,-6.3605,-4.9945,-7.403,-6.4805,-5.643,-7.4085,-6.2135,-5.93425,386.3
3,7.25,0.03994,-24.095,0.5075,0,-12.846,-0.35033421625,56.345,89,-39.7875,0.60934925,0,1.95028,0.4385,-6.3945,-5.0525,-7.39625,-6.5075,-5.6405,-7.424,-6.21275,-5.9615,387.1
3,7.75,0.0439543895,-23.995,0.607,0,-16.58139105,-0.40539101,55.39,88.9,-38.42,9.02478,3.098,9.934445,3.425,-6.4785,-5.005,-7.388,-6.5115,-5.651,-7.4415,-6.21325,-5.9565,387.35
3,8.25,0.0447,-23.8175,0.6705,0,-15.42061488,-0.364145,55.115,88.925,-35.485,33.252075,18.88,34.181425,13.73,-6.458,-5.0775,-7.4005,-6.518,-5.61975,-7.43525,-6.22225,-5.957375,387.45
3,8.75,0.049105,-23.565,0.6155,0,-16.1845,-0.515335737,52.7325,88.9,-35.27,75.2734,44.235,74.70345,31.2475,-6.50775,-5.02825,-7.3995,-6.522625,-5.65625,-7.405,-6.217125,-5.920375,388
3,9.25,0.0443,-23.255,0.64675,0,-13.87719356,-0.2520325,53.8625,88.9,-33.47,124.0435,74.17,128.53775,56.355,-6.47075,-5.14875,-7.399,-6.523125,-5.64825,-7.40675,-6.20825,-5.940625,388.3
3,9.75,0.0466,-22.9,0.63675,0,-14.62720322,-0.41996,51.905,88.9,-31.65,166.594,110.2,193.40125,81.225,-6.46925,-5.0775,-7.39125,-6.508125,-5.64925,-7.40925,-6.21675,-5.955125,388.5
3,10.25,0.04725,-22.855,0.707,0,-13.39245,-0.32254,51.895,88.9,-28.315,272.42725,144.3,251.06675,108.125,-6.4135,-5.12975,-7.3785,-6.47875,-5.63325,-7.4605,-6.22325,-5.972875,388.525
3,10.75,0.046,-22.8125,0.64275,0,-13.34,-0.3030184155,52.77,88.9,-25.03,341.01725,173.125,311.8745,132.725,-6.46925,-5.02025,-7.374875,-6.452125,-5.64425,-7.52075,-6.213375,-5.9695,388.7
3,11.25,0.048225,-22.3075,0.616,0,-12.004575,-0.2285589085,53.59,88.9,-21.88,404.14875,196,361.3765,156.225,-6.38925,-4.9405,-7.356,-6.44,-5.63725,-7.51875,-6.240875,-5.947875,388.85
3,11.75,0.0470514545,-21.36,0.66625,0,-12.4357274,-0.25415,53.93,88.9,-17.725,457.4965,217.95,399.08525,176.725,-6.40825,-4.987,-7.346875,-6.445,-5.6345,-7.46975,-6.248875,-5.9625,389.4
3,12.25,0.052285,-21.32,0.691,0,-12.7784,-0.20575425,53.34,88.9,-15.78,479.2765,234,430.593,188.4,-6.4,-5.112,-7.347,-6.451,-5.627,-7.441,-6.2635,-5.957,389.8
