DOY2,HR2,WS_1_1_1,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,PA,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,USTAR,H,LE,WS_2_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,FC,SCH4,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,CH4_1_4_1,CH4_1_1_2
4,0.75,0.3132944815,0.10915037825,0.0261717915,-6.48480138325,-7.7165228965,-8.90765,-10.16345533,60.29275,66.43118391,70.7741539025,77.101187615,98.34053931,-0.05184420225,-0.67548089725,0.14231928575,-0.30450118325,-3.2744315565,-0.1291855025,225.0870754,273.008870775,0.067084035,-30.32524308,-0.7786404765,0.460581,0.332864,0.2787485,0.1180595,0.2252095,-0.099261762,-0.589957879,382.184,384.924055225,390.8852588,385.9390545,1898.197304,1896.5381775,1900.5188135,1898.005065,2074
4,1.25,0.330705577,0.1240406815,0.02961293825,-6.94745,-7.93024622175,-9.171182108,-10.32481417,61.1182823225,68.23295261,72.0735,78.508849125,98.3356134,-0.041347215,-0.6671701075,0.1201875,-0.29976581225,-3.18681398775,-0.1469115955,224.97539385,273.298605525,0.07518933,-29.6739691325,-0.722987234,0.4665375,0.331607,0.2903735,0.1199375,0.2146595,-0.128357788,-0.442558748,382.1942181,384.780925225,389.435639,386.19204555,1898.6605025,1898.59431,1898.867445,1898.08705,2074
4,1.75,0.31875944125,0.11048515075,0.0307807745,-7.1182601,-8.35369875125,-9.8369489295,-10.750501,62.778,69.18717909,73.62525,78.69801674,98.33548069,-0.04917815475,-0.6629807695,0.0575810325,-0.27910094625,-3.3300842035,-0.202883075,223.730856575,271.547809375,0.077355913,-27.467580765,-0.82265983625,0.479417,0.346254,0.293497,0.126452,0.211719,-0.120232014,-1.931804907,381.724,384.042275,389.47829395,385.8023958,1897.55306,1898.415,1899.932965,1899.65896,2074
4,2.25,0.32199457475,0.114614579,0.028048668,-7.70044484,-8.904740503,-10.067592825,-11.11667388,64.4146938475,70.85328877,75.081,79.921230915,98.34445529,-0.070073364,-0.68485499925,0.0819375,-0.2875098105,-3.20501870625,-0.196476241,222.512327725,269.97633435,0.0809255615,-26.80506042,-0.95910254,0.49760075,0.33081775,0.288953,0.1273995,0.21067425,-0.13362488925,-0.143882807,382.376,384.669373,388.724,388.0083776,1896.36607125,1898.43904475,1899.875,1898.75462375,2073
4,2.75,0.3079735365,0.1097766295,0.02817399975,-8.10448427,-9.0612846795,-10.365734825,-11.5076162025,65.0544048225,72.2234985,76.0691694325,80.9869029225,98.35798458,-0.1197967305,-0.679442382,0.048206838,-0.2492113565,-3.185536949,-0.133982036,222.29725615,268.2712991,0.08059523325,-23.78806114,-1.0051455425,0.48202775,0.31379025,0.26549425,0.11880625,0.20938675,-0.071109585,-0.885865099,382.656228,384.8121591,389.516,388.3517703,1894.83688025,1898.254552,1899.26855475,1896.2948675,2072
4,3.25,0.2863696245,0.107565669,0.02164663875,-8.401127583,-9.6511736785,-11.01175,-11.9465541525,66.8496742575,73.10532613,76.6929995,80.8347879975,98.36806571,-0.175300719,-0.64751696375,0.04978022,-0.32074132475,-3.0699494245,-0.1024842665,221.719530325,266.77590505,0.063878754,-25.9118278,-1.369133486,0.4235585,0.3047575,0.2686285,0.109862,0.224488,-0.12119905,-0.883960044,383.036,384.984534675,388.492596,388.157064,1894.859877,1898.2,1899.20746225,1895.158095,2072
4,3.75,0.29626486525,0.089089071,0.01839338975,-8.74965,-10.164047255,-11.1851878025,-12.3160721325,67.7883645,74.5579213475,77.52525,80.972656745,98.36910991,-0.23699851775,-0.64962758875,0.03174,-0.3684542585,-2.91662800275,-0.06212574825,219.447980425,265.061349475,0.063703825,-24.072312725,-1.02793952,0.417162,0.287487,0.260153,0.113226,0.218575,-0.13424248,0.292665879,382.988,384.876393,389.23518045,387.684183,1894.738909,1897.36,1901.34983175,1898.64,2076
4,4.25,0.29824396025,0.09177957375,0.01488989,-8.9729402635,-10.46625025,-11.53825,-12.762760355,70.091468475,76.158509035,78.4643825975,81.833608325,98.34800718,-0.2448306855,-0.6697936315,0.038295,-0.3438485805,-2.5583861575,-0.175149701,219.723856425,262.809760525,0.063101653,-23.74846072,-1.427817082,0.485219,0.288012,0.254337,0.101669,0.207794,-0.076768252,-1.031410406,383.113194,384.80803425,389.236,387.2455567,1894.78156925,1894.3969525,1899.0183075,1898.06410875,2076
4,4.75,0.2801832805,0.090674406,0.01591153325,-9.284068838,-10.9459675825,-11.98775,-13.193428025,70.95615276,76.97583922,79.67975,82.05854713,98.36993446,-0.253923,-0.67686584225,0.018975,-0.3367507885,-1.6449184445,-0.003742515,219.95033835,260.60140655,0.06169111075,-23.6855396925,-1.343421387,0.45828975,0.2916855,0.2559795,0.1129495,0.2073605,0.049561904,-0.148540269,382.652,385.2114785,388.933044,387.5946065,1892.389735,1894.93063275,1898.076578,1894.501269,2077
4,5.25,0.2922922335,0.083187649,0.0161617835,-9.59350318575,-10.8881451625,-12.227692155,-13.121661185,71.6149291225,77.9966765675,79.4148866575,82.7240719075,98.37261557,-0.2494150995,-0.7204326925,0.0146197315,-0.340378549,-0.13688673525,0,219.487398225,261.5409353,0.06082756775,-21.2737599,-1.2235988645,0.507727,0.29881725,0.257964,0.11197175,0.2174365,-0.04499696225,-1.188285813,383.04,385.68,389.5856324,387.04979285,1893.77123225,1894.477688,1899.0131625,1893.94843875,2076
4,5.75,0.285094412,0.109192496,0.016557908,-9.61160025,-10.919054025,-12.337467385,-13.29857675,71.25425,77.3441618,79.0519572,82.45019136,98.37734023,-0.246768,-0.7545673075,0,-0.35733438525,2.4497107815,1.664998613,219.7478528,262.2440914,0.06708776,-19.2895730875,-0.987905853,0.475842,0.294569,0.255955,0.113392,0.188206,-0.101275158,-0.63235215125,383.288,384.72184365,389.584005,385.622196,1891.4800105,1893.27470125,1901.36856,1896.01362825,2075.25
4,6.25,0.3346648165,0.11980728325,0.0264220415,-9.238111535,-10.5675140825,-11.5948602875,-12.688453615,69.271,74.929884905,77.16378596,80.8924966675,98.365357,-0.2477323695,-0.67737322875,0,-0.361750789,15.4987659025,6.57105969275,221.949554,263.756934775,0.07416150225,-19.0551416725,-0.6867289385,0.4819135,0.30870775,0.2590915,0.1249835,0.190554,-0.062431485,-1.5518409015,382.164,382.663772225,388.0107918,382.1096475,1891.295867,1893.630137,1896.22626125,1892.60782,2078
4,6.75,0.4302583405,0.18053359125,0.052219084,-8.16205,-8.9265006515,-10.231944495,-11.516971685,65.36025,68.1437494975,70.7636396525,76.3022012875,98.37481,-0.247299523,-0.636538462,0,-0.296845426,39.90278619,14.080085425,224.96404135,266.906279375,0.084653085,-15.6633338,-0.240348392,0.562823,0.313245,0.255108,0.129676,0.210765,-0.000737597,-2.369803308,381.156,382.1749049,386.38,377.453074,1891.57294375,1893.7875575,1896.234017,1893.142106,2072
4,7.25,0.53618298175,0.27292,0.12291413975,-6.956,-7.17425,-7.86737525,-9.680499,59.43475,60.79949975,61.487,66.7426503875,98.38884069,-0.24643700175,-0.5609619125,0.0080952385,-0.26782334375,70.224934915,23.16440331,227.20796695,272.686764275,0.096451135,-10.22497585,0.7028230105,0.603634,0.310829,0.25528,0.152687,0.201343,-0.16704948925,-1.190894846,379.08,378.8501855,383.422,374.924,1891.8746485,1893.55087175,1894.41229975,1893.87218,2064
4,7.75,0.5878377195,0.388638561,0.210373863,-5.757999,-5.6119995,-5.78377918425,-7.0550127895,53.5996583725,54.093877515,53.9795,58.4331853625,98.4022352,-0.24663192975,-0.5482508615,0.018975,-0.151419558,109.7007742,33.52775951,228.648727125,280.62759965,0.1160407195,1.79763256875,1.796303023,0.6488845,0.32691,0.271913,0.169543,0.2289065,-0.458949128,-1.188567335,376.970019,374.82,382.188,372.466287,1885.3443655,1889.945552,1892.763567,1889.081987,2060
4,8.25,0.6407811315,0.441086811,0.25792346575,-4.323500475,-4.1468587155,-4.435438245,-5.209691055,48.40875,48.10134401,48.365328915,51.3937555725,98.3997512,-0.236274,-0.5144384185,0.0302335715,-0.17152996875,150.04565785,44.24754491,229.9462877,288.7542073,0.12851525675,10.28915962,2.389665514,0.6483545,0.34142525,0.2812205,0.1952935,0.23037775,-0.8655638905,-1.930979725,374.331687,372.508134,381.847,370.65858,1876.240498,1884.17716625,1880.37380275,1890.3754365,2048
4,8.75,0.71,0.530065224,0.321514939,-3.43846337625,-3.27194549875,-3.495851234,-4.34250075,43.0815283875,42.7473801,43.55293886,46.3647944575,98.4055104,-0.2423850435,-0.53333795,0.07122252725,-0.145425868,196.17403525,50.70445993,233.34206065,294.625175675,0.132857176,16.00545394,3.516100958,0.701508,0.375055,0.341473,0.217547,0.25476,-1.1521678705,-0.883997498,374.69762625,371.88887475,379.844,368.5437115,1879.7529375,1879.293428,1883.01934825,1874.570097,2040
4,9.25,0.8053489375,0.61960586775,0.39166658825,-2.73946623225,-2.5616745045,-2.57400632,-2.97049975,40.149865,39.11774925,39.483657665,42.303853625,98.39895977,-0.233412,-0.5583087305,0.18316849825,-0.130993691,237.625869525,57.93263473,235.82764145,301.097224575,0.165870992,26.91880654,5.05786781275,0.746921,0.47289075,0.45836525,0.26259025,0.26025225,-1.628128605,-0.297679273,376.80106205,369.815,378.928,367.653948,1872.9000395,1864.242169,1877.11526875,1864.7131695,2038
4,9.75,0.958627185,0.7106699025,0.45081908325,-2.2305,-2.0185005,-2.03505647,-2.4264624095,37.13825,35.8005007075,36.80537167,39.5926825,98.38872109,-0.2191815,-0.560159875,0.3006675,-0.12988959,269.858845625,62.99438623,237.831928,307.15399735,0.1799121215,38.3585073025,7.160953838,0.806042,0.530017,0.52873025,0.2895355,0.28631825,-1.837967634,-0.734223112,375.446499,369.488,378.6816153,367.037475,1867.991658,1857.62009675,1869.90822425,1852.980453,2034
4,10.25,1.03544877225,0.778378222,0.5234014215,-1.581733725,-1.37021408325,-1.24555695425,-1.7373760625,34.80974925,34.1274998675,34.90360338,37.824043825,98.37596,-0.241998,-0.5602443,0.364898905,-0.2166948265,312.537872775,68.2161302375,239.614612425,310.427750725,0.21055065525,47.396284705,8.572907164,0.87187225,0.56925825,0.5792905,0.31918825,0.328629,-1.96605076075,-0.591246984,374.4286845,368.91,378.222122,367.7429955,1847.327064,1827.971452,1850.502653,1826.794734,2030
4,10.75,1.138100429,0.8343341665,0.56719201575,-0.959061745,-0.706499,-0.5760299545,-1.229499,33.3835,32.4279995,33.0879459,36.091251,98.36261862,-0.210516,-0.566238475,0.433333333,-0.359621451,352.313648225,70.9202413925,241.594920825,313.053285575,0.219005485,53.04345553,9.701106539,0.9240135,0.600768,0.6184705,0.328975,0.334645,-2.2375399655,-0.445568959,373.34010375,368.627,377.6,365.95286075,1822.468465,1811.647648,1836.09921475,1812.695045,2026
4,11.25,1.1723147675,0.884316728,0.59776323675,-0.48181,-0.4114752715,-0.055355,-0.45941760525,32.02925,31.128031955,30.965790495,34.845014375,98.34606046,-0.216315,-0.598151125,0.468165,-0.38217665625,378.875348075,72.6905726025,242.5314477,316.155310275,0.223095872,59.28856514,10.754072145,0.9288715,0.619063,0.6463795,0.338129,0.339099,-2.2957467685,-0.297424828,374.0622495,367.94852175,377.762,365.0888105,1812.259794,1804.20929,1824.628311,1803.7367345,2029
4,11.75,1.203655975,0.921212653,0.638219341,0.03609,0.074702635,0.4832820495,0.02624975,30.68475,29.953160835,30.31531,33.75033387,98.33766477,-0.19799025,-0.60268395425,0.56058501675,-0.49731861175,404.37228645,73.352357785,244.484367175,318.10002975,0.223231784,64.2371733,12.6261925275,0.950317,0.6363245,0.67695,0.347439,0.3783345,-2.2789664205,-0.295910914,374.2722435,366.9965205,377.556,364.459497,1806.5602045,1793.69304,1816.39287975,1794.415949,2028
4,12.25,1.25604815925,0.969947847,0.649375,0.57393582,0.5939984245,1.1009815065,0.5965438125,29.58550025,29.123878955,29.2783548925,32.26850827,98.33117463,-0.233592333,-0.5851074625,0.668237019,-0.569400631,393.568403,74.41092814,246.125038275,319.604384875,0.23461264675,64.26585952,12.6046041175,1.01165275,0.66064375,0.70424525,0.35147825,0.35755925,-2.174111943,-0.144950524,372.3550935,366.4792005,377.572,363.985287,1799.930163,1788.71680225,1809.423282,1789.09554225,2027
4,12.75,1.26573423025,0.9554177265,0.6620994665,0.98838146,1.19837129925,1.476002757,0.987169295,28.774,28.148751,28.28675,31.798232375,98.32213954,-0.26235,-0.577863356,0.9016575,-0.5492902205,388.1708056,74.26054458,247.0949238,320.9929642,0.23239378,60.8792331,12.9198846825,1.010855,0.6711065,0.70051925,0.35303925,0.345465,-2.007047594,-0.29675493,370.5660285,366.265806,377.345958,363.3640745,1797.485964,1790.158426,1810.084469,1788.67631625,2025
4,13.25,1.29213562675,0.95896189475,0.67179314925,1.43912475,1.53846541,1.81454127075,1.31027806575,27.7058979375,27.414477995,27.813001,31.05777075,98.3068128,-0.2791404825,-0.578247087,0.956685,-0.54045741325,389.643147925,74.414053145,247.660988225,322.709364775,0.239022059,59.1829435825,13.2815225725,1.027429,0.674356,0.722848,0.360135,0.343162,-2.079910103,-0.445565049,370.9410855,365.16219,375.92216055,363.1204145,1801.2136515,1788.452905,1811.3357905,1789.828243,2023
4,13.75,1.30587842925,0.9875686205,0.67461197675,1.833747625,1.77835153375,2.06365983525,1.55598909,27.2089625,27.09722549,27.32652558,30.777473375,98.2960902,-0.288744,-0.5748375725,1.06467,-0.532728707,369.166137,69.7971182675,249.2799263,322.88836715,0.2356464865,56.49813725,13.99063111,1.0281425,0.6858285,0.7403585,0.3641875,0.326049,-1.953776958,-0.445362185,370.956174,365.2634365,376.265,362.909479,1799.56245325,1785.90618925,1803.9086585,1789.9738695,2021
4,14.25,1.3108955985,0.9918228735,0.67164964,2.0378,2.11382964875,2.41722629825,1.84248393425,26.8325,26.7714385675,26.989,30.121093245,98.2827502,-0.3154541265,-0.58124675525,1.10651750025,-0.5194158515,353.204203275,66.982460535,250.564643875,322.96119265,0.2416683415,54.344938135,13.10539236,1.04800225,0.70439625,0.73816475,0.36800175,0.303175,-1.96102966125,0,371.2730325,364.87865175,376.2803021,363.1750985,1799.8789595,1791.3646815,1806.7792745,1789.973401,2020
4,14.75,1.33858831975,0.984115843,0.67846659475,2.2954,2.24165225825,2.7287097565,1.9454169605,26.14524925,26.2855686625,26.2039480175,29.30175025,98.26797523,-0.31323,-0.56007545,1.099515,-0.7728706625,325.45593395,63.41808196,249.7786066,323.3483436,0.2494370385,49.5961691,13.04177466,1.06883375,0.6795885,0.74863325,0.361791,0.28681525,-1.872718304,0,370.632849,364.2259925,374.535,363.2114625,1793.636584,1787.99112775,1807.3046655,1788.912419,2020
4,15.25,1.2804,0.9505127595,0.65073497925,2.59854246,2.46375075,2.7520799745,1.983,26.00999925,26.13323505,26.040434645,29.286,98.2559,-0.28938,-0.56007545,0.9585755915,-0.79164037875,301.38935795,58.5495395675,250.11333905,323.286822375,0.236997549,47.835172295,13.50403682,1.0448485,0.7067635,0.74606725,0.35815825,0.27195325,-1.8125505595,-0.440914244,371.2407,364.25066,377.196,363.26211675,1799.2551805,1790.50814325,1802.916069,1787.206824,2021.75
4,15.75,1.2461208395,0.94900816125,0.642332829,2.488,2.45116531225,2.764434556,1.9496761895,25.7930052425,25.75950075,25.938030355,28.95725,98.25084069,-0.2775143395,-0.56007545,1.0072275,-0.804652997,251.3781496,54.44011976,250.863840775,322.214266275,0.23647280025,36.8243375125,10.69540523,1.05244275,0.687013,0.698276,0.347981,0.2437375,-1.6363981385,-0.281696988833333,371.417451,364.810062,377.186,363.0917495,1797.900393,1788.22076225,1802.323588,1790.339829,2022.375
4,16.25,1.2731045755,0.9069943125,0.60819138225,2.540194426,2.3261504245,2.82462425,2.15125075,25.7644028225,25.65310323,25.9847351925,28.65225075,98.24716,-0.283974,-0.56007545,1.048455,-0.70828075725,223.092400425,48.6555027475,251.6443166,321.8237783,0.235698956,33.3102728,10.644778485,1.0817015,0.6872285,0.6812245,0.344448,0.215114,-1.4724863665,-0.122479733666667,370.5142965,364.002531,377.3,362.768,1798.2639585,1793.2874035,1806.445886,1792.875322,2023
4,16.75,1.261421131,0.900316761,0.58714950075,2.415454385,2.2737495,2.5919662375,1.93400025,25.824042585,25.8419237775,26.117501,29.32970316,98.24854,-0.2899365,-0.5443724,1.01760107175,-0.76979495275,185.1037735,44.5012711175,251.857545275,320.269798325,0.233245984,25.19023558,9.944559715,1.05729375,0.6647825,0.670349,0.33153375,0.18519975,-1.24807842075,0.0367375215,369.7814265,363.312771,377.124,362.674058,1794.451794,1790.7647975,1801.3371985,1790.143568,2011.5
4,17.25,1.19405006075,0.8267849315,0.5353696375,2.17188119075,2.01425075,2.323075,1.4821927675,26.1975,26.2902088775,26.7219726875,29.6666122325,98.25155369,-0.2889672885,-0.5600332375,1.1247,-0.7420347005,151.49108995,37.31855913,251.398764175,319.207763725,0.2245088485,14.5963990875,9.31729809775,1.0374105,0.60782475,0.62037325,0.32128875,0.15506175,-1.09717240175,0.072684035,369.55186575,363.34187025,376.515,362.4768935,1794.5691,1788.371927,1805.1161015,1790.985806,2012
4,17.75,1.12289141625,0.789662379,0.46319538375,1.81244413,1.63718470775,1.8229,1.0995031725,26.7765280125,27.27504799,27.8145,31.44050025,98.24991977,-0.2837355,-0.559991025,1.068465,-0.88793375425,124.142095325,31.223491765,248.948535325,317.287109325,0.229150082,7.58457755425,7.712425089,1.021557,0.603151,0.578307,0.304355,0.147262,-0.93995756,0,369.059334,363.159,377.119,362.847183,1794.5656305,1789.26496375,1806.1153505,1789.7080125,2011
4,18.25,1.009089639,0.65960009275,0.38004662675,1.391025,1.21314936,1.41179505275,0.3964295625,28.1071857275,28.9445,29.2106596,33.348252455,98.2433098,-0.22252870175,-0.57257035,0.9712577575,-0.775867508,86.044011955,24.313824935,248.494777025,315.897357275,0.198591797,-4.5285421065,6.010896853,0.913443,0.539306,0.517209,0.276719,0.133537,-0.75458345725,0.0727179405,368.658411,363.11,377.321,363.344,1798.04470675,1787.5540625,1807.03561925,1790.73485,2012.5
4,18.75,0.84129737875,0.51756120725,0.2635460305,1.09199042,0.558617534,0.42402102275,-0.535088,29.3078252575,30.657200195,31.69824975,36.0645543825,98.2487976,-0.22636491525,-0.5618903215,0.96091125,-0.796529968,55.0944805925,16.03827096,247.184350475,312.245355725,0.170531035,-10.92491931,3.71927368425,0.8360125,0.477945,0.432161,0.244202,0.1241595,-0.53736722925,0.1473168735,369.046401,364.497,377.386,364.76,1801.9168415,1798.69222925,1813.3407175,1800.692806,2013.5
4,19.25,0.5180633525,0.2967675,0.14476974075,0.056222504,-0.3296322545,-0.5853568145,-1.438714975,31.536800275,33.3754588025,34.52403334,40.2960905475,98.2527628,-0.213773299,-0.7382211535,0.8675123075,-0.732176656,25.283874,7.849264065,243.84157545,309.83757065,0.151338544,-21.8215636,3.253449344,0.706344,0.4276625,0.370011,0.2108355,0.1527545,-0.350479443,0.148065479,370.878576,366.52237125,378.274,367.496,1816.115361,1808.419832,1834.6738275,1810.64421625,2018
4,19.75,0.29173578625,0.166750092,0.05987235725,-0.8896235215,-1.23271976725,-1.625894765,-2.097477463,34.9363628575,37.82975559,39.442096865,44.7747921325,98.2465896,-0.07063335075,-0.951372303,0.9585233655,-0.6981072555,4.359176257,2.23711583075,241.2114356,304.743725675,0.141934513,-28.7725288675,2.6648318645,0.623242,0.406272,0.346706,0.20101,0.185176,-0.159138677,0.2941697715,372.57711,369.1711655,380.256,371.228,1833.86869975,1822.626678,1844.518923,1824.7358725,2023.5
4,20.25,0.20989422675,0.11722094775,0.034221712,-1.8161256,-2.2632585355,-3.03867817425,-3.500132353,38.8568741925,42.575278475,45.1665839775,52.08325,98.25139798,-0.044009373,-1.0928394125,0.80336189,-0.626182965,-0.602477105,0,238.61562795,298.447129,0.115877796,-34.038287405,0.9735333115,0.525565,0.371878,0.324267,0.177097,0.220619,-0.10026449425,0.147971721,378.428,372.495201,382.241,375.596,1847.443218,1841.7956585,1854.7964995,1847.99233475,2029
4,20.75,0.20464210125,0.0951992425,0.02250166275,-2.54103854,-3.2254948725,-4.04134269325,-4.5280503595,42.5838513975,47.4104995,50.4835068,58.5944909875,98.26786046,-0.0174261175,-0.96964495175,0.680308654,-0.67444795,-3.055834379,-0.275434164,235.0863642,293.84356025,0.09267338625,-38.1922965,0.515809996,0.46361175,0.33482625,0.30204475,0.14616575,0.22330625,-0.072727842,0.590747172,378.932,378.237327,385.267,379.836834,1865.358503,1857.633815,1873.85356675,1861.263538,2039
4,21.25,0.23237814425,0.0996414905,0.02663068425,-3.274510686,-4.11579793,-4.960562571,-5.51547555,46.095251,50.7296713925,55.470065705,63.7774261,98.27291977,-0.020556504,-0.854807692,0.63047619,-0.655835962,-3.887076537,-0.517374326,234.10415305,289.92273585,0.0903947975,-39.2759262925,-0.0889256905,0.436532,0.321112,0.289599,0.1347155,0.216698,-0.1432858015,0.287154924,380.04,381.09,387.77,383.7,1887.03400775,1877.672867,1886.91714175,1881.38376725,2050.5
4,21.75,0.230841358,0.099433163,0.02483733575,-3.95021825,-4.64851922725,-5.5180109025,-6.1633805,48.64525,54.368361715,59.2007505,67.9607495,98.28533954,-0.038580971,-0.73028846175,0.3358115475,-0.46190851725,-4.094093882,-0.512546716,231.029904425,287.2701808,0.074904427,-33.802224115,-0.114124613,0.40848,0.314245,0.282309,0.118912,0.225833,-0.146087931,0.645174002,380.7800808,384.268,389.12457245,384.856,1890.576793,1887.341759,1891,1887.4319875,2055
4,22.25,0.25187717475,0.10502125,0.0234609565,-4.203775,-5.2037870435,-6.24924300725,-6.919251,51.4180642875,57.5177038975,61.91832707,71.5642435175,98.295,-0.053312126,-0.64230769225,0.3112702975,-0.42476340725,-3.73410054525,-0.260479042,228.901168875,284.705103075,0.0768610705,-31.1316120225,-0.28356054325,0.38839625,0.30360075,0.27974025,0.11467025,0.217649,-0.10038043675,0,381.037,385.724,389.765,386.78356605,1892.26,1891.05879225,1893.7904005,1892.3646225,2055.5
4,22.75,0.28257286875,0.10377031225,0.0245035615,-4.49601522425,-5.75489125525,-6.733060011,-7.50899586,53.90110542,60.5349415525,65.240269855,74.07900075,98.3143614,-0.030284664,-0.641586538,0.265305,-0.381309148,-3.711842638,-0.1241039345,228.125639125,282.38377785,0.06534205325,-33.053612565,-0.378498041,0.385636,0.29675125,0.27549775,0.109877,0.22242975,-0.11804639375,-0.10876110225,382.218129,387.216297825,390.568,385.29521275,1895.049725,1894.519799,1896.89238,1896.536417,2056.75
4,23.25,0.30622281775,0.112946674,0.0299883135,-4.96988210625,-6.118796075,-7.429425,-8.2002698225,55.85282004,61.880773365,67.7114040625,75.124511095,98.33105434,-0.00177647875,-0.64975961575,0.23953926725,-0.2717665615,-3.52653727975,-0.078483716,228.1823934,280.9568272,0.080826863,-32.8604641,-0.3474874255,0.460209,0.339192,0.284418,0.121893,0.23298,-0.1572865835,-0.509267986,383.977,386.7384001,390.9867955,387.45975975,1898.56,1896.89223525,1897.96,1898.38564975,2059.5
4,23.75,0.296361662,0.1134052575,0.028779086,-5.256137135,-6.6289584835,-7.921525,-8.94262668425,57.603071135,63.35191423,67.69174975,75.8015015,98.33803737,-0.002641558,-0.6656489125,0.1588075595,-0.209148265,-3.52587829325,-0.0864520955,227.038055925,278.273854525,0.0745401115,-31.16466865,-0.62558127925,0.467186,0.313975,0.267695,0.119293,0.2223255,-0.092690815,-0.741406663,383.194208475,385.8911684,391.2755395,388.461592,1900.3963675,1898.079995,1901.02,1900.1372525,2072.5
5,0.25,0.302762076,0.0958458265,0.033783464,0.40683261125,-1.618047003,-2.533,-3.658804055,61.0368707725,67.60703,72.728231945,78.33789875,98.78996,0,-0.039903846,1.628485612,0.295899054,-2.111565112,0,259.48354555,304.58423235,0.069789087,-34.21808647,-2.91950453175,0.380899,0.282293,0.255472,0.104708,0.334482,0.62876190875,-0.417673485,390.6000785,398.063742,406.504276,409.48,1898.18151475,1895.76364325,1895.70776275,1894.95106125,1933
5,0.75,0.29327446575,0.106189293,0.03330413225,0.01293175,-1.849591531,-2.706925,-3.89424244,62.51675,69.86887171,74.660719335,80.812179535,98.79732,-0.000205,-0.197470075,1.4883903185,0.256466877,-2.1212454575,0,260.0581026,303.5974058,0.067723476,-33.8544787975,-3.483791224,0.363876,0.2958485,0.26009225,0.10196225,0.319378,0.591808792,-0.4219727445,392.4706075,399.53339005,408.6,409.407359675,1898.333018,1896.825325,1896.48023475,1896.5,1945.5
5,1.25,0.3184819495,0.107607586,0.03253252275,-0.38840560475,-2.170108137,-2.98848890475,-4.0321892895,65.020814045,71.66866539,76.61680862,81.949796275,98.79916,-0.0174225,-0.36329451925,1.4145,0.208832808,-1.9947001815,0,259.75868405,302.780353525,0.072621027,-32.67041676,-3.151416273,0.388872,0.309039,0.267109,0.111127,0.314771,0.685079574,-0.561572962,393.248355,400.125224925,409.3771052,409.509447,1898.9641115,1897.96867725,1898.852606,1897.90319475,1948.5
5,1.75,0.32076731375,0.1234150525,0.0337629185,-0.73123968425,-2.4305,-3.06545,-4.3270222,67.058064375,73.24345311,77.76921631,83.09725256,98.809234,-0.210516,-0.4435433155,1.24312125,0.156782334,-1.82225560275,0,257.842900375,302.083374625,0.074899259,-31.75798061,-3.683294564,0.3734925,0.309212,0.264906,0.108494,0.3171185,0.792304352,-0.431260075,394.120437975,400.62546695,409.259269575,408.798132,1899.19247175,1898.26331,1898.334745,1898.1157095,1956.25
5,2.25,0.3067024845,0.11474002675,0.032366003,-1.01047584575,-2.536499,-3.35753256525,-4.467838925,68.229917595,74.62185258,79.236,83.65001659,98.82676046,-0.357432,-0.5406577,1.1652375,0,-1.6963961235,0,258.59911205,301.838110675,0.0809393965,-34.03588185,-3.326750146,0.4606925,0.3088345,0.272739,0.118846,0.2982205,0.792723386,-0.593998477,394.68277225,400.38939635,410.0739178,408.4,1898.38202425,1897.48528,1898.84546,1898.1819575,1937.5
5,2.75,0.29445086375,0.1069819605,0.02773575175,-1.25299975,-2.783255429,-3.521325,-4.569594005,69.81224825,75.98225442,80.68637138,84.480645875,98.8424,-0.5995095,-0.5602443,1.14471,0,-1.3734100545,0,256.976562275,301.2253649,0.077453099,-29.6704451325,-3.5319945385,0.42471,0.303423,0.27795,0.115093,0.287284,0.79403719725,-0.5830438815,396.727332,401.90028985,410.172554225,408.854175,1899.55603975,1896.24656975,1897.862295,1897.89175675,1952.5
5,3.25,0.3175308155,0.0995580755,0.02727758425,-1.43181782175,-3.015583281,-3.678775,-4.76214661,72.1589918125,77.8679985,82.2755,86.13273945,98.8378092,-0.7629675,-0.5602443,1.14471,0,-0.3655325985,0,256.04642015,300.296818325,0.070989179,-27.652776045,-3.40894113175,0.34093525,0.3252875,0.271657,0.110256,0.309924,0.6296371725,-0.6554117575,397.141188,401.968320325,411.06,408.16,1900.53661025,1900.1637175,1899.2135215,1896.8805835,1945
5,3.75,0.28854923575,0.0933014075,0.025400708,-1.68887572075,-3.092099003,-3.91681935375,-4.779802815,73.35708539,79.42765393,83.1890005,86.675331215,98.8379196,-0.6661305,-0.5602443,1.14462375,0,0.418534222,0.179343862,255.571258125,299.63962375,0.0799194985,-26.4208642175,-2.979793746,0.350137,0.302495,0.2742025,0.112114,0.2836925,0.46291560225,-0.299305838,396.93753635,401.69713785,411.285579,407.491899,1900.494351,1899.05917375,1900.50617975,1897.035,1951
