DOY2,HR2,G,PPFD_IN,TS_1_2_1,TS_1_1_1
11,21.75,-11.358,-0.579,3.05565,0.8556
11,22.25,-11.3435,-0.5645,4.28025,0.85035
11,22.75,-11.173575,-0.579,3.682,0.83895
11,23.25,-11.1292,-0.57175,3.5445,0.9882
11,23.75,-11.146675,-0.579,6.3418,0.92185
12,0.25,-32.5738,-0.289,1.6022,1.0656
12,0.75,-31.3002,-0.289,1.6006,1.0646
12,1.25,-28.823425,-0.289,1.601025,1.064775
12,1.75,-25.1654,-0.289,1.6024,1.0654
12,2.25,-25.0684,-0.289,1.603,1.0666
12,2.75,-27.252275,-0.289,1.6029,1.065925
12,3.25,-27.592125,-0.289,1.60475,1.066875
12,3.75,-34.3014,-0.289,1.602,1.0666
12,4.25,-39.835125,-0.289,1.601625,1.066225
12,4.75,-41.000875,-0.289,1.603625,1.068875
12,5.25,-5.268875,-0.289,1.602625,1.068375
12,5.75,-5.26425,-0.289,1.60275,1.07025
12,6.25,-5.27555,-0.289,1.601325,1.0701
12,6.75,-5.281975,-0.289,1.601325,1.068675
12,7.25,-5.2851,0,1.5997,1.06685
12,7.75,-5.26875,1.3911,1.6024,1.0692
12,8.25,-5.271,9.533,1.6012,1.0702
12,8.75,-5.26625,15.8491,1.6005,1.071375
12,9.25,-5.28995,37.19525,1.60205,1.0706
12,9.75,-5.29925,41.2155,1.60305,1.0717
12,10.25,-5.3155,34.732125,1.6043,1.07185
12,10.75,-42.2351,52.442875,1.605325,1.0724
12,11.25,-34.01925,41.179375,1.60525,1.0705
12,11.75,-68.5872,49.327625,1.6076,1.071
12,12.25,-59.800725,41.613875,1.6072,1.069525
12,12.75,-46.496075,40.5995,1.60645,1.067075
12,13.25,-62.0574,52.385,1.608,1.06555
12,13.75,-55.0345,45.344375,1.6065,1.0655
12,14.25,-69.6023,38.970125,1.60655,1.06545
12,14.75,-92.199825,26.72825,1.60865,1.0662
12,15.25,-73.9973,14.55975,1.6085,1.065625
12,15.75,-29.04795,6.845375,1.60965,1.0636
12,16.25,-36.27155,1.70275,1.60875,1.0636
12,16.75,-5.3368,0,1.61,1.0628
12,17.25,-5.28925,-0.289,1.61225,1.064375
12,17.75,-5.277,-0.289,1.6096,1.0632
12,18.25,-45.648125,-0.289,1.609625,1.063
12,18.75,-5.24585,-0.289,1.60735,1.06165
12,19.25,-5.241425,-0.289,1.60545,1.063725
12,19.75,-5.249125,-0.289,1.605625,1.064
12,20.25,-40.99355,-0.289,1.6035,1.06515
12,20.75,-44.9472,-0.289,1.6032,1.0656
12,21.25,-35.0314,-0.289,1.6023,1.0651
12,21.75,-36.23945,-0.289,1.602725,1.065775
12,22.25,-38.9475,-0.289,1.60125,1.065125
12,22.75,-39.979225,-0.289,1.599725,1.0642
12,23.25,-38.65395,-0.289,1.60055,1.0649
12,23.75,-34.771175,-0.289,1.600725,1.064775
