DOY2,HR2,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,H2O_1_1_1,H2O_1_2_1,H2O_1_3_1,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,FC_1_1_1,FC_1_2_1,FC_1_3_1,FCH4_1_1_1,SC_1_1_1,SC_1_2_1,SC_1_3_1,SCH4_1_1_1,H,H_1_1_1,H_1_2_1,H_1_3_1,LE,LE_1_1_1,LE_1_2_1,LE_1_3_1,SH_1_1_1,SH_1_2_1,SH_1_3_1,SLE_1_1_1,SLE_1_2_1,SLE_1_3_1,WS_1_1_1,WS_1_2_1,WS_1_3_1,USTAR_1_1_1,USTAR_1_2_1,USTAR_1_3_1,PA_1_1_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,PPFD_IN_1_1_1,NEE,NEE_1_1_1,NEE_1_2_1,NEE_1_3_1,RH_1_3_1
1,12.5,366.1,367.2525,367.205,0.205184705,0.222359375,0.228029015,1816.002,1816.002,1816.002,-5.7159531,-1.237122875,-2.133946725,-9.1937723,-5.1802752,-2.2167468,-0.5548673,-18.11249,-14.351078,-134.4583025,-69.534263,-10.1329891,-15.4010075,-30.116974,-8.28786725,-15.428936,-59.180233,-23.43003625,-5.41788,-61.4095995,-29.039849,-7.63045975,1.52,0.309293905,0.8409579875,0.0779494385,0.09653063,0.1642890475,93.997877,-25.4049155,-24.35200975,-22.298242,74.45,-2.48659815,-7.08690835,-2.093017,-2.3306822,50.905786
1,13.5,366.03,367,367.0575,0.221727695,0.21827412,0.2392751775,1816.002,1816.002,1816.002,-4.1779321,-1.3274172,-2.266210625,-12.21506,-5.46621195,-2.1087453,-0.5204564625,-15.798312,-26.13229,-102.5035475,-61.861317,-23.887126,-18.630318,-24.57351,-9.7735953,-16.4986145,-74.132565,-30.34250825,-7.65298595,-64.53323075,-20.165331,-5.376245,1.514967,0.3065,0.9846414125,0.09592327225,0.08064499225,0.19515535,93.95552,-24.441996,-23.598134,-21.413044,60,-3.032024375,-6.64544395,-2.1150161,-2.1425279,43.611572
1,14.5,366.2375,367,367.0625,0.23492578,0.22064558,0.2384362875,1816.002,1816.002,1816.002,-2.871846625,-1.2719575,-2.159438,-8.82562325,-4.75014215,-1.68845235,-0.432111,-14.036205,-21.9914225,-115.09906,-52.789495,-16.4649575,-18.48531,-19.873414,-10.55077375,-19.861672,-88.35967925,-34.933377,-8.251439725,-61.10964375,-17.22746,-4.040631,1.7282282,0.247748145,1.10292275,0.09502699,0.10036639,0.18830576,93.99,-23.7092725,-23.2844385,-20.913,43.425,-2.10603725,-5.925771625,-1.758757,-1.58855575,42.74061625
1,15.5,365.8,367,367.1,0.234646465,0.2209847375,0.236339325,1816.002,1816.002,1816.002,-1.577977575,-1.0373406,-1.301075,-10.34917775,-5.3973688,-1.7379206,-0.4193336025,-13.078464,-40.77236175,-83.5695585,-49.406959,-34.508326,-14.700747,-17.00091,-7.32320625,-14.548145,-109.95108,-44.4884925,-11.19316875,-51.20065625,-15.6623745,-3.690565,1.74386585,0.249074395,0.8934975,0.061162055,0.065121932,0.15078348,94.042292,-23.394579,-23.1668,-20.829518,22.768505,-1.3605787,-4.8732001,-1.616905,-1.3211125,42.0010255
1,16.5,365.815,367,367.065,0.2272345125,0.2236797,0.22589582,1816.002,1816.002,1816.002,-1.578970825,-0.747248415,-1.011607075,-4.0854485,-5.150706125,-1.686432375,-0.417785675,-11.03216425,-73.55559375,-57.594526,-51.58304325,-53.3633225,-15.2395215,-17.75455625,-5.778574975,-8.52702295,-130.726005,-58.06674,-14.8696375,-71.87548275,-20.477092,-5.38611195,2.0805161,0.192734365,0.9425013425,0.0511546885,0.043277,0.1001583125,94.0794515,-23.966404,-22.58575,-21.317669,3,-1.3500104,-4.1815061,-1.361858,-1.0227878025,42.87575475
1,17.5,366,367.2,367.2,0.205547095,0.21696525,0.22010459,1816.002,1816.002,1816.002,-2.120302,-0.9346112,-1.2692063,-4.85702495,-6.10973995,-1.7968611,-0.4401659875,-17.229782,-76.3546365,-67.591519,-70.780247,-51.64003075,-15.6595345,-9.322325,-6.010019725,-8.228909025,-151.2638475,-76.037482,-20.5007045,-93.91263425,-33.07108525,-9.2140857,2.025992725,0.2,1.0706959,0.04087920175,0.0361176,0.0611083295,94.0655,-24.21283975,-22.86278125,-22.130275,0,-1.48054565,-6.7187972,-1.723583975,-1.18471825,46.78607125
1,18.5,365.735,367,367.3,0.20557819,0.2170522,0.23610628,1816.002,1816.002,1816.002,-2.21233895,-1.211184875,-1.222729375,-5.23467265,-7.437082325,-2.59303245,-0.687003525,-21.06702,-71.20911425,-82.45991575,-60.321425,-55.22861875,-16.421208,-14.65132625,-5.1347572,-8.17748105,-146.510805,-70.33380025,-20.44275,-88.103236,-26.975893,-6.925565625,0,0.4229431575,1.19466115,0.0358881,0.038155025,0.068920608,94.04987675,-24.83062975,-23.645249,-22.93119025,0,-1.61098155,-8.90831135,-2.51918285,-1.316428,51.47304025
1,19.5,365.3375,367.2875,367.385,0.18863138,0.215695645,0.1944729225,1816.002,1816.002,1816.002,-1.8732088,-0.903781685,-1.32314535,-8.07924225,-5.08908965,-1.60661935,-0.400264,-13.356138,-69.982145,-90.987778,-73.86454725,-56.733252,-13.32357725,-12.72309,-4.979084375,-9.48379905,-140.7882375,-62.289405,-14.36973625,-60.58026,-20.956882,-6.095939775,0,0.361,1.04843005,0.0380802065,0.03432895375,0.051543,94.1009225,-24.723,-23.956555,-23.782056,0,-1.5461618,-6.0275289,-1.561539525,-1.294485225,54.86662775
1,20.5,365.3375,367.4,367.6,0.177592305,0.21715564,0.1805938,1816.002,1816.002,1816.002,-2.9866459,-1.05050845,-1.0715047,-9.4540936,-4.8021864,-1.4326772,-0.37009079,-11.877618,-69.73083825,-110.97184,-80.32539775,-53.5130625,-13.826732,-28.529622,-6.1587194,-10.73193075,-135.95184,-57.85331,-13.701596,-63.00073925,-19.057043,-4.96230975,0,0.447633535,0.88927888,0.03097495,0.031034266,0.0654833915,94.09358625,-24.89959325,-24.1,-24.74429275,0,-1.399505,-5.7193428,-1.5794106,-0.9785749625,58.31178025
1,21.5,365.1,367.5,367.885,0.1736209725,0.211946885,0.17210911,1816.002,1816.002,1816.002,-2.13768375,-0.779899025,-1.208615375,-7.2534534,-4.5131928,-1.4639952,-0.39940206,-11.19199375,-58.6229625,-94.11596,-67.65892675,-51.629788,-13.53071425,-23.8986515,-5.143040725,-9.351519375,-123.291315,-51.822034,-12.762274,-59.629091,-18.1482845,-4.7397144,0,0.69610597,0.9857305675,0.03171825,0.0349704,0.06274165,94.059085,-25.1135,-24.35903825,-25.89218225,0,-1.21309125,-4.4752921,-1.10094825,-1.17828415,61.27857175
1,22.5,365.2,367.585,367.88,0.167469905,0.2112531,0.16716955,1816.002,1816.002,1816.002,-1.942923525,-0.920171125,-1.2138918,-6.7465349,-4.87224,-1.6462196,-0.46426937,-13.709497,-50.884829,-90.49901725,-74.39246275,-45.661352,-15.674795,-14.191225,-4.59066595,-13.0940015,-121.9340775,-45.3353715,-11.668294,-58.48812575,-16.062321,-4.53740825,0,0.6610862025,1.118030725,0.03624177825,0.035870025,0.056544579,94.081168,-25.425272,-24.8649015,-26.35167,0,-1.152150975,-4.98042205,-1.208256125,-1.1363466,62.85353
1,23.5,365.235,367.2875,368,0.17347602,0.211253,0.1554728925,1816.002,1816.002,1816.002,-2.9507625,-1.205317475,-1.584372,-8.5052926,-5.15364915,-1.7699318,-0.52098125,-15.628086,-57.81066875,-130.6548725,-93.201784,-50.513586,-13.81297375,-24.027415,-4.06488,-10.158021375,-125.8213375,-46.7895,-12.486702,-51.171315,-15.738373,-3.98798945,0,0.3124077525,0.952523415,0.0292307935,0.038372231,0.061841255,94.0658775,-25.892572,-25.1983,-27.73905,0,-1.6181994,-5.4874915,-1.481954775,-1.24485,63.7187085
2,0.5,366.9275,367.51,368.0175,0.19330171,0.22370818,0.2133397625,1883.70735,1889.56425,1885.3432,-1.84027205,-0.98781275,-1.080892225,-6.438935,-5.0199615,-1.52213185,-0.409949875,-15.60004725,-58.66327975,-88.3145915,-87.949536,-47.540497,-13.3946335,-13.571563,-6.069960175,-10.1001445,-131.284075,-49.653596,-12.435795,-66.22331625,-20.9217905,-5.0607965,0.7940589375,0.0410389125,0.9239524375,0.0280374,0.027439016,0.04135401,94.206213,-23.56655,-23.7457775,-23.680542,0,-1.503345,-4.862179175,-1.6296058,-0.97832604,53.402006
2,1.5,366.7,367.42,368.0175,0.192594975,0.217466485,0.22380915,1881.627675,1886.104125,1883.245625,-2.799448525,-0.9290198,-1.1022564,-5.4982775,-4.4808966,-1.404490125,-0.4326356,-15.4332905,-53.7908,-111.965735,-86.90044375,-44.631044,-12.372228,-17.893458,-6.3208075,-8.4406572,-126.97855,-52.9572695,-13.48430575,-59.639448,-19.294034,-5.32380115,0.8,0.04913184175,0.973258735,0.019448478,0.027368158,0.039008613,94.2185,-23.314196,-24.12318,-24.307621,0,-1.3818158,-5.5546164,-1.61845,-1.2273046,54.63036775
2,2.5,366.6,367.6,368.3,0.1924545125,0.2203505025,0.216083975,1884.87275,1890.0352,1889.225,-2.9935136,-1.0969065,-1.0952147,-4.577173,-4.426694,-1.339928625,-0.4136234,-17.253294,-63.73992625,-124.6359925,-84.56864225,-50.816477,-13.82713875,-10.25839185,-7.8914107,-9.8964433,-127.1467925,-52.836276,-13.00819575,-55.926051,-17.930272,-4.6392001,1.284861925,0.0526987455,0.98185536,0.02878018775,0.0266912955,0.03885680875,94.2225,-23.98195675,-24.1667235,-25.145995,0,-1.0898236,-5.600725475,-1.151609,-1.04311335,54.18927
2,3.5,366.65,367.615,368,0.18855369,0.2216319425,0.206437725,1883.867,1890.824325,1886.2532,-1.7795351,-1.1169805,-1.097705975,-5.4361585,-5.28590045,-1.64330975,-0.4927,-13.7054735,-58.65291,-108.67293,-61.042288,-44.91859275,-13.83512625,-20.3492125,-8.39102365,-9.5484774,-126.7263375,-55.70724575,-14.05604175,-61.29782875,-18.305202,-4.897582225,1.8,0.05818329425,0.976123485,0.0288954775,0.025142526,0.034472175,94.1685,-24.051065,-24.5839365,-25.42540875,0,-1.166031,-6.4500228,-1.458123625,-1.0479497,56.87592725
2,4.5,366.5275,367.81,368.2,0.176807925,0.218820465,0.1816814925,1880.3055,1889.45795,1891.1975,-2.3517286,-1.0205132375,-0.9776006825,-6.8712559,-4.7575578,-1.6296929,-0.50258798,-26.8924585,-54.815229,-92.462313,-77.42836575,-45.0287275,-14.2680405,-16.36819,-7.76269725,-12.055367,-121.25324,-57.7341435,-14.7050655,-64.188344,-19.285157,-5.15197045,1.303455125,0.063367078,0.97638157,0.0309363,0.025501076,0.04449715625,94.1848925,-24.0365295,-25.004241,-25.98459,0,-1.2629053,-4.706554,-1.799846375,-1.179789225,59.396345
2,5.5,366.35,367.3225,367.9175,0.17406106,0.212708035,0.198443215,1881.7602,1890.95745,1871.1998,-2.30212015,-1.3127988,-0.9726228,-4.9655514,-5.5914288,-1.996079075,-0.60751314,-17.73660475,-58.25928,-85.031575,-71.053113,-50.318026,-12.151915,-14.675132,-5.358844825,-9.68074905,-124.062935,-52.000184,-13.5854565,-68.811942,-23.1686325,-5.606760125,1.56325,0.061547276,0.9599591,0.025600492,0.028315754,0.0448034085,94.14875,-24.578495,-25.9521395,-26.08020675,0,-1.63907725,-5.358959625,-2.034585,-1.386027725,60.05963575
2,6.5,366.4275,367.61,368.02,0.17043162,0.20198478,0.18114946,1884.1856,1889.85775,1889.6838,-1.330223875,-1.45239375,-0.899155825,-4.68791,-5.44398,-1.96537745,-0.63519075,-18.0789665,-65.7185775,-68.502555,-95.91925775,-55.01512825,-13.4598755,-14.741436,-7.764660175,-10.5097849,-117.3354725,-49.131274,-12.035744,-94.30692,-19.858874,-4.83503695,1.317,0.06154687375,0.7746843625,0.02786199175,0.02702174425,0.04484525,94.19317,-24.558201,-26.1054745,-27.249585,0,-1.35722015,-5.524186875,-2.3023291,-0.91250955,60.87538
2,7.5,366.425,367.3075,368.1,0.15871943,0.208260255,0.1727692225,1880.8734,1885.6407,1884.5304,-1.68429375,-1.0263960625,-1.366603875,-5.793966225,-4.312245475,-1.595699375,-0.65392038,-30.7098375,-49.133065,-79.53175,-71.39294,-42.265869,-16.772235,-13.8877665,-5.913216,-16.31899725,-110.5042875,-34.8863265,-8.828477775,-53.6673225,-18.195013,-4.509709,1.093475,0.04587048575,0.8733638625,0.032233504,0.0276825165,0.04536456,94.20188625,-24.722132,-26.31804325,-27.36125275,0,-1.39945995,-4.80612925,-1.661142725,-1.299967875,60.81503725
2,8.5,366.23,367.5,367.8,0.154496575,0.2093217725,0.21068355,1883.979375,1889.7418,1887.653125,-2.72654475,-1.7020884,-1.21957195,-9.82355085,-4.44849265,-2.022192,-0.94853661,-33.662595,-26.88491075,-87.64041625,-73.07712,-30.659903,-20.36292975,-15.543172,-13.640051,-14.31546325,-96.066427,-26.54965525,-6.306154625,-52.178753,-15.79723,-4.4557687,1.604,0.0400787325,0.7504485,0.02584804,0.045991661,0.068959326,94.139216,-24.9468785,-25.800823,-25.81544,41,-1.6714978,-7.9336635,-2.3498512,-1.42280075,59.14919675
2,9.5,366.115,367.495,367.505,0.17840529,0.21848116,0.240191515,1882.70785,1885.10845,1884.809475,-4.630530325,-1.5064409,-1.94069625,-12.42356975,-5.00416625,-2.9094964,-1.062774975,-27.015222,-10.1485774,-104.5094575,-81.4743385,-17.52634275,-16.7850655,-20.33638125,-16.23133,-19.01041375,-60.9126705,-16.55474625,-3.238863125,-47.01397125,-17.505532,-5.11215525,1.24299105,0.0530982215,0.66288281,0.03318476425,0.07126272,0.127122175,94.098098,-24.2707075,-24.9955895,-23.2226435,73.475,-2.303843625,-5.7677738,-2.840955,-2.197910625,51.653948
2,10.5,366.515,367.29,367.205,0.1989583725,0.22911369,0.23716263,1882.9835,1885.90675,1883.1746,-6.4573425,-2.82506965,-1.917901175,-10.991086,-5.19573725,-2.9812746,-0.9861767875,-23.441792,-5.90422897499999,-136.716825,-69.158747,-5.7333913,-18.930783,-41.714436,-14.572194,-17.247827,-58.087874,-14.09274,-2.6035862,-44.593501,-18.325294,-5.07452505,1.3655997,0.061855455,0.7,0.06259885,0.1044892275,0.155404055,94.030818,-23.061936,-24.442828,-21.37627525,97,-3.1304814,-7.316242,-3.56338,-2.28161395,42.533071
2,11.5,366.8,366.885,366.985,0.211731925,0.225049075,0.2413228375,1882.6608,1878.130825,1882.59775,-6.308140625,-2.1659025,-2.59132375,-10.95843875,-5.85273125,-2.2876187,-0.599820275,-21.6631285,-2.6067848,-126.9349375,-42.93544125,-2.46278975,-26.965388,-42.184202,-13.88103,-21.528859,-61.09061,-17.03031,-3.74618225,-60.511493,-20.927964,-5.34103465,1.169840875,0.052629851,0.69106598,0.10116225,0.10398645,0.1418409,94.0674365,-22.0640425,-23.237447,-19.77620225,122.95,-2.644406,-7.9526595,-2.881944,-2.63932925,36.20951475
2,12.5,366.605,366.79,366.7975,0.211232295,0.219742065,0.242042565,1885.97415,1889.35725,1886.224,-4.12534675,-1.63225095,-2.564438475,-14.47354975,-5.114737,-1.89260055,-0.48999041,-15.222043,-2.94564845,-104.77968,-57.7305785,-4.1863843,-20.241374,-27.86536,-16.884523,-17.954702,-71.004232,-18.61909,-4.40191225,-55.33167275,-21.182658,-5.34398,0.848214385,0.03574768,0.8979593325,0.10246838,0.120781025,0.15889615,93.99944,-21.15076,-22.66990775,-18.84633875,123,-2.914257875,-6.0111119,-1.99589045,-2.5195505,33.29795625
2,13.5,366.7,366.7775,366.8,0.22664145,0.229973255,0.2438729,1885.039925,1883.0991,1889.746625,-4.0892365,-1.629407,-2.167327625,-8.22671085,-5.0317038,-1.7286474,-0.437681505,-13.653902,-7.012093675,-73.314612,-41.85789,-1.7177386,-15.10390375,-24.15201,-13.666668,-19.04361975,-67.0336635,-22.39993,-5.63104475,-101.1259,-19.765322,-5.5788722,0.8812034,0.0299341155,0.914099265,0.12700598,0.1242690325,0.1839989,94.004386,-20.493118,-21.715161,-18.230796,103.475,-2.3513963,-5.40115675,-2.09354,-2.23245745,30.317508
2,14.5,366.43,366.4,366.5075,0.24637888,0.22882645,0.23860196,1888.4953,1887.98355,1889.112375,-3.07578,-1.566911975,-2.6894328,-9.46833025,-4.299131625,-1.5893962,-0.4259191875,-15.36402475,-14.296945,-66.39904475,-46.8690585,-5.5661443,-20.327745,-33.0594175,-10.843165,-19.49922,-87.103384,-26.858334,-6.935600675,-89.54601,-23.18011425,-5.922412875,0.994426765,0.045214588,0.8752348175,0.149899125,0.1250895,0.18530985,94.001,-20.145795,-21.089135,-18.0199445,91.475,-2.25094475,-6.1924605,-1.9821031,-2.314902225,28.98126075
2,15.5,366.1175,366.3025,366.4,0.242940875,0.23265786,0.2301833,1886.997,1889.3903,1889.085625,-2.491617,-1.2965423,-2.1107815,-9.50414385,-4.550227125,-1.5757702,-0.535994125,-24.4939405,-19.2596875,-56.416173,-44.163102,-11.12226375,-14.016341,-21.8944075,-10.789277,-18.2359835,-103.57561,-36.80133375,-9.4492782,-65.8963355,-20.243006,-5.2152276,1.554474525,0.035026488,1.1931128,0.1375966125,0.1099478,0.16915346,93.950545,-20.009915,-20.6640705,-17.6254255,54,-1.89265175,-5.551758,-2.02355945,-1.9054661,28.190247
2,16.5,366.3175,366.4,366.515,0.24022776,0.22999138,0.229862285,1886.401875,1887.693875,1887.2776,-2.7805814,-1.387471625,-1.472903875,-6.594975075,-4.1026467,-1.47046285,-0.387460695,-73.725558,-51.896332,-57.479974,-49.6528675,-24.03157,-15.40655775,-20.6860595,-8.88861505,-12.775714,-135.1695,-57.73436175,-14.556766,-85.18904125,-28.6345,-5.8859558,1.425,0.0531447715,1.1477539,0.07892770825,0.0758846,0.1338633,94.021637,-20.557668,-20.721395,-18.1339855,20,-1.70834705,-5.4056532,-2.44524545,-1.48786005,28.93095375
2,17.5,366.8,366.78,366.8925,0.2381314875,0.240644945,0.25446566,1887.418225,1887.478125,1887.5016,-1.5891847,-0.9841861,-1.6769764,-5.792729,-6.523574275,-1.812809575,-0.477594025,-15.701178,-76.7202625,-50.788769,-40.10894925,-47.73154625,-20.0256945,-16.705708,-7.3518012,-13.7317995,-152.2647,-80.378779,-21.103662,-103.63838,-33.82873625,-8.504546525,2.05756905,0.0612104525,0.99475,0.0503924835,0.04501564,0.08146195,94.067797,-20.421996,-20.836925,-18.683354,0,-1.64204895,-7.1812233,-1.9112465,-1.702713,30.661104
2,18.5,366.7,366.815,366.845,0.26542812,0.240326025,0.267521185,1884.261375,1887.09165,1889.8806,-1.4392438,-0.93550868,-0.87187269,-5.027736125,-6.27494815,-1.631174675,-0.437961135,-22.47345,-74.798778,-53.56872925,-47.251898,-47.149193,-16.3359305,-16.266063,-6.890807575,-9.765627475,-147.518975,-70.86346,-18.17238175,-79.435628,-26.40226875,-6.0630386,0,0.019515076,0.8,0.0385078,0.03621397,0.0541532475,94.1291275,-20.8059075,-21.4472885,-19.631203,0,-1.3120271,-7.19209295,-1.800725,-0.894263925,34.65218
2,19.5,366.7,367.0075,367.03,0.242184985,0.23384899,0.24351563,1887.18235,1888.10325,1888.879425,-1.60759205,-0.955914575,-1.1771239,-9.2070692,-4.041084525,-1.199214,-0.29227395,-14.849572,-75.44338225,-75.3485415,-63.37593,-53.70219525,-17.663067,-13.7472855,-9.7417696,-8.52295645,-138.31738,-61.4962875,-14.783255,-58.97881125,-25.46309625,-5.7418017,0,0.02110169875,1.043376,0.0356638275,0.034160395,0.0551961325,94.18773025,-21.24837,-21.8543665,-20.4415,0,-1.4078525,-4.999413575,-1.465458025,-1.10483695,36.28483
