DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,G_1_1_1,G_3_1_1,G_2_1_1,NETRAD,PPFD_BC_IN_2_1_1,T_CANOPY_2_4_1,H2O_1_1_1,H2O_1_1_2,H2O_1_1_3,H2O_1_2_2,H2O_1_2_3,H2O_1_3_2,H2O_1_3_3,H2O_1_4_2,H2O_1_4_3,H2O_1_5_2,H2O_1_5_3,H2O_1_6_2,H2O_1_6_3,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CO2_1_5_2,CO2_1_5_3,CO2_1_6_2,CO2_1_6_3
1,5.25,1.87636276375267,11.1475623990413,0.309300114167748,0.345244583452528,-0.623195576682479,0.211550530662607,-27.4041377685005,-9.94582928931215,0.120355175686617,-79.1746804617532,-4.55741459428753,0.497256267772585,1.18,0.6925,0.355,0.38,0.33,9.7008,9.825,9.3491,9.20145,7.77945,7.25115,7.261775,83.356085,73.22,1.72915,8.96,9.01,8.84,9.11,0.05,-4.6775,0.6,-1.49,-0.46,276.35,366.2,360.25,364.2,-0.81,-0.16,-0.02,-0.02,0.02,0.04,0.13,0.08,0.39,-4.282,-7.906,-6.481,-97.185,-0.15,9.825,12.2186687195507,13.7512284016306,12.0493249665308,13.5094803185144,12.1924109784288,13.5350236434165,12.4569179356871,13.6468714364747,12.2725891458477,14.0851346983662,11.9811761285872,13.9524797513038,12.107376491496,405.157323082881,408.231550393718,410.703593089356,408.726365514601,410.912979117414,408.974714945502,410.635207753393,411.20455575919,412.24192102583,416.597890307218,417.158715526599,420.154430883445,422.573405284577
1,5.75,1.60043090011571,11.2239769921293,0.338847792330747,0.104788434138043,-0.524684431824758,0.124938676566948,-9.50375524970034,-10.6743183101921,0.128244300432588,-66.0188690109971,-2.77886159702539,0.482727362238147,1.045,0.66,0.385,0.38,0.36,9.8102,9.80125,9.60175,9.20145,7.9623,7.4084,7.2907,83.3767325,69.6225,1.6207,9.14,8.85,8.855,9.16,0,-4.4425,0.6,-1.47,-0.4,279.25,365.25,360.35,364.15,-0.81,-0.16,-0.02,-0.02,0.02,0.04,0.13,0.08,0.3925,-4.346,-8.003,-6.4275,-93.32,-0.15,9.665,11.6601693043583,13.5350062703768,12.6010947122379,13.7620271800927,11.6645023265933,13.9358683132437,10.5479883312181,13.7310953877176,12.0400043530383,13.7578869667255,12.7132829247438,13.8315488957303,12.6129414653604,405.413687447565,407.962449395363,409.42655465309,408.30377663275,410.362547147649,408.790377414846,410.140951494108,410.764009611485,412.245893407998,415.926858954632,418.783814113196,420.930627758501,423.054316514292
1,6.25,1.20739620795859,11.1460854432336,0.319713556003892,0.328741739683391,-0.282213886904608,0.425051368419303,-1.83004590288481,-6.65931084870251,0.123895317323851,-60.4973773898015,-4.74867802954933,0.49345332127336,1.14,0.79,0.38,0.38,0.325,9.94935,9.8705,9.6292,9.32375,7.8318,7.4579,7.495,83.3850575,64.545,1.26735,9.09,8.805,8.925,9.375,0,-4.4,0.6,-1.37,-0.35,283.25,366.05,360.6,364.3,-0.81,-0.16,-0.02,-0.02,0.02,0.04,0.14,0.08,0.3925,-4.2245,-7.6205,-6.1935,-89.43,-0.15,9.755,11.5532168433932,13.8843025334936,12.7840098617843,14.0341874153054,12.4321421334637,13.9718141200134,13.2771058283742,14.0670890864823,13.2208792677653,13.9208883266294,12.6611765578964,13.9436423712323,12.3532033561325,405.197295089586,407.964213605576,410.073461659462,408.421643291984,410.293049441949,408.895113831736,410.307111078974,411.765306744762,412.249865790166,415.545673399717,414.868310279581,420.925185227264,421.293666562121
1,6.75,1.69127538537687,11.2043795948567,0.22591265698154,0.3513828193258,-0.902836215454493,-0.1221605483227,-12.4846802775134,-9.71639956058274,0.137273901881215,-69.7622096319124,-3.34738057507117,0.519244827721486,1.305,0.745,0.365,0.38,0.335,9.95295,10.05775,9.7439,9.2958,7.8458,7.309675,7.344075,83.4105125,61.47,2.0725,9.07,8.69,9.0425,9.285,0.7,-3.005,1.4,0.01,-0.17,285.35,365.5,361.55,365,1.48,1.93,1.32,0.61,0.47,0.3,0.67,0.14,0.48,-4.291,-7.276,-6.068,-90.335,-0.11,9.84,11.8081785208371,13.9667084232308,13.3469420644166,14.2414167528837,13.0709477074745,13.9429302476697,13.5599995,14.1631508500484,13.6510348837916,14.4571123979314,12.9504863334154,14.4582829452238,12.8459481391711,405.521474784002,408.032935379181,409.346494680373,408.319630781479,409.339866019285,408.654236272864,409.110150940531,411.026643230159,415.781701193127,415.380140338773,416.749938771667,422.65728425992,422.2351969248
1,7.25,2.09392305589542,11.0774858352794,0.30783324489878,0.158448607000304,-1.31534431547024,-0.73263410855157,-12.7930671678634,0.198290997056081,0.130227245993293,-56.285253550453,0.355699821286337,0.556586280853495,1.11,0.72,0.355,0.37,0.33,10.052825,10.02925,9.751,9.636,8.2444,7.3096,7.701875,83.4373525,67.63,2.61915,9.33,9.1325,8.985,9.295,11.15,15.0975,16.15,16.72,1.1675,281.625,369.025,359.9,365.05,36.38,37.7725,24.5975,11.2925,6.825,3.29,7.63,0.8975,1.5825,-4.61,-7.363,-6.533,-65.715,0.77,9.9775,11.3811807372774,14.4895995884206,12.1458038592266,14.5060986569082,12.5268891563616,14.7390956755289,13.8376061971312,14.4526685421642,13.2967116118472,14.5159125742215,13.0712843740463,14.5702342488889,13.0403586164649,404.713942676057,408.047470246123,410.01465525669,408.095015515789,410.234918990992,408.324870315396,408.466522015414,409.539731041842,410.999128233524,416.544565670127,417.433628357146,420.751122221782,423.93610589553
1,7.75,1.57691577625449,11.5109142427021,0.271409892454433,-2.33573800062803,-2.02603801803012,-4.33272242316557,5.02667636381637,15.5335592926764,0.149750546359747,-19.0491451090658,6.65476343096176,0.497994071821923,0.9575,0.6125,0.34,0.3,0.3,10.3793,10.36025,10.29255,10.15465,9.29525,7.87565,7.822475,83.46052,72.455,1.0281,10.335,9.485,9.32,9.715,25,67.58,65.75,67.945,5.0925,288.05,372.95,363.3,366.1,144.01,148.545,98.085,26.33,13.84,6.465,13.03,2.0475,2.9525,-4.82,-7.559,-6.458,18.0975,1.8,10.17,11.9852084165304,14.5974769071609,13.3730284972923,14.7736077699103,13.2774987767358,14.6499989484851,12.6954627290156,14.7587021321365,13.1947080247271,14.842775707066,12.3767423702816,14.8715653716641,12.7733147432702,404.655501129788,406.985133444575,408.245580733923,406.879268177453,407.598674938662,406.98009972963,406.347333429708,407.102847511072,409.937283859585,412.371007912048,414.366332740054,419.519922042502,415.552313118492
1,8.25,1.32413612607273,12.1533544851516,0.248846879581505,-4.6254013448391,-1.38158116133175,-5.71389381607576,40.7755372731251,20.1523617304155,0.179937300806532,19.1399634715561,9.11564714266645,0.565039698216312,0.935,0.585,0.285,0.285,0.245,10.66,10.884,10.7429,10.723775,10.5072,9.043275,8.522825,83.4735325,72.8875,1.2005,11.46,10.81,9.84,10.165,36.85,119.825,115.75,113.5225,9.765,284.2,377.7,367.6,368.95,245.44,249.595,160.7275,35.32,19.555,8.54,23.64,3.3025,4.37,-4.397,-7.33125,-6.16125,86.26,3.02,10.645,13.1636821214645,15.1840788929085,12.8774101963405,14.9997484000605,13.8108855295119,15.1895558222988,13.7047523990932,15.5982768452276,13.6056776133353,15.8791682490267,13.3040929762697,15.1491079134213,13.1908486356647,403.278391390224,405.851080002853,407.757391688376,405.56746062534,406.996449001104,405.402996367971,406.260674570998,405.466226877716,408.875439485646,409.58988819551,411.777338099611,419.590729236326,416.926133663898
1,8.75,1.45908708394518,12.3483552167871,0.307626166458993,-6.2483629245614,-1.22762013882612,-7.45750351036185,73.262947959076,4.99159902354534,0.248647546663569,32.7596971492975,6.5637896002245,0.560070977384455,1.135,0.63,0.3,0.28,0.22,11.0988,11.247,11.2232,11.2223,11.0443,10.2845,9.4694,83.49255,75.1475,1.42135,12.12,11.51,10.79,10.83,42.4,183.47,171.05,176.09,13.81,283.4,381.6,373.2,373,385.6,386.15,251.2025,48.94,23.315,11.76,31.41,5.03,5.445,-4.574,-7.26425,-6.0965,146.095,4.7,11.3,13.713724465898,15.7751108706234,14.7095569562182,16.0234537278673,14.7160139231298,16.2938510672991,15.4344748587346,16.5905503089797,15.1021760484374,17.0995990686444,14.3730347217258,16.4917007881128,14.2947749395421,403.35556382426,405.635718759857,406.557134211546,405.408215137049,405.864580742147,404.618251626581,405.677662041944,404.378394855949,407.813595111707,407.066063516666,409.946867803186,414.356673255649,413.823455645781
1,9.25,1.43190619029557,12.7914759517372,0.344634802677382,-7.98036706665903,-0.544876865757128,-7.50869347150907,124.830340386557,3.07309740613348,0.287374165562644,55.704369247669,2.41402954801454,0.590427622678986,1.05,0.7,0.34,0.25,0.205,11.336,11.66775,11.45615,11.4981,11.46075,11.1745,10.1178,83.5431225,69.515,1.5786,12.635,12.26,11.595,11.46,48.75,193.43,184.2,175.545,14.515,285.65,383.7,378.35,378.35,408.84,407.95,270.235,60.75,32.18,12.75,37.52,9,6.73,-4.67725,-6.6535,-6.0975,184.2,11.13,12.06,14.0712262764561,16.4835075096227,13.7508590739533,16.740180343161,13.926734919031,16.7062911162014,14.928026505886,16.8800538287797,14.5435071529649,17.5951547846792,15.0888460115458,17.4610522428895,15.1079480265094,402.774462665562,405.111873435279,406.582016771352,405.079918382731,406.030004722362,404.475199678398,405.099567350243,403.728228657408,406.751750737768,405.405390717214,408.326928215805,412.081247772098,413.999698534433
1,9.75,1.87634000354538,13.1414091512282,0.395914991632844,-9.35256024796209,-0.817964507174404,-9.77881213903601,109.266720068172,5.06224802855881,0.331333481722339,66.9915916284555,4.04131142773872,0.785551927927908,1.48,0.88,0.42,0.32,0.225,11.59335,11.80075,11.7529,11.7971,11.84855,11.6109,10.98415,83.5621225,70.8,2.3526,13.05,12.845,12.36,12.085,68.75,262.86,248.8,244.2075,17.765,288.85,386.1,383.7,383.4,548.59,532.19,334.545,101.085,29.355,15.045,40.2975,9.32,8.12,-4.045,-6.356,-5.39925,230.35,9.58,13.01,14.8852829971516,17.0154133316869,15.4149785797971,17.0358400997274,15.4298628253354,17.2594771049427,15.6210613937559,17.895808159599,16.4401045803089,17.9955252311072,15.8974241227047,18.0706657957315,16.0983348766757,402.298019683669,404.254207845623,405.597345511477,404.353871246924,404.924531918481,404.130753101556,404.130395483841,403.380264496637,405.689906363829,404.428433201335,406.720130908617,408.327730124199,409.054736027742
1,10.25,2.13257374884748,13.6939179407692,0.434614169480708,-8.78801597082471,-0.728809771141926,-9.46667723566897,120.589476562119,-2.94187133200974,0.369453678497907,70.1559633257725,1.7125162288675,0.737005257303914,1.435,0.99,0.49,0.345,0.255,11.7875,11.7745,11.89035,11.97205,12.13645,12.06625,11.4543,83.5660675,73.07,2.75805,13.33,13.16,12.965,12.435,81.5,331.12,321.25,326.6525,24.185,288.8,387.7,387.225,385.2,719.38,711.515,422.455,121.355,33.4,15.98,43.225,12.75,12.41,-3.9775,-5.557,-4.208,283.515,16.9675,13.5725,15.0975019881778,17.2668713760815,15.0115931602472,17.5877385581944,15.2679448870642,17.7959150027948,15.4414233662201,17.9663545063842,15.0894505673902,18.2095600684158,15.5913950073706,18.6471662324823,16.2992731920276,401.588192670024,404.111990779476,406.078239897646,403.986933261908,405.378889585385,403.457564703695,405.104063848065,403.198019871191,404.225261818601,404.252912111268,406.216312766184,407.976429806536,408.961638466525
1,10.75,1.92250860166893,13.9195716702332,0.486539329713439,-10.94863750505,-0.555050854846309,-11.8657524129667,117.650117633798,-2.70561566405318,0.359431038956812,109.403483408094,2.86378535596849,0.762323936933708,1.495,1.175,0.55,0.395,0.275,12.17085,12.1105,12.2786,12.342,12.4667,12.42515,11.95375,83.5490475,72.8025,2.0016,13.85,13.495,13.77,13.76,89.15,399.775,376.5,388.0725,30.635,289.85,390.6,390.2,387.025,822.565,823.985,387.46,143.6,50.335,41.135,49.8175,20.8,12.2825,-3.937,-4.3965,-3.01225,362.28,18.655,13.76,15.2024295960394,17.305999155825,15.153845094002,17.4460297070888,15.2346906020028,18.019855467889,15.4157813092762,18.1231098203188,15.2618906429142,18.2553989631511,15.0956080092513,18.7084856195609,16.671302350363,400.766118343596,403.936540695938,404.46219787232,403.58908055886,404.550441554806,402.775803820364,403.748907712486,403.073261113483,403.955852434659,403.459836711261,405.791605971681,406.782522605118,407.772128515611
1,11.25,2.14195101693789,13.8728513241663,0.490078902187977,-10.0756044484419,-0.395333119420281,-10.1920229954603,123.864494436756,-2.74349268581812,0.360163567474125,117.134825431929,-2.88707800873931,0.844463099271028,1.625,1.225,0.54,0.395,0.285,12.16775,12.3485,12.2995,12.38295,12.54905,12.5329,12.209825,83.514455,70.26,2.4693,13.945,13.705,13.98,13.85,62.95,321.8,292.8,304.1475,23.08,292.05,390.65,391.7,387.8,652.835,644.565,282.435,117.83,65.79,59.905,44.105,16.87,15.095,-3.26775,-2.64125,-1.724,272.785,13.24,13.81,15.2121480227456,17.5806833398598,15.4471324504578,17.8741082144586,15.5840745233834,17.8357312220867,15.7751487660198,18.0675867325686,15.4343307184382,18.5785739251939,16.5701963682232,18.7454505979457,16.733666414634,400.854106941789,403.516899060366,404.822999239462,402.853915529361,404.093278706593,402.474634335259,402.255042941482,401.7678010085,403.686443050718,403.055172868237,405.241422354528,405.384071419967,407.457501222996
1,11.75,2.35309840186492,14.1957208669167,0.516597181353831,-11.5367750559247,-0.541347032295177,-11.6083052206639,145.771312487578,-7.19520942803881,0.387936296760239,135.833707419079,-3.27503736535038,0.867201859369023,1.66,1.13,0.575,0.395,0.3,12.238,12.27975,12.36445,12.3957,12.5866,12.6433,12.28335,83.4791575,74.99,2.11735,14.115,13.865,13.99,14,84.85,330.66,308.35,317.4825,24.225,296.35,391.5,392.3,387.95,700.62,700.015,307.13,121.275,45.18,44.545,49.9525,12.85,16.145,-2.869,-1.013,-0.69,306.805,10.32,13.7,15.9141426339464,17.7517734387516,15.3782657432195,18.2373363991143,15.75179798994,17.9001024458639,16.6213741546574,18.2525377525078,15.703404772482,18.8219432435782,15.4819519734115,19.3357190037081,16.567790336989,399.516095176995,402.640797398739,404.003486566097,401.983203409029,403.607789007373,402.208131064229,402.75539563087,401.923287427614,403.417033666776,402.56742952685,404.374501303762,404.784744500754,406.639655121354
1,12.25,2.39124201239058,14.4598916401505,0.55970762242765,-12.5925712481481,-0.331843692869165,-12.3691504625926,123.569744755853,-3.58180517148568,0.439339582638824,153.940008138769,-7.41785643721142,0.904264694373865,1.79,1.245,0.585,0.43,0.31,12.3614,12.38275,12.49915,12.5632,12.6952,12.69245,12.4713,83.452185,76.84,2.3496,14.04,13.915,14.005,14.01,148.55,352.225,326.1,319.28,26.8,301.95,390.45,393.65,388.1,760.745,762.575,267.585,143.935,58.02,38.5425,40.8975,12.71,20.385,-2.73225,-0.07875,-0.003,325.305,7.79,13.87,15.4860697578615,17.8763752142253,15.4176063942155,18.0292444625219,15.2734207754123,17.8419142494088,15.5901646627352,18.3314345002175,15.9912981854473,19.0832320996584,16.7239618022879,19.304481085137,17.2570730044876,399.441957373933,401.855071643268,404.066202546472,401.909480093022,403.300501492597,401.615722551122,403.353986818628,401.137477303493,403.147624282834,401.212499190805,403.289174393067,404.426789245322,406.374032786771
