DOY2,HR2,FC,H,LE,TAU,TA,RH,NETRAD,SW_IN,SW_OUT,PPFD_IN,WS,USTAR,PA,G,TS_1_1_1
9,19.75,3,-19.1,6.2,-0.024,20.1,67.6,-41.9,0,0,0,1.81,0.15,96.83,-18.55,23.25
9,20.25,3,-19.5,8.3,-0.036,19.8,70.35,-41,0,0,0,1.915,0.16,96.86,-18.35,22.95
9,20.75,3.1,-19.25,8.9,-0.024,19.4,71.7,-41.3,0,0,0,2.04,0.16,96.9,-19.2,22.8
9,21.25,2.8,-20.05,8.1,-0.036,19.15,73.9,-41,0,0,0,2.11,0.17,96.91,-19.4,22.6
9,21.75,2.8,-20.85,7.5,-0.036,19.2,74.6,-39.7,0,0,0,2.14,0.17,96.92,-19.4,22.55
9,22.25,2.8,-23.5,7.3,-0.036,18.9,75.85,-39.15,0,0,0,2.13,0.175,96.92,-19.05,22.35
9,22.75,2.8,-22.5,6.5,-0.036,18.85,76.3,-37.15,0,0,0,2.21,0.18,96.93,-19.6,22.25
9,23.25,2.9,-23.1,7,-0.036,18.55,77.5,-39.05,0,0,0,2.17,0.17,96.93,-18.7,22.1
9,23.75,2.8,-21.7,5.6,-0.036,18.2,77.85,-37.25,0,0,0,2.11,0.17,96.94,-19.4,22
10,0.25,1.4,-15.65,5.6,-0.036,11.1,81.3,-44.9,0,0,0,1.905,0.175,96.92,-21.9,16
10,0.75,1.6,-17.1,4.5,-0.036,11.1,82.4,-41.5,0,0,0,1.89,0.18,96.93,-22.4,15.9
10,1.25,1.6,-16.2,3.6,-0.036,11,81.8,-43.4,0,0,0,1.81,0.17,96.93,-21.3,15.9
10,1.75,1.55,-15.8,3.15,-0.036,11,81,-44.1,0,0,0,1.84,0.17,96.94,-21,15.8
10,2.25,1.3,-15.3,3.15,-0.036,11,83.8,-43.7,0,0,0,1.94,0.17,96.93,-20.4,15.6
10,2.75,1.4,-11.9,4.1,-0.048,10.6,84.2,-41.2,0,0,0,1.97,0.19,96.92,-21.2,15.6
10,3.25,1.3,-13.2,3.45,-0.036,10.4,85.1,-38.8,0,0,0,1.83,0.18,96.95,-21.2,15.6
10,3.75,1.3,-15.7,3.8,-0.036,10.7,85.4,-36.3,0,0,0,1.905,0.18,96.94,-21.8,15.5
10,4.25,1.2,-15.2,3,-0.048,10.4,85.1,-37,0,0,0,2.05,0.2,96.94,-21.2,15.4
10,4.75,1.2,-11.9,2,-0.048,10.5,85.2,-33.8,0,0,0,2.135,0.21,96.94,-21.5,15.4
10,5.25,1.2,-14.5,2.85,-0.036,10.3,86,-32.9,0,0,0,1.92,0.17,96.95,-22.3,15.3
10,5.75,1.2,-12.3,3,-0.036,10.1,84.9,-36.6,0,0,0,1.745,0.17,96.94,-21.7,15.2
10,6.25,1.3,-12.5,2.85,-0.036,9.8,85,-31.5,0.4,0,0,2.01,0.18,96.95,-22,15.2
10,6.75,1,-9.7,5.8,-0.036,9.7,85.3,-16.5,15,5.1,20.5,2,0.17,96.96,-21,15.2
10,7.25,0.5,-5.4,15.3,-0.036,10.3,84.1,7.7,81.2,25.3,102,2.12,0.19,96.98,-18.8,15.1
10,7.75,0.4,9.05,30.4,-0.072,11.2,81.7,58.4,173.2,43.8,259,2.515,0.24,97,-15,15.1
10,8.25,-0.2,30.2,50.9,-0.096,12.8,76.4,124.8,277.6,64.8,413.6,3.085,0.29,97.01,-8.2,15.2
10,8.75,-0.9,61.1,63.6,-0.126,14.1,70.9,194.1,366.9,80.2,566.6,3.495,0.32,97.04,-1.1,15.3
10,9.25,-1.6,89.2,70.4,-0.156,15.2,65.2,252,448.8,91.4,667.2,3.71,0.36,97.03,6.3,15.4
10,9.75,-1.9,106.3,76.75,-0.168,15.8,58.6,297.3,525.4,104.1,798.5,3.945,0.37,97.06,13.2,15.6
10,10.25,-2,136.65,78.8,-0.156,16.5,55.9,354.5,593,118.1,929.1,3.725,0.36,97.07,20.2,15.8
10,10.75,-2.5,158.7,89.5,-0.144,17,53.2,390.9,650.2,127.3,1071.1,3.72,0.35,97.07,25.8,16
10,11.25,-2.6,172.1,89.5,-0.168,17.8,49.2,403.6,681,130.8,1079.6,3.655,0.37,97.06,32.1,16.3
10,11.75,-2.7,174,96.55,-0.162,18,46.7,442.6,704,135,1128.8,3.74,0.37,97.04,36.1,16.5
10,12.25,-2.5,186.75,99.4,-0.144,18.5,44.95,442.2,712.6,138.25,1173.25,3.48,0.345,97,41.45,16.95
10,12.75,-2.3,180.9,98.6,-0.132,19.05,43.8,436.85,709.4,137.7,1205.75,3.48,0.335,96.955,42.3,17.15
10,13.25,-2.1,170.35,99.15,-0.168,19.3,42.65,421.25,686.9,135.1,1161.35,3.52,0.37,96.905,41.05,17.4
10,13.75,-2,148.6,92.4,-0.18,19.55,41.8,384.8,641.75,129.45,1096.85,3.755,0.39,96.865,36.8,17.55
10,14.25,-1.95,146.3,88.2,-0.168,19.8,40.9,342.8,584.3,119.7,1006,3.605,0.37,96.85,31.8,17.7
10,14.75,-1.75,114.45,82.2,-0.144,19.8,40,290.9,515.7,107.1,870.4,3.53,0.35,96.85,25.2,17.8
10,15.25,-1.5,89.8,75.5,-0.156,19.8,40.1,230.6,440.1,96.4,735.6,3.74,0.36,96.83,17.2,17.9
10,15.75,-1,57.2,62.75,-0.144,19.85,41,150.25,335.25,79.35,565.7,3.81,0.35,96.83,10.15,17.9
10,16.25,-0.6,24.8,50.3,-0.144,19.6,41.75,91.5,242.35,60.85,405.25,3.62,0.34,96.82,4.25,17.8
10,16.75,0,0.4,39.9,-0.102,18.9,44,30.55,150.35,43.2,228.35,3.215,0.29,96.82,-2.15,17.7
10,17.25,0.5,-14.9,22.9,-0.06,18.3,47,-9.75,64.4,20.5,87.45,2.52,0.23,96.835,-7.6,17.6
10,17.75,1.1,-17.25,7,-0.036,16.75,55.65,-43.05,12.25,3.35,16.4,1.82,0.16,96.85,-12.5,17.5
10,18.25,1.2,-13.5,3.95,-0.024,15.3,61.6,-51.8,0,0,0,1.72,0.13,96.845,-17.35,17.25
10,18.75,1.35,-12.7,3.15,-0.024,14.5,65.45,-51.65,0,0,0,1.76,0.13,96.865,-20.9,17.05
10,19.25,1.4,-15.6,4.1,-0.024,13.55,68.2,-52,0,0,0,1.87,0.145,96.895,-21,16.85
10,19.75,1.3,-18.1,4.35,-0.024,13.35,70.05,-51.15,0,0,0,1.95,0.16,96.89,-22,16.75
10,20.25,1.5,-19.8,5.2,-0.036,12.4,72.25,-51.95,0,0,0,2.15,0.17,96.9,-22.15,16.6
10,20.75,1.5,-19,5.7,-0.036,11.9,73.9,-50.9,0,0,0,2.06,0.18,96.9,-21.8,16.5
10,21.25,1.4,-16.3,5.6,-0.036,11.8,75.8,-48.6,0,0,0,2.1,0.18,96.935,-22.4,16.45
10,21.75,1.85,-18.4,4.8,-0.036,11.5,77.75,-49.7,0,0,0,2.01,0.18,96.93,-21.7,16.35
10,22.25,1.6,-19.2,6.5,-0.036,11.15,78.25,-46.2,0,0,0,2.1,0.18,96.94,-22.85,16.3
10,22.75,1.7,-18.8,4.65,-0.048,10.85,78.8,-46.85,0,0,0,2.11,0.195,96.94,-22.45,16.2
10,23.25,1.4,-19,4.3,-0.048,10.6,80.25,-46.9,0,0,0,2.15,0.2,96.925,-23.2,16.1
10,23.75,1.5,-15.2,4.6,-0.03,10.7,80.45,-45.75,0,0,0,1.9,0.16,96.915,-22.85,16
11,0.25,0.6,-10.6,3.6,-0.066,7.05,77.75,-36.95,0,0,0,2.405,0.235,97.01,-15.45,10.7
11,0.75,0.6,-9.95,3.5,-0.06,7.05,79.1,-35.55,0,0,0,2.42,0.22,97.02,-15.8,10.65
11,1.25,0.6,-12.95,3.8,-0.06,6.8,79.15,-33,0,0,0,2.48,0.22,97.045,-16,10.55
11,1.75,0.6,-8.5,3.5,-0.072,6.85,79.55,-31.75,0,0,0,2.47,0.24,97.06,-15.75,10.5
11,2.25,0.6,-7.7,4.3,-0.078,6.95,81.25,-31.7,0,0,0,2.645,0.255,97.07,-15.5,10.45
11,2.75,0.6,-8.35,3.5,-0.06,6.45,81.5,-31,0,0,0,2.56,0.225,97.075,-15.4,10.4
11,3.25,0.6,-8.7,3.2,-0.072,6.15,82.45,-29.75,0,0,0,2.55,0.24,97.08,-15.65,10.35
11,3.75,0.6,-8.95,3.4,-0.072,6.15,81.5,-26.85,0,0,0,2.355,0.24,97.08,-16.25,10.25
11,4.25,0.5,-10.5,4.8,-0.072,6,80.4,-30.1,0,0,0,2.45,0.24,97.075,-16.9,10.15
11,4.75,0.4,-9.4,4.2,-0.072,6.2,81,-31.8,0,0,0,2.395,0.25,97.08,-17.8,10.05
11,5.25,0.5,-8.55,2.4,-0.072,6.15,80.85,-31.2,0,0,0,2.51,0.25,97.09,-17.35,9.95
11,5.75,0.5,-11.1,5.35,-0.072,5.4,82.2,-31.55,0,0,0,2.54,0.25,97.095,-16.85,9.95
11,6.25,0.6,-11.1,4.9,-0.072,5.15,82.65,-33.35,0,0,0,2.64,0.24,97.115,-17.75,9.85
11,6.75,0.6,-10,4.55,-0.078,5.15,83.9,-30.6,0.4,0,0,2.675,0.255,97.11,-18.35,9.85
11,7.25,0.55,-9.45,5.5,-0.072,5.05,82.6,-22.6,9.6,1.75,15.55,2.445,0.25,97.12,-18.5,9.85
11,7.75,0.4,-2.65,9.7,-0.084,5.35,82.3,4.45,51.05,11.5,76.75,2.875,0.26,97.145,-16.25,9.75
11,8.25,0.3,9.2,15.25,-0.102,6.25,81.6,37,110.85,22.8,177.45,3.345,0.295,97.17,-11.95,9.8
11,8.75,0.3,23.65,24,-0.12,7.05,77.35,82,191.25,42.85,315.7,3.655,0.32,97.195,-6.8,9.9
11,9.25,0.1,50.05,29.65,-0.144,8.2,70.4,148.6,278.6,57.9,497.7,3.89,0.35,97.2,-0.6,10.2
11,9.75,0,77.25,33.6,-0.168,9.65,64.4,194.15,374.55,80.05,674.1,4.245,0.37,97.195,5.75,10.25
11,10.25,-0.1,107.8,36.2,-0.18,10.7,58.75,244.75,447.1,97.15,810.1,4.435,0.39,97.2,11.5,10.4
11,10.75,-0.05,123.8,35.25,-0.186,11.6,56.55,273.25,468.35,95.45,834.3,4.53,0.395,97.21,17.35,10.55
11,11.25,-0.1,147.1,37.9,-0.192,12.55,54.05,278,465.15,96.75,858.45,4.44,0.395,97.185,19.75,10.7
11,11.75,0,149.9,36.5,-0.18,13.7,52.15,298.65,527.45,110,959.3,4.255,0.39,97.17,25.05,10.95
11,12.25,0,171.1,36.9,-0.18,14.2,50.75,325.4,535.95,114.9,1022.05,4.13,0.385,97.13,28,11.1
11,12.75,0,160.6,38.7,-0.18,14.8,49.5,316.6,546.45,113.8,1019.3,4.4,0.385,97.09,27.15,11.25
11,13.25,0.1,155.1,36.85,-0.174,15,48.15,300.1,531.6,114.05,981.5,4.235,0.38,97.065,26.1,11.4
11,13.75,0.1,133.5,33.7,-0.192,15.3,46.65,257.7,479.15,105.7,907.95,4.385,0.4,97.05,24.5,11.55
11,14.25,0.2,116.95,34.3,-0.192,15.5,46.2,232.35,438.2,97,807.9,4.71,0.4,97.04,21.35,11.7
11,14.75,0.2,92.55,28.6,-0.18,15.65,45.3,183.35,374.75,83.1,681.55,4.39,0.39,97.035,17.95,11.75
11,15.25,0.3,64.1,24.8,-0.198,15.2,47.3,129.55,305.35,71.3,537.4,4.755,0.41,97,10.8,11.85
11,15.75,0.3,32.05,19.55,-0.18,14.75,47.35,68.3,224.6,56.85,389.4,4.57,0.39,97.035,5.85,11.85
11,16.25,0.4,3.85,14.1,-0.144,14.25,47.85,15.05,120.95,31.9,185.15,4.065,0.34,97.05,0.65,11.8
11,16.75,0.5,-14.95,10.1,-0.096,13.4,51.35,-20.4,51.95,15,78.9,3.34,0.28,97.045,-3.7,11.75
11,17.25,0.5,-17.9,4.3,-0.06,11.55,55.35,-46,6.85,1.85,12.05,2.43,0.22,97.04,-10.05,11.6
11,17.75,0.5,-12,2.7,-0.048,10.3,59.9,-49.5,0,0,0,2.19,0.2,97.06,-14.9,11.55
11,18.25,0.5,-12.35,2,-0.042,9.7,63.15,-44.95,0,0,0,2.115,0.18,97.085,-17.2,11.45
11,18.75,0.6,-11.45,3.1,-0.048,9.05,67.25,-46.25,0,0,0,2.22,0.2,97.1,-18.45,11.4
11,19.25,0.5,-12.75,3.2,-0.048,8.25,69.5,-44.65,0,0,0,2.305,0.19,97.095,-18.4,11.25
11,19.75,0.5,-10.65,3.1,-0.048,7.7,71.8,-44.75,0,0,0,2.345,0.2,97.105,-17.4,11.15
11,20.25,0.6,-11.7,3.6,-0.048,7.3,72.2,-44.8,0,0,0,2.355,0.2,97.11,-17.65,11.05
11,20.75,0.5,-10.8,3.65,-0.06,7.3,72.6,-43.9,0,0,0,2.54,0.22,97.09,-17.85,10.9
11,21.25,0.6,-11.85,4.3,-0.06,7.05,72.15,-44.2,0,0,0,2.48,0.22,97.125,-17,10.8
11,21.75,0.6,-11.5,2.7,-0.054,6.85,74.55,-43.65,0,0,0,2.445,0.21,97.1,-17.15,10.75
11,22.25,0.6,-10.75,4.25,-0.054,6.65,76.55,-41.9,0,0,0,2.465,0.215,97.07,-16.6,10.65
11,22.75,0.6,-11.55,2.7,-0.054,6.6,76.45,-41.6,0,0,0,2.355,0.21,97.045,-16.4,10.5
11,23.25,0.6,-10.7,2.55,-0.06,5.95,77,-38.55,0,0,0,2.38,0.22,97.035,-17.6,10.45
11,23.75,0.6,-11.3,2.55,-0.06,6,77.45,-36.3,0,0,0,2.36,0.225,97.015,-16.85,10.45
12,0.25,0.1,-16,1.9,-0.06,0.8,76.5,-43.5,0,0,0,2.41,0.22,96.9,-17.1,4.8
12,0.75,0.1,-17.4,2.35,-0.072,0.4,76.9,-43.5,0,0,0,2.55,0.25,96.92,-17.3,4.7
12,1.25,0.1,-17.2,1.4,-0.072,0.5,76.9,-44.2,0,0,0,2.7,0.245,96.9,-17.5,4.7
12,1.75,0.1,-17.05,1.4,-0.06,0,77.9,-44,0,0,0,2.7,0.23,96.89,-17.4,4.7
12,2.25,0.1,-17.15,1.6,-0.06,-0.2,78.4,-42.4,0,0,0,2.58,0.225,96.9,-16.8,4.6
12,2.75,0.1,-13.1,1.5,-0.06,-0.3,78.6,-43.1,0,0,0,2.59,0.23,96.91,-17.6,4.5
12,3.25,0.1,-14.15,1.45,-0.06,-0.7,79.7,-43.4,0,0,0,2.54,0.225,96.92,-18,4.5
12,3.75,0.1,-18,1.4,-0.06,-0.3,78.6,-44.5,0,0,0,2.47,0.22,96.91,-18,4.4
12,4.25,0.2,-16.6,1.65,-0.072,-0.5,79,-44.2,0,0,0,2.46,0.24,96.88,-18.2,4.4
12,4.75,0.1,-15,1.45,-0.066,-0.5,79.5,-41.9,0,0,0,2.66,0.235,96.89,-17.9,4.3
12,5.25,0.1,-17.5,0.7,-0.06,-0.3,79.9,-42.2,0,0,0,2.58,0.225,96.91,-17.7,4.3
12,5.75,0.1,-15.4,1.2,-0.06,-0.3,80,-41.7,0,0,0,2.63,0.22,96.93,-17.5,4.3
12,6.25,0.1,-14.45,1.3,-0.06,-0.1,77.9,-40.6,0,0,0,2.51,0.23,96.94,-17.7,4.2
12,6.75,0,-15.2,1.2,-0.072,-0.3,79.3,-41.8,0,0,0,2.57,0.24,96.95,-16.9,4.2
12,7.25,0.1,-15.4,2.1,-0.072,-0.4,80.6,-38.6,0.6,0.1,0,2.63,0.24,96.98,-17,4.2
12,7.75,0.1,-10.25,2.6,-0.072,-0.1,80.7,-30,15.2,5.8,23.1,2.6,0.24,97.01,-17.3,4.2
12,8.25,0.1,-4,6.6,-0.072,0,79.2,2.4,77.4,26.9,107.4,2.9,0.25,97.03,-15.3,4.1
12,8.75,0.1,12,14,-0.108,1.2,75.9,37,174.2,46.4,265.1,3.35,0.3,97.07,-12.3,4.1
12,9.25,0,30,18,-0.114,1.8,73.1,88,253.8,65,420.4,3.75,0.31,97.09,-8.7,4.2
12,9.75,0,52.25,21.6,-0.126,2.5,67.2,143.9,338.8,81.3,573.6,3.78,0.325,97.09,-5.1,4.3
12,10.25,-0.1,72.25,22.15,-0.15,3.4,63.3,177.8,389,94.8,699,3.98,0.355,97.09,-1.8,4.4
12,10.75,0.1,90.2,22.5,-0.174,4.6,58.7,211.2,445.2,104.6,804.1,4.27,0.37,97.08,5.3,4.5
12,11.25,-0.1,110.35,23.7,-0.168,5.4,55.8,232.6,465.1,111.2,848.6,4.25,0.37,97.05,11.4,4.8
12,11.75,0,127.8,25.6,-0.192,5.9,52.8,274.3,512.6,116.1,926,4.25,0.39,97.01,15.8,5
12,12.25,0,132.7,25.5,-0.18,6.3,49.3,274.9,517,118.5,933.7,4.29,0.39,96.96,17.8,5.3
12,12.75,0,125.4,24.4,-0.186,6.8,47,268.9,510.3,118.5,960.5,4.26,0.39,96.94,18.2,5.5
12,13.25,0.05,121,23.5,-0.18,7.2,46,257.2,506.6,116.3,911.5,4.56,0.38,96.89,20.6,5.8
12,13.75,0,104.7,22,-0.18,7.6,44.6,233.2,470.5,109.3,865.2,4.4,0.39,96.86,19.5,6
12,14.25,-0.1,94.7,21.2,-0.168,7.6,44.4,195.8,425.4,99.3,767.5,4.28,0.38,96.83,16.7,6.2
12,14.75,0,75.8,19.8,-0.168,7.8,43.8,160.8,363.6,87.3,649.7,4.31,0.38,96.82,13.5,6.1
12,15.25,0,47.2,15.4,-0.156,7.9,43.2,106.4,295.7,73.9,512.8,4.33,0.36,96.82,9.6,6.3
12,15.75,0.1,20.6,11.65,-0.132,7.5,44.8,49.3,221.5,60.2,371.3,3.91,0.34,96.81,3.4,6.4
12,16.25,0.1,-2.1,9.2,-0.108,7.1,45.4,1.6,122.5,37.6,193.9,3.38,0.31,96.82,-1.3,6.3
12,16.75,0.1,-16.55,4.5,-0.06,6.3,49,-41.9,46.2,16.9,62.5,2.72,0.23,96.86,-5.8,6.2
12,17.25,0.1,-14.2,1.15,-0.036,4.9,54.9,-50,4.3,1.3,7.4,2.06,0.16,96.86,-10.1,6
12,17.75,0.1,-8.7,0.4,-0.024,3.7,58.9,-47.1,0,0,0,1.84,0.14,96.85,-14.2,6
12,18.25,0.1,-10.7,0.85,-0.036,3.2,61.8,-43.2,0,0,0,1.93,0.17,96.87,-16.3,5.8
12,18.75,0.1,-10.1,1.35,-0.048,2.7,63.3,-45.4,0,0,0,2.07,0.19,96.87,-16.5,5.7
12,19.25,0.1,-13,1.4,-0.036,2.8,66.8,-44.5,0,0,0,1.98,0.18,96.89,-16.5,5.6
12,19.75,0.1,-12.2,1.7,-0.048,1.8,67.5,-46.4,0,0,0,2.03,0.19,96.89,-16.4,5.4
12,20.25,0.1,-13.8,1.6,-0.06,1.4,70.1,-45.2,0,0,0,2.24,0.225,96.93,-17.2,5.2
12,20.75,0.1,-12.75,1.9,-0.048,0.9,70.8,-45.2,0,0,0,2.25,0.21,96.91,-17,5.1
12,21.25,0.2,-13.3,2.8,-0.072,1.2,72.6,-45.5,0,0,0,2.21,0.245,96.89,-17.1,5.1
12,21.75,0.1,-11.7,1.95,-0.072,1,72.9,-45.6,0,0,0,2.26,0.24,96.89,-17.3,5
12,22.25,0.1,-12.8,2.1,-0.072,1.2,72.5,-44.9,0,0,0,2.42,0.24,96.92,-17,5
12,22.75,0.1,-15.6,1.4,-0.06,1.3,73.5,-44,0,0,0,2.62,0.23,96.92,-17.2,4.9
12,23.25,0.1,-15.65,2.2,-0.06,1.1,75.3,-44.6,0,0,0,2.43,0.22,96.93,-17.5,4.8
12,23.75,0.1,-17.35,2.5,-0.06,1.1,75.6,-44.3,0,0,0,2.58,0.225,96.93,-16.6,4.8
