DOY2,HR2,CO2,FC,G_1_1_1,H,H2O,LE,LW_IN,LW_OUT,NETRAD,PA,PPFD_IN,PPFD_OUT,RH,SC,SH,SLE,SW_IN,SW_OUT,TAU,TA_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_6_1,T_CANOPY,T_SONIC,USTAR,U_SIGMA,VPD,V_SIGMA,WS,W_SIGMA,G_2_1_1,TA_1_1_3,TA_1_1_2,TS_1_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,G,TA
3,16.75,406.5043622,0.413941652,5.829,10.6854387,6.66489098797673,27.08563825,295.2,352.05,18.255,98.79728738,196.1,30.14,54.87,-0.025337761,-0.917988951,-0.188045287,106.75,31.26,-0.1660160275,8.865,5.5075,5.5005,5.384,5.2415,5.842,5.7485,5.8,4.9,4.7,5.734,9.725,9.97760789811485,0.4023752175,1.00421626356079,5.16549522094937,0.852663003184728,3.9195185295,0.3736989055376,4.933,13.28,6.907561,4.7915,6.451,5.775,5.389,5.408,5.552,5.654,5.694,5.959,6.205,7.551,6.905,6.164,6.082,6.102,6.164,6.225,6.287,6.554,3.1107383333207,9.115
3,17.25,407.1804376,0.717325477,5.0846,-2.391899986,6.65086317949318,17.5681,297,346.1,-13.2,98.7977,90.9,17.37,57.025,-0.028302132,-1.342465416,-0.2573551595,53.42,17.24,-0.148467502,8.53,5.433,5.5835,5.417,5.3,5.818,5.697,5.8835,4.934,4.733,5.7575,8.49,9.8016652765,0.374551431,0.910283480265879,4.817550006,0.736166593917437,3.648360406,0.352591774637618,4.558,12.73,6.6706325,4.758,6.2455,5.765,5.4705,5.5415,5.592,5.694,5.7445,5.969,6.2255,7.363,6.864,6.164,6.102,6.123,6.164,6.246,6.287,6.554,-0.174888889069261,8.4
3,17.75,406.3584044,0.795852655,4.855,-11.39137533,6.598566397,13.4851,292.3,340,-43.445,98.78830414,23.92,4.122,60.8991112644615,-0.0101279895,-1.7371014085,-0.152044782,10.46,4.269,-0.119272632,7.838,5.4,5.6095,5.5,5.3,5.849,5.6,5.9085,4.951,4.733,5.709,6.907,9.33603702384829,0.341568807,0.846,4.231784589,0.664831569647531,3.404365,0.326540541127744,4.103,12.04,6.116222,4.8005,6.082,5.7145,5.501,5.5825,5.582,5.704,5.775,5.969,6.2255,7.113,6.843,6.246,6.143,6.123,6.164,6.246,6.287,6.554,-4.87020666630533,7.412
3,18.25,406.46165345,0.8082522695,4.1145,-16.934793215,6.525574292,8.4847,293.85,334.65,-49.365,98.7937,1.062,0.192,65.2095329047528,0.006908231,-1.94483545,-0.2383769935,-0.484,1.026,-0.092,7.274,5.4,5.683,5.5,5.3,5.8415,5.6,5.782,4.983,4.749,5.733,5.716,8.65654765247297,0.305788592,0.734238198407029,3.751021134,0.53605924206192,2.9620876395,0.275178551126355,3.348,10.66,5.5095785,4.8005,5.8365,5.704,5.5315,5.5725,5.5825,5.694,5.765,5.969,6.2355,6.802,6.781,6.287,6.164,6.123,6.164,6.246,6.287,6.554,-9.47532666723696,6.672
3,18.75,396.8974906,0.750447354,3.405,-16.39109303,6.53253996801965,5.1097928575,293.15,331.6,-46.65,98.803265965,-0.017,-0.004,66.5,0.021973296,-1.434951567,-0.312277532,-1.487,0.813,-0.074328906,6.559,5.383,5.692,5.5,5.3,5.8335,5.347,5.6735,5,4.767,5.717,5.154,8.259,0.275919984,0.616639997891801,3.28072386195457,0.474662678,2.7578242425,0.240912677125966,2.503,10.01,4.91135,4.816,5.633,5.6735,5.552,5.5515,5.5925,5.704,5.7245,5.959,6.2255,6.575,6.698,6.328,6.164,6.123,6.164,6.246,6.287,6.554,-11.5674500006609,6.3675
3,19.25,405.431,0.802687456,2.4425,-15.21179638,6.43165714201363,4.590375169,289.7,329.7,-47.79,98.81775,-0.0315,-0.005,67.545,0.030602033,-0.997485508,-0.147019,-1.403,0.915,-0.068746126,5.954,5.333,5.6905,5.5,5.3,5.883,5.233,5.5825,4.983,4.768,5.7165,4.811,7.891825572,0.265635589,0.592,2.8779219185,0.449303646769086,2.742404887,0.227,1.7575,9.41,4.2639695,4.8005,5.4195,5.633,5.5515,5.5315,5.6125,5.694,5.7245,5.959,6.2355,6.41,6.616,6.369,6.164,6.143,6.184,6.246,6.287,6.554,-13.6721749980812,5.4275
3,19.75,405.846,0.793,1.2825,-15.506325225,6.35355850891509,3.5613739335,290.4,328.5,-45.505,98.81424333,-0.024,-0.0045,69.425,0.035072597,-0.819920191,-0.11990362,-1.357,0.951,-0.074028978,5.48,5.3,5.6245,5.499,5.3,5.825,5.1,5.533,5,4.783,5.733,4.725,7.40734308083963,0.27390292,0.583611534281174,2.6713950396406,0.437381450072378,2.86626,0.235241626013442,1.118,8.81,4.084801,4.8165,5.248,5.592,5.5315,5.511,5.6225,5.6735,5.7145,5.969,6.2355,6.307,6.513,6.389,6.184,6.164,6.184,6.246,6.307,6.554,-13.7279333344088,5.0595
3,20.25,406.9298363,0.891,0.6285,-16.6794,6.2602042285,4.1269583645,288.5,326.3,-47.95,98.820871485,-0.0305,-0.006,70.29,0.0270968685,-0.623597132,-0.143242908,-1.345,0.958,-0.080436404,5.218,5.2,5.557,5.5,5.3,5.859,5.015,5.4155,4.949,4.8,5.717,4.559,6.855105988,0.282308529,0.60605953667936,2.438793444,0.417411036030434,2.82124,0.237091918883795,0.3535,8.39,3.9149215,4.817,5.126,5.531,5.5215,5.501,5.623,5.684,5.7145,5.959,6.2355,6.184,6.41,6.369,6.184,6.164,6.184,6.246,6.287,6.554,-13.0185000003744,4.7895
3,20.75,408.04328625,0.937214443,0.200825,-17.553855745,6.212176485,4.7864429395,290.35,326.05,-44.25,98.8571,-0.036,-0.01,71.48,0.0315650315,-0.542262935,-0.069522535,-1.252,0.963,-0.086869983,4.998,5,5.407,5.5,5.3,5.8575,4.833,5.331,4.917,4.8,5.708,4.174,6.8404256205,0.287426896,0.618460009614198,2.341380481,0.448896536516719,2.933864371,0.256053625415994,-0.2665,8.48,3.5895525,4.8085,5.046,5.511,5.4905,5.491,5.643,5.674,5.7245,5.979,6.246,6.082,6.328,6.348,6.184,6.164,6.184,6.246,6.287,6.554,-12.9582444432212,4.456
3,21.25,408.3173754,0.848613,-0.302,-16.23073541,6.327034374,5.408053863,288.95,324.9,-44.03,98.862597535,-0.0395,-0.006,72.61,0.035808476,-0.360358317,-0.06039257,-1.187,0.958,-0.078897037,4.661,4.999,5.425,5.5,5.3,5.8495,4.7,5.3,4.933,4.8,5.7,4.204,6.85914932808441,0.2900564405,0.608958936001915,2.196425306,0.458575780874783,2.85863,0.248742225108858,-0.585,8.1,3.2261495,4.808,4.9345,5.471,5.4705,5.501,5.643,5.6835,5.7245,5.969,6.225,5.979,6.266,6.389,6.205,6.164,6.184,6.246,6.287,6.554,-13.2354211117359,4.5165
3,21.75,409.2910112,0.8585605375,-0.76884,-16.32187743,6.47857123876849,4.780116521,290.95,323.8,-42.01,98.84960627,-0.035,-0.008,73.94,0.022,-0.46752924,0.005240736,-1.105,0.957,-0.086654905,4.201,4.879,5.3995,5.483,5.299,5.858,4.7,5.217,4.917,4.8,5.7,4.115,6.753228474,0.2841836875,0.610984810776831,2.083861518,0.456859293437268,2.792243025,0.24069907,-0.9025,7.454,2.8990455,4.817,4.834,5.3995,5.4405,5.491,5.653,5.6735,5.7245,5.969,6.2355,5.898,6.164,6.389,6.246,6.164,6.184,6.246,6.287,6.554,-13.4875886116394,4.415
3,22.25,409.5400075,0.874506861,-1.13006,-16.353,6.538079988,4.3858473205,289.3,322.55,-41.31,98.821881795,-0.031,-0.007,75.175,0.023571132,-0.49867143,-0.001746309,-1.086,0.942,-0.086176163,3.846,4.733,5.34,5.5,5.233,5.867,4.566,5.2155,4.9,4.817,5.7085,3.6725,6.395,0.277616895,0.619412067205669,1.92281329,0.427084195446284,2.7916595865,0.263,-1.126,7.542,2.585586,4.8165,4.804,5.2985,5.43,5.4905,5.6535,5.684,5.7245,5.979,6.2355,5.755,6.02,6.389,6.266,6.164,6.204,6.246,6.287,6.554,-13.0502499984946,4.5355
3,22.75,409.5473358,0.841882,-1.709,-14.38614908,6.4307914957431,3.586060776,289.6,320.1,-40.61,98.815557755,-0.034,-0.0095,75.4905794042746,0.0025151295,-0.4557179455,-0.057953695,-1.074,0.9385,-0.084744354,3.659,4.767,5.357,5.517,5.317,5.843,4.448,5.191,4.933,4.817,5.717,3.401,6.045185225,0.2807676465,0.622901189721766,1.7518446945,0.456341129124825,2.784,0.248800767730696,-1.3665,7.506,2.096794,5.2,4.704,5.207,5.349,5.471,5.653,5.654,5.714,5.979,6.246,5.674,5.9185,6.369,6.3075,6.205,6.1945,6.256,6.307,6.564,-12.9660411116567,4.443
3,23.25,409.8690626,0.7957258905,-2.166,-15.297573305,6.439423495,4.436,286.7,320.3,-44.395,98.837859255,-0.0315,-0.006,76.29,0.004809068,-0.3834416275,-0.102048087,-1.259,0.924,-0.085230707,3.4015,4.733,5.117,5.4665,5.217,5.8415,4.467,5.15,4.9,4.8,5.708,3.411,5.821614295,0.27847805,0.604546172403302,1.757777894,0.438581276314927,2.784945127,0.254946778395856,-1.677,6.802,2.001691,4.426,4.563,5.187,5.369,5.501,5.6535,5.684,5.7245,5.979,6.2355,5.613,5.816,6.287,6.307,6.184,6.184,6.246,6.307,6.554,-11.4917677781295,4.052
3,23.75,409.9576707,0.82881045,-2.573,-14.5541,6.376335163,3.08282,286.5,319.5,-43.56,98.85821218,-0.0255,-0.006,77.58,0.001,-0.3164233355,-0.073498561,-1.2065,0.97,-0.077902544,3.3215,4.666,5.1,5.4745,5.25,5.859,4.316,5.0905,4.917,4.833,5.7,3.311,5.707287028,0.271438261,0.610100662186167,1.683928772,0.468127591581611,2.735,0.235168952032363,-2.026,7.414,2.042023,5.183,4.423,5.157,5.4605,5.552,5.633,5.684,5.7245,5.969,6.2355,5.633,5.837,6.246,6.307,6.184,6.184,6.246,6.307,6.574,-11.9640388883653,3.8945
4,0.25,409.9869256,1.5356373825,1.90893,-15.80537457,8.148586314,7.7845717945,307.1,345.8,-46.95,98.47323809,-0.024,-0.008,74.425,-0.0005795125,-0.545426848,-0.0118862795,-1.278,0.982,-0.0555124715,9.31,9.37,10.3,9.9,8.9,9.14,9.52,10.1,9.1,8.3,7.3745,8.94,9.608494314,0.2121923375,0.574866345322846,2.5968928175,0.420893882663583,3.3897336215,0.201062967651149,-1.694,11.225,9.233201,8.56,8.16,8.93,9.49,9.27,9.12,8.86,8.56,8.27,8.25,8.39,9.23,9.34,9.18,8.88,8.76,8.48,8.14,8.12,-17.5390200006603,7.9995
4,0.75,410.950799,1.3766131255,-2.4375,-16.3616524,8.089573678,6.60349,305.6,344.6,-46.125,98.480256075,-0.021,-0.006,74.55,0.008248461,-0.409819314,-0.103118858,-1.295,0.956,-0.060491261,9.07,9.28,10.22,9.92,8.9,9.125,9.33,10.015,9.1,8.33,7.384,8.475,9.362535596,0.225832832,0.598920043912374,2.4642434345,0.440010687370205,3.400660751,0.207614485,-1.909,10.87,9.036827,8.56,8.13,8.87,9.455,9.27,9.12,8.86,8.55,8.33,8.28,8.28,9.16,9.325,9.18,8.915,8.79,8.555,8.17,8.14,-18.3883333342449,7.512
4,1.25,411.37246295,1.470977434,-2.94461,-15.694854085,8.092003819,6.634685094,308.3,344.3,-45.085,98.49788578,-0.019,-0.006,75.2,0.024358173,-0.449912454,-0.052271212,-1.227,0.955,-0.06300497,8.8,9.2,10.11,9.9,8.9,9.11,9.22,9.9,9.1,8.35,7.3835,8.21,9.069156134,0.22890639,0.581437947677996,2.349632676,0.454,3.307048151,0.210028143352266,-2.4515,10.5,8.463042,8.54,8.055,8.8,9.41,9.26,9.12,8.87,8.575,8.32,8.26,8.12,9.09,9.29,9.195,8.94,8.79,8.565,8.18,8.15,-17.5129263874026,7.0535
4,1.75,411.91153615,1.3802555915,-3.57138,-14.02318721,7.996073878,5.8581805015,307.55,343.8,-44.65,98.49939211,-0.023,-0.0085,75.61,0.018385683,-0.406644384,-0.0142445315,-1.266,0.941,-0.055515303,8.64,9.12,10.1,9.9,8.9,9.125,9.15,9.785,9.1,8.3,7.399,8.0255,8.778990291,0.212458525,0.599651703074376,2.349458129,0.42,3.214559988,0.203762482,-2.8735,10.055,8.322586,8.56,7.9185,8.7,9.35,9.23,9.12,8.85,8.575,8.33,8.27,8.085,8.97,9.25,9.195,8.95,8.785,8.565,8.18,8.15,-17.5837861116886,6.8835
4,2.25,412.096,1.447374119,-4.226,-14.57397229,8.011322716,5.2738044885,307.55,342.9,-43.02,98.441455675,-0.027,-0.009,75.91,0.013182078,-0.3546564345,-0.055847099,-1.132,0.955,-0.052389784,8.44,9.08,9.9,9.84,8.9,9.165,9.03,9.75,9.07,8.35,7.368,7.878,8.6766512195375,0.208734049,0.573495818,2.30956081666938,0.423427394940441,3.222585724,0.204078952858936,-3.1775,9.8,8.371436,8.565,7.9185,8.61,9.29,9.21,9.12,8.86,8.575,8.33,8.26,8.15,8.85,9.22,9.185,8.96,8.775,8.555,8.18,8.15,-16.6871347228467,6.5785
4,2.75,412.1539203,1.394860372,-4.326,-13.18279919,7.962184771,6.348,308.1,342.3,-44.755,98.43504847,-0.0295,-0.0095,76.5847370064537,0.012628224,-0.3339998435,-0.093396873,-1.204,0.975,-0.051509941,8.19,9.03,9.87,9.8,8.9,9.135,9,9.7,9.07,8.33,7.3915,7.857,8.633593369,0.211020366,0.584583479923954,2.07673487507166,0.412982608592662,3.24372,0.20651989250433,-3.4935,9.69,8.13716,8.565,7.845,8.54,9.23,9.17,9.11,8.85,8.575,8.34,8.27,8.11,8.735,9.21,9.185,8.98,8.775,8.565,8.19,8.15,-17.0050705541115,6.896
4,3.25,412.31424485,1.3905058005,-4.73282,-12.89755072,7.949274211,6.307589079,306.85,341.5,-45.065,98.46611976,-0.031,-0.011,77.2821222041385,0.019157784,-0.381887569,-0.025366315,-1.227,0.942,-0.052227734,8.05,8.98,9.8,9.74,8.9,9.14,8.9,9.52,9.08,8.37,7.375,7.674,8.51563199933526,0.208348,0.57953170221427,2.033757414,0.41609363489484,3.2084198295,0.204949273547115,-3.823,9.65,7.893351,8.56,7.7085,8.51,9.17,9.14,9.11,8.85,8.6,8.34,8.26,8.026,8.63,9.17,9.185,8.98,8.765,8.565,8.19,8.15,-17.1447756951789,6.703
4,3.75,411.08626715,1.442330298,-4.9285,-12.0495647,7.867688336,7.0307677505,305.2,340.6,-43.59,98.438385805,-0.0315,-0.011,77.69,0.015988577,-0.344977652,-0.009982449,-1.229,0.92,-0.054979254,8.04,8.965,9.77,9.75,8.9,9.11,8.85,9.36,9,8.35,7.3915,7.48,8.3193079325,0.217176456,0.582029388433265,2.14036917351011,0.415162727,3.28258,0.202562935898945,-4.129,9.51,7.807883,8.575,7.7085,8.48,9.11,9.14,9.1,8.84,8.59,8.35,8.26,8.02,8.555,9.14,9.18,9,8.775,8.565,8.215,8.16,-16.1525625004301,6.489
4,4.25,411.3194415,1.286917181,-5.173,-13.28118394,7.877656355,7.0508344715,306.8,340.3,-43.46,98.44261439,-0.031,-0.009,78.16,0.0270165815,-0.359804334,-0.048402105,-1.25,0.941,-0.052269036,7.692,8.9,9.78,9.725,8.9,9.15,8.83,9.3,9,8.38,7.4,7.3985,8.267200125,0.219193276,0.578679212275161,1.935314344589,0.406005203357622,3.25089,0.200487161270765,-4.5595,9.34,7.428802,8.59,7.5615,8.45,9.07,9.13,9.1,8.85,8.59,8.36,8.26,8.045,8.51,9.11,9.17,9.015,8.765,8.555,8.215,8.15,-16.9863097208297,6.548
4,4.75,411.1787727,1.360020544,-5.44204,-11.148,7.76453419685226,5.3632022525,305.75,339.7,-43.3,98.45244169,0.0815,0.022,78.95,0.037,-0.341,-0.0598721625,-0.71,1.009,-0.054815014,7.632,8.73,9.7,9.69,8.9,9.165,8.7,9.3,8.98,8.37,7.4,7.4035,8.1030626195,0.213886136,0.573216759189274,1.905028665,0.423142339867053,3.30214105,0.198592599778113,-4.8795,9.7,7.454928,8.585,7.384,8.415,9,9.13,9.1,8.86,8.6,8.37,8.26,7.9275,8.44,9.08,9.15,9.025,8.765,8.555,8.215,8.15,-15.2832222227252,6.432
4,5.25,412.1709478,1.35553,-5.75,-11.710678675,7.755754757,6.272960921,307.3,339.7,-35.375,98.489189285,7.6065,1.2065,79.13,0.033086666,-0.2199060535,-0.0122057165,3.323,2.167,-0.058184354,7.513,8.6,9.72,9.625,8.9,9.13,8.52,9.22,8.97,8.37,7.4,7.1885,8.05025802,0.219780809,0.564532317171871,1.84443316992992,0.397041571481795,3.187138605,0.196577209307143,-5.037,9.62,7.45441,8.585,7.269,8.375,8.97,9.11,9.09,8.86,8.6,8.37,8.27,7.845,8.365,9.055,9.15,9.015,8.755,8.555,8.225,8.15,-14.5409083339724,6.2265
4,5.75,412.56903175,1.2203356095,-6.232,-12.2168,7.721857836,8.345514131,307,341.3,-12.7,98.5094323,50.14,9.29,78.39,0.034,0.0909238545,0.11271244,28.73,9.98,-0.067920172,7.549,8.65,9.65,9.585,8.9,9.18,8.43,9.17,8.93,8.38,7.4,7.7465,8.003138862,0.236155,0.587391507514619,1.8988200815,0.423908309713976,3.371300686,0.202211280790676,-5.036,9.745,7.34828,8.59,7.279,8.32,8.92,9.11,9.08,8.86,8.6,8.395,8.27,7.74,8.32,9.035,9.14,9.025,8.755,8.545,8.235,8.15,-14.2401847213716,6.153
4,6.25,413.13947945,1.116791969,-6.28613,-7.149170347,7.941022512,13.612,307.6,346.4,13.99,98.538595215,144.65,25.72,76.3477039081524,0.030315431,0.770934597,0.4975325295,89.5,27.08,-0.072936685,8.22,8.635,9.6,9.54,8.9,9.165,8.49,9.1,8.9,8.33,7.4,8.93,7.9306073495,0.249163967,0.633248590997248,2.046675745,0.470692911567616,3.546189062,0.211995992,-5.035,10.125,7.912698,8.6,7.384,8.29,8.895,9.08,9.09,8.875,8.6,8.405,8.27,7.6665,8.3,8.98,9.13,9.01,8.765,8.545,8.235,8.16,-14.0173787506188,6.4035
4,6.75,414.4543136,0.844056216,-6.201,-1.093509154,8.254856469,24.1556221,308.35,354.1,52.31,98.57482295,270.35,44.31,74.5727563906274,0.020086298,1.561090057,0.837351314,160.4,44.76,-0.089,8.79,8.745,9.57,9.54,8.9,9.185,8.61,9.1,8.9,8.35,7.4,10.28,8.35314350512391,0.2762370185,0.712,2.223084311,0.527293385,3.798580973,0.253488021413242,-4.852,10.755,8.886057,8.59,7.4255,8.28,8.885,9.06,9.1,8.885,8.61,8.405,8.27,7.6035,8.28,8.95,9.11,9,8.775,8.555,8.25,8.16,-9.39192222231478,7.2755
4,7.25,413.4151394,0.572635539,-5.679,9.936082854,8.43802942794247,37.878241925,309.7,361.65,107.6,98.63053265,399.4,66.4,71.3915109777128,-0.0212045995,2.149194026,0.893602804,242.7,65.66,-0.115046617,9.76,8.935,9.52,9.5,8.9,9.165,8.88,9.1,8.9,8.38,7.4,11.63,9.159379726,0.3159563525,0.853459740702513,2.75015566732042,0.601805195225166,4.1436843285,0.299671717050508,-4.649,11.31,9.409173,8.6,7.4985,8.235,8.86,9.02,9.09,8.885,8.61,8.42,8.27,7.551,8.245,8.895,9.1,8.99,8.785,8.535,8.25,8.16,0.193608054997744,8.335
4,7.75,412.6086475,0.188625481,-5.1002,23.15740965,8.6660574095,50.916780955,310.6,369.2,163.3,98.60117122,540.7,86.1,67.58,-0.037785198,2.541408235,0.7368868695,321.1,82,-0.144195553,10.34,9.07,9.53,9.5,8.9,9.16,9.04,9.2,8.88,8.37,7.4,12.97,9.886461397,0.350404656,0.935,3.261930955,0.712779063368498,4.476605883,0.321267432792853,-4.312,12.46,10.01365,8.6,7.9905,8.29,8.84,9.01,9.08,8.91,8.62,8.42,8.27,7.761,8.215,8.85,9.08,8.99,8.795,8.545,8.26,8.17,6.00823944511032,9.225
4,8.25,412.70213865,-0.12813507,-3.97086,42.785819,8.98341103496147,56.86178667,314.2,379,218.4,98.626701745,707.15,115,64.99,-0.051046621,2.492380692,0.540430354,401.2,102.8,-0.15473171,11,9.3,9.57,9.45,8.9,9.205,9.2,9.34,8.9,8.37,7.392,14.32,10.64061715,0.362961841,0.924473577772778,4.094921311,0.784417595417135,4.6828615655,0.342210791764374,-3.636,13.1,10.83636,8.6,8.61,8.31,8.82,9.025,9.08,8.91,8.62,8.42,8.27,8.275,8.245,8.82,9.055,8.99,8.81,8.545,8.255,8.18,15.534817362059,10.585
4,8.75,411.76233525,-0.328281794,-2.535,68.47831598,8.950243557,67.407309415,315.5,386.6,280.4,98.63233388,886,133.2,61.8504689853101,-0.065015745,2.093834645,0.2452072315,507.2,127.9,-0.16529665,11.99,9.53,9.6,9.44,8.9,9.24,9.4,9.525,8.9,8.37,7.408,15.89,11.36759937,0.376363348,1.01,4.8260959895,0.877795058,4.83382881,0.355510919473974,-2.754,13.84,11.48193,8.6,9.27,8.51,8.84,9.02,9.07,8.92,8.61,8.405,8.27,8.595,8.31,8.81,9.08,8.98,8.82,8.545,8.255,8.18,22.2491666647868,11.415
4,9.25,411.23148265,-0.7628428825,-1.03727,90.43407545,8.98712043,73.308449345,317.25,395.85,330.5,98.65019126,1053.5,151.2,58.62,-0.063340067,1.879203651,0.158,586.4,141.4,-0.1725603965,12.76,9.73,9.65,9.475,8.9,9.24,9.54,9.65,8.87,8.37,7.4085,17.21,11.90948032,0.385604894,1.05939969282072,5.441,0.954300930352015,4.971466212,0.362091933520018,-1.391,14.77,12.45163,8.6,10.02,8.64,8.84,9.01,9.07,8.92,8.61,8.405,8.27,9.17,8.44,8.8,9.06,8.97,8.83,8.545,8.265,8.19,27.0237333344354,12.14
4,9.75,410.37494265,-0.804102643,1.19735,117.6791947,8.900616613,75.923988535,320,403.5,363.6,98.64009646,1161,165.3,55.7359607156219,-0.045,1.74621325,0.177035695,645.95,158.35,-0.182542379,13.275,9.93,9.825,9.4,8.9,9.19,9.72,9.63,8.88,8.37,7.4,18.39,12.54287917,0.4027,1.10490260717441,6.034563822,1.03429983563762,5.122113517,0.371913797609598,0.284,15.005,12.838055,8.6,10.405,8.85,8.82,9,9.045,8.905,8.61,8.405,8.27,9.66,8.575,8.77,9.03,8.96,8.83,8.545,8.265,8.19,34.5292533353166,12.645
4,10.25,409.6892031,-1.09368,3.299,145.13908865,8.965839788,81.567,322,409.9,404.4,98.6405292,1252,175.55,53.8799173926912,-0.0479401435,1.368462093,0.012937125,703.15,168.55,-0.1937447935,14.065,10.45,10.015,9.385,8.91,9.21,9.87,9.8,8.9,8.37,7.4,19,12.9276997426319,0.411134902,1.179338929,6.2867211265,1.1091674897554,5.22096403,0.373570680402441,1.618,15.465,13.342335,8.6,10.92,9.16,8.82,8.98,9.035,8.905,8.61,8.39,8.28,9.94,8.735,8.76,9.01,8.98,8.84,8.53,8.265,8.19,39.794797218915,13.245
4,10.75,409.2661568,-1.21471147,5.476,149.9451917,8.9370467305,84.547942875,326.25,415.8,405.7,98.6062,1275.5,191.2,51.56,-0.025500325,1.570338486,0.129103899,705.3,172.9,-0.182420041,14.32,10.82,10.135,9.37,8.9,9.13,10.1,9.88,8.88,8.335,7.4,19.67,13.522,0.402465422,1.207270993605,7.10481526739662,1.160642307,5.163550984,0.378571923153316,3.284,16.12,13.81961,8.6,11.29,9.425,8.88,8.97,9.01,8.915,8.61,8.38,8.28,10.51,8.97,8.78,9.005,8.99,8.85,8.54,8.275,8.19,45.1916177796626,13.66
4,11.25,409.2036258,-1.076830065,6.65571,158.20357535,8.74486478010763,86.896748925,326.7,420.4,424.9,98.5962,1312.5,194.1,50.4494632686495,-0.033795595,1.268,0.085789192,739.6,183.9,-0.194063089,14.93,11.13,10.19,9.37,8.9,9.15,10.32,10.07,8.9,8.34,7.4005,20.4,14.1582075,0.416713777,1.265,7.7381975791971,1.25164794890576,5.2830625795,0.387330193762376,4.572,16.38,14.41383,8.6,11.605,9.75,8.925,8.97,9,8.895,8.61,8.38,8.29,10.825,9.285,8.8,8.995,8.99,8.84,8.54,8.29,8.19,51.7773611135337,14.76
4,11.75,408.3015476,-1.191593624,8.065,173.63900835,8.813653548,87.79869957,329.2,423.2,421.2,98.585095315,1314,194.7,49.1984946936135,-0.024541687,1.0574776495,0.103,743,183.5,-0.197355165,15.36,11.265,10.275,9.3,8.91,9.23,10.52,10.275,8.97,8.37,7.416,20.63,14.19037853,0.4238929755,1.27916335860593,8.164043755,1.20022204237383,5.357384876,0.396049302486445,5.94,16.855,14.2425,8.6,12.05,9.96,9,8.98,8.98,8.895,8.61,8.37,8.29,11.235,9.465,8.84,8.985,8.99,8.85,8.53,8.29,8.19,55.2645427728585,15.22
4,12.25,409.1468597,-1.013797935,9.57,179.2626882,8.765794346,88.57315925,331.6,425.7,409.1,98.560801845,1289,182.05,48.275,-0.013418694,0.821940824,0.074644826,717.75,175.7,-0.18840526,15.595,11.26,10.44,9.4,8.9,9.165,10.77,10.345,8.99,8.335,7.4,21.2,14.84501121,0.42108578,1.335,8.76929102734675,1.2893073341915,5.271302901,0.392854149780806,7.2315,17.56,14.73509,8.6,12.7,10.14,9.085,8.98,8.96,8.875,8.61,8.37,8.29,11.515,9.68,8.885,8.97,8.99,8.86,8.54,8.29,8.19,50.8684194468944,15.595
4,12.75,408.4508318,-0.9890015625,10.88,174.877,8.69738789188376,92.63576502,331.45,424.45,388.25,98.5135,1214,181.25,46.985,-0.012293078,0.902,-0.047801643,674.85,169.9,-0.1953785765,15.84,11.32,10.67,9.44,8.9,9.165,10.995,10.535,8.985,8.315,7.4,21.28,15.00495498,0.4149493115,1.36811441458557,9.35263516855386,1.33804801024651,5.4321255015,0.400411658538967,8.31,17.81,15.15245,8.6,12.81,10.21,9.1,8.99,8.93,8.82,8.61,8.37,8.29,11.88,9.79,8.93,8.91,8.97,8.84,8.52,8.25,8.2,46.2827916684853,15.485
4,13.25,407.3172059,-0.9820092665,11.75419,158.3839919,8.629352105,90.25114509,329.15,424.6,371.9,98.46899582,1180,173.2,46.13,-0.009135113,0.820045878,0.046783632,653.9,161.85,-0.193310724,16.04,11.555,10.91,9.5,8.91,9.18,11.1,10.72,9,8.37,7.4,21.645,15.4850103115368,0.428469503,1.39688607874801,9.60627935810525,1.409106374,5.357821557,0.396210174023838,8.89,17.79,15.53655,8.6,12.79,10.23,9.21,8.99,8.93,8.8,8.59,8.35,8.29,11.99,9.83,8.95,8.93,8.97,8.84,8.54,8.25,8.2,37.0898555537416,14.99
4,13.75,408.0832586,-0.644360684,12.58654,147.68378405,8.584010297,83.13300788,329.45,422.15,334.1,98.492556125,1045,163.6,44.86,-0.0148029715,0.6630057305,-0.074557512,593.8,156.5,-0.177671786,16.17,11.77,11.2,9.54,8.92,9.25,11.35,10.905,9.075,8.35,7.4,21.48,15.65304577,0.406597301,1.35088675,9.737,1.29164123501846,5.24861338,0.389940335179627,9.48,17.955,15.85089,8.6,12.69,10.44,9.31,9,8.93,8.865,8.61,8.35,8.29,12.16,9.99,9.02,8.94,8.98,8.86,8.54,8.31,8.2,29.6307750010274,15.18
