DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD,PPFD_BC_IN_1_1_1
1,5.25,0.139836695848419,-0.046139743,0.13237131425,-0.869169603020073,-0.3802046265,0.1087801415,-24.19810522,-1.89034961542082,0.378770694197186,419.191500025,1.19257672,419.25973165,1.70347671509195,419.944642208389,418.06825485,1.64552580025,419.4688866,419.7906958,1.722939639,420.015729993214,420.0193093,1.682931663,420.21774382623,2.55005268932526,-15.7736852906351,0.09435379475,2.005,1.3175,0.545,-16.19445,-14.934,-16.6443,-15.48485,-16.178325,94.0718525,75.47,0.2751,-13.195,-12.1375,-13.345,0.5,-2.5325,2.1,-0.02,209.2,242.1,218,251.05,-1.07,-0.21,0.12,-0.43,0.11,-0.0175,0.07,-3.66,-2.779,-2.01175,-1.41425,-0.664,1.61125,3.62575,4.88675,5.486,-3.543,-3.008,-2.19625,-1.4645,-0.864,0.9,3.33075,4.815,5.3045,-3.23725,-2.884,-1.89625,-1.3755,-0.75375,1.1355,3.24775,4.75425,5.844,-3.88625,-3.23225,-2.05525,-1.239,1.43875,3.26475,4.702,5.50475,-2.24425,-1.885,-1.25925,-0.581,-0.18,1.44325,3.83175,5.0585,5.57075,-2.005,-4.019,-4.637,-47.455,-0.07
1,5.75,0.1435894445,-0.077989516,0.10527380075,-0.701496830230562,-0.28059984,0.09998584125,-24.47624273,-1.762176234,0.391822550275391,419.1619131,1.1869748785,418.57032175,1.59770664622301,419.8356849,417.972075625,1.4868670365,419.20244295,419.641970225,1.57462066873914,419.7058044,419.77825765,1.53737111850158,420.2783943,2.584666355,-15.6392553223231,0.097974037,1.93,1.4375,0.57,-16.251775,-15.009,-16.789125,-15.1112,-16.049725,94.08648,75.11,0.274675,-12.9925,-11.7175,-13.2925,0.475,-2.495,2.075,0.01,211.45,241.3,220.95,250.8,-1.08,-0.165,0.12,-0.43,0.1025,-0.00499999999999999,0.07,-3.71375,-2.76975,-2.0205,-1.41575,-0.661,1.608,3.625,4.8865,5.48575,-3.59625,-3.063,-2.1935,-1.48025,-0.86425,0.89875,3.32975,4.8135,5.3035,-3.22625,-2.90375,-1.91,-1.385,-0.75175,1.13125,3.24675,4.75425,5.843,-3.9105,-3.2645,-2.0945,-1.24325,1.4375,3.26375,4.701,5.50375,-2.24325,-1.898,-1.2685,-0.581,-0.17925,1.4415,3.83075,5.05775,5.56975,-2.022,-4.2005,-4.6565,-47.69,-0.07
1,6.25,0.134695257557299,-0.04964449,0.172383123,-1.114526951,-0.629574512,0.12460935,-20.7059625625,-2.4207403115,0.398624182,419.074533568289,1.266806911,419.4751062,1.61359728883883,419.47325215,417.8253493,1.5182069,419.361926225,419.725570175,1.59651920450414,420.1487887,420.010964,1.60593202441802,420.09722643,2.515688989,-15.7523726946527,0.0957891555,2.17,1.5825,0.6125,-16.1019,-15.14775,-16.479675,-15.401925,-16.2114,94.09344,74.85,0.273875,-13.015,-11.95,-12.99,0.675,-2.4575,2.3,0.01,209.4,243.05,219.125,250.575,-1.06,-0.17,0.12,-0.44,0.1025,-0.00499999999999999,0.07,-3.7565,-2.7805,-2.02825,-1.41925,-0.6575,1.6045,3.624,4.88525,5.485,-3.66225,-3.1195,-2.191,-1.4795,-0.86525,0.8985,3.32875,4.8125,5.30225,-3.21125,-2.925,-1.92375,-1.38675,-0.7505,1.12775,3.246,4.753,5.842,-3.94875,-3.27,-2.1265,-1.2465,1.43625,3.2625,4.7,5.5025,-2.24525,-1.911,-1.2705,-0.5645,-0.17925,1.43875,3.82975,5.05675,5.5695,-1.95,-4.05475,-4.6525,-48.735,-0.0775
1,6.75,0.163302714649664,-0.06075509375,0.0971928585,-1.0332270875,-0.435742580982648,0.12883475525,-23.740264695,-1.87135901037966,0.41159932275,418.62592545,1.4175809335,420.13136625,1.64016219741466,419.3621871,418.370833875,1.5222574345,418.842981975,420.405568,1.64288677951397,419.684814180921,420.0927632,1.648262669,419.710377360927,2.8970104035,-15.35427537,0.0986655197757995,2.0525,1.4275,0.6125,-15.938275,-15.2145,-16.262125,-15.806,-16.0929,94.09289,74.4325,0.2697,-12.5,-11.46,-12.855,0.6,-2.39,2.2,0.035,207.4,243.15,218.875,251.275,-1.08,-0.18,0.13,-0.43,0.1,-0.0025,0.07,-3.80175,-2.79775,-2.0375,-1.421,-0.654,1.6005,3.62375,4.88425,5.48475,-3.681,-3.177,-2.18875,-1.47925,-0.86625,0.898,3.3285,4.8115,5.30125,-3.242,-2.94675,-1.931,-1.3885,-0.74925,1.12425,3.245,4.75225,5.841,-3.9685,-3.1995,-2.13925,-1.2495,1.435,3.2485,4.69875,5.50225,-2.24475,-1.924,-1.2715,-0.565,-0.1765,1.4195,3.82975,5.0565,5.56875,-2.02925,-4.04475,-4.698,-50.625,-0.0775
1,7.25,0.136886059,-0.06887541275,0.160082455572164,-0.978815731909585,-0.5367235835,0.113725033585325,-19.948956605,-1.93709594449557,0.38580988931768,418.991506039358,1.267016385,420.28556715,1.70712803975,419.4776245,418.50089825,1.636988329,419.1255801,420.6963719,1.67043728515717,419.9019403,420.7082181,1.703393417,420.154461625,3.03527702660042,-15.716559285222,0.0897417032988486,2.01,1.47,0.6225,-15.5772,-15.354,-16.430025,-15.79755,-15.7935,94.09905,74.285,0.279,-12.4075,-11.355,-12.61,0.6,-2.3575,2.275,0,214.45,242.95,220.175,251.525,-1.08,-0.21,0.13,-0.43,0.1,-0.00499999999999999,0.07,-3.79125,-2.812,-2.047,-1.423,-0.6505,1.597,3.62225,4.884,5.484,-3.78925,-3.2305,-2.1865,-1.47825,-0.8675,0.8975,3.3275,4.80975,5.30025,-3.2875,-2.9685,-1.9355,-1.385,-0.74775,1.122,3.24475,4.75125,5.84075,-3.97375,-3.1515,-2.1515,-1.2475,1.43375,3.247,4.69775,5.50125,-2.244,-1.93,-1.272,-0.547,-0.176,1.418,3.8285,5.05575,5.56775,-2.048,-4.221,-4.668,-48.29,-0.08
1,7.75,0.166773065,-0.1130163935,0.068197684,-1.25073400103797,-0.309444927,0.129443638755791,-19.57628048,-2.485513687,0.381152213983039,418.806154946842,1.19432159925,420.597317553412,1.778925589,419.416358160428,418.476196575,1.6203388115,418.8011663,420.718896843487,1.707117491,419.78074735,420.738639659207,1.73630076475,419.90580975,2.83627599270145,-15.5742502925,0.09762227325,2.085,1.57,0.575,-15.622975,-15.2905,-16.1071,-15.64085,-15.54865,94.09494,73.8825,0.2758,-12.14,-11.4525,-12.6975,0.6,-2.22,2.3,0.05,214.7,245.8,220.6,251.875,-0.29,0.025,0.18,-0.08,0.1525,-0.0025,0.07,-3.77775,-2.7625,-2.05225,-1.42025,-0.64675,1.59375,3.61975,4.88275,5.483,-3.8005,-3.2515,-2.184,-1.478,-0.8685,0.896,3.32675,4.80875,5.3,-3.3265,-2.99125,-1.93975,-1.3955,-0.7495,1.12025,3.24375,4.7505,5.843,-3.87975,-3.1565,-2.15375,-1.24475,1.43275,3.2445,4.69675,5.50025,-2.23975,-1.9495,-1.25525,-0.5465,-0.17275,1.398,3.82825,5.05475,5.5675,-2.0675,-4.38275,-4.7065,-47.58,-0.07
1,8.25,0.12936121,-0.070394833,0.0644271455,-1.630897282,-0.4357390935,0.132528592,-21.08040603,-2.747146861,0.39582010025,419.069456516798,1.3119069285,420.3342818,1.832821322,419.649898786667,418.6479769,1.515210994,419.23320865,420.961557795098,1.72594958622072,420.35749027302,420.955641890291,1.722254976,420.3623027525,2.825525004,-15.559812675,0.1067447335,1.8625,1.44,0.595,-15.747425,-15.3265,-15.936875,-16.01,-15.909075,94.08305,73.605,0.281625,-12.1675,-11.7675,-13.1125,1.975,0.375,3.6,0.88,212.225,244.325,218.975,250.55,3.69,3.47,3.46,3.35,1.5375,0.025,0.1,-3.76075,-2.7695,-2.0675,-1.42875,-0.64325,1.5915,3.618,4.88175,5.482,-3.76875,-3.22925,-2.18125,-1.4775,-0.86975,0.89575,3.32575,4.807,5.29875,-3.3465,-3.01375,-1.94775,-1.3965,-0.7595,1.11925,3.243,4.7495,5.8395,-3.9225,-3.13975,-2.1435,-1.24275,1.4315,3.2545,4.6955,5.49925,-2.234,-1.959,-1.2525,-0.546,-0.1755,1.397,3.8275,5.0545,5.56675,-2.01,-4.2275,-4.684,-49.225,-0.05
1,8.75,0.140402853,-0.1261166135,0.109950895918842,-1.43419833962368,-0.1789966645,0.141975193898009,-24.3453521725,-1.20295184350266,0.428307633376013,419.11724235,1.439165809,419.70331695,1.59709109268362,419.3157722,418.3332652,1.464674358,418.770655375,420.197023075,1.5602218555,419.491042,420.31309405,1.617485357,420.363104341941,2.83156696605931,-15.6224481162677,0.0930557576533235,2.07,1.47,0.64,-16.019325,-15.29875,-16.161,-15.9133,-15.8374,94.10194,74.075,0.2704,-11.9175,-11.14,-12.395,10.825,12.34,13.45,5.85,209.425,245.025,221.425,253.125,29.34,28.11,25.34,26.26,10.72,0.15,0.17,-3.7975,-2.837,-2.07725,-1.431,-0.63975,1.5895,3.6165,4.8815,5.482,-3.7385,-3.2125,-2.19625,-1.47725,-0.877,0.895,3.32475,4.806,5.29775,-3.3485,-3.027,-1.96425,-1.39525,-0.7685,1.11925,3.24275,4.7485,5.8385,-3.928,-3.173,-2.13275,-1.2405,1.43025,3.252,4.6945,5.49875,-2.24525,-1.95325,-1.251,-0.583,-0.1775,1.395,3.8265,5.0535,5.56575,-2.0565,-4.1335,-4.75,-43.465,-0.04
1,9.25,0.156727802,-0.0345597755,0.117936725,-0.9232746725,0.07120153625,0.133789052913965,-18.9710454329528,0.00322675781892155,0.425890189796933,419.407317996878,1.451045594,419.5629947,1.73887140443588,419.02501285,418.1572066,1.54381815575,418.3125514,419.754128,1.696426249,419.28292045,419.7694179,1.76823319788723,419.256228225,2.95169185675,-15.6431554825,0.09196712975,2.3275,1.73,0.7625,-15.9746,-14.95075,-15.906975,-15.7595,-15.49165,94.13095,72.945,0.289675,-11.685,-11.2525,-11.9375,24.925,32.2575,33.175,17.235,209.9,247.6,219.65,255.45,78.31,75.23,68.2375,69.18,29.595,0.22,0.2675,-3.82775,-2.89,-2.086,-1.434,-0.64725,1.587,3.61475,4.88025,5.481,-3.73975,-3.2005,-2.2135,-1.4775,-0.8845,0.89475,3.32375,4.80575,5.2945,-3.34125,-3.03475,-1.9785,-1.3965,-0.77075,1.1185,3.24175,4.7475,5.83725,-3.90775,-3.19775,-2.123,-1.242,1.429,3.25,4.6935,5.49775,-2.27025,-1.964,-1.277,-0.583,-0.1755,1.42925,3.82625,5.05275,5.56575,-1.9545,-4.451,-4.7,-25.925,-0.03
1,9.75,0.190992623251196,-0.050105938,0.159061137,-0.20898788,0.015825433,0.15988862675,-13.4262067645278,0.4975112315,0.41015089525,419.5449823,1.583462513,419.40252195,1.7367364025,419.2682504,418.2723991,1.5128712495,418.986110025,419.62655675,1.8182277095,419.278724536424,419.6643247,1.849119615,419.245297604915,3.080910512,-15.5586656525,0.109706483504961,2.21,1.82,0.89,-15.6577,-15.01275,-15.628975,-15.2375,-15.0382,94.14111,71.945,0.3229,-10.545,-9.66,-11.0275,38.025,59.92,58.825,31.015,205.3,254.6,214.875,259.425,140.0175,136.885,124.275,120.315,56.54,0.2875,0.4275,-3.8685,-2.91925,-2.0955,-1.43675,-0.65425,1.58475,3.6125,4.88,5.48075,-3.7605,-3.186,-2.2285,-1.4805,-0.89275,0.8935,3.32275,4.8045,5.29625,-3.3375,-3.0505,-1.9875,-1.397,-0.77225,1.1185,3.2415,4.74675,5.83625,-3.9235,-3.19375,-2.11275,-1.2505,1.42775,3.24825,4.69225,5.49675,-2.26025,-1.975,-1.2815,-0.59625,-0.17175,1.4275,3.82525,5.05175,5.56475,-2.119,-4.5435,-4.648,-11.715,-0.02
