DOY2,HR2,TA_1_3_1,RH,TA_1_6_1,TA_1_5_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_3_2,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_4,G_1_1_5,G_1_1_6,T_BOLE_1_1_1,T_BOLE_1_1_2,T_BOLE_1_1_3,CO2_1_1_1,H2O,CO2_1_2_1,USTAR,LE,H,FC,SC,G_1,SLE,SH,NEE,TA_1_3_2,TA_1_4_1,TA_1_3_3,TA_1_2_1,TA_1_1_1,WS_1_1_1,NETRAD_1_1_1,NETRAD_1_1_2,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_1,SW_IN_1_1_3,SW_OUT_1_1_2,PPFD_IN_1_1_1,PPFD_IN_1_1_2,PPFD_DIF,PPFD_OUT,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,PA,T_SONIC,WS_1_1_2,LW_IN,LW_OUT,CO2,SG,WS,U_SIGMA,V_SIGMA,W_SIGMA,VPD,T_SONIC_SIGMA,NETRAD,PPFD_IN,SW_IN,SW_OUT,G_1_2_1,G_1_2_2,TA
1,5.25,8.188475,100,7.1435,7.54325,6.6985525,6.62686,6.885375,6.618975,6.1151,4.1203,0.945405000000001,5.4263125,2.74332249999999,5.175025,7.539875,7.4548,7.46785,403.1,10.55425,447.5375,0.654715199999999,26.07296,7.03612600000001,5.27571399999999,1.102928,6.44875,3.46335,7.43352499999999,3.84644,8.05945,8.3284,7.75475,9.14225,7.812125,3.333875,0.8775375,6.91124999999998,0.572945,2.521875,0.813824999999999,0.9893775,2.88275,0,0.725285,22.81825,0.72058775,6.586475,6.409775,6.5355,6.5202725,7.15382,101.9,10.79514,3.47975,350.00905,350.8275,426.80775,4.84067999999999,3.5753925,1.431723,1.43544175,0.806264675,2.289454,1.049794,4.10635999999999,7.82547875,3.8360175,3.022646,0.812155824999996,0.935650674999998,6.11358849999999
1,5.75,8.1887,100,6.88475,7.45025,6.669,6.592875,6.891075,6.604025,6.94479999999999,4.28999999999999,0.8788,6.28187249999999,2.5118,5.155125,7.5459,7.449825,7.492425,403.2875,10.73434,451.505,0.6835614,35.6943125,10.889475,4.27585,1.355655,5.56525,3.1924,8.60150924999999,3.7963925,8.2588,8.3641,7.73625,9.08445,7.962675,3.35245,0.927925,6.43959999999998,0.572565,2.507125,0.685037499999997,0.98973,2.8086,0,0.7354,22.81825,0.692023749999997,6.58235,6.420525,6.511175,6.5150725,7.1534925,101.9,10.72125,3.6733,348.65745,350.6325,422.7265,3.69291,3.62807875,1.682566,1.53871,0.8736174,2.3394692152,0.9809608,4.8251,7.58996075,3.7205675,3.4411725,0.703804249999995,2.27946425,6.2859485
1,6.25,8.17245,100,6.69225,7.609,6.659775,6.5902675,6.81065,6.57525,6.37661,4.64975,1.071,5.80863,2.980225,5.44524,7.623,7.51625,7.5272,404.2,10.71,442.05,0.7143766,30.2369999999999,8.21928,3.83605,1.1533455,6.10292499999997,3.168939,6.849809,3.210025,8.3276,8.4736,7.6755,8.95535,8.033,3.23209999999999,1.43615,6.06109999999998,0.5722175,2.597225,0.457662499999999,0.871455,2.8136,0,0.741775,22.81825,0.535981749999997,6.590475,6.4221,6.50656,6.51256,7.155615,101.893,10.842935,3.58225,347.955675,350.482,422.0198,3.25854974999999,3.9034335,1.651788,1.543218,0.8914394,2.016487849975,1.041246,4.59727249999999,7.8619285,3.853885,3.05114975,2.25836875,2.661762,6.3868455
1,6.75,8.01695,100,6.785,7.5684,6.75177,6.61358,6.8027,6.51725,5.932005,4.578425,1.025825,5.58718,2.90795,5.47305,7.63939999999999,7.57835,7.574775,404.5975,10.75092,447.7575,0.6907933,23.13067,9.10228000000001,3.82435,0.937657375,6.438975,3.05745,6.57625800000001,3.3856935,8.1535,8.38375,7.507,8.7673,8.09675,3.192,1.51066,5.87055000000001,0.5722125,2.612,0.726569999999999,0.87941,2.77475,0,0.73505,22.81825,0.497492999999998,6.595975,6.426325,6.5226575,6.5112475,7.159895,101.879,10.516,3.47105,348.998,350.06215,422.4895,2.218082,3.98764549999999,1.5971685,1.66247175,0.9987836,2.027601801675,0.983242875000001,4.700225,7.7512455,3.79963,2.910425,3.11432,2.38389425,6.23256175
1,7.25,8.001125,100,6.82325,7.54925,6.76975,6.6204325,6.80885,6.48381,6.02434999999998,4.5743,0.978544999999995,5.020185,2.80665,5.296325,7.55634999999999,7.700525,7.686375,405.8,10.945775,449.135,0.690016875,26.0913425,10.13787,4.88246449999999,1.256115,6.823125,3.34322299999999,7.30902149999996,4.05432,8.2164,8.448575,7.8075,9.0244,7.82975,2.99855,0.590977499999999,6.588575,0.52443,2.61255,0.781084999999998,1.0307,2.77545,0,0.7480475,22.81825,0.359081,6.594375,6.4281,6.5259625,6.524355,7.1586325,101.873,10.7725175,3.360775,348.865075,350.219275,421.2742,2.117112,3.67701025,1.49284175,1.51289,0.92572415,1.907054609625,0.954046875,4.69747250000001,7.73534250000001,3.791835,2.995115,2.91363825,2.4527965,5.48229624999999
1,7.75,8.23631499999999,100,6.8845,7.74075,6.778935,6.618035,6.8131,6.45768,5.9635,4.3701,0.868255000000001,5.289,3.0055625,4.6425,7.58759999999999,7.696125,7.731475,404.9075,10.861505,449.5375,0.6146612,21.616,11.6592425,4.4096735,0.944575000000002,6.03294999999999,3.30060099999999,7.6963,4.0213745,8.28265,8.656425,8.1645,9.04345,8.59925,3.022625,0.191554999999999,5.747375,0.5846675,3.83277499999999,0.8740125,1.6853,3.01425,3.07255,3.859375,78.519,0.6703,6.597125,6.428875,6.5221225,6.53134,7.15738,101.886,10.83095,3.3403,348.9675,350.9275,421.287975,2.26898125,3.354455,1.463048,1.354358,0.798896999999999,1.8303377641,0.9424386,5.26865,8.38466124999999,4.1101275,3.3486385,2.57916675,2.33178225,6.17300175
1,8.25,8.22409999999999,100,6.89925,7.58075,6.80486,6.619955,6.814325,6.461115,6.0665,4.64299000000001,0.902140000000002,5.3143125,2.476825,4.7245,7.59175,7.5873,7.63515,404.315,10.87,451.57,0.645470625,25.389135,8.20097200000001,4.79213,0.68540675,4.82527499999999,4.3659115,10.09573,3.72485,8.208,8.447525,8.10025,8.97705,8.4985,3.42880000000001,2.538375,9.37785,10.24825,16.862,11.63,23.60325,10.06325,30.12,33.3445,30.41225,6.02167499999999,6.582185,6.424775,6.5268175,6.5332775,7.1633275,101.9039,11.1052425,3.77639999999999,348.98775,350.41435,419.83085,2.40525125,2.977932,1.36522,1.40144,0.782006,1.6183575,0.87416825,7.42756,49.2663799999999,25.544025,10.425425,2.26071575,2.1940255,5.67178299999999
1,8.75,8.17042999999999,100,6.93725,7.48825,6.779,6.632935,6.7858,6.47241,5.92387499999999,4.63766,0.8747025,4.66162,2.658,4.428275,7.62695,7.61304999999999,7.661625,403.52,10.65584,451.6025,0.67709205,36.2126400000001,8.2074175,4.2298,0.570870399999999,4.05822499999997,5.42311425,16.14486,3.64217199999998,8.17255,8.40805,8.5215,8.7348,8.4555,3.5257,12.79775,30.801,48.7195,60.1052499999998,30.97225,75.391,24.47825,104.9275,126.4325,81.65075,23.32875,6.578335,6.428525,6.52817,6.53575,7.168455,101.9081,10.8979725,3.7524,349.875625,350.41,418.92155,2.8899375,3.267487,1.50496,1.390368,0.814316,2.1126054972,0.800816,28.450775,163.36835,83.355575,24.8659925,2.2191785,2.0301885,5.60729549999999
1,9.25,8.364325,100,7.05325,7.4515,6.8421,6.665415,6.75485,6.4981575,5.803175,4.16855,0.99599,4.64717,2.25,4.84155,7.79015,7.600575,7.659175,404.8525,10.684,451.215,0.76832,38.9745,11.4599825,3.485648,0.6994634,5.33169999999997,5.855778,19.72325,3.05397525,8.23235,8.542575,9.1085,8.6595,8.59975,3.5919,38.55025,63.64625,127.165,135.67,43.73375,148.7225,38.3165,232.0925,259.27,133.5875,39.524405,6.5724375,6.4252,6.53137,6.54575,7.16954,101.9454,10.645745,3.789275,349.055,351.009525,419.979,3.6131645,3.0813125,1.65250525,1.545904,0.80683205,2.06872446739999,0.846147525,65.8042575,293.0389,146.16375,37.133685,2.11057025,1.91843625,5.58568474999999
1,9.75,8.590825,100,7.20325,7.4765,6.904015,6.7060275,6.730075,6.5320125,5.67736999999998,3.9996,1.14113,5.23128,2.2504,5.10789999999999,7.82195,7.62137499999999,7.658075,403.99,10.6582825,438.08,0.761228625,54.3313575,25.70325,2.8058015,0.6841672,7.72722499999999,6.13887025,20.74911,2.72065325,8.30865,8.656725,9.57075,8.67775,8.294125,3.6995,79.2305,98.316,213.2075,185.21,44.51625,207.6175,44.043,351.23,379.0225,167.33,54.93225,6.5693075,6.424,6.55642,6.552525,7.165525,101.960325,11.045,3.928825,350.7625,352.9979,419.073,3.878955,3.065412,1.427426,1.45458,0.8416732,2.2040924847,0.8694186,124.603,436.995425,220.94575,43.0788825,2.288242,1.901822,6.32952974999999
1,10.25,8.5923,100,7.3155,7.73325,7.00669,6.7369025,6.7213,6.5591075,5.9905,3.69988,1.36505,6.3577125,2.53189999999999,5.339,8.08165,7.7372,7.73042499999999,403.815,11.0097525,436.3375,0.70233,62.468,45.2419999999999,3.71843899999999,0.84513785,8.07359999999999,6.443272,19.267915,2.8379425,8.6686,9.24659999999999,9.7495,8.68935,8.552525,3.4107,114.0275,145.4575,270.745,262.2275,58.077,269.645,56.77475,474.0025,498.9175,238.62,75.27176,6.5482125,6.4234,6.546905,6.567005,7.179,101.95515,11.5434725,3.88565,350.74,354.6499,417.521125,4.08611375,3.351145,1.49796,1.561188,0.8000862,2.417013391125,0.7688478,175.289,554.279625,287.01435,47.45284,2.37134825,2.0395615,6.2617835
1,10.75,8.771475,100,7.626,8.14375,7.06521,6.7963025,6.7451,6.628125,7.01094999999999,3.6723,1.65985,7.608625,2.34817249999999,5.4235,8.2911,7.887575,7.8708,401.545,10.708435,437.13,0.70495,76.76692,82.8471649999999,1.79367475,0.762827199999999,9.28494999999999,6.10139999999999,17.5411975,1.3873425,8.5237,8.8746,8.98175,9.1103,8.65285,3.737375,149.6125,185.6375,322.63,306.385,72.226,313.15,65.26575,541.395,612.0575,289.87,92.7134999999999,6.5447525,6.4237,6.508175,6.5709,7.2174225,101.9805,11.451855,4.086,350.72305,355.1707,416.255625,5.7271425,3.52421725,1.50218875,1.53381,0.855240125,2.66856530475,0.643263875,221.1414,659.242799999999,345.032,45.4183,2.447473,1.99680975,6.849433
1,11.25,8.70735,100,8.025,8.39875,7.1594,6.810805,6.7814,6.6354325,7.40137499999999,4.18162000000001,1.834,8.652875,2.53189499999999,5.78025,8.8423,8.23049999999999,8.0698,400.38,10.995505,438.8025,0.6797176,93.0000000000001,101.3193,1.478,1.017662625,11.20925,4.63162525,20.1032725,1.3108,8.6306,8.9635,9.0225,9.1544,8.86545,3.599075,196.24,213.6575,375.69,344.0525,76.05975,352.0775,56.2840000000001,641.8575,720.54,316.9425,91.9083525,6.5510825,6.4177475,6.48701,6.569875,7.23341,102,11.72834,3.89825,352.75,356.1004,414.46235,5.81049875,3.27855775,1.520436,1.412233,0.8063636,3.07106406155,0.619537399999999,255.2435,722.60225,369.410125,46.1338975,2.4221025,1.970704,6.671514
1,11.75,9.2634575,100,8.0655,8.585,7.14507,6.8493625,6.792475,6.64996,7.43475,4.278575,2.02575,8.61274999999999,3.03505,6.89889,9.32895,8.420375,8.345875,399.78,11.10595,436.755,0.7177424,90.2509,113.203575,1.702196,0.925209999999997,14.80425,4.35573899999999,17.94532,1.5422,8.79405,9.829375,9.74475,9.25805,9.292725,3.686025,250.1025,242.72,423.625,376.2325,83.63375,381.895,71.63025,682.334999999999,775.4075,336.1225,93.1084,6.54919,6.42358,6.4733725,6.5702,7.208395,102,12.0546675,3.83475,352.2275,357.8905,414.26785,7.935372,3.394502,1.64835125,1.5004425,0.941454375,3.1846584882,0.78802725,278.87875,772.733125,397.011875,49.444975,2.46361675,1.9540415,6.60216175
1,12.25,9.58315,100,8.10425,9.02875,7.44336499999999,7.0675375,6.821425,6.68825,8.0805,4.4633,2.20365,10.5327,3.394,7.9192,10.151,9.238375,9.2223,399.19,11.2339375,436.3125,0.733190325,83.5685225,122.8914,1.12225,0.831268399999996,16.3845,4.16132199999999,15.3836275,1.38922075,9.0732,10.0132,10.22275,9.68685,9.041375,3.47215,233.9175,255.72,412.1925,391.2325,81.83575,395.6225,59.0687500000001,740.1475,809.15,337.6825,80.89625,6.556725,6.431115,6.43495,6.5671025,7.230865,101.9974,12.035,3.792925,352.6925,359.6218,414.73905,6.305537,3.18567799999999,1.454486,1.589232,0.944197725,3.3990959755,0.671020275,314.115,832.6436,427.23055,50.458905,2.7726425,2.09164925,7.485679
1,12.75,9.8624475,100,8.1855,9.2315,7.5668775,7.2207675,6.91775,6.91485999999999,8.5045,5.1427,2.2829,12.118,3.734,8.15685,10.21375,9.63725,9.47159999999999,399.465,11.15853,436.8025,0.684764075,100.7249,133.3292,1.355265,1.33732,15.2577499999999,3.67369999999999,13.2202575,1.27028475,9.44395,10.34125,10.54,9.54775,9.156375,3.39455,237.6225,258.3125,412.33,392.8825,78.91675,392.735,58.01175,738.38,790.9325,345.815,89.3244999999997,6.5701,6.43847,6.42965,6.5531225,7.211945,101.991225,12.81675,3.80954999999999,353.5865,359.4566,414.974475,5.421352,2.83794225,1.503175,1.527795,0.888464,3.59149787195,0.9124235,290.33475,800.15405,431.5924,53.9922925,3.2083135,2.02260475,8.17441075
1,13.25,9.805825,100,8.432,8.776,7.555405,7.2663875,6.96115,6.94949,9.1377,5.2877,2.56045,12.173,4.4216,8.1836,9.733925,9.62847499999999,9.594375,400.9,11.2626475,437.105,0.700040324999999,79.42796,128.560075,1.362802,1.04187,14.7995,3.570675,12.13333,1.2647175,9.0951,10.16,9.9915,9.6395,9.23504999999999,3.318175,213.3375,243.925,391.135,383.49,80.79275,387.4175,64.451,702.5225,769.165,350.9275,90.56,6.590325,6.4474375,6.381875,6.5146175,7.13719,101.91865,12.9179175,3.814475,353.4678,357.9275,415.375325,5.707091,3.15433075,1.40464875,1.45330875,0.795881,3.747134430825,0.817263375,275.57775,762.4305,398.3519,51.0470075,3.669179,2.06507125,8.274294
1,13.75,9.8012,100,8.27575,8.5975,7.5584875,7.2643,7.026675,6.93007,9.72622249999997,5.744525,2.52865,13.13625,4.45887,8.4874,9.414125,9.29702499999999,9.277375,400.56,11.1318425,437.2075,0.75674,84.45355,114.43,1.28237275,0.676066449999999,10.73275,4.028875,12.3908125,1.199155,9.12005,9.963575,10.06,9.8939,8.998625,3.6286,189.71,212.87,363.825,357.78,73.386,362.425,59.99175,640.9825,692.245,304.985,73.37175,6.625525,6.459645,6.392275,6.5175375,7.119665,101.9,12.593,3.8678,352.5705,358.524575,415.145,5.30639125,3.14903049999999,1.3540825,1.500945,0.847155,3.721812662175,0.788414375,279.991275,770.956225,384.59975,47.112885,3.9934755,2.1762075,8.0293285
1,14.25,9.5483,100,8.293,8.65825,7.47085,7.2248525,7.06445,6.9558575,9.84724749999999,5.77164999999999,2.64605,15.11875,4.509395,8.38479999999999,9.244025,9.313725,9.332975,400.025,11.3069925,437.2125,0.7329115,73.187035,105.275,1.525093,0.75748095,9.18184999999999,3.146,11.88552,1.527194,9.0029,9.933475,10.09725,9.8129,8.631975,3.6182,149.205,196.835,319.615,326.63,60.73675,326.77,51.13625,597.7625,628.01,272.665,59.0287499999999,6.649425,6.47731,6.3623,6.5059425,7.115805,101.9,12.78,4.14455,353.2623,357.7,414.341975,4.459045,3.6298805,1.504696,1.555347,0.902481299999999,3.85585725,0.710614899999999,228.123,691.1894,348.66225,40.2328474999999,4.203247,2.392062,7.3325
1,14.75,9.6062,100,8.30875,8.497,7.4667175,7.1703,7.08035,6.9845225,10.02135,5.978,2.751,14.6765,4.4785,7.8026,9.226125,9.3241,9.3288,401.43,11.469,435.755,0.8141915,66.4183525,66.182815,1.67212975,0.8704652,8.384025,3.783075,12.080815,1.417766,9.0809,9.754975,9.8305,9.71165,8.436225,4.038675,133.3725,151.1525,260.75,272.305,55.324,276.5325,37.54825,469.227499999999,503.675,241.78,42.8987499999999,6.6731025,6.4936,6.3781,6.5021,7.1149725,101.9065,12.65877,4.376425,353.3533,357.55105,415.08935,5.06632625,4.0298905,1.673214,1.776109,1.0014042,3.64615640475,0.608407099999999,179.5405,568.74055,297.8477,36.74399,4.2457595,2.81513475,6.90746749999999
1,15.25,9.65155,100,8.27,8.278,7.3962325,7.159725,7.073425,7.0198575,9.9351,6.088775,2.6179,12.3975,4.56,7.455575,9.217825,9.332675,9.3354,401.325,11.47,435.85,0.790007625,56.2159525,43.6939899999999,1.7772185,1.01833425,7.6826,3.315574,6.292948,1.5596,9.13195,9.58215,9.5165,9.71845,8.175475,4.046975,109.17025,100.4275,191.7425,219.1675,41.06175,211.4025,31.4555,341.015,392.3,196.61,33.154,6.70432,6.52825,6.37929,6.4952575,7.108405,101.93,12.69625,4.1465,352.805,356.2544,414.5603,4.7146525,4.09219325,1.71623,1.7521725,0.962557549999999,3.3246971728,0.832711999999998,114.527,442.28925,221.3255,24.65685,4.3059145,2.9102625,6.5837655
1,15.75,8.9754,100,8.068,8.09525,7.44995,7.18985,7.100625,7.035425,9.05625,6.08,2.447,8.75755,4.589375,6.8922,8.968975,9.31135,9.323,401.54,11.40834,435.8475,0.79010155,44.7014999999999,21.150635,2.055825,1.2077775,6.20467499999999,4.5495,7.41424,2.2485675,8.6044,9.2292,9.0125,9.663,8.188825,4.13072499999999,41.982,36.8405,124.09,140.335,35.08525,141.1925,21.291,213.0225,261.2925,132.3375,20.27325,6.7153975,6.54975,6.3931925,6.49265,7.0993,101.912975,12.54,4.412125,352.65335,354.90425,415.75335,4.335868,4.44893725,1.681503,1.578377,1.039203,2.991769657525,0.80497485,51.2228,254.78195,147.5329,13.767295,4.37511675,2.9624905,6.31144375
1,16.25,8.98923,100,7.584,7.65125,7.3098,7.1761825,7.1918,7.039,8.55335,5.90025,2.346,7.48437499999999,4.46425,6.05714,8.5223,8.9403,8.9581,402.645,11.507025,440.23,0.7396,45.9141749999999,10.635,2.39023125,1.27030125,4.91002499999998,3.291184,5.68507549999999,2.5738885,8.4756,9.2095,8.74575,9.70725,8.1329,3.740125,18.8805,16.34375,49.56875,52.815,11.1465,49.44825,8.15725,91.6339999999999,107.8,78.8555,10.0176,6.7116,6.5650025,6.3665725,6.48629,7.101955,101.9,12.3415,3.95785,353.138075,354.4825,415.6241,3.91320474999999,4.15360799999999,1.662395,1.8725155,0.964687325000001,2.560325462125,0.802082175000001,16.8034725,95.7200949999999,48.0714299999999,6.35813999999999,4.05919475,2.95540325,5.9100995
