DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,G_1_1_1,G_3_1_1,G_5_1_1
1,5.25,416.79,3.2145,412.85225,3.743,1975.1155,417.098,3.2495,413.079,3.61,1976.788,415.5965,3.127,412.54,3.41375,1985.286,417.219,2.84975,413.66,3.43175,1973.174,1.2185,-5.28375,0.275,411.681,3.209,0.0475,-0.075,0.03025,-1.39625,-0.869,0.085,-17.36775,-2.94875,0.357,1.2,1.015,0.22,-5.586,-5.769,-6.17075,-7.08675,-8.599,83.0615,66.1075,0.628,-7.4175,-6.5,-6.51,0.1,-3.69,0.8,-1.5325,-0.04,217.525,279.1,-66.28,244.5,278.4,-0.06,0,-0.02,-0.06,-0.16,-0.31,-0.04,-0.11,-2.91,-2.33725,-0.70825,0.4375,1.3575,4.51,7.8345,8.295,8.68825,-2.62,-2.28,-0.58625,-0.11725,1.26425,5.106,8.58225,9.2665,9.83025,-3.24075,-0.59775,-0.60625,0.11975,1.1075,5.173,7.6675,8.58425,9.339,-2.8375,-1.8415,-1.3145,0.3105,0.723,4.54375,8.365,9.24375,9.3945,-2.37675,-1.5505,-0.25,0.27325,0.805,-7.0255,-8.529,-5.955
1,5.75,416.6965,3.4085,412.59,3.612,1977.67625,417.087,3.4055,412.627,3.44225,1976.4805,416.15325,3.16,412.47,3.408,1982.10575,417.671,2.9425,413.9575,3.4535,1973.11825,1.1245,-4.9515,0.2445,412.178,3.04875,0.0425,-0.08575,-0.06975,-0.853,-0.65875,0.0805,-17.83,-1.792,0.3815,1.2475,1.025,0.22,-5.525,-6.02525,-6.265,-7.313,-8.709,83.0555,66.2,0.64775,-7.76,-6.83,-6.435,0.1,-3.475,0.8,-1.46,-0.04,216.8,278.3,-66.37,243.3,278.95,-0.06,0,-0.01,-0.07,-0.16,-0.31,-0.04,-0.1125,-2.89925,-2.382,-0.731,0.436,1.356,4.509,7.8345,8.292,8.6875,-2.664,-2.412,-0.651,-0.124,1.266,5.104,8.582,9.268,9.8285,-3.34925,-0.648,-0.6345,0.1055,1.10975,5.175,7.668,8.58325,9.3375,-2.889,-1.938,-1.448,0.31375,0.72125,4.542,8.363,9.248,9.394,-2.438,-1.556,-0.25825,0.253,0.806,-7.05325,-8.3435,-7.30325
1,6.25,416.53475,3.256,412.885,3.467,1977.17575,416.54775,3.1085,412.7655,3.4105,1975.7185,415.894,3.044,412.681,3.346,1982.603,417.30225,2.751,413.565,3.28325,1973.7875,1.295,-5.4295,0.28,411.543,3.16725,-0.15625,-0.08325,-0.19575,-1.196,-1.018,0.086,-18.23,-3.59075,0.39,1.1975,0.99,0.21,-5.622,-6.39625,-6.32,-7.185,-8.743,83.0885,66.4875,0.616,-7.54,-6.9775,-6.695,0.1,-3.595,0.8,-1.47,-0.115,218.5,277.6,-66.1625,244.075,277.075,-0.055,0,-0.01,-0.06,-0.15,-0.31,-0.04,-0.12,-3.008,-2.474,-0.84,0.437,1.355,4.508,7.83425,8.292,8.68575,-2.694,-2.5075,-0.669,-0.131,1.261,5.103,8.58175,9.267,9.827,-3.4315,-0.663,-0.6825,0.0925,1.1115,5.1735,7.668,8.58225,9.336,-2.961,-1.972,-1.5095,0.31175,0.7205,4.541,8.362,9.248,9.3935,-2.443,-1.52,-0.25825,0.252,0.807,-7.6655,-8.899,-7.2165
1,6.75,416.929,3.233,412.32825,3.51025,1975.4465,416.399,3.13575,412.596,3.657,1975.22225,415.5095,3.034,412.134,3.431,1982.571,417.262,2.8985,413.302,3.29675,1973.836,1.4065,-5.259,0.286,411.076,3.202,-0.0195,-0.074,0.05375,-1.3095,-0.79375,0.08525,-20.93625,-1.956,0.38725,1.2375,1.03,0.22,-5.831,-6.56075,-6.739,-7.29725,-8.86275,83.096,67.71,0.5045,-7.84,-6.91,-6.81,0.1,-3.45,0.8,-1.51,-0.06,219.1,276.5,-66.005,245.525,277.4,-0.06,-0.01,-0.01,-0.06,-0.16,-0.31,-0.04,-0.12,-3.0565,-2.497,-0.893,0.438,1.353,4.506,7.8335,8.291,8.68475,-2.795,-2.5605,-0.723,-0.113,1.261,5.10025,8.58075,9.266,9.826,-3.44825,-0.672,-0.703,0.0445,1.109,5.172,7.667,8.582,9.33625,-3.099,-2.041,-1.576,0.3105,0.7205,4.53925,8.3605,9.248,9.3925,-2.588,-1.471,-0.28,0.241,0.80825,-7.50425,-8.5865,-7.774
1,7.25,416.115,3.181,412.926,3.5205,1976.879,416.4065,3.11875,413.144,3.443,1975.016,415.794,3.0125,412.611,3.4905,1981.4985,416.868,3.068,413.2,3.387,1974.46,1.32775,-5.22925,0.2715,411.23675,3.09925,-0.17775,-0.046,-0.1355,-0.93575,-1.0855,0.07725,-22.732,-3.26675,0.368,1.16,0.98,0.21,-5.8445,-6.512,-6.57475,-7.465,-9.0265,83.1,67.46,0.5475,-7.525,-7.06,-6.7825,0.1,-3.53,0.8,-1.45,-0.165,218.9,277.4,-65.24,248.3,277.125,-0.005,0.0675,0.08,0.04,-0.125,-0.24,-0.01,0.11,-3.1415,-2.473,-0.949,0.44,1.352,4.50475,7.83325,8.29,8.683,-2.884,-2.6065,-0.707,-0.12,1.254,5.09875,8.58075,9.265,9.825,-3.5205,-0.6565,-0.782,0.009,1.1095,5.17225,7.666,8.58325,9.33275,-3.233,-2.189,-1.6375,0.309,0.72025,4.53875,8.3585,9.246,9.392,-2.672,-1.518,-0.281,0.243,0.80925,-7.396,-8.4885,-7.591
1,7.75,416.843,3.2185,412.5635,3.496,1978.1235,416.79975,3.18425,412.85925,3.28575,1978.956,416.62775,2.924,412.524,3.3025,1982.167,417.463,3.0815,414.272,3.3,1974.4345,1.263,-5.47375,0.2745,411.289,3.0405,-0.115,-0.0605,-0.24675,-1.056,-0.55725,0.092,-21.2,-2.6865,0.38175,1.15,0.9425,0.205,-5.90125,-6.677,-6.649,-7.26,-8.9315,83.10025,69,0.529,-7.65,-7.1325,-6.59,2,0.07,3,1.1225,0.98,218.125,276.45,-61.34,245.8,277.5,5.5175,5.33,5.08,5.07,1.9425,1.04,1.86,1.425,-3.182,-2.494,-0.98125,0.443,1.35375,4.5035,7.83325,8.29125,8.682,-2.871,-2.737,-0.713,-0.1265,1.2545,5.096,8.58075,9.262,9.825,-3.55525,-0.659,-0.80775,-0.008,1.11,5.17225,7.66425,8.582,9.331,-3.34125,-2.258,-1.67225,0.308,0.71925,4.5395,8.35725,9.2405,9.391,-2.7775,-1.598,-0.27775,0.246,0.8065,-7.484,-9.0555,-7.81625
1,8.25,416.381,3.20075,412.759,3.455,1975.7415,416.6275,3.2595,412.546,3.43675,1975.9495,415.863,2.997,412.45125,3.432,1987.04075,416.728,3.06,413.3845,3.50625,1974.50525,1.33525,-5.13475,0.225,411.26325,3.235,-0.2755,-0.0955,-0.31875,-1.1365,-0.27075,0.09025,-22.16075,-0.511,0.387,1.16,0.95,0.22,-5.695,-6.497,-6.3245,-6.8,-7.602,83.11825,68.14,0.539,-6.325,-6.7075,-5.92,15.65,18.775,20.4,19.1375,8.025,217,280.475,-33.3975,249.4,279.5,44.28,40.69,39.475,39.2325,16.515,9.2875,13.98,10.7775,-3.2,-2.62175,-1.03475,0.44475,1.35275,4.50275,7.83225,8.29025,8.68125,-2.92325,-2.83675,-0.7165,-0.137,1.2535,5.09775,8.57975,9.261,9.82325,-3.5155,-0.714,-0.8275,-0.0045,1.1105,5.171,7.66325,8.5795,9.3295,-3.407,-2.3275,-1.69375,0.30675,0.71875,4.54125,8.3555,9.2395,9.391,-2.91,-1.71925,-0.28125,0.25,0.80175,-7.514,-9.83975,-7.403
1,8.75,416.393,3.11275,412.6875,3.65075,1975.68325,416.5495,3.1765,413.126,3.7195,1976.259,415.575,3.215,411.832,3.87475,1987.0635,416.712,3.1925,412.4245,3.674,1976.016,1.034,-5.347,0.237,411.109,3.282,-0.1255,-0.08125,-0.284,0.48875,0.0425,0.095,-12.7455,0.1315,0.361,0.93,0.78,0.21,-5.7,-6.1585,-5.709,-5.658,-5.573,83.142,67.23,0.56425,-4.02,-4.78,-4.0325,32.6,55.27,54.575,54,20.67,218.4,288.9,2.58,257.15,287.35,119.78,108.73,106.39,107.99,42.235,23.6025,37.27,29.74,-3.12575,-2.684,-1.106,0.444,1.352,4.5065,7.83225,8.294,8.691,-2.917,-2.8775,-0.7185,-0.16725,1.246,5.1095,8.584,9.263,9.8455,-3.406,-0.7185,-0.86,-0.0155,1.104,5.172,7.662,8.613,9.3555,-3.346,-2.401,-1.7435,0.303,0.7035,4.595,8.406,9.2415,9.41725,-2.77,-1.76,-0.28375,0.246,0.7885,-7.3055,-8.5875,-7.0605
1,9.25,415.596,3.522,412.9025,3.9925,1976.2795,416.127,3.62925,412.331,3.967,1976.1905,414.83325,3.48,411.862,3.89125,1985.626,415.37575,3.689,412.327,4.217,1974.314,1.038,-4.54975,0.1875,411.645,3.492,-0.1405,-0.078,-0.3165,1.812,0.003,0.1005,-2.0345,1.26075,0.39075,0.9,0.78,0.24,-4.65175,-4.9395,-4.72525,-4.60875,-3.87675,83.182,65.925,0.7235,-2.85,-2.8375,-2.24,46.2,91.8275,81.4,84.5675,31.4875,219,294.3,23.43,261.6,295.725,207.6675,184.84,179.4,184.44,68.56,36.5175,57.32,47.585,-2.603,-2.431,-1.09,0.449,1.3505,4.502,7.8315,8.288,8.69,-2.725,-2.835,-0.7275,-0.179,1.243,5.10925,8.57875,9.259,9.844,-2.866,-0.6935,-0.80175,0.008,1.101,5.169,7.6565,8.57725,9.3465,-2.85,-2.352,-1.7425,0.302,0.6995,4.5945,8.3525,9.239,9.389,-2.45425,-1.646,-0.291,0.234,0.7895,-7.278,-8.7445,-7.24975
1,9.75,415.56125,3.79725,412.6085,4.109,1977.197,415.414,3.80775,412.055,4.125,1977.37075,415.27575,3.71525,411.7855,4.2345,1985.591,415.66425,3.8585,412.22475,4.33775,1976.4105,0.965,-3.66,0.217,411.50975,3.6795,-0.161,-0.11225,-0.58625,3.64325,-0.313,0.115,6.06825,1.17,0.395,0.935,0.83,0.3,-3.6565,-3.8135,-3.618,-3.378,-2.477,83.20525,63.91,0.8385,-1.43,-1.4275,-0.87,54.425,141.6075,132.525,132.61,44.4725,221.55,300.675,48.3525,264.1,301.6,319.15,282.42,276.59,287.26,91.44,73.4675,86.28,74.62,-1.959,-2.10725,-1.0565,0.453,1.34975,4.5025,7.8315,8.288,8.67675,-2.348,-2.57,-0.679,-0.175,1.26,5.09475,8.57875,9.257,9.81975,-2.2695,-0.66925,-0.771,0.012,1.1075,5.167,7.661,8.5755,9.315,-2.161,-2.029,-1.7225,0.306,0.71425,4.54475,8.3505,9.232,9.388,-1.925,-1.4365,-0.27025,0.2375,0.783,-7.013,-8.458,-7.302
1,10.25,415.07,3.79925,412.5975,4.01075,1977.83125,415.325,3.774,411.946,3.9895,1978.50025,415.111,3.813,411.46475,4.09,1986.17625,415.3025,3.97575,411.90725,4.208,1976.651,1.05625,-3.105,0.2225,411.0235,3.7315,-0.28475,-0.0845,-0.537,5.51075,-0.4465,0.1345,11.374,0.6475,0.4365,1.02,0.9,0.3075,-2.863,-2.7445,-2.693,-2.6135,-1.21725,83.20725,58.75,0.988,-0.45,-0.435,-0.15,59.8,180.525,167.7,174.84,57.295,224.75,309.05,68.49,268.3,307.1,394.75,376.64,361.8525,385.3225,114.95,97.7375,125.31,91.46,-1.403,-1.77,-0.9095,0.4585,1.34975,4.50375,7.83125,8.287,8.67575,-1.947,-2.324,-0.621,-0.149,1.267,5.091,8.57775,9.256,9.8165,-1.8255,-0.669,-0.719,0.019,1.10725,5.1665,7.6555,8.57425,9.3135,-1.396,-1.558,-1.6775,0.30775,0.71275,4.54575,8.34875,9.235,9.37925,-1.3415,-1.2755,-0.25975,0.23925,0.77775,-6.2,-7.30575,-6.0485
1,10.75,415.711,3.773,412.17975,4.063,1978.249,415.6935,3.815,411.585,4.085,1977.97125,414.999,3.89275,411.125,4.272,1988.3955,415.502,3.939,411.84675,4.336,1978.0545,1.1235,-2.596,0.24025,411.268,3.743,-0.349,-0.08525,-0.633,6.96,-0.303,0.142,17.23075,0.79275,0.438,1.09,0.94,0.32,-2.434,-2.0915,-2.263,-2.146,-0.753,83.2165,56.51,1.01425,0.17,0.485,0.415,60.1,234.03,213.5,228.255,66.6625,225.1,312.15,93.2525,271.25,312.4,483.195,453.6,433.47,437.365,128.045,116.675,155.86,128.94,-1.047,-1.4965,-0.749,0.4465,1.348,4.5005,7.844,8.2825,8.6705,-1.6205,-2.0785,-0.641,-0.1145,1.264,5.09,8.573,9.2505,9.8015,-1.373,-0.5765,-0.629,0.04,1.097,5.1565,7.65,8.57325,9.34075,-0.8365,-1.20925,-1.47725,0.3085,0.6925,4.539,8.3315,9.222,9.379,-0.804,-0.86825,-0.2515,0.2355,0.775,-5.8095,-6.346,-5.1335
